Date,Adj Close_VAISHALI.NS,Close_VAISHALI.NS,High_VAISHALI.NS,Low_VAISHALI.NS,Open_VAISHALI.NS,Volume_VAISHALI.NS,Date
2021-10-18,3.5250000953674316,3.5250000953674316,3.75,3.4800000190734863,3.625,2760770,2021-10-18
2021-10-25,3.434999942779541,3.434999942779541,3.5799999237060547,3.4049999713897705,3.5799999237060547,1261920,2021-10-25
2021-11-01,3.484999895095825,3.484999895095825,3.555000066757202,3.4149999618530273,3.4200000762939453,754260,2021-11-01
2021-11-08,3.5299999713897705,3.5299999713897705,3.7799999713897705,3.5,3.5,3342690,2021-11-08
2021-11-15,3.4049999713897705,3.4049999713897705,3.615000009536743,3.369999885559082,3.615000009536743,1064290,2021-11-15
2021-11-22,3.4149999618530273,3.4149999618530273,3.4600000381469727,3.2850000858306885,3.380000114440918,1099920,2021-11-22
2021-11-29,3.3550000190734863,3.3550000190734863,3.484999895095825,3.2799999713897705,3.3399999141693115,1097930,2021-11-29
2021-12-06,3.4100000858306885,3.4100000858306885,3.5799999237060547,2.8949999809265137,3.5799999237060547,3080970,2021-12-06
2021-12-13,3.440000057220459,3.440000057220459,3.690000057220459,3.359999895095825,3.4200000762939453,2564770,2021-12-13
2021-12-20,3.3399999141693115,3.3399999141693115,3.5799999237060547,3.059999942779541,3.4000000953674316,1731390,2021-12-20
2021-12-27,3.5850000381469727,3.5850000381469727,3.615000009536743,3.325000047683716,3.4649999141693115,2012120,2021-12-27
2022-01-03,3.6600000858306885,3.6600000858306885,4.005000114440918,3.2300000190734863,3.630000114440918,8776500,2022-01-03
2022-01-10,3.799999952316284,3.799999952316284,4.349999904632568,3.6700000762939453,3.7899999618530273,13640150,2022-01-10
2022-01-17,3.75,3.75,3.9800000190734863,3.700000047683716,3.9000000953674316,3747270,2022-01-17
2022-01-24,3.7200000286102295,3.7200000286102295,3.930000066757202,3.609999895095825,3.884999990463257,2856730,2022-01-24
2022-01-31,3.8399999141693115,3.8399999141693115,3.890000104904175,3.690000057220459,3.7200000286102295,2147550,2022-01-31
2022-02-07,5.190000057220459,5.190000057220459,5.650000095367432,3.8399999141693115,3.8450000286102295,60444830,2022-02-07
2022-02-14,5.034999847412109,5.034999847412109,5.800000190734863,4.644999980926514,5.090000152587891,29478380,2022-02-14
2022-02-21,5.264999866485596,5.264999866485596,5.610000133514404,4.545000076293945,4.900000095367432,34859920,2022-02-21
2022-02-28,5.894999980926514,5.894999980926514,6.349999904632568,5.144999980926514,5.295000076293945,48597190,2022-02-28
2022-03-07,5.485000133514404,5.485000133514404,6.320000171661377,5.355000019073486,5.880000114440918,32840700,2022-03-07
2022-03-14,5.650000095367432,5.650000095367432,5.84499979019165,5.46999979019165,5.619999885559082,10880030,2022-03-14
2022-03-21,6.525000095367432,6.525000095367432,7.224999904632568,5.574999809265137,5.820000171661377,69554620,2022-03-21
2022-03-28,6.614999771118164,6.614999771118164,6.699999809265137,6.230000019073486,6.610000133514404,12030440,2022-03-28
2022-04-04,8.585000038146973,8.585000038146973,8.869999885559082,6.434999942779541,6.630000114440918,72195410,2022-04-04
2022-04-11,9.085000038146973,9.085000038146973,9.095000267028809,8.375,8.699999809265137,15855100,2022-04-11
2022-04-18,9.989999771118164,9.989999771118164,11.930000305175781,9.029999732971191,9.399999618530273,50461900,2022-04-18
2022-04-25,9.069999694824219,9.069999694824219,10.024999618530273,8.149999618530273,10.0,4653650,2022-04-25
2022-05-02,8.015000343322754,8.015000343322754,9.300000190734863,7.795000076293945,9.300000190734863,2192170,2022-05-02
2022-05-09,7.539999961853027,7.539999961853027,8.390000343322754,6.835000038146973,7.625,3249300,2022-05-09
2022-05-16,8.074999809265137,8.074999809265137,8.579999923706055,7.164999961853027,7.510000228881836,1155100,2022-05-16
2022-05-23,7.885000228881836,7.885000228881836,8.149999618530273,7.510000228881836,8.09000015258789,2394410,2022-05-23
2022-05-30,7.875,7.875,8.199999809265137,7.710000038146973,7.954999923706055,2058100,2022-05-30
2022-06-06,7.659999847412109,7.659999847412109,8.199999809265137,7.5,7.800000190734863,2429730,2022-06-06
2022-06-13,7.585000038146973,7.585000038146973,8.350000381469727,7.28000020980835,7.659999847412109,5264630,2022-06-13
2022-06-20,8.154999732971191,8.154999732971191,8.739999771118164,7.25,7.320000171661377,3122030,2022-06-20
2022-06-27,8.225000381469727,8.225000381469727,8.595000267028809,7.909999847412109,8.289999961853027,1473400,2022-06-27
2022-07-04,8.295000076293945,8.295000076293945,8.479999542236328,7.994999885559082,8.390000343322754,3675770,2022-07-04
2022-07-11,8.234999656677246,8.234999656677246,8.550000190734863,8.100000381469727,8.475000381469727,2218770,2022-07-11
2022-07-18,9.03499984741211,9.03499984741211,9.050000190734863,8.199999809265137,8.199999809265137,4306590,2022-07-18
2022-07-25,8.8100004196167,8.8100004196167,9.274999618530273,8.800000190734863,9.050000190734863,2980920,2022-07-25
2022-08-01,8.869999885559082,8.869999885559082,9.180000305175781,8.5,8.8100004196167,2083390,2022-08-01
2022-08-08,8.704999923706055,8.704999923706055,9.100000381469727,8.604999542236328,9.100000381469727,1531750,2022-08-08
2022-08-15,9.6850004196167,9.6850004196167,9.989999771118164,8.5,8.704999923706055,18134000,2022-08-15
2022-08-22,9.654999732971191,9.654999732971191,9.930000305175781,9.399999618530273,9.800000190734863,5300540,2022-08-22
2022-08-29,9.694999694824219,9.694999694824219,10.399999618530273,9.199999809265137,9.199999809265137,3127550,2022-08-29
2022-09-05,10.029999732971191,10.029999732971191,10.885000228881836,9.510000228881836,9.84000015258789,14259200,2022-09-05
2022-09-12,10.039999961853027,10.039999961853027,10.529999732971191,9.800000190734863,10.100000381469727,5165870,2022-09-12
2022-09-19,9.625,9.625,10.199999809265137,9.5,10.0,2715190,2022-09-19
2022-09-26,9.914999961853027,9.914999961853027,10.109999656677246,9.104999542236328,9.5,3392380,2022-09-26
2022-10-03,9.675000190734863,9.675000190734863,9.949999809265137,9.505000114440918,9.75,5996890,2022-10-03
2022-10-10,9.8100004196167,9.8100004196167,10.515000343322754,9.75,9.819999694824219,3257700,2022-10-10
2022-10-17,9.725000381469727,9.725000381469727,10.0,9.505000114440918,10.0,2604640,2022-10-17
2022-10-24,10.364999771118164,10.364999771118164,10.59000015258789,9.8149995803833,9.819999694824219,3569730,2022-10-24
2022-10-31,10.359999656677246,10.359999656677246,10.989999771118164,10.170000076293945,10.699999809265137,6330220,2022-10-31
2022-11-07,9.975000381469727,9.975000381469727,10.595000267028809,9.779999732971191,10.595000267028809,4139420,2022-11-07
2022-11-14,11.28499984741211,11.28499984741211,11.479999542236328,9.505000114440918,10.0,16938430,2022-11-14
2022-11-21,12.104999542236328,12.104999542236328,12.380000114440918,11.130000114440918,11.385000228881836,21561400,2022-11-21
2022-11-28,12.430000305175781,12.430000305175781,12.899999618530273,12.0,12.149999618530273,8577740,2022-11-28
2022-12-05,14.6850004196167,14.6850004196167,14.6899995803833,12.145000457763672,12.595000267028809,27971370,2022-12-05
2022-12-12,15.125,15.125,16.100000381469727,14.399999618530273,15.095000267028809,32662970,2022-12-12
2022-12-19,13.859999656677246,13.859999656677246,16.200000762939453,13.600000381469727,15.489999771118164,14758200,2022-12-19
2022-12-26,13.864999771118164,13.864999771118164,14.699999809265137,13.515000343322754,13.710000038146973,8791580,2022-12-26
2023-01-02,14.819999694824219,14.819999694824219,14.989999771118164,13.604999542236328,13.899999618530273,11004800,2023-01-02
2023-01-09,15.569999694824219,15.569999694824219,15.6899995803833,14.0600004196167,15.21500015258789,14829610,2023-01-09
2023-01-16,14.975000381469727,14.975000381469727,16.655000686645508,14.699999809265137,15.699999809265137,25185770,2023-01-16
2023-01-23,14.539999961853027,14.539999961853027,15.300000190734863,14.404999732971191,15.154999732971191,8620730,2023-01-23
2023-01-30,12.770000457763672,12.770000457763672,14.949999809265137,12.375,14.6899995803833,8967810,2023-01-30
2023-02-06,12.694999694824219,12.694999694824219,13.604999542236328,12.454999923706055,12.75,6323690,2023-02-06
2023-02-13,15.484999656677246,15.484999656677246,15.5,12.210000038146973,12.789999961853027,12417630,2023-02-13
2023-02-20,16.690000534057617,16.690000534057617,17.8700008392334,15.710000038146973,16.100000381469727,29704790,2023-02-20
2023-02-27,17.104999542236328,17.104999542236328,19.375,16.889999389648438,16.889999389648438,24120040,2023-02-27
2023-03-06,16.229999542236328,16.229999542236328,17.469999313354492,16.104999542236328,17.235000610351562,7150970,2023-03-06
2023-03-13,15.239999771118164,15.239999771118164,16.290000915527344,14.539999961853027,16.100000381469727,6758060,2023-03-13
2023-03-20,14.609999656677246,14.609999656677246,15.494999885559082,14.600000381469727,15.234999656677246,5678180,2023-03-20
2023-03-27,14.59000015258789,14.59000015258789,15.010000228881836,14.345000267028809,14.609999656677246,5505680,2023-03-27
2023-04-03,14.494999885559082,14.494999885559082,15.270000457763672,14.359999656677246,14.59000015258789,2733510,2023-04-03
2023-04-10,14.4350004196167,14.4350004196167,15.579999923706055,14.104999542236328,14.494999885559082,6720720,2023-04-10
2023-04-17,14.739999771118164,14.739999771118164,15.095000267028809,14.0,14.5,6917030,2023-04-17
2023-04-24,15.085000038146973,15.085000038146973,15.34000015258789,14.21500015258789,14.800000190734863,5019110,2023-04-24
2023-05-01,14.630000114440918,14.630000114440918,15.460000038146973,14.449999809265137,15.085000038146973,2975690,2023-05-01
2023-05-08,14.164999961853027,14.164999961853027,14.800000190734863,14.085000038146973,14.630000114440918,2004260,2023-05-08
2023-05-15,13.289999961853027,13.289999961853027,14.300000190734863,13.15999984741211,14.199999809265137,2595700,2023-05-15
2023-05-22,13.095000267028809,13.095000267028809,13.755000114440918,12.930000305175781,13.300000190734863,2600200,2023-05-22
2023-05-29,13.329999923706055,13.329999923706055,13.9350004196167,12.6850004196167,13.095000267028809,4123710,2023-05-29
2023-06-05,13.130000114440918,13.130000114440918,13.550000190734863,12.829999923706055,13.329999923706055,2930410,2023-06-05
2023-06-12,12.755000114440918,12.755000114440918,13.25,12.680000305175781,13.25,2860810,2023-06-12
2023-06-19,12.625,12.625,12.9399995803833,12.555000305175781,12.800000190734863,2102730,2023-06-19
2023-06-26,12.510000228881836,12.510000228881836,12.760000228881836,12.279999732971191,12.710000038146973,1258880,2023-06-26
2023-07-03,12.145000457763672,12.145000457763672,13.140000343322754,11.630000114440918,12.6899995803833,4552880,2023-07-03
2023-07-10,11.680000305175781,11.680000305175781,12.550000190734863,11.505000114440918,12.220000267028809,3079830,2023-07-10
2023-07-17,12.479999542236328,12.479999542236328,13.5,11.484999656677246,11.850000381469727,7169130,2023-07-17
2023-07-24,13.609999656677246,13.609999656677246,15.199999809265137,12.045000076293945,12.199999809265137,29952800,2023-07-24
2023-07-31,14.0600004196167,14.0600004196167,14.470000267028809,13.600000381469727,13.609999656677246,7926390,2023-07-31
2023-08-07,14.045000076293945,14.045000076293945,14.510000228881836,13.399999618530273,14.199999809265137,4267970,2023-08-07
2023-08-14,13.104999542236328,13.104999542236328,14.194999694824219,12.954999923706055,13.8100004196167,3778030,2023-08-14
2023-08-21,12.729999542236328,12.729999542236328,13.300000190734863,12.420000076293945,13.279999732971191,2103670,2023-08-21
2023-08-28,12.53499984741211,12.53499984741211,12.949999809265137,12.364999771118164,12.949999809265137,2717290,2023-08-28
2023-09-04,12.805000305175781,12.805000305175781,13.4399995803833,12.25,12.40999984741211,4376040,2023-09-04
2023-09-11,12.449999809265137,12.449999809265137,13.0649995803833,12.25,12.859999656677246,1637560,2023-09-11
2023-09-18,12.050000190734863,12.050000190734863,12.625,12.0,12.46500015258789,1828730,2023-09-18
2023-09-25,11.960000038146973,11.960000038146973,12.319999694824219,11.8149995803833,12.095000267028809,759030,2023-09-25
2023-10-02,13.329999923706055,13.329999923706055,14.145000457763672,11.875,11.960000038146973,14133960,2023-10-02
2023-10-09,13.234999656677246,13.234999656677246,13.895000457763672,12.850000381469727,13.100000381469727,5188220,2023-10-09
2023-10-16,14.505000114440918,14.505000114440918,14.890000343322754,13.100000381469727,13.234999656677246,12518790,2023-10-16
2023-10-23,13.430000305175781,13.430000305175781,14.704999923706055,12.729999542236328,14.510000228881836,2688620,2023-10-23
2023-10-30,13.789999961853027,13.789999961853027,14.329999923706055,13.5,13.600000381469727,2348380,2023-10-30
2023-11-06,13.645000457763672,13.645000457763672,14.15999984741211,13.600000381469727,14.0,1456300,2023-11-06
2023-11-13,13.53499984741211,13.53499984741211,14.199999809265137,13.354999542236328,13.805000305175781,1250560,2023-11-13
2023-11-20,13.625,13.625,13.854999542236328,13.300000190734863,13.550000190734863,1394120,2023-11-20
2023-11-27,14.130000114440918,14.130000114440918,14.979999542236328,13.5,13.625,5152900,2023-11-27
2023-12-04,16.3700008392334,16.3700008392334,16.889999389648438,13.795000076293945,14.404999732971191,29292340,2023-12-04
2023-12-11,17.579999923706055,17.579999923706055,17.875,16.100000381469727,16.299999237060547,16255100,2023-12-11
2023-12-18,17.940000534057617,17.940000534057617,19.799999237060547,17.024999618530273,17.579999923706055,19221730,2023-12-18
2023-12-25,18.19499969482422,18.19499969482422,18.450000762939453,17.719999313354492,17.940000534057617,3740500,2023-12-25
2024-01-01,18.479999542236328,18.479999542236328,19.315000534057617,17.415000915527344,18.19499969482422,5702910,2024-01-01
2024-01-08,18.010000228881836,18.010000228881836,18.84000015258789,17.6200008392334,18.479999542236328,3473510,2024-01-08
2024-01-15,18.790000915527344,18.790000915527344,20.360000610351562,17.44499969482422,17.8799991607666,21531040,2024-01-15
2024-01-22,18.104999542236328,18.104999542236328,19.200000762939453,17.399999618530273,18.790000915527344,2486290,2024-01-22
2024-01-29,17.200000762939453,17.200000762939453,18.5,17.0,18.299999237060547,2925170,2024-01-29
2024-02-05,16.190000534057617,16.190000534057617,17.915000915527344,16.0049991607666,17.295000076293945,2495300,2024-02-05
2024-02-12,16.25,16.25,16.665000915527344,14.710000038146973,16.399999618530273,2195400,2024-02-12
2024-02-19,15.475000381469727,15.475000381469727,16.565000534057617,15.270000457763672,16.299999237060547,2422310,2024-02-19
2024-02-26,14.729999542236328,14.729999542236328,15.550000190734863,14.364999771118164,15.529999732971191,1327080,2024-02-26
2024-03-04,14.425000190734863,14.425000190734863,15.779999732971191,14.21500015258789,15.390000343322754,1185420,2024-03-04
2024-03-11,13.954999923706055,13.954999923706055,15.970000267028809,13.59000015258789,14.425000190734863,7555540,2024-03-11
2024-03-18,13.84000015258789,13.84000015258789,15.430000305175781,13.604999542236328,13.850000381469727,6602990,2024-03-18
2024-03-25,14.005000114440918,14.005000114440918,14.895000457763672,13.800000190734863,13.84000015258789,5611820,2024-03-25
2024-04-01,16.645000457763672,16.645000457763672,17.489999771118164,14.100000381469727,14.130000114440918,10953150,2024-04-01
2024-04-08,16.2549991607666,16.2549991607666,16.700000762939453,15.444999694824219,16.594999313354492,3688890,2024-04-08
2024-04-15,15.944999694824219,15.944999694824219,16.875,15.005000114440918,16.020000457763672,2899850,2024-04-15
2024-04-22,15.779999732971191,15.779999732971191,16.485000610351562,15.425000190734863,16.030000686645508,4533210,2024-04-22
2024-04-29,16.334999084472656,16.334999084472656,16.899999618530273,15.699999809265137,16.100000381469727,3799480,2024-04-29
2024-05-06,16.899999618530273,16.899999618530273,18.239999771118164,16.229999542236328,16.399999618530273,14008680,2024-05-06
2024-05-13,15.829999923706055,15.829999923706055,17.420000076293945,15.704999923706055,17.024999618530273,5211010,2024-05-13
2024-05-20,15.154999732971191,15.154999732971191,15.78499984741211,15.024999618530273,15.78499984741211,3596910,2024-05-20
2024-05-27,14.210000038146973,14.210000038146973,15.28499984741211,13.899999618530273,15.199999809265137,2247470,2024-05-27
2024-06-03,14.130000114440918,14.130000114440918,15.140000343322754,12.489999771118164,14.255000114440918,3219160,2024-06-03
2024-06-10,15.034000396728516,15.034000396728516,16.204999923706055,14.0,14.25,6549210,2024-06-10
2024-06-17,15.043999671936035,15.043999671936035,15.5,14.614999771118164,15.034000396728516,3646340,2024-06-17
2024-06-24,15.678000450134277,15.678000450134277,17.299999237060547,15.199999809265137,15.289999961853027,10945350,2024-06-24
2024-07-01,16.159000396728516,16.159000396728516,17.450000762939453,15.375,15.699999809265137,10535280,2024-07-01
2024-07-08,15.642999649047852,15.642999649047852,16.399999618530273,15.399999618530273,16.280000686645508,4750510,2024-07-08
2024-07-15,15.493000030517578,15.493000030517578,16.59000015258789,15.399999618530273,15.798999786376953,4305130,2024-07-15
2024-07-22,16.058000564575195,16.058000564575195,16.579999923706055,15.0,15.569000244140625,8869500,2024-07-22
2024-07-29,15.914999961853027,15.914999961853027,16.600000381469727,15.199000358581543,16.139999389648438,7152060,2024-07-29
2024-08-05,16.374000549316406,16.374000549316406,17.128999710083008,15.4399995803833,15.800000190734863,12876000,2024-08-05
2024-08-12,16.820999145507812,16.820999145507812,17.18000030517578,15.510000228881836,16.219999313354492,12238030,2024-08-12
2024-08-19,16.908000946044922,16.908000946044922,17.81999969482422,16.0,16.959999084472656,17736230,2024-08-19
2024-08-26,18.76799964904785,18.76799964904785,20.239999771118164,16.950000762939453,17.399999618530273,55013460,2024-08-26
2024-09-02,18.472999572753906,18.472999572753906,19.5,18.236000061035156,19.399999618530273,13477030,2024-09-02
2024-09-09,20.71299934387207,20.71299934387207,21.200000762939453,18.413000106811523,18.774999618530273,29068250,2024-09-09
2024-09-16,19.291000366210938,19.291000366210938,20.99799919128418,18.60099983215332,20.790000915527344,11689260,2024-09-16
2024-09-23,19.570999145507812,19.570999145507812,20.71500015258789,19.219999313354492,19.299999237060547,7525010,2024-09-23
2024-09-30,18.916000366210938,18.916000366210938,19.780000686645508,17.420000076293945,19.562000274658203,5467130,2024-09-30
2024-10-07,21.28499984741211,21.28499984741211,21.48900032043457,18.990999221801758,19.5,12186190,2024-10-07
2024-10-14,19.899999618530273,19.899999618530273,24.90999984741211,19.100000381469727,21.780000686645508,17792009,2024-10-14
2024-10-21,18.43000030517578,18.43000030517578,19.790000915527344,17.799999237060547,19.790000915527344,1799135,2024-10-21
2024-10-28,18.8700008392334,18.8700008392334,19.100000381469727,17.1200008392334,18.0,883338,2024-10-28
2024-11-04,18.219999313354492,18.219999313354492,19.5,17.780000686645508,19.5,698978,2024-11-04
2024-11-11,16.559999465942383,16.559999465942383,18.459999084472656,16.049999237060547,18.459999084472656,818097,2024-11-11
2024-11-18,16.360000610351562,16.360000610351562,17.34000015258789,15.729999542236328,16.700000762939453,519326,2024-11-18
2024-11-25,16.260000228881836,16.260000228881836,17.170000076293945,15.569999694824219,16.700000762939453,689868,2024-11-25
2024-12-02,20.200000762939453,20.200000762939453,20.40999984741211,16.010000228881836,16.899999618530273,1685646,2024-12-02
2024-12-09,20.1200008392334,20.1200008392334,20.15999984741211,19.0,19.790000915527344,733747,2024-12-09
2024-12-16,18.3700008392334,18.3700008392334,20.100000381469727,18.3700008392334,19.709999084472656,133228,2024-12-16
2024-12-23,17.5,17.5,18.299999237060547,17.280000686645508,18.0,140069,2024-12-23
2024-12-30,17.639999389648438,17.639999389648438,18.170000076293945,17.149999618530273,17.149999618530273,90745,2024-12-30
2025-01-06,15.930000305175781,15.930000305175781,17.5,15.930000305175781,17.280000686645508,922523,2025-01-06
2025-01-13,14.989999771118164,14.989999771118164,15.199999809265137,13.609999656677246,15.199999809265137,1766478,2025-01-13
2025-01-20,14.1899995803833,14.1899995803833,16.229999542236328,14.0,14.979999542236328,1459628,2025-01-20
2025-01-27,17.90999984741211,17.90999984741211,18.829999923706055,12.800000190734863,16.0,5780318,2025-01-27
2025-02-03,16.649999618530273,16.649999618530273,18.799999237060547,16.360000610351562,17.549999237060547,2069786,2025-02-03
2025-02-10,15.3100004196167,15.3100004196167,17.25,14.800000190734863,16.649999618530273,1865117,2025-02-10
2025-02-17,15.279999732971191,15.279999732971191,16.239999771118164,14.199999809265137,15.0,1785951,2025-02-17
2025-02-24,14.319999694824219,14.319999694824219,15.579999923706055,13.850000381469727,15.279999732971191,1135682,2025-02-24
2025-03-03,13.5600004196167,13.5600004196167,14.880000114440918,12.989999771118164,14.880000114440918,1710336,2025-03-03
