Date,Adj Close_RSSOFTWARE.NS,Close_RSSOFTWARE.NS,High_RSSOFTWARE.NS,Low_RSSOFTWARE.NS,Open_RSSOFTWARE.NS,Volume_RSSOFTWARE.NS,Date
2022-01-10,48.69758224487305,48.75,51.45000076293945,45.099998474121094,48.95000076293945,1454185,2022-01-10
2022-01-17,43.65301513671875,43.70000076293945,49.79999923706055,43.04999923706055,48.75,747306,2022-01-17
2022-01-24,42.10468292236328,42.150001525878906,44.75,39.5,43.0,793827,2022-01-24
2022-01-31,42.30446243286133,42.349998474121094,44.0,40.04999923706055,42.150001525878906,655910,2022-01-31
2022-02-07,38.858177185058594,38.900001525878906,42.5,37.400001525878906,42.0,466995,2022-02-07
2022-02-14,34.7126350402832,34.75,38.75,33.150001525878906,37.900001525878906,447544,2022-02-14
2022-02-21,33.01446533203125,33.04999923706055,36.79999923706055,30.549999237060547,34.75,398594,2022-02-21
2022-02-28,33.26419448852539,33.29999923706055,34.849998474121094,31.549999237060547,31.549999237060547,170154,2022-02-28
2022-03-07,33.66376495361328,33.70000076293945,34.79999923706055,31.100000381469727,32.5,339435,2022-03-07
2022-03-14,35.41188430786133,35.45000076293945,36.400001525878906,33.150001525878906,33.900001525878906,302311,2022-03-14
2022-03-21,33.61381912231445,33.650001525878906,35.95000076293945,32.5,35.95000076293945,498134,2022-03-21
2022-03-28,32.2652702331543,32.29999923706055,34.29999923706055,30.0,34.29999923706055,626011,2022-03-28
2022-04-04,37.25989532470703,37.29999923706055,38.20000076293945,32.5,32.599998474121094,919690,2022-04-04
2022-04-11,35.86140060424805,35.900001525878906,38.099998474121094,35.25,38.0,159698,2022-04-11
2022-04-18,34.16322708129883,34.20000076293945,36.45000076293945,33.75,36.0,336373,2022-04-18
2022-04-25,31.965593338012695,32.0,36.45000076293945,31.299999237060547,33.599998474121094,447545,2022-04-25
2022-05-02,30.017688751220703,30.049999237060547,32.54999923706055,29.399999618530273,32.54999923706055,198443,2022-05-02
2022-05-09,26.871076583862305,26.899999618530273,30.200000762939453,25.799999237060547,30.200000762939453,256753,2022-05-09
2022-05-16,29.967742919921875,30.0,31.149999618530273,27.149999618530273,27.149999618530273,320897,2022-05-16
2022-05-23,26.42156219482422,26.450000762939453,31.0,24.399999618530273,31.0,362933,2022-05-23
2022-05-30,27.420486450195312,27.450000762939453,28.950000762939453,26.100000381469727,26.100000381469727,181963,2022-05-30
2022-06-06,27.420486450195312,27.450000762939453,30.700000762939453,27.0,29.149999618530273,263620,2022-06-06
2022-06-13,24.4237117767334,24.450000762939453,27.5,23.5,26.600000381469727,216926,2022-06-13
2022-06-20,25.422636032104492,25.450000762939453,26.700000762939453,21.950000762939453,24.0,297951,2022-06-20
2022-06-27,24.4237117767334,24.450000762939453,27.149999618530273,24.399999618530273,25.950000762939453,223125,2022-06-27
2022-07-04,24.473657608032227,24.5,25.799999237060547,23.75,24.850000381469727,165459,2022-07-04
2022-07-11,30.367313385009766,30.399999618530273,33.650001525878906,24.100000381469727,24.100000381469727,2014951,2022-07-11
2022-07-18,29.318443298339844,29.350000381469727,30.950000762939453,27.799999237060547,30.950000762939453,362725,2022-07-18
2022-07-25,27.570323944091797,27.600000381469727,30.0,27.25,29.899999618530273,195006,2022-07-25
2022-08-01,28.96881866455078,29.0,30.799999237060547,27.700000762939453,28.549999237060547,352506,2022-08-01
2022-08-08,29.368389129638672,29.399999618530273,34.0,28.149999618530273,28.899999618530273,460000,2022-08-08
2022-08-15,29.668067932128906,29.700000762939453,30.75,28.799999237060547,29.399999618530273,272306,2022-08-15
2022-08-22,29.268495559692383,29.299999237060547,30.399999618530273,28.700000762939453,29.049999237060547,219842,2022-08-22
2022-08-29,28.818981170654297,28.850000381469727,29.899999618530273,28.399999618530273,29.149999618530273,226415,2022-08-29
2022-09-05,31.665916442871094,31.700000762939453,33.0,28.799999237060547,29.399999618530273,733650,2022-09-05
2022-09-12,29.1186580657959,29.149999618530273,33.04999923706055,28.799999237060547,32.29999923706055,492468,2022-09-12
2022-09-19,29.268495559692383,29.299999237060547,32.20000076293945,28.549999237060547,29.850000381469727,683936,2022-09-19
2022-09-26,26.970970153808594,27.0,29.700000762939453,25.799999237060547,29.700000762939453,414385,2022-09-26
2022-10-03,27.570323944091797,27.600000381469727,28.25,26.100000381469727,26.75,227678,2022-10-03
2022-10-10,27.120807647705078,27.149999618530273,30.5,26.600000381469727,26.75,465917,2022-10-10
2022-10-17,27.07086181640625,27.100000381469727,28.399999618530273,27.0,27.799999237060547,244055,2022-10-17
2022-10-24,26.970970153808594,27.0,27.700000762939453,26.25,27.450000762939453,212677,2022-10-24
2022-10-31,27.320592880249023,27.350000381469727,28.25,26.950000762939453,27.450000762939453,220941,2022-10-31
2022-11-07,27.82005500793457,27.850000381469727,29.350000381469727,26.899999618530273,27.799999237060547,250142,2022-11-07
2022-11-14,26.471506118774414,26.5,28.299999237060547,26.299999237060547,28.200000762939453,152373,2022-11-14
2022-11-21,26.72123908996582,26.75,27.200000762939453,25.399999618530273,26.549999237060547,218730,2022-11-21
2022-11-28,26.970970153808594,27.0,27.799999237060547,25.899999618530273,27.450000762939453,462248,2022-11-28
2022-12-05,26.27172088623047,26.299999237060547,27.700000762939453,26.200000762939453,27.0,218459,2022-12-05
2022-12-12,25.87215232849121,25.899999618530273,26.799999237060547,25.799999237060547,26.200000762939453,163460,2022-12-12
2022-12-19,23.524677276611328,23.549999237060547,27.100000381469727,23.0,25.899999618530273,247687,2022-12-19
2022-12-26,24.82328224182129,24.850000381469727,25.25,23.299999237060547,23.899999618530273,179085,2022-12-26
2023-01-02,24.673442840576172,24.700000762939453,25.850000381469727,24.25,24.899999618530273,102641,2023-01-02
2023-01-09,24.62349510192871,24.649999618530273,25.149999618530273,24.0,25.0,113623,2023-01-09
2023-01-16,24.473657608032227,24.5,26.299999237060547,23.799999237060547,24.950000762939453,280981,2023-01-16
2023-01-23,23.374839782714844,23.399999618530273,26.799999237060547,23.25,25.0,299863,2023-01-23
2023-01-30,25.222850799560547,25.25,27.75,23.049999237060547,24.100000381469727,778963,2023-01-30
2023-02-06,25.073013305664062,25.100000381469727,25.799999237060547,24.549999237060547,25.25,94414,2023-02-06
2023-02-13,24.773334503173828,24.799999237060547,25.899999618530273,24.100000381469727,25.600000381469727,100401,2023-02-13
2023-02-20,25.972043991088867,26.0,27.5,24.0,24.5,373171,2023-02-20
2023-02-27,25.57247543334961,25.600000381469727,27.299999237060547,25.100000381469727,26.549999237060547,262449,2023-02-27
2023-03-06,26.021989822387695,26.049999237060547,26.799999237060547,25.350000381469727,26.450000762939453,78757,2023-03-06
2023-03-13,23.724464416503906,23.75,26.25,23.600000381469727,26.25,128063,2023-03-13
2023-03-20,23.274946212768555,23.299999237060547,24.700000762939453,22.5,24.299999237060547,161209,2023-03-20
2023-03-27,22.176130294799805,22.200000762939453,23.649999618530273,21.100000381469727,23.299999237060547,156257,2023-03-27
2023-04-03,26.171831130981445,26.200000762939453,28.5,22.5,22.549999237060547,792573,2023-04-03
2023-04-10,26.27172088623047,26.299999237060547,27.049999237060547,25.049999237060547,26.850000381469727,144958,2023-04-10
2023-04-17,25.822206497192383,25.850000381469727,27.0,25.25,26.299999237060547,120218,2023-04-17
2023-04-24,32.864627838134766,32.900001525878906,37.20000076293945,25.600000381469727,25.850000381469727,6277409,2023-04-24
2023-05-01,37.06010818481445,37.099998474121094,38.400001525878906,31.0,32.900001525878906,1225841,2023-05-01
2023-05-08,34.113285064697266,34.150001525878906,37.79999923706055,32.650001525878906,37.099998474121094,351589,2023-05-08
2023-05-15,34.76258087158203,34.79999923706055,36.79999923706055,33.0,34.0,324440,2023-05-15
2023-05-22,34.113285064697266,34.150001525878906,36.349998474121094,34.0,34.70000076293945,169597,2023-05-22
2023-05-29,34.16322708129883,34.20000076293945,35.25,33.29999923706055,35.0,114318,2023-05-29
2023-06-05,33.71371078491211,33.75,35.29999923706055,33.29999923706055,34.20000076293945,150652,2023-06-05
2023-06-12,37.8592529296875,37.900001525878906,40.70000076293945,33.29999923706055,33.5,496950,2023-06-12
2023-06-19,35.062259674072266,35.099998474121094,38.95000076293945,35.0,37.04999923706055,190138,2023-06-19
2023-06-26,36.560646057128906,36.599998474121094,36.95000076293945,34.29999923706055,35.099998474121094,88856,2023-06-26
2023-07-03,42.2545166015625,42.29999923706055,42.29999923706055,37.5,37.95000076293945,368344,2023-07-03
2023-07-10,41.405433654785156,41.45000076293945,41.45000076293945,41.45000076293945,41.45000076293945,33681,2023-07-10
2023-07-17,40.606292724609375,40.650001525878906,40.650001525878906,40.650001525878906,40.650001525878906,7234,2023-07-17
2023-07-24,39.35763931274414,39.400001525878906,41.0,38.650001525878906,41.0,278706,2023-07-24
2023-07-31,43.353336334228516,43.400001525878906,43.400001525878906,40.150001525878906,40.150001525878906,127683,2023-07-31
2023-08-07,44.80177688598633,44.849998474121094,46.0,43.349998474121094,44.25,155877,2023-08-07
2023-08-14,50.845272064208984,50.900001525878906,53.099998474121094,47.0,47.04999923706055,545147,2023-08-14
2023-08-21,50.54559326171875,50.599998474121094,53.599998474121094,48.349998474121094,50.79999923706055,343692,2023-08-21
2023-08-28,53.89199447631836,53.95000076293945,55.349998474121094,48.25,50.599998474121094,343357,2023-08-28
2023-09-04,52.893070220947266,52.95000076293945,53.25,50.04999923706055,52.95000076293945,103843,2023-09-04
2023-09-11,49.44677734375,49.5,54.0,49.20000076293945,53.099998474121094,98781,2023-09-11
2023-09-18,47.49887466430664,47.54999923706055,49.099998474121094,46.0,48.54999923706055,57732,2023-09-18
2023-09-25,47.99833679199219,48.04999923706055,49.45000076293945,47.599998474121094,48.5,52782,2023-09-25
2023-10-02,51.84419631958008,51.900001525878906,51.900001525878906,48.04999923706055,48.04999923706055,48164,2023-10-02
2023-10-09,56.78887176513672,56.849998474121094,56.849998474121094,48.150001525878906,54.45000076293945,273588,2023-10-09
2023-10-16,57.78779602050781,57.849998474121094,62.349998474121094,55.20000076293945,56.849998474121094,363386,2023-10-16
2023-10-23,55.490272521972656,55.54999923706055,56.70000076293945,53.54999923706055,56.70000076293945,51663,2023-10-23
2023-10-30,61.18414306640625,61.25,61.25,55.54999923706055,56.650001525878906,78486,2023-10-30
2023-11-06,60.28511047363281,60.349998474121094,62.45000076293945,58.849998474121094,62.45000076293945,136683,2023-11-06
2023-11-13,54.94086456298828,55.0,58.150001525878906,54.650001525878906,58.0,81353,2023-11-13
2023-11-20,60.53483963012695,60.599998474121094,60.599998474121094,55.79999923706055,56.099998474121094,80621,2023-11-20
2023-11-27,60.73462677001953,60.79999923706055,66.75,59.54999923706055,60.599998474121094,222191,2023-11-27
2023-12-04,63.63151168823242,63.70000076293945,64.9000015258789,58.95000076293945,61.349998474121094,199557,2023-12-04
2023-12-11,58.18737030029297,58.25,65.9000015258789,57.29999923706055,63.70000076293945,384123,2023-12-11
2023-12-18,61.23408889770508,61.29999923706055,63.04999923706055,58.04999923706055,58.29999923706055,253664,2023-12-18
2023-12-25,58.48704528808594,58.54999923706055,63.5,58.150001525878906,61.29999923706055,194888,2023-12-25
2024-01-01,66.37854766845703,66.44999694824219,66.44999694824219,57.95000076293945,59.0,258110,2024-01-01
2024-01-08,63.93118667602539,64.0,69.75,60.849998474121094,69.75,674258,2024-01-08
2024-01-15,64.28080749511719,64.3499984741211,66.8499984741211,60.150001525878906,63.20000076293945,298372,2024-01-15
2024-01-22,65.22978973388672,65.30000305175781,65.8499984741211,60.54999923706055,64.3499984741211,213979,2024-01-22
2024-01-29,83.11054229736328,83.19999694824219,83.19999694824219,68.55000305175781,68.55000305175781,128416,2024-01-29
2024-02-05,105.98591613769531,106.0999984741211,106.0999984741211,87.3499984741211,87.3499984741211,830890,2024-02-05
2024-02-12,135.10458374023438,135.25,135.25,111.4000015258789,111.4000015258789,146345,2024-02-12
2024-02-19,167.4197998046875,167.60000610351562,167.60000610351562,142.0,142.0,282817,2024-02-19
2024-02-26,184.7511444091797,184.9499969482422,184.9499969482422,170.9499969482422,170.9499969482422,164641,2024-02-26
2024-03-04,188.19741821289062,188.39999389648438,192.35000610351562,181.0500030517578,192.35000610351562,1158742,2024-03-04
2024-03-11,181.10507202148438,181.3000030517578,195.0,180.85000610351562,192.14999389648438,745512,2024-03-11
2024-03-18,177.35910034179688,177.5500030517578,177.6999969482422,167.3000030517578,177.6999969482422,286777,2024-03-18
2024-03-25,188.14749145507812,188.35000610351562,188.35000610351562,177.5500030517578,177.5500030517578,77357,2024-03-25
2024-04-01,239.9417266845703,240.1999969482422,240.1999969482422,197.75,197.75,332278,2024-04-01
2024-04-08,275.1538391113281,275.45001220703125,275.45001220703125,252.1999969482422,252.1999969482422,155305,2024-04-08
2024-04-15,286.092041015625,286.3999938964844,292.25,280.95001220703125,280.95001220703125,79592,2024-04-15
2024-04-22,269.2102355957031,269.5,283.95001220703125,269.5,280.70001220703125,693248,2024-04-22
2024-04-29,258.521728515625,258.79998779296875,272.79998779296875,258.79998779296875,264.1499938964844,332210,2024-04-29
2024-05-06,233.79835510253906,234.0500030517578,253.64999389648438,234.0500030517578,253.64999389648438,186262,2024-05-06
2024-05-13,246.7344207763672,247.0,250.39999389648438,226.39999389648438,229.39999389648438,215392,2024-05-13
2024-05-20,201.4331817626953,201.64999389648438,243.6999969482422,201.35000610351562,238.5,576590,2024-05-20
2024-05-27,196.23876953125,196.4499969482422,214.8000030517578,182.0500030517578,192.60000610351562,791648,2024-05-27
2024-06-03,187.09861755371094,187.3000030517578,206.25,172.0,206.25,512805,2024-06-03
2024-06-10,181.07510375976562,181.27000427246094,194.0,176.0,186.39999389648438,567138,2024-06-10
2024-06-17,220.08311462402344,220.32000732421875,220.32000732421875,180.5,181.27000427246094,100078,2024-06-17
2024-06-24,231.0912628173828,231.33999633789062,242.88999938964844,213.35000610351562,231.3300018310547,496933,2024-06-24
2024-07-01,294.902587890625,295.2200012207031,295.2200012207031,220.0,234.0,601646,2024-07-01
2024-07-08,243.12831115722656,243.38999938964844,305.0,243.38999938964844,302.0,1384319,2024-07-08
2024-07-15,241.74978637695312,242.00999450683594,243.94000244140625,222.60000610351562,234.0,513012,2024-07-15
2024-07-22,280.44000244140625,280.44000244140625,281.0799865722656,230.0,254.11000061035156,1088610,2024-07-22
2024-07-29,274.20001220703125,274.20001220703125,284.0,255.0,279.0,563842,2024-07-29
2024-08-05,287.45001220703125,287.45001220703125,287.45001220703125,255.0,265.0,562776,2024-08-05
2024-08-12,317.20001220703125,317.20001220703125,332.6499938964844,290.1000061035156,301.0,572224,2024-08-12
2024-08-19,330.54998779296875,330.54998779296875,367.1499938964844,305.0,310.25,652487,2024-08-19
2024-08-26,302.5,302.5,335.75,296.20001220703125,334.29998779296875,487176,2024-08-26
2024-09-02,301.3500061035156,301.3500061035156,316.0,285.1499938964844,301.8999938964844,278763,2024-09-02
2024-09-09,303.45001220703125,303.45001220703125,303.45001220703125,266.79998779296875,301.3500061035156,278800,2024-09-09
2024-09-16,277.20001220703125,277.20001220703125,312.8999938964844,260.0,310.0,441248,2024-09-16
2024-09-23,253.3000030517578,253.3000030517578,282.0,252.0,276.95001220703125,357103,2024-09-23
2024-09-30,258.04998779296875,258.04998779296875,272.6000061035156,245.0,250.0500030517578,213551,2024-09-30
2024-10-07,265.29998779296875,265.29998779296875,275.0,242.10000610351562,258.75,239525,2024-10-07
2024-10-14,280.5,280.5,284.0,262.25,268.70001220703125,275839,2024-10-14
2024-10-21,250.3000030517578,250.3000030517578,282.0,247.0,282.0,206292,2024-10-21
2024-10-28,248.25999450683594,248.25999450683594,272.0,236.8000030517578,250.3000030517578,497683,2024-10-28
2024-11-04,235.9600067138672,235.9600067138672,274.75,235.10000610351562,246.97999572753906,650266,2024-11-04
2024-11-11,220.6999969482422,220.6999969482422,242.6699981689453,208.0,234.89999389648438,182525,2024-11-11
2024-11-18,220.75999450683594,220.75999450683594,229.64999389648438,215.14999389648438,220.0,356133,2024-11-18
2024-11-25,213.67999267578125,213.67999267578125,231.5,211.25,220.10000610351562,358194,2024-11-25
2024-12-02,226.0,226.0,233.8000030517578,208.6999969482422,213.0,359000,2024-12-02
2024-12-09,219.4600067138672,219.4600067138672,227.97999572753906,212.0,221.0,293352,2024-12-09
2024-12-16,196.64999389648438,196.64999389648438,223.0,191.1999969482422,217.10000610351562,401234,2024-12-16
2024-12-23,182.25,182.25,198.97999572753906,179.58999633789062,198.97999572753906,291380,2024-12-23
2024-12-30,216.25999450683594,216.25999450683594,228.3000030517578,179.00999450683594,183.99000549316406,452004,2024-12-30
2025-01-06,195.4600067138672,195.4600067138672,211.92999267578125,195.4600067138672,211.92999267578125,40225,2025-01-06
2025-01-13,176.66000366210938,176.66000366210938,191.5500030517578,176.66000366210938,191.5500030517578,65112,2025-01-13
2025-01-20,166.1699981689453,166.1699981689453,183.7899932861328,166.1699981689453,180.19000244140625,70175,2025-01-20
2025-01-27,147.1699981689453,147.1699981689453,162.83999633789062,147.1699981689453,162.83999633789062,27251,2025-01-27
2025-02-03,133.00999450683594,133.00999450683594,144.22000122070312,133.00999450683594,144.22000122070312,15884,2025-02-03
2025-02-10,102.88999938964844,102.88999938964844,139.0,102.88999938964844,133.5500030517578,368717,2025-02-10
2025-02-17,83.45999908447266,83.45999908447266,97.73999786376953,82.2699966430664,97.73999786376953,791154,2025-02-17
2025-02-24,70.52999877929688,70.52999877929688,85.48999786376953,70.52999877929688,80.5999984741211,267071,2025-02-24
2025-03-03,73.66999816894531,73.66999816894531,73.66999816894531,61.0,67.0,1039916,2025-03-03
2025-03-10,63.970001220703125,63.970001220703125,74.0,63.369998931884766,73.69999694824219,459518,2025-03-10
2025-03-17,67.87999725341797,67.87999725341797,67.87999725341797,58.790000915527344,64.98999786376953,157084,2025-03-17
2025-03-24,67.62999725341797,67.62999725341797,74.83000183105469,67.62999725341797,71.2699966430664,444584,2025-03-24
2025-03-31,69.19000244140625,69.19000244140625,69.75,66.37999725341797,67.62999725341797,79195,2025-03-31
2025-04-07,64.33999633789062,64.33999633789062,67.80000305175781,64.33999633789062,67.80000305175781,40482,2025-04-07
2025-04-14,68.26000213623047,68.26000213623047,68.26000213623047,64.33999633789062,65.62000274658203,30714,2025-04-14
2025-04-21,68.0,68.0,69.22000122070312,66.88999938964844,67.0,79880,2025-04-21
2025-04-28,62.900001525878906,62.900001525878906,68.5,62.900001525878906,66.6500015258789,40446,2025-04-28
2025-05-05,48.70000076293945,48.70000076293945,62.59000015258789,48.65999984741211,59.75,331718,2025-05-05
2025-05-12,61.130001068115234,61.130001068115234,61.130001068115234,46.29999923706055,48.0,220508,2025-05-12
2025-05-19,59.18000030517578,59.18000030517578,64.18000030517578,59.18000030517578,64.18000030517578,261535,2025-05-19
2025-05-26,55.790000915527344,55.790000915527344,57.9900016784668,54.56999969482422,57.9900016784668,76002,2025-05-26
2025-06-02,56.5,56.5,57.0,56.45000076293945,56.900001525878906,107787,2025-06-02
2025-06-09,62.36000061035156,62.36000061035156,62.36000061035156,57.630001068115234,57.630001068115234,70560,2025-06-09
2025-06-16,68.81999969482422,68.81999969482422,68.81999969482422,63.599998474121094,63.599998474121094,97790,2025-06-16
2025-06-23,75.95999908447266,75.95999908447266,75.95999908447266,70.19000244140625,70.19000244140625,84277,2025-06-23
2025-06-30,79.9000015258789,79.9000015258789,81.0,77.47000122070312,77.47000122070312,123701,2025-06-30
