Date,Adj Close_PITTIENG.NS,Close_PITTIENG.NS,High_PITTIENG.NS,Low_PITTIENG.NS,Open_PITTIENG.NS,Volume_PITTIENG.NS,Date
2021-08-09,190.09666442871094,193.35000610351562,214.39999389648438,173.0,212.5,1431455,2021-08-09
2021-08-16,160.32882690429688,162.75,195.9499969482422,162.75,195.9499969482422,840517,2021-08-16
2021-08-23,144.3698272705078,146.5500030517578,160.0,142.0,154.64999389648438,1926665,2021-08-23
2021-08-30,154.5658416748047,156.89999389648438,158.0,149.6999969482422,149.9499969482422,1177452,2021-08-30
2021-09-06,163.6289825439453,166.10000610351562,166.10000610351562,154.14999389648438,159.39999389648438,823035,2021-09-06
2021-09-13,150.723876953125,153.0,169.0500030517578,153.0,168.0,988656,2021-09-13
2021-09-20,148.11329650878906,150.35000610351562,154.89999389648438,136.4499969482422,149.0,927640,2021-09-20
2021-09-27,153.43295288085938,155.75,158.9499969482422,143.0,153.89999389648438,876999,2021-09-27
2021-10-04,180.08056640625,182.8000030517578,188.25,155.6999969482422,155.6999969482422,1361628,2021-10-04
2021-10-11,183.38072204589844,186.14999389648438,193.39999389648438,172.89999389648438,184.89999389648438,824345,2021-10-11
2021-10-18,164.86041259765625,167.35000610351562,188.0,165.0,188.0,769714,2021-10-18
2021-10-25,167.0276641845703,169.5500030517578,182.60000610351562,160.5500030517578,167.0500030517578,745273,2021-10-25
2021-11-01,182.34634399414062,185.10000610351562,185.10000610351562,167.85000610351562,172.9499969482422,559796,2021-11-01
2021-11-08,205.10267639160156,208.1999969482422,208.1999969482422,185.25,188.6999969482422,1648455,2021-11-08
2021-11-15,201.26068115234375,204.3000030517578,217.8000030517578,194.8000030517578,216.0,932320,2021-11-15
2021-11-22,231.8007049560547,234.85000610351562,236.8000030517578,194.10000610351562,205.5500030517578,1112560,2021-11-22
2021-11-29,226.81626892089844,229.8000030517578,240.3000030517578,215.75,236.0,947382,2021-11-29
2021-12-06,240.7825469970703,243.9499969482422,244.39999389648438,220.0,236.0,1165336,2021-12-06
2021-12-13,224.2993927001953,227.25,265.6499938964844,226.14999389648438,254.0,1162226,2021-12-13
2021-12-20,212.80064392089844,215.60000610351562,233.9499969482422,208.0,219.0,761723,2021-12-20
2021-12-27,231.50460815429688,234.5500030517578,237.0,215.0,215.60000610351562,757994,2021-12-27
2022-01-03,251.59036254882812,254.89999389648438,263.0,235.0500030517578,235.0500030517578,1753898,2022-01-03
2022-01-10,262.1020812988281,265.54998779296875,272.54998779296875,245.25,263.0,1083825,2022-01-10
2022-01-17,276.95672607421875,280.6000061035156,299.0,266.20001220703125,271.79998779296875,1329018,2022-01-17
2022-01-24,266.4943542480469,270.0,293.0,252.0,281.8999938964844,653990,2022-01-24
2022-01-31,276.7099304199219,280.3500061035156,287.75,263.70001220703125,270.0,641590,2022-01-31
2022-02-07,270.9852294921875,274.54998779296875,298.0,265.1000061035156,287.6000061035156,727750,2022-02-07
2022-02-14,239.10462951660156,242.25,264.70001220703125,236.10000610351562,264.0,838536,2022-02-14
2022-02-21,229.75338745117188,232.39999389648438,242.89999389648438,213.0,237.6999969482422,871790,2022-02-21
2022-02-28,234.74588012695312,237.4499969482422,245.0,223.10000610351562,231.8000030517578,399540,2022-02-28
2022-03-07,245.5711669921875,248.39999389648438,255.8000030517578,225.4499969482422,230.5500030517578,620085,2022-03-07
2022-03-14,291.5910339355469,294.95001220703125,299.3500061035156,248.3000030517578,251.9499969482422,1031880,2022-03-14
2022-03-21,285.0167541503906,288.29998779296875,302.95001220703125,271.1499938964844,297.95001220703125,966347,2022-03-21
2022-03-28,319.17333984375,322.8500061035156,339.29998779296875,286.0,293.0,2283845,2022-03-28
2022-04-04,326.4396057128906,330.20001220703125,344.3999938964844,312.8999938964844,322.8500061035156,1165401,2022-04-04
2022-04-11,308.5457763671875,312.1000061035156,334.8500061035156,308.0,331.5,395938,2022-04-11
2022-04-18,304.98675537109375,308.5,344.3999938964844,300.0,310.04998779296875,1491355,2022-04-18
2022-04-25,298.01702880859375,301.45001220703125,322.1499938964844,300.0,307.0,458860,2022-04-25
2022-05-02,292.43133544921875,295.79998779296875,322.75,292.0,301.45001220703125,590177,2022-05-02
2022-05-09,251.15682983398438,254.0500030517578,299.8999938964844,235.0,295.0,1100005,2022-05-09
2022-05-16,280.9140625,284.1499938964844,295.0,252.89999389648438,254.10000610351562,587693,2022-05-16
2022-05-23,253.52951049804688,256.45001220703125,294.75,230.0500030517578,285.0,1005075,2022-05-23
2022-05-30,299.2528076171875,302.70001220703125,317.8999938964844,258.0,266.95001220703125,1329444,2022-05-30
2022-06-06,309.43548583984375,313.0,320.8999938964844,294.75,303.8999938964844,815118,2022-06-06
2022-06-13,318.9261474609375,322.6000061035156,351.0,286.1499938964844,305.54998779296875,2225069,2022-06-13
2022-06-20,295.10064697265625,298.5,324.5,262.6499938964844,322.3999938964844,1299841,2022-06-20
2022-06-27,299.4505310058594,302.8999938964844,317.75,293.29998779296875,305.0,977786,2022-06-27
2022-07-04,320.4090881347656,324.1000061035156,332.0,299.79998779296875,300.0,802791,2022-07-04
2022-07-11,307.7548522949219,311.29998779296875,338.04998779296875,308.1499938964844,322.75,755911,2022-07-11
2022-07-18,321.8425598144531,325.54998779296875,331.79998779296875,312.6499938964844,314.29998779296875,535237,2022-07-18
2022-07-25,354.8127746582031,358.8999938964844,369.8500061035156,313.5,323.95001220703125,3187011,2022-07-25
2022-08-01,357.6303405761719,361.75,375.0,343.0,358.45001220703125,1028629,2022-08-01
2022-08-08,328.2685241699219,332.04998779296875,374.25,310.0,363.0,1781970,2022-08-08
2022-08-15,312.8462219238281,316.45001220703125,336.0,314.0,332.04998779296875,1136881,2022-08-15
2022-08-22,317.591552734375,321.25,334.25,310.6499938964844,315.04998779296875,751106,2022-08-22
2022-08-29,315.07061767578125,318.70001220703125,330.0,311.04998779296875,317.0,548984,2022-08-29
2022-09-05,321.2494201660156,324.95001220703125,331.25,315.04998779296875,316.54998779296875,410502,2022-09-05
2022-09-12,293.8154296875,297.20001220703125,328.3999938964844,293.1499938964844,324.04998779296875,704117,2022-09-12
2022-09-19,300.544921875,303.20001220703125,309.70001220703125,286.0,300.6000061035156,620594,2022-09-19
2022-09-26,282.2565002441406,284.75,304.95001220703125,273.75,303.20001220703125,600380,2022-09-26
2022-10-03,298.21551513671875,300.8500061035156,302.0,281.54998779296875,281.54998779296875,199786,2022-10-03
2022-10-10,288.2039489746094,290.75,300.0,289.0,293.1499938964844,208003,2022-10-10
2022-10-17,289.7403564453125,292.29998779296875,299.3999938964844,286.04998779296875,290.75,206704,2022-10-17
2022-10-24,293.06103515625,295.6499938964844,301.95001220703125,291.70001220703125,295.0,118988,2022-10-24
2022-10-31,268.3295593261719,270.70001220703125,299.0,257.29998779296875,292.79998779296875,804477,2022-10-31
2022-11-07,288.0552673339844,290.6000061035156,297.6000061035156,268.6499938964844,270.0,549367,2022-11-07
2022-11-14,287.9561462402344,290.5,300.0,275.5,289.45001220703125,875078,2022-11-14
2022-11-21,314.1249694824219,316.8999938964844,320.0,288.0,288.0,1171538,2022-11-21
2022-11-28,321.4106140136719,324.25,330.0,313.04998779296875,319.5,868015,2022-11-28
2022-12-05,315.5622863769531,318.3500061035156,345.0,315.1000061035156,322.1000061035156,796854,2022-12-05
2022-12-12,327.1597900390625,330.04998779296875,335.5,317.29998779296875,320.3999938964844,696620,2022-12-12
2022-12-19,296.7286682128906,299.3500061035156,334.75,295.04998779296875,334.45001220703125,630681,2022-12-19
2022-12-26,320.5680236816406,323.3999938964844,326.8999938964844,296.54998779296875,304.70001220703125,568507,2022-12-26
2023-01-02,314.7692565917969,317.54998779296875,327.0,309.45001220703125,320.54998779296875,537485,2023-01-02
2023-01-09,315.7109375,318.5,323.45001220703125,310.0,319.6499938964844,489919,2023-01-09
2023-01-16,318.0403747558594,320.8500061035156,336.95001220703125,319.0,322.0,655786,2023-01-16
2023-01-23,301.2883605957031,303.95001220703125,324.45001220703125,293.29998779296875,322.79998779296875,411814,2023-01-23
2023-01-30,304.9064025878906,307.6000061035156,327.75,300.70001220703125,301.0,694839,2023-01-30
2023-02-06,306.3932800292969,309.1000061035156,315.5,300.1499938964844,314.79998779296875,535449,2023-02-06
2023-02-13,306.2941589355469,309.0,314.70001220703125,302.1000061035156,305.54998779296875,562712,2023-02-13
2023-02-20,293.3584289550781,295.95001220703125,313.95001220703125,278.0,310.8999938964844,744359,2023-02-20
2023-02-27,297.2705383300781,298.3500061035156,301.0,288.20001220703125,299.0,536341,2023-02-27
2023-03-06,289.6980285644531,290.75,305.95001220703125,289.0,300.45001220703125,360703,2023-03-06
2023-03-13,267.08013916015625,268.04998779296875,294.8999938964844,255.60000610351562,291.0,740014,2023-03-13
2023-03-20,269.421630859375,270.3999938964844,282.8999938964844,265.25,271.25,492171,2023-03-20
2023-03-27,269.96966552734375,270.95001220703125,277.75,268.5,273.04998779296875,317909,2023-03-27
2023-04-03,280.2323913574219,281.25,286.20001220703125,271.8500061035156,272.1499938964844,280577,2023-04-03
2023-04-10,301.9534912109375,303.04998779296875,304.6499938964844,282.1000061035156,282.25,345951,2023-04-10
2023-04-17,305.73974609375,306.8500061035156,317.6000061035156,300.6499938964844,301.0,432686,2023-04-17
2023-04-24,326.7135925292969,327.8999938964844,330.0,303.1499938964844,305.54998779296875,575822,2023-04-24
2023-05-01,337.4246826171875,338.6499938964844,346.8999938964844,320.25,327.8999938964844,479231,2023-05-01
2023-05-08,357.80072021484375,359.1000061035156,362.8999938964844,335.25,335.25,787428,2023-05-08
2023-05-15,348.9329528808594,350.20001220703125,360.3999938964844,345.5,355.1000061035156,441712,2023-05-15
2023-05-22,352.5198669433594,353.79998779296875,369.8500061035156,345.6000061035156,350.0,524982,2023-05-22
2023-05-29,358.69744873046875,360.0,372.75,335.0,357.45001220703125,932547,2023-05-29
2023-06-05,377.6784973144531,379.04998779296875,388.75,363.8500061035156,370.0,1197521,2023-06-05
2023-06-12,363.62957763671875,364.95001220703125,389.0,362.75,382.8500061035156,756610,2023-06-12
2023-06-19,367.7645263671875,369.1000061035156,375.45001220703125,355.0,367.75,742563,2023-06-19
2023-06-26,367.01727294921875,368.3500061035156,376.0,362.5,366.1000061035156,902842,2023-06-26
2023-07-03,364.9248352050781,366.25,382.5,364.5,372.0,867933,2023-07-03
2023-07-10,379.5716857910156,380.95001220703125,388.79998779296875,366.25,366.25,639022,2023-07-10
2023-07-17,418.58001708984375,420.1000061035156,425.0,375.0,384.0,1343976,2023-07-17
2023-07-24,457.8374328613281,459.5,482.0,422.1499938964844,425.0,1245403,2023-07-24
2023-07-31,514.6810302734375,516.5499877929688,550.0,458.0,464.0,1229044,2023-07-31
2023-08-07,484.09210205078125,485.8500061035156,525.2000122070312,479.1000061035156,516.5499877929688,610009,2023-08-07
2023-08-14,491.12579345703125,491.70001220703125,526.0,480.79998779296875,484.79998779296875,455568,2023-08-14
2023-08-21,566.7373657226562,567.4000244140625,592.9000244140625,491.95001220703125,499.1000061035156,1911955,2023-08-21
2023-08-28,655.0840454101562,655.8499755859375,664.9500122070312,568.6500244140625,570.0,1577707,2023-08-28
2023-09-04,629.314208984375,630.0499877929688,666.0,609.0499877929688,659.0,613955,2023-09-04
2023-09-11,615.68017578125,616.4000244140625,654.0,541.4000244140625,630.0499877929688,1525099,2023-09-11
2023-09-18,597.9009399414062,598.5999755859375,630.5499877929688,580.0,622.7000122070312,284385,2023-09-18
2023-09-25,602.345703125,603.0499877929688,622.5,585.5499877929688,604.0,244225,2023-09-25
2023-10-02,604.5431518554688,605.25,613.7000122070312,585.5499877929688,603.0499877929688,252832,2023-10-02
2023-10-09,640.2014770507812,640.9500122070312,660.0,584.25,600.0,920298,2023-10-09
2023-10-16,691.3916625976562,692.2000122070312,699.5,642.0,650.0,1264757,2023-10-16
2023-10-23,698.782958984375,699.5999755859375,726.0,636.0,692.2000122070312,1131227,2023-10-23
2023-10-30,689.4439086914062,690.25,724.0,679.0,704.0,540815,2023-10-30
2023-11-06,696.4357299804688,697.25,734.6500244140625,681.1500244140625,690.2999877929688,474787,2023-11-06
2023-11-13,696.4856567382812,697.2999877929688,714.0,675.5499877929688,698.2999877929688,851955,2023-11-13
2023-11-20,688.3951416015625,689.2000122070312,719.2999877929688,685.0,697.5,763375,2023-11-20
2023-11-27,658.8296508789062,659.5999755859375,694.7999877929688,643.2000122070312,689.2000122070312,512369,2023-11-27
2023-12-04,705.9745483398438,706.7999877929688,748.7000122070312,675.0,703.9500122070312,1747486,2023-12-04
2023-12-11,689.9932250976562,690.7999877929688,732.9500122070312,678.0,715.0,667616,2023-12-11
2023-12-18,692.6901245117188,693.5,708.0,665.75,693.9000244140625,524076,2023-12-18
2023-12-25,704.7759399414062,705.5999755859375,737.9000244140625,685.5,693.5,669174,2023-12-25
2024-01-01,697.9339599609375,698.75,723.9000244140625,696.0499877929688,715.9500122070312,412563,2024-01-01
2024-01-08,700.5309448242188,701.3499755859375,708.8499755859375,681.7000122070312,700.0,299185,2024-01-08
2024-01-15,666.8203125,667.5999755859375,730.6500244140625,646.0,711.0,564036,2024-01-15
2024-01-22,646.244384765625,647.0,684.2999877929688,632.9000244140625,667.5999755859375,252025,2024-01-22
2024-01-29,663.674072265625,664.4500122070312,678.0,640.0,647.0,475481,2024-01-29
2024-02-05,669.6670532226562,670.4500122070312,689.0,653.3499755859375,673.4000244140625,531422,2024-02-05
2024-02-12,646.1944580078125,646.9500122070312,675.0,623.0,670.0,397193,2024-02-12
2024-02-19,742.2821655273438,743.1500244140625,746.8499755859375,636.1500244140625,652.0,1705973,2024-02-19
2024-02-26,796.26904296875,797.2000122070312,808.2000122070312,719.0,750.0,1798158,2024-02-26
2024-03-04,789.4769897460938,790.4000244140625,817.0,750.0,800.6500244140625,616167,2024-03-04
2024-03-11,721.65625,722.5,801.4500122070312,663.5499877929688,793.9000244140625,788438,2024-03-11
2024-03-18,745.3285522460938,746.2000122070312,774.4500122070312,700.5499877929688,723.7999877929688,531732,2024-03-18
2024-03-25,764.306396484375,765.2000122070312,783.2999877929688,740.7000122070312,743.6500244140625,241843,2024-03-25
2024-04-01,850.955078125,851.9500122070312,863.75,763.4000244140625,769.0,1012446,2024-04-01
2024-04-08,851.754150390625,852.75,875.0,824.3499755859375,860.5,368789,2024-04-08
2024-04-15,799.7649536132812,800.7000122070312,835.7000122070312,779.5499877929688,828.8499755859375,294775,2024-04-15
2024-04-22,857.0479125976562,858.0499877929688,875.0,810.9000244140625,829.9000244140625,376307,2024-04-22
2024-04-29,868.0350952148438,869.0499877929688,908.5999755859375,858.0499877929688,860.0,395952,2024-04-29
2024-05-06,832.5765380859375,833.5499877929688,900.0,800.0,880.7999877929688,555700,2024-05-06
2024-05-13,874.1279907226562,875.1500244140625,919.4500122070312,807.0499877929688,833.5499877929688,902028,2024-05-13
2024-05-20,877.7237548828125,878.75,902.4000244140625,860.0,875.1500244140625,502854,2024-05-20
2024-05-27,899.6980590820312,900.75,915.0,861.5999755859375,880.0,669346,2024-05-27
2024-06-03,947.142578125,948.25,970.0,801.0,924.0,753710,2024-06-03
2024-06-10,980.9031372070312,982.0499877929688,1006.0,935.7000122070312,973.0,452038,2024-06-10
2024-06-17,1018.6090087890625,1019.7999877929688,1027.0,982.0499877929688,992.0,360181,2024-06-17
2024-06-24,993.188720703125,994.3499755859375,1033.550048828125,984.0,1002.3499755859375,269557,2024-06-24
2024-07-01,1170.9310302734375,1172.300048828125,1182.0,990.2000122070312,997.0,1156776,2024-07-01
2024-07-08,1151.1041259765625,1152.449951171875,1204.0,1114.1500244140625,1180.0,673457,2024-07-08
2024-07-15,1130.578125,1131.9000244140625,1192.5,1120.0,1168.0,556338,2024-07-15
2024-07-22,1198.2989501953125,1199.699951171875,1208.800048828125,1050.0,1130.0,597699,2024-07-22
2024-07-29,1185.663818359375,1187.050048828125,1265.0,1153.800048828125,1200.0,578190,2024-07-29
2024-08-05,1283.89892578125,1285.4000244140625,1299.949951171875,1117.5,1150.0,747636,2024-08-05
2024-08-12,1354.4664306640625,1356.050048828125,1378.9000244140625,1218.300048828125,1230.300048828125,484174,2024-08-12
2024-08-19,1424.884033203125,1426.550048828125,1447.0,1295.949951171875,1360.050048828125,574217,2024-08-19
2024-08-26,1364.7044677734375,1366.300048828125,1443.0,1334.050048828125,1415.0,308640,2024-08-26
2024-09-02,1309.119384765625,1310.6500244140625,1387.0999755859375,1276.0,1366.300048828125,243232,2024-09-02
2024-09-09,1285.197265625,1286.699951171875,1325.949951171875,1239.0,1310.0,215137,2024-09-09
2024-09-16,1287.800048828125,1287.800048828125,1312.0,1245.0,1287.9000244140625,277327,2024-09-16
2024-09-23,1322.300048828125,1322.300048828125,1328.800048828125,1272.0,1292.0,234063,2024-09-23
2024-09-30,1327.699951171875,1327.699951171875,1422.0,1280.25,1344.0,495180,2024-09-30
2024-10-07,1348.050048828125,1348.050048828125,1457.5999755859375,1263.050048828125,1335.75,508648,2024-10-07
2024-10-14,1288.8499755859375,1288.8499755859375,1359.0,1266.050048828125,1353.949951171875,148824,2024-10-14
2024-10-21,1256.4000244140625,1256.4000244140625,1305.949951171875,1214.3499755859375,1295.0,307214,2024-10-21
2024-10-28,1312.300048828125,1312.300048828125,1330.0,1209.5999755859375,1247.0,201190,2024-10-28
2024-11-04,1329.550048828125,1329.550048828125,1382.0,1279.1500244140625,1300.0,252512,2024-11-04
2024-11-11,1303.699951171875,1303.699951171875,1343.0,1239.050048828125,1341.0,229409,2024-11-11
2024-11-18,1342.75,1342.75,1366.5999755859375,1289.199951171875,1303.699951171875,292790,2024-11-18
2024-11-25,1456.550048828125,1456.550048828125,1476.0,1349.0,1349.050048828125,801920,2024-11-25
2024-12-02,1447.25,1447.25,1512.4000244140625,1390.0,1456.0,769556,2024-12-02
2024-12-09,1416.449951171875,1416.449951171875,1479.800048828125,1399.550048828125,1465.0,1202929,2024-12-09
2024-12-16,1353.550048828125,1353.550048828125,1456.9000244140625,1349.9000244140625,1425.0,435401,2024-12-16
2024-12-23,1343.5,1343.5,1384.300048828125,1329.050048828125,1359.949951171875,176090,2024-12-23
2024-12-30,1331.5,1331.5,1360.5,1305.5,1325.0,206407,2024-12-30
2025-01-06,1311.050048828125,1311.050048828125,1361.0,1256.4000244140625,1311.550048828125,445191,2025-01-06
2025-01-13,1247.0999755859375,1247.0999755859375,1304.3499755859375,1216.5999755859375,1291.4000244140625,304837,2025-01-13
2025-01-20,1214.550048828125,1214.550048828125,1280.75,1192.1500244140625,1250.0,204365,2025-01-20
2025-01-27,1162.300048828125,1162.300048828125,1203.199951171875,1079.800048828125,1196.3499755859375,354443,2025-01-27
2025-02-03,1066.0,1066.0,1177.949951171875,1012.5,1166.0,418305,2025-02-03
2025-02-10,946.2000122070312,946.2000122070312,1086.0,931.5,1061.0,416845,2025-02-10
2025-02-17,950.7999877929688,950.7999877929688,1007.0,892.0499877929688,946.2000122070312,600327,2025-02-17
2025-02-24,891.0499877929688,891.0499877929688,950.0,838.0,950.0,409587,2025-02-24
2025-03-03,951.8499755859375,951.8499755859375,955.9000244140625,851.5499877929688,888.0999755859375,217573,2025-03-03
2025-03-10,929.7999877929688,929.7999877929688,984.0,887.5499877929688,956.9000244140625,177374,2025-03-10
2025-03-17,1009.7000122070312,1009.7000122070312,1059.9000244140625,908.5499877929688,930.0,393773,2025-03-17
2025-03-24,1047.050048828125,1047.050048828125,1068.8499755859375,984.9500122070312,1034.8499755859375,471678,2025-03-24
2025-03-31,1043.6500244140625,1043.6500244140625,1121.949951171875,998.0,1047.050048828125,365772,2025-03-31
2025-04-07,1016.2999877929688,1016.2999877929688,1078.9000244140625,877.0,877.0999755859375,269411,2025-04-07
2025-04-14,997.7000122070312,997.7000122070312,1065.0999755859375,984.7999877929688,1040.0,188151,2025-04-14
2025-04-21,933.2000122070312,933.2000122070312,1049.9000244140625,907.9000244140625,1003.0,1163696,2025-04-21
2025-04-28,936.2000122070312,936.2000122070312,963.0999755859375,911.4000244140625,934.5,289860,2025-04-28
2025-05-05,901.2000122070312,901.2000122070312,943.7000122070312,871.1500244140625,925.0999755859375,242311,2025-05-05
2025-05-12,986.25,986.25,1000.0,925.0,991.7000122070312,215121,2025-05-12
2025-05-19,999.9000244140625,999.9000244140625,1024.0,971.75,1000.0,258331,2025-05-19
2025-05-26,989.2000122070312,989.2000122070312,1015.5999755859375,985.1500244140625,1004.8499755859375,153790,2025-05-26
2025-06-02,1020.9500122070312,1020.9500122070312,1050.0,966.2999877929688,989.2000122070312,392229,2025-06-02
2025-06-09,997.2000122070312,997.2000122070312,1032.800048828125,984.0,1018.0,241102,2025-06-09
2025-06-16,962.7999877929688,962.7999877929688,1002.1500244140625,938.0,991.5,198087,2025-06-16
2025-06-23,979.8499755859375,979.8499755859375,986.0,946.2999877929688,948.3499755859375,122262,2025-06-23
2025-06-30,968.7000122070312,968.7000122070312,1019.9000244140625,963.7999877929688,984.2999877929688,224570,2025-06-30
2025-07-07,964.4000244140625,964.4000244140625,992.4000244140625,957.0,965.5,131097,2025-07-07
2025-07-14,958.0999755859375,958.0999755859375,982.4000244140625,940.0,964.2999877929688,100848,2025-07-14
