Date,Adj Close_MANUGRAPH.NS,Close_MANUGRAPH.NS,High_MANUGRAPH.NS,Low_MANUGRAPH.NS,Open_MANUGRAPH.NS,Volume_MANUGRAPH.NS,Date
2020-11-30,10.550000190734863,10.550000190734863,10.600000381469727,9.600000381469727,10.0,27525,2020-11-30
2020-12-07,12.25,12.25,13.550000190734863,10.5,10.800000190734863,94424,2020-12-07
2020-12-14,11.949999809265137,11.949999809265137,14.199999809265137,11.75,12.850000381469727,82281,2020-12-14
2020-12-21,11.300000190734863,11.300000190734863,12.350000381469727,10.600000381469727,12.199999809265137,32742,2020-12-21
2020-12-28,11.899999618530273,11.899999618530273,12.0,10.199999809265137,10.800000190734863,40209,2020-12-28
2021-01-04,14.449999809265137,14.449999809265137,15.25,12.449999809265137,13.0,179258,2021-01-04
2021-01-11,13.25,13.25,15.149999618530273,13.149999618530273,14.449999809265137,65645,2021-01-11
2021-01-18,12.649999618530273,12.649999618530273,13.399999618530273,12.0,12.649999618530273,35833,2021-01-18
2021-01-25,12.949999809265137,12.949999809265137,13.399999618530273,12.25,12.449999809265137,15351,2021-01-25
2021-02-01,12.149999618530273,12.149999618530273,13.149999618530273,12.0,12.800000190734863,24866,2021-02-01
2021-02-08,12.100000381469727,12.100000381469727,13.0,11.899999618530273,12.25,16835,2021-02-08
2021-02-15,12.75,12.75,12.949999809265137,11.199999809265137,12.300000190734863,24449,2021-02-15
2021-02-22,12.449999809265137,12.449999809265137,13.350000381469727,11.449999809265137,13.350000381469727,32408,2021-02-22
2021-03-01,13.550000190734863,13.550000190734863,13.899999618530273,12.050000190734863,13.0,105194,2021-03-01
2021-03-08,14.699999809265137,14.699999809265137,15.550000190734863,13.600000381469727,14.149999618530273,135740,2021-03-08
2021-03-15,13.449999809265137,13.449999809265137,14.949999809265137,13.0,14.300000190734863,156269,2021-03-15
2021-03-22,11.75,11.75,14.25,11.699999809265137,13.699999809265137,60343,2021-03-22
2021-03-29,12.199999809265137,12.199999809265137,12.300000190734863,11.699999809265137,11.75,13729,2021-03-29
2021-04-05,11.899999618530273,11.899999618530273,12.699999809265137,11.5,12.699999809265137,17259,2021-04-05
2021-04-12,11.149999618530273,11.149999618530273,12.0,11.149999618530273,11.949999809265137,35718,2021-04-12
2021-04-19,10.5,10.5,11.25,9.850000381469727,11.25,15682,2021-04-19
2021-04-26,10.949999809265137,10.949999809265137,12.199999809265137,10.5,10.850000381469727,37127,2021-04-26
2021-05-03,10.75,10.75,11.5,10.399999618530273,11.350000381469727,52033,2021-05-03
2021-05-10,12.5,12.5,12.5,10.649999618530273,11.199999809265137,49760,2021-05-10
2021-05-17,12.550000190734863,12.550000190734863,13.649999618530273,12.0,12.550000190734863,116726,2021-05-17
2021-05-24,11.699999809265137,11.699999809265137,13.149999618530273,11.550000190734863,13.149999618530273,143056,2021-05-24
2021-05-31,12.300000190734863,12.300000190734863,12.399999618530273,11.5,11.699999809265137,81956,2021-05-31
2021-06-07,15.399999618530273,15.399999618530273,16.049999237060547,11.699999809265137,12.0,342160,2021-06-07
2021-06-14,14.5,14.5,16.149999618530273,14.149999618530273,16.149999618530273,67682,2021-06-14
2021-06-21,14.75,14.75,15.600000381469727,14.0,15.0,33566,2021-06-21
2021-06-28,14.050000190734863,14.050000190734863,15.399999618530273,14.0,14.199999809265137,33570,2021-06-28
2021-07-05,14.949999809265137,14.949999809265137,15.899999618530273,13.949999809265137,14.75,56234,2021-07-05
2021-07-12,14.449999809265137,14.449999809265137,15.649999618530273,13.850000381469727,15.449999809265137,63727,2021-07-12
2021-07-19,14.0,14.0,15.0,13.899999618530273,15.0,47672,2021-07-19
2021-07-26,13.899999618530273,13.899999618530273,14.550000190734863,13.399999618530273,14.399999618530273,74662,2021-07-26
2021-08-02,13.25,13.25,14.75,12.399999618530273,13.899999618530273,81042,2021-08-02
2021-08-09,12.649999618530273,12.649999618530273,13.600000381469727,11.5,12.5,60208,2021-08-09
2021-08-16,15.399999618530273,15.399999618530273,15.399999618530273,11.25,13.100000381469727,142042,2021-08-16
2021-08-23,13.300000190734863,13.300000190734863,16.149999618530273,13.25,16.149999618530273,271053,2021-08-23
2021-08-30,12.899999618530273,12.899999618530273,13.399999618530273,12.25,13.0,45988,2021-08-30
2021-09-06,12.899999618530273,12.899999618530273,13.350000381469727,11.75,13.350000381469727,65968,2021-09-06
2021-09-13,12.649999618530273,12.649999618530273,13.350000381469727,12.300000190734863,13.350000381469727,55486,2021-09-13
2021-09-20,12.0,12.0,12.899999618530273,11.449999809265137,12.899999618530273,44217,2021-09-20
2021-09-27,12.149999618530273,12.149999618530273,12.600000381469727,11.449999809265137,12.399999618530273,31840,2021-09-27
2021-10-04,12.149999618530273,12.149999618530273,13.0,11.850000381469727,12.199999809265137,79785,2021-10-04
2021-10-11,12.449999809265137,12.449999809265137,13.199999809265137,12.0,12.0,69755,2021-10-11
2021-10-18,12.199999809265137,12.199999809265137,13.850000381469727,11.850000381469727,12.699999809265137,124520,2021-10-18
2021-10-25,11.0,11.0,12.949999809265137,10.649999618530273,12.949999809265137,80180,2021-10-25
2021-11-01,11.649999618530273,11.649999618530273,11.899999618530273,10.850000381469727,11.0,35349,2021-11-01
2021-11-08,12.649999618530273,12.649999618530273,12.649999618530273,11.350000381469727,12.149999618530273,121074,2021-11-08
2021-11-15,16.799999237060547,16.799999237060547,16.799999237060547,13.199999809265137,13.800000190734863,530276,2021-11-15
2021-11-22,21.299999237060547,21.299999237060547,21.299999237060547,17.0,17.600000381469727,137187,2021-11-22
2021-11-29,18.100000381469727,18.100000381469727,22.299999237060547,16.700000762939453,22.0,184880,2021-11-29
2021-12-06,18.100000381469727,18.100000381469727,20.799999237060547,17.75,18.100000381469727,170712,2021-12-06
2021-12-13,17.549999237060547,17.549999237060547,19.100000381469727,16.799999237060547,18.0,129925,2021-12-13
2021-12-20,17.899999618530273,17.899999618530273,18.5,16.149999618530273,16.75,78154,2021-12-20
2021-12-27,19.299999237060547,19.299999237060547,19.299999237060547,16.649999618530273,18.299999237060547,124651,2021-12-27
2022-01-03,18.950000762939453,18.950000762939453,21.100000381469727,18.75,20.25,166547,2022-01-03
2022-01-10,20.200000762939453,20.200000762939453,22.299999237060547,18.549999237060547,19.649999618530273,258902,2022-01-10
2022-01-17,20.600000381469727,20.600000381469727,23.200000762939453,20.25,20.600000381469727,322094,2022-01-17
2022-01-24,19.649999618530273,19.649999618530273,19.649999618530273,18.100000381469727,19.649999618530273,97165,2022-01-24
2022-01-31,18.950000762939453,18.950000762939453,20.299999237060547,17.399999618530273,19.799999237060547,92552,2022-01-31
2022-02-07,18.049999237060547,18.049999237060547,20.25,17.75,19.5,120902,2022-02-07
2022-02-14,17.0,17.0,18.75,15.649999618530273,18.75,89087,2022-02-14
2022-02-21,15.949999809265137,15.949999809265137,17.700000762939453,14.25,17.700000762939453,103585,2022-02-21
2022-02-28,15.5,15.5,16.549999237060547,14.800000190734863,16.100000381469727,53245,2022-02-28
2022-03-07,15.350000381469727,15.350000381469727,15.699999809265137,14.300000190734863,15.5,32258,2022-03-07
2022-03-14,16.649999618530273,16.649999618530273,16.899999618530273,14.899999618530273,15.300000190734863,81630,2022-03-14
2022-03-21,14.649999618530273,14.649999618530273,17.0,14.399999618530273,16.649999618530273,37457,2022-03-21
2022-03-28,13.75,13.75,15.199999809265137,12.600000381469727,14.550000190734863,65042,2022-03-28
2022-04-04,14.800000190734863,14.800000190734863,15.0,13.800000190734863,14.399999618530273,104551,2022-04-04
2022-04-11,15.300000190734863,15.300000190734863,16.25,14.800000190734863,14.899999618530273,71540,2022-04-11
2022-04-18,14.600000381469727,14.600000381469727,15.600000381469727,14.300000190734863,15.600000381469727,64849,2022-04-18
2022-04-25,17.899999618530273,17.899999618530273,18.5,14.100000381469727,14.899999618530273,254803,2022-04-25
2022-05-02,15.850000381469727,15.850000381469727,18.0,15.300000190734863,17.850000381469727,49630,2022-05-02
2022-05-09,14.25,14.25,16.549999237060547,13.699999809265137,16.25,42856,2022-05-09
2022-05-16,14.850000381469727,14.850000381469727,15.699999809265137,13.800000190734863,14.899999618530273,59680,2022-05-16
2022-05-23,13.25,13.25,14.949999809265137,12.699999809265137,14.550000190734863,64191,2022-05-23
2022-05-30,13.300000190734863,13.300000190734863,14.399999618530273,12.600000381469727,13.5,22310,2022-05-30
2022-06-06,13.149999618530273,13.149999618530273,15.5,13.0,13.300000190734863,27951,2022-06-06
2022-06-13,13.100000381469727,13.100000381469727,14.399999618530273,12.449999809265137,13.149999618530273,31688,2022-06-13
2022-06-20,12.399999618530273,12.399999618530273,13.850000381469727,11.649999618530273,12.25,28186,2022-06-20
2022-06-27,12.949999809265137,12.949999809265137,13.350000381469727,11.800000190734863,12.899999618530273,13207,2022-06-27
2022-07-04,14.0,14.0,14.5,11.800000190734863,13.800000190734863,25874,2022-07-04
2022-07-11,14.149999618530273,14.149999618530273,15.199999809265137,12.600000381469727,14.75,27994,2022-07-11
2022-07-18,14.699999809265137,14.699999809265137,16.450000762939453,14.300000190734863,15.0,70732,2022-07-18
2022-07-25,18.5,18.5,19.25,14.350000381469727,14.350000381469727,199572,2022-07-25
2022-08-01,16.450000762939453,16.450000762939453,19.0,15.5,18.899999618530273,78089,2022-08-01
2022-08-08,15.300000190734863,15.300000190734863,17.200000762939453,15.0,17.200000762939453,35875,2022-08-08
2022-08-15,16.350000381469727,16.350000381469727,17.5,14.649999618530273,15.300000190734863,152184,2022-08-15
2022-08-22,15.25,15.25,16.950000762939453,14.649999618530273,16.350000381469727,113275,2022-08-22
2022-08-29,15.149999618530273,15.149999618530273,15.800000190734863,14.600000381469727,14.800000190734863,61194,2022-08-29
2022-09-05,16.100000381469727,16.100000381469727,17.450000762939453,14.800000190734863,15.800000190734863,351725,2022-09-05
2022-09-12,15.100000381469727,15.100000381469727,16.5,14.850000381469727,16.100000381469727,37498,2022-09-12
2022-09-19,15.149999618530273,15.149999618530273,15.75,14.550000190734863,14.550000190734863,45789,2022-09-19
2022-09-26,15.050000190734863,15.050000190734863,15.399999618530273,14.100000381469727,14.850000381469727,24311,2022-09-26
2022-10-03,15.100000381469727,15.100000381469727,15.600000381469727,14.600000381469727,15.399999618530273,22164,2022-10-03
2022-10-10,14.649999618530273,14.649999618530273,15.449999809265137,14.649999618530273,14.649999618530273,8600,2022-10-10
2022-10-17,14.25,14.25,15.199999809265137,14.100000381469727,15.199999809265137,28007,2022-10-17
2022-10-24,14.050000190734863,14.050000190734863,15.0,14.0,14.350000381469727,18012,2022-10-24
2022-10-31,15.399999618530273,15.399999618530273,15.5,13.800000190734863,14.100000381469727,50459,2022-10-31
2022-11-07,14.699999809265137,14.699999809265137,16.399999618530273,14.649999618530273,15.050000190734863,71385,2022-11-07
2022-11-14,13.600000381469727,13.600000381469727,15.25,13.449999809265137,15.25,64303,2022-11-14
2022-11-21,14.149999618530273,14.149999618530273,14.300000190734863,12.949999809265137,13.600000381469727,122104,2022-11-21
2022-11-28,14.5,14.5,14.800000190734863,13.350000381469727,14.5,42547,2022-11-28
2022-12-05,15.399999618530273,15.399999618530273,16.850000381469727,14.0,14.699999809265137,131259,2022-12-05
2022-12-12,16.299999237060547,16.299999237060547,17.600000381469727,14.300000190734863,15.600000381469727,156529,2022-12-12
2022-12-19,14.0,14.0,16.850000381469727,13.75,16.850000381469727,61381,2022-12-19
2022-12-26,16.149999618530273,16.149999618530273,17.75,14.25,14.949999809265137,220899,2022-12-26
2023-01-02,15.649999618530273,15.649999618530273,17.399999618530273,15.300000190734863,17.399999618530273,88291,2023-01-02
2023-01-09,15.050000190734863,15.050000190734863,16.700000762939453,14.699999809265137,15.899999618530273,96145,2023-01-09
2023-01-16,14.949999809265137,14.949999809265137,15.800000190734863,14.699999809265137,14.800000190734863,25259,2023-01-16
2023-01-23,15.550000190734863,15.550000190734863,16.450000762939453,14.649999618530273,14.949999809265137,67735,2023-01-23
2023-01-30,17.450000762939453,17.450000762939453,18.5,14.949999809265137,15.149999618530273,263935,2023-01-30
2023-02-06,19.299999237060547,19.299999237060547,22.75,15.850000381469727,17.450000762939453,1723878,2023-02-06
2023-02-13,17.799999237060547,17.799999237060547,19.899999618530273,16.600000381469727,19.899999618530273,378520,2023-02-13
2023-02-20,18.049999237060547,18.049999237060547,19.200000762939453,16.0,17.25,148614,2023-02-20
2023-02-27,16.850000381469727,16.850000381469727,18.600000381469727,16.200000762939453,18.600000381469727,135400,2023-02-27
2023-03-06,17.649999618530273,17.649999618530273,18.450000762939453,16.25,16.75,126842,2023-03-06
2023-03-13,18.25,18.25,18.549999237060547,16.299999237060547,17.5,561599,2023-03-13
2023-03-20,16.600000381469727,16.600000381469727,18.950000762939453,16.200000762939453,18.25,116091,2023-03-20
2023-03-27,14.399999618530273,14.399999618530273,17.450000762939453,14.25,16.350000381469727,101595,2023-03-27
2023-04-03,16.450000762939453,16.450000762939453,18.25,14.5,14.5,164273,2023-04-03
2023-04-10,16.5,16.5,17.700000762939453,15.600000381469727,16.600000381469727,57968,2023-04-10
2023-04-17,19.75,19.75,21.950000762939453,15.600000381469727,16.299999237060547,1627566,2023-04-17
2023-04-24,17.850000381469727,17.850000381469727,21.549999237060547,17.700000762939453,20.25,151477,2023-04-24
2023-05-01,18.399999618530273,18.399999618530273,20.549999237060547,17.850000381469727,17.850000381469727,197250,2023-05-01
2023-05-08,17.299999237060547,17.299999237060547,19.350000381469727,17.0,18.950000762939453,118626,2023-05-08
2023-05-15,17.549999237060547,17.549999237060547,17.899999618530273,16.649999618530273,17.700000762939453,99042,2023-05-15
2023-05-22,17.450000762939453,17.450000762939453,18.600000381469727,15.75,17.25,200138,2023-05-22
2023-05-29,16.75,16.75,18.600000381469727,16.600000381469727,17.450000762939453,258479,2023-05-29
2023-06-05,17.25,17.25,18.549999237060547,15.75,17.350000381469727,319096,2023-06-05
2023-06-12,17.049999237060547,17.049999237060547,17.799999237060547,16.950000762939453,17.600000381469727,111360,2023-06-12
2023-06-19,17.350000381469727,17.350000381469727,17.850000381469727,16.75,16.75,84635,2023-06-19
2023-06-26,17.100000381469727,17.100000381469727,17.899999618530273,16.350000381469727,17.75,113521,2023-06-26
2023-07-03,19.049999237060547,19.049999237060547,20.600000381469727,16.5,17.649999618530273,706397,2023-07-03
2023-07-10,19.350000381469727,19.350000381469727,19.649999618530273,18.149999618530273,19.049999237060547,250324,2023-07-10
2023-07-17,18.5,18.5,20.700000762939453,18.100000381469727,19.75,421511,2023-07-17
2023-07-24,18.399999618530273,18.399999618530273,19.899999618530273,17.600000381469727,18.700000762939453,203352,2023-07-24
2023-07-31,19.0,19.0,20.0,18.049999237060547,18.450000762939453,136658,2023-07-31
2023-08-07,19.350000381469727,19.350000381469727,22.25,18.25,19.700000762939453,1443764,2023-08-07
2023-08-14,18.350000381469727,18.350000381469727,19.600000381469727,18.049999237060547,19.549999237060547,203991,2023-08-14
2023-08-21,20.100000381469727,20.100000381469727,21.100000381469727,18.299999237060547,18.549999237060547,477161,2023-08-21
2023-08-28,26.149999618530273,26.149999618530273,28.799999237060547,20.049999237060547,20.049999237060547,4070797,2023-08-28
2023-09-04,24.200000762939453,24.200000762939453,26.5,23.200000762939453,26.0,567146,2023-09-04
2023-09-11,22.100000381469727,22.100000381469727,25.0,21.149999618530273,24.700000762939453,222003,2023-09-11
2023-09-18,22.200000762939453,22.200000762939453,23.200000762939453,21.100000381469727,21.700000762939453,95566,2023-09-18
2023-09-25,22.350000381469727,22.350000381469727,23.5,22.100000381469727,23.0,55231,2023-09-25
2023-10-02,23.5,23.5,23.649999618530273,22.049999237060547,22.350000381469727,110863,2023-10-02
2023-10-09,24.399999618530273,24.399999618530273,26.0,24.149999618530273,24.649999618530273,223626,2023-10-09
2023-10-16,22.950000762939453,22.950000762939453,24.799999237060547,22.5,24.450000762939453,59523,2023-10-16
2023-10-23,21.049999237060547,21.049999237060547,23.799999237060547,20.5,22.600000381469727,114524,2023-10-23
2023-10-30,21.5,21.5,22.700000762939453,20.5,22.049999237060547,30237,2023-10-30
2023-11-06,21.799999237060547,21.799999237060547,22.899999618530273,21.25,22.049999237060547,87737,2023-11-06
2023-11-13,22.299999237060547,22.299999237060547,22.75,21.649999618530273,21.649999618530273,65812,2023-11-13
2023-11-20,21.600000381469727,21.600000381469727,22.649999618530273,20.799999237060547,21.75,54718,2023-11-20
2023-11-27,22.549999237060547,22.549999237060547,22.850000381469727,21.100000381469727,21.600000381469727,67640,2023-11-27
2023-12-04,25.799999237060547,25.799999237060547,26.299999237060547,22.700000762939453,22.700000762939453,342606,2023-12-04
2023-12-11,25.200000762939453,25.200000762939453,25.299999237060547,24.299999237060547,25.299999237060547,89733,2023-12-11
2023-12-18,23.799999237060547,23.799999237060547,25.700000762939453,23.350000381469727,24.75,171652,2023-12-18
2023-12-25,23.049999237060547,23.049999237060547,23.950000762939453,23.0,23.799999237060547,67146,2023-12-25
2024-01-01,24.399999618530273,24.399999618530273,24.399999618530273,22.600000381469727,23.5,77486,2024-01-01
2024-01-08,24.350000381469727,24.350000381469727,24.350000381469727,23.0,24.0,129399,2024-01-08
2024-01-15,23.600000381469727,23.600000381469727,25.649999618530273,22.5,25.549999237060547,146360,2024-01-15
2024-01-22,25.049999237060547,25.049999237060547,25.450000762939453,23.600000381469727,23.600000381469727,119845,2024-01-22
2024-01-29,30.299999237060547,30.299999237060547,35.20000076293945,26.25,27.0,4948862,2024-01-29
2024-02-05,28.350000381469727,28.350000381469727,33.45000076293945,27.200000762939453,30.5,1977314,2024-02-05
2024-02-12,25.950000762939453,25.950000762939453,29.75,24.600000381469727,28.350000381469727,183702,2024-02-12
2024-02-19,26.600000381469727,26.600000381469727,27.899999618530273,25.25,26.950000762939453,213123,2024-02-19
2024-02-26,24.899999618530273,24.899999618530273,27.799999237060547,23.299999237060547,27.799999237060547,369525,2024-02-26
2024-03-04,22.850000381469727,22.850000381469727,25.450000762939453,22.100000381469727,24.700000762939453,88874,2024-03-04
2024-03-11,20.200000762939453,20.200000762939453,23.950000762939453,19.450000762939453,23.950000762939453,267326,2024-03-11
2024-03-18,21.149999618530273,21.149999618530273,21.700000762939453,19.549999237060547,20.200000762939453,320934,2024-03-18
2024-03-25,20.350000381469727,20.350000381469727,21.700000762939453,20.0,20.200000762939453,101941,2024-03-25
2024-04-01,23.399999618530273,23.399999618530273,24.049999237060547,20.0,20.0,48264,2024-04-01
2024-04-08,23.149999618530273,23.149999618530273,23.950000762939453,22.049999237060547,23.200000762939453,16628,2024-04-08
2024-04-15,22.799999237060547,22.799999237060547,23.799999237060547,21.450000762939453,22.200000762939453,48136,2024-04-15
2024-04-22,23.799999237060547,23.799999237060547,24.5,22.299999237060547,23.899999618530273,63803,2024-04-22
2024-04-29,25.5,25.5,26.149999618530273,23.600000381469727,24.600000381469727,262739,2024-04-29
2024-05-06,22.799999237060547,22.799999237060547,26.649999618530273,22.5,25.5,139441,2024-05-06
2024-05-13,23.450000762939453,23.450000762939453,24.299999237060547,22.25,23.600000381469727,64405,2024-05-13
2024-05-20,22.0,22.0,24.200000762939453,21.25,23.350000381469727,205560,2024-05-20
2024-05-27,21.100000381469727,21.100000381469727,23.299999237060547,20.799999237060547,22.399999618530273,236486,2024-05-27
2024-06-03,18.450000762939453,18.450000762939453,21.700000762939453,18.0,21.450000762939453,270531,2024-06-03
2024-06-10,23.229999542236328,23.229999542236328,23.229999542236328,18.25,18.850000381469727,360392,2024-06-10
2024-06-17,23.299999237060547,23.299999237060547,24.0,21.649999618530273,23.0,445267,2024-06-17
2024-06-24,22.700000762939453,22.700000762939453,23.940000534057617,21.399999618530273,23.299999237060547,156565,2024-06-24
2024-07-01,22.950000762939453,22.950000762939453,23.940000534057617,21.549999237060547,22.68000030517578,249790,2024-07-01
2024-07-08,22.43000030517578,22.43000030517578,23.149999618530273,20.649999618530273,22.899999618530273,189024,2024-07-08
2024-07-15,20.649999618530273,20.649999618530273,22.979999542236328,20.5,22.280000686645508,159796,2024-07-15
2024-07-22,21.219999313354492,21.219999313354492,21.59000015258789,20.010000228881836,20.649999618530273,122850,2024-07-22
2024-07-29,21.43000030517578,21.43000030517578,22.219999313354492,20.829999923706055,21.899999618530273,154223,2024-07-29
2024-08-05,22.40999984741211,22.40999984741211,24.770000457763672,20.209999084472656,21.020000457763672,983549,2024-08-05
2024-08-12,22.84000015258789,22.84000015258789,23.850000381469727,21.0,21.899999618530273,334886,2024-08-12
2024-08-19,26.280000686645508,26.280000686645508,27.34000015258789,21.520000457763672,23.350000381469727,818514,2024-08-19
2024-08-26,26.0,26.0,31.0,24.700000762939453,29.0,3309781,2024-08-26
2024-09-02,25.190000534057617,25.190000534057617,27.399999618530273,24.75,26.450000762939453,454199,2024-09-02
2024-09-09,24.25,24.25,25.739999771118164,23.3700008392334,25.190000534057617,408113,2024-09-09
2024-09-16,25.139999389648438,25.139999389648438,27.989999771118164,24.020000457763672,24.049999237060547,1218766,2024-09-16
2024-09-23,25.709999084472656,25.709999084472656,26.969999313354492,23.850000381469727,25.239999771118164,831163,2024-09-23
2024-09-30,25.09000015258789,25.09000015258789,26.989999771118164,24.059999465942383,25.969999313354492,804381,2024-09-30
2024-10-07,23.899999618530273,23.899999618530273,25.799999237060547,22.149999618530273,25.270000457763672,723820,2024-10-07
2024-10-14,23.600000381469727,23.600000381469727,24.950000762939453,23.25,24.489999771118164,105491,2024-10-14
2024-10-21,20.93000030517578,20.93000030517578,24.799999237060547,20.899999618530273,23.940000534057617,158132,2024-10-21
2024-10-28,22.68000030517578,22.68000030517578,22.989999771118164,20.610000610351562,20.959999084472656,85256,2024-10-28
2024-11-04,23.520000457763672,23.520000457763672,25.780000686645508,22.329999923706055,22.989999771118164,325421,2024-11-04
2024-11-11,22.31999969482422,22.31999969482422,26.399999618530273,21.940000534057617,23.969999313354492,260464,2024-11-11
2024-11-18,22.309999465942383,22.309999465942383,23.389999389648438,21.610000610351562,22.209999084472656,76245,2024-11-18
2024-11-25,24.079999923706055,24.079999923706055,26.0,21.899999618530273,22.950000762939453,374146,2024-11-25
2024-12-02,22.899999618530273,22.899999618530273,23.899999618530273,22.600000381469727,23.510000228881836,250350,2024-12-02
2024-12-09,22.25,22.25,23.25,22.149999618530273,23.25,110607,2024-12-09
2024-12-16,22.829999923706055,22.829999923706055,25.010000228881836,22.1200008392334,22.989999771118164,431786,2024-12-16
2024-12-23,21.940000534057617,21.940000534057617,23.110000610351562,21.799999237060547,22.959999084472656,66288,2024-12-23
2024-12-30,21.90999984741211,21.90999984741211,22.899999618530273,21.010000228881836,21.93000030517578,95509,2024-12-30
2025-01-06,20.209999084472656,20.209999084472656,22.25,20.079999923706055,21.90999984741211,89796,2025-01-06
2025-01-13,19.760000228881836,19.760000228881836,20.239999771118164,18.65999984741211,19.450000762939453,56420,2025-01-13
2025-01-20,20.200000762939453,20.200000762939453,23.649999618530273,19.25,19.709999084472656,853369,2025-01-20
2025-01-27,18.81999969482422,18.81999969482422,20.940000534057617,17.510000228881836,20.940000534057617,170398,2025-01-27
2025-02-03,18.850000381469727,18.850000381469727,19.670000076293945,18.75,19.389999389648438,51172,2025-02-03
2025-02-10,16.799999237060547,16.799999237060547,19.34000015258789,16.510000228881836,19.34000015258789,118939,2025-02-10
2025-02-17,17.1299991607666,17.1299991607666,19.06999969482422,16.530000686645508,17.5,116001,2025-02-17
2025-02-24,15.239999771118164,15.239999771118164,18.989999771118164,15.170000076293945,17.1200008392334,124926,2025-02-24
2025-03-03,17.020000457763672,17.020000457763672,17.809999465942383,14.170000076293945,15.319999694824219,171218,2025-03-03
2025-03-10,15.069999694824219,15.069999694824219,18.799999237060547,14.829999923706055,16.600000381469727,223107,2025-03-10
2025-03-17,19.860000610351562,19.860000610351562,20.739999771118164,14.510000228881836,15.59000015258789,779594,2025-03-17
2025-03-24,16.56999969482422,16.56999969482422,20.690000534057617,16.360000610351562,20.450000762939453,382722,2025-03-24
2025-03-31,17.200000762939453,17.200000762939453,18.610000610351562,16.360000610351562,16.56999969482422,57234,2025-03-31
2025-04-07,18.06999969482422,18.06999969482422,19.739999771118164,15.619999885559082,16.0,88320,2025-04-07
2025-04-14,18.639999389648438,18.639999389648438,19.729999542236328,17.700000762939453,18.06999969482422,80162,2025-04-14
2025-04-21,17.559999465942383,17.559999465942383,20.0,17.149999618530273,18.639999389648438,169271,2025-04-21
2025-04-28,16.950000762939453,16.950000762939453,18.729999542236328,16.700000762939453,17.860000610351562,32154,2025-04-28
2025-05-05,15.739999771118164,15.739999771118164,18.0,15.0,16.700000762939453,86674,2025-05-05
2025-05-12,19.989999771118164,19.989999771118164,21.489999771118164,16.219999313354492,16.219999313354492,440214,2025-05-12
2025-05-19,18.489999771118164,18.489999771118164,20.0,18.049999237060547,19.989999771118164,128781,2025-05-19
2025-05-26,22.479999542236328,22.479999542236328,22.479999542236328,18.25,18.6200008392334,675500,2025-05-26
2025-06-02,21.989999771118164,21.989999771118164,25.299999237060547,21.40999984741211,25.0,689241,2025-06-02
2025-06-09,21.1200008392334,21.1200008392334,22.5,20.520000457763672,22.0,59185,2025-06-09
2025-06-16,19.979999542236328,19.979999542236328,21.479999542236328,19.600000381469727,21.149999618530273,41969,2025-06-16
2025-06-23,20.329999923706055,20.329999923706055,20.979999542236328,19.18000030517578,19.979999542236328,26966,2025-06-23
2025-06-30,20.489999771118164,20.489999771118164,21.110000610351562,19.690000534057617,20.43000030517578,48551,2025-06-30
2025-07-07,19.969999313354492,19.969999313354492,21.0,19.65999984741211,20.459999084472656,30372,2025-07-07
