Date,Adj Close_VINYLINDIA.NS,Close_VINYLINDIA.NS,High_VINYLINDIA.NS,Low_VINYLINDIA.NS,Open_VINYLINDIA.NS,Volume_VINYLINDIA.NS,Date
2021-10-11,284.62969970703125,295.8999938964844,315.70001220703125,290.25,306.54998779296875,529552,2021-10-11
2021-10-18,268.8543395996094,279.5,300.79998779296875,265.54998779296875,298.8999938964844,525625,2021-10-18
2021-10-25,256.6861572265625,266.8500061035156,290.0,260.54998779296875,279.5,325797,2021-10-25
2021-11-01,278.9063415527344,289.95001220703125,302.79998779296875,265.1000061035156,266.0,396992,2021-11-01
2021-11-08,261.1590576171875,271.5,296.5,270.54998779296875,289.95001220703125,445179,2021-11-08
2021-11-15,247.35562133789062,257.1499938964844,274.45001220703125,248.60000610351562,272.0,308988,2021-11-15
2021-11-22,233.88885498046875,243.14999389648438,256.75,230.8000030517578,254.0,253641,2021-11-22
2021-11-29,232.78265380859375,242.0,249.10000610351562,222.5,240.35000610351562,296119,2021-11-29
2021-12-06,233.0712432861328,242.3000030517578,247.0,234.0,239.25,157612,2021-12-06
2021-12-13,221.52828979492188,230.3000030517578,248.8000030517578,230.0,244.0,203189,2021-12-13
2021-12-20,226.2897491455078,235.25,258.3999938964844,215.14999389648438,225.35000610351562,521493,2021-12-20
2021-12-27,227.5402374267578,236.5500030517578,241.39999389648438,231.10000610351562,234.89999389648438,138843,2021-12-27
2022-01-03,232.4459991455078,241.64999389648438,247.10000610351562,235.5500030517578,238.64999389648438,194634,2022-01-03
2022-01-10,260.1490478515625,270.45001220703125,273.79998779296875,242.4499969482422,242.5500030517578,848738,2022-01-10
2022-01-17,282.3211364746094,293.5,305.0,266.0,273.0,1471644,2022-01-17
2022-01-24,279.6758728027344,290.75,310.0,284.54998779296875,308.3999938964844,1282686,2022-01-24
2022-01-31,270.9705810546875,281.70001220703125,296.6000061035156,270.54998779296875,290.25,610749,2022-01-31
2022-02-07,256.7342529296875,266.8999938964844,294.5,265.0,283.8999938964844,477697,2022-02-07
2022-02-14,251.39566040039062,261.3500061035156,271.95001220703125,246.0,261.0,516837,2022-02-14
2022-02-21,231.3397979736328,240.5,259.5,218.8000030517578,259.5,471570,2022-02-21
2022-02-28,226.2897491455078,235.25,243.35000610351562,233.85000610351562,240.0,175561,2022-02-28
2022-03-07,237.4960174560547,246.89999389648438,249.9499969482422,216.60000610351562,232.0,288706,2022-03-07
2022-03-14,251.10708618164062,261.04998779296875,272.0,243.14999389648438,249.10000610351562,410375,2022-03-14
2022-03-21,245.5760955810547,255.3000030517578,266.5,254.0,265.79998779296875,235759,2022-03-21
2022-03-28,258.3695068359375,268.6000061035156,270.0,250.0,255.75,349168,2022-03-28
2022-04-04,269.0948486328125,279.75,284.0,270.04998779296875,276.0,449000,2022-04-04
2022-04-11,265.4395751953125,275.95001220703125,285.0,271.6000061035156,279.3999938964844,187520,2022-04-11
2022-04-18,274.3372802734375,285.20001220703125,302.6499938964844,266.3999938964844,276.79998779296875,655474,2022-04-18
2022-04-25,280.3492126464844,291.45001220703125,312.0,275.1000061035156,282.0,813702,2022-04-25
2022-05-02,288.71783447265625,300.1499938964844,321.70001220703125,282.0,290.5,1434666,2022-05-02
2022-05-09,264.0447998046875,274.5,306.3500061035156,254.5,300.0,538535,2022-05-09
2022-05-16,268.6619567871094,279.29998779296875,301.8999938964844,271.0,279.0,854884,2022-05-16
2022-05-23,254.7142333984375,264.79998779296875,290.0,257.25,280.0,393525,2022-05-23
2022-05-30,276.0686950683594,287.0,296.0,265.3999938964844,265.3999938964844,589619,2022-05-30
2022-06-06,276.79010009765625,287.75,299.8999938964844,282.1499938964844,294.0,492798,2022-06-06
2022-06-13,244.03701782226562,253.6999969482422,283.3999938964844,245.75,283.3999938964844,268450,2022-06-13
2022-06-20,246.9227752685547,256.70001220703125,265.0,235.60000610351562,259.0,244940,2022-06-20
2022-06-27,259.8604736328125,270.1499938964844,274.25,255.0500030517578,261.0,213198,2022-06-27
2022-07-04,278.1849060058594,289.20001220703125,292.04998779296875,270.0,271.6000061035156,273592,2022-07-04
2022-07-11,281.4554138183594,292.6000061035156,305.20001220703125,286.0,288.0,358730,2022-07-11
2022-07-18,286.45733642578125,297.79998779296875,300.0,291.0,295.95001220703125,269521,2022-07-18
2022-07-25,341.38250732421875,354.8999938964844,371.70001220703125,298.0,298.0,3291243,2022-07-25
2022-08-01,344.70111083984375,358.3500061035156,386.54998779296875,350.25,365.0,955069,2022-08-01
2022-08-08,354.5606994628906,368.6000061035156,386.5,329.0,359.6000061035156,1395094,2022-08-08
2022-08-15,346.52874755859375,360.25,383.95001220703125,356.1499938964844,368.6000061035156,464359,2022-08-15
2022-08-22,489.8055114746094,509.20001220703125,522.0,356.1499938964844,362.6499938964844,4924381,2022-08-22
2022-08-29,576.4256591796875,599.25,599.3499755859375,484.75,494.95001220703125,2124279,2022-08-29
2022-09-05,692.0955200195312,719.5,719.5,535.0,572.0,3054440,2022-09-05
2022-09-12,880.5822143554688,915.4500122070312,916.5499877929688,683.5499877929688,738.1500244140625,3156198,2022-09-12
2022-09-19,681.5145263671875,708.5,951.7000122070312,708.5,930.0,1153977,2022-09-19
2022-09-26,630.91796875,655.9000244140625,698.0,607.5,682.5999755859375,577942,2022-09-26
2022-10-03,600.3291015625,624.0999755859375,655.0499877929688,565.0999755859375,655.0499877929688,225215,2022-10-03
2022-10-10,574.8385009765625,597.5999755859375,653.0,564.0,617.0,213064,2022-10-10
2022-10-17,517.556640625,538.0499877929688,609.75,532.0999755859375,604.0,230925,2022-10-17
2022-10-24,590.1809692382812,613.5499877929688,613.5499877929688,520.25,524.25,164571,2022-10-24
2022-10-31,607.8320922851562,631.9000244140625,662.0499877929688,585.0,633.5,307902,2022-10-31
2022-11-07,556.9950561523438,579.0499877929688,687.0,578.7000122070312,635.1500244140625,299463,2022-11-07
2022-11-14,549.155517578125,570.9000244140625,578.0,534.25,578.0,226012,2022-11-14
2022-11-21,525.73291015625,546.5499877929688,599.0,540.0,599.0,125010,2022-11-21
2022-11-28,528.089599609375,549.0,575.0,535.0,550.9000244140625,143960,2022-11-28
2022-12-05,510.05377197265625,530.25,553.0,525.0999755859375,552.0,100960,2022-12-05
2022-12-12,481.1963806152344,500.25,533.0,495.0,525.0999755859375,116868,2022-12-12
2022-12-19,414.10302734375,430.5,510.0,430.5,501.0,110073,2022-12-19
2022-12-26,479.0801696777344,498.04998779296875,517.0,410.54998779296875,410.54998779296875,329330,2022-12-26
2023-01-02,484.1783142089844,503.3500061035156,537.9500122070312,500.1000061035156,510.0,232084,2023-01-02
2023-01-09,474.3667907714844,493.1499938964844,515.0,480.5,514.9500122070312,124729,2023-01-09
2023-01-16,402.03106689453125,417.95001220703125,499.0,413.1499938964844,499.0,316343,2023-01-16
2023-01-23,374.2799072265625,389.1000061035156,427.0,380.6499938964844,422.79998779296875,208974,2023-01-23
2023-01-30,357.9273986816406,372.1000061035156,404.5,360.04998779296875,388.0,224272,2023-01-30
2023-02-06,374.5203552246094,389.3500061035156,408.0,372.54998779296875,380.3999938964844,205838,2023-02-06
2023-02-13,366.1517333984375,380.6499938964844,395.95001220703125,370.0,395.0,107872,2023-02-13
2023-02-20,343.4505920410156,357.04998779296875,385.0,355.04998779296875,385.0,119610,2023-02-20
2023-02-27,341.81536865234375,355.3500061035156,367.75,340.0,357.04998779296875,162258,2023-02-27
2023-03-06,354.7049865722656,368.75,388.95001220703125,356.45001220703125,356.45001220703125,139850,2023-03-06
2023-03-13,334.3605651855469,347.6000061035156,373.3999938964844,338.1000061035156,371.1000061035156,115443,2023-03-13
2023-03-20,329.26239013671875,342.29998779296875,365.0,335.0,342.0,140300,2023-03-20
2023-03-27,320.74951171875,333.45001220703125,349.0,317.0,348.29998779296875,158012,2023-03-27
2023-04-03,371.2498779296875,385.95001220703125,385.95001220703125,335.1000061035156,335.1000061035156,44769,2023-04-03
2023-04-10,530.54248046875,551.5499877929688,584.9000244140625,405.20001220703125,405.20001220703125,3954792,2023-04-10
2023-04-17,501.30035400390625,521.1500244140625,563.7999877929688,474.95001220703125,553.0,1543631,2023-04-17
2023-04-24,494.66314697265625,514.25,562.4500122070312,509.5,521.9500122070312,612882,2023-04-24
2023-05-01,451.47332763671875,469.3500061035156,542.0,462.45001220703125,514.25,739818,2023-05-01
2023-05-08,422.8083190917969,439.54998779296875,476.8500061035156,437.04998779296875,470.1000061035156,342514,2023-05-08
2023-05-15,417.56591796875,434.1000061035156,464.0,432.25,442.8999938964844,381328,2023-05-15
2023-05-22,450.0785217285156,467.8999938964844,484.8999938964844,434.0,439.45001220703125,426242,2023-05-22
2023-05-29,449.8380432128906,467.6499938964844,478.20001220703125,450.0,472.0,268813,2023-05-29
2023-06-05,445.26898193359375,462.8999938964844,486.3500061035156,457.6499938964844,470.6499938964844,294812,2023-06-05
2023-06-12,491.9698181152344,511.45001220703125,533.4000244140625,461.29998779296875,469.8999938964844,1326547,2023-06-12
2023-06-19,483.1202392578125,502.25,545.9500122070312,500.1000061035156,515.0,584556,2023-06-19
2023-06-26,480.2344665527344,499.25,514.1500244140625,495.70001220703125,505.0,159262,2023-06-26
2023-07-03,479.1282958984375,498.1000061035156,531.9500122070312,496.5,500.8500061035156,393961,2023-07-03
2023-07-10,483.02398681640625,502.1499938964844,522.0,490.0,501.8999938964844,359293,2023-07-10
2023-07-17,482.92779541015625,502.04998779296875,509.3500061035156,496.0,501.25,212775,2023-07-17
2023-07-24,459.5052795410156,477.70001220703125,518.0,475.3500061035156,504.95001220703125,271209,2023-07-24
2023-07-31,462.5353088378906,480.8500061035156,496.95001220703125,474.29998779296875,477.79998779296875,163245,2023-07-31
2023-08-07,415.113037109375,431.54998779296875,492.3999938964844,422.54998779296875,483.29998779296875,597043,2023-08-07
2023-08-14,410.4958801269531,426.75,436.0,422.5,430.0,119887,2023-08-14
2023-08-21,413.381591796875,429.75,435.6000061035156,425.0,429.3999938964844,130742,2023-08-21
2023-08-28,455.65765380859375,473.70001220703125,520.0,425.5,432.95001220703125,1991765,2023-08-28
2023-09-04,458.3509826660156,476.5,503.04998779296875,472.1499938964844,475.8999938964844,445175,2023-09-04
2023-09-11,445.36517333984375,463.0,483.1499938964844,451.0,480.5,215221,2023-09-11
2023-09-18,426.3193359375,443.20001220703125,465.70001220703125,436.0,463.0,132675,2023-09-18
2023-09-25,433.9665222167969,451.1499938964844,479.70001220703125,434.79998779296875,443.20001220703125,388630,2023-09-25
2023-10-02,430.6479187011719,447.70001220703125,459.04998779296875,443.0,451.1499938964844,109472,2023-10-02
2023-10-09,427.3774108886719,444.29998779296875,454.0,429.04998779296875,437.0,144942,2023-10-09
2023-10-16,421.22119140625,437.8999938964844,450.54998779296875,436.6499938964844,442.0,119581,2023-10-16
2023-10-23,404.0029602050781,420.0,440.29998779296875,389.6499938964844,438.1000061035156,166690,2023-10-23
2023-10-30,392.26763916015625,407.79998779296875,429.75,380.8999938964844,425.0,198934,2023-10-30
2023-11-06,393.80670166015625,409.3999938964844,418.6499938964844,404.8999938964844,410.04998779296875,97792,2023-11-06
2023-11-13,409.1492004394531,425.3500061035156,439.0,406.04998779296875,414.95001220703125,180649,2023-11-13
2023-11-20,400.9248352050781,416.79998779296875,429.79998779296875,411.04998779296875,423.04998779296875,84990,2023-11-20
2023-11-27,397.51007080078125,413.25,429.20001220703125,398.3999938964844,416.79998779296875,142375,2023-11-27
2023-12-04,425.4535827636719,442.29998779296875,468.1499938964844,412.3999938964844,419.20001220703125,809290,2023-12-04
2023-12-11,447.19281005859375,464.8999938964844,477.0,430.0,443.6000061035156,737776,2023-12-11
2023-12-18,445.22088623046875,462.8500061035156,486.45001220703125,436.6499938964844,465.0,693490,2023-12-18
2023-12-25,437.8622741699219,455.20001220703125,475.0,450.79998779296875,462.8500061035156,273504,2023-12-25
2024-01-01,440.41131591796875,457.8500061035156,474.0,448.6499938964844,457.29998779296875,359494,2024-01-01
2024-01-08,439.7861022949219,457.20001220703125,478.0,450.0,462.8999938964844,434010,2024-01-08
2024-01-15,424.29931640625,441.1000061035156,470.70001220703125,421.1000061035156,457.6000061035156,298801,2024-01-15
2024-01-22,410.9287414550781,427.20001220703125,454.0,421.25,441.1000061035156,129477,2024-01-22
2024-01-29,411.60205078125,427.8999938964844,452.0,426.75,429.0,173276,2024-01-29
2024-02-05,396.2114562988281,411.8999938964844,432.45001220703125,406.79998779296875,429.1000061035156,194440,2024-02-05
2024-02-12,384.4761657714844,399.70001220703125,427.0,380.75,417.0,209984,2024-02-12
2024-02-19,382.5523376464844,397.70001220703125,410.95001220703125,389.0,400.0,165802,2024-02-19
2024-02-26,373.0294189453125,387.79998779296875,404.0,384.04998779296875,395.1000061035156,155468,2024-02-26
2024-03-04,355.2340393066406,369.29998779296875,391.1000061035156,362.0,385.54998779296875,201658,2024-03-04
2024-03-11,324.8857116699219,337.75,372.1499938964844,325.1499938964844,369.29998779296875,279289,2024-03-11
2024-03-18,331.1381530761719,344.25,354.45001220703125,330.6499938964844,338.0,242565,2024-03-18
2024-03-25,303.9160461425781,315.95001220703125,344.25,311.3999938964844,344.25,338247,2024-03-25
2024-04-01,394.14337158203125,409.75,425.0,318.1000061035156,318.45001220703125,1177927,2024-04-01
2024-04-08,370.2879638671875,384.95001220703125,417.70001220703125,380.1000061035156,413.75,211700,2024-04-08
2024-04-15,366.4884033203125,381.0,399.0,372.0,380.04998779296875,128374,2024-04-15
2024-04-22,370.6727294921875,385.3500061035156,392.54998779296875,380.5,381.95001220703125,122698,2024-04-22
2024-04-29,372.8851013183594,387.6499938964844,415.0,383.6000061035156,389.20001220703125,397570,2024-04-29
2024-05-06,343.9315490722656,357.54998779296875,390.5,350.0,389.8999938964844,133669,2024-05-06
2024-05-13,351.8192443847656,365.75,377.3500061035156,351.0,362.79998779296875,101962,2024-05-13
2024-05-20,344.60491943359375,358.25,371.8999938964844,355.0,371.8999938964844,105876,2024-05-20
2024-05-27,335.4186706542969,348.70001220703125,362.8500061035156,345.1000061035156,362.8500061035156,97212,2024-05-27
2024-06-03,348.3563537597656,362.1499938964844,369.8999938964844,321.45001220703125,358.0,191364,2024-06-03
2024-06-10,398.27960205078125,414.04998779296875,424.6000061035156,362.54998779296875,368.0,896562,2024-06-10
2024-06-17,411.072998046875,427.3500061035156,437.70001220703125,414.04998779296875,414.04998779296875,504445,2024-06-17
2024-06-24,389.5743103027344,405.0,431.0,404.0,427.54998779296875,209418,2024-06-24
2024-07-01,410.976806640625,427.25,441.6499938964844,405.04998779296875,405.04998779296875,353508,2024-07-01
2024-07-08,396.64434814453125,412.3500061035156,430.0,409.1000061035156,430.0,198715,2024-07-08
2024-07-15,381.7347106933594,396.8500061035156,423.5,395.0,414.1000061035156,151404,2024-07-15
2024-07-22,384.2837829589844,399.5,409.3999938964844,383.3500061035156,398.8999938964844,178498,2024-07-22
2024-07-29,393.81787109375,402.54998779296875,414.20001220703125,399.95001220703125,404.0,153360,2024-07-29
2024-08-05,376.8442687988281,385.20001220703125,410.0,380.0,396.8999938964844,212003,2024-08-05
2024-08-12,399.3942565917969,408.25,423.0,367.8999938964844,379.0,297170,2024-08-12
2024-08-19,419.5473937988281,428.8500061035156,439.79998779296875,408.1000061035156,412.25,432385,2024-08-19
2024-08-26,402.2313232421875,411.1499938964844,434.0,410.0,432.0,183031,2024-08-26
2024-09-02,390.931884765625,399.6000061035156,416.3500061035156,396.95001220703125,411.1499938964844,156756,2024-09-02
2024-09-09,415.24285888671875,424.45001220703125,437.8999938964844,392.5,404.70001220703125,377488,2024-09-09
2024-09-16,401.3508605957031,410.25,444.20001220703125,407.1000061035156,424.45001220703125,404768,2024-09-16
2024-09-23,398.8072509765625,407.6499938964844,417.20001220703125,404.1000061035156,415.0,98653,2024-09-23
2024-09-30,377.2355651855469,385.6000061035156,413.70001220703125,382.0,410.29998779296875,93074,2024-09-30
2024-10-07,377.96929931640625,386.3500061035156,395.0,363.95001220703125,384.45001220703125,110836,2024-10-07
2024-10-14,368.4797058105469,376.6499938964844,392.0,368.04998779296875,386.3500061035156,68669,2024-10-14
2024-10-21,345.8318786621094,353.5,430.0,350.29998779296875,379.8999938964844,281038,2024-10-21
2024-10-28,366.2296142578125,374.3500061035156,376.95001220703125,350.0,353.5,52613,2024-10-28
2024-11-04,347.2504577636719,354.95001220703125,376.0,349.3999938964844,375.0,77980,2024-11-04
2024-11-11,326.65704345703125,333.8999938964844,359.8999938964844,332.0,355.0,64175,2024-11-11
2024-11-18,333.3095397949219,340.70001220703125,346.95001220703125,327.8999938964844,333.8999938964844,59406,2024-11-18
2024-11-25,344.65789794921875,352.29998779296875,358.75,341.0,344.20001220703125,57000,2024-11-25
2024-12-02,357.7672424316406,365.70001220703125,369.95001220703125,351.25,357.20001220703125,77098,2024-12-02
2024-12-09,359.1368713378906,367.1000061035156,375.0,356.04998779296875,371.1499938964844,76630,2024-12-09
2024-12-16,338.00543212890625,345.5,385.6000061035156,339.79998779296875,379.95001220703125,130652,2024-12-16
2024-12-23,328.9560852050781,336.25,349.8999938964844,334.0,345.5,43939,2024-12-23
2024-12-30,342.6523742675781,350.25,361.20001220703125,332.0,336.25,61725,2024-12-30
2025-01-06,319.4664611816406,326.54998779296875,351.95001220703125,325.20001220703125,351.95001220703125,99207,2025-01-06
2025-01-13,324.2112731933594,331.3999938964844,353.0,312.0,331.3500061035156,101431,2025-01-13
2025-01-20,300.1448974609375,306.79998779296875,333.75,305.0,329.04998779296875,66300,2025-01-20
2025-01-27,296.7697448730469,303.3500061035156,310.75,281.79998779296875,300.0,78354,2025-01-27
2025-02-03,285.8616027832031,292.20001220703125,302.54998779296875,289.29998779296875,302.0,35312,2025-02-03
2025-02-10,246.48471069335938,251.9499969482422,290.04998779296875,248.0,287.5,110330,2025-02-10
2025-02-17,241.83773803710938,247.1999969482422,257.0,231.10000610351562,250.10000610351562,136402,2025-02-17
2025-02-24,220.85304260253906,225.75,247.89999389648438,221.9499969482422,247.1999969482422,110055,2025-02-24
2025-03-03,241.90623474121094,247.27000427246094,252.1999969482422,215.10000610351562,229.24000549316406,162537,2025-03-03
2025-03-10,224.87388610839844,229.86000061035156,249.60000610351562,225.0,248.0,100383,2025-03-10
2025-03-17,237.21034240722656,242.47000122070312,255.99000549316406,219.97999572753906,229.86000061035156,229141,2025-03-17
2025-03-24,276.538330078125,282.6700134277344,324.79998779296875,243.75,243.75,1234861,2025-03-24
2025-03-31,277.9862060546875,284.1499938964844,294.0,275.1000061035156,282.6700134277344,71921,2025-03-31
2025-04-07,274.2197265625,280.29998779296875,293.0,252.0,255.0,74230,2025-04-07
2025-04-14,281.8994445800781,288.1499938964844,294.0,282.29998779296875,285.0,54800,2025-04-14
2025-04-21,277.59490966796875,283.75,302.0,281.8999938964844,292.0,146305,2025-04-21
2025-04-28,269.8173522949219,275.79998779296875,286.79998779296875,271.79998779296875,281.95001220703125,49759,2025-04-28
2025-05-05,273.63275146484375,279.70001220703125,298.0,270.0,270.0,153289,2025-05-05
2025-05-12,297.50347900390625,304.1000061035156,310.25,285.95001220703125,289.8999938964844,156002,2025-05-12
2025-05-19,297.0143127441406,303.6000061035156,324.8999938964844,300.0,305.54998779296875,138161,2025-05-19
2025-05-26,297.7969665527344,304.3999938964844,310.0,301.20001220703125,304.5,79761,2025-05-26
2025-06-02,319.3197326660156,326.3999938964844,356.79998779296875,302.54998779296875,306.0,637180,2025-06-02
2025-06-09,313.1564025878906,320.1000061035156,335.5,315.1000061035156,327.0,53354,2025-06-09
2025-06-16,298.0904541015625,304.70001220703125,325.3999938964844,301.0,314.20001220703125,43310,2025-06-16
2025-06-23,306.74847412109375,313.54998779296875,315.95001220703125,299.0,304.70001220703125,40444,2025-06-23
2025-06-30,310.4171142578125,317.29998779296875,321.8500061035156,312.0,314.5,38253,2025-06-30
2025-07-07,313.79229736328125,320.75,327.20001220703125,315.54998779296875,321.6000061035156,45277,2025-07-07
2025-07-14,319.8500061035156,319.8500061035156,328.8999938964844,311.0,320.75,17362,2025-07-14
