Date,Adj Close_PPLPHARMA.NS,Close_PPLPHARMA.NS,High_PPLPHARMA.NS,Low_PPLPHARMA.NS,Open_PPLPHARMA.NS,Volume_PPLPHARMA.NS,Date
2023-02-27,76.3116455078125,76.36705780029297,80.37095642089844,76.02526092529297,80.37095642089844,12814430,2023-02-27
2023-03-06,70.50531768798828,70.5565185546875,77.44127655029297,70.3123779296875,76.70885467529297,15406047,2023-03-06
2023-03-13,65.4308853149414,65.47840118408203,72.5584716796875,65.03895568847656,70.2147216796875,34314867,2023-03-13
2023-03-20,66.11398315429688,66.16199493408203,69.23816680908203,64.64833068847656,66.79676055908203,19706138,2023-03-20
2023-03-27,66.79708099365234,66.84558868408203,69.14051055908203,61.62099075317383,66.40613555908203,20300065,2023-03-27
2023-04-03,68.30965423583984,68.35926055908203,71.5330810546875,67.57801055908203,67.62683868408203,11977780,2023-04-03
2023-04-10,69.77342987060547,69.8240966796875,72.6072998046875,67.08972930908203,68.35926055908203,16923774,2023-04-10
2023-04-17,72.35944366455078,72.4119873046875,77.39244842529297,69.33582305908203,70.0682373046875,43735860,2023-04-17
2023-04-24,69.09033966064453,69.14051055908203,72.7537841796875,67.91980743408203,72.7049560546875,16332545,2023-04-24
2023-05-01,69.5782699584961,69.62879180908203,72.0701904296875,69.09168243408203,69.14051055908203,12982048,2023-05-01
2023-05-08,73.23770904541016,73.2908935546875,75.87877655029297,69.14051055908203,69.9217529296875,26517649,2023-05-08
2023-05-15,71.28600311279297,71.3377685546875,73.5838623046875,69.9705810546875,73.4373779296875,9884048,2023-05-15
2023-05-22,80.55660247802734,80.61509704589844,81.98228454589844,71.7772216796875,73.2908935546875,85125046,2023-05-22
2023-05-29,79.97108459472656,80.02915954589844,83.0076675415039,78.80845642089844,82.03111267089844,38737586,2023-05-29
2023-06-05,85.58223724365234,85.6443862915039,88.23226928710938,80.22447204589844,80.81040954589844,60531231,2023-06-05
2023-06-12,92.31562042236328,92.38265228271484,95.45882415771484,85.8396987915039,86.0838394165039,101044092,2023-06-12
2023-06-19,88.50979614257812,88.57406616210938,95.06819915771484,88.03695678710938,92.67562103271484,36053649,2023-06-19
2023-06-26,90.21753692626953,90.28305053710938,91.89437866210938,87.2068862915039,88.67172241210938,19173396,2023-06-26
2023-07-03,89.68081665039062,89.74594116210938,93.70101165771484,88.47640991210938,91.21078491210938,34834197,2023-07-03
2023-07-10,90.3639144897461,90.42953491210938,91.99202728271484,88.96469116210938,90.03890991210938,20566843,2023-07-10
2023-07-17,101.87896728515625,101.95294952392578,103.07599639892578,90.33187866210938,90.47836303710938,73140644,2023-07-17
2023-07-24,103.19637298583984,103.27130889892578,107.42169189453125,99.90217590332031,102.92951202392578,43730139,2023-07-24
2023-07-31,103.12511444091797,103.19999694824219,108.19999694824219,100.55000305175781,103.32013702392578,35903263,2023-07-31
2023-08-07,98.12873840332031,98.19999694824219,104.44999694824219,98.0,104.05000305175781,23518530,2023-08-07
2023-08-14,98.72830963134766,98.80000305175781,102.30000305175781,95.05000305175781,98.44999694824219,15547409,2023-08-14
2023-08-21,99.32787322998047,99.4000015258789,102.5999984741211,98.69999694824219,99.1500015258789,18223487,2023-08-21
2023-08-28,103.87456512451172,103.94999694824219,104.5999984741211,99.4000015258789,99.5999984741211,22608797,2023-08-28
2023-09-04,105.67326354980469,105.75,108.9000015258789,102.19999694824219,104.30000305175781,28277716,2023-09-04
2023-09-11,101.6261978149414,101.69999694824219,106.69999694824219,98.80000305175781,106.3499984741211,22946674,2023-09-11
2023-09-18,98.07878112792969,98.1500015258789,103.80000305175781,95.8499984741211,101.75,16697489,2023-09-18
2023-09-25,101.9759521484375,102.05000305175781,102.5999984741211,94.80000305175781,98.4000015258789,22734460,2023-09-25
2023-10-02,99.87747192382812,99.94999694824219,102.6500015258789,99.5999984741211,102.05000305175781,8477525,2023-10-02
2023-10-09,97.029541015625,97.0999984741211,101.25,96.8499984741211,99.5999984741211,12729044,2023-10-09
2023-10-16,99.3778305053711,99.44999694824219,101.30000305175781,96.5999984741211,97.3499984741211,18466804,2023-10-16
2023-10-23,92.43287658691406,92.5,100.30000305175781,87.5,99.44999694824219,14434963,2023-10-23
2023-10-30,104.57406616210938,104.6500015258789,109.4000015258789,94.69999694824219,98.0,114749821,2023-10-30
2023-11-06,118.0143051147461,118.0999984741211,120.94999694824219,95.30000305175781,106.0,97767994,2023-11-06
2023-11-13,116.665283203125,116.75,122.8499984741211,115.80000305175781,121.3499984741211,21968497,2023-11-13
2023-11-20,122.86077880859375,122.94999694824219,126.80000305175781,116.8499984741211,117.0999984741211,52908645,2023-11-20
2023-11-27,126.1084213256836,126.19999694824219,128.1999969482422,121.5,122.94999694824219,26683787,2023-11-27
2023-12-04,126.65802764892578,126.75,129.25,123.3499984741211,128.0,25136331,2023-12-04
2023-12-11,125.80864715576172,125.9000015258789,131.85000610351562,125.25,127.05000305175781,39747701,2023-12-11
2023-12-18,140.39805603027344,140.5,141.8000030517578,120.5999984741211,125.9000015258789,65967769,2023-12-18
2023-12-25,138.74925231933594,138.85000610351562,142.5,137.0500030517578,140.5,21343108,2023-12-25
2024-01-01,144.69493103027344,144.8000030517578,145.8000030517578,137.8000030517578,138.89999389648438,38210745,2024-01-01
2024-01-08,141.94692993164062,142.0500030517578,145.4499969482422,141.1999969482422,143.3000030517578,21879625,2024-01-08
2024-01-15,143.3459014892578,143.4499969482422,144.89999389648438,133.25,142.0500030517578,18587535,2024-01-15
2024-01-22,142.69638061523438,142.8000030517578,148.6999969482422,141.64999389648438,143.4499969482422,16677723,2024-01-22
2024-01-29,137.55010986328125,137.64999389648438,149.0,136.6999969482422,143.75,31049448,2024-01-29
2024-02-05,135.6514892578125,135.75,143.75,132.3000030517578,138.0,25286302,2024-02-05
2024-02-12,134.40240478515625,134.5,137.6999969482422,129.1999969482422,135.75,12480409,2024-02-12
2024-02-19,136.4009552001953,136.5,137.3000030517578,132.0500030517578,136.25,12907653,2024-02-19
2024-02-26,131.05482482910156,131.14999389648438,139.1999969482422,129.14999389648438,135.8000030517578,17181864,2024-02-26
2024-03-04,126.80792236328125,126.9000015258789,133.60000610351562,125.0,132.4499969482422,15568768,2024-03-04
2024-03-11,115.41619110107422,115.5,127.44999694824219,114.3499984741211,127.0,19835267,2024-03-11
2024-03-18,121.16201782226562,121.25,126.0,115.0,116.94999694824219,32689050,2024-03-18
2024-03-25,128.80645751953125,128.89999389648438,129.39999389648438,118.25,121.25,19359479,2024-03-25
2024-04-01,140.2481689453125,140.35000610351562,141.4499969482422,129.10000610351562,132.9499969482422,21331839,2024-04-01
2024-04-08,138.64932250976562,138.75,147.6999969482422,137.8000030517578,140.75,19030643,2024-04-08
2024-04-15,139.3488006591797,139.4499969482422,147.39999389648438,133.6999969482422,135.9499969482422,14495573,2024-04-15
2024-04-22,142.1467742919922,142.25,143.9499969482422,138.10000610351562,140.64999389648438,11152955,2024-04-22
2024-04-29,150.94039916992188,151.0500030517578,153.89999389648438,141.35000610351562,142.8000030517578,34367418,2024-04-29
2024-05-06,150.3408203125,150.4499969482422,161.4499969482422,144.25,155.10000610351562,45864699,2024-05-06
2024-05-13,149.3915252685547,149.5,166.6999969482422,147.8000030517578,157.0,77545364,2024-05-13
2024-05-20,147.54286193847656,147.64999389648438,156.6999969482422,146.1999969482422,149.85000610351562,19036200,2024-05-20
2024-05-27,147.9425811767578,148.0500030517578,151.0500030517578,145.1999969482422,149.5,15998373,2024-05-27
2024-06-03,149.8911590576172,150.0,152.60000610351562,136.10000610351562,151.10000610351562,23321226,2024-06-03
2024-06-10,157.74545288085938,157.86000061035156,161.66000366210938,150.0500030517578,151.00999450683594,22602680,2024-06-10
2024-06-17,156.4863739013672,156.60000610351562,158.8000030517578,152.25999450683594,157.86000061035156,15486057,2024-06-17
2024-06-24,157.12591552734375,157.24000549316406,162.5,154.5,156.58999633789062,23723947,2024-06-24
2024-07-01,157.8753662109375,157.99000549316406,162.39999389648438,156.27000427246094,156.8000030517578,14476862,2024-07-01
2024-07-08,150.9903564453125,151.10000610351562,159.5,149.82000732421875,158.0,9891147,2024-07-08
2024-07-15,147.89999389648438,147.89999389648438,158.0399932861328,146.16000366210938,155.0,11278971,2024-07-15
2024-07-22,166.50999450683594,166.50999450683594,172.25,145.25,148.10000610351562,48477260,2024-07-22
2024-07-29,174.27000427246094,174.27000427246094,177.1999969482422,164.14999389648438,168.0,24486328,2024-07-29
2024-08-05,181.52000427246094,181.52000427246094,191.5,166.0,170.0,32704441,2024-08-05
2024-08-12,182.0800018310547,182.0800018310547,193.25,181.5,182.8300018310547,25087387,2024-08-12
2024-08-19,186.5800018310547,186.5800018310547,193.5,182.85000610351562,183.89999389648438,12195067,2024-08-19
2024-08-26,188.97999572753906,188.97999572753906,191.0,181.6199951171875,187.0,14521710,2024-08-26
2024-09-02,226.30999755859375,226.30999755859375,228.0,186.52999877929688,189.89999389648438,143798202,2024-09-02
2024-09-09,228.11000061035156,228.11000061035156,243.99000549316406,214.75,225.0,95314649,2024-09-09
2024-09-16,218.8699951171875,218.8699951171875,233.6999969482422,217.6999969482422,227.72000122070312,27305099,2024-09-16
2024-09-23,223.10000610351562,223.10000610351562,235.4199981689453,217.0,219.69000244140625,56470804,2024-09-23
2024-09-30,229.22999572753906,229.22999572753906,231.35000610351562,216.3000030517578,225.0,25176457,2024-09-30
2024-10-07,221.3000030517578,221.3000030517578,229.0,215.75,229.0,22377583,2024-10-07
2024-10-14,225.38999938964844,225.38999938964844,235.99000549316406,218.00999450683594,221.6999969482422,33113405,2024-10-14
2024-10-21,244.42999267578125,244.42999267578125,259.8999938964844,209.5,226.5,128315810,2024-10-21
2024-10-28,281.95001220703125,281.95001220703125,284.5,243.8000030517578,246.0,89719773,2024-10-28
2024-11-04,281.54998779296875,281.54998779296875,307.8999938964844,268.75,284.0,109838097,2024-11-04
2024-11-11,258.45001220703125,258.45001220703125,282.3999938964844,244.60000610351562,281.45001220703125,64704703,2024-11-11
2024-11-18,250.14999389648438,250.14999389648438,262.5,244.10000610351562,260.1000061035156,19262259,2024-11-18
2024-11-25,268.75,268.75,275.0,245.0,255.0,36335279,2024-11-25
2024-12-02,267.04998779296875,267.04998779296875,283.8999938964844,262.3500061035156,271.29998779296875,47524376,2024-12-02
2024-12-09,249.10000610351562,249.10000610351562,267.79998779296875,246.5500030517578,267.04998779296875,18347456,2024-12-09
2024-12-16,252.1999969482422,252.1999969482422,272.0,245.85000610351562,248.89999389648438,51049113,2024-12-16
2024-12-23,254.5500030517578,254.5500030517578,260.79998779296875,250.64999389648438,253.9499969482422,10490702,2024-12-23
2024-12-30,254.85000610351562,254.85000610351562,273.3500061035156,248.35000610351562,254.60000610351562,24851285,2024-12-30
2025-01-06,221.25,221.25,255.64999389648438,218.0,255.0,20890593,2025-01-06
2025-01-13,230.6999969482422,230.6999969482422,242.5,215.0,215.0500030517578,50140835,2025-01-13
2025-01-20,233.0500030517578,233.0500030517578,251.9499969482422,229.39999389648438,232.0500030517578,17352331,2025-01-20
2025-01-27,229.41000366210938,229.41000366210938,245.0,205.25,232.0500030517578,31461066,2025-01-27
2025-02-03,226.4600067138672,226.4600067138672,237.47999572753906,224.00999450683594,228.0,12324017,2025-02-03
2025-02-10,184.89999389648438,184.89999389648438,228.00999450683594,181.72999572753906,228.0,31119221,2025-02-10
2025-02-17,209.0500030517578,209.0500030517578,227.6999969482422,183.42999267578125,184.60000610351562,116753734,2025-02-17
2025-02-24,189.88999938964844,189.88999938964844,219.5,188.00999450683594,206.5500030517578,45098098,2025-02-24
2025-03-03,201.4600067138672,201.4600067138672,207.2899932861328,184.2899932861328,190.0,34727153,2025-03-03
2025-03-10,201.83999633789062,201.83999633789062,208.9199981689453,193.1699981689453,203.0500030517578,28537648,2025-03-10
2025-03-17,226.8300018310547,226.8300018310547,233.50999450683594,202.35000610351562,202.92999267578125,22592850,2025-03-17
2025-03-24,224.75,224.75,237.6999969482422,215.3800048828125,229.0,70941411,2025-03-24
2025-03-31,222.32000732421875,222.32000732421875,240.9499969482422,217.0,224.75,23918034,2025-03-31
2025-04-07,219.8300018310547,219.8300018310547,225.5,187.3000030517578,187.3000030517578,22727775,2025-04-07
2025-04-14,220.41000366210938,220.41000366210938,225.88999938964844,219.1999969482422,219.8300018310547,5919293,2025-04-14
2025-04-21,216.25,216.25,228.4499969482422,212.5800018310547,221.89999389648438,20286359,2025-04-21
2025-04-28,211.25999450683594,211.25999450683594,219.9499969482422,208.7100067138672,215.3000030517578,12392931,2025-04-28
2025-05-05,207.77000427246094,207.77000427246094,217.0,200.60000610351562,211.0399932861328,15409683,2025-05-05
2025-05-12,204.8699951171875,204.8699951171875,226.0,204.44000244140625,210.58999633789062,36570921,2025-05-12
2025-05-19,205.3300018310547,205.3300018310547,210.0500030517578,200.5,207.0,16001672,2025-05-19
2025-05-26,206.3000030517578,206.3000030517578,209.6999969482422,202.0500030517578,206.6999969482422,19334945,2025-05-26
2025-06-02,206.3300018310547,206.3300018310547,210.27999877929688,201.50999450683594,207.39999389648438,16860960,2025-06-02
2025-06-09,200.22000122070312,200.22000122070312,213.64999389648438,195.55999755859375,208.75,31485913,2025-06-09
2025-06-16,195.10000610351562,195.10000610351562,201.8300018310547,190.0,200.9199981689453,20005523,2025-06-16
2025-06-23,202.8300018310547,202.8300018310547,204.4600067138672,192.49000549316406,193.6999969482422,16538063,2025-06-23
2025-06-30,203.66000366210938,203.66000366210938,206.27999877929688,197.25,203.5,18938023,2025-06-30
2025-07-07,200.97999572753906,200.97999572753906,205.89999389648438,198.11000061035156,204.6999969482422,15256918,2025-07-07
2025-07-14,216.22000122070312,216.22000122070312,217.89999389648438,198.50999450683594,201.17999267578125,30092005,2025-07-14
