Date,Adj Close_ORIENTBELL.NS,Close_ORIENTBELL.NS,High_ORIENTBELL.NS,Low_ORIENTBELL.NS,Open_ORIENTBELL.NS,Volume_ORIENTBELL.NS,Date
2021-03-01,232.55116271972656,233.9499969482422,255.8000030517578,220.1999969482422,232.64999389648438,523685,2021-03-01
2021-03-08,241.5470428466797,243.0,250.0,235.0500030517578,235.5,304731,2021-03-08
2021-03-15,222.06422424316406,223.39999389648438,245.14999389648438,210.9499969482422,245.14999389648438,248794,2021-03-15
2021-03-22,209.6389617919922,210.89999389648438,237.5,207.0,221.0,124353,2021-03-22
2021-03-29,215.20550537109375,216.5,219.0,201.5500030517578,210.89999389648438,59191,2021-03-29
2021-04-05,224.20138549804688,225.5500030517578,228.5,203.0,219.0,162273,2021-04-05
2021-04-12,208.84376525878906,210.10000610351562,227.0,207.10000610351562,227.0,178383,2021-04-12
2021-04-19,207.30303955078125,208.5500030517578,215.0,203.0,203.60000610351562,86424,2021-04-19
2021-04-26,213.76416015625,215.0500030517578,219.0,208.8000030517578,209.0,78222,2021-04-26
2021-05-03,226.88523864746094,228.25,233.6999969482422,210.0,213.8000030517578,170158,2021-05-03
2021-05-10,257.74957275390625,259.29998779296875,268.0,227.64999389648438,227.64999389648438,609623,2021-05-10
2021-05-17,264.95623779296875,266.54998779296875,284.0,262.54998779296875,266.0,614028,2021-05-17
2021-05-24,271.3179931640625,272.95001220703125,278.25,252.25,267.3999938964844,248474,2021-05-24
2021-05-31,310.3829650878906,312.25,324.5,266.1000061035156,275.0,452798,2021-05-31
2021-06-07,333.79217529296875,335.79998779296875,359.0,294.04998779296875,316.95001220703125,477659,2021-06-07
2021-06-14,314.6075744628906,316.5,335.79998779296875,295.0,335.79998779296875,138983,2021-06-14
2021-06-21,324.0507507324219,326.0,334.95001220703125,310.45001220703125,315.0,126310,2021-06-21
2021-06-28,314.3093566894531,316.20001220703125,331.04998779296875,303.25,330.70001220703125,89605,2021-06-28
2021-07-05,322.9076232910156,324.8500061035156,343.45001220703125,307.3500061035156,311.95001220703125,147878,2021-07-05
2021-07-12,329.9651794433594,331.95001220703125,340.0,316.6000061035156,330.0,76489,2021-07-12
2021-07-19,356.10906982421875,357.70001220703125,369.0,321.0,330.6499938964844,284697,2021-07-19
2021-07-26,354.66552734375,356.25,429.20001220703125,355.0,362.70001220703125,858334,2021-07-26
2021-08-02,339.6326904296875,341.1499938964844,375.8500061035156,332.1000061035156,361.0,166871,2021-08-02
2021-08-09,336.247802734375,337.75,361.20001220703125,284.0,341.20001220703125,344642,2021-08-09
2021-08-16,318.8753967285156,320.29998779296875,346.0,311.8999938964844,333.0,42131,2021-08-16
2021-08-23,334.75445556640625,336.25,349.0,303.3999938964844,327.3500061035156,78627,2021-08-23
2021-08-30,338.83624267578125,340.3500061035156,351.0,322.0,339.70001220703125,68963,2021-08-30
2021-09-06,340.5784606933594,342.1000061035156,352.8999938964844,330.6000061035156,341.8999938964844,72539,2021-09-06
2021-09-13,341.3749084472656,342.8999938964844,354.70001220703125,336.0,348.0,96762,2021-09-13
2021-09-20,354.9143981933594,356.5,365.0,328.04998779296875,345.0,112295,2021-09-20
2021-09-27,357.8015441894531,359.3999938964844,369.8999938964844,341.6499938964844,369.8999938964844,113188,2021-09-27
2021-10-04,350.5340270996094,352.1000061035156,369.0,348.1499938964844,364.8999938964844,71262,2021-10-04
2021-10-11,352.6744079589844,354.25,359.79998779296875,346.3999938964844,359.79998779296875,56210,2021-10-11
2021-10-18,336.84515380859375,338.3500061035156,368.5,330.6000061035156,351.3500061035156,162304,2021-10-18
2021-10-25,359.0957336425781,360.70001220703125,369.0,323.54998779296875,348.5,261206,2021-10-25
2021-11-01,367.60772705078125,369.25,374.20001220703125,357.0,365.0,106280,2021-11-01
2021-11-08,374.27789306640625,375.95001220703125,402.0,367.1499938964844,370.0,217776,2021-11-08
2021-11-15,376.0201110839844,377.70001220703125,389.8999938964844,372.04998779296875,380.0,69676,2021-11-15
2021-11-22,360.4397277832031,362.04998779296875,390.0,353.25,385.1000061035156,123478,2021-11-22
2021-11-29,368.4539489746094,370.1000061035156,377.0,344.1000061035156,367.0,74502,2021-11-29
2021-12-06,358.8468322753906,360.45001220703125,379.0,356.0,370.1000061035156,50005,2021-12-06
2021-12-13,350.6335754394531,352.20001220703125,374.6000061035156,346.1000061035156,365.75,155548,2021-12-13
2021-12-20,337.5918273925781,339.1000061035156,351.1499938964844,334.54998779296875,350.20001220703125,97451,2021-12-20
2021-12-27,341.52423095703125,343.04998779296875,357.0,327.3500061035156,339.95001220703125,79113,2021-12-27
2022-01-03,349.1899719238281,350.75,356.0,338.1499938964844,343.70001220703125,97990,2022-01-03
2022-01-10,359.1455078125,360.75,370.0,350.5,351.45001220703125,88379,2022-01-10
2022-01-17,375.7712707519531,377.45001220703125,419.5,360.75,360.75,543462,2022-01-17
2022-01-24,449.04388427734375,451.04998779296875,455.8500061035156,357.6499938964844,378.0,660617,2022-01-24
2022-01-31,512.70947265625,515.0,529.7000122070312,421.5,460.0,1020600,2022-01-31
2022-02-07,501.16107177734375,503.3999938964844,542.3499755859375,482.0,521.6500244140625,216208,2022-02-07
2022-02-14,492.6988525390625,494.8999938964844,519.0,469.0,485.0,156567,2022-02-14
2022-02-21,576.8230590820312,579.4000244140625,586.25,444.1000061035156,495.1000061035156,1057819,2022-02-21
2022-02-28,533.3173828125,535.7000122070312,669.75,528.2000122070312,577.0,1548637,2022-02-28
2022-03-07,525.701416015625,528.0499877929688,590.0,492.70001220703125,510.0,419689,2022-03-07
2022-03-14,521.0721435546875,523.4000244140625,555.0,509.3500061035156,528.1500244140625,259062,2022-03-14
2022-03-21,508.8268127441406,511.1000061035156,533.0,507.0,533.0,121865,2022-03-21
2022-03-28,534.21337890625,536.5999755859375,547.0,496.0,505.0,171778,2022-03-28
2022-04-04,568.5101928710938,571.0499877929688,601.0,523.7000122070312,547.5,430250,2022-04-04
2022-04-11,544.3182373046875,546.75,573.7999877929688,530.0,573.7999877929688,71822,2022-04-11
2022-04-18,510.76812744140625,513.0499877929688,554.0,506.1000061035156,553.9000244140625,117413,2022-04-18
2022-04-25,495.0881652832031,497.29998779296875,519.0,485.3500061035156,512.0,106929,2022-04-25
2022-05-02,457.80474853515625,459.8500061035156,516.9000244140625,452.0,488.70001220703125,123674,2022-05-02
2022-05-09,413.55242919921875,415.3999938964844,459.5,391.29998779296875,459.5,194843,2022-05-09
2022-05-16,568.8087768554688,571.3499755859375,608.7000122070312,407.25,413.6000061035156,1013406,2022-05-16
2022-05-23,558.056884765625,560.5499877929688,593.9500122070312,530.25,571.3499755859375,189495,2022-05-23
2022-05-30,614.1064453125,616.8499755859375,687.9000244140625,558.0,564.0999755859375,444772,2022-05-30
2022-06-06,608.8798217773438,611.5999755859375,658.9500122070312,590.0999755859375,616.5999755859375,146073,2022-06-06
2022-06-13,588.6701049804688,591.2999877929688,655.5499877929688,575.0,586.0,143012,2022-06-13
2022-06-20,564.5280151367188,567.0499877929688,612.4500122070312,527.3499755859375,603.1500244140625,95087,2022-06-20
2022-06-27,709.0324096679688,712.2000122070312,733.7000122070312,571.0,577.2999877929688,1517815,2022-06-27
2022-07-04,719.585205078125,722.7999877929688,779.0,688.0,709.0,565473,2022-07-04
2022-07-11,736.5096435546875,739.7999877929688,790.3499755859375,705.0,724.9500122070312,315710,2022-07-11
2022-07-18,667.2697143554688,669.3499755859375,822.1500244140625,660.0,751.5999755859375,838535,2022-07-18
2022-07-25,654.559326171875,656.5999755859375,693.8499755859375,627.9000244140625,671.0,410363,2022-07-25
2022-08-01,613.4873657226562,615.4000244140625,664.7000122070312,605.0,664.0,253298,2022-08-01
2022-08-08,619.7678833007812,621.7000122070312,642.0,606.4500122070312,615.25,90841,2022-08-08
2022-08-15,617.2755737304688,619.2000122070312,635.3499755859375,612.2000122070312,621.7000122070312,73598,2022-08-15
2022-08-22,609.2506103515625,611.1500244140625,627.5499877929688,593.0999755859375,616.0,107825,2022-08-22
2022-08-29,623.8550415039062,625.7999877929688,630.0,577.0,577.0,100275,2022-08-29
2022-09-05,636.0171508789062,638.0,660.4000244140625,619.2999877929688,630.0499877929688,146539,2022-09-05
2022-09-12,628.7896728515625,630.75,689.7999877929688,615.0999755859375,643.8499755859375,165206,2022-09-12
2022-09-19,610.1975708007812,612.0999755859375,641.0499877929688,606.5,638.0,71073,2022-09-19
2022-09-26,606.4592895507812,608.3499755859375,635.0,537.6500244140625,625.0,128221,2022-09-26
2022-10-03,601.5247192382812,603.4000244140625,632.0,597.5999755859375,622.9000244140625,41577,2022-10-03
2022-10-10,596.4903564453125,598.3499755859375,683.7999877929688,589.9500122070312,604.0,58530,2022-10-10
2022-10-17,567.4808349609375,569.25,607.4500122070312,561.0999755859375,597.0999755859375,60384,2022-10-17
2022-10-24,576.4030151367188,578.2000122070312,585.0,563.0,577.0,17006,2022-10-24
2022-10-31,569.6740112304688,571.4500122070312,585.9000244140625,565.7000122070312,581.0,32049,2022-10-31
2022-11-07,523.9664916992188,525.5999755859375,597.0,508.1000061035156,575.0,181185,2022-11-07
2022-11-14,519.1315307617188,520.75,537.0,507.0,521.0,76914,2022-11-14
2022-11-21,528.253173828125,529.9000244140625,536.0,504.6499938964844,521.0,91941,2022-11-21
2022-11-28,548.5896606445312,550.2999877929688,554.0,521.6500244140625,529.9000244140625,67088,2022-11-28
2022-12-05,544.5025024414062,546.2000122070312,560.0,539.2999877929688,552.0,44276,2022-12-05
2022-12-12,543.7548217773438,545.4500122070312,565.0,535.0,546.2000122070312,33722,2022-12-12
2022-12-19,489.6734313964844,491.20001220703125,552.5999755859375,483.70001220703125,545.4500122070312,51023,2022-12-19
2022-12-26,530.3466186523438,532.0,560.0,486.04998779296875,509.79998779296875,31564,2022-12-26
2023-01-02,522.6704711914062,524.2999877929688,549.0,519.0,528.0,22879,2023-01-02
2023-01-09,535.1814575195312,536.8499755859375,555.5,520.25,520.25,34584,2023-01-09
2023-01-16,543.1566162109375,544.8499755859375,558.0,530.5,530.5,32732,2023-01-16
2023-01-23,540.3155517578125,542.0,570.0,530.0,565.0,36126,2023-01-23
2023-01-30,515.841796875,517.4500122070312,553.4000244140625,494.5,540.7000122070312,162222,2023-01-30
2023-02-06,511.9040832519531,513.5,525.7000122070312,503.0,523.1500244140625,34116,2023-02-06
2023-02-13,510.3090515136719,511.8999938964844,530.0,502.0,518.5999755859375,36714,2023-02-13
2023-02-20,519.0318603515625,520.6500244140625,532.0,508.8500061035156,517.0,32313,2023-02-20
2023-02-27,507.7171325683594,509.29998779296875,525.0,505.0,521.0,37526,2023-02-27
2023-03-06,518.2842407226562,519.9000244140625,542.0,509.5,509.5,19792,2023-03-06
2023-03-13,499.1438903808594,500.70001220703125,535.0,498.45001220703125,515.0,35216,2023-03-13
2023-03-20,498.7450866699219,500.29998779296875,509.95001220703125,495.0,507.5,35566,2023-03-20
2023-03-27,503.4305114746094,505.0,511.1499938964844,485.6000061035156,500.29998779296875,167104,2023-03-27
2023-04-03,533.6861572265625,535.3499755859375,563.0,501.04998779296875,508.0,42384,2023-04-03
2023-04-10,542.1597290039062,543.8499755859375,555.5,522.4500122070312,543.4000244140625,49331,2023-04-10
2023-04-17,537.0258178710938,538.7000122070312,570.0,531.0,548.0,60669,2023-04-17
2023-04-24,535.4307250976562,537.0999755859375,549.5499877929688,531.1500244140625,544.9000244140625,25444,2023-04-24
2023-05-01,543.7049560546875,545.4000244140625,560.0,532.8499755859375,537.0999755859375,36500,2023-05-01
2023-05-08,538.3217163085938,540.0,558.9500122070312,537.5499877929688,549.8499755859375,52307,2023-05-08
2023-05-15,624.1541137695312,626.0999755859375,639.0,531.7000122070312,541.1500244140625,293876,2023-05-15
2023-05-22,538.5211181640625,540.2000122070312,632.0,535.0,632.0,203100,2023-05-22
2023-05-29,536.4774780273438,538.1500244140625,550.4000244140625,522.0,542.0,49211,2023-05-29
2023-06-05,522.820068359375,524.4500122070312,549.0,522.0,539.2000122070312,44362,2023-06-05
2023-06-12,531.4431762695312,533.0999755859375,560.0,519.0,525.0499877929688,91018,2023-06-12
2023-06-19,523.9166259765625,525.5499877929688,547.0,522.0999755859375,533.0999755859375,42923,2023-06-19
2023-06-26,518.88232421875,520.5,544.0,506.0,535.0,49501,2023-06-26
2023-07-03,524.3154296875,525.9500122070312,527.0,514.0999755859375,520.1500244140625,37132,2023-07-03
2023-07-10,536.6768188476562,538.3499755859375,553.0,515.5999755859375,515.5999755859375,74132,2023-07-10
2023-07-17,518.7327270507812,520.3499755859375,546.9500122070312,509.8999938964844,542.0,62670,2023-07-17
2023-07-24,485.74615478515625,486.3500061035156,526.3499755859375,461.0,526.0999755859375,120800,2023-07-24
2023-07-31,484.14813232421875,484.75,490.6000061035156,474.54998779296875,485.29998779296875,59270,2023-07-31
2023-08-07,475.8084716796875,476.3999938964844,492.8999938964844,473.0,490.0,33821,2023-08-07
2023-08-14,465.7709655761719,466.3500061035156,481.75,462.04998779296875,481.75,26298,2023-08-14
2023-08-21,474.659912109375,475.25,486.3500061035156,458.0,465.3500061035156,35669,2023-08-21
2023-08-28,452.53741455078125,453.1000061035156,489.0,448.0,474.6499938964844,102230,2023-08-28
2023-09-04,473.9108581542969,474.5,499.95001220703125,455.04998779296875,458.0,170127,2023-09-04
2023-09-11,462.6748046875,463.25,487.8999938964844,453.20001220703125,478.0,63176,2023-09-11
2023-09-18,460.5774230957031,461.1499938964844,470.79998779296875,454.95001220703125,468.3999938964844,40573,2023-09-18
2023-09-25,470.06561279296875,470.6499938964844,478.6499938964844,456.6000061035156,464.0,48110,2023-09-25
2023-10-02,469.1168212890625,469.70001220703125,475.45001220703125,461.1499938964844,470.6499938964844,26916,2023-10-02
2023-10-09,469.716064453125,470.29998779296875,477.95001220703125,455.0,474.5,53153,2023-10-09
2023-10-16,464.4725646972656,465.04998779296875,478.95001220703125,456.54998779296875,475.45001220703125,35747,2023-10-16
2023-10-23,446.6447448730469,447.20001220703125,470.1000061035156,420.0,466.1499938964844,46572,2023-10-23
2023-10-30,418.6795349121094,419.20001220703125,472.0,414.0,447.8999938964844,130274,2023-10-30
2023-11-06,406.8941650390625,407.3999938964844,442.3500061035156,404.70001220703125,420.0,128000,2023-11-06
2023-11-13,410.689453125,411.20001220703125,417.95001220703125,403.0,413.04998779296875,53255,2023-11-13
2023-11-20,401.10137939453125,401.6000061035156,412.0,400.1000061035156,410.0,75167,2023-11-20
2023-11-27,397.90533447265625,398.3999938964844,415.8999938964844,397.0,401.6000061035156,104187,2023-11-27
2023-12-04,398.95404052734375,399.45001220703125,409.8999938964844,396.0,402.1000061035156,102776,2023-12-04
2023-12-11,399.9527893066406,400.45001220703125,419.0,391.5,400.0,175977,2023-12-11
2023-12-18,399.7530517578125,400.25,413.8999938964844,396.5,403.70001220703125,309447,2023-12-18
2023-12-25,406.09515380859375,406.6000061035156,410.45001220703125,396.6000061035156,400.25,84116,2023-12-25
2024-01-01,407.1938171386719,407.70001220703125,411.0,397.0,409.79998779296875,114198,2024-01-01
2024-01-08,403.7480773925781,404.25,409.95001220703125,394.6499938964844,409.8999938964844,84672,2024-01-08
2024-01-15,399.802978515625,400.29998779296875,407.6000061035156,395.29998779296875,406.0,137141,2024-01-15
2024-01-22,373.7853088378906,374.25,406.0,371.20001220703125,400.29998779296875,354968,2024-01-22
2024-01-29,367.6929016113281,368.1499938964844,379.75,363.0,378.5,148530,2024-01-29
2024-02-05,360.5517883300781,361.0,378.0,360.0,368.1499938964844,90216,2024-02-05
2024-02-12,353.8600769042969,354.29998779296875,365.04998779296875,349.95001220703125,365.04998779296875,60175,2024-02-12
2024-02-19,386.619384765625,387.1000061035156,392.0,355.8999938964844,356.0,179474,2024-02-19
2024-02-26,366.5443115234375,367.0,392.0,365.0,392.0,39651,2024-02-26
2024-03-04,354.9087829589844,355.3500061035156,371.3500061035156,347.45001220703125,371.3500061035156,25856,2024-03-04
2024-03-11,318.4041442871094,318.79998779296875,359.6499938964844,302.0,354.29998779296875,199416,2024-03-11
2024-03-18,353.11102294921875,353.54998779296875,369.0,312.0,324.70001220703125,347022,2024-03-18
2024-03-25,346.7189636230469,347.1499938964844,380.0,345.0,353.0,222444,2024-03-25
2024-04-01,368.6417236328125,369.1000061035156,377.0,348.20001220703125,352.3500061035156,116655,2024-04-01
2024-04-08,355.35821533203125,355.79998779296875,373.29998779296875,353.54998779296875,369.0,33778,2024-04-08
2024-04-15,359.65289306640625,360.1000061035156,367.5,323.04998779296875,323.04998779296875,47532,2024-04-15
2024-04-22,384.9214782714844,385.3999938964844,404.0,360.1000061035156,360.1000061035156,214319,2024-04-22
2024-04-29,378.4295349121094,378.8999938964844,390.6499938964844,372.0,388.79998779296875,37044,2024-04-29
2024-05-06,364.4469299316406,364.8999938964844,388.8999938964844,356.1000061035156,383.3999938964844,131285,2024-05-06
2024-05-13,383.7729187011719,384.25,389.8500061035156,351.25,364.8999938964844,176273,2024-05-13
2024-05-20,380.1773681640625,380.6499938964844,385.95001220703125,363.54998779296875,376.6499938964844,125180,2024-05-20
2024-05-27,360.0024719238281,360.45001220703125,397.0,355.8500061035156,386.3500061035156,123645,2024-05-27
2024-06-03,361.4007263183594,361.8500061035156,377.70001220703125,325.0,377.70001220703125,108355,2024-06-03
2024-06-10,358.2046813964844,358.6499938964844,372.6000061035156,355.0,366.95001220703125,169075,2024-06-10
2024-06-17,372.0874328613281,372.54998779296875,400.0,358.6499938964844,358.6499938964844,223205,2024-06-17
2024-06-24,392.0625915527344,392.54998779296875,417.29998779296875,373.04998779296875,374.0,429895,2024-06-24
2024-07-01,420.82684326171875,421.3500061035156,440.1499938964844,388.5,390.20001220703125,367158,2024-07-01
2024-07-08,393.211181640625,393.70001220703125,426.6499938964844,386.0,426.6499938964844,136983,2024-07-08
2024-07-15,374.93389892578125,375.3999938964844,399.95001220703125,372.0,399.6000061035156,88835,2024-07-15
2024-07-22,402.4996337890625,403.0,407.20001220703125,371.25,378.5,90911,2024-07-22
2024-07-29,399.4034729003906,399.8999938964844,414.79998779296875,391.04998779296875,410.0,122276,2024-07-29
2024-08-05,383.25,383.25,409.45001220703125,381.29998779296875,399.0,107869,2024-08-05
2024-08-12,372.20001220703125,372.20001220703125,391.45001220703125,368.04998779296875,380.0,48983,2024-08-12
2024-08-19,382.54998779296875,382.54998779296875,400.45001220703125,372.20001220703125,372.20001220703125,70864,2024-08-19
2024-08-26,378.75,378.75,387.20001220703125,361.1000061035156,382.54998779296875,92465,2024-08-26
2024-09-02,371.1499938964844,371.1499938964844,387.0,351.70001220703125,387.0,114718,2024-09-02
2024-09-09,367.29998779296875,367.29998779296875,388.0,357.0,369.70001220703125,60464,2024-09-09
2024-09-16,365.0,365.0,373.8500061035156,359.20001220703125,364.0,29081,2024-09-16
2024-09-23,367.54998779296875,367.54998779296875,379.0,358.79998779296875,366.8999938964844,48595,2024-09-23
2024-09-30,354.3500061035156,354.3500061035156,372.0,346.0,372.0,47065,2024-09-30
2024-10-07,338.29998779296875,338.29998779296875,355.3500061035156,314.29998779296875,355.0,83158,2024-10-07
2024-10-14,333.54998779296875,333.54998779296875,344.25,332.0,340.1000061035156,41640,2024-10-14
2024-10-21,308.20001220703125,308.20001220703125,340.0,305.0,335.29998779296875,61905,2024-10-21
2024-10-28,331.45001220703125,331.45001220703125,344.6000061035156,300.0,312.6000061035156,54549,2024-10-28
2024-11-04,313.8999938964844,313.8999938964844,356.0,305.25,335.20001220703125,145996,2024-11-04
2024-11-11,313.3500061035156,313.3500061035156,330.3500061035156,305.79998779296875,313.8999938964844,106983,2024-11-11
2024-11-18,324.1499938964844,324.1499938964844,332.45001220703125,314.75,316.8999938964844,57769,2024-11-18
2024-11-25,320.54998779296875,320.54998779296875,334.8500061035156,317.0,327.8999938964844,35544,2024-11-25
2024-12-02,321.8999938964844,321.8999938964844,331.45001220703125,315.3500061035156,324.20001220703125,49559,2024-12-02
2024-12-09,323.0,323.0,328.8999938964844,316.54998779296875,325.54998779296875,63624,2024-12-09
2024-12-16,331.70001220703125,331.70001220703125,334.70001220703125,320.8999938964844,322.0,56119,2024-12-16
2024-12-23,321.70001220703125,321.70001220703125,331.0,320.0,330.0,82411,2024-12-23
2024-12-30,329.3999938964844,329.3999938964844,335.5,318.79998779296875,318.79998779296875,54549,2024-12-30
2025-01-06,315.29998779296875,315.29998779296875,331.1000061035156,314.0,331.1000061035156,61096,2025-01-06
2025-01-13,299.0,299.0,316.6000061035156,290.20001220703125,315.29998779296875,50010,2025-01-13
2025-01-20,282.3500061035156,282.3500061035156,313.8999938964844,280.0,302.3999938964844,90829,2025-01-20
2025-01-27,277.3500061035156,277.3500061035156,294.79998779296875,264.04998779296875,283.79998779296875,63789,2025-01-27
2025-02-03,280.04998779296875,280.04998779296875,288.0,266.54998779296875,277.04998779296875,84618,2025-02-03
2025-02-10,278.0,278.0,283.79998779296875,271.0,280.75,32668,2025-02-10
2025-02-17,283.5,283.5,289.0,270.5,278.79998779296875,27092,2025-02-17
2025-02-24,273.75,273.75,286.54998779296875,264.04998779296875,270.3500061035156,55052,2025-02-24
2025-03-03,269.5,269.5,277.04998779296875,244.0,276.8999938964844,92181,2025-03-03
2025-03-10,245.14999389648438,245.14999389648438,269.95001220703125,244.0,266.6000061035156,45556,2025-03-10
2025-03-17,247.6999969482422,247.6999969482422,258.5,236.35000610351562,247.9499969482422,81587,2025-03-17
2025-03-24,228.14999389648438,228.14999389648438,260.0,216.0,251.5500030517578,691975,2025-03-24
2025-03-31,245.35000610351562,245.35000610351562,269.5799865722656,228.14999389648438,228.14999389648438,75794,2025-03-31
2025-04-07,251.74000549316406,251.74000549316406,262.7900085449219,223.0,223.0,34629,2025-04-07
2025-04-14,248.91000366210938,248.91000366210938,256.9700012207031,236.9199981689453,251.74000549316406,30817,2025-04-14
2025-04-21,255.25,255.25,265.92999267578125,247.00999450683594,251.8000030517578,39093,2025-04-21
2025-04-28,237.5,237.5,258.8999938964844,232.0,258.8999938964844,25536,2025-04-28
2025-05-05,262.05999755859375,262.05999755859375,278.79998779296875,224.41000366210938,240.30999755859375,445671,2025-05-05
2025-05-12,261.1000061035156,261.1000061035156,276.1300048828125,257.1199951171875,266.29998779296875,59997,2025-05-12
2025-05-19,257.1400146484375,257.1400146484375,275.8999938964844,251.5500030517578,260.1000061035156,81500,2025-05-19
2025-05-26,245.22000122070312,245.22000122070312,258.3800048828125,230.02000427246094,258.0,175882,2025-05-26
2025-06-02,263.5799865722656,263.5799865722656,273.04998779296875,239.00999450683594,249.69000244140625,105796,2025-06-02
2025-06-09,296.9100036621094,296.9100036621094,329.1000061035156,258.9100036621094,268.8999938964844,261292,2025-06-09
2025-06-16,299.8299865722656,299.8299865722656,325.95001220703125,283.5199890136719,296.9100036621094,101250,2025-06-16
2025-06-23,321.9599914550781,321.9599914550781,338.20001220703125,288.94000244140625,293.1000061035156,177764,2025-06-23
2025-06-30,303.6000061035156,303.6000061035156,327.5899963378906,297.3500061035156,320.0,66052,2025-06-30
2025-07-07,294.6499938964844,294.6499938964844,311.3999938964844,292.20001220703125,303.6000061035156,20719,2025-07-07
2025-07-14,301.75,301.75,311.95001220703125,294.1499938964844,294.25,15492,2025-07-14
