Date,Adj Close_MOREPENLAB.NS,Close_MOREPENLAB.NS,High_MOREPENLAB.NS,Low_MOREPENLAB.NS,Open_MOREPENLAB.NS,Volume_MOREPENLAB.NS,Date
2024-06-03,48.04999923706055,48.04999923706055,48.70000076293945,42.04999923706055,48.0,15915465,2024-06-03
2024-06-10,56.119998931884766,56.119998931884766,56.380001068115234,47.709999084472656,48.900001525878906,74898804,2024-06-10
2024-06-17,53.84000015258789,53.84000015258789,57.83000183105469,53.36000061035156,56.119998931884766,42324481,2024-06-17
2024-06-24,55.709999084472656,55.709999084472656,59.79999923706055,52.97999954223633,53.9900016784668,62456378,2024-06-24
2024-07-01,58.91999816894531,58.91999816894531,59.790000915527344,55.5099983215332,55.70000076293945,44125371,2024-07-01
2024-07-08,55.54999923706055,55.54999923706055,60.75,54.95000076293945,59.150001525878906,33491863,2024-07-08
2024-07-15,53.95000076293945,53.95000076293945,59.220001220703125,53.70000076293945,55.849998474121094,23646026,2024-07-15
2024-07-22,58.220001220703125,58.220001220703125,60.439998626708984,52.0,53.58000183105469,31171434,2024-07-22
2024-07-29,62.689998626708984,62.689998626708984,63.0,58.52000045776367,59.0,66526431,2024-07-29
2024-08-05,58.15999984741211,58.15999984741211,61.380001068115234,56.650001525878906,61.099998474121094,52813910,2024-08-05
2024-08-12,60.849998474121094,60.849998474121094,61.88999938964844,55.5,58.5,89801199,2024-08-12
2024-08-19,80.11000061035156,80.11000061035156,82.69999694824219,61.2599983215332,61.5,400723075,2024-08-19
2024-08-26,79.70999908447266,79.70999908447266,86.0,75.69999694824219,80.87000274658203,107824926,2024-08-26
2024-09-02,89.3499984741211,89.3499984741211,96.5999984741211,79.26000213623047,80.19999694824219,194771269,2024-09-02
2024-09-09,93.62999725341797,93.62999725341797,100.9000015258789,85.0999984741211,89.4000015258789,131518012,2024-09-09
2024-09-16,86.36000061035156,86.36000061035156,94.0999984741211,82.7699966430664,93.79000091552734,57228932,2024-09-16
2024-09-23,86.80999755859375,86.80999755859375,91.5999984741211,84.9000015258789,87.0,42325886,2024-09-23
2024-09-30,84.41000366210938,84.41000366210938,88.61000061035156,82.30999755859375,86.36000061035156,34157888,2024-09-30
2024-10-07,87.56999969482422,87.56999969482422,92.7699966430664,77.56999969482422,85.19000244140625,75736770,2024-10-07
2024-10-14,85.55999755859375,85.55999755859375,94.44999694824219,83.5,88.2300033569336,77983654,2024-10-14
2024-10-21,74.5999984741211,74.5999984741211,86.8499984741211,72.80000305175781,85.94999694824219,54149523,2024-10-21
2024-10-28,80.83000183105469,80.83000183105469,81.5,73.6500015258789,75.30000305175781,27579335,2024-10-28
2024-11-04,83.33999633789062,83.33999633789062,87.20999908447266,77.6500015258789,81.0,36849934,2024-11-04
2024-11-11,75.61000061035156,75.61000061035156,87.37999725341797,75.11000061035156,83.80000305175781,45186262,2024-11-11
2024-11-18,73.93000030517578,73.93000030517578,76.9000015258789,73.0,76.81999969482422,21791555,2024-11-18
2024-11-25,78.95999908447266,78.95999908447266,80.87999725341797,73.55999755859375,75.54000091552734,29009062,2024-11-25
2024-12-02,87.20999908447266,87.20999908447266,88.5,78.08000183105469,79.0,59559505,2024-12-02
2024-12-09,87.12999725341797,87.12999725341797,91.69999694824219,84.69999694824219,87.55000305175781,48778314,2024-12-09
2024-12-16,79.88999938964844,79.88999938964844,88.5999984741211,79.05999755859375,87.4000015258789,25806169,2024-12-16
2024-12-23,76.86000061035156,76.86000061035156,81.63999938964844,76.69999694824219,81.19000244140625,11893167,2024-12-23
2024-12-30,78.97000122070312,78.97000122070312,80.6500015258789,75.26000213623047,77.0,16482943,2024-12-30
2025-01-06,68.2300033569336,68.2300033569336,78.44999694824219,67.73999786376953,78.19999694824219,29590177,2025-01-06
2025-01-13,67.44000244140625,67.44000244140625,69.0,64.0199966430664,67.5,21172713,2025-01-13
2025-01-20,63.59000015258789,63.59000015258789,71.31999969482422,63.2400016784668,67.69999694824219,17143007,2025-01-20
2025-01-27,64.66999816894531,64.66999816894531,66.29000091552734,57.209999084472656,63.45000076293945,20689474,2025-01-27
2025-02-03,61.22999954223633,61.22999954223633,67.6500015258789,61.0,63.5,16424834,2025-02-03
2025-02-10,51.810001373291016,51.810001373291016,61.75,50.2599983215332,61.75,23639104,2025-02-10
2025-02-17,51.7599983215332,51.7599983215332,54.43000030517578,48.869998931884766,51.70000076293945,16969135,2025-02-17
2025-02-24,46.349998474121094,46.349998474121094,52.2599983215332,45.33000183105469,51.22999954223633,12171937,2025-02-24
2025-03-03,49.68000030517578,49.68000030517578,51.20000076293945,43.58000183105469,46.5099983215332,19821595,2025-03-03
2025-03-10,44.61000061035156,44.61000061035156,49.849998474121094,44.150001525878906,49.68000030517578,16251762,2025-03-10
2025-03-17,50.2400016784668,50.2400016784668,51.4900016784668,42.599998474121094,44.779998779296875,30384946,2025-03-17
2025-03-24,47.84000015258789,47.84000015258789,52.70000076293945,46.619998931884766,51.0099983215332,31745971,2025-03-24
2025-03-31,49.25,49.25,53.29999923706055,47.84000015258789,47.84000015258789,30346153,2025-03-31
2025-04-07,50.20000076293945,50.20000076293945,50.70000076293945,42.0,42.20000076293945,15675311,2025-04-07
