Date,Adj Close_LINC.NS,Close_LINC.NS,High_LINC.NS,Low_LINC.NS,Open_LINC.NS,Volume_LINC.NS,Date
2022-07-11,60.974761962890625,61.48749923706055,64.94999694824219,60.962501525878906,61.625,76284,2022-07-11
2022-07-18,62.77214813232422,63.29999923706055,68.4749984741211,61.0,62.23749923706055,70656,2022-07-18
2022-07-25,62.04079818725586,62.5625,65.2125015258789,62.125,64.5625,58984,2022-07-25
2022-08-01,62.88370895385742,63.412498474121094,66.0,61.0,63.287498474121094,74384,2022-08-01
2022-08-08,72.25491333007812,72.86250305175781,81.25,62.48749923706055,63.724998474121094,1255632,2022-08-08
2022-08-15,68.82128143310547,69.4000015258789,74.25,68.1624984741211,72.86250305175781,177132,2022-08-15
2022-08-22,70.24679565429688,70.8375015258789,72.125,67.0,69.4000015258789,137332,2022-08-22
2022-08-29,67.27181243896484,67.8375015258789,70.7874984741211,67.4000015258789,70.01249694824219,94488,2022-08-29
2022-09-05,73.48208618164062,74.0999984741211,79.6500015258789,67.17500305175781,68.25,590368,2022-09-05
2022-09-12,74.31260681152344,74.9375,79.9749984741211,73.75,74.0999984741211,582952,2022-09-12
2022-09-19,70.65585327148438,71.25,78.5250015258789,71.0,76.2249984741211,167708,2022-09-19
2022-09-26,71.44918823242188,72.05000305175781,72.3125,68.0625,69.3375015258789,63096,2022-09-26
2022-10-03,69.88731384277344,70.4749984741211,72.4749984741211,69.5374984741211,71.3375015258789,24664,2022-10-03
2022-10-10,69.20555114746094,69.7874984741211,72.0999984741211,60.900001525878906,69.7874984741211,131624,2022-10-10
2022-10-17,68.6229476928711,69.19999694824219,71.5250015258789,68.0,70.3125,49612,2022-10-17
2022-10-24,68.75930786132812,69.3375015258789,72.42500305175781,68.51249694824219,70.36250305175781,46284,2022-10-24
2022-10-31,68.2138900756836,68.7874984741211,72.19999694824219,65.5,68.8499984741211,112172,2022-10-31
2022-11-07,84.53910827636719,85.25,90.67500305175781,68.7750015258789,69.98750305175781,2622628,2022-11-07
2022-11-14,88.592529296875,89.3375015258789,97.25,82.5250015258789,85.0,1800656,2022-11-14
2022-11-21,94.18301391601562,94.9749984741211,98.6500015258789,86.2874984741211,89.98750305175781,713380,2022-11-21
2022-11-28,95.22425842285156,96.0250015258789,99.98750305175781,92.875,93.7874984741211,400872,2022-11-28
2022-12-05,106.30606842041016,107.19999694824219,109.67500305175781,97.23750305175781,97.23750305175781,1588168,2022-12-05
2022-12-12,101.26100158691406,102.11250305175781,111.73750305175781,100.13749694824219,105.38749694824219,571604,2022-12-12
2022-12-19,88.14627838134766,88.88749694824219,108.36250305175781,87.5875015258789,101.2750015258789,803024,2022-12-19
2022-12-26,101.69485473632812,102.55000305175781,110.0,88.75,88.75,731464,2022-12-26
2023-01-02,107.59523010253906,108.5,116.19999694824219,102.3125,105.0,1462512,2023-01-02
2023-01-09,109.50418090820312,110.42500305175781,120.67500305175781,108.19999694824219,110.0,382412,2023-01-09
2023-01-16,101.99234771728516,102.8499984741211,112.26249694824219,102.19999694824219,110.5,226688,2023-01-16
2023-01-23,109.03314208984375,109.94999694824219,114.0,103.75,103.75,840588,2023-01-23
2023-01-30,118.70183563232422,119.69999694824219,127.2874984741211,108.30000305175781,109.7125015258789,1581648,2023-01-30
2023-02-06,122.78004455566406,123.8125,126.5,116.88749694824219,120.4749984741211,771776,2023-02-06
2023-02-13,134.965087890625,136.10000610351562,137.22500610351562,121.25,123.05000305175781,1875628,2023-02-13
2023-02-20,127.71356201171875,128.78750610351562,138.125,125.0374984741211,137.5,495888,2023-02-20
2023-02-27,129.34979248046875,130.4375,135.5,125.25,129.4250030517578,389816,2023-02-27
2023-03-06,129.4737548828125,130.5625,134.0,127.3499984741211,132.39999389648438,199044,2023-03-06
2023-03-13,128.58126831054688,129.66250610351562,132.47500610351562,125.0374984741211,131.25,266920,2023-03-13
2023-03-20,126.4367904663086,127.5,137.25,126.2249984741211,133.71249389648438,293404,2023-03-20
2023-03-27,131.01083374023438,132.1125030517578,133.8249969482422,113.13749694824219,127.4375,662008,2023-03-27
2023-04-03,147.0509490966797,148.28750610351562,149.625,128.8125,132.1999969482422,1448420,2023-04-03
2023-04-10,147.3980255126953,148.6374969482422,153.75,143.21249389648438,148.0,723236,2023-04-10
2023-04-17,156.22381591796875,157.53750610351562,160.25,146.5,147.97500610351562,1203312,2023-04-17
2023-04-24,149.1458282470703,150.39999389648438,158.75,149.7624969482422,158.7375030517578,433324,2023-04-24
2023-05-01,153.14967346191406,154.4375,155.97500610351562,150.0500030517578,150.39999389648438,265032,2023-05-01
2023-05-08,165.111572265625,166.5,170.25,153.7624969482422,155.9875030517578,1397228,2023-05-08
2023-05-15,179.41629028320312,180.9250030517578,181.9250030517578,160.6125030517578,169.02499389648438,1512716,2023-05-15
2023-05-22,195.0597381591797,196.6999969482422,197.46249389648438,177.5,179.14999389648438,1160152,2023-05-22
2023-05-29,196.75796508789062,198.41250610351562,201.9499969482422,187.77499389648438,199.5,741804,2023-05-29
2023-06-05,190.39894104003906,192.0,200.4250030517578,190.9375,199.5,328572,2023-06-05
2023-06-12,183.22178649902344,184.7624969482422,199.75,181.5,192.02499389648438,366820,2023-06-12
2023-06-19,173.7886199951172,175.25,186.35000610351562,170.5,186.25,376108,2023-06-19
2023-06-26,177.25942993164062,178.75,186.125,170.72500610351562,172.53750610351562,569604,2023-06-26
2023-07-03,169.99551391601562,171.4250030517578,181.35000610351562,170.75,178.75,438544,2023-07-03
2023-07-10,167.77667236328125,169.1875,175.75,162.5,172.5,392308,2023-07-10
2023-07-17,163.27699279785156,164.64999389648438,170.97500610351562,163.0,167.75,305380,2023-07-17
2023-07-24,169.58644104003906,171.0124969482422,176.25,165.25,165.28750610351562,264476,2023-07-24
2023-07-31,162.161376953125,163.52499389648438,179.3249969482422,162.53750610351562,174.5,810656,2023-07-31
2023-08-07,161.3184814453125,162.6750030517578,170.0,157.0500030517578,168.7375030517578,306992,2023-08-07
2023-08-14,153.9429931640625,155.2375030517578,162.5124969482422,154.3874969482422,162.5,249292,2023-08-14
2023-08-21,151.71176147460938,152.9875030517578,162.0,150.46249389648438,156.0,290516,2023-08-21
2023-08-28,160.7854461669922,162.1374969482422,170.47500610351562,148.22500610351562,155.0,677456,2023-08-28
2023-09-04,178.6477508544922,180.14999389648438,185.5,158.1875,162.1374969482422,1808124,2023-09-04
2023-09-11,177.33380126953125,178.8249969482422,186.75,161.03750610351562,186.4875030517578,642988,2023-09-11
2023-09-18,173.1688232421875,174.625,180.0,171.27499389648438,179.0124969482422,489552,2023-09-18
2023-09-25,190.7460174560547,192.35000610351562,194.9875030517578,173.03750610351562,176.22500610351562,644168,2023-09-25
2023-10-02,195.97703552246094,197.625,200.9875030517578,184.91250610351562,192.35000610351562,639920,2023-10-02
2023-10-09,197.7372283935547,199.39999389648438,200.0,192.4250030517578,193.0124969482422,322108,2023-10-09
2023-10-16,205.05072021484375,206.77499389648438,221.25,199.75,199.75,1640140,2023-10-16
2023-10-23,207.1580047607422,208.89999389648438,212.75,190.53750610351562,205.46249389648438,864624,2023-10-23
2023-10-30,176.86276245117188,178.35000610351562,225.0,175.27499389648438,225.0,2034364,2023-10-30
2023-11-06,173.63987731933594,175.10000610351562,182.1999969482422,172.125,178.53750610351562,1287152,2023-11-06
2023-11-13,166.5494842529297,167.9499969482422,178.5,166.64999389648438,177.4499969482422,484320,2023-11-13
2023-11-20,175.0157928466797,176.4875030517578,179.97500610351562,163.16250610351562,169.0625,970936,2023-11-20
2023-11-27,175.23890686035156,176.71249389648438,187.5,175.39999389648438,176.4875030517578,727920,2023-11-27
2023-12-04,171.1483154296875,172.58749389648438,180.9250030517578,171.3125,180.0,458424,2023-12-04
2023-12-11,171.02435302734375,172.46249389648438,177.7375030517578,165.5,172.58749389648438,439168,2023-12-11
2023-12-18,166.0040740966797,167.39999389648438,173.58749389648438,163.46249389648438,172.75,508432,2023-12-18
2023-12-25,165.81813049316406,167.21249389648438,169.96249389648438,160.0500030517578,167.39999389648438,446924,2023-12-25
2024-01-01,167.7642822265625,169.1750030517578,172.5,163.3874969482422,170.0,519732,2024-01-01
2024-01-08,170.11947631835938,171.5500030517578,181.25,162.5,169.1999969482422,1235304,2024-01-08
2024-01-15,160.2896270751953,161.6374969482422,171.5500030517578,160.8874969482422,171.5500030517578,199852,2024-01-15
2024-01-22,157.05433654785156,158.375,166.9875030517578,152.25,161.6374969482422,211112,2024-01-22
2024-01-29,153.5711212158203,154.8625030517578,164.4875030517578,153.75,158.75,387252,2024-01-29
2024-02-05,140.2208709716797,141.39999389648438,159.1125030517578,140.0,154.0,393052,2024-02-05
2024-02-12,144.5469970703125,145.7624969482422,154.75,125.2874984741211,144.0625,1532944,2024-02-12
2024-02-19,151.87289428710938,153.14999389648438,155.1125030517578,144.0124969482422,146.4499969482422,350828,2024-02-19
2024-02-26,135.83279418945312,136.97500610351562,155.0,136.5124969482422,155.0,219252,2024-02-26
2024-03-04,131.01083374023438,132.1125030517578,139.97500610351562,130.0124969482422,139.97500610351562,195404,2024-03-04
2024-03-11,118.13162994384766,119.125,134.1750030517578,115.80000305175781,132.75,703040,2024-03-11
2024-03-18,129.3745880126953,130.46249389648438,140.0,122.9375,124.5,1025892,2024-03-18
2024-03-25,127.47804260253906,128.5500030517578,133.75,126.25,130.46249389648438,281644,2024-03-25
2024-04-01,137.74172973632812,138.89999389648438,142.5,126.25,127.7874984741211,621336,2024-04-01
2024-04-08,145.43951416015625,146.66250610351562,151.25,138.5749969482422,140.4375,1587840,2024-04-08
2024-04-15,139.89859008789062,141.0749969482422,147.85000610351562,140.0,145.1125030517578,283756,2024-04-15
2024-04-22,146.48074340820312,147.71249389648438,156.25,138.75,143.2624969482422,611940,2024-04-22
2024-04-29,156.7568359375,158.0749969482422,165.75,145.5,150.0,1777780,2024-04-29
2024-05-06,141.49765014648438,142.6875,161.5,138.8874969482422,161.5,435876,2024-05-06
2024-05-13,150.5465545654297,151.8125,153.35000610351562,139.0,143.875,259892,2024-05-13
2024-05-20,144.4230499267578,145.6374969482422,152.03750610351562,143.27499389648438,152.0124969482422,108340,2024-05-20
2024-05-27,139.22921752929688,140.39999389648438,154.0500030517578,138.0500030517578,146.0,427952,2024-05-27
2024-06-03,145.0552215576172,146.27499389648438,152.125,130.53750610351562,143.75,269116,2024-06-03
2024-06-10,145.3031463623047,146.52499389648438,150.5,143.75,146.27499389648438,190276,2024-06-10
2024-06-17,147.4352264404297,148.6750030517578,150.39999389648438,143.75,146.52499389648438,237184,2024-06-17
2024-06-24,143.51815795898438,144.72500610351562,153.0,142.5625,148.6750030517578,399828,2024-06-24
2024-07-01,154.25289916992188,155.5500030517578,157.0,142.8000030517578,142.8000030517578,1114856,2024-07-01
2024-07-08,150.0631103515625,151.3249969482422,162.41250610351562,149.3249969482422,157.2375030517578,963816,2024-07-08
2024-07-15,150.5217742919922,151.78750610351562,159.75,147.0,150.125,668520,2024-07-15
2024-07-22,148.88551330566406,150.1374969482422,153.3000030517578,145.5749969482422,151.78750610351562,224388,2024-07-22
2024-07-29,150.05072021484375,151.3125,156.2375030517578,147.5,152.39999389648438,240988,2024-07-29
2024-08-05,149.36895751953125,150.625,152.4875030517578,143.3249969482422,147.75,580852,2024-08-05
2024-08-12,149.34417724609375,150.60000610351562,153.27499389648438,142.4499969482422,146.58749389648438,684284,2024-08-12
2024-08-19,148.36489868164062,149.6125030517578,153.72500610351562,147.77499389648438,150.0,333696,2024-08-19
2024-08-26,165.89999389648438,165.89999389648438,167.91250610351562,148.8874969482422,151.85000610351562,2581784,2024-08-26
2024-09-02,158.0,158.0,174.75,157.2624969482422,168.0,1808876,2024-09-02
2024-09-09,158.6750030517578,158.6750030517578,162.33749389648438,150.96249389648438,157.75,631504,2024-09-09
2024-09-16,172.71249389648438,172.71249389648438,185.0,156.1999969482422,160.0,3344980,2024-09-16
2024-09-23,182.03750610351562,182.03750610351562,192.0,171.3249969482422,173.7624969482422,2368492,2024-09-23
2024-09-30,161.78750610351562,161.78750610351562,180.125,158.27499389648438,179.4499969482422,903188,2024-09-30
2024-10-07,157.66250610351562,157.66250610351562,163.7375030517578,144.78750610351562,161.78750610351562,831072,2024-10-07
2024-10-14,156.875,156.875,159.97500610351562,151.6750030517578,159.2375030517578,221532,2024-10-14
2024-10-21,163.71249389648438,163.71249389648438,174.35000610351562,149.5,155.0500030517578,909172,2024-10-21
2024-10-28,161.375,161.375,170.0,154.39999389648438,163.71249389648438,692136,2024-10-28
2024-11-04,160.5,160.5,165.25,157.75,165.0124969482422,317496,2024-11-04
2024-11-11,156.3625030517578,156.3625030517578,160.5,149.0,160.5,195232,2024-11-11
2024-11-18,153.4375,153.4375,157.8625030517578,149.25,154.0124969482422,140280,2024-11-18
2024-11-25,158.83749389648438,158.83749389648438,162.25,152.875,152.875,349744,2024-11-25
2024-12-02,159.6999969482422,159.6999969482422,163.72500610351562,157.6875,158.8249969482422,404356,2024-12-02
2024-12-09,172.8000030517578,172.8000030517578,173.72500610351562,161.5,163.75,1851724,2024-12-09
2024-12-16,192.39999389648438,192.39999389648438,207.89999389648438,173.75,174.75,4747278,2024-12-16
2024-12-23,161.6999969482422,161.6999969482422,184.6999969482422,160.3000030517578,182.0,969833,2024-12-23
2024-12-30,158.85000610351562,158.85000610351562,168.0,153.0,162.60000610351562,512959,2024-12-30
2025-01-06,139.17999267578125,139.17999267578125,161.25,138.0,161.25,464927,2025-01-06
2025-01-13,146.77999877929688,146.77999877929688,150.8000030517578,131.8000030517578,141.14999389648438,229931,2025-01-13
2025-01-20,141.4499969482422,141.4499969482422,150.5,139.5,149.0,163874,2025-01-20
2025-01-27,139.77999877929688,139.77999877929688,142.5800018310547,124.4000015258789,142.1999969482422,268771,2025-01-27
2025-02-03,124.44999694824219,124.44999694824219,140.8000030517578,123.0,138.5,177217,2025-02-03
2025-02-10,116.9800033569336,116.9800033569336,126.5,116.5,126.19999694824219,161313,2025-02-10
2025-02-17,119.55000305175781,119.55000305175781,122.70999908447266,106.69999694824219,117.5999984741211,233538,2025-02-17
2025-02-24,107.30999755859375,107.30999755859375,118.58999633789062,105.75,118.51000213623047,127740,2025-02-24
2025-03-03,103.9000015258789,103.9000015258789,111.44000244140625,100.4000015258789,107.30999755859375,407060,2025-03-03
2025-03-10,101.62000274658203,101.62000274658203,106.80000305175781,97.2300033569336,103.9000015258789,426792,2025-03-10
2025-03-17,112.44000244140625,112.44000244140625,116.1500015258789,97.62999725341797,102.19999694824219,585522,2025-03-17
2025-03-24,102.30999755859375,102.30999755859375,119.1500015258789,100.0999984741211,112.9000015258789,556627,2025-03-24
2025-03-31,103.25,103.25,110.0199966430664,102.0,102.30999755859375,173144,2025-03-31
2025-04-07,101.36000061035156,101.36000061035156,104.48999786376953,95.11000061035156,95.11000061035156,169047,2025-04-07
2025-04-14,106.7300033569336,106.7300033569336,107.98999786376953,101.02999877929688,103.0,148443,2025-04-14
2025-04-21,107.2699966430664,107.2699966430664,115.0,105.4000015258789,107.30000305175781,208713,2025-04-21
2025-04-28,107.44999694824219,107.44999694824219,112.9800033569336,104.86000061035156,107.80000305175781,105003,2025-04-28
2025-05-05,110.19000244140625,110.19000244140625,123.0,102.0,108.19999694824219,663753,2025-05-05
2025-05-12,142.61000061035156,142.61000061035156,145.60000610351562,112.94999694824219,112.94999694824219,1808476,2025-05-12
2025-05-19,152.41000366210938,152.41000366210938,156.0,136.9600067138672,142.60000610351562,672594,2025-05-19
2025-05-26,152.0800018310547,152.0800018310547,160.74000549316406,146.80999755859375,157.0,453973,2025-05-26
2025-06-02,146.52999877929688,146.52999877929688,159.7899932861328,140.3000030517578,153.5,310813,2025-06-02
2025-06-09,141.72000122070312,141.72000122070312,153.38999938964844,140.1999969482422,146.52999877929688,283891,2025-06-09
2025-06-16,138.27000427246094,138.27000427246094,143.3800048828125,124.5,140.39999389648438,380785,2025-06-16
2025-06-23,145.9499969482422,145.9499969482422,147.99000549316406,135.58999633789062,138.27000427246094,385456,2025-06-23
2025-06-30,150.77999877929688,150.77999877929688,158.99000549316406,145.17999267578125,145.61000061035156,620847,2025-06-30
2025-07-07,145.57000732421875,145.57000732421875,150.77999877929688,140.0,150.77999877929688,54198,2025-07-07
2025-07-14,144.52999877929688,144.52999877929688,148.3800048828125,140.0,144.97999572753906,25402,2025-07-14
