Date,Adj Close_PDMJEPAPER.NS,Close_PDMJEPAPER.NS,High_PDMJEPAPER.NS,Low_PDMJEPAPER.NS,Open_PDMJEPAPER.NS,Volume_PDMJEPAPER.NS,Date
2021-01-25,20.891651153564453,21.399999618530273,22.899999618530273,20.799999237060547,22.25,492997,2021-01-25
2021-02-01,20.94046401977539,21.450000762939453,22.0,21.049999237060547,21.899999618530273,426627,2021-02-01
2021-02-08,22.941768646240234,23.5,24.0,20.5,21.799999237060547,1395559,2021-02-08
2021-02-15,24.943071365356445,25.549999237060547,27.0,22.299999237060547,23.700000762939453,2534074,2021-02-15
2021-02-22,24.259700775146484,24.850000381469727,26.450000762939453,24.0,26.399999618530273,1306231,2021-02-22
2021-03-01,24.845447540283203,25.450000762939453,28.149999618530273,25.049999237060547,25.350000381469727,1501862,2021-03-01
2021-03-08,24.650197982788086,25.25,26.950000762939453,25.0,25.049999237060547,607560,2021-03-08
2021-03-15,24.01563835144043,24.600000381469727,27.049999237060547,23.25,25.600000381469727,645765,2021-03-15
2021-03-22,23.28345489501953,23.850000381469727,25.299999237060547,23.100000381469727,25.299999237060547,546501,2021-03-22
2021-03-29,23.966825485229492,24.549999237060547,24.899999618530273,23.399999618530273,23.850000381469727,107298,2021-03-29
2021-04-05,23.429889678955078,24.0,25.899999618530273,23.149999618530273,24.850000381469727,249668,2021-04-05
2021-04-12,22.551271438598633,23.100000381469727,23.899999618530273,22.299999237060547,23.5,161083,2021-04-12
2021-04-19,21.623836517333984,22.149999618530273,23.100000381469727,21.5,22.950000762939453,218290,2021-04-19
2021-04-26,22.648895263671875,23.200000762939453,24.200000762939453,22.25,22.5,269353,2021-04-26
2021-05-03,23.03939437866211,23.600000381469727,24.950000762939453,22.049999237060547,23.5,1289107,2021-05-03
2021-05-10,22.1607723236084,22.700000762939453,23.950000762939453,22.600000381469727,23.850000381469727,424990,2021-05-10
2021-05-17,23.332265853881836,23.899999618530273,24.5,22.549999237060547,23.350000381469727,1042152,2021-05-17
2021-05-24,26.456253051757812,27.100000381469727,29.200000762939453,23.75,24.0,2865993,2021-05-24
2021-05-31,31.92322540283203,32.70000076293945,34.25,28.299999237060547,29.0,5668035,2021-05-31
2021-06-07,31.09341812133789,31.850000381469727,34.0,30.649999618530273,33.95000076293945,2077580,2021-06-07
2021-06-14,35.92583084106445,36.79999923706055,39.599998474121094,30.700000762939453,31.850000381469727,6179124,2021-06-14
2021-06-21,38.12238693237305,39.04999923706055,41.099998474121094,35.20000076293945,35.75,3478779,2021-06-21
2021-06-28,37.975948333740234,38.900001525878906,41.29999923706055,37.150001525878906,39.79999923706055,2848724,2021-06-28
2021-07-05,42.564300537109375,43.599998474121094,46.79999923706055,38.5,39.25,12415373,2021-07-05
2021-07-12,42.75954818725586,43.79999923706055,47.400001525878906,43.04999923706055,44.0,3466846,2021-07-12
2021-07-19,40.70943832397461,41.70000076293945,44.29999923706055,41.349998474121094,43.0,1430939,2021-07-19
2021-07-26,44.223915100097656,45.29999923706055,47.45000076293945,40.150001525878906,40.599998474121094,4773642,2021-07-26
2021-08-02,41.734493255615234,42.75,47.5,39.349998474121094,45.099998474121094,6304580,2021-08-02
2021-08-09,43.93104934692383,45.0,47.5,39.0,43.25,5530476,2021-08-09
2021-08-16,40.471553802490234,41.150001525878906,46.25,41.0,45.45000076293945,1537794,2021-08-16
2021-08-23,40.078147888183594,40.75,42.25,37.150001525878906,40.75,1305109,2021-08-23
2021-08-30,40.27484893798828,40.95000076293945,42.79999923706055,40.5,41.29999923706055,1266460,2021-08-30
2021-09-06,40.1273193359375,40.79999923706055,41.849998474121094,39.849998474121094,41.0,830252,2021-09-06
2021-09-13,38.848758697509766,39.5,41.400001525878906,38.599998474121094,40.849998474121094,881412,2021-09-13
2021-09-20,37.32431411743164,37.95000076293945,39.849998474121094,36.849998474121094,39.70000076293945,858245,2021-09-20
2021-09-27,40.02897262573242,40.70000076293945,44.79999923706055,36.900001525878906,37.5,2141305,2021-09-27
2021-10-04,45.192413330078125,45.95000076293945,50.900001525878906,40.25,40.95000076293945,8022576,2021-10-04
2021-10-11,42.58610153198242,43.29999923706055,47.20000076293945,42.849998474121094,46.5,1408852,2021-10-11
2021-10-18,40.520729064941406,41.20000076293945,44.95000076293945,40.54999923706055,43.70000076293945,1383153,2021-10-18
2021-10-25,40.27484893798828,40.95000076293945,43.599998474121094,40.54999923706055,42.0,863525,2021-10-25
2021-11-01,39.19298553466797,39.849998474121094,41.70000076293945,38.5,41.70000076293945,733589,2021-11-01
2021-11-08,38.947105407714844,39.599998474121094,41.70000076293945,39.0,40.20000076293945,691950,2021-11-08
2021-11-15,36.832557678222656,37.45000076293945,40.0,37.099998474121094,40.0,491963,2021-11-15
2021-11-22,35.947391510009766,36.54999923706055,38.29999923706055,35.650001525878906,37.5,543063,2021-11-22
2021-11-29,34.52130126953125,35.099998474121094,38.900001525878906,33.0,35.349998474121094,711115,2021-11-29
2021-12-06,35.84904479980469,36.45000076293945,36.79999923706055,34.099998474121094,35.099998474121094,817316,2021-12-06
2021-12-13,33.93119430541992,34.5,37.849998474121094,33.75,37.099998474121094,661062,2021-12-13
2021-12-20,33.93119430541992,34.5,35.099998474121094,32.0,34.5,560172,2021-12-20
2021-12-27,35.947391510009766,36.54999923706055,40.5,33.70000076293945,34.95000076293945,2497800,2021-12-27
2022-01-03,41.209190368652344,41.900001525878906,48.70000076293945,36.599998474121094,37.400001525878906,6564765,2022-01-03
2022-01-10,42.88115692138672,43.599998474121094,45.650001525878906,41.099998474121094,42.54999923706055,2362094,2022-01-10
2022-01-17,41.209190368652344,41.900001525878906,44.900001525878906,41.70000076293945,43.599998474121094,1399016,2022-01-17
2022-01-24,39.83226776123047,40.5,42.45000076293945,37.400001525878906,41.70000076293945,726930,2022-01-24
2022-01-31,40.717430114746094,41.400001525878906,42.75,39.20000076293945,41.349998474121094,880107,2022-01-31
2022-02-07,38.111122131347656,38.75,42.0,38.54999923706055,41.900001525878906,708468,2022-02-07
2022-02-14,36.09492492675781,36.70000076293945,39.25,35.349998474121094,37.150001525878906,714466,2022-02-14
2022-02-21,32.7509765625,33.29999923706055,36.5,31.5,35.849998474121094,831547,2022-02-21
2022-02-28,33.390262603759766,33.95000076293945,35.400001525878906,32.45000076293945,33.900001525878906,362383,2022-02-28
2022-03-07,37.52101516723633,38.150001525878906,39.099998474121094,32.599998474121094,33.900001525878906,1003642,2022-03-07
2022-03-14,40.1273193359375,40.79999923706055,43.45000076293945,37.650001525878906,39.45000076293945,3291331,2022-03-14
2022-03-21,38.45534896850586,39.099998474121094,43.95000076293945,38.400001525878906,41.599998474121094,1729678,2022-03-21
2022-03-28,39.78309631347656,40.45000076293945,41.0,37.25,39.95000076293945,1147409,2022-03-28
2022-04-04,40.66825485229492,41.349998474121094,43.150001525878906,40.45000076293945,40.45000076293945,1400639,2022-04-04
2022-04-11,40.91413116455078,41.599998474121094,42.45000076293945,40.099998474121094,41.75,765711,2022-04-11
2022-04-18,41.84846878051758,42.54999923706055,47.0,41.04999923706055,41.54999923706055,4690237,2022-04-18
2022-04-25,39.438865661621094,40.099998474121094,42.900001525878906,39.70000076293945,42.0,948751,2022-04-25
2022-05-02,38.25864791870117,38.900001525878906,40.70000076293945,38.29999923706055,40.0,562542,2022-05-02
2022-05-09,36.19327163696289,36.79999923706055,38.95000076293945,35.04999923706055,38.95000076293945,772156,2022-05-09
2022-05-16,38.848758697509766,39.5,40.900001525878906,36.099998474121094,37.45000076293945,774077,2022-05-16
2022-05-23,35.062232971191406,35.650001525878906,38.79999923706055,35.099998474121094,38.099998474121094,1321265,2022-05-23
2022-05-30,34.81635665893555,35.400001525878906,36.900001525878906,34.900001525878906,35.70000076293945,536088,2022-05-30
2022-06-06,33.980369567871094,34.54999923706055,36.0,33.650001525878906,36.0,326207,2022-06-06
2022-06-13,31.32488441467285,31.850000381469727,34.349998474121094,31.649999618530273,33.95000076293945,352934,2022-06-13
2022-06-20,32.7509765625,33.29999923706055,33.5,31.200000762939453,32.45000076293945,427285,2022-06-20
2022-06-27,36.2916259765625,36.900001525878906,38.29999923706055,33.04999923706055,34.04999923706055,608986,2022-06-27
2022-07-04,36.78337860107422,37.400001525878906,39.599998474121094,36.54999923706055,36.849998474121094,884042,2022-07-04
2022-07-11,35.947391510009766,36.54999923706055,38.70000076293945,36.0,37.5,432937,2022-07-11
2022-07-18,36.98008346557617,37.599998474121094,38.45000076293945,36.75,37.400001525878906,431124,2022-07-18
2022-07-25,38.01277160644531,38.650001525878906,39.099998474121094,36.599998474121094,37.599998474121094,673207,2022-07-25
2022-08-01,39.34051513671875,40.0,43.900001525878906,39.5,42.0,2082333,2022-08-01
2022-08-08,39.881446838378906,40.54999923706055,44.20000076293945,40.099998474121094,40.70000076293945,1743749,2022-08-08
2022-08-15,39.58639144897461,40.25,41.79999923706055,39.70000076293945,40.54999923706055,737127,2022-08-15
2022-08-22,44.651485443115234,45.400001525878906,47.650001525878906,39.70000076293945,40.150001525878906,7830977,2022-08-22
2022-08-29,43.07786178588867,43.79999923706055,46.45000076293945,43.29999923706055,44.20000076293945,1699890,2022-08-29
2022-09-05,43.91385269165039,44.650001525878906,48.25,43.099998474121094,43.79999923706055,2779836,2022-09-05
2022-09-12,43.42209243774414,44.150001525878906,46.650001525878906,43.5,44.75,1969143,2022-09-12
2022-09-19,40.81578063964844,41.5,44.70000076293945,41.25,44.70000076293945,987843,2022-09-19
2022-09-26,38.60287857055664,39.25,40.900001525878906,38.0,40.900001525878906,1070293,2022-09-26
2022-10-03,40.1273193359375,40.79999923706055,41.25,38.04999923706055,39.25,630671,2022-10-03
2022-10-10,40.81578063964844,41.5,43.0,38.900001525878906,40.650001525878906,1232607,2022-10-10
2022-10-17,39.78309631347656,40.45000076293945,42.0,39.900001525878906,41.349998474121094,642756,2022-10-17
2022-10-24,44.946537017822266,45.70000076293945,46.150001525878906,40.75,41.0,2289123,2022-10-24
2022-10-31,50.355857849121094,51.20000076293945,53.5,45.45000076293945,45.900001525878906,10098833,2022-10-31
2022-11-07,48.53635787963867,49.349998474121094,55.5,49.0,52.0,3778459,2022-11-07
2022-11-14,47.503665924072266,48.29999923706055,51.29999923706055,47.79999923706055,49.29999923706055,1597221,2022-11-14
2022-11-21,48.58553695678711,49.400001525878906,52.54999923706055,47.0,48.0,3118206,2022-11-21
2022-11-28,47.45449447631836,48.25,50.25,48.0,49.400001525878906,1213107,2022-11-28
2022-12-05,45.88087463378906,46.650001525878906,49.75,46.0,48.54999923706055,1054623,2022-12-05
2022-12-12,44.848182678222656,45.599998474121094,48.400001525878906,45.04999923706055,46.79999923706055,1076154,2022-12-12
2022-12-19,41.60259246826172,42.29999923706055,54.20000076293945,40.650001525878906,45.599998474121094,10229070,2022-12-19
2022-12-26,47.15943908691406,47.95000076293945,50.150001525878906,41.45000076293945,41.70000076293945,3541376,2022-12-26
2023-01-02,46.27427673339844,47.04999923706055,49.0,46.54999923706055,47.5,1353501,2023-01-02
2023-01-09,46.47098159790039,47.25,48.900001525878906,46.20000076293945,47.599998474121094,1461099,2023-01-09
2023-01-16,45.487464904785156,46.25,47.95000076293945,45.150001525878906,47.400001525878906,1078054,2023-01-16
2023-01-23,41.30754089355469,42.0,46.45000076293945,41.20000076293945,46.45000076293945,1014397,2023-01-23
2023-01-30,43.86466979980469,44.599998474121094,46.29999923706055,41.900001525878906,42.599998474121094,1602546,2023-01-30
2023-02-06,41.06166076660156,41.75,43.650001525878906,40.900001525878906,42.04999923706055,1170500,2023-02-06
2023-02-13,39.881446838378906,40.54999923706055,41.650001525878906,39.20000076293945,41.5,640985,2023-02-13
2023-02-20,38.30782699584961,38.95000076293945,40.900001525878906,38.54999923706055,40.900001525878906,443955,2023-02-20
2023-02-27,39.1438102722168,39.79999923706055,40.349998474121094,37.650001525878906,39.150001525878906,450104,2023-02-27
2023-03-06,39.63556671142578,40.29999923706055,41.150001525878906,39.20000076293945,40.25,432838,2023-03-06
2023-03-13,39.29133987426758,39.95000076293945,40.599998474121094,38.599998474121094,40.5,465995,2023-03-13
2023-03-20,37.81606674194336,38.45000076293945,40.70000076293945,38.150001525878906,39.29999923706055,364541,2023-03-20
2023-03-27,36.340797424316406,36.95000076293945,38.70000076293945,35.0,38.70000076293945,619219,2023-03-27
2023-04-03,38.99628829956055,39.650001525878906,40.349998474121094,37.349998474121094,37.900001525878906,272603,2023-04-03
2023-04-10,39.78309631347656,40.45000076293945,41.95000076293945,39.0,39.599998474121094,564612,2023-04-10
2023-04-17,39.34051513671875,40.0,41.349998474121094,39.349998474121094,40.5,650419,2023-04-17
2023-04-24,40.225677490234375,40.900001525878906,41.650001525878906,39.29999923706055,39.5,692858,2023-04-24
2023-05-01,42.04517364501953,42.75,43.45000076293945,40.900001525878906,40.900001525878906,904013,2023-05-01
2023-05-08,43.76632308959961,44.5,46.900001525878906,42.20000076293945,42.75,3183995,2023-05-08
2023-05-15,43.07786178588867,43.79999923706055,45.70000076293945,42.95000076293945,44.25,948377,2023-05-15
2023-05-22,41.25836181640625,41.95000076293945,43.45000076293945,41.45000076293945,43.0,717737,2023-05-22
2023-05-29,40.81578063964844,41.5,42.45000076293945,41.400001525878906,42.20000076293945,415444,2023-05-29
2023-06-05,40.96331024169922,41.650001525878906,43.45000076293945,41.54999923706055,41.900001525878906,593921,2023-06-05
2023-06-12,41.209190368652344,41.900001525878906,43.099998474121094,41.25,42.0,584821,2023-06-12
2023-06-19,40.373199462890625,41.04999923706055,42.29999923706055,40.599998474121094,41.75,428310,2023-06-19
2023-06-26,39.97979736328125,40.650001525878906,41.650001525878906,40.5,41.54999923706055,243938,2023-06-26
2023-07-03,40.81578063964844,41.5,41.79999923706055,40.20000076293945,41.0,588664,2023-07-03
2023-07-10,39.83226776123047,40.5,41.79999923706055,40.04999923706055,41.54999923706055,441878,2023-07-10
2023-07-17,40.373199462890625,41.04999923706055,43.0,40.650001525878906,40.900001525878906,851773,2023-07-17
2023-07-24,41.356712341308594,42.04999923706055,43.599998474121094,40.70000076293945,40.849998474121094,1325190,2023-07-24
2023-07-31,41.799293518066406,42.5,44.25,42.099998474121094,42.900001525878906,1173363,2023-07-31
2023-08-07,42.63932800292969,42.849998474121094,43.70000076293945,42.25,42.95000076293945,801103,2023-08-07
2023-08-14,49.45565414428711,49.70000076293945,51.04999923706055,41.0,43.20000076293945,5736534,2023-08-14
2023-08-21,49.85368347167969,50.099998474121094,51.849998474121094,47.599998474121094,50.0,3351144,2023-08-21
2023-08-28,48.361061096191406,48.599998474121094,51.20000076293945,47.0,50.349998474121094,1871694,2023-08-28
2023-09-04,52.59016418457031,52.849998474121094,56.29999923706055,48.54999923706055,48.95000076293945,10211861,2023-09-04
2023-09-11,52.73942947387695,53.0,54.5,46.599998474121094,53.25,5206080,2023-09-11
2023-09-18,50.20196533203125,50.45000076293945,54.5,49.150001525878906,53.400001525878906,1848057,2023-09-18
2023-09-25,51.89360809326172,52.150001525878906,55.849998474121094,50.04999923706055,50.04999923706055,3134436,2023-09-25
2023-10-02,50.799015045166016,51.04999923706055,52.95000076293945,50.04999923706055,52.150001525878906,794786,2023-10-02
2023-10-09,50.84877014160156,51.099998474121094,54.849998474121094,48.5,49.400001525878906,3340452,2023-10-09
2023-10-16,50.00294876098633,50.25,52.29999923706055,49.650001525878906,51.20000076293945,1663463,2023-10-16
2023-10-23,46.37089157104492,46.599998474121094,50.650001525878906,43.29999923706055,50.650001525878906,2061036,2023-10-23
2023-10-30,45.972862243652344,46.20000076293945,47.599998474121094,45.400001525878906,46.5,834846,2023-10-30
2023-11-06,47.2664680480957,47.5,48.849998474121094,46.650001525878906,46.95000076293945,1045033,2023-11-06
2023-11-13,48.41081619262695,48.650001525878906,49.5,47.349998474121094,48.25,715622,2023-11-13
2023-11-20,47.11720657348633,47.349998474121094,49.79999923706055,46.45000076293945,49.79999923706055,942901,2023-11-20
2023-11-27,46.81867980957031,47.04999923706055,48.79999923706055,46.20000076293945,47.349998474121094,641081,2023-11-27
2023-12-04,48.41081619262695,48.650001525878906,51.0,46.5,47.79999923706055,2145818,2023-12-04
2023-12-11,48.162044525146484,48.400001525878906,50.5,48.0,48.70000076293945,1039488,2023-12-11
2023-12-18,49.9034423828125,50.150001525878906,53.70000076293945,47.849998474121094,48.650001525878906,4439664,2023-12-18
2023-12-25,51.644840240478516,51.900001525878906,52.849998474121094,50.04999923706055,50.150001525878906,1304841,2023-12-25
2024-01-01,51.29655838012695,51.54999923706055,52.400001525878906,49.79999923706055,52.400001525878906,1383791,2024-01-01
2024-01-08,51.246803283691406,51.5,53.5,50.29999923706055,51.95000076293945,1667851,2024-01-08
2024-01-15,60.103050231933594,60.400001525878906,62.0,51.45000076293945,51.79999923706055,13195993,2024-01-15
2024-01-22,59.95378494262695,60.25,63.20000076293945,53.900001525878906,60.400001525878906,5050034,2024-01-22
2024-01-29,78.66136169433594,79.05000305175781,84.0,60.349998474121094,60.900001525878906,23309745,2024-01-29
2024-02-05,72.74060821533203,73.0999984741211,79.0,70.25,79.0,3244539,2024-02-05
2024-02-12,75.42733764648438,75.80000305175781,77.80000305175781,66.0,73.80000305175781,1454796,2024-02-12
2024-02-19,72.8898696899414,73.25,78.5,72.0,75.80000305175781,1211328,2024-02-19
2024-02-26,67.81494903564453,68.1500015258789,73.80000305175781,66.6500015258789,73.80000305175781,1248657,2024-02-26
2024-03-04,66.12329864501953,66.44999694824219,69.5,63.099998474121094,68.94999694824219,819561,2024-03-04
2024-03-11,66.67060089111328,67.0,67.0,54.0,66.6500015258789,3699233,2024-03-11
2024-03-18,67.66567993164062,68.0,70.75,65.05000305175781,67.9000015258789,1603652,2024-03-18
2024-03-25,62.54100036621094,62.849998474121094,68.4000015258789,62.54999923706055,68.0,592908,2024-03-25
2024-04-01,71.19823455810547,71.55000305175781,71.94999694824219,62.95000076293945,63.349998474121094,2732606,2024-04-01
2024-04-08,68.71052551269531,69.05000305175781,74.44999694824219,68.1500015258789,74.4000015258789,1073639,2024-04-08
2024-04-15,67.86469268798828,68.19999694824219,68.94999694824219,65.05000305175781,66.0,757893,2024-04-15
2024-04-22,74.18348693847656,74.55000305175781,77.0,66.19999694824219,68.55000305175781,4615226,2024-04-22
2024-04-29,86.27374267578125,86.69999694824219,92.69999694824219,73.5,74.94999694824219,14982439,2024-04-29
2024-05-06,90.85113525390625,91.30000305175781,97.3499984741211,82.5999984741211,88.0,9482760,2024-05-06
2024-05-13,96.1748275756836,96.6500015258789,98.30000305175781,84.75,91.5999984741211,8513939,2024-05-13
2024-05-20,90.85113525390625,91.30000305175781,97.75,90.30000305175781,95.0,2716023,2024-05-20
2024-05-27,87.96538543701172,88.4000015258789,105.30000305175781,87.1500015258789,91.94999694824219,12475540,2024-05-27
2024-06-03,95.47826385498047,95.94999694824219,96.8499984741211,80.69999694824219,92.55000305175781,4160746,2024-06-03
2024-06-10,102.12542724609375,102.62999725341797,106.3499984741211,94.41999816894531,95.9000015258789,9864644,2024-06-10
2024-06-17,108.49395751953125,109.02999877929688,109.9000015258789,98.3499984741211,102.62999725341797,5484468,2024-06-17
2024-06-24,111.29014587402344,111.83999633789062,117.77999877929688,111.01000213623047,113.5,7281031,2024-06-24
2024-07-01,126.21640014648438,126.83999633789062,136.5,111.91000366210938,114.5,12030693,2024-07-01
2024-07-08,121.98728942871094,122.58999633789062,131.75,118.0,128.8000030517578,2526198,2024-07-08
2024-07-15,121.86788940429688,122.47000122070312,130.8000030517578,116.11000061035156,123.16999816894531,2396597,2024-07-15
2024-07-22,122.83311462402344,123.44000244140625,128.1699981689453,111.05000305175781,118.5,1473978,2024-07-22
2024-07-29,123.5694808959961,124.18000030517578,127.9000015258789,118.1500015258789,126.98999786376953,1493665,2024-07-29
2024-08-05,112.05635833740234,112.61000061035156,121.69999694824219,107.22000122070312,120.0,2047677,2024-08-05
2024-08-12,112.86237335205078,113.41999816894531,114.9000015258789,103.81999969482422,112.0,795028,2024-08-12
2024-08-19,124.047119140625,124.66000366210938,127.33999633789062,108.22000122070312,114.9000015258789,2107659,2024-08-19
2024-08-26,122.59429168701172,123.19999694824219,128.89999389648438,120.01000213623047,128.0,2045227,2024-08-26
2024-09-02,121.41000366210938,121.41000366210938,132.0,116.61000061035156,125.98999786376953,2845273,2024-09-02
2024-09-09,121.45999908447266,121.45999908447266,125.83999633789062,114.12000274658203,120.0,1095905,2024-09-09
2024-09-16,118.06999969482422,118.06999969482422,123.58999633789062,115.41000366210938,122.9000015258789,824869,2024-09-16
2024-09-23,112.01000213623047,112.01000213623047,119.30000305175781,110.9000015258789,118.11000061035156,683972,2024-09-23
2024-09-30,109.94999694824219,109.94999694824219,114.80000305175781,107.69999694824219,112.0,612680,2024-09-30
2024-10-07,120.0,120.0,125.80000305175781,102.54000091552734,109.0,4965917,2024-10-07
2024-10-14,115.41000366210938,115.41000366210938,126.94999694824219,113.2300033569336,120.3499984741211,1772276,2024-10-14
2024-10-21,106.37999725341797,106.37999725341797,117.4800033569336,103.80000305175781,116.25,911061,2024-10-21
2024-10-28,122.2699966430664,122.2699966430664,123.79000091552734,103.0999984741211,108.33000183105469,3088646,2024-10-28
2024-11-04,142.61000061035156,142.61000061035156,150.74000549316406,117.52999877929688,122.0,11188174,2024-11-04
2024-11-11,128.64999389648438,128.64999389648438,147.7899932861328,124.11000061035156,141.0,2735505,2024-11-11
2024-11-18,142.02999877929688,142.02999877929688,144.89999389648438,124.20999908447266,128.74000549316406,2440119,2024-11-18
2024-11-25,155.24000549316406,155.24000549316406,161.8300018310547,132.5500030517578,146.8000030517578,10842167,2024-11-25
2024-12-02,175.5399932861328,175.5399932861328,199.89999389648438,156.0,156.39999389648438,14376083,2024-12-02
2024-12-09,195.3000030517578,195.3000030517578,201.5,175.5399932861328,175.5399932861328,7822221,2024-12-09
2024-12-16,214.27999877929688,214.27999877929688,232.1999969482422,193.35000610351562,197.39999389648438,11794226,2024-12-16
2024-12-23,193.0399932861328,193.0399932861328,221.91000366210938,192.0,216.39999389648438,2301471,2024-12-23
2024-12-30,188.3000030517578,188.3000030517578,203.8000030517578,173.0,193.85000610351562,3815522,2024-12-30
2025-01-06,158.0,158.0,188.74000549316406,156.8000030517578,187.1999969482422,2393744,2025-01-06
2025-01-13,152.75999450683594,152.75999450683594,166.32000732421875,145.86000061035156,153.35000610351562,1415789,2025-01-13
2025-01-20,144.69000244140625,144.69000244140625,160.38999938964844,141.77000427246094,153.92999267578125,1565761,2025-01-20
2025-01-27,135.05999755859375,135.05999755859375,146.4199981689453,130.57000732421875,140.50999450683594,1004187,2025-01-27
2025-02-03,129.02000427246094,129.02000427246094,134.39999389648438,125.5,130.72999572753906,695409,2025-02-03
2025-02-10,117.23999786376953,117.23999786376953,134.0,116.54000091552734,133.0,637197,2025-02-10
2025-02-17,113.31999969482422,113.31999969482422,118.7699966430664,107.13999938964844,112.55000305175781,609290,2025-02-17
2025-02-24,101.58999633789062,101.58999633789062,113.36000061035156,100.19999694824219,112.0,408710,2025-02-24
2025-03-03,105.63999938964844,105.63999938964844,106.77999877929688,93.30000305175781,104.54000091552734,661000,2025-03-03
2025-03-10,95.86000061035156,95.86000061035156,108.0,95.0,108.0,363291,2025-03-10
2025-03-17,102.33999633789062,102.33999633789062,105.75,94.0,98.23999786376953,352272,2025-03-17
2025-03-24,97.22000122070312,97.22000122070312,107.0,94.0,105.0,689056,2025-03-24
2025-03-31,101.80000305175781,101.80000305175781,105.5999984741211,92.3499984741211,97.22000122070312,389530,2025-03-31
2025-04-07,102.94999694824219,102.94999694824219,103.80000305175781,96.70999908447266,96.70999908447266,257520,2025-04-07
2025-04-14,113.48999786376953,113.48999786376953,115.54000091552734,102.94999694824219,102.94999694824219,302254,2025-04-14
2025-04-21,116.26000213623047,116.26000213623047,124.9800033569336,113.48999786376953,113.48999786376953,321133,2025-04-21
2025-04-28,107.22000122070312,107.22000122070312,113.93000030517578,107.22000122070312,113.93000030517578,60108,2025-04-28
2025-05-05,98.0,98.0,105.06999969482422,98.0,105.06999969482422,131071,2025-05-05
2025-05-12,107.77999877929688,107.77999877929688,107.77999877929688,99.95999908447266,99.95999908447266,156969,2025-05-12
2025-05-19,106.0,106.0,112.12000274658203,106.0,109.93000030517578,186798,2025-05-19
2025-05-26,101.0999984741211,101.0999984741211,106.0,98.20999908447266,103.87999725341797,416922,2025-05-26
2025-06-02,115.7300033569336,115.7300033569336,117.4000015258789,100.0,102.0,835040,2025-06-02
2025-06-09,111.36000061035156,111.36000061035156,117.9000015258789,108.55000305175781,117.9000015258789,420631,2025-06-09
