Date,Adj Close_TOKYOPLAST.NS,Close_TOKYOPLAST.NS,High_TOKYOPLAST.NS,Low_TOKYOPLAST.NS,Open_TOKYOPLAST.NS,Volume_TOKYOPLAST.NS,Date
2020-11-30,69.4000015258789,69.4000015258789,73.5,62.900001525878906,68.25,60873,2020-11-30
2020-12-07,67.94999694824219,67.94999694824219,74.75,66.30000305175781,69.05000305175781,74606,2020-12-07
2020-12-14,71.19999694824219,71.19999694824219,78.9000015258789,66.55000305175781,71.6500015258789,153205,2020-12-14
2020-12-21,73.4000015258789,73.4000015258789,76.9000015258789,66.19999694824219,73.4000015258789,81235,2020-12-21
2020-12-28,71.5,71.5,77.0,70.0,75.05000305175781,28759,2020-12-28
2021-01-04,71.3499984741211,71.3499984741211,82.0,70.05000305175781,71.05000305175781,191129,2021-01-04
2021-01-11,76.25,76.25,86.6500015258789,71.5,71.55000305175781,422626,2021-01-11
2021-01-18,72.6500015258789,72.6500015258789,79.44999694824219,71.30000305175781,76.6500015258789,104733,2021-01-18
2021-01-25,67.19999694824219,67.19999694824219,73.05000305175781,65.44999694824219,73.05000305175781,43570,2021-01-25
2021-02-01,73.6500015258789,73.6500015258789,78.0,66.94999694824219,66.94999694824219,117987,2021-02-01
2021-02-08,70.25,70.25,75.9000015258789,68.05000305175781,75.9000015258789,53569,2021-02-08
2021-02-15,71.05000305175781,71.05000305175781,73.0,68.69999694824219,70.25,37119,2021-02-15
2021-02-22,70.0999984741211,70.0999984741211,72.9000015258789,68.19999694824219,72.0,23771,2021-02-22
2021-03-01,70.1500015258789,70.1500015258789,73.80000305175781,69.5,70.5,49975,2021-03-01
2021-03-08,70.1500015258789,70.1500015258789,74.75,67.30000305175781,71.69999694824219,60083,2021-03-08
2021-03-15,69.80000305175781,69.80000305175781,72.94999694824219,66.25,70.05000305175781,35667,2021-03-15
2021-03-22,70.05000305175781,70.05000305175781,71.9000015258789,68.30000305175781,71.4000015258789,34108,2021-03-22
2021-03-29,70.05000305175781,70.05000305175781,71.4000015258789,68.6500015258789,70.05000305175781,6744,2021-03-29
2021-04-05,73.1500015258789,73.1500015258789,74.4000015258789,69.0,70.5999984741211,45173,2021-04-05
2021-04-12,70.05000305175781,70.05000305175781,73.0999984741211,69.55000305175781,73.0999984741211,23209,2021-04-12
2021-04-19,70.0,70.0,72.4000015258789,67.5,69.5,27246,2021-04-19
2021-04-26,71.0999984741211,71.0999984741211,75.55000305175781,69.05000305175781,71.8499984741211,53444,2021-04-26
2021-05-03,76.69999694824219,76.69999694824219,85.05000305175781,70.0,73.19999694824219,663617,2021-05-03
2021-05-10,71.5,71.5,79.5,71.1500015258789,77.0,83825,2021-05-10
2021-05-17,81.80000305175781,81.80000305175781,85.3499984741211,71.0,72.44999694824219,552214,2021-05-17
2021-05-24,89.5999984741211,89.5999984741211,96.1500015258789,80.0,83.9000015258789,887420,2021-05-24
2021-05-31,103.80000305175781,103.80000305175781,110.94999694824219,86.0999984741211,89.75,937243,2021-05-31
2021-06-07,97.94999694824219,97.94999694824219,104.69999694824219,95.0999984741211,104.0,108661,2021-06-07
2021-06-14,99.55000305175781,99.55000305175781,110.0,93.3499984741211,99.8499984741211,299427,2021-06-14
2021-06-21,99.44999694824219,99.44999694824219,105.4000015258789,96.30000305175781,99.0999984741211,98728,2021-06-21
2021-06-28,99.0,99.0,105.94999694824219,89.30000305175781,102.80000305175781,147488,2021-06-28
2021-07-05,108.5,108.5,114.4000015258789,99.0,102.25,542040,2021-07-05
2021-07-12,110.94999694824219,110.94999694824219,116.75,106.55000305175781,110.80000305175781,511003,2021-07-12
2021-07-19,108.3499984741211,108.3499984741211,117.80000305175781,105.0,109.0,152532,2021-07-19
2021-07-26,108.3499984741211,108.3499984741211,112.0,105.05000305175781,106.4000015258789,78804,2021-07-26
2021-08-02,112.5,112.5,120.9000015258789,107.0,110.0,727522,2021-08-02
2021-08-09,104.80000305175781,104.80000305175781,118.94999694824219,94.0999984741211,112.5,348724,2021-08-09
2021-08-16,102.9000015258789,102.9000015258789,121.69999694824219,100.44999694824219,105.9000015258789,516143,2021-08-16
2021-08-23,106.05000305175781,106.05000305175781,112.75,96.19999694824219,103.0999984741211,240002,2021-08-23
2021-08-30,104.8499984741211,104.8499984741211,111.5,104.0,111.5,70501,2021-08-30
2021-09-06,103.25,103.25,107.19999694824219,101.0,106.0,45315,2021-09-06
2021-09-13,104.30000305175781,104.30000305175781,115.0,101.55000305175781,102.69999694824219,248805,2021-09-13
2021-09-20,102.0999984741211,102.0999984741211,105.0,101.5999984741211,104.0,66937,2021-09-20
2021-09-27,102.4000015258789,102.4000015258789,104.75,101.0999984741211,101.30000305175781,46448,2021-09-27
2021-10-04,101.5,101.5,104.94999694824219,100.0999984741211,102.80000305175781,55550,2021-10-04
2021-10-11,104.4000015258789,104.4000015258789,116.0,101.19999694824219,101.19999694824219,295485,2021-10-11
2021-10-18,99.3499984741211,99.3499984741211,107.05000305175781,98.80000305175781,104.0,61150,2021-10-18
2021-10-25,98.75,98.75,102.5,96.4000015258789,96.4000015258789,35404,2021-10-25
2021-11-01,100.94999694824219,100.94999694824219,109.0,98.19999694824219,98.55000305175781,32842,2021-11-01
2021-11-08,101.9000015258789,101.9000015258789,107.94999694824219,98.0,101.5,79522,2021-11-08
2021-11-15,97.55000305175781,97.55000305175781,101.94999694824219,95.05000305175781,101.9000015258789,27061,2021-11-15
2021-11-22,94.94999694824219,94.94999694824219,100.4000015258789,94.0999984741211,97.5,38931,2021-11-22
2021-11-29,92.5,92.5,97.3499984741211,90.30000305175781,94.0,29438,2021-11-29
2021-12-06,93.69999694824219,93.69999694824219,94.94999694824219,92.05000305175781,94.3499984741211,27680,2021-12-06
2021-12-13,99.44999694824219,99.44999694824219,109.3499984741211,92.55000305175781,95.9000015258789,278506,2021-12-13
2021-12-20,96.0999984741211,96.0999984741211,99.44999694824219,95.1500015258789,96.8499984741211,21149,2021-12-20
2021-12-27,115.0,115.0,130.0,95.6500015258789,96.0,1446377,2021-12-27
2022-01-03,123.0,123.0,130.9499969482422,105.0999984741211,115.0,1319852,2022-01-03
2022-01-10,112.6500015258789,112.6500015258789,125.5,111.0,125.5,187714,2022-01-10
2022-01-17,109.80000305175781,109.80000305175781,118.5999984741211,108.0,111.5,110657,2022-01-17
2022-01-24,106.80000305175781,106.80000305175781,113.44999694824219,101.05000305175781,109.8499984741211,64976,2022-01-24
2022-01-31,108.3499984741211,108.3499984741211,109.94999694824219,102.0,108.0,62423,2022-01-31
2022-02-07,104.55000305175781,104.55000305175781,114.9000015258789,104.0,108.3499984741211,99524,2022-02-07
2022-02-14,97.9000015258789,97.9000015258789,103.44999694824219,96.69999694824219,103.0,38008,2022-02-14
2022-02-21,82.0,82.0,97.55000305175781,75.3499984741211,97.0999984741211,85540,2022-02-21
2022-02-28,86.05000305175781,86.05000305175781,91.94999694824219,81.0,82.05000305175781,16633,2022-02-28
2022-03-07,99.0999984741211,99.0999984741211,103.0,82.0,85.0,46814,2022-03-07
2022-03-14,107.4000015258789,107.4000015258789,112.05000305175781,92.1500015258789,100.5,269014,2022-03-14
2022-03-21,95.0,95.0,106.8499984741211,94.19999694824219,106.19999694824219,112083,2022-03-21
2022-03-28,92.3499984741211,92.3499984741211,96.0,89.19999694824219,94.0,54469,2022-03-28
2022-04-04,114.0999984741211,114.0999984741211,120.94999694824219,93.0,93.6500015258789,1050364,2022-04-04
2022-04-11,106.8499984741211,106.8499984741211,114.94999694824219,106.0,114.94999694824219,51988,2022-04-11
2022-04-18,103.1500015258789,103.1500015258789,109.5,100.9000015258789,108.0,67291,2022-04-18
2022-04-25,101.4000015258789,101.4000015258789,114.94999694824219,100.0,105.4000015258789,177656,2022-04-25
2022-05-02,100.4000015258789,100.4000015258789,105.0,98.30000305175781,101.0999984741211,37601,2022-05-02
2022-05-09,87.80000305175781,87.80000305175781,102.0,81.05000305175781,99.0999984741211,81445,2022-05-09
2022-05-16,89.94999694824219,89.94999694824219,96.1500015258789,79.3499984741211,89.94999694824219,192379,2022-05-16
2022-05-23,85.05000305175781,85.05000305175781,91.94999694824219,79.05000305175781,89.94999694824219,61572,2022-05-23
2022-05-30,95.05000305175781,95.05000305175781,103.30000305175781,85.0999984741211,87.0,297799,2022-05-30
2022-06-06,87.3499984741211,87.3499984741211,95.6500015258789,85.3499984741211,93.80000305175781,47223,2022-06-06
2022-06-13,85.0999984741211,85.0999984741211,89.94999694824219,82.3499984741211,88.6500015258789,52817,2022-06-13
2022-06-20,87.44999694824219,87.44999694824219,89.80000305175781,83.30000305175781,85.0999984741211,30691,2022-06-20
2022-06-27,87.75,87.75,89.94999694824219,84.5999984741211,88.75,17777,2022-06-27
2022-07-04,88.25,88.25,94.44999694824219,86.5,87.0,38943,2022-07-04
2022-07-11,92.75,92.75,100.0,87.5,89.55000305175781,75044,2022-07-11
2022-07-18,89.80000305175781,89.80000305175781,94.05000305175781,89.0,94.05000305175781,29861,2022-07-18
2022-07-25,89.80000305175781,89.80000305175781,92.1500015258789,89.0,91.0,26294,2022-07-25
2022-08-01,96.3499984741211,96.3499984741211,97.44999694824219,86.55000305175781,89.05000305175781,238287,2022-08-01
2022-08-08,92.19999694824219,92.19999694824219,104.94999694824219,91.69999694824219,97.5,341222,2022-08-08
2022-08-15,101.9000015258789,101.9000015258789,103.69999694824219,91.19999694824219,92.19999694824219,402802,2022-08-15
2022-08-22,101.9000015258789,101.9000015258789,114.94999694824219,98.80000305175781,101.5,493289,2022-08-22
2022-08-29,99.05000305175781,99.05000305175781,106.25,96.75,97.94999694824219,133947,2022-08-29
2022-09-05,104.4000015258789,104.4000015258789,109.80000305175781,98.0,100.44999694824219,172385,2022-09-05
2022-09-12,106.0999984741211,106.0999984741211,113.75,103.5,104.4000015258789,303671,2022-09-12
2022-09-19,99.80000305175781,99.80000305175781,106.94999694824219,99.05000305175781,105.1500015258789,58784,2022-09-19
2022-09-26,98.55000305175781,98.55000305175781,100.44999694824219,93.6500015258789,99.25,83871,2022-09-26
2022-10-03,97.5,97.5,101.9000015258789,95.1500015258789,101.9000015258789,32334,2022-10-03
2022-10-10,101.9000015258789,101.9000015258789,104.5999984741211,95.3499984741211,98.6500015258789,127254,2022-10-10
2022-10-17,97.9000015258789,97.9000015258789,109.94999694824219,97.69999694824219,103.3499984741211,63495,2022-10-17
2022-10-24,98.3499984741211,98.3499984741211,104.0,97.0,99.30000305175781,30440,2022-10-24
2022-10-31,100.69999694824219,100.69999694824219,104.44999694824219,97.0,99.75,75910,2022-10-31
2022-11-07,104.25,104.25,112.0,99.69999694824219,100.1500015258789,265902,2022-11-07
2022-11-14,99.55000305175781,99.55000305175781,108.0,95.80000305175781,103.0999984741211,99377,2022-11-14
2022-11-21,100.0,100.0,103.8499984741211,96.5999984741211,99.5,40430,2022-11-21
2022-11-28,106.75,106.75,109.69999694824219,96.0999984741211,100.05000305175781,187519,2022-11-28
2022-12-05,99.25,99.25,114.5,97.0999984741211,106.1500015258789,418095,2022-12-05
2022-12-12,99.05000305175781,99.05000305175781,103.5,98.3499984741211,99.5,34188,2022-12-12
2022-12-19,92.44999694824219,92.44999694824219,104.8499984741211,92.0,100.0,72834,2022-12-19
2022-12-26,101.05000305175781,101.05000305175781,102.44999694824219,90.94999694824219,92.69999694824219,27120,2022-12-26
2023-01-02,96.4000015258789,96.4000015258789,101.80000305175781,96.0,100.94999694824219,15575,2023-01-02
2023-01-09,101.0,101.0,107.0,96.80000305175781,100.0,108310,2023-01-09
2023-01-16,98.05000305175781,98.05000305175781,106.55000305175781,97.5,101.0,161319,2023-01-16
2023-01-23,94.44999694824219,94.44999694824219,99.94999694824219,93.69999694824219,98.0999984741211,19234,2023-01-23
2023-01-30,96.25,96.25,100.9000015258789,91.0,95.44999694824219,82016,2023-01-30
2023-02-06,93.30000305175781,93.30000305175781,97.6500015258789,92.44999694824219,97.6500015258789,15378,2023-02-06
2023-02-13,92.75,92.75,97.94999694824219,92.0999984741211,92.19999694824219,17631,2023-02-13
2023-02-20,93.0,93.0,94.5999984741211,92.30000305175781,93.0,14579,2023-02-20
2023-02-27,93.1500015258789,93.1500015258789,94.55000305175781,91.9000015258789,93.0,16137,2023-02-27
2023-03-06,92.55000305175781,92.55000305175781,94.55000305175781,90.3499984741211,94.5,7183,2023-03-06
2023-03-13,92.94999694824219,92.94999694824219,93.9000015258789,90.19999694824219,90.30000305175781,24599,2023-03-13
2023-03-20,93.5999984741211,93.5999984741211,97.4000015258789,91.25,93.0,26403,2023-03-20
2023-03-27,88.9000015258789,88.9000015258789,96.5999984741211,88.19999694824219,94.8499984741211,35030,2023-03-27
2023-04-03,94.3499984741211,94.3499984741211,102.4000015258789,88.25,88.9000015258789,84225,2023-04-03
2023-04-10,96.0999984741211,96.0999984741211,101.5,93.0999984741211,94.19999694824219,91038,2023-04-10
2023-04-17,94.69999694824219,94.69999694824219,97.0999984741211,92.1500015258789,96.44999694824219,22128,2023-04-17
2023-04-24,94.9000015258789,94.9000015258789,96.0,93.5,95.94999694824219,12303,2023-04-24
2023-05-01,93.4000015258789,93.4000015258789,98.94999694824219,93.0999984741211,94.9000015258789,9610,2023-05-01
2023-05-08,92.5999984741211,92.5999984741211,99.5,92.5,95.0,66190,2023-05-08
2023-05-15,91.6500015258789,91.6500015258789,95.94999694824219,89.0999984741211,95.0,22925,2023-05-15
2023-05-22,94.0,94.0,94.6500015258789,88.5,91.5999984741211,44528,2023-05-22
2023-05-29,90.5999984741211,90.5999984741211,95.69999694824219,89.1500015258789,93.25,31352,2023-05-29
2023-06-05,102.94999694824219,102.94999694824219,104.75,89.69999694824219,90.5,638417,2023-06-05
2023-06-12,99.55000305175781,99.55000305175781,104.30000305175781,96.0,104.30000305175781,180789,2023-06-12
2023-06-19,95.0999984741211,95.0999984741211,100.69999694824219,94.3499984741211,100.69999694824219,51216,2023-06-19
2023-06-26,93.44999694824219,93.44999694824219,97.4000015258789,92.25,94.80000305175781,27998,2023-06-26
2023-07-03,93.19999694824219,93.19999694824219,95.55000305175781,92.4000015258789,94.8499984741211,25639,2023-07-03
2023-07-10,93.80000305175781,93.80000305175781,97.0,92.69999694824219,97.0,30932,2023-07-10
2023-07-17,105.19999694824219,105.19999694824219,120.75,92.5999984741211,93.80000305175781,1842599,2023-07-17
2023-07-24,101.19999694824219,101.19999694824219,112.3499984741211,100.0,104.0999984741211,488810,2023-07-24
2023-07-31,96.0999984741211,96.0999984741211,102.44999694824219,93.8499984741211,101.19999694824219,176722,2023-07-31
2023-08-07,97.9000015258789,97.9000015258789,107.5999984741211,95.30000305175781,96.5,171153,2023-08-07
2023-08-14,96.8499984741211,96.8499984741211,103.19999694824219,94.69999694824219,99.69999694824219,66451,2023-08-14
2023-08-21,96.6500015258789,96.6500015258789,102.94999694824219,96.0,99.0,130187,2023-08-21
2023-08-28,100.5999984741211,100.5999984741211,105.19999694824219,95.75,98.0,212722,2023-08-28
2023-09-04,99.80000305175781,99.80000305175781,104.3499984741211,98.1500015258789,102.0,71925,2023-09-04
2023-09-11,97.8499984741211,97.8499984741211,101.5999984741211,96.0,101.0,75053,2023-09-11
2023-09-18,100.6500015258789,100.6500015258789,108.94999694824219,97.8499984741211,98.44999694824219,391549,2023-09-18
2023-09-25,101.3499984741211,101.3499984741211,107.8499984741211,100.0,101.69999694824219,129700,2023-09-25
2023-10-02,110.3499984741211,110.3499984741211,113.75,98.5,101.3499984741211,548778,2023-10-02
2023-10-09,108.8499984741211,108.8499984741211,115.9000015258789,104.5999984741211,111.9000015258789,351603,2023-10-09
2023-10-16,105.9000015258789,105.9000015258789,112.0,103.05000305175781,110.94999694824219,152926,2023-10-16
2023-10-23,99.4000015258789,99.4000015258789,110.0,93.55000305175781,105.0,157340,2023-10-23
2023-10-30,104.4000015258789,104.4000015258789,107.6500015258789,100.3499984741211,102.0,158849,2023-10-30
2023-11-06,105.9000015258789,105.9000015258789,110.0,101.4000015258789,106.5,82142,2023-11-06
2023-11-13,110.94999694824219,110.94999694824219,113.9000015258789,102.19999694824219,107.69999694824219,327832,2023-11-13
2023-11-20,125.69999694824219,125.69999694824219,138.75,109.94999694824219,110.9000015258789,3148534,2023-11-20
2023-11-27,124.5,124.5,135.39999389648438,121.4000015258789,125.69999694824219,384266,2023-11-27
2023-12-04,121.5999984741211,121.5999984741211,127.19999694824219,117.4000015258789,127.19999694824219,188987,2023-12-04
2023-12-11,119.3499984741211,119.3499984741211,128.6999969482422,117.05000305175781,119.30000305175781,174927,2023-12-11
2023-12-18,112.30000305175781,112.30000305175781,120.5,104.5999984741211,120.5,118869,2023-12-18
2023-12-25,118.25,118.25,124.6500015258789,110.0,112.30000305175781,183327,2023-12-25
2024-01-01,115.4000015258789,115.4000015258789,120.0,115.0,120.0,58177,2024-01-01
2024-01-08,119.25,119.25,124.55000305175781,114.0,115.4000015258789,205603,2024-01-08
2024-01-15,110.9000015258789,110.9000015258789,121.5,105.4000015258789,121.5,145572,2024-01-15
2024-01-22,117.0,117.0,121.80000305175781,108.4000015258789,110.9000015258789,77100,2024-01-22
2024-01-29,115.30000305175781,115.30000305175781,119.9000015258789,112.0,119.9000015258789,68812,2024-01-29
2024-02-05,113.44999694824219,113.44999694824219,122.80000305175781,111.3499984741211,119.0,176578,2024-02-05
2024-02-12,111.8499984741211,111.8499984741211,115.94999694824219,105.0,111.0,53520,2024-02-12
2024-02-19,117.3499984741211,117.3499984741211,123.5999984741211,108.30000305175781,108.30000305175781,148910,2024-02-19
2024-02-26,111.5999984741211,111.5999984741211,119.94999694824219,108.94999694824219,119.94999694824219,54621,2024-02-26
2024-03-04,115.5999984741211,115.5999984741211,125.75,105.5,111.0999984741211,656587,2024-03-04
2024-03-11,103.30000305175781,103.30000305175781,117.0,95.75,116.75,173014,2024-03-11
2024-03-18,100.8499984741211,100.8499984741211,106.69999694824219,100.0,103.5,62300,2024-03-18
2024-03-25,97.0,97.0,101.75,95.5999984741211,100.8499984741211,53512,2024-03-25
2024-04-01,110.75,110.75,116.69999694824219,98.75,99.9000015258789,197282,2024-04-01
2024-04-08,107.9000015258789,107.9000015258789,113.5999984741211,105.0999984741211,111.30000305175781,47843,2024-04-08
2024-04-15,104.0999984741211,104.0999984741211,108.8499984741211,102.19999694824219,102.19999694824219,34338,2024-04-15
2024-04-22,111.4000015258789,111.4000015258789,115.0,103.75,104.5999984741211,118270,2024-04-22
2024-04-29,131.0,131.0,138.0500030517578,112.0,114.80000305175781,1026401,2024-04-29
2024-05-06,103.75,103.75,128.0,102.25,123.0,420348,2024-05-06
2024-05-13,106.9000015258789,106.9000015258789,111.75,100.3499984741211,106.0,130551,2024-05-13
2024-05-20,105.80000305175781,105.80000305175781,109.1500015258789,103.0999984741211,107.4000015258789,68850,2024-05-20
2024-05-27,103.0999984741211,103.0999984741211,107.9000015258789,102.05000305175781,104.1500015258789,69340,2024-05-27
2024-06-03,111.69999694824219,111.69999694824219,115.0,92.8499984741211,106.0,210019,2024-06-03
2024-06-10,109.93000030517578,109.93000030517578,116.9000015258789,107.30000305175781,109.4000015258789,231910,2024-06-10
2024-06-17,109.9000015258789,109.9000015258789,112.0,106.0,109.93000030517578,91525,2024-06-17
2024-06-24,115.08000183105469,115.08000183105469,122.5,109.41000366210938,110.5,502083,2024-06-24
2024-07-01,122.58000183105469,122.58000183105469,130.4499969482422,113.70999908447266,117.0999984741211,768636,2024-07-01
2024-07-08,114.98999786376953,114.98999786376953,124.69000244140625,112.69999694824219,121.01000213623047,125790,2024-07-08
2024-07-15,113.45999908447266,113.45999908447266,124.69999694824219,111.80000305175781,114.98999786376953,103261,2024-07-15
2024-07-22,115.91999816894531,115.91999816894531,119.9000015258789,112.4000015258789,112.66999816894531,63129,2024-07-22
2024-07-29,116.20999908447266,116.20999908447266,124.0,115.0,116.5,124738,2024-07-29
2024-08-05,116.29000091552734,116.29000091552734,122.0,110.5,112.41000366210938,88133,2024-08-05
2024-08-12,111.63999938964844,111.63999938964844,116.7300033569336,108.37999725341797,116.30000305175781,44514,2024-08-12
2024-08-19,120.80000305175781,120.80000305175781,123.0,112.16000366210938,114.0,171726,2024-08-19
2024-08-26,151.27999877929688,151.27999877929688,166.0,119.56999969482422,123.69999694824219,4626081,2024-08-26
2024-09-02,135.69000244140625,135.69000244140625,157.5,132.0,151.9499969482422,370928,2024-09-02
2024-09-09,126.0999984741211,126.0999984741211,134.0,120.4000015258789,132.10000610351562,117585,2024-09-09
2024-09-16,125.56999969482422,125.56999969482422,129.30999755859375,121.0,129.25999450683594,59573,2024-09-16
2024-09-23,121.47000122070312,121.47000122070312,128.0,119.5199966430664,123.1500015258789,25375,2024-09-23
2024-09-30,122.30000305175781,122.30000305175781,128.3000030517578,118.0,121.0,36929,2024-09-30
2024-10-07,115.41000366210938,115.41000366210938,124.8499984741211,112.5,122.0,36185,2024-10-07
2024-10-14,115.16999816894531,115.16999816894531,118.55999755859375,110.0,116.0,68485,2024-10-14
2024-10-21,107.66999816894531,107.66999816894531,119.45999908447266,106.56999969482422,118.0,90956,2024-10-21
2024-10-28,126.94999694824219,126.94999694824219,127.70999908447266,108.4000015258789,109.91999816894531,121311,2024-10-28
2024-11-04,126.81999969482422,126.81999969482422,139.39999389648438,123.61000061035156,131.0,150014,2024-11-04
2024-11-11,122.79000091552734,122.79000091552734,133.16000366210938,120.0,125.2699966430664,111082,2024-11-11
2024-11-18,123.4000015258789,123.4000015258789,125.88999938964844,119.69999694824219,125.80000305175781,36919,2024-11-18
2024-11-25,123.18000030517578,123.18000030517578,128.9499969482422,119.80000305175781,125.69999694824219,66111,2024-11-25
2024-12-02,126.44999694824219,126.44999694824219,133.19000244140625,125.01000213623047,125.94000244140625,142900,2024-12-02
2024-12-09,125.61000061035156,125.61000061035156,138.99000549316406,120.02999877929688,125.0999984741211,123680,2024-12-09
2024-12-16,127.08999633789062,127.08999633789062,138.0,123.0,127.19999694824219,123031,2024-12-16
2024-12-23,127.5999984741211,127.5999984741211,134.0,125.0,133.97999572753906,23374,2024-12-23
2024-12-30,131.0399932861328,131.0399932861328,131.99000549316406,123.61000061035156,128.0,68073,2024-12-30
2025-01-06,120.97000122070312,120.97000122070312,131.99000549316406,119.22000122070312,131.99000549316406,30011,2025-01-06
2025-01-13,118.83000183105469,118.83000183105469,124.98999786376953,113.11000061035156,122.0,38896,2025-01-13
2025-01-20,116.45999908447266,116.45999908447266,121.9000015258789,114.12000274658203,118.19999694824219,24683,2025-01-20
2025-01-27,114.54000091552734,114.54000091552734,118.94999694824219,106.23999786376953,110.12999725341797,75502,2025-01-27
2025-02-03,115.12999725341797,115.12999725341797,118.88999938964844,113.0,113.87999725341797,14694,2025-02-03
2025-02-10,114.62999725341797,114.62999725341797,116.12999725341797,113.0199966430664,116.12999725341797,32064,2025-02-10
2025-02-17,113.54000091552734,113.54000091552734,117.5,110.0,114.98999786376953,23680,2025-02-17
2025-02-24,111.3499984741211,111.3499984741211,117.02999877929688,110.5,112.30999755859375,34945,2025-02-24
2025-03-03,116.8499984741211,116.8499984741211,125.25,112.0,112.0,13455,2025-03-03
2025-03-10,115.5,115.5,121.48999786376953,114.19999694824219,116.8499984741211,16347,2025-03-10
2025-03-17,126.87999725341797,126.87999725341797,137.35000610351562,115.0,119.8499984741211,164368,2025-03-17
2025-03-24,126.69999694824219,126.69999694824219,138.6999969482422,119.5199966430664,127.48999786376953,369230,2025-03-24
2025-03-31,122.18000030517578,122.18000030517578,128.00999450683594,120.91000366210938,126.69999694824219,20188,2025-03-31
2025-04-07,121.1500015258789,121.1500015258789,124.5999984741211,117.19999694824219,117.5,13323,2025-04-07
2025-04-14,125.25,125.25,135.0,120.20999908447266,121.1500015258789,63854,2025-04-14
2025-04-21,123.87999725341797,123.87999725341797,131.35000610351562,123.5999984741211,128.0,26757,2025-04-21
2025-04-28,126.0999984741211,126.0999984741211,138.0,124.72000122070312,124.9800033569336,65253,2025-04-28
2025-05-05,125.55999755859375,125.55999755859375,129.64999389648438,120.0,127.0999984741211,37242,2025-05-05
2025-05-12,134.0399932861328,134.0399932861328,135.0,124.20999908447266,127.41999816894531,89733,2025-05-12
2025-05-19,138.91000366210938,138.91000366210938,148.0,129.00999450683594,135.5,300202,2025-05-19
2025-05-26,138.13999938964844,138.13999938964844,142.0,133.3000030517578,140.6999969482422,61207,2025-05-26
2025-06-02,146.91000366210938,146.91000366210938,161.0,136.14999389648438,136.14999389648438,350954,2025-06-02
2025-06-09,135.08999633789062,135.08999633789062,151.8800048828125,133.00999450683594,150.97999572753906,144542,2025-06-09
2025-06-16,129.89999389648438,129.89999389648438,144.02999877929688,128.0,135.77000427246094,90950,2025-06-16
2025-06-23,133.83999633789062,133.83999633789062,143.75,128.10000610351562,130.1300048828125,94058,2025-06-23
2025-06-30,131.6199951171875,131.6199951171875,135.8699951171875,130.10000610351562,133.8000030517578,23709,2025-06-30
2025-07-07,128.00999450683594,128.00999450683594,134.22999572753906,126.51000213623047,132.99000549316406,28927,2025-07-07
2025-07-14,131.47000122070312,131.47000122070312,134.0,127.01000213623047,128.16000366210938,22398,2025-07-14
