Date,Adj Close_AVROIND.NS,Close_AVROIND.NS,High_AVROIND.NS,Low_AVROIND.NS,Open_AVROIND.NS,Volume_AVROIND.NS,Date
2021-03-08,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,0,2021-03-08
2021-03-15,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,0,2021-03-15
2021-03-22,12.338708877563477,12.338708877563477,12.419354438781738,12.258064270019531,12.258064270019531,12400,2021-03-22
2021-03-29,12.338708877563477,12.338708877563477,12.338708877563477,12.338708877563477,12.338708877563477,0,2021-03-29
2021-04-05,12.338708877563477,12.338708877563477,12.338708877563477,12.338708877563477,12.338708877563477,0,2021-04-05
2021-04-12,11.919354438781738,11.919354438781738,12.258064270019531,11.612902641296387,12.258064270019531,43400,2021-04-12
2021-04-19,12.258064270019531,12.258064270019531,12.258064270019531,11.290322303771973,11.919354438781738,12400,2021-04-19
2021-04-26,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,0,2021-04-26
2021-05-03,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,0,2021-05-03
2021-05-10,11.290322303771973,11.290322303771973,11.612902641296387,11.290322303771973,11.612902641296387,24800,2021-05-10
2021-05-17,11.9354829788208,11.9354829788208,11.9354829788208,11.290322303771973,11.290322303771973,6200,2021-05-17
2021-05-24,12.580644607543945,12.580644607543945,12.580644607543945,11.9354829788208,11.9354829788208,6200,2021-05-24
2021-05-31,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,6200,2021-05-31
2021-06-07,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,12.258064270019531,0,2021-06-07
2021-06-14,11.967741012573242,11.967741012573242,11.967741012573242,11.967741012573242,11.967741012573242,6200,2021-06-14
2021-06-21,11.612902641296387,11.612902641296387,11.967741012573242,11.612902641296387,11.967741012573242,6200,2021-06-21
2021-06-28,13.22580623626709,13.22580623626709,13.870966911315918,11.612902641296387,11.645160675048828,80600,2021-06-28
2021-07-05,16.45161247253418,16.45161247253418,16.45161247253418,14.193548202514648,14.838708877563477,37200,2021-07-05
2021-07-12,19.677419662475586,19.677419662475586,19.677419662475586,16.45161247253418,16.45161247253418,68200,2021-07-12
2021-07-19,23.387096405029297,23.387096405029297,24.5,19.677419662475586,19.677419662475586,99200,2021-07-19
2021-07-26,23.387096405029297,23.387096405029297,23.54838752746582,23.387096405029297,23.387096405029297,24800,2021-07-26
2021-08-02,27.080644607543945,27.080644607543945,27.080644607543945,23.870967864990234,23.870967864990234,43400,2021-08-02
2021-08-09,26.80645179748535,26.80645179748535,27.40322494506836,25.822580337524414,25.822580337524414,105400,2021-08-09
2021-08-16,27.145160675048828,27.145160675048828,27.370967864990234,26.129032135009766,27.25806427001953,117800,2021-08-16
2021-08-23,27.35483741760254,27.35483741760254,27.40322494506836,25.483869552612305,27.40322494506836,111600,2021-08-23
2021-08-30,22.564516067504883,22.564516067504883,26.0,21.45161247253418,26.0,86800,2021-08-30
2021-09-06,22.887096405029297,22.887096405029297,22.887096405029297,22.887096405029297,22.887096405029297,6200,2021-09-06
2021-09-13,23.983869552612305,23.983869552612305,24.0,23.983869552612305,24.0,12400,2021-09-13
2021-09-20,20.967741012573242,20.967741012573242,22.790321350097656,20.967741012573242,22.790321350097656,80600,2021-09-20
2021-09-27,18.967741012573242,18.967741012573242,20.967741012573242,18.967741012573242,20.967741012573242,49600,2021-09-27
2021-10-04,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,0,2021-10-04
2021-10-11,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,0,2021-10-11
2021-10-18,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,0,2021-10-18
2021-10-25,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,0,2021-10-25
2021-11-01,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,18.967741012573242,0,2021-11-01
2021-11-08,21.919353485107422,21.919353485107422,21.919353485107422,20.887096405029297,20.887096405029297,37200,2021-11-08
2021-11-15,25.338708877563477,25.338708877563477,25.338708877563477,23.0,23.0,235600,2021-11-15
2021-11-22,27.774192810058594,27.774192810058594,27.774192810058594,25.338708877563477,25.338708877563477,6200,2021-11-22
2021-11-29,29.16128921508789,29.16128921508789,29.16128921508789,27.774192810058594,27.774192810058594,6200,2021-11-29
2021-12-06,30.612903594970703,30.612903594970703,30.612903594970703,29.16128921508789,29.16128921508789,6200,2021-12-06
2021-12-13,30.612903594970703,30.612903594970703,30.612903594970703,30.612903594970703,30.612903594970703,0,2021-12-13
2021-12-20,30.612903594970703,30.612903594970703,30.612903594970703,30.612903594970703,30.612903594970703,0,2021-12-20
2021-12-27,30.612903594970703,30.612903594970703,30.612903594970703,30.612903594970703,30.612903594970703,0,2021-12-27
2022-01-03,30.612903594970703,30.612903594970703,30.612903594970703,30.612903594970703,30.612903594970703,0,2022-01-03
2022-01-10,36.129032135009766,36.129032135009766,36.129032135009766,30.612903594970703,30.612903594970703,6200,2022-01-10
2022-01-17,37.40322494506836,37.40322494506836,37.40322494506836,37.40322494506836,37.40322494506836,6200,2022-01-17
2022-01-24,37.403228759765625,37.403228759765625,37.403228759765625,37.40322494506836,37.40322494506836,0,2022-01-24
2022-01-31,39.25,39.25,39.25,37.403228759765625,37.403228759765625,6200,2022-01-31
2022-02-07,41.20000076293945,41.20000076293945,41.20000076293945,39.25,39.25,204600,2022-02-07
2022-02-14,42.54999923706055,42.54999923706055,42.54999923706055,41.20000076293945,41.20000076293945,24800,2022-02-14
2022-02-21,44.5,44.5,44.5,41.599998474121094,42.54999923706055,18600,2022-02-21
2022-02-28,50.70000076293945,50.70000076293945,50.70000076293945,44.5,44.5,12400,2022-02-28
2022-03-07,55.849998474121094,55.849998474121094,55.849998474121094,50.70000076293945,50.70000076293945,80600,2022-03-07
2022-03-14,58.599998474121094,58.599998474121094,58.599998474121094,55.849998474121094,55.849998474121094,6200,2022-03-14
2022-03-21,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,0,2022-03-21
2022-03-28,61.5,61.5,61.5,58.599998474121094,58.599998474121094,6200,2022-03-28
2022-04-04,78.3499984741211,78.3499984741211,78.3499984741211,61.5,61.5,8060,2022-04-04
2022-04-11,90.6500015258789,90.6500015258789,90.6500015258789,82.25,82.25,9236,2022-04-11
2022-04-18,96.69999694824219,96.69999694824219,104.75,90.8499984741211,95.1500015258789,102147,2022-04-18
2022-04-25,91.0999984741211,91.0999984741211,102.0,90.0999984741211,101.5,117535,2022-04-25
2022-05-02,93.19999694824219,93.19999694824219,101.5,87.94999694824219,92.94999694824219,104489,2022-05-02
2022-05-09,118.6500015258789,118.6500015258789,118.6500015258789,89.0,89.05000305175781,113034,2022-05-09
2022-05-16,122.0,122.0,129.0,109.55000305175781,124.55000305175781,131098,2022-05-16
2022-05-23,119.4000015258789,119.4000015258789,124.5,113.0999984741211,119.5999984741211,29833,2022-05-23
2022-05-30,117.9000015258789,117.9000015258789,123.0,112.1500015258789,123.0,28134,2022-05-30
2022-06-06,119.69999694824219,119.69999694824219,123.0,113.5,121.44999694824219,34843,2022-06-06
2022-06-13,120.4000015258789,120.4000015258789,124.0,113.0,123.0,56819,2022-06-13
2022-06-20,124.5999984741211,124.5999984741211,134.5,114.5999984741211,120.4000015258789,97117,2022-06-20
2022-06-27,117.0,117.0,129.89999389648438,115.25,129.8000030517578,157527,2022-06-27
2022-07-04,121.75,121.75,123.9000015258789,112.5,115.0,96869,2022-07-04
2022-07-11,116.80000305175781,116.80000305175781,122.94999694824219,115.0,122.94999694824219,166250,2022-07-11
2022-07-18,119.44999694824219,119.44999694824219,121.0,113.1500015258789,121.0,227678,2022-07-18
2022-07-25,118.6500015258789,118.6500015258789,121.9000015258789,115.55000305175781,120.0,175046,2022-07-25
2022-08-01,125.80000305175781,125.80000305175781,127.3499984741211,115.55000305175781,120.94999694824219,195477,2022-08-01
2022-08-08,123.1500015258789,123.1500015258789,134.89999389648438,111.55000305175781,134.89999389648438,177881,2022-08-08
2022-08-15,124.5,124.5,134.9499969482422,120.05000305175781,123.1500015258789,183659,2022-08-15
2022-08-22,123.5,123.5,136.9499969482422,118.5,136.9499969482422,200460,2022-08-22
2022-08-29,120.69999694824219,120.69999694824219,127.0,116.44999694824219,126.0,175247,2022-08-29
2022-09-05,117.5999984741211,117.5999984741211,124.0,108.9000015258789,120.69999694824219,232317,2022-09-05
2022-09-12,115.25,115.25,122.5,113.0,121.5999984741211,198127,2022-09-12
2022-09-19,111.75,111.75,118.3499984741211,110.55000305175781,117.0,207701,2022-09-19
2022-09-26,123.25,123.25,129.8000030517578,114.19999694824219,116.0,250458,2022-09-26
2022-10-03,123.94999694824219,123.94999694824219,130.25,118.05000305175781,130.0,122044,2022-10-03
2022-10-10,121.80000305175781,121.80000305175781,130.25,120.0,127.0,214419,2022-10-10
2022-10-17,120.80000305175781,120.80000305175781,127.30000305175781,116.55000305175781,127.0,294347,2022-10-17
2022-10-24,120.05000305175781,120.05000305175781,125.0,117.69999694824219,123.0,228073,2022-10-24
2022-10-31,121.55000305175781,121.55000305175781,123.5,115.30000305175781,123.0,279135,2022-10-31
2022-11-07,119.1500015258789,119.1500015258789,124.3499984741211,115.19999694824219,120.6500015258789,93034,2022-11-07
2022-11-14,119.3499984741211,119.3499984741211,122.0,102.5999984741211,122.0,265743,2022-11-14
2022-11-21,113.69999694824219,113.69999694824219,120.0,95.55000305175781,120.0,240865,2022-11-21
2022-11-28,115.94999694824219,115.94999694824219,123.0,109.05000305175781,114.0,132484,2022-11-28
2022-12-05,115.44999694824219,115.44999694824219,121.0,106.0,119.0,77336,2022-12-05
2022-12-12,108.4000015258789,108.4000015258789,118.0,105.1500015258789,118.0,141243,2022-12-12
2022-12-19,108.55000305175781,108.55000305175781,112.0,104.94999694824219,105.80000305175781,320359,2022-12-19
2022-12-26,145.60000610351562,145.60000610351562,145.60000610351562,108.05000305175781,113.0,998581,2022-12-26
2023-01-02,147.60000610351562,147.60000610351562,169.4499969482422,142.5,156.0,1488181,2023-01-02
2023-01-09,136.89999389648438,136.89999389648438,153.85000610351562,132.0,153.85000610351562,173863,2023-01-09
2023-01-16,141.10000610351562,141.10000610351562,149.6999969482422,133.10000610351562,140.0,210447,2023-01-16
2023-01-23,134.89999389648438,134.89999389648438,144.5,132.0500030517578,141.10000610351562,33855,2023-01-23
2023-01-30,132.14999389648438,132.14999389648438,139.0,125.19999694824219,135.39999389648438,64726,2023-01-30
2023-02-06,135.64999389648438,135.64999389648438,138.5,126.0,131.89999389648438,23867,2023-02-06
2023-02-13,110.44999694824219,110.44999694824219,139.39999389648438,110.44999694824219,133.0,79463,2023-02-13
2023-02-20,119.3499984741211,119.3499984741211,120.3499984741211,102.0,110.0,251869,2023-02-20
2023-02-27,136.6999969482422,136.6999969482422,137.89999389648438,120.0,120.0,173305,2023-02-27
2023-03-06,129.75,129.75,143.5,125.0,142.89999389648438,168987,2023-03-06
2023-03-13,125.44999694824219,125.44999694824219,136.0,119.0,126.30000305175781,137957,2023-03-13
2023-03-20,120.5999984741211,120.5999984741211,131.5500030517578,118.1500015258789,125.0,104054,2023-03-20
2023-03-27,123.8499984741211,123.8499984741211,127.30000305175781,111.5,121.0,122768,2023-03-27
2023-04-03,123.9000015258789,123.9000015258789,128.39999389648438,119.5999984741211,127.80000305175781,25871,2023-04-03
2023-04-10,121.19999694824219,121.19999694824219,125.3499984741211,115.6500015258789,124.94999694824219,112079,2023-04-10
2023-04-17,131.89999389648438,131.89999389648438,131.89999389648438,115.75,126.0,860043,2023-04-17
2023-04-24,149.5500030517578,149.5500030517578,154.4499969482422,133.25,142.0,597082,2023-04-24
2023-05-01,125.75,125.75,149.5500030517578,121.8499984741211,149.5500030517578,207083,2023-05-01
2023-05-08,129.1999969482422,129.1999969482422,129.1999969482422,118.55000305175781,127.5,118362,2023-05-08
2023-05-15,144.10000610351562,144.10000610351562,152.89999389648438,127.4000015258789,132.89999389648438,315587,2023-05-15
2023-05-22,128.14999389648438,128.14999389648438,144.89999389648438,123.69999694824219,142.0,166564,2023-05-22
2023-05-29,125.75,125.75,131.89999389648438,123.8499984741211,129.0,62109,2023-05-29
2023-06-05,126.94999694824219,126.94999694824219,136.3000030517578,126.0,130.85000610351562,166054,2023-06-05
2023-06-12,140.35000610351562,140.35000610351562,141.85000610351562,126.1500015258789,126.94999694824219,481449,2023-06-12
2023-06-19,131.4499969482422,131.4499969482422,141.8000030517578,128.25,141.8000030517578,148971,2023-06-19
2023-06-26,129.8000030517578,129.8000030517578,133.85000610351562,128.10000610351562,133.0,148168,2023-06-26
2023-07-03,123.9000015258789,123.9000015258789,130.4499969482422,123.19999694824219,130.39999389648438,281170,2023-07-03
2023-07-10,116.5999984741211,116.5999984741211,128.8000030517578,113.05000305175781,124.25,346990,2023-07-10
2023-07-17,115.8499984741211,115.8499984741211,119.0,112.05000305175781,119.0,213421,2023-07-17
2023-07-24,113.0,113.0,117.5999984741211,111.94999694824219,117.5999984741211,153382,2023-07-24
2023-07-31,108.6500015258789,108.6500015258789,115.80000305175781,104.0,113.9000015258789,375649,2023-07-31
2023-08-07,111.0,111.0,118.0,106.25,108.9000015258789,242801,2023-08-07
2023-08-14,112.5,112.5,115.69999694824219,108.0999984741211,108.0999984741211,163635,2023-08-14
2023-08-21,108.55000305175781,108.55000305175781,114.9000015258789,106.69999694824219,114.0,211573,2023-08-21
2023-08-28,116.5999984741211,116.5999984741211,118.55000305175781,108.0,108.0,231202,2023-08-28
2023-09-04,114.44999694824219,114.44999694824219,119.80000305175781,112.05000305175781,119.5999984741211,135755,2023-09-04
2023-09-11,116.80000305175781,116.80000305175781,127.0,115.0,118.8499984741211,368597,2023-09-11
2023-09-18,113.4000015258789,113.4000015258789,121.0,111.25,121.0,128130,2023-09-18
2023-09-25,114.5,114.5,116.5,109.94999694824219,116.5,124466,2023-09-25
2023-10-02,111.80000305175781,111.80000305175781,118.94999694824219,111.1500015258789,114.5,124689,2023-10-02
2023-10-09,113.9000015258789,113.9000015258789,115.0,107.30000305175781,113.80000305175781,194812,2023-10-09
2023-10-16,110.5999984741211,110.5999984741211,116.55000305175781,107.55000305175781,114.9000015258789,163149,2023-10-16
2023-10-23,109.4000015258789,109.4000015258789,115.9000015258789,104.55000305175781,113.44999694824219,137231,2023-10-23
2023-10-30,98.94999694824219,98.94999694824219,114.0,94.0,114.0,370234,2023-10-30
2023-11-06,101.75,101.75,105.1500015258789,96.94999694824219,103.0,191761,2023-11-06
2023-11-13,97.6500015258789,97.6500015258789,104.94999694824219,95.0,104.94999694824219,150960,2023-11-13
2023-11-20,106.30000305175781,106.30000305175781,115.6500015258789,97.6500015258789,99.0,626100,2023-11-20
2023-11-27,105.0999984741211,105.0999984741211,108.6500015258789,103.6500015258789,106.30000305175781,95355,2023-11-27
2023-12-04,120.8499984741211,120.8499984741211,125.94999694824219,102.30000305175781,104.0999984741211,707804,2023-12-04
2023-12-11,117.44999694824219,117.44999694824219,122.5999984741211,115.0,121.5,163979,2023-12-11
2023-12-18,111.0,111.0,119.9000015258789,105.5999984741211,118.0,119661,2023-12-18
2023-12-25,110.75,110.75,117.55000305175781,109.0999984741211,111.0,91523,2023-12-25
2024-01-01,115.9000015258789,115.9000015258789,124.0,110.55000305175781,114.80000305175781,251114,2024-01-01
2024-01-08,132.25,132.25,142.0,115.0999984741211,116.9000015258789,1070909,2024-01-08
2024-01-15,125.3499984741211,125.3499984741211,132.25,117.55000305175781,132.25,171762,2024-01-15
2024-01-22,133.60000610351562,133.60000610351562,145.0,125.3499984741211,125.3499984741211,230783,2024-01-22
2024-01-29,142.8000030517578,142.8000030517578,147.0,130.0500030517578,134.3000030517578,418630,2024-01-29
2024-02-05,139.5,139.5,152.9499969482422,138.0500030517578,144.89999389648438,504194,2024-02-05
2024-02-12,134.89999389648438,134.89999389648438,144.9499969482422,125.4000015258789,138.10000610351562,291178,2024-02-12
2024-02-19,127.19999694824219,127.19999694824219,139.89999389648438,125.0,133.60000610351562,147471,2024-02-19
2024-02-26,143.6999969482422,143.6999969482422,170.85000610351562,127.80000305175781,127.80000305175781,1648246,2024-02-26
2024-03-04,136.8000030517578,136.8000030517578,153.8000030517578,132.85000610351562,142.39999389648438,222936,2024-03-04
2024-03-11,111.75,111.75,138.9499969482422,110.0999984741211,136.8000030517578,289024,2024-03-11
2024-03-18,115.05000305175781,115.05000305175781,118.0,106.0999984741211,112.5999984741211,250772,2024-03-18
2024-03-25,104.80000305175781,104.80000305175781,115.05000305175781,103.4000015258789,115.05000305175781,123600,2024-03-25
2024-04-01,115.4000015258789,115.4000015258789,116.69999694824219,105.55000305175781,108.9000015258789,188695,2024-04-01
2024-04-08,137.1999969482422,137.1999969482422,162.0,115.5,115.5,1858737,2024-04-08
2024-04-15,128.8000030517578,128.8000030517578,137.10000610351562,124.5,137.10000610351562,172412,2024-04-15
2024-04-22,132.14999389648438,132.14999389648438,137.1999969482422,125.25,130.10000610351562,374363,2024-04-22
2024-04-29,133.6999969482422,133.6999969482422,139.0500030517578,131.0,132.6999969482422,194820,2024-04-29
2024-05-06,130.0,130.0,137.5,111.55000305175781,133.6999969482422,1578135,2024-05-06
2024-05-13,130.1999969482422,130.1999969482422,134.0,120.0,125.0,550621,2024-05-13
2024-05-20,127.25,127.25,131.14999389648438,124.0,128.0,121580,2024-05-20
2024-05-27,119.8499984741211,119.8499984741211,129.64999389648438,119.0,127.5999984741211,132069,2024-05-27
2024-06-03,118.69999694824219,118.69999694824219,124.5999984741211,100.0,120.5,201559,2024-06-03
2024-06-10,117.19999694824219,117.19999694824219,124.48999786376953,116.20999908447266,118.69999694824219,157517,2024-06-10
2024-06-17,117.7300033569336,117.7300033569336,126.9000015258789,117.11000061035156,117.19999694824219,167477,2024-06-17
2024-06-24,115.55000305175781,115.55000305175781,119.38999938964844,112.0,118.11000061035156,97296,2024-06-24
2024-07-01,116.20999908447266,116.20999908447266,122.0,114.0,116.19999694824219,145103,2024-07-01
2024-07-08,116.0,116.0,118.0199966430664,112.0,114.58000183105469,121094,2024-07-08
2024-07-15,112.0199966430664,112.0199966430664,116.88999938964844,111.0999984741211,116.0,52490,2024-07-15
2024-07-22,114.68000030517578,114.68000030517578,117.0,107.0999984741211,111.0,142287,2024-07-22
2024-07-29,120.41999816894531,120.41999816894531,121.0,113.95999908447266,115.0,184715,2024-07-29
2024-08-05,122.94000244140625,122.94000244140625,126.6500015258789,113.0999984741211,118.0,329613,2024-08-05
2024-08-12,117.55000305175781,117.55000305175781,130.0500030517578,114.0,123.5999984741211,383355,2024-08-12
2024-08-19,156.3000030517578,156.3000030517578,160.0,116.8499984741211,119.0,2853075,2024-08-19
2024-08-26,169.3800048828125,169.3800048828125,187.6999969482422,155.10000610351562,162.3000030517578,2103722,2024-08-26
2024-09-02,170.85000610351562,170.85000610351562,188.8800048828125,167.0,170.3000030517578,641030,2024-09-02
2024-09-09,168.83999633789062,168.83999633789062,173.99000549316406,157.25,166.0,127359,2024-09-09
2024-09-16,163.82000732421875,163.82000732421875,177.27999877929688,157.07000732421875,176.44000244140625,178761,2024-09-16
2024-09-23,170.02999877929688,170.02999877929688,173.89999389648438,156.0500030517578,162.0,168026,2024-09-23
2024-09-30,159.82000732421875,159.82000732421875,171.99000549316406,156.07000732421875,165.25,65432,2024-09-30
2024-10-07,155.02000427246094,155.02000427246094,167.0,145.8699951171875,160.10000610351562,97912,2024-10-07
2024-10-14,148.8000030517578,148.8000030517578,158.9499969482422,146.0,158.9499969482422,56631,2024-10-14
2024-10-21,140.52999877929688,140.52999877929688,156.24000549316406,137.67999267578125,156.24000549316406,68142,2024-10-21
2024-10-28,149.02000427246094,149.02000427246094,154.0,135.00999450683594,141.0,52795,2024-10-28
2024-11-04,154.5,154.5,164.75,140.0,145.3000030517578,112318,2024-11-04
2024-11-11,145.6300048828125,145.6300048828125,158.0,145.35000610351562,154.60000610351562,51836,2024-11-11
2024-11-18,154.25999450683594,154.25999450683594,158.6999969482422,134.57000732421875,146.0,68701,2024-11-18
2024-11-25,166.0,166.0,173.10000610351562,154.25999450683594,157.39999389648438,108566,2024-11-25
2024-12-02,175.08999633789062,175.08999633789062,175.08999633789062,162.67999267578125,164.00999450683594,127023,2024-12-02
2024-12-09,185.7100067138672,185.7100067138672,189.50999450683594,178.58999633789062,178.58999633789062,160215,2024-12-09
2024-12-16,189.97999572753906,189.97999572753906,191.9499969482422,181.99000549316406,189.4199981689453,190233,2024-12-16
2024-12-23,197.55999755859375,197.55999755859375,197.55999755859375,182.4499969482422,186.17999267578125,32277,2024-12-23
2024-12-30,218.11000061035156,218.11000061035156,218.11000061035156,201.50999450683594,201.50999450683594,44353,2024-12-30
2025-01-06,213.55999755859375,213.55999755859375,226.91000366210938,213.55999755859375,222.47000122070312,297029,2025-01-06
2025-01-13,230.52000427246094,230.52000427246094,230.52000427246094,209.5,213.0,78030,2025-01-13
2025-01-20,219.52000427246094,219.52000427246094,230.41000366210938,218.00999450683594,225.89999389648438,17248,2025-01-20
2025-01-27,203.9199981689453,203.9199981689453,216.0,197.0,215.1199951171875,28690,2025-01-27
2025-02-03,207.0,207.0,215.99000549316406,195.14999389648438,204.0,30977,2025-02-03
2025-02-10,209.27000427246094,209.27000427246094,222.89999389648438,188.64999389648438,198.05999755859375,73102,2025-02-10
2025-02-17,179.3800048828125,179.3800048828125,210.0,179.3800048828125,205.00999450683594,85123,2025-02-17
2025-02-24,156.08999633789062,156.08999633789062,178.92999267578125,155.52000427246094,170.41000366210938,132134,2025-02-24
2025-03-03,169.80999755859375,169.80999755859375,175.0,148.27999877929688,150.00999450683594,123254,2025-03-03
2025-03-10,157.99000549316406,157.99000549316406,177.89999389648438,155.25,172.1300048828125,52019,2025-03-10
2025-03-17,159.97000122070312,159.97000122070312,171.0500030517578,154.99000549316406,157.97999572753906,51438,2025-03-17
2025-03-24,144.75999450683594,144.75999450683594,163.8800048828125,138.32000732421875,163.39999389648438,250642,2025-03-24
2025-03-31,141.02000427246094,141.02000427246094,159.0,140.0,144.75999450683594,87511,2025-03-31
2025-04-07,141.1199951171875,141.1199951171875,146.0,126.91000366210938,134.60000610351562,65042,2025-04-07
2025-04-14,140.11000061035156,140.11000061035156,151.0,131.3000030517578,151.0,55568,2025-04-14
2025-04-21,156.5,156.5,168.9499969482422,126.5,126.5,191556,2025-04-21
2025-04-28,148.44000244140625,148.44000244140625,161.0,147.2899932861328,152.19000244140625,36816,2025-04-28
2025-05-05,151.2100067138672,151.2100067138672,163.0,141.0,163.0,45688,2025-05-05
2025-05-12,188.64999389648438,188.64999389648438,199.0,152.58999633789062,155.0,199680,2025-05-12
2025-05-19,183.97999572753906,183.97999572753906,192.42999267578125,175.10000610351562,189.0,145666,2025-05-19
2025-05-26,181.0500030517578,181.0500030517578,189.0,179.14999389648438,187.99000549316406,102947,2025-05-26
2025-06-02,181.72000122070312,181.72000122070312,202.0,177.00999450683594,178.02000427246094,167125,2025-06-02
2025-06-09,168.08999633789062,168.08999633789062,184.27000427246094,167.85000610351562,182.0,98432,2025-06-09
2025-06-16,159.9199981689453,159.9199981689453,168.99000549316406,157.27000427246094,167.85000610351562,48062,2025-06-16
2025-06-23,182.75,182.75,185.5,158.17999267578125,159.5,206940,2025-06-23
2025-06-30,169.0800018310547,169.0800018310547,188.0,168.00999450683594,182.0,166163,2025-06-30
2025-07-07,161.77999877929688,161.77999877929688,173.86000061035156,149.35000610351562,170.8000030517578,201387,2025-07-07
2025-07-14,154.16000366210938,154.16000366210938,166.19000244140625,151.99000549316406,162.2100067138672,128065,2025-07-14
