Date,Adj Close_KOKUYOCMLN.NS,Close_KOKUYOCMLN.NS,High_KOKUYOCMLN.NS,Low_KOKUYOCMLN.NS,Open_KOKUYOCMLN.NS,Volume_KOKUYOCMLN.NS,Date
2021-07-19,73.0437240600586,73.55000305175781,74.44999694824219,69.80000305175781,72.80000305175781,1381882,2021-07-19
2021-07-26,74.53340148925781,75.05000305175781,77.0,70.0,73.30000305175781,2376637,2021-07-26
2021-08-02,71.30577087402344,71.80000305175781,79.6500015258789,71.05000305175781,75.69999694824219,2624114,2021-08-02
2021-08-09,66.43949890136719,66.9000015258789,72.5,62.0,72.4000015258789,1431570,2021-08-09
2021-08-16,61.821502685546875,62.25,67.0999984741211,62.099998474121094,67.0,498569,2021-08-16
2021-08-23,67.92916870117188,68.4000015258789,69.80000305175781,59.5,63.5,1415972,2021-08-23
2021-08-30,67.03536224365234,67.5,77.4000015258789,66.9000015258789,69.94999694824219,3309814,2021-08-30
2021-09-06,68.326416015625,68.80000305175781,71.0999984741211,66.5,68.25,681192,2021-09-06
2021-09-13,66.14156341552734,66.5999984741211,69.9000015258789,66.1500015258789,69.9000015258789,660430,2021-09-13
2021-09-20,67.33330535888672,67.80000305175781,69.9000015258789,64.8499984741211,66.3499984741211,765496,2021-09-20
2021-09-27,66.98570251464844,67.44999694824219,73.75,67.0,68.69999694824219,2879495,2021-09-27
2021-10-04,66.53881072998047,67.0,69.4000015258789,66.0,68.0999984741211,1563908,2021-10-04
2021-10-11,67.73054504394531,68.19999694824219,71.25,67.0999984741211,67.55000305175781,1585450,2021-10-11
2021-10-18,64.99947357177734,65.44999694824219,69.4000015258789,65.05000305175781,68.80000305175781,765404,2021-10-18
2021-10-25,66.88639831542969,67.3499984741211,70.8499984741211,63.900001525878906,65.80000305175781,2213213,2021-10-25
2021-11-01,67.4326171875,67.9000015258789,70.44999694824219,67.05000305175781,67.5999984741211,743193,2021-11-01
2021-11-08,69.07125854492188,69.55000305175781,72.5,67.5,68.25,1563194,2021-11-08
2021-11-15,65.79397583007812,66.25,70.0999984741211,65.25,70.0999984741211,702968,2021-11-15
2021-11-22,63.509803771972656,63.95000076293945,67.5,63.599998474121094,66.55000305175781,481672,2021-11-22
2021-11-29,62.81462097167969,63.25,64.05000305175781,61.099998474121094,63.04999923706055,414022,2021-11-29
2021-12-06,64.20498657226562,64.6500015258789,65.69999694824219,62.150001525878906,64.19999694824219,336485,2021-12-06
2021-12-13,61.324947357177734,61.75,67.5999984741211,60.400001525878906,64.6500015258789,482228,2021-12-13
2021-12-20,59.884925842285156,60.29999923706055,62.20000076293945,59.25,61.0,423220,2021-12-20
2021-12-27,61.67253494262695,62.099998474121094,64.0,59.5,60.0,447217,2021-12-27
2022-01-03,60.629764556884766,61.04999923706055,64.4000015258789,60.75,61.70000076293945,698221,2022-01-03
2022-01-10,62.86427688598633,63.29999923706055,64.75,61.400001525878906,62.20000076293945,625216,2022-01-10
2022-01-17,64.7511978149414,65.19999694824219,68.9000015258789,62.099998474121094,64.5,2373189,2022-01-17
2022-01-24,65.44638061523438,65.9000015258789,67.30000305175781,61.849998474121094,65.4000015258789,635144,2022-01-24
2022-01-31,68.77332305908203,69.25,70.25,62.599998474121094,65.9000015258789,1866223,2022-01-31
2022-02-07,64.65188598632812,65.0999984741211,69.6500015258789,64.9000015258789,69.55000305175781,756290,2022-02-07
2022-02-14,60.182861328125,60.599998474121094,65.0,58.04999923706055,64.0,813533,2022-02-14
2022-02-21,60.82838821411133,61.25,63.45000076293945,58.0,60.099998474121094,598826,2022-02-21
2022-02-28,60.629764556884766,61.04999923706055,63.099998474121094,60.0,60.0,233893,2022-02-28
2022-03-07,62.36771774291992,62.79999923706055,64.05000305175781,59.70000076293945,61.0,460976,2022-03-07
2022-03-14,60.82838821411133,61.25,63.20000076293945,58.650001525878906,62.95000076293945,344376,2022-03-14
2022-03-21,60.82838821411133,61.25,64.9000015258789,60.849998474121094,62.20000076293945,602137,2022-03-21
2022-03-28,61.424259185791016,61.849998474121094,62.400001525878906,58.54999923706055,62.0,704436,2022-03-28
2022-04-04,65.04913330078125,65.5,67.1500015258789,61.650001525878906,62.70000076293945,951142,2022-04-04
2022-04-11,65.69466400146484,66.1500015258789,67.80000305175781,63.849998474121094,65.80000305175781,405578,2022-04-11
2022-04-18,67.82986450195312,68.30000305175781,70.4000015258789,62.25,66.0,1188233,2022-04-18
2022-04-25,71.05748748779297,71.55000305175781,72.69999694824219,65.19999694824219,68.19999694824219,2564498,2022-04-25
2022-05-02,66.14156341552734,66.5999984741211,73.69999694824219,65.44999694824219,72.0999984741211,811281,2022-05-02
2022-05-09,58.097320556640625,58.5,66.0,56.900001525878906,66.0,732152,2022-05-09
2022-05-16,59.4876823425293,59.900001525878906,61.599998474121094,58.0,58.0,292042,2022-05-16
2022-05-23,59.63664627075195,60.04999923706055,61.150001525878906,57.349998474121094,60.099998474121094,234047,2022-05-23
2022-05-30,60.13320541381836,60.54999923706055,61.599998474121094,59.75,60.5,267980,2022-05-30
2022-06-06,57.60076141357422,58.0,61.20000076293945,57.54999923706055,61.20000076293945,226449,2022-06-06
2022-06-13,52.13861846923828,52.5,57.79999923706055,51.099998474121094,57.099998474121094,391794,2022-06-13
2022-06-20,53.08207702636719,53.45000076293945,53.79999923706055,50.5,53.29999923706055,147820,2022-06-20
2022-06-27,55.96211624145508,56.349998474121094,57.599998474121094,53.900001525878906,53.900001525878906,143429,2022-06-27
2022-07-04,57.253173828125,57.650001525878906,57.95000076293945,55.099998474121094,57.0,130235,2022-07-04
2022-07-11,56.011775970458984,56.400001525878906,58.900001525878906,56.04999923706055,57.900001525878906,103564,2022-07-11
2022-07-18,60.87804412841797,61.29999923706055,62.5,56.650001525878906,57.79999923706055,356605,2022-07-18
2022-07-25,67.68089294433594,68.1500015258789,70.25,60.29999923706055,60.79999923706055,2544071,2022-07-25
2022-08-01,71.05748748779297,71.55000305175781,73.25,66.6500015258789,67.75,1735818,2022-08-01
2022-08-08,69.4188461303711,69.9000015258789,72.4000015258789,68.69999694824219,71.69999694824219,669106,2022-08-08
2022-08-15,73.3416519165039,73.8499984741211,76.5,69.9000015258789,69.9000015258789,2288433,2022-08-15
2022-08-22,77.5624008178711,78.0999984741211,83.8499984741211,71.0,72.5,3946179,2022-08-22
2022-08-29,75.07960510253906,75.5999984741211,79.4000015258789,74.1500015258789,75.0,893210,2022-08-29
2022-09-05,74.68235778808594,75.19999694824219,78.4000015258789,74.30000305175781,75.9000015258789,1001984,2022-09-05
2022-09-12,72.3485336303711,72.8499984741211,77.5,72.5,75.9000015258789,827099,2022-09-12
2022-09-19,71.90164184570312,72.4000015258789,76.9000015258789,71.0,73.44999694824219,843102,2022-09-19
2022-09-26,70.11402893066406,70.5999984741211,73.19999694824219,68.0,73.19999694824219,420708,2022-09-26
2022-10-03,69.91541290283203,70.4000015258789,72.5,68.5,71.0,239768,2022-10-03
2022-10-10,67.73054504394531,68.19999694824219,71.0999984741211,67.5,70.4000015258789,383892,2022-10-10
2022-10-17,70.46161651611328,70.94999694824219,74.55000305175781,67.0999984741211,68.0,1101155,2022-10-17
2022-10-24,73.14303588867188,73.6500015258789,74.9000015258789,69.5,72.5,665309,2022-10-24
2022-10-31,76.81756591796875,77.3499984741211,78.0999984741211,71.8499984741211,74.5,1038423,2022-10-31
2022-11-07,74.73201751708984,75.25,78.5,75.05000305175781,78.5,724186,2022-11-07
2022-11-14,82.87557220458984,83.44999694824219,84.5,74.9000015258789,76.19999694824219,2223012,2022-11-14
2022-11-21,82.03142547607422,82.5999984741211,89.9000015258789,82.19999694824219,84.9000015258789,3828871,2022-11-21
2022-11-28,80.7403793334961,81.30000305175781,84.5,78.5999984741211,83.9000015258789,1032685,2022-11-28
2022-12-05,86.05355072021484,86.6500015258789,89.6500015258789,80.69999694824219,81.69999694824219,2224368,2022-12-05
2022-12-12,87.39425659179688,88.0,95.80000305175781,86.19999694824219,88.0,4072900,2022-12-12
2022-12-19,76.4203109741211,76.94999694824219,90.5,75.19999694824219,88.3499984741211,1991997,2022-12-19
2022-12-26,84.66319274902344,85.25,85.80000305175781,77.0,78.44999694824219,863273,2022-12-26
2023-01-02,82.67695617675781,83.25,87.1500015258789,81.5,85.75,529947,2023-01-02
2023-01-09,80.88934326171875,81.44999694824219,85.3499984741211,81.0999984741211,84.0,451298,2023-01-09
2023-01-16,78.80379486083984,79.3499984741211,82.6500015258789,78.30000305175781,82.6500015258789,667276,2023-01-16
2023-01-23,76.96653747558594,77.5,80.8499984741211,75.0,80.30000305175781,311377,2023-01-23
2023-01-30,69.86575317382812,70.3499984741211,83.5,69.0999984741211,76.0,1052766,2023-01-30
2023-02-06,69.86575317382812,70.3499984741211,72.0999984741211,68.55000305175781,70.3499984741211,308862,2023-02-06
2023-02-13,69.2698745727539,69.75,71.0999984741211,68.30000305175781,70.0,230711,2023-02-13
2023-02-20,70.75955200195312,71.25,72.4000015258789,69.4000015258789,70.9000015258789,201846,2023-02-20
2023-02-27,72.29888153076172,72.80000305175781,73.9000015258789,68.55000305175781,71.44999694824219,197627,2023-02-27
2023-03-06,72.89476013183594,73.4000015258789,76.5,70.0999984741211,73.30000305175781,323681,2023-03-06
2023-03-13,70.80921173095703,71.30000305175781,73.4000015258789,69.5,73.4000015258789,277447,2023-03-13
2023-03-20,68.42573547363281,68.9000015258789,72.5999984741211,68.05000305175781,68.05000305175781,426275,2023-03-20
2023-03-27,67.97882080078125,68.44999694824219,72.19999694824219,66.5999984741211,68.55000305175781,414010,2023-03-27
2023-04-03,72.29888153076172,72.80000305175781,73.5,68.4000015258789,69.4000015258789,142180,2023-04-03
2023-04-10,72.69612884521484,73.19999694824219,74.19999694824219,71.25,74.19999694824219,230524,2023-04-10
2023-04-17,72.64647674560547,73.1500015258789,76.6500015258789,71.6500015258789,73.19999694824219,264235,2023-04-17
2023-04-24,77.4134292602539,77.94999694824219,78.69999694824219,72.1500015258789,72.4000015258789,319973,2023-04-24
2023-05-01,74.73201751708984,75.25,79.0,74.80000305175781,77.94999694824219,254844,2023-05-01
2023-05-08,76.96653747558594,77.5,79.6500015258789,75.25,75.25,388128,2023-05-08
2023-05-15,96.08403015136719,96.75,99.44999694824219,85.69999694824219,87.0,6888639,2023-05-15
2023-05-22,106.95864868164062,107.69999694824219,117.80000305175781,96.6500015258789,97.6500015258789,6759706,2023-05-22
2023-05-29,111.87458038330078,112.6500015258789,114.5,106.80000305175781,108.94999694824219,1097980,2023-05-29
2023-06-05,112.52011108398438,113.30000305175781,121.9000015258789,108.0,113.5,2304166,2023-06-05
2023-06-12,116.14498138427734,116.94999694824219,120.9000015258789,113.25,113.8499984741211,1186175,2023-06-12
2023-06-19,114.4566879272461,115.25,124.80000305175781,113.4000015258789,118.5,1677035,2023-06-19
2023-06-26,118.9753646850586,119.80000305175781,123.0,115.19999694824219,115.19999694824219,931901,2023-06-26
2023-07-03,119.471923828125,120.30000305175781,124.3499984741211,113.94999694824219,120.0,986444,2023-07-03
2023-07-10,124.4871597290039,125.3499984741211,129.39999389648438,117.19999694824219,122.0,1778540,2023-07-10
2023-07-17,127.76443481445312,128.64999389648438,134.5,125.0999984741211,125.9000015258789,1862891,2023-07-17
2023-07-24,142.66241455078125,143.10000610351562,146.0,126.0,129.9499969482422,3986114,2023-07-24
2023-07-31,155.57281494140625,156.0500030517578,165.0,146.60000610351562,159.0,6848703,2023-07-31
2023-08-07,155.47311401367188,155.9499969482422,162.64999389648438,152.10000610351562,157.4499969482422,1355836,2023-08-07
2023-08-14,146.20155334472656,146.64999389648438,157.5500030517578,144.5,156.8000030517578,821903,2023-08-14
2023-08-21,146.9492645263672,147.39999389648438,150.3000030517578,142.0,146.0,406826,2023-08-21
2023-08-28,150.03977966308594,150.5,154.0,141.6999969482422,148.0,352056,2023-08-28
2023-09-04,145.15476989746094,145.60000610351562,152.0,144.5,151.0,231574,2023-09-04
2023-09-11,143.60951232910156,144.0500030517578,147.5,130.89999389648438,145.60000610351562,404898,2023-09-11
2023-09-18,136.2321319580078,136.64999389648438,143.9499969482422,132.0,143.0,170988,2023-09-18
2023-09-25,137.87709045410156,138.3000030517578,139.0,135.0,137.89999389648438,119623,2023-09-25
2023-10-02,136.53121948242188,136.9499969482422,138.3000030517578,132.0,138.3000030517578,90525,2023-10-02
2023-10-09,142.16395568847656,142.60000610351562,144.8000030517578,131.1999969482422,135.1999969482422,272180,2023-10-09
2023-10-16,139.3725128173828,139.8000030517578,143.0,135.0,142.60000610351562,228777,2023-10-16
2023-10-23,140.0703582763672,140.5,142.5,132.25,139.9499969482422,230530,2023-10-23
2023-10-30,135.2351837158203,135.64999389648438,146.8000030517578,133.5,141.0,484540,2023-10-30
2023-11-06,130.69911193847656,131.10000610351562,137.35000610351562,123.69999694824219,135.89999389648438,627610,2023-11-06
2023-11-13,147.44772338867188,147.89999389648438,154.4499969482422,136.0,139.85000610351562,803491,2023-11-13
2023-11-20,160.35813903808594,160.85000610351562,160.85000610351562,144.14999389648438,148.89999389648438,795011,2023-11-20
2023-11-27,155.97158813476562,156.4499969482422,164.4499969482422,155.0,160.85000610351562,719754,2023-11-27
2023-12-04,160.35813903808594,160.85000610351562,178.39999389648438,156.14999389648438,157.4499969482422,1674284,2023-12-04
2023-12-11,150.08963012695312,150.5500030517578,164.0,147.5,164.0,759338,2023-12-11
2023-12-18,147.9960479736328,148.4499969482422,160.0,140.9499969482422,151.0,854855,2023-12-18
2023-12-25,145.30430603027344,145.75,149.6999969482422,141.85000610351562,148.4499969482422,307072,2023-12-25
2024-01-01,148.49452209472656,148.9499969482422,153.4499969482422,141.1999969482422,147.9499969482422,622118,2024-01-01
2024-01-08,141.6654815673828,142.10000610351562,149.10000610351562,139.5500030517578,148.0,593519,2024-01-08
2024-01-15,142.66241455078125,143.10000610351562,144.0,135.0,143.60000610351562,472724,2024-01-15
2024-01-22,141.0673065185547,141.5,143.39999389648438,138.0,143.10000610351562,154262,2024-01-22
2024-01-29,149.74070739746094,150.1999969482422,153.5,140.0500030517578,140.0500030517578,714804,2024-01-29
2024-02-05,136.73060607910156,137.14999389648438,159.39999389648438,135.0,153.3000030517578,1132481,2024-02-05
2024-02-12,132.09483337402344,132.5,139.3000030517578,124.9000015258789,139.3000030517578,499696,2024-02-12
2024-02-19,134.9859619140625,135.39999389648438,138.89999389648438,129.0,134.9499969482422,368493,2024-02-19
2024-02-26,126.81103515625,127.19999694824219,135.14999389648438,124.0,135.0,356230,2024-02-26
2024-03-04,126.61164855957031,127.0,131.39999389648438,124.6500015258789,130.85000610351562,271906,2024-03-04
2024-03-11,112.3553695678711,112.69999694824219,128.0,111.5,127.0,473453,2024-03-11
2024-03-18,115.29635620117188,115.6500015258789,118.5,111.69999694824219,113.30000305175781,288128,2024-03-18
2024-03-25,110.66057586669922,111.0,117.0,109.5999984741211,115.6500015258789,348405,2024-03-25
2024-04-01,132.29421997070312,132.6999969482422,132.9499969482422,111.25,111.25,743152,2024-04-01
2024-04-08,125.46516418457031,125.8499984741211,136.1999969482422,123.9000015258789,134.3000030517578,376420,2024-04-08
2024-04-15,126.76119232177734,127.1500015258789,129.4499969482422,122.0,125.5,318596,2024-04-15
2024-04-22,143.65936279296875,144.10000610351562,151.0,125.0,128.3000030517578,3340711,2024-04-22
2024-04-29,146.45079040527344,146.89999389648438,158.5,144.8000030517578,144.8000030517578,2810923,2024-04-29
2024-05-06,158.16485595703125,158.64999389648438,173.39999389648438,144.3000030517578,147.10000610351562,10616636,2024-05-06
2024-05-13,156.2706756591797,156.75,168.5500030517578,152.35000610351562,158.39999389648438,2481029,2024-05-13
2024-05-20,145.10491943359375,145.5500030517578,158.39999389648438,145.10000610351562,155.25,776939,2024-05-20
2024-05-27,140.61868286132812,141.0500030517578,146.8000030517578,139.5,145.5,706546,2024-05-27
2024-06-03,142.81195068359375,143.25,147.60000610351562,126.30000305175781,147.60000610351562,919597,2024-06-03
2024-06-10,150.5980682373047,151.05999755859375,154.27000427246094,141.89999389648438,143.0,782569,2024-06-10
2024-06-17,151.77447509765625,152.24000549316406,157.0,146.99000549316406,151.05999755859375,797259,2024-06-17
2024-06-24,151.4753875732422,151.94000244140625,159.0,149.10000610351562,150.02000427246094,744043,2024-06-24
2024-07-01,155.0843048095703,155.55999755859375,162.0,152.69000244140625,152.8000030517578,1099344,2024-07-01
2024-07-08,153.18014526367188,153.64999389648438,160.85000610351562,147.66000366210938,155.00999450683594,690301,2024-07-08
2024-07-15,152.6318359375,153.10000610351562,156.88999938964844,151.27000427246094,153.64999389648438,524531,2024-07-15
2024-07-22,155.26376342773438,155.74000549316406,157.50999450683594,149.0,152.00999450683594,556905,2024-07-22
2024-07-29,186.15899658203125,186.72999572753906,193.8800048828125,155.5,155.5,4522843,2024-07-29
2024-08-05,171.72999572753906,171.72999572753906,184.94000244140625,158.00999450683594,184.94000244140625,2384884,2024-08-05
2024-08-12,169.61000061035156,169.61000061035156,176.5,165.72000122070312,170.89999389648438,544788,2024-08-12
2024-08-19,185.58999633789062,185.58999633789062,193.39999389648438,171.1300048828125,172.14999389648438,1275223,2024-08-19
2024-08-26,204.74000549316406,204.74000549316406,211.10000610351562,184.5,185.0,3869944,2024-08-26
2024-09-02,210.1300048828125,210.1300048828125,217.8000030517578,197.9199981689453,204.0,1723292,2024-09-02
2024-09-09,212.7100067138672,212.7100067138672,217.0,205.25,210.00999450683594,1130734,2024-09-09
2024-09-16,220.9499969482422,220.9499969482422,230.88999938964844,207.64999389648438,213.89999389648438,2709235,2024-09-16
2024-09-23,202.44000244140625,202.44000244140625,222.0,197.5,222.0,1064821,2024-09-23
2024-09-30,186.44000244140625,186.44000244140625,208.8000030517578,183.60000610351562,201.3000030517578,802335,2024-09-30
2024-10-07,182.80999755859375,182.80999755859375,188.99000549316406,175.0,184.60000610351562,371985,2024-10-07
2024-10-14,171.1300048828125,171.1300048828125,184.3000030517578,169.0,184.3000030517578,422710,2024-10-14
2024-10-21,155.97000122070312,155.97000122070312,171.0,154.5,170.0,566153,2024-10-21
2024-10-28,173.0500030517578,173.0500030517578,174.9499969482422,153.5,156.5399932861328,349581,2024-10-28
2024-11-04,163.38999938964844,163.38999938964844,177.5,162.35000610351562,174.8000030517578,377445,2024-11-04
2024-11-11,154.66000366210938,154.66000366210938,164.1999969482422,149.5,163.47000122070312,311284,2024-11-11
2024-11-18,134.24000549316406,134.24000549316406,151.0,133.11000061035156,150.0,641998,2024-11-18
2024-11-25,142.42999267578125,142.42999267578125,145.99000549316406,133.1199951171875,137.10000610351562,468467,2024-11-25
2024-12-02,137.2899932861328,137.2899932861328,144.60000610351562,136.5,142.1999969482422,511732,2024-12-02
2024-12-09,136.05999755859375,136.05999755859375,139.83999633789062,133.2100067138672,138.5,456346,2024-12-09
2024-12-16,130.7100067138672,130.7100067138672,140.8800048828125,130.0,135.00999450683594,341259,2024-12-16
2024-12-23,127.58999633789062,127.58999633789062,132.60000610351562,126.91000366210938,132.60000610351562,217332,2024-12-23
2024-12-30,131.77000427246094,131.77000427246094,137.5,125.30000305175781,126.8499984741211,350313,2024-12-30
2025-01-06,124.91000366210938,124.91000366210938,132.0,122.70999908447266,131.5,352373,2025-01-06
2025-01-13,126.11000061035156,126.11000061035156,128.0800018310547,119.0,123.55000305175781,242448,2025-01-13
2025-01-20,121.61000061035156,121.61000061035156,127.51000213623047,118.8499984741211,126.11000061035156,243160,2025-01-20
2025-01-27,118.4000015258789,118.4000015258789,122.3499984741211,111.16000366210938,122.19999694824219,234415,2025-01-27
2025-02-03,116.98999786376953,116.98999786376953,122.45999908447266,116.20999908447266,120.1500015258789,166348,2025-02-03
2025-02-10,102.33000183105469,102.33000183105469,117.94999694824219,101.0,116.41000366210938,281055,2025-02-10
2025-02-17,103.70999908447266,103.70999908447266,107.29000091552734,96.75,102.33000183105469,318343,2025-02-17
2025-02-24,103.56999969482422,103.56999969482422,107.9000015258789,100.1500015258789,105.3499984741211,209135,2025-02-24
2025-03-03,103.36000061035156,103.36000061035156,105.0,97.0,104.0999984741211,551616,2025-03-03
2025-03-10,102.91999816894531,102.91999816894531,107.9800033569336,97.5,103.0,492524,2025-03-10
2025-03-17,108.48999786376953,108.48999786376953,112.47000122070312,100.01000213623047,104.44999694824219,768702,2025-03-17
2025-03-24,102.94999694824219,102.94999694824219,112.41000366210938,100.5,106.6500015258789,685741,2025-03-24
2025-03-31,103.58999633789062,103.58999633789062,109.73999786376953,102.94999694824219,102.94999694824219,218506,2025-03-31
2025-04-07,103.63999938964844,103.63999938964844,106.94999694824219,95.62999725341797,100.0,394206,2025-04-07
2025-04-14,111.26000213623047,111.26000213623047,113.0,104.5,104.5,186335,2025-04-14
2025-04-21,107.0199966430664,107.0199966430664,114.38999938964844,106.5,111.26000213623047,286986,2025-04-21
2025-04-28,103.98999786376953,103.98999786376953,109.0,103.5,105.5,142584,2025-04-28
2025-05-05,103.66999816894531,103.66999816894531,109.98999786376953,101.0999984741211,104.98999786376953,132583,2025-05-05
2025-05-12,117.45999908447266,117.45999908447266,119.22000122070312,104.1500015258789,104.1500015258789,311585,2025-05-12
2025-05-19,105.08999633789062,105.08999633789062,119.5,104.0999984741211,119.30000305175781,641733,2025-05-19
2025-05-26,108.23999786376953,108.23999786376953,115.61000061035156,105.5,105.5,615215,2025-05-26
2025-06-02,111.20999908447266,111.20999908447266,112.87999725341797,107.8499984741211,107.8499984741211,283477,2025-06-02
2025-06-09,123.80000305175781,123.80000305175781,136.88999938964844,111.5,112.9000015258789,5292357,2025-06-09
2025-06-16,126.19000244140625,126.19000244140625,136.0,118.56999969482422,122.55000305175781,2935146,2025-06-16
2025-06-23,131.44000244140625,131.44000244140625,137.89999389648438,122.62000274658203,123.30000305175781,2646426,2025-06-23
2025-06-30,128.72999572753906,128.72999572753906,132.97999572753906,126.54000091552734,131.25,1070607,2025-06-30
2025-07-07,125.5,125.5,130.0,124.30999755859375,130.0,334797,2025-07-07
