Date,Adj Close_BERGEPAINT.NS,Close_BERGEPAINT.NS,High_BERGEPAINT.NS,Low_BERGEPAINT.NS,Open_BERGEPAINT.NS,Volume_BERGEPAINT.NS,Date
2021-01-18,632.4830322265625,644.5,685.7916870117188,636.7916870117188,643.6666870117188,9240654,2021-01-18
2021-01-25,578.0587768554688,589.0416870117188,649.0833129882812,583.3333129882812,648.3333129882812,7696972,2021-01-25
2021-02-01,597.1134033203125,608.4583129882812,622.0416870117188,582.0,594.25,7521970,2021-02-01
2021-02-08,629.9887084960938,641.9583129882812,660.6666870117188,606.8333129882812,618.9166870117188,20000765,2021-02-08
2021-02-15,606.19091796875,617.7083129882812,645.75,615.25,637.5,6388096,2021-02-15
2021-02-22,555.978271484375,566.5416870117188,619.9583129882812,562.5416870117188,609.1666870117188,7452148,2021-02-22
2021-03-01,596.6226806640625,607.9583129882812,616.625,567.5,567.5,7477852,2021-03-01
2021-03-08,586.5637817382812,597.7083129882812,617.1666870117188,591.6666870117188,605.8333129882812,5071287,2021-03-08
2021-03-15,593.4741821289062,604.75,613.2916870117188,572.5833129882812,600.0,5239219,2021-03-15
2021-03-22,621.4428100585938,633.25,638.8333129882812,598.0,605.0833129882812,9873617,2021-03-22
2021-03-29,625.0819091796875,636.9583129882812,644.1666870117188,630.8333129882812,633.25,3892035,2021-03-29
2021-04-05,615.4729614257812,627.1666870117188,641.0,619.1666870117188,640.8333129882812,5002079,2021-04-05
2021-04-12,601.3250122070312,612.75,624.9166870117188,592.5,622.4166870117188,3862960,2021-04-12
2021-04-19,580.3895263671875,591.4166870117188,608.2083129882812,575.9166870117188,608.2083129882812,2734068,2021-04-19
2021-04-26,575.72802734375,586.6666870117188,606.6666870117188,583.7083129882812,595.4166870117188,4220103,2021-04-26
2021-05-03,585.0917358398438,596.2083129882812,603.0,580.9166870117188,586.6666870117188,2365339,2021-05-03
2021-05-10,615.5956420898438,627.2916870117188,644.1666870117188,593.8333129882812,598.9166870117188,7944635,2021-05-10
2021-05-17,646.7127075195312,659.0,667.5,618.6666870117188,629.9166870117188,9157876,2021-05-17
2021-05-24,656.076416015625,668.5416870117188,702.2916870117188,655.125,664.0,17128368,2021-05-24
2021-05-31,651.2514038085938,663.625,678.25,653.4166870117188,668.5416870117188,5959773,2021-05-31
2021-06-07,659.2249145507812,671.75,680.0,662.5,663.625,2796593,2021-06-07
2021-06-14,675.1719360351562,688.0,695.8333129882812,662.75,671.75,5005513,2021-06-14
2021-06-21,659.1839599609375,671.7083129882812,695.8333129882812,668.8333129882812,686.5,3197431,2021-06-21
2021-06-28,659.8792114257812,672.4166870117188,680.6666870117188,666.7916870117188,673.3333129882812,2757761,2021-06-28
2021-07-05,690.3011474609375,703.4166870117188,716.5,673.2083129882812,673.2083129882812,8737876,2021-07-05
2021-07-12,690.0966796875,703.2083129882812,711.6666870117188,693.5833129882812,704.1666870117188,3142218,2021-07-12
2021-07-19,698.601806640625,711.875,727.4583129882812,691.6666870117188,701.6666870117188,7267194,2021-07-19
2021-07-26,689.8513793945312,702.9583129882812,714.9583129882812,694.4583129882812,708.3333129882812,3764586,2021-07-26
2021-08-02,676.9710693359375,689.8333129882812,715.7083129882812,681.375,704.1666870117188,5641308,2021-08-02
2021-08-09,663.3547973632812,675.9583129882812,693.25,665.9583129882812,691.6666870117188,4340082,2021-08-09
2021-08-16,669.9788818359375,682.7083129882812,694.0416870117188,670.0,681.2083129882812,5654081,2021-08-16
2021-08-23,644.8802490234375,654.875,689.125,646.0833129882812,689.125,6149573,2021-08-23
2021-08-30,682.21826171875,692.7916870117188,699.0833129882812,656.875,660.0,5292147,2021-08-30
2021-09-06,686.4854125976562,697.125,704.1666870117188,689.0,695.8333129882812,2470481,2021-09-06
2021-09-13,671.8784790039062,682.2916870117188,705.8333129882812,678.6666870117188,697.5,4080642,2021-09-13
2021-09-20,689.3986206054688,700.0833129882812,710.8333129882812,672.0,681.9166870117188,5288490,2021-09-20
2021-09-27,665.0263671875,675.3333129882812,705.8333129882812,665.1666870117188,705.5833129882812,3625427,2021-09-27
2021-10-04,681.3976440429688,691.9583129882812,699.4166870117188,675.8333129882812,678.4583129882812,2669317,2021-10-04
2021-10-11,688.0446166992188,698.7083129882812,714.125,680.0416870117188,699.1666870117188,3596838,2021-10-11
2021-10-18,604.341796875,613.7083129882812,706.6666870117188,610.0,705.0,6944310,2021-10-18
2021-10-25,608.4859619140625,617.9166870117188,639.8333129882812,596.6666870117188,616.6666870117188,8697074,2021-10-25
2021-11-01,626.1292114257812,635.8333129882812,641.25,619.4583129882812,621.6666870117188,2739350,2021-11-01
2021-11-08,651.978515625,662.0833129882812,664.9166870117188,626.5833129882812,639.1666870117188,6346534,2021-11-08
2021-11-15,646.7677001953125,656.7916870117188,677.6666870117188,652.3333129882812,664.1666870117188,4304045,2021-11-15
2021-11-22,625.390625,635.0833129882812,663.2916870117188,623.5833129882812,662.6666870117188,6164807,2021-11-22
2021-11-29,599.0079345703125,608.2916870117188,640.7916870117188,606.6666870117188,630.0,7942482,2021-11-29
2021-12-06,625.7188720703125,635.4166870117188,637.5,600.8333129882812,611.5,4644176,2021-12-06
2021-12-13,618.128173828125,627.7083129882812,640.0,623.0,637.5,2802707,2021-12-13
2021-12-20,607.9935913085938,617.4166870117188,629.7083129882812,606.9166870117188,627.125,2850500,2021-12-20
2021-12-27,633.3095703125,643.125,650.8333129882812,610.2083129882812,617.4166870117188,3024889,2021-12-27
2022-01-03,648.9012451171875,658.9583129882812,661.25,639.1666870117188,643.5833129882812,2283008,2022-01-03
2022-01-10,632.9813842773438,642.7916870117188,666.2083129882812,638.3333129882812,661.4583129882812,1977403,2022-01-10
2022-01-17,611.1529541015625,620.625,650.75,613.875,638.3333129882812,2674063,2022-01-17
2022-01-24,596.0946655273438,605.3333129882812,624.25,578.375,624.25,2737125,2022-01-24
2022-01-31,603.316162109375,612.6666870117188,624.0,600.0,608.25,2392695,2022-01-31
2022-02-07,589.1605224609375,598.2916870117188,614.7916870117188,594.1666870117188,610.25,2899529,2022-02-07
2022-02-14,605.44970703125,614.8333129882812,616.2916870117188,576.2083129882812,584.1666870117188,2714203,2022-02-14
2022-02-21,562.6956787109375,571.4166870117188,615.7916870117188,563.3333129882812,613.7083129882812,3935959,2022-02-21
2022-02-28,535.9025268554688,544.2083129882812,581.8333129882812,533.5,566.5416870117188,6421595,2022-02-28
2022-03-07,557.4027099609375,566.0416870117188,589.1666870117188,517.0416870117188,529.125,6589263,2022-03-07
2022-03-14,589.1605224609375,598.2916870117188,602.875,553.625,570.0,5367434,2022-03-14
2022-03-21,565.075439453125,573.8333129882812,594.0833129882812,559.1666870117188,591.6666870117188,3728623,2022-03-21
2022-03-28,583.9495849609375,593.0,594.1666870117188,560.4166870117188,575.8333129882812,4009557,2022-03-28
2022-04-04,602.8237915039062,612.1666870117188,616.6666870117188,593.25,598.3333129882812,2502007,2022-04-04
2022-04-11,594.248291015625,603.4583129882812,619.1666870117188,596.9583129882812,614.1666870117188,1316973,2022-04-11
2022-04-18,588.0936889648438,597.2083129882812,607.1666870117188,580.2083129882812,591.6666870117188,2476630,2022-04-18
2022-04-25,589.1605224609375,598.2916870117188,614.0416870117188,585.375,591.6666870117188,2646723,2022-04-25
2022-05-02,547.1039428710938,555.5833129882812,597.375,552.875,594.5833129882812,1537310,2022-05-02
2022-05-09,538.7337036132812,547.0833129882812,573.5833129882812,543.125,555.5833129882812,3588656,2022-05-09
2022-05-16,517.274658203125,525.2916870117188,552.9583129882812,519.5833129882812,550.4166870117188,3984661,2022-05-16
2022-05-23,472.0587463378906,479.375,533.0416870117188,453.0,531.6666870117188,8525462,2022-05-23
2022-05-30,499.67242431640625,507.4166564941406,526.4166870117188,484.0416564941406,484.1666564941406,7306758,2022-05-30
2022-06-06,476.5721435546875,483.9583435058594,504.875,462.5,504.1666564941406,7603492,2022-06-06
2022-06-13,460.1598205566406,467.2916564941406,489.0,457.125,475.0416564941406,5132019,2022-06-13
2022-06-20,487.52734375,495.0833435058594,500.8333435058594,469.375,473.6666564941406,4911823,2022-06-20
2022-06-27,477.8030700683594,485.2083435058594,501.0,469.7916564941406,499.0416564941406,5285442,2022-06-27
2022-07-04,480.2649230957031,487.7083435058594,504.1666564941406,477.75,488.5833435058594,7848625,2022-07-04
2022-07-11,470.7457580566406,478.0416564941406,495.6666564941406,472.6666564941406,486.6666564941406,6147227,2022-07-11
2022-07-18,483.67041015625,491.1666564941406,499.0,475.0,482.5,5944232,2022-07-18
2022-07-25,512.6381225585938,520.5833129882812,522.7916870117188,482.5416564941406,494.1666564941406,7857905,2022-07-25
2022-08-01,552.8892822265625,561.4583129882812,570.8333129882812,520.5833129882812,520.8333129882812,12538560,2022-08-01
2022-08-08,555.06396484375,563.6666870117188,567.7083129882812,552.875,561.25,3468139,2022-08-08
2022-08-15,572.0507202148438,580.9166870117188,591.9166870117188,563.6666870117188,563.6666870117188,5337384,2022-08-15
2022-08-22,544.1215209960938,550.125,577.25,541.875,575.0,3772748,2022-08-22
2022-08-29,550.7154541015625,556.7916870117188,573.2916870117188,536.0416870117188,536.5833129882812,4595109,2022-08-29
2022-09-05,547.2948608398438,553.3333129882812,562.5,546.1666870117188,557.0833129882812,5025086,2022-09-05
2022-09-12,526.6889038085938,532.5,561.0833129882812,530.25,554.1666870117188,4732245,2022-09-12
2022-09-19,522.3203735351562,528.0833129882812,537.4583129882812,516.8333129882812,535.3333129882812,4891213,2022-09-19
2022-09-26,508.5556335449219,514.1666870117188,533.7916870117188,505.2916564941406,527.0833129882812,5936971,2022-09-26
2022-10-03,515.8912963867188,521.5833129882812,522.8333129882812,503.3333435058594,512.5,4243569,2022-10-03
2022-10-10,504.7641296386719,510.3333435058594,529.9166870117188,508.7916564941406,517.5,4481287,2022-10-10
2022-10-17,482.46844482421875,487.7916564941406,522.75,486.125,510.0,5719788,2022-10-17
2022-10-24,473.8139343261719,479.0416564941406,497.4583435058594,474.5416564941406,497.4583435058594,3781575,2022-10-24
2022-10-31,498.04656982421875,503.5416564941406,508.75,480.375,483.3333435058594,3906196,2022-10-31
2022-11-07,492.97747802734375,498.4166564941406,514.5416870117188,480.2083435058594,506.0833435058594,6458865,2022-11-07
2022-11-14,497.4696044921875,502.9583435058594,511.4166564941406,497.0416564941406,501.6666564941406,3840359,2022-11-14
2022-11-21,508.308349609375,513.9166870117188,518.25,500.125,505.5,3274384,2022-11-21
2022-11-28,508.06109619140625,513.6666870117188,522.5,509.1666564941406,518.3333129882812,4364895,2022-11-28
2022-12-05,507.03076171875,512.625,525.0,507.875,514.2083129882812,3573565,2022-12-05
2022-12-12,490.2987365722656,495.7083435058594,519.625,491.125,512.625,4662408,2022-12-12
2022-12-19,474.3908996582031,479.625,499.5416564941406,477.5,498.2083435058594,2905365,2022-12-19
2022-12-26,479.1715087890625,484.4583435058594,499.9166564941406,474.25,477.5,3104662,2022-12-26
2023-01-02,468.4975891113281,473.6666564941406,488.3333435058594,470.4166564941406,487.0,2455806,2023-01-02
2023-01-09,463.3460998535156,468.4583435058594,479.125,463.4583435058594,476.125,3358725,2023-01-09
2023-01-16,459.2248840332031,464.2916564941406,480.0833435058594,461.0416564941406,471.375,3433600,2023-01-16
2023-01-23,444.6770935058594,449.5833435058594,473.9166564941406,445.0416564941406,465.7916564941406,2680188,2023-01-23
2023-01-30,460.1727600097656,465.25,469.0416564941406,439.2916564941406,451.8333435058594,5577670,2023-01-30
2023-02-06,471.1351623535156,476.3333435058594,477.125,460.2083435058594,465.8333435058594,3115180,2023-02-06
2023-02-13,468.950927734375,474.125,477.7916564941406,459.375,476.3333435058594,2768015,2023-02-13
2023-02-20,459.9667053222656,465.0416564941406,479.1666564941406,460.4583435058594,476.75,4310662,2023-02-20
2023-02-27,478.6769714355469,483.9583435058594,490.7083435058594,457.9583435058594,463.5416564941406,5248637,2023-02-27
2023-03-06,485.559326171875,490.9166564941406,494.2083435058594,482.4166564941406,486.625,2861884,2023-03-06
2023-03-13,489.144775390625,494.5416564941406,507.4166564941406,475.125,487.5833435058594,5676880,2023-03-13
2023-03-20,472.8660888671875,478.0833435058594,501.4583435058594,473.4166564941406,493.75,3623944,2023-03-20
2023-03-27,479.4599914550781,484.75,486.125,471.0,480.3333435058594,2559962,2023-03-27
2023-04-03,492.2356872558594,497.6666564941406,500.5,473.2083435058594,482.5,2850185,2023-04-03
2023-04-10,476.90484619140625,482.1666564941406,499.1666564941406,475.125,498.3333435058594,3401379,2023-04-10
2023-04-17,481.8502502441406,487.1666564941406,490.3333435058594,478.1666564941406,482.1666564941406,2073702,2023-04-17
2023-04-24,503.0744323730469,508.625,510.0,489.2083435058594,490.0,3564846,2023-04-24
2023-05-01,508.76165771484375,514.375,521.0833129882812,508.625,508.625,2992567,2023-05-01
2023-05-08,522.2791748046875,528.0416870117188,535.75,506.2916564941406,512.5,4987005,2023-05-08
2023-05-15,515.3555908203125,521.0416870117188,530.8333129882812,508.75,527.9166870117188,6848506,2023-05-15
2023-05-22,533.365234375,539.25,540.4166870117188,512.5416870117188,517.6666870117188,3902983,2023-05-22
2023-05-29,537.7748413085938,543.7083129882812,549.7916870117188,531.375,541.6666870117188,4347348,2023-05-29
2023-06-05,533.8598022460938,539.75,555.5833129882812,538.75,543.7083129882812,4163426,2023-06-05
2023-06-12,555.1663818359375,561.2916870117188,566.6666870117188,532.7083129882812,540.1666870117188,6030839,2023-06-12
2023-06-19,556.8972778320312,563.0416870117188,574.1666870117188,555.8333129882812,561.2916870117188,3706680,2023-06-19
2023-06-26,558.9166259765625,565.0833129882812,571.75,559.4166870117188,564.125,2556589,2023-06-26
2023-07-03,554.58935546875,560.7083129882812,575.0,557.5,566.5833129882812,3121114,2023-07-03
2023-07-10,550.6742553710938,556.75,565.8333129882812,545.625,559.25,3983732,2023-07-10
2023-07-17,569.6729736328125,575.9583129882812,579.5416870117188,556.9166870117188,558.2083129882812,3397658,2023-07-17
2023-07-24,560.1942138671875,566.375,578.75,555.625,577.4166870117188,2684920,2023-07-24
2023-07-31,580.8001708984375,587.2083129882812,602.0833129882812,563.375,567.2083129882812,7930571,2023-07-31
2023-08-07,580.2025146484375,583.9166870117188,601.0833129882812,567.875,589.9166870117188,9750906,2023-08-07
2023-08-14,583.9700317382812,587.7083129882812,591.5,570.7916870117188,584.1666870117188,2991780,2023-08-14
2023-08-21,583.2247924804688,586.9583129882812,599.9166870117188,582.5,587.0416870117188,4137236,2023-08-21
2023-08-28,596.059326171875,599.875,604.9166870117188,582.9166870117188,589.75,5009143,2023-08-28
2023-09-04,593.6166381835938,597.4166870117188,599.875,581.375,599.875,5748071,2023-09-04
2023-09-11,595.9351196289062,599.75,618.9166870117188,588.4583129882812,598.3333129882812,4743185,2023-09-11
2023-09-18,665.042724609375,669.2999877929688,679.75,594.8333129882812,601.5,12250325,2023-09-18
2023-09-25,565.2316284179688,568.8499755859375,668.0,566.25,668.0,13015469,2023-09-25
2023-10-02,561.75390625,565.3499755859375,575.8499755859375,555.2000122070312,568.8499755859375,3823590,2023-10-02
2023-10-09,564.635498046875,568.25,572.25,553.0,555.0,3335967,2023-10-09
2023-10-16,580.53369140625,584.25,585.9000244140625,560.25,564.9000244140625,4181621,2023-10-16
2023-10-23,534.1307373046875,537.5499877929688,585.0499877929688,533.0999755859375,585.0499877929688,7847177,2023-10-23
2023-10-30,549.631591796875,553.1500244140625,563.0,534.5,535.0,5228032,2023-10-30
2023-11-06,574.720947265625,578.4000244140625,592.2999877929688,556.7000122070312,557.0499877929688,4717559,2023-11-06
2023-11-13,584.0611572265625,587.7999877929688,592.5499877929688,569.6500244140625,574.2999877929688,2833684,2023-11-13
2023-11-20,569.9017944335938,573.5499877929688,592.6500244140625,568.9000244140625,589.5,2521550,2023-11-20
2023-11-27,582.421630859375,586.1500244140625,601.9000244140625,570.0,573.5499877929688,5092942,2023-11-27
2023-12-04,575.2674560546875,578.9500122070312,596.5,575.5999755859375,591.0,9682544,2023-12-04
2023-12-11,582.0738525390625,585.7999877929688,589.7000122070312,562.7000122070312,579.9000244140625,5770408,2023-12-11
2023-12-18,579.4407348632812,583.1500244140625,600.0,563.6500244140625,585.7999877929688,6359861,2023-12-18
2023-12-25,600.803955078125,604.6500244140625,607.0,578.5,583.1500244140625,4402899,2023-12-25
2024-01-01,592.5567016601562,596.3499755859375,609.0,591.5999755859375,607.5,2684910,2024-01-01
2024-01-08,592.01025390625,595.7999877929688,596.9000244140625,578.0499877929688,595.0,3065432,2024-01-08
2024-01-15,575.6648559570312,579.3499755859375,607.0,567.0,598.3499755859375,5144543,2024-01-15
2024-01-22,551.1716918945312,554.7000122070312,579.3499755859375,542.5499877929688,579.3499755859375,4050378,2024-01-22
2024-01-29,565.9271850585938,569.5499877929688,571.0,551.0999755859375,552.0,3379148,2024-01-29
2024-02-05,550.4761352539062,554.0,578.25,543.4500122070312,574.0,8362572,2024-02-05
2024-02-12,559.3195190429688,562.9000244140625,564.3499755859375,545.4500122070312,553.9500122070312,3474319,2024-02-12
2024-02-19,568.2623291015625,571.9000244140625,575.8499755859375,553.0999755859375,564.5,4097249,2024-02-19
2024-02-26,585.402587890625,589.1500244140625,620.5999755859375,555.0,562.0,16434932,2024-02-26
2024-03-04,569.7527465820312,573.4000244140625,594.6500244140625,567.1500244140625,594.6500244140625,3457732,2024-03-04
2024-03-11,554.251953125,557.7999877929688,583.9000244140625,549.0499877929688,573.4000244140625,3262980,2024-03-11
2024-03-18,554.7984619140625,558.3499755859375,559.9000244140625,542.25,557.7999877929688,3250088,2024-03-18
2024-03-25,569.4049682617188,573.0499877929688,586.0,554.0,558.3499755859375,3024960,2024-03-25
2024-04-01,558.5743408203125,562.1500244140625,574.0,555.0,570.0,2668080,2024-04-01
2024-04-08,553.2086181640625,556.75,564.5499877929688,555.0,562.1500244140625,1307078,2024-04-08
2024-04-15,501.3406677246094,504.54998779296875,552.5499877929688,500.70001220703125,548.0999755859375,4270056,2024-04-15
2024-04-22,499.89990234375,503.1000061035156,516.0,501.54998779296875,510.0,5281557,2024-04-22
2024-04-29,519.9217529296875,523.25,526.9000244140625,503.04998779296875,507.79998779296875,4782090,2024-04-29
2024-05-06,487.1316223144531,490.25,527.75,478.0,527.75,6517086,2024-05-06
2024-05-13,491.0565185546875,494.20001220703125,499.3999938964844,480.1000061035156,492.70001220703125,8432820,2024-05-13
2024-05-20,484.5978698730469,487.70001220703125,494.8999938964844,484.25,491.8500061035156,5558872,2024-05-20
2024-05-27,457.07403564453125,460.0,501.3999938964844,450.79998779296875,493.8999938964844,56051322,2024-05-27
2024-06-03,479.4805908203125,482.54998779296875,485.04998779296875,439.0,463.0,18216393,2024-06-03
2024-06-10,499.50244140625,502.70001220703125,504.95001220703125,481.0,485.8999938964844,10696415,2024-06-10
2024-06-17,499.0056457519531,502.20001220703125,515.0,497.1000061035156,502.70001220703125,7591226,2024-06-17
2024-06-24,500.992919921875,504.20001220703125,506.8999938964844,494.45001220703125,503.79998779296875,5501510,2024-06-24
2024-07-01,511.1280517578125,514.4000244140625,519.5,503.70001220703125,504.20001220703125,5718979,2024-07-01
2024-07-08,522.6542358398438,526.0,532.5,505.04998779296875,514.4000244140625,11585045,2024-07-08
2024-07-15,520.4185180664062,523.75,536.8499755859375,507.20001220703125,528.0,8520292,2024-07-15
2024-07-22,538.949951171875,542.4000244140625,543.5,511.04998779296875,523.9000244140625,5286433,2024-07-22
2024-07-29,546.75,550.25,558.4500122070312,537.75,545.5,4904211,2024-07-29
2024-08-05,528.268310546875,531.6500244140625,549.6500244140625,514.7999877929688,541.0499877929688,6086206,2024-08-05
2024-08-12,549.9000244140625,549.9000244140625,551.9500122070312,521.0,532.9500122070312,8447755,2024-08-12
2024-08-19,565.7000122070312,565.7000122070312,597.2000122070312,548.0499877929688,558.5,11382511,2024-08-19
2024-08-26,571.0499877929688,571.0499877929688,586.0,563.0499877929688,565.7000122070312,4259637,2024-08-26
2024-09-02,596.2999877929688,596.2999877929688,604.5,570.1500244140625,574.0999755859375,10349165,2024-09-02
2024-09-09,622.6500244140625,622.6500244140625,626.9000244140625,593.6500244140625,598.0,10531262,2024-09-09
2024-09-16,622.8499755859375,622.8499755859375,629.5,613.5499877929688,621.0999755859375,4677468,2024-09-16
2024-09-23,617.5499877929688,617.5499877929688,629.1500244140625,600.2000122070312,623.25,13830831,2024-09-23
2024-09-30,576.9500122070312,576.9500122070312,625.0,574.25,616.5,5873654,2024-09-30
2024-10-07,571.5499877929688,571.5499877929688,585.0,561.2000122070312,576.9000244140625,4376886,2024-10-07
2024-10-14,556.3499755859375,556.3499755859375,588.5999755859375,549.0499877929688,571.0,5101217,2024-10-14
2024-10-21,536.9500122070312,536.9500122070312,565.4500122070312,530.4000244140625,557.2000122070312,4011414,2024-10-21
2024-10-28,531.75,531.75,550.3499755859375,528.25,541.1500244140625,3733952,2024-10-28
2024-11-04,504.25,504.25,533.75,502.70001220703125,531.75,5686314,2024-11-04
2024-11-11,491.8999938964844,491.8999938964844,498.0,485.3999938964844,490.0,3944018,2024-11-11
2024-11-18,476.25,476.25,494.0,463.75,493.54998779296875,2104314,2024-11-18
2024-11-25,493.70001220703125,493.70001220703125,495.54998779296875,474.54998779296875,480.1499938964844,2839065,2024-11-25
2024-12-02,480.45001220703125,480.45001220703125,497.95001220703125,476.25,496.29998779296875,9756987,2024-12-02
2024-12-09,475.0,475.0,482.8999938964844,465.0,482.0,6576105,2024-12-09
2024-12-16,444.79998779296875,444.79998779296875,479.8999938964844,441.95001220703125,476.0,6931569,2024-12-16
2024-12-23,442.29998779296875,442.29998779296875,447.95001220703125,437.75,447.0,2391547,2024-12-23
2024-12-30,457.8500061035156,457.8500061035156,461.0,437.75,443.1499938964844,4026195,2024-12-30
2025-01-06,460.8500061035156,460.8500061035156,472.3999938964844,442.6499938964844,457.8500061035156,4828733,2025-01-06
2025-01-13,468.79998779296875,468.79998779296875,471.1000061035156,449.04998779296875,454.8500061035156,3213704,2025-01-13
2025-01-20,480.1000061035156,480.1000061035156,485.45001220703125,465.1499938964844,470.0,5495678,2025-01-20
2025-01-27,492.1499938964844,492.1499938964844,494.95001220703125,457.6499938964844,477.6499938964844,7138766,2025-01-27
2025-02-03,479.3500061035156,479.3500061035156,497.0,470.6499938964844,493.0,7304163,2025-02-03
2025-02-10,478.29998779296875,478.29998779296875,492.79998779296875,469.3500061035156,479.3500061035156,5716871,2025-02-10
2025-02-17,491.25,491.25,493.79998779296875,473.1000061035156,473.1000061035156,2526318,2025-02-17
2025-02-24,488.54998779296875,488.54998779296875,511.75,484.1000061035156,484.1000061035156,5014890,2025-02-24
2025-03-03,509.3500061035156,509.3500061035156,512.0,478.1000061035156,488.0,3501274,2025-03-03
2025-03-10,488.20001220703125,488.20001220703125,514.7000122070312,473.6000061035156,509.20001220703125,2443154,2025-03-10
2025-03-17,500.29998779296875,500.29998779296875,510.3999938964844,484.1000061035156,484.1000061035156,2665564,2025-03-17
2025-03-24,500.20001220703125,500.20001220703125,514.1500244140625,497.0,501.0,3215120,2025-03-24
2025-03-31,512.0499877929688,512.0499877929688,521.5,486.54998779296875,500.20001220703125,3262528,2025-03-31
2025-04-07,530.5,530.5,551.0,494.5,499.95001220703125,5598539,2025-04-07
2025-04-14,543.5999755859375,543.5999755859375,548.5999755859375,520.5,530.5,3191541,2025-04-14
2025-04-21,552.5,552.5,595.8499755859375,544.0,547.0,5868737,2025-04-21
2025-04-28,549.5499877929688,549.5499877929688,559.25,539.0499877929688,547.1500244140625,2117207,2025-04-28
2025-05-05,536.5999755859375,536.5999755859375,559.9500122070312,525.0999755859375,549.0,2399053,2025-05-05
2025-05-12,576.0999755859375,576.0999755859375,579.7999877929688,536.0,545.5,4244529,2025-05-12
2025-05-19,554.9000244140625,554.9000244140625,580.0,544.5999755859375,573.0999755859375,2129090,2025-05-19
2025-05-26,568.2999877929688,568.2999877929688,572.0,544.4000244140625,554.9000244140625,1761591,2025-05-26
2025-06-02,581.5,581.5,588.5,553.0,563.0999755859375,2049268,2025-06-02
2025-06-09,570.1500244140625,570.1500244140625,584.0,545.0499877929688,579.75,2469820,2025-06-09
2025-06-16,535.75,535.75,578.0,529.1500244140625,564.9000244140625,5105924,2025-06-16
2025-06-23,583.9500122070312,583.9500122070312,588.3499755859375,528.2000122070312,528.4000244140625,5827345,2025-06-23
2025-06-30,596.0,596.0,605.0,576.0,582.0,3823963,2025-06-30
2025-07-07,572.5499877929688,572.5499877929688,600.0,569.25,592.0999755859375,2059777,2025-07-07
2025-07-14,561.2000122070312,561.2000122070312,574.9500122070312,555.2000122070312,569.75,1089341,2025-07-14
