Date,Adj Close_RALLIS.NS,Close_RALLIS.NS,High_RALLIS.NS,Low_RALLIS.NS,Open_RALLIS.NS,Volume_RALLIS.NS,Date
2021-01-18,270.4386291503906,285.70001220703125,299.95001220703125,277.0,291.20001220703125,4146137,2021-01-18
2021-01-25,257.6124267578125,272.1499938964844,288.8999938964844,269.5,288.0,1053674,2021-01-25
2021-02-01,257.0444641113281,271.54998779296875,278.04998779296875,268.04998779296875,273.6000061035156,2553222,2021-02-01
2021-02-08,250.74969482421875,264.8999938964844,276.79998779296875,264.1000061035156,274.29998779296875,1862905,2021-02-08
2021-02-15,245.1648712158203,259.0,271.3500061035156,256.95001220703125,266.8999938964844,1455124,2021-02-15
2021-02-22,241.9938201904297,255.64999389648438,265.79998779296875,254.75,263.8999938964844,2586030,2021-02-22
2021-03-01,256.1925354003906,270.6499938964844,286.70001220703125,254.10000610351562,257.8999938964844,9406054,2021-03-01
2021-03-08,251.6016082763672,265.79998779296875,281.79998779296875,263.25,273.45001220703125,2016584,2021-03-08
2021-03-15,239.8166961669922,253.35000610351562,271.79998779296875,243.85000610351562,266.5,2067213,2021-03-15
2021-03-22,249.66116333007812,263.75,270.45001220703125,254.0,255.0,2346100,2021-03-22
2021-03-29,245.922119140625,259.79998779296875,267.8999938964844,252.1999969482422,263.75,1104806,2021-03-29
2021-04-05,254.7726593017578,269.1499938964844,278.5,252.1999969482422,259.70001220703125,1985729,2021-04-05
2021-04-12,254.72540283203125,269.1000061035156,270.5,251.89999389648438,266.6000061035156,1885090,2021-04-12
2021-04-19,260.26287841796875,274.95001220703125,291.0,261.0,270.0,7458640,2021-04-19
2021-04-26,265.8477478027344,280.8500061035156,290.95001220703125,274.04998779296875,277.0,5311933,2021-04-26
2021-05-03,274.6509094238281,290.1499938964844,303.0,279.70001220703125,281.79998779296875,4704135,2021-05-03
2021-05-10,293.8192138671875,310.3999938964844,334.0,293.1499938964844,294.0,10586136,2021-05-10
2021-05-17,296.8009338378906,313.54998779296875,324.0,305.54998779296875,312.79998779296875,3646901,2021-05-17
2021-05-24,294.5291442871094,311.1499938964844,315.79998779296875,299.6000061035156,314.1499938964844,3421299,2021-05-24
2021-05-31,300.87127685546875,317.8500061035156,324.79998779296875,306.25,312.6499938964844,4293061,2021-05-31
2021-06-07,325.52972412109375,343.8999938964844,352.6000061035156,318.79998779296875,321.0,12046682,2021-06-07
2021-06-14,329.2349548339844,344.6499938964844,362.6000061035156,328.0,345.8999938964844,5496348,2021-06-14
2021-06-21,309.6041259765625,324.1000061035156,347.70001220703125,322.20001220703125,338.45001220703125,3100295,2021-06-21
2021-06-28,308.83990478515625,323.29998779296875,330.5,320.8999938964844,326.1000061035156,1611303,2021-06-28
2021-07-05,300.9111022949219,315.0,328.0,313.5,324.75,2183158,2021-07-05
2021-07-12,323.5988464355469,338.75,341.8500061035156,313.0,315.0,5113201,2021-07-12
2021-07-19,303.968017578125,318.20001220703125,338.0,316.0,338.0,2416561,2021-07-19
2021-07-26,309.84295654296875,324.3500061035156,331.95001220703125,307.45001220703125,318.1499938964844,2906534,2021-07-26
2021-08-02,297.6632080078125,311.6000061035156,331.6499938964844,309.54998779296875,327.25,1849716,2021-08-02
2021-08-09,280.5638122558594,293.70001220703125,316.1499938964844,286.3500061035156,313.79998779296875,2449608,2021-08-09
2021-08-16,266.9034118652344,279.3999938964844,295.3999938964844,278.0,293.79998779296875,1454606,2021-08-16
2021-08-23,266.9034118652344,279.3999938964844,288.5,270.1499938964844,281.70001220703125,2697471,2021-08-23
2021-08-30,266.71234130859375,279.20001220703125,284.29998779296875,277.0,280.20001220703125,2549609,2021-08-30
2021-09-06,278.65325927734375,291.70001220703125,296.54998779296875,277.0,280.1000061035156,3915733,2021-09-06
2021-09-13,278.6054992675781,291.6499938964844,302.0,285.54998779296875,290.0,2899866,2021-09-13
2021-09-20,273.972412109375,286.79998779296875,296.79998779296875,281.3500061035156,290.0,1881002,2021-09-20
2021-09-27,272.0618591308594,284.79998779296875,293.75,281.0,287.20001220703125,2206089,2021-09-27
2021-10-04,295.4660339355469,309.29998779296875,311.6499938964844,283.0,285.8999938964844,5393885,2021-10-04
2021-10-11,299.717041015625,313.75,324.25,301.5,310.8500061035156,5339982,2021-10-11
2021-10-18,263.2255859375,275.54998779296875,324.75,274.75,315.79998779296875,5481562,2021-10-18
2021-10-25,253.4818115234375,265.3500061035156,278.0,258.04998779296875,277.0,2393643,2021-10-25
2021-11-01,257.4461975097656,269.5,270.95001220703125,261.1000061035156,269.8500061035156,918836,2021-11-01
2021-11-08,254.2460174560547,266.1499938964844,274.20001220703125,265.0,271.95001220703125,1082132,2021-11-08
2021-11-15,252.0489044189453,263.8500061035156,272.3999938964844,262.5,267.5,805802,2021-11-15
2021-11-22,248.32334899902344,259.95001220703125,269.6499938964844,258.1000061035156,263.8500061035156,900073,2021-11-22
2021-11-29,243.8813018798828,255.3000030517578,259.79998779296875,244.35000610351562,258.0,1196221,2021-11-29
2021-12-06,250.47267150878906,262.20001220703125,264.1499938964844,251.60000610351562,252.6999969482422,896575,2021-12-06
2021-12-13,248.8009796142578,260.45001220703125,269.29998779296875,258.20001220703125,269.29998779296875,916828,2021-12-13
2021-12-20,245.79183959960938,257.29998779296875,264.20001220703125,242.35000610351562,257.0,632202,2021-12-20
2021-12-27,261.74493408203125,274.0,276.79998779296875,255.25,258.6000061035156,2466341,2021-12-27
2022-01-03,262.79571533203125,275.1000061035156,278.0,268.1000061035156,275.3500061035156,1573943,2022-01-03
2022-01-10,269.9125061035156,282.54998779296875,287.25,275.75,276.8999938964844,2134557,2022-01-10
2022-01-17,256.15655517578125,268.1499938964844,299.04998779296875,266.6000061035156,283.0,4966403,2022-01-17
2022-01-24,245.1231689453125,256.6000061035156,271.45001220703125,251.64999389648438,270.0,1223157,2022-01-24
2022-01-31,240.39454650878906,251.64999389648438,266.0,250.5,258.6000061035156,1498019,2022-01-31
2022-02-07,237.48098754882812,248.60000610351562,255.0,247.10000610351562,251.6999969482422,1494347,2022-02-07
2022-02-14,236.23912048339844,247.3000030517578,250.5,241.8000030517578,248.10000610351562,946494,2022-02-14
2022-02-21,225.8743896484375,236.4499969482422,249.5,227.3000030517578,247.35000610351562,1101725,2022-02-21
2022-02-28,231.31944274902344,242.14999389648438,252.35000610351562,231.60000610351562,235.0,1036338,2022-02-28
2022-03-07,240.68113708496094,251.9499969482422,255.0,237.10000610351562,244.0,1416206,2022-03-07
2022-03-14,237.91085815429688,249.0500030517578,259.0,244.39999389648438,251.9499969482422,1404998,2022-03-14
2022-03-21,227.30731201171875,237.9499969482422,252.39999389648438,237.3000030517578,249.5,1104963,2022-03-21
2022-03-28,233.9464569091797,244.89999389648438,246.0,229.85000610351562,235.0500030517578,2805032,2022-03-28
2022-04-04,255.01025390625,266.95001220703125,270.20001220703125,247.0,248.5,2884419,2022-04-04
2022-04-11,270.7244567871094,283.3999938964844,286.8999938964844,266.75,267.3999938964844,3491107,2022-04-11
2022-04-18,242.30511474609375,253.64999389648438,289.3500061035156,252.0,282.0,6261069,2022-04-18
2022-04-25,224.0115966796875,234.5,253.0,233.75,253.0,4005578,2022-04-25
2022-05-02,210.82884216308594,220.6999969482422,236.39999389648438,212.60000610351562,233.89999389648438,1839000,2022-05-02
2022-05-09,191.48455810546875,200.4499969482422,221.39999389648438,194.0,221.0,2196004,2022-05-09
2022-05-16,190.91140747070312,199.85000610351562,210.39999389648438,196.5500030517578,203.89999389648438,2904503,2022-05-16
2022-05-23,190.76809692382812,199.6999969482422,202.9499969482422,194.5500030517578,201.85000610351562,2114686,2022-05-23
2022-05-30,192.15322875976562,201.14999389648438,206.4499969482422,199.5500030517578,201.8000030517578,1696648,2022-05-30
2022-06-06,188.2366485595703,197.0500030517578,201.89999389648438,196.5,200.60000610351562,744920,2022-06-06
2022-06-13,181.2921905517578,186.9499969482422,197.0,185.25,195.0,744641,2022-06-13
2022-06-20,183.76502990722656,189.5,191.1999969482422,182.5,187.0,803245,2022-06-20
2022-06-27,182.01950073242188,187.6999969482422,193.8000030517578,186.0,191.10000610351562,991444,2022-06-27
2022-07-04,190.01980590820312,195.9499969482422,199.35000610351562,188.0,188.64999389648438,1570260,2022-07-04
2022-07-11,190.79562377929688,196.75,204.0500030517578,195.25,195.25,1093369,2022-07-11
2022-07-18,209.0266571044922,215.5500030517578,219.0500030517578,197.1999969482422,197.4499969482422,6142836,2022-07-18
2022-07-25,206.06895446777344,212.5,218.39999389648438,208.25,215.5500030517578,1799418,2022-07-25
2022-08-01,219.9362030029297,226.8000030517578,230.89999389648438,212.14999389648438,213.60000610351562,3114855,2022-08-01
2022-08-08,218.09368896484375,224.89999389648438,232.0,224.10000610351562,227.85000610351562,1111785,2022-08-08
2022-08-15,219.54827880859375,226.39999389648438,234.0,221.5,224.89999389648438,1453669,2022-08-15
2022-08-22,219.20889282226562,226.0500030517578,231.0,220.14999389648438,223.6999969482422,1079345,2022-08-22
2022-08-29,219.20889282226562,226.0500030517578,229.4499969482422,222.0,222.0,590133,2022-08-29
2022-09-05,218.43310546875,225.25,232.3000030517578,223.5500030517578,226.0,894088,2022-09-05
2022-09-12,220.6634979248047,227.5500030517578,244.9499969482422,225.0,225.64999389648438,4989858,2022-09-12
2022-09-19,211.59645080566406,218.1999969482422,229.9499969482422,217.0500030517578,227.89999389648438,1191728,2022-09-19
2022-09-26,203.935546875,210.3000030517578,217.89999389648438,208.3000030517578,216.0,802041,2022-09-26
2022-10-03,210.2873077392578,216.85000610351562,217.9499969482422,204.5,210.0,572810,2022-10-03
2022-10-10,207.23263549804688,213.6999969482422,215.8000030517578,210.0,213.89999389648438,445618,2022-10-10
2022-10-17,226.48191833496094,233.5500030517578,235.5,211.1999969482422,212.75,5628312,2022-10-17
2022-10-24,221.14837646484375,228.0500030517578,238.8000030517578,224.10000610351562,236.1999969482422,1199493,2022-10-24
2022-10-31,222.02113342285156,228.9499969482422,235.5,223.85000610351562,228.0,1437543,2022-10-31
2022-11-07,218.62704467773438,225.4499969482422,232.89999389648438,221.0500030517578,229.0,740213,2022-11-07
2022-11-14,224.68789672851562,231.6999969482422,233.0,223.8000030517578,226.3000030517578,928794,2022-11-14
2022-11-21,231.66998291015625,238.89999389648438,245.0,228.75,233.39999389648438,4842107,2022-11-21
2022-11-28,233.70643615722656,241.0,250.0,232.64999389648438,240.0,3401450,2022-11-28
2022-12-05,246.70089721679688,254.39999389648438,261.20001220703125,241.14999389648438,241.14999389648438,5490562,2022-12-05
2022-12-12,244.0341339111328,251.64999389648438,270.8999938964844,250.0,253.0,6268304,2022-12-12
2022-12-19,212.61468505859375,219.25,257.25,217.0500030517578,253.0,1429964,2022-12-19
2022-12-26,235.0155792236328,242.35000610351562,248.0,219.0,219.0,2118914,2022-12-26
2023-01-02,230.9427032470703,238.14999389648438,251.6999969482422,236.5500030517578,246.0,1425533,2023-01-02
2023-01-09,249.8525390625,257.6499938964844,260.70001220703125,237.0,239.60000610351562,2729580,2023-01-09
2023-01-16,218.57855224609375,225.39999389648438,261.1000061035156,222.10000610351562,257.6499938964844,4983302,2023-01-16
2023-01-23,200.49298095703125,206.75,228.35000610351562,205.35000610351562,226.0,1629991,2023-01-23
2023-01-30,198.698974609375,204.89999389648438,214.6999969482422,201.35000610351562,209.9499969482422,1877652,2023-01-30
2023-02-06,200.54147338867188,206.8000030517578,208.5,202.4499969482422,204.85000610351562,827770,2023-02-06
2023-02-13,202.3839569091797,208.6999969482422,211.9499969482422,202.8000030517578,206.8000030517578,928585,2023-02-13
2023-02-20,195.69277954101562,201.8000030517578,209.85000610351562,200.0,208.5500030517578,858830,2023-02-20
2023-02-27,198.02015686035156,204.1999969482422,206.64999389648438,195.5,201.0,806902,2023-02-27
2023-03-06,194.43212890625,200.5,207.0,199.8000030517578,204.10000610351562,537169,2023-03-06
2023-03-13,187.59548950195312,193.4499969482422,200.89999389648438,189.0,200.5,825689,2023-03-13
2023-03-20,189.97132873535156,195.89999389648438,204.85000610351562,191.85000610351562,192.0500030517578,1632344,2023-03-20
2023-03-27,187.06210327148438,192.89999389648438,196.64999389648438,187.0500030517578,195.6999969482422,1038481,2023-03-27
2023-04-03,195.06243896484375,201.14999389648438,201.89999389648438,193.10000610351562,193.10000610351562,652785,2023-04-03
2023-04-10,199.37777709960938,205.60000610351562,208.5,200.60000610351562,201.0,883361,2023-04-10
2023-04-17,193.89877319335938,199.9499969482422,207.85000610351562,199.1999969482422,205.0,1015081,2023-04-17
2023-04-24,183.71653747558594,189.4499969482422,201.5,187.1999969482422,200.0500030517578,3683212,2023-04-24
2023-05-01,183.8620147705078,189.60000610351562,193.25,187.6999969482422,189.4499969482422,1682757,2023-05-01
2023-05-08,182.26194763183594,187.9499969482422,190.9499969482422,187.6999969482422,190.4499969482422,1162331,2023-05-08
2023-05-15,182.5043487548828,188.1999969482422,190.25,187.0,187.5,873162,2023-05-15
2023-05-22,186.57725524902344,192.39999389648438,196.5,186.5500030517578,188.1999969482422,2502820,2023-05-22
2023-05-29,185.171142578125,190.9499969482422,194.1999969482422,189.0,194.1999969482422,1227886,2023-05-29
2023-06-05,188.9004364013672,192.25,197.89999389648438,188.5,191.6999969482422,4796588,2023-06-05
2023-06-12,191.06211853027344,194.4499969482422,198.39999389648438,192.0500030517578,193.0,2755885,2023-06-12
2023-06-19,192.04469299316406,195.4499969482422,199.3000030517578,192.64999389648438,195.0,2077968,2023-06-19
2023-06-26,193.66595458984375,197.10000610351562,198.0,194.14999389648438,195.14999389648438,1225120,2023-06-26
2023-07-03,206.63597106933594,210.3000030517578,215.0,196.39999389648438,197.10000610351562,7529929,2023-07-03
2023-07-10,207.7659149169922,211.4499969482422,213.5,201.39999389648438,211.4499969482422,3085998,2023-07-10
2023-07-17,214.15267944335938,217.9499969482422,230.0500030517578,208.3000030517578,209.0,16650192,2023-07-17
2023-07-24,214.74221801757812,218.5500030517578,219.6999969482422,211.5,219.0,6149782,2023-07-24
2023-07-31,211.2540740966797,215.0,222.60000610351562,211.10000610351562,218.9499969482422,3242337,2023-07-31
2023-08-07,219.0655517578125,222.9499969482422,225.0,213.10000610351562,215.25,5193881,2023-08-07
2023-08-14,214.34918212890625,218.14999389648438,224.0,216.5,223.0,1126701,2023-08-14
2023-08-21,222.4554443359375,226.39999389648438,231.6999969482422,213.5500030517578,217.75,6680815,2023-08-21
2023-08-28,231.15126037597656,235.25,239.3000030517578,226.4499969482422,227.9499969482422,5336106,2023-08-28
2023-09-04,233.4603271484375,237.60000610351562,241.60000610351562,230.5500030517578,237.85000610351562,3246303,2023-09-04
2023-09-11,234.73765563964844,238.89999389648438,241.3000030517578,220.6999969482422,237.6999969482422,3117321,2023-09-11
2023-09-18,214.15267944335938,217.9499969482422,239.3000030517578,217.0500030517578,239.0,1876573,2023-09-18
2023-09-25,205.6533966064453,209.3000030517578,218.9499969482422,205.1999969482422,218.0,3486173,2023-09-25
2023-10-02,211.1558074951172,214.89999389648438,216.10000610351562,207.5500030517578,209.3000030517578,1458047,2023-10-02
2023-10-09,211.49972534179688,215.25,220.1999969482422,208.35000610351562,214.0,2122446,2023-10-09
2023-10-16,216.11782836914062,219.9499969482422,224.35000610351562,215.25,215.5,2734114,2023-10-16
2023-10-23,214.34918212890625,218.14999389648438,221.10000610351562,205.10000610351562,220.14999389648438,6487083,2023-10-23
2023-10-30,217.34605407714844,221.1999969482422,224.8000030517578,212.0,218.1999969482422,1581914,2023-10-30
2023-11-06,213.8087921142578,217.60000610351562,223.25,214.25,222.0,2085042,2023-11-06
2023-11-13,211.745361328125,215.5,219.75,212.0,219.1999969482422,3464612,2023-11-13
2023-11-20,223.5363006591797,227.5,240.0,214.0500030517578,216.5500030517578,30528892,2023-11-20
2023-11-27,226.68052673339844,230.6999969482422,238.9499969482422,225.1999969482422,227.5,5085476,2023-11-27
2023-12-04,248.837646484375,253.25,260.0,231.0,234.0,17999267,2023-12-04
2023-12-11,248.88677978515625,253.3000030517578,261.25,250.25,253.25,5006564,2023-12-11
2023-12-18,245.64427185058594,250.0,264.3999938964844,231.0,253.4499969482422,5878044,2023-12-18
2023-12-25,245.4969024658203,249.85000610351562,256.54998779296875,248.64999389648438,250.0,2287764,2023-12-25
2024-01-01,257.6317138671875,262.20001220703125,271.8999938964844,250.6999969482422,252.64999389648438,11444233,2024-01-01
2024-01-08,253.01361083984375,257.5,265.20001220703125,251.0500030517578,263.45001220703125,2624900,2024-01-08
2024-01-15,250.95018005371094,255.39999389648438,270.6000061035156,246.10000610351562,258.5,5681275,2024-01-15
2024-01-22,253.1118621826172,257.6000061035156,267.0,247.1999969482422,255.39999389648438,3432694,2024-01-22
2024-01-29,250.36065673828125,254.8000030517578,272.25,254.0,260.79998779296875,5770967,2024-01-29
2024-02-05,249.18154907226562,253.60000610351562,274.1499938964844,248.25,254.89999389648438,6622094,2024-02-05
2024-02-12,241.5665740966797,245.85000610351562,252.89999389648438,236.5,251.6999969482422,2109513,2024-02-12
2024-02-19,240.0435791015625,244.3000030517578,250.8000030517578,238.6999969482422,246.14999389648438,1326865,2024-02-19
2024-02-26,248.7393798828125,253.14999389648438,254.6999969482422,239.5,244.3000030517578,2063055,2024-02-26
2024-03-04,282.7856750488281,287.79998779296875,294.3999938964844,247.60000610351562,265.6000061035156,39016355,2024-03-04
2024-03-11,254.53659057617188,259.04998779296875,287.0,239.0500030517578,287.0,16493725,2024-03-11
2024-03-18,255.37179565429688,259.8999938964844,268.95001220703125,245.9499969482422,262.45001220703125,4144903,2024-03-18
2024-03-25,246.13555908203125,250.5,261.45001220703125,249.0,259.8999938964844,1891447,2024-03-25
2024-04-01,270.1104431152344,274.8999938964844,278.3999938964844,250.64999389648438,250.64999389648438,5393800,2024-04-01
2024-04-08,274.3355407714844,279.20001220703125,286.1499938964844,268.3999938964844,274.95001220703125,3913505,2024-04-08
2024-04-15,275.51458740234375,280.3999938964844,286.79998779296875,264.20001220703125,271.0,3450366,2024-04-15
2024-04-22,266.6222839355469,271.3500061035156,287.8999938964844,265.0,282.0,4930329,2024-04-22
2024-04-29,267.506591796875,272.25,275.8500061035156,265.3999938964844,271.3500061035156,2480090,2024-04-29
2024-05-06,264.90277099609375,269.6000061035156,279.0,266.04998779296875,275.0,2733254,2024-05-06
2024-05-13,272.7633972167969,277.6000061035156,281.79998779296875,258.0,268.04998779296875,3360987,2024-05-13
2024-05-20,262.8393859863281,267.5,278.3500061035156,265.3999938964844,277.6000061035156,1684385,2024-05-20
2024-05-27,252.3749237060547,256.8500061035156,268.8500061035156,253.9499969482422,268.75,1259379,2024-05-27
2024-06-03,276.9884948730469,281.8999938964844,285.29998779296875,239.75,266.29998779296875,5002296,2024-06-03
2024-06-10,318.0112609863281,320.5,328.20001220703125,284.29998779296875,285.04998779296875,20896200,2024-06-10
2024-06-17,330.6126708984375,333.20001220703125,348.25,316.0,320.5,10702615,2024-06-17
2024-06-24,309.4284362792969,311.8500061035156,332.25,304.54998779296875,330.0,3574025,2024-06-24
2024-07-01,336.5164489746094,339.1499938964844,343.75,310.8500061035156,315.0,7371340,2024-07-01
2024-07-08,342.6186828613281,345.29998779296875,357.70001220703125,320.0,340.0,7380448,2024-07-08
2024-07-15,322.1290283203125,324.6499938964844,357.3500061035156,317.1000061035156,347.79998779296875,5879194,2024-07-15
2024-07-22,340.1380920410156,342.79998779296875,349.8500061035156,318.04998779296875,324.6499938964844,5613381,2024-07-22
2024-07-29,336.96295166015625,339.6000061035156,348.25,322.29998779296875,343.0,2466445,2024-07-29
2024-08-05,342.17218017578125,344.8500061035156,373.20001220703125,324.3500061035156,331.25,14465850,2024-08-05
2024-08-12,333.9862365722656,336.6000061035156,361.29998779296875,330.1000061035156,344.75,2373128,2024-08-12
2024-08-19,334.0358581542969,336.6499938964844,355.25,334.5,336.70001220703125,2763464,2024-08-19
2024-08-26,349.6635437011719,352.3999938964844,366.8500061035156,335.25,336.8999938964844,5060328,2024-08-26
2024-09-02,335.8218994140625,338.45001220703125,358.79998779296875,331.3500061035156,353.3500061035156,1844974,2024-09-02
2024-09-09,326.89178466796875,329.45001220703125,342.20001220703125,326.0,336.0,1604489,2024-09-09
2024-09-16,319.7972717285156,322.29998779296875,333.0,313.04998779296875,330.0,1538454,2024-09-16
2024-09-23,325.75067138671875,328.29998779296875,338.1499938964844,319.8999938964844,323.95001220703125,1435145,2024-09-23
2024-09-30,317.7632141113281,320.25,339.95001220703125,312.75,327.70001220703125,1309313,2024-09-30
2024-10-07,314.7864990234375,317.25,324.95001220703125,304.29998779296875,320.75,1395544,2024-10-07
2024-10-14,353.7317199707031,356.5,378.70001220703125,310.45001220703125,318.75,37828340,2024-10-14
2024-10-21,318.16009521484375,320.6499938964844,358.29998779296875,316.3500061035156,358.29998779296875,4451586,2024-10-21
2024-10-28,340.7830505371094,343.45001220703125,358.3999938964844,313.70001220703125,325.5,3337883,2024-10-28
2024-11-04,325.84991455078125,328.3999938964844,349.6499938964844,326.79998779296875,343.04998779296875,3700070,2024-11-04
2024-11-11,305.3602600097656,307.75,330.45001220703125,305.25,329.8500061035156,1727788,2024-11-11
2024-11-18,315.8779602050781,318.3500061035156,319.95001220703125,292.0,309.04998779296875,2311769,2024-11-18
2024-11-25,329.9180908203125,332.5,335.5,320.1000061035156,325.0,1727971,2024-11-25
2024-12-02,333.9862365722656,336.6000061035156,339.8999938964844,328.29998779296875,329.8500061035156,1281794,2024-12-02
2024-12-09,308.08892822265625,310.5,338.45001220703125,308.1000061035156,336.0,1490975,2024-12-09
2024-12-16,293.3542175292969,295.6499938964844,314.1000061035156,293.20001220703125,310.0,2435555,2024-12-16
2024-12-23,293.6022644042969,295.8999938964844,301.0,291.04998779296875,296.1499938964844,983946,2024-12-23
2024-12-30,303.078125,305.45001220703125,308.5,291.8500061035156,295.8999938964844,1516103,2024-12-30
2025-01-06,287.05352783203125,289.29998779296875,307.70001220703125,287.3500061035156,305.45001220703125,1493247,2025-01-06
2025-01-13,287.3512268066406,289.6000061035156,296.0,273.1000061035156,284.6499938964844,2393915,2025-01-13
2025-01-20,241.36111450195312,243.25,273.95001220703125,242.5,271.29998779296875,4088671,2025-01-20
2025-01-27,240.7757110595703,242.66000366210938,250.88999938964844,222.5,241.0,3370137,2025-01-27
2025-02-03,239.16827392578125,241.0399932861328,247.8000030517578,234.0500030517578,242.8000030517578,2366697,2025-02-03
2025-02-10,214.62039184570312,216.3000030517578,241.91000366210938,213.0,240.99000549316406,1991737,2025-02-10
2025-02-17,216.50563049316406,218.1999969482422,219.89999389648438,204.3800048828125,211.99000549316406,1868667,2025-02-17
2025-02-24,208.07164001464844,209.6999969482422,226.0,208.0399932861328,215.0,1406897,2025-02-24
2025-03-03,220.33566284179688,222.05999755859375,227.99000549316406,196.0,209.6999969482422,2091309,2025-03-03
2025-03-10,205.82919311523438,207.44000244140625,224.97999572753906,202.3300018310547,222.05999755859375,1055195,2025-03-10
2025-03-17,223.18336486816406,224.92999267578125,225.5,204.0,208.38999938964844,1250794,2025-03-17
2025-03-24,212.61607360839844,214.27999877929688,234.4499969482422,213.00999450683594,225.82000732421875,2558319,2025-03-24
2025-03-31,211.3757781982422,213.02999877929688,225.5,211.50999450683594,214.27999877929688,1327016,2025-03-31
2025-04-07,216.3468780517578,218.0399932861328,221.0,196.77999877929688,200.0500030517578,1573003,2025-04-07
2025-04-14,236.51901245117188,238.3699951171875,241.74000549316406,218.0399932861328,218.0399932861328,2048100,2025-04-14
2025-04-21,235.90382385253906,237.75,256.1499938964844,233.6199951171875,240.0,4749081,2025-04-21
2025-04-28,232.23255920410156,234.0500030517578,244.6999969482422,227.36000061035156,237.0,1398821,2025-04-28
2025-05-05,233.9292755126953,235.75999450683594,244.0,227.0,238.0,1297571,2025-05-05
2025-05-12,288.8395690917969,291.1000061035156,308.1700134277344,238.72000122070312,238.72000122070312,5879155,2025-05-12
2025-05-19,275.80157470703125,277.9599914550781,305.0,274.8900146484375,292.1000061035156,2192225,2025-05-19
2025-05-26,317.5746765136719,320.05999755859375,324.6499938964844,278.7099914550781,280.7799987792969,8804928,2025-05-26
2025-06-02,314.439208984375,316.8999938964844,329.0,310.45001220703125,317.8999938964844,3066552,2025-06-02
2025-06-09,312.1499938964844,312.1499938964844,335.95001220703125,299.75,316.0,3030121,2025-06-09
2025-06-16,310.0,310.0,322.25,305.5,310.5,1957280,2025-06-16
2025-06-23,325.6499938964844,325.6499938964844,331.95001220703125,303.0,307.25,2893444,2025-06-23
2025-06-30,320.04998779296875,320.04998779296875,333.5,316.75,325.3999938964844,1839930,2025-06-30
2025-07-07,343.54998779296875,343.54998779296875,345.70001220703125,312.95001220703125,317.1499938964844,3500036,2025-07-07
2025-07-14,353.20001220703125,353.20001220703125,385.75,346.5,355.8500061035156,34110254,2025-07-14
