Date,Adj Close_SPECIALITY.NS,Close_SPECIALITY.NS,High_SPECIALITY.NS,Low_SPECIALITY.NS,Open_SPECIALITY.NS,Volume_SPECIALITY.NS,Date
2021-03-15,41.74110412597656,42.5,48.20000076293945,35.45000076293945,48.20000076293945,394014,2021-03-15
2021-03-22,42.7723503112793,43.54999923706055,46.75,41.849998474121094,42.099998474121094,327824,2021-03-22
2021-03-29,37.517887115478516,38.20000076293945,44.5,37.79999923706055,43.54999923706055,636192,2021-03-29
2021-04-05,38.40180969238281,39.099998474121094,41.0,35.25,37.79999923706055,755477,2021-04-05
2021-04-12,39.67860412597656,40.400001525878906,42.0,36.29999923706055,38.5,292712,2021-04-12
2021-04-19,38.3036003112793,39.0,41.79999923706055,36.45000076293945,38.400001525878906,382049,2021-04-19
2021-04-26,39.33484649658203,40.04999923706055,41.5,38.70000076293945,39.70000076293945,216056,2021-04-26
2021-05-03,39.629493713378906,40.349998474121094,42.29999923706055,38.849998474121094,39.5,270836,2021-05-03
2021-05-10,39.187530517578125,39.900001525878906,42.29999923706055,38.95000076293945,41.0,463510,2021-05-10
2021-05-17,45.276817321777344,46.099998474121094,46.79999923706055,40.04999923706055,40.79999923706055,1029481,2021-05-17
2021-05-24,51.120574951171875,52.04999923706055,59.29999923706055,44.599998474121094,47.0,4163200,2021-05-24
2021-05-31,54.803611755371094,55.79999923706055,57.70000076293945,50.20000076293945,52.04999923706055,1081132,2021-05-31
2021-06-07,57.89736557006836,58.95000076293945,63.70000076293945,52.5,56.45000076293945,1944734,2021-06-07
2021-06-14,58.97772216796875,60.04999923706055,64.25,55.95000076293945,60.45000076293945,2557526,2021-06-14
2021-06-21,60.647369384765625,61.75,68.5999984741211,58.95000076293945,60.849998474121094,3359450,2021-06-21
2021-06-28,62.1696891784668,63.29999923706055,65.0,60.04999923706055,61.900001525878906,1926767,2021-06-28
2021-07-05,71.30362701416016,72.5999984741211,75.80000305175781,61.54999923706055,64.9000015258789,7274502,2021-07-05
2021-07-12,70.81255340576172,72.0999984741211,74.5,69.19999694824219,73.4000015258789,1348381,2021-07-12
2021-07-19,70.76344299316406,72.05000305175781,75.25,67.1500015258789,70.69999694824219,2030990,2021-07-19
2021-07-26,73.21880340576172,74.55000305175781,79.75,71.4000015258789,72.44999694824219,2077036,2021-07-26
2021-08-02,72.58041381835938,73.9000015258789,78.5999984741211,70.75,75.9000015258789,1474711,2021-08-02
2021-08-09,69.29023742675781,70.55000305175781,74.94999694824219,63.79999923706055,74.4000015258789,1245340,2021-08-09
2021-08-16,66.0982666015625,67.30000305175781,75.0,66.94999694824219,70.30000305175781,719509,2021-08-16
2021-08-23,67.66969299316406,68.9000015258789,71.19999694824219,64.3499984741211,68.05000305175781,487240,2021-08-23
2021-08-30,67.57148742675781,68.80000305175781,70.55000305175781,67.80000305175781,69.8499984741211,302565,2021-08-30
2021-09-06,76.0179214477539,77.4000015258789,80.3499984741211,68.0999984741211,69.05000305175781,1874730,2021-09-06
2021-09-13,72.72773742675781,74.05000305175781,79.4000015258789,72.19999694824219,76.6500015258789,1539139,2021-09-13
2021-09-20,71.5982666015625,72.9000015258789,77.5,72.55000305175781,73.30000305175781,897109,2021-09-20
2021-09-27,72.43309020996094,73.75,78.5,73.0,74.69999694824219,883555,2021-09-27
2021-10-04,82.50006103515625,84.0,88.3499984741211,73.80000305175781,74.8499984741211,3768256,2021-10-04
2021-10-11,92.02685546875,93.69999694824219,95.9000015258789,83.05000305175781,87.25,2725432,2021-10-11
2021-10-18,96.98667907714844,98.75,110.9000015258789,90.0,93.0,4992779,2021-10-18
2021-10-25,87.0179214477539,88.5999984741211,100.75,87.55000305175781,100.6500015258789,829451,2021-10-25
2021-11-01,95.36614227294922,97.0999984741211,99.0,83.80000305175781,89.0,703154,2021-11-01
2021-11-08,107.83937072753906,109.80000305175781,111.0,97.30000305175781,99.0,1276897,2021-11-08
2021-11-15,97.57596588134766,99.3499984741211,114.44999694824219,97.75,109.9000015258789,1064720,2021-11-15
2021-11-22,88.78578186035156,90.4000015258789,102.6500015258789,89.5,100.25,899138,2021-11-22
2021-11-29,94.53132629394531,96.25,100.30000305175781,83.69999694824219,85.0,1045251,2021-11-29
2021-12-06,101.75007629394531,103.5999984741211,107.0,92.4000015258789,96.25,573326,2021-12-06
2021-12-13,94.33489990234375,96.05000305175781,106.5999984741211,95.19999694824219,103.55000305175781,262505,2021-12-13
2021-12-20,90.4554214477539,92.0999984741211,97.75,89.19999694824219,97.5,367472,2021-12-20
2021-12-27,87.75452423095703,89.3499984741211,94.75,87.44999694824219,91.0,335252,2021-12-27
2022-01-03,92.76345825195312,94.44999694824219,96.1500015258789,87.0,89.3499984741211,513793,2022-01-03
2022-01-10,98.50900268554688,100.30000305175781,104.0,91.8499984741211,94.4000015258789,754403,2022-01-10
2022-01-17,95.36614227294922,97.0999984741211,106.19999694824219,96.55000305175781,100.30000305175781,723573,2022-01-17
2022-01-24,97.87061309814453,99.6500015258789,103.0,91.0999984741211,95.80000305175781,365638,2022-01-24
2022-01-31,116.7768783569336,118.9000015258789,120.0,97.5,101.0,2353741,2022-01-31
2022-02-07,133.915283203125,136.35000610351562,150.0,111.0999984741211,121.9000015258789,5220183,2022-02-07
2022-02-14,143.884033203125,146.5,157.75,130.35000610351562,135.39999389648438,4143932,2022-02-14
2022-02-21,135.43759155273438,137.89999389648438,161.3000030517578,127.0999984741211,146.0,3790804,2022-02-21
2022-02-28,137.74563598632812,140.25,153.60000610351562,133.10000610351562,135.0,1177284,2022-02-28
2022-03-07,150.75904846191406,153.5,159.3000030517578,133.39999389648438,137.64999389648438,2551258,2022-03-07
2022-03-14,150.5135040283203,153.25,170.0,150.4499969482422,155.1999969482422,2262228,2022-03-14
2022-03-21,156.79922485351562,159.64999389648438,169.0,150.14999389648438,154.10000610351562,2501838,2022-03-21
2022-03-28,166.22779846191406,169.25,177.0,159.5,160.10000610351562,2769671,2022-03-28
2022-04-04,159.69654846191406,162.60000610351562,176.25,160.4499969482422,171.1999969482422,1555629,2022-04-04
2022-04-11,155.08047485351562,157.89999389648438,168.5,156.5,163.39999389648438,588860,2022-04-11
2022-04-18,144.6206512451172,147.25,157.89999389648438,141.1999969482422,157.89999389648438,880220,2022-04-18
2022-04-25,143.0001220703125,145.60000610351562,155.0,140.6999969482422,146.5,680597,2022-04-25
2022-05-02,138.18760681152344,140.6999969482422,148.0,133.35000610351562,144.0,441828,2022-05-02
2022-05-09,119.28134155273438,121.44999694824219,140.8000030517578,112.4000015258789,140.8000030517578,717817,2022-05-09
2022-05-16,127.67866516113281,130.0,134.39999389648438,117.9000015258789,121.0999984741211,332733,2022-05-16
2022-05-23,126.59829711914062,128.89999389648438,133.4499969482422,114.75,130.0,364649,2022-05-23
2022-05-30,126.84384155273438,129.14999389648438,136.5500030517578,117.69999694824219,122.0,880061,2022-05-30
2022-06-06,122.52241516113281,124.75,129.60000610351562,119.55000305175781,129.60000610351562,251890,2022-06-06
2022-06-13,111.17865753173828,113.19999694824219,138.0,112.0,122.80000305175781,302592,2022-06-13
2022-06-20,114.91080474853516,117.0,118.0,102.55000305175781,110.55000305175781,297103,2022-06-20
2022-06-27,120.55812072753906,122.75,125.8499984741211,116.6500015258789,119.25,243538,2022-06-27
2022-07-04,130.477783203125,132.85000610351562,135.0,116.69999694824219,123.9000015258789,422793,2022-07-04
2022-07-11,137.10723876953125,139.60000610351562,143.5,132.5,133.6999969482422,586444,2022-07-11
2022-07-18,145.60279846191406,148.25,150.60000610351562,136.60000610351562,139.89999389648438,903961,2022-07-18
2022-07-25,183.4644317626953,186.8000030517578,191.8000030517578,148.3000030517578,148.3000030517578,2527798,2022-07-25
2022-08-01,182.08941650390625,185.39999389648438,202.60000610351562,182.3000030517578,191.89999389648438,2965413,2022-08-01
2022-08-08,193.7278289794922,197.25,209.89999389648438,180.35000610351562,182.3000030517578,2298105,2022-08-08
2022-08-15,193.6295928955078,197.14999389648438,210.4499969482422,195.1999969482422,197.25,832375,2022-08-15
2022-08-22,185.62513732910156,189.0,197.0,185.10000610351562,196.5,596906,2022-08-22
2022-08-29,210.81710815429688,214.64999389648438,220.0,182.4499969482422,184.0,1808136,2022-08-29
2022-09-05,218.33053588867188,222.3000030517578,235.5,198.0,218.0,3140917,2022-09-05
2022-09-12,215.77694702148438,219.6999969482422,242.0,214.0500030517578,223.8000030517578,1935473,2022-09-12
2022-09-19,219.6564178466797,223.64999389648438,233.10000610351562,210.8000030517578,220.0,656979,2022-09-19
2022-09-26,207.8215789794922,211.60000610351562,220.0,202.1999969482422,220.0,548893,2022-09-26
2022-10-03,222.65196228027344,226.6999969482422,234.0,206.0500030517578,209.25,686206,2022-10-03
2022-10-10,202.46890258789062,206.14999389648438,229.9499969482422,204.60000610351562,224.0,502533,2022-10-10
2022-10-17,204.4822998046875,208.1999969482422,218.85000610351562,203.1999969482422,206.0,312306,2022-10-17
2022-10-24,195.88853454589844,199.4499969482422,215.5,195.0500030517578,210.0,292719,2022-10-24
2022-10-31,198.5403289794922,202.14999389648438,205.0,187.1999969482422,198.0500030517578,707435,2022-10-31
2022-11-07,204.28587341308594,208.0,231.6999969482422,201.14999389648438,202.10000610351562,1234457,2022-11-07
2022-11-14,191.9108428955078,195.39999389648438,210.89999389648438,191.25,210.89999389648438,388253,2022-11-14
2022-11-21,193.9242401123047,197.4499969482422,201.39999389648438,188.5500030517578,196.8000030517578,316611,2022-11-21
2022-11-28,196.91978454589844,200.5,206.0,195.0,198.9499969482422,343095,2022-11-28
2022-12-05,195.8394317626953,199.39999389648438,211.39999389648438,196.10000610351562,200.0,383158,2022-12-05
2022-12-12,194.31710815429688,197.85000610351562,203.5,195.1999969482422,199.0,204803,2022-12-12
2022-12-19,198.8840789794922,202.5,242.9499969482422,197.60000610351562,199.9499969482422,2468316,2022-12-19
2022-12-26,225.59837341308594,229.6999969482422,235.9499969482422,197.0,199.75,1071484,2022-12-26
2023-01-02,242.83499145507812,247.25,269.3999938964844,218.25,231.3000030517578,4201472,2023-01-02
2023-01-09,235.2725067138672,239.5500030517578,254.9499969482422,233.39999389648438,248.8000030517578,1888136,2023-01-09
2023-01-16,269.7457275390625,274.6499938964844,282.6499938964844,239.0,239.0,7479881,2023-01-16
2023-01-23,242.5894775390625,247.0,277.0,243.5,276.8500061035156,935226,2023-01-23
2023-01-30,237.82606506347656,242.14999389648438,268.04998779296875,238.64999389648438,244.0500030517578,1262299,2023-01-30
2023-02-06,235.51803588867188,239.8000030517578,255.0500030517578,231.0500030517578,242.5,955589,2023-02-06
2023-02-13,212.87962341308594,216.75,240.3000030517578,214.0,240.3000030517578,695439,2023-02-13
2023-02-20,205.5135498046875,209.25,220.3000030517578,207.8000030517578,216.10000610351562,356243,2023-02-20
2023-02-27,213.95999145507812,217.85000610351562,221.10000610351562,205.4499969482422,207.8000030517578,692817,2023-02-27
2023-03-06,219.1653289794922,223.14999389648438,231.39999389648438,213.10000610351562,216.39999389648438,726053,2023-03-06
2023-03-13,216.61178588867188,220.5500030517578,228.60000610351562,212.0500030517578,224.10000610351562,458716,2023-03-13
2023-03-20,208.1653289794922,211.9499969482422,229.39999389648438,210.9499969482422,222.25,233583,2023-03-20
2023-03-27,208.65640258789062,212.4499969482422,220.0,205.8000030517578,212.0,249209,2023-03-27
2023-04-03,212.24124145507812,216.10000610351562,221.85000610351562,212.0500030517578,212.4499969482422,215458,2023-04-03
2023-04-10,208.0180206298828,211.8000030517578,222.39999389648438,207.14999389648438,218.0,287918,2023-04-10
2023-04-17,233.30821228027344,237.5500030517578,241.0,208.8000030517578,211.8000030517578,1799368,2023-04-17
2023-04-24,231.098388671875,235.3000030517578,245.14999389648438,229.1999969482422,238.39999389648438,809157,2023-04-24
2023-05-01,233.504638671875,237.75,239.89999389648438,225.0,235.3000030517578,503113,2023-05-01
2023-05-08,231.93319702148438,236.14999389648438,246.89999389648438,233.1999969482422,237.75,423988,2023-05-08
2023-05-15,236.45108032226562,240.75,251.5,225.64999389648438,236.85000610351562,815296,2023-05-15
2023-05-22,246.2725067138672,250.75,257.79998779296875,238.25,240.75,523809,2023-05-22
2023-05-29,231.19659423828125,235.39999389648438,263.20001220703125,220.3000030517578,252.9499969482422,2807436,2023-05-29
2023-06-05,228.3975067138672,232.5500030517578,244.39999389648438,229.1999969482422,233.0,1335197,2023-06-05
2023-06-12,231.5403594970703,235.75,241.25,229.1999969482422,232.75,689866,2023-06-12
2023-06-19,230.3126678466797,234.5,238.89999389648438,226.10000610351562,238.89999389648438,565932,2023-06-19
2023-06-26,223.04481506347656,227.10000610351562,235.75,224.64999389648438,235.0,305567,2023-06-26
2023-07-03,224.95999145507812,229.0500030517578,233.60000610351562,227.5,228.0,241824,2023-07-03
2023-07-10,220.63856506347656,224.64999389648438,230.4499969482422,216.10000610351562,230.0,393962,2023-07-10
2023-07-17,215.77694702148438,219.6999969482422,228.5,215.5500030517578,227.60000610351562,253182,2023-07-17
2023-07-24,217.5447998046875,221.5,229.4499969482422,216.8000030517578,219.6999969482422,235594,2023-07-24
2023-07-31,213.4197998046875,217.3000030517578,223.9499969482422,215.6999969482422,222.5500030517578,250673,2023-07-31
2023-08-07,207.8215789794922,211.60000610351562,241.10000610351562,210.10000610351562,219.9499969482422,766917,2023-08-07
2023-08-14,200.75013732910156,204.39999389648438,213.0500030517578,201.0500030517578,211.0,365704,2023-08-14
2023-08-21,199.71890258789062,203.35000610351562,209.5,202.25,204.0,332778,2023-08-21
2023-08-28,208.70550537109375,212.5,213.60000610351562,202.0,203.10000610351562,273721,2023-08-28
2023-09-04,212.68319702148438,216.5500030517578,223.85000610351562,211.0500030517578,214.39999389648438,360744,2023-09-04
2023-09-11,201.53585815429688,205.1999969482422,224.8000030517578,204.5500030517578,218.8000030517578,270546,2023-09-11
2023-09-18,199.1951904296875,200.35000610351562,208.5,196.1999969482422,208.5,190247,2023-09-18
2023-09-25,196.85873413085938,198.0,204.8000030517578,193.60000610351562,202.35000610351562,158731,2023-09-25
2023-10-02,201.92933654785156,203.10000610351562,206.0,194.1999969482422,198.0,236592,2023-10-02
2023-10-09,201.18365478515625,202.35000610351562,205.5,197.0,204.0,154848,2023-10-09
2023-10-16,198.49920654296875,199.64999389648438,206.0,199.0500030517578,202.35000610351562,160292,2023-10-16
2023-10-23,182.79029846191406,183.85000610351562,200.25,178.60000610351562,198.0,286815,2023-10-23
2023-10-30,178.66419982910156,179.6999969482422,185.89999389648438,168.1999969482422,180.0,687229,2023-10-30
2023-11-06,175.97976684570312,177.0,182.89999389648438,172.8000030517578,182.6999969482422,218775,2023-11-06
2023-11-13,183.3371124267578,184.39999389648438,185.39999389648438,177.4499969482422,179.5,153957,2023-11-13
2023-11-20,187.36376953125,188.4499969482422,193.75,181.0,187.3000030517578,230546,2023-11-20
2023-11-27,190.3464813232422,191.4499969482422,200.8000030517578,188.4499969482422,188.4499969482422,176653,2023-11-27
2023-12-04,186.1209716796875,187.1999969482422,194.4499969482422,183.0500030517578,192.75,694583,2023-12-04
2023-12-11,183.03884887695312,184.10000610351562,192.0500030517578,181.5500030517578,187.0,247890,2023-12-11
2023-12-18,190.79388427734375,191.89999389648438,203.75,182.1999969482422,185.3000030517578,1082685,2023-12-18
2023-12-25,187.96031188964844,189.0500030517578,193.5,185.1999969482422,191.89999389648438,319116,2023-12-25
2024-01-01,189.45167541503906,190.5500030517578,193.75,186.9499969482422,189.0500030517578,322448,2024-01-01
2024-01-08,205.70742797851562,206.89999389648438,209.0,187.9499969482422,190.1999969482422,648848,2024-01-08
2024-01-15,212.6670684814453,213.89999389648438,224.0,204.0,208.0500030517578,1821461,2024-01-15
2024-01-22,239.26287841796875,240.64999389648438,246.1999969482422,210.75,213.89999389648438,2789980,2024-01-22
2024-01-29,257.95452880859375,259.45001220703125,267.0,238.75,241.0,2803687,2024-01-29
2024-02-05,241.3010711669922,242.6999969482422,287.1000061035156,239.75,260.8500061035156,1585667,2024-02-05
2024-02-12,245.5762939453125,247.0,258.0,228.0500030517578,244.60000610351562,732114,2024-02-12
2024-02-19,237.57269287109375,238.9499969482422,252.39999389648438,236.3000030517578,250.6999969482422,385364,2024-02-19
2024-02-26,228.77371215820312,230.10000610351562,240.6999969482422,210.25,240.25,395871,2024-02-26
2024-03-04,201.43222045898438,202.60000610351562,230.8000030517578,200.5500030517578,225.0,510022,2024-03-04
2024-03-11,178.51507568359375,179.5500030517578,206.60000610351562,168.1999969482422,205.0,955473,2024-03-11
2024-03-18,176.37745666503906,177.39999389648438,185.64999389648438,171.75,179.10000610351562,469625,2024-03-18
2024-03-25,175.13465881347656,176.14999389648438,181.9499969482422,171.89999389648438,177.39999389648438,497101,2024-03-25
2024-04-01,196.0136260986328,197.14999389648438,212.0,174.60000610351562,177.39999389648438,1294979,2024-04-01
2024-04-08,195.31765747070312,196.4499969482422,203.0,192.6999969482422,198.1999969482422,282758,2024-04-08
2024-04-15,190.893310546875,192.0,199.0,185.60000610351562,195.5500030517578,231680,2024-04-15
2024-04-22,191.73841857910156,192.85000610351562,200.6999969482422,189.0,193.0,238173,2024-04-22
2024-04-29,190.49562072753906,191.60000610351562,199.6999969482422,189.14999389648438,194.1999969482422,342895,2024-04-29
2024-05-06,186.5186767578125,187.60000610351562,193.0500030517578,177.64999389648438,192.6999969482422,307914,2024-05-06
2024-05-13,181.64691162109375,182.6999969482422,190.10000610351562,169.14999389648438,186.5,945889,2024-05-13
2024-05-20,178.66419982910156,179.6999969482422,185.5,177.35000610351562,183.14999389648438,199455,2024-05-20
2024-05-27,169.02011108398438,170.0,181.0500030517578,166.9499969482422,180.14999389648438,308720,2024-05-27
2024-06-03,171.9033966064453,172.89999389648438,175.0,152.8000030517578,171.10000610351562,327987,2024-06-03
2024-06-10,169.98452758789062,170.97000122070312,179.89999389648438,170.0,174.0,266849,2024-06-10
2024-06-17,176.07919311523438,177.10000610351562,180.3300018310547,170.0,170.97000122070312,329923,2024-06-17
2024-06-24,174.98553466796875,176.0,182.8000030517578,173.4199981689453,178.35000610351562,434579,2024-06-24
2024-07-01,171.10801696777344,172.10000610351562,179.0,169.83999633789062,177.3000030517578,487124,2024-07-01
2024-07-08,174.22991943359375,175.24000549316406,182.8300018310547,168.50999450683594,172.10000610351562,507503,2024-07-08
2024-07-15,165.74908447265625,166.7100067138672,178.0,165.75,176.39999389648438,233911,2024-07-15
2024-07-22,167.31002807617188,168.27999877929688,171.99000549316406,162.2100067138672,167.5,188409,2024-07-22
2024-07-29,172.2215576171875,173.22000122070312,177.25,169.0,169.60000610351562,236374,2024-07-29
2024-08-05,173.71292114257812,174.72000122070312,178.9600067138672,165.61000061035156,170.0,252239,2024-08-05
2024-08-12,169.36810302734375,170.35000610351562,176.0,165.25,174.7899932861328,272553,2024-08-12
2024-08-19,191.42025756835938,192.52999877929688,199.0,167.1699981689453,169.35000610351562,1469568,2024-08-19
2024-08-26,182.75051879882812,183.80999755859375,196.4499969482422,180.1999969482422,193.0,625085,2024-08-26
2024-09-02,167.23048400878906,168.1999969482422,188.0,167.5,185.86000061035156,861305,2024-09-02
2024-09-09,169.56695556640625,170.5500030517578,181.19000244140625,165.80999755859375,168.1999969482422,482316,2024-09-09
2024-09-16,167.32000732421875,167.32000732421875,173.5500030517578,166.36000061035156,171.99000549316406,339974,2024-09-16
2024-09-23,168.67999267578125,168.67999267578125,171.08999633789062,166.77000427246094,168.1999969482422,226382,2024-09-23
2024-09-30,168.77000427246094,168.77000427246094,174.60000610351562,163.5,169.1999969482422,262874,2024-09-30
2024-10-07,168.2100067138672,168.2100067138672,174.27999877929688,160.0,168.77000427246094,277546,2024-10-07
2024-10-14,162.5500030517578,162.5500030517578,168.89999389648438,157.02000427246094,168.89999389648438,163056,2024-10-14
2024-10-21,155.8699951171875,155.8699951171875,167.91000366210938,155.0,162.5500030517578,323579,2024-10-21
2024-10-28,166.42999267578125,166.42999267578125,168.0,155.0,156.00999450683594,131892,2024-10-28
2024-11-04,166.97000122070312,166.97000122070312,174.0,160.5,163.9499969482422,250982,2024-11-04
2024-11-11,162.47000122070312,162.47000122070312,167.8000030517578,158.0,167.8000030517578,155401,2024-11-11
2024-11-18,152.41000366210938,152.41000366210938,162.27999877929688,149.36000061035156,160.0,322704,2024-11-18
2024-11-25,152.57000732421875,152.57000732421875,156.0,151.66000366210938,154.0,137672,2024-11-25
2024-12-02,153.67999267578125,153.67999267578125,157.4499969482422,150.1999969482422,152.9499969482422,199640,2024-12-02
2024-12-09,154.49000549316406,154.49000549316406,159.5,152.97000122070312,155.10000610351562,251936,2024-12-09
2024-12-16,147.35000610351562,147.35000610351562,158.44000244140625,147.02000427246094,155.1999969482422,208187,2024-12-16
2024-12-23,144.99000549316406,144.99000549316406,148.5,143.3300018310547,148.5,96776,2024-12-23
2024-12-30,143.8300018310547,143.8300018310547,147.0,140.00999450683594,142.5,145353,2024-12-30
2025-01-06,140.77999877929688,140.77999877929688,151.00999450683594,135.22000122070312,144.5500030517578,398703,2025-01-06
2025-01-13,138.9499969482422,138.9499969482422,146.0,133.4199981689453,139.0,258169,2025-01-13
2025-01-20,139.4199981689453,139.4199981689453,140.91000366210938,136.80999755859375,138.11000061035156,95167,2025-01-20
2025-01-27,154.47999572753906,154.47999572753906,157.5,128.0,137.00999450683594,566666,2025-01-27
2025-02-03,150.05999755859375,150.05999755859375,162.8000030517578,146.25,153.47999572753906,344436,2025-02-03
2025-02-10,136.97999572753906,136.97999572753906,148.77999877929688,133.27000427246094,147.8000030517578,118649,2025-02-10
2025-02-17,135.2100067138672,135.2100067138672,139.5800018310547,131.55999755859375,134.5,137641,2025-02-17
2025-02-24,125.45999908447266,125.45999908447266,142.0,125.0,136.0500030517578,143505,2025-02-24
2025-03-03,133.08999633789062,133.08999633789062,135.0,121.01000213623047,126.75,334485,2025-03-03
2025-03-10,118.29000091552734,118.29000091552734,136.6999969482422,114.41000366210938,133.0,473105,2025-03-10
2025-03-17,147.89999389648438,147.89999389648438,152.1300048828125,117.81999969482422,118.29000091552734,832551,2025-03-17
2025-03-24,130.72999572753906,130.72999572753906,156.4499969482422,128.00999450683594,147.5500030517578,373128,2025-03-24
2025-03-31,139.52000427246094,139.52000427246094,144.89999389648438,130.00999450683594,130.72999572753906,145134,2025-03-31
2025-04-07,143.0800018310547,143.0800018310547,146.74000549316406,129.9600067138672,136.5500030517578,160292,2025-04-07
2025-04-14,143.08999633789062,143.08999633789062,146.50999450683594,141.0,144.25,88315,2025-04-14
2025-04-21,141.67999267578125,141.67999267578125,146.47999572753906,137.02000427246094,141.6999969482422,118823,2025-04-21
2025-04-28,132.05999755859375,132.05999755859375,144.52000427246094,129.9499969482422,139.0,173865,2025-04-28
2025-05-05,127.30000305175781,127.30000305175781,139.88999938964844,124.55000305175781,132.75999450683594,103939,2025-05-05
2025-05-12,134.89999389648438,134.89999389648438,141.5,129.0,129.5,245326,2025-05-12
2025-05-19,137.16000366210938,137.16000366210938,138.99000549316406,134.80999755859375,135.39999389648438,157793,2025-05-19
2025-05-26,132.33999633789062,132.33999633789062,138.97000122070312,130.5,137.60000610351562,114948,2025-05-26
2025-06-02,127.9800033569336,127.9800033569336,132.7899932861328,124.94999694824219,130.0,220905,2025-06-02
2025-06-09,128.7899932861328,128.7899932861328,132.39999389648438,122.5,128.3000030517578,215041,2025-06-09
2025-06-16,126.38999938964844,126.38999938964844,131.0,124.01000213623047,126.0,181314,2025-06-16
2025-06-23,127.44999694824219,127.44999694824219,130.0,124.0,124.0,194786,2025-06-23
2025-06-30,125.87999725341797,125.87999725341797,129.6300048828125,125.0199966430664,128.3000030517578,192710,2025-06-30
2025-07-07,129.6199951171875,129.6199951171875,133.00999450683594,124.94999694824219,125.9000015258789,204046,2025-07-07
2025-07-14,131.41000366210938,131.41000366210938,132.0,128.1199951171875,129.0,38012,2025-07-14
