Date,Adj Close_JINDWORLD.NS,Close_JINDWORLD.NS,High_JINDWORLD.NS,Low_JINDWORLD.NS,Open_JINDWORLD.NS,Volume_JINDWORLD.NS,Date
2021-10-04,23.484800338745117,23.5,24.3799991607666,18.09000015258789,18.93000030517578,26565055,2021-10-04
2021-10-11,22.6153621673584,22.6299991607666,23.989999771118164,20.329999923706055,23.3799991607666,10048170,2021-10-11
2021-10-18,27.931921005249023,27.950000762939453,28.43000030517578,22.100000381469727,22.690000534057617,27348100,2021-10-18
2021-10-25,24.963842391967773,24.979999542236328,29.899999618530273,24.010000228881836,28.559999465942383,17612165,2021-10-25
2021-11-01,26.902587890625,26.920000076293945,27.1200008392334,24.790000915527344,25.0,3493385,2021-11-01
2021-11-08,29.351003646850586,29.3700008392334,30.299999237060547,26.1299991607666,27.559999465942383,7265370,2021-11-08
2021-11-15,33.60824966430664,33.630001068115234,33.9900016784668,29.280000686645508,29.799999237060547,11538845,2021-11-15
2021-11-22,35.28716278076172,35.310001373291016,38.0,32.220001220703125,34.20000076293945,11960375,2021-11-22
2021-11-29,38.60501480102539,38.630001068115234,40.58000183105469,32.36000061035156,35.099998474121094,12181000,2021-11-29
2021-12-06,39.674320220947266,39.70000076293945,40.900001525878906,37.0099983215332,38.9900016784668,8943670,2021-12-06
2021-12-13,44.98088455200195,45.0099983215332,47.400001525878906,38.0,40.04999923706055,13759960,2021-12-13
2021-12-20,41.60307312011719,41.630001068115234,45.790000915527344,38.20000076293945,44.29999923706055,7650420,2021-12-20
2021-12-27,46.569854736328125,46.599998474121094,49.900001525878906,40.70000076293945,42.29999923706055,6890100,2021-12-27
2022-01-03,52.79582977294922,52.83000183105469,53.779998779296875,46.0,46.599998474121094,10820160,2022-01-03
2022-01-10,58.692012786865234,58.72999954223633,59.59000015258789,52.04999923706055,52.79999923706055,6756860,2022-01-10
2022-01-17,62.369632720947266,62.40999984741211,65.80000305175781,59.0,59.59000015258789,13755660,2022-01-17
2022-01-24,65.19779968261719,65.23999786376953,68.18000030517578,60.619998931884766,62.959999084472656,13533070,2022-01-24
2022-01-31,67.28645324707031,67.33000183105469,70.81999969482422,63.08000183105469,66.19999694824219,7525260,2022-01-31
2022-02-07,67.02661895751953,67.06999969482422,71.4000015258789,66.41999816894531,67.30000305175781,5332505,2022-02-07
2022-02-14,56.093692779541016,56.130001068115234,65.5999984741211,55.810001373291016,64.51000213623047,7255045,2022-02-14
2022-02-21,58.542110443115234,58.58000183105469,61.70000076293945,54.220001220703125,56.0,7909475,2022-02-21
2022-02-28,57.66267776489258,57.70000076293945,61.0,56.0,58.560001373291016,2738080,2022-02-28
2022-03-07,62.089813232421875,62.130001068115234,65.87999725341797,54.619998931884766,57.15999984741211,5670015,2022-03-07
2022-03-14,61.63010787963867,61.66999816894531,64.87999725341797,60.41999816894531,62.400001525878906,3156870,2022-03-14
2022-03-21,60.22101974487305,60.2599983215332,64.5999984741211,59.099998474121094,61.88999938964844,2275770,2022-03-21
2022-03-28,59.64139938354492,59.68000030517578,61.9900016784668,55.310001373291016,60.720001220703125,2958225,2022-03-28
2022-04-04,58.37221908569336,58.40999984741211,63.630001068115234,57.22999954223633,61.20000076293945,3390685,2022-04-04
2022-04-11,66.17716979980469,66.22000122070312,67.27999877929688,57.5,58.400001525878906,5113445,2022-04-11
2022-04-18,66.30708312988281,66.3499984741211,77.52999877929688,64.19999694824219,69.19999694824219,10620820,2022-04-18
2022-04-25,61.580142974853516,61.619998931884766,67.80000305175781,60.61000061035156,63.20000076293945,1155780,2022-04-25
2022-05-02,62.14977264404297,62.189998626708984,63.0,57.709999084472656,61.599998474121094,549065,2022-05-02
2022-05-09,55.584022521972656,55.619998931884766,62.599998474121094,52.650001525878906,62.189998626708984,532055,2022-05-09
2022-05-16,56.75326919555664,56.790000915527344,59.81999969482422,55.11000061035156,55.619998931884766,265410,2022-05-16
2022-05-23,47.419307708740234,47.45000076293945,58.70000076293945,46.599998474121094,56.0,683840,2022-05-23
2022-05-30,54.47473907470703,54.5099983215332,57.65999984741211,47.599998474121094,47.599998474121094,305750,2022-05-30
2022-06-06,50.007633209228516,50.040000915527344,55.7400016784668,49.0099983215332,53.599998474121094,402025,2022-06-06
2022-06-13,50.57726287841797,50.61000061035156,57.0,47.540000915527344,49.540000915527344,455240,2022-06-13
2022-06-20,48.53858184814453,48.56999969482422,50.599998474121094,44.86000061035156,50.400001525878906,171780,2022-06-20
2022-06-27,45.950260162353516,45.97999954223633,50.560001373291016,43.650001525878906,49.400001525878906,117920,2022-06-27
2022-07-04,45.440589904785156,45.470001220703125,47.380001068115234,41.650001525878906,46.900001525878906,403775,2022-07-04
2022-07-11,44.72105407714844,44.75,47.7400016784668,43.619998931884766,45.38999938964844,113970,2022-07-11
2022-07-18,44.391265869140625,44.41999816894531,45.0,42.20000076293945,44.75,262015,2022-07-18
2022-07-25,43.14207458496094,43.16999816894531,45.58000183105469,42.02000045776367,43.20000076293945,346420,2022-07-25
2022-08-01,41.2532958984375,41.279998779296875,45.380001068115234,41.04999923706055,43.58000183105469,814550,2022-08-01
2022-08-08,43.3519401550293,43.380001068115234,46.0,41.0,41.900001525878906,791635,2022-08-08
2022-08-15,43.262001037597656,43.290000915527344,44.72999954223633,41.599998474121094,43.380001068115234,266500,2022-08-15
2022-08-22,42.63240432739258,42.65999984741211,43.68000030517578,41.20000076293945,43.68000030517578,419895,2022-08-22
2022-08-29,41.44317626953125,41.470001220703125,42.810001373291016,40.41999816894531,42.79999923706055,210065,2022-08-29
2022-09-05,44.90093994140625,44.93000030517578,47.529998779296875,38.77000045776367,41.7400016784668,590685,2022-09-05
2022-09-12,50.887062072753906,50.91999816894531,51.83000183105469,42.70000076293945,44.20000076293945,846275,2022-09-12
2022-09-19,52.85578918457031,52.88999938964844,58.599998474121094,51.22999954223633,52.0099983215332,1004810,2022-09-19
2022-09-26,53.725223541259766,53.7599983215332,55.779998779296875,49.22999954223633,52.47999954223633,677395,2022-09-26
2022-10-03,53.15559387207031,53.189998626708984,54.97999954223633,49.65999984741211,54.97999954223633,568750,2022-10-03
2022-10-10,53.36545944213867,53.400001525878906,57.900001525878906,52.439998626708984,54.7400016784668,773445,2022-10-10
2022-10-17,55.35417175292969,55.38999938964844,58.599998474121094,49.540000915527344,53.400001525878906,2631795,2022-10-17
2022-10-24,61.88994216918945,61.93000030517578,61.93000030517578,51.33000183105469,55.9900016784668,4513585,2022-10-24
2022-10-31,62.37962341308594,62.41999816894531,68.77999877929688,61.369998931884766,64.37999725341797,9059110,2022-10-31
2022-11-07,69.09527587890625,69.13999938964844,74.77999877929688,62.880001068115234,64.19999694824219,10088945,2022-11-07
2022-11-14,64.16846466064453,64.20999908447266,70.26000213623047,63.61000061035156,68.95999908447266,2464010,2022-11-14
2022-11-21,62.7393913269043,62.779998779296875,66.58999633789062,62.61000061035156,63.790000915527344,1645210,2022-11-21
2022-11-28,73.59236907958984,73.63999938964844,75.73999786376953,62.220001220703125,63.20000076293945,7192025,2022-11-28
2022-12-05,78.39925384521484,78.44999694824219,80.95999908447266,69.05999755859375,73.5,12467230,2022-12-05
2022-12-12,78.69905853271484,78.75,83.94000244140625,76.4000015258789,80.37999725341797,6888255,2022-12-12
2022-12-19,83.65585327148438,83.70999908447266,92.4000015258789,76.80000305175781,78.0,17833555,2022-12-19
2022-12-26,85.46468353271484,85.5199966430664,89.68000030517578,82.0,83.0199966430664,6428985,2022-12-26
2023-01-02,90.17163848876953,90.2300033569336,95.33999633789062,85.2300033569336,86.47000122070312,12717490,2023-01-02
2023-01-09,84.81510925292969,84.87000274658203,93.4000015258789,81.80999755859375,91.45999908447266,6863225,2023-01-09
2023-01-16,84.1055679321289,84.16000366210938,85.7300033569336,80.4000015258789,84.72000122070312,2842270,2023-01-16
2023-01-23,80.05818176269531,80.11000061035156,85.7699966430664,79.16999816894531,84.5,1697185,2023-01-23
2023-01-30,70.03467559814453,70.08000183105469,80.79000091552734,67.56999969482422,78.19999694824219,3052870,2023-01-30
2023-02-06,67.80611419677734,67.8499984741211,71.63999938964844,67.80000305175781,70.4000015258789,1187210,2023-02-06
2023-02-13,61.20038986206055,61.2400016784668,68.63999938964844,58.31999969482422,68.22000122070312,2515785,2023-02-13
2023-02-20,60.52082824707031,60.560001373291016,61.869998931884766,59.599998474121094,61.560001373291016,1251250,2023-02-20
2023-02-27,63.87865447998047,63.91999816894531,65.87999725341797,60.0,60.88999938964844,1955540,2023-02-27
2023-03-06,61.11044692993164,61.150001525878906,64.63999938964844,60.220001220703125,64.19999694824219,747900,2023-03-06
2023-03-13,61.09046173095703,61.130001068115234,62.599998474121094,55.040000915527344,61.47999954223633,3324315,2023-03-13
2023-03-20,63.69877243041992,63.7400016784668,64.9800033569336,60.20000076293945,60.81999969482422,2415065,2023-03-20
2023-03-27,64.10850524902344,64.1500015258789,67.37000274658203,63.029998779296875,64.76000213623047,2490360,2023-03-27
2023-04-03,68.64556884765625,68.69000244140625,69.5999984741211,63.63999938964844,63.63999938964844,1846295,2023-04-03
2023-04-10,69.62493133544922,69.66999816894531,71.19000244140625,66.2300033569336,68.75,1279585,2023-04-10
2023-04-17,73.46245574951172,73.51000213623047,74.4000015258789,68.43000030517578,70.0,1559795,2023-04-17
2023-04-24,72.28321838378906,72.33000183105469,75.97000122070312,71.01000213623047,73.80000305175781,2435460,2023-04-24
2023-05-01,69.84479522705078,69.88999938964844,72.77999877929688,68.87999725341797,72.33000183105469,1001305,2023-05-01
2023-05-08,70.1246109008789,70.16999816894531,71.19000244140625,67.25,70.16999816894531,1058115,2023-05-08
2023-05-15,72.94278717041016,72.98999786376953,75.80000305175781,70.4000015258789,72.0,4225715,2023-05-15
2023-05-22,68.62557983398438,68.66999816894531,75.58999633789062,67.51000213623047,72.98999786376953,1620120,2023-05-22
2023-05-29,67.80611419677734,67.8499984741211,71.0199966430664,65.19999694824219,68.79000091552734,1504530,2023-05-29
2023-06-05,67.32642364501953,67.37000274658203,68.86000061035156,65.6500015258789,67.8499984741211,651145,2023-06-05
2023-06-12,67.60624694824219,67.6500015258789,69.58999633789062,66.4800033569336,68.37999725341797,1364515,2023-06-12
2023-06-19,64.50824737548828,64.55000305175781,68.58999633789062,63.0099983215332,68.19999694824219,1188865,2023-06-19
2023-06-26,62.7393913269043,62.779998779296875,65.18000030517578,62.119998931884766,64.73999786376953,1201385,2023-06-26
2023-07-03,64.79805755615234,64.83999633789062,66.08000183105469,60.599998474121094,62.810001373291016,3522425,2023-07-03
2023-07-10,63.65879821777344,63.70000076293945,65.5999984741211,62.36000061035156,65.06999969482422,1190300,2023-07-10
2023-07-17,64.05854034423828,64.0999984741211,65.44000244140625,62.79999923706055,63.0,1375175,2023-07-17
2023-07-24,61.79999923706055,61.84000015258789,64.98999786376953,61.400001525878906,63.970001220703125,2022740,2023-07-24
2023-07-31,68.71552276611328,68.76000213623047,72.97000122070312,61.310001373291016,61.86000061035156,16249390,2023-07-31
2023-08-07,78.61000061035156,78.61000061035156,79.0,63.79999923706055,68.76000213623047,15093150,2023-08-07
2023-08-14,77.41999816894531,77.41999816894531,85.4000015258789,76.62000274658203,79.19999694824219,13525730,2023-08-14
2023-08-21,80.27999877929688,80.27999877929688,84.0,74.19999694824219,79.9800033569336,27947435,2023-08-21
2023-08-28,77.73999786376953,77.73999786376953,81.06999969482422,76.2300033569336,80.27999877929688,2627810,2023-08-28
2023-09-04,77.36000061035156,77.36000061035156,80.98999786376953,76.9000015258789,78.73999786376953,4316435,2023-09-04
2023-09-11,76.47000122070312,76.47000122070312,78.97000122070312,71.72000122070312,77.4000015258789,2643300,2023-09-11
2023-09-18,72.5,72.5,78.72000122070312,71.4000015258789,77.16000366210938,1405485,2023-09-18
2023-09-25,76.66999816894531,76.66999816894531,79.69999694824219,71.0,72.41000366210938,11057765,2023-09-25
2023-10-02,73.48999786376953,73.48999786376953,78.0,73.19999694824219,76.66999816894531,3348860,2023-10-02
2023-10-09,71.36000061035156,71.36000061035156,74.5199966430664,70.26000213623047,73.19999694824219,1219850,2023-10-09
2023-10-16,75.5199966430664,75.5199966430664,78.80000305175781,69.4000015258789,71.0,9759430,2023-10-16
2023-10-23,70.80000305175781,70.80000305175781,77.58000183105469,68.4000015258789,75.97000122070312,3971525,2023-10-23
2023-10-30,67.05000305175781,67.05000305175781,73.69999694824219,66.0199966430664,71.13999938964844,2690290,2023-10-30
2023-11-06,67.55999755859375,67.55999755859375,69.5199966430664,66.4000015258789,67.58999633789062,1735140,2023-11-06
2023-11-13,66.08000183105469,66.08000183105469,68.9000015258789,65.62000274658203,68.9000015258789,981370,2023-11-13
2023-11-20,66.75,66.75,67.4000015258789,65.05999755859375,66.08000183105469,776575,2023-11-20
2023-11-27,66.56999969482422,66.56999969482422,68.44000244140625,66.13999938964844,66.75,771865,2023-11-27
2023-12-04,65.26000213623047,65.26000213623047,67.75,64.4000015258789,67.75,1014655,2023-12-04
2023-12-11,63.81999969482422,63.81999969482422,67.19999694824219,63.5,66.0,1196060,2023-12-11
2023-12-18,61.099998474121094,61.099998474121094,65.12000274658203,58.36000061035156,63.81999969482422,1752925,2023-12-18
2023-12-25,60.68000030517578,60.68000030517578,61.400001525878906,58.939998626708984,61.099998474121094,1419605,2023-12-25
2024-01-01,62.63999938964844,62.63999938964844,63.79999923706055,59.7599983215332,61.20000076293945,1851895,2024-01-01
2024-01-08,60.41999816894531,60.41999816894531,63.15999984741211,60.20000076293945,63.04999923706055,902590,2024-01-08
2024-01-15,56.66999816894531,56.66999816894531,62.060001373291016,56.220001220703125,60.400001525878906,1893555,2024-01-15
2024-01-22,57.83000183105469,57.83000183105469,60.79999923706055,53.54999923706055,56.66999816894531,4489040,2024-01-22
2024-01-29,54.65999984741211,54.65999984741211,58.9900016784668,54.0,57.880001068115234,2506630,2024-01-29
2024-02-05,64.76000213623047,64.76000213623047,70.27999877929688,54.560001373291016,54.869998931884766,35378785,2024-02-05
2024-02-12,69.1500015258789,69.1500015258789,72.5999984741211,64.11000061035156,65.16000366210938,16986620,2024-02-12
2024-02-19,72.9000015258789,72.9000015258789,78.19999694824219,69.5999984741211,69.88999938964844,16215915,2024-02-19
2024-02-26,86.33000183105469,86.33000183105469,87.38999938964844,72.01000213623047,73.0,114817570,2024-02-26
2024-03-04,77.26000213623047,77.26000213623047,85.16999816894531,76.0199966430664,83.66999816894531,6864515,2024-03-04
2024-03-11,65.94000244140625,65.94000244140625,77.08000183105469,65.01000213623047,77.08000183105469,3150670,2024-03-11
2024-03-18,66.44000244140625,66.44000244140625,69.0,65.4000015258789,66.19999694824219,6960095,2024-03-18
2024-03-25,62.52000045776367,62.52000045776367,67.80999755859375,62.029998779296875,66.44000244140625,984165,2024-03-25
2024-04-01,71.41000366210938,71.41000366210938,72.9000015258789,62.810001373291016,63.0,2795880,2024-04-01
2024-04-08,68.38999938964844,68.38999938964844,72.43000030517578,67.5199966430664,71.77999877929688,1215215,2024-04-08
2024-04-15,65.41999816894531,65.41999816894531,68.38999938964844,63.810001373291016,68.38999938964844,893245,2024-04-15
2024-04-22,67.33000183105469,67.33000183105469,71.0,64.2300033569336,65.25,1543350,2024-04-22
2024-04-29,68.45999908447266,68.45999908447266,71.9800033569336,67.0,67.7300033569336,1956000,2024-04-29
2024-05-06,70.66000366210938,70.66000366210938,72.4000015258789,64.1500015258789,68.44000244140625,2196115,2024-05-06
2024-05-13,70.7699966430664,70.7699966430664,75.0,68.4000015258789,71.01000213623047,2433875,2024-05-13
2024-05-20,68.37999725341797,68.37999725341797,71.16999816894531,67.95999908447266,70.37999725341797,828305,2024-05-20
2024-05-27,64.72000122070312,64.72000122070312,69.44000244140625,64.0199966430664,68.98999786376953,809765,2024-05-27
2024-06-03,67.0999984741211,67.0999984741211,69.55000305175781,60.220001220703125,67.0999984741211,956005,2024-06-03
2024-06-10,73.76000213623047,73.76000213623047,75.30999755859375,66.4000015258789,66.4000015258789,2794480,2024-06-10
2024-06-17,70.54000091552734,70.54000091552734,74.62000274658203,70.04000091552734,73.76000213623047,1090895,2024-06-17
2024-06-24,69.1500015258789,69.1500015258789,74.4000015258789,68.4000015258789,70.54000091552734,1709080,2024-06-24
2024-07-01,69.33000183105469,69.33000183105469,71.5999984741211,68.19999694824219,69.69999694824219,1145235,2024-07-01
2024-07-08,67.0199966430664,67.0199966430664,70.41999816894531,65.47000122070312,68.80000305175781,930180,2024-07-08
2024-07-15,75.94000244140625,75.94000244140625,77.5999984741211,66.80999755859375,68.0,15756130,2024-07-15
2024-07-22,75.51000213623047,75.51000213623047,79.05999755859375,71.94999694824219,76.0,5479965,2024-07-22
2024-07-29,74.0199966430664,74.0199966430664,79.19999694824219,73.44999694824219,76.0,4740725,2024-07-29
2024-08-05,73.72000122070312,73.72000122070312,75.80000305175781,69.06999969482422,73.80999755859375,3017400,2024-08-05
2024-08-12,69.44000244140625,69.44000244140625,73.70999908447266,66.76000213623047,73.19999694824219,1463560,2024-08-12
2024-08-19,74.69999694824219,74.69999694824219,77.0999984741211,69.1500015258789,69.47000122070312,3916705,2024-08-19
2024-08-26,75.30999755859375,75.30999755859375,77.58999633789062,72.80999755859375,74.69999694824219,3971720,2024-08-26
2024-09-02,73.08000183105469,73.08000183105469,79.5199966430664,72.2699966430664,75.5,2505335,2024-09-02
2024-09-09,72.2699966430664,72.2699966430664,74.19999694824219,71.0199966430664,73.05999755859375,1912680,2024-09-09
2024-09-16,72.26000213623047,72.26000213623047,76.37999725341797,68.80000305175781,72.44999694824219,9200355,2024-09-16
2024-09-23,68.4000015258789,68.4000015258789,72.62999725341797,68.0,72.4000015258789,3237695,2024-09-23
2024-09-30,66.44999694824219,66.44999694824219,71.30000305175781,66.22000122070312,68.27999877929688,2641155,2024-09-30
2024-10-07,62.779998779296875,62.779998779296875,67.37999725341797,61.79999923706055,66.20999908447266,1907260,2024-10-07
2024-10-14,61.83000183105469,61.83000183105469,64.7300033569336,61.02000045776367,63.439998626708984,1397095,2024-10-14
2024-10-21,55.900001525878906,55.900001525878906,62.400001525878906,54.689998626708984,61.220001220703125,1622160,2024-10-21
2024-10-28,61.91999816894531,61.91999816894531,62.650001525878906,55.310001373291016,56.040000915527344,1639180,2024-10-28
2024-11-04,60.18000030517578,60.18000030517578,62.380001068115234,59.380001068115234,62.380001068115234,1313790,2024-11-04
2024-11-11,56.119998931884766,56.119998931884766,60.779998779296875,55.400001525878906,60.18000030517578,641300,2024-11-11
2024-11-18,64.5999984741211,64.5999984741211,71.73999786376953,54.779998779296875,55.970001220703125,13582700,2024-11-18
2024-11-25,63.5099983215332,63.5099983215332,66.98999786376953,62.599998474121094,65.80000305175781,1680555,2024-11-25
2024-12-02,77.72000122070312,77.72000122070312,81.4000015258789,63.0099983215332,63.5,27112240,2024-12-02
2024-12-09,77.33000183105469,77.33000183105469,83.0,76.70999908447266,76.94999694824219,8585265,2024-12-09
2024-12-16,78.86000061035156,78.86000061035156,86.36000061035156,78.0,78.0,20984260,2024-12-16
2024-12-23,80.77999877929688,80.77999877929688,87.54000091552734,76.4000015258789,80.04000091552734,19513555,2024-12-23
2024-12-30,87.80000305175781,87.80000305175781,88.87999725341797,78.4000015258789,81.52999877929688,15877605,2024-12-30
2025-01-06,83.87000274658203,83.87000274658203,94.23999786376953,82.66999816894531,87.80000305175781,22477420,2025-01-06
2025-01-13,80.16000366210938,80.16000366210938,90.33000183105469,77.87999725341797,83.18000030517578,21411305,2025-01-13
2025-01-20,82.76000213623047,82.76000213623047,85.4000015258789,76.62999725341797,80.48999786376953,17504530,2025-01-20
2025-01-27,82.3499984741211,82.3499984741211,86.0,78.76000213623047,81.80000305175781,9491755,2025-01-27
2025-02-03,79.4000015258789,79.4000015258789,88.12999725341797,78.80999755859375,83.0,9769190,2025-02-03
2025-02-10,72.37999725341797,72.37999725341797,81.47000122070312,72.06999969482422,79.5999984741211,6614470,2025-02-10
2025-02-17,71.06999969482422,71.06999969482422,76.88999938964844,65.76000213623047,72.13999938964844,13211815,2025-02-17
2025-02-24,82.69999694824219,82.69999694824219,82.69999694824219,68.0199966430664,71.66999816894531,33757658,2025-02-24
2025-03-03,62.4900016784668,62.4900016784668,81.9000015258789,62.04999923706055,77.5,16930688,2025-03-03
2025-03-10,60.68000030517578,60.68000030517578,64.69999694824219,60.11000061035156,63.0,5356145,2025-03-10
2025-03-17,57.709999084472656,57.709999084472656,61.7599983215332,56.939998626708984,61.290000915527344,5443159,2025-03-17
