Date,Adj Close_APARINDS.NS,Close_APARINDS.NS,High_APARINDS.NS,Low_APARINDS.NS,Open_APARINDS.NS,Volume_APARINDS.NS,Date
2021-05-10,478.865478515625,500.04998779296875,526.4000244140625,486.54998779296875,493.8999938964844,297856,2021-05-10
2021-05-17,502.9979248046875,525.25,538.4000244140625,502.0,502.45001220703125,345106,2021-05-17
2021-05-24,558.4450073242188,583.1500244140625,594.5,523.5,531.9000244140625,798863,2021-05-24
2021-05-31,518.2721557617188,541.2000122070312,596.0,515.2999877929688,592.7000122070312,1185559,2021-05-31
2021-06-07,506.1580810546875,528.5499877929688,545.9000244140625,524.0,543.9500122070312,366732,2021-06-07
2021-06-14,492.7511901855469,514.5499877929688,557.4000244140625,501.3500061035156,534.7999877929688,464242,2021-06-14
2021-06-21,499.2630920410156,521.3499755859375,528.9500122070312,506.54998779296875,508.0,150234,2021-06-21
2021-06-28,515.303466796875,538.0999755859375,544.9000244140625,513.0999755859375,521.3499755859375,267943,2021-06-28
2021-07-05,515.7823486328125,538.5999755859375,558.0,532.5499877929688,539.9000244140625,241383,2021-07-05
2021-07-12,541.0639038085938,565.0,582.2999877929688,541.0,550.0,488808,2021-07-12
2021-07-19,586.8388671875,612.7999877929688,623.0,545.0499877929688,562.7000122070312,1167423,2021-07-19
2021-07-26,621.6967163085938,649.2000122070312,723.0,600.5999755859375,616.4000244140625,4058566,2021-07-26
2021-08-02,631.8955688476562,659.8499755859375,722.9000244140625,655.0499877929688,655.0499877929688,1564038,2021-08-02
2021-08-09,614.129150390625,632.5,675.9500122070312,582.9500122070312,660.0,898284,2021-08-09
2021-08-16,593.0594482421875,610.7999877929688,640.0,604.0999755859375,637.25,263091,2021-08-16
2021-08-23,594.6614990234375,612.4500122070312,639.0,590.0,612.5,320211,2021-08-23
2021-08-30,618.64404296875,637.1500244140625,696.7000122070312,617.0,620.5999755859375,1231042,2021-08-30
2021-09-06,641.8984375,661.0999755859375,684.5,635.9500122070312,639.8499755859375,485885,2021-09-06
2021-09-13,654.5694580078125,674.1500244140625,695.0,646.0,662.0,412725,2021-09-13
2021-09-20,630.441162109375,649.2999877929688,670.0,578.6500244140625,669.0,289474,2021-09-20
2021-09-27,621.3627319335938,639.9500122070312,659.8499755859375,637.0,654.0999755859375,144954,2021-09-27
2021-10-04,650.9284057617188,670.4000244140625,684.7999877929688,640.0,652.0,805190,2021-10-04
2021-10-11,675.9790649414062,696.2000122070312,735.0,671.9500122070312,671.9500122070312,1179592,2021-10-11
2021-10-18,662.1428833007812,681.9500122070312,743.0,674.5999755859375,698.0,624445,2021-10-18
2021-10-25,657.1909790039062,676.8499755859375,699.9000244140625,650.0499877929688,688.0,236039,2021-10-25
2021-11-01,673.9885864257812,694.1500244140625,714.9000244140625,671.5499877929688,678.0999755859375,268182,2021-11-01
2021-11-08,701.41796875,722.4000244140625,749.0,669.75,690.5,695658,2021-11-08
2021-11-15,656.1229248046875,675.75,726.7999877929688,670.0,720.0,210620,2021-11-15
2021-11-22,646.3648681640625,665.7000122070312,718.8499755859375,648.75,675.75,276837,2021-11-22
2021-11-29,654.7150268554688,674.2999877929688,698.9500122070312,627.75,665.0,217333,2021-11-29
2021-12-06,659.3756713867188,679.0999755859375,705.0,661.25,675.0,167424,2021-12-06
2021-12-13,706.8554077148438,728.0,759.0,673.7000122070312,682.5,1574125,2021-12-13
2021-12-20,744.674072265625,766.9500122070312,840.0,725.0,749.9500122070312,2259137,2021-12-20
2021-12-27,757.2479248046875,779.9000244140625,804.5,755.0,780.0,420759,2021-12-27
2022-01-03,757.63623046875,780.2999877929688,794.5999755859375,749.9500122070312,779.9000244140625,363065,2022-01-03
2022-01-10,773.5599975585938,796.7000122070312,807.5499877929688,758.0,781.0499877929688,296146,2022-01-10
2022-01-17,777.0068969726562,800.25,840.1500244140625,765.9000244140625,805.0,578102,2022-01-17
2022-01-24,780.64794921875,804.0,868.0999755859375,770.0,795.0,677656,2022-01-24
2022-01-31,660.2009887695312,679.9500122070312,810.5999755859375,669.25,810.5999755859375,1257691,2022-01-31
2022-02-07,611.6046752929688,629.9000244140625,689.75,625.0,681.0,311367,2022-02-07
2022-02-14,633.742431640625,652.7000122070312,656.5999755859375,576.3499755859375,622.0,332864,2022-02-14
2022-02-21,596.0693359375,613.9000244140625,655.0,575.2999877929688,655.0,344838,2022-02-21
2022-02-28,597.8656616210938,615.75,652.0,611.0499877929688,616.9500122070312,170847,2022-02-28
2022-03-07,646.6561279296875,666.0,668.9000244140625,591.9500122070312,614.0,246281,2022-03-07
2022-03-14,647.0930786132812,666.4500122070312,688.9500122070312,628.5499877929688,666.0,154490,2022-03-14
2022-03-21,622.8191528320312,641.4500122070312,677.9000244140625,628.9500122070312,677.9000244140625,207054,2022-03-21
2022-03-28,656.899658203125,676.5499877929688,682.6500244140625,628.0,643.0,135400,2022-03-28
2022-04-04,648.5494995117188,667.9500122070312,701.0,660.5,677.9000244140625,162749,2022-04-04
2022-04-11,662.19140625,682.0,696.0,661.7000122070312,669.9000244140625,157663,2022-04-11
2022-04-18,640.1021728515625,659.25,725.0,653.0,675.0,451284,2022-04-18
2022-04-25,650.2972412109375,669.75,693.0,649.0499877929688,659.0999755859375,181027,2022-04-25
2022-05-02,626.6544799804688,645.4000244140625,668.0499877929688,635.0,668.0499877929688,79792,2022-05-02
2022-05-09,588.20458984375,605.7999877929688,648.5999755859375,556.25,640.0,188944,2022-05-09
2022-05-16,611.798828125,630.0999755859375,639.9000244140625,590.0,617.0,110275,2022-05-16
2022-05-23,688.5527954101562,709.1500244140625,724.9000244140625,595.8499755859375,632.0,1077932,2022-05-23
2022-05-30,691.611328125,712.2999877929688,748.7999877929688,682.0,711.0,562625,2022-05-30
2022-06-06,758.2188720703125,780.9000244140625,841.0,726.7000122070312,730.0,1977105,2022-06-06
2022-06-13,888.7152099609375,915.2999877929688,936.0,744.0,773.0,5922757,2022-06-13
2022-06-20,944.83642578125,973.0999755859375,1048.8499755859375,891.2999877929688,950.1500244140625,6468169,2022-06-20
2022-06-27,942.89453125,971.0999755859375,1004.0,906.1500244140625,1004.0,928823,2022-06-27
2022-07-04,990.1314697265625,1019.75,1059.5,926.2000122070312,980.0,1592466,2022-07-04
2022-07-11,972.7514038085938,1001.8499755859375,1027.949951171875,920.0,1008.0,1278177,2022-07-11
2022-07-18,951.6817626953125,980.1500244140625,1077.699951171875,974.0,1016.7999877929688,1575251,2022-07-18
2022-07-25,1090.9652099609375,1123.5999755859375,1144.699951171875,956.0,985.0,3269946,2022-07-25
2022-08-01,1167.0394287109375,1201.949951171875,1287.949951171875,1120.5999755859375,1136.0,2404910,2022-08-01
2022-08-08,1186.59765625,1207.0999755859375,1270.0,1153.0,1210.0,661044,2022-08-08
2022-08-15,1180.601318359375,1201.0,1259.0,1176.25,1207.0999755859375,400409,2022-08-15
2022-08-22,1320.0911865234375,1342.9000244140625,1418.199951171875,1175.0,1208.0,1318678,2022-08-22
2022-08-29,1271.136962890625,1293.0999755859375,1375.0,1279.949951171875,1300.0,298878,2022-08-29
2022-09-05,1181.0927734375,1201.5,1302.800048828125,1180.0,1293.0,675002,2022-09-05
2022-09-12,1249.0191650390625,1270.5999755859375,1300.0,1174.550048828125,1228.0,661803,2022-09-12
2022-09-19,1293.1072998046875,1315.449951171875,1379.050048828125,1242.5,1271.0,516137,2022-09-19
2022-09-26,1275.511474609375,1297.550048828125,1312.6500244140625,1200.0,1312.6500244140625,341086,2022-09-26
2022-10-03,1422.91455078125,1447.5,1513.949951171875,1268.4000244140625,1280.0,582789,2022-10-03
2022-10-10,1381.824462890625,1405.699951171875,1465.5,1345.0,1433.0,333206,2022-10-10
2022-10-17,1422.570556640625,1447.1500244140625,1557.0,1403.050048828125,1403.949951171875,535329,2022-10-17
2022-10-24,1439.2325439453125,1464.0999755859375,1590.0,1441.0,1455.0,282398,2022-10-24
2022-10-31,1439.0850830078125,1463.949951171875,1519.300048828125,1352.199951171875,1465.050048828125,479457,2022-10-31
2022-11-07,1473.4906005859375,1498.949951171875,1530.0,1380.0,1475.0,495607,2022-11-07
2022-11-14,1503.5218505859375,1529.5,1648.0,1472.699951171875,1509.0,1137635,2022-11-14
2022-11-21,1451.372802734375,1476.449951171875,1542.949951171875,1432.050048828125,1529.5,430500,2022-11-21
2022-11-28,1549.6741943359375,1576.449951171875,1594.0,1451.5,1484.0,1021231,2022-11-28
2022-12-05,1567.07373046875,1594.1500244140625,1674.300048828125,1552.0,1595.0,831620,2022-12-05
2022-12-12,1650.7774658203125,1679.300048828125,1737.699951171875,1580.0,1594.0,911620,2022-12-12
2022-12-19,1625.661376953125,1653.75,1746.0,1571.300048828125,1687.699951171875,655197,2022-12-19
2022-12-26,1762.64453125,1793.0999755859375,1818.0,1630.0,1653.75,649420,2022-12-26
2023-01-02,1809.386962890625,1840.6500244140625,1865.0,1750.0,1800.0,557254,2023-01-02
2023-01-09,1671.568115234375,1700.449951171875,1865.300048828125,1672.050048828125,1853.550048828125,420734,2023-01-09
2023-01-16,1672.747802734375,1701.6500244140625,1723.949951171875,1600.0,1669.949951171875,724676,2023-01-16
2023-01-23,1472.114501953125,1497.550048828125,1702.949951171875,1475.0,1682.0,676669,2023-01-23
2023-01-30,1898.3006591796875,1931.0999755859375,2047.949951171875,1358.550048828125,1440.0,3964779,2023-01-30
2023-02-06,2136.14111328125,2173.050048828125,2345.0,1889.1500244140625,1964.0,1309319,2023-02-06
2023-02-13,2354.46875,2395.14990234375,2433.60009765625,2150.0,2183.949951171875,808748,2023-02-13
2023-02-20,2229.036376953125,2267.550048828125,2419.699951171875,2236.949951171875,2405.0,568445,2023-02-20
2023-02-27,2263.04833984375,2302.14990234375,2414.89990234375,2100.0,2278.800048828125,555825,2023-02-27
2023-03-06,2265.45703125,2304.60009765625,2364.0,2250.10009765625,2318.5,301482,2023-03-06
2023-03-13,2274.107177734375,2313.39990234375,2459.0,2188.0,2300.0,780305,2023-03-13
2023-03-20,2289.196533203125,2328.75,2374.39990234375,2250.0,2320.0,464000,2023-03-20
2023-03-27,2462.354736328125,2504.89990234375,2507.64990234375,2256.10009765625,2340.0,801442,2023-03-27
2023-04-03,2677.487548828125,2723.75,2750.0,2472.0,2549.0,1280468,2023-04-03
2023-04-10,2725.70458984375,2772.800048828125,2862.449951171875,2621.39990234375,2724.949951171875,722703,2023-04-10
2023-04-17,2789.551513671875,2837.75,2885.0,2638.85009765625,2764.89990234375,855724,2023-04-17
2023-04-24,2763.79638671875,2811.550048828125,2875.0,2711.050048828125,2834.0,476011,2023-04-24
2023-05-01,2886.525634765625,2936.39990234375,3036.300048828125,2801.39990234375,2811.550048828125,605011,2023-05-01
2023-05-08,2641.362060546875,2687.0,3288.0,2501.10009765625,2940.25,2438801,2023-05-08
2023-05-15,2670.705078125,2716.85009765625,2826.60009765625,2651.0,2656.050048828125,545714,2023-05-15
2023-05-22,2704.766357421875,2751.5,2844.699951171875,2715.0,2720.0,342114,2023-05-22
2023-05-29,2660.727294921875,2706.699951171875,2795.0,2672.0,2775.0,310347,2023-05-29
2023-06-05,2983.352783203125,3034.89990234375,3099.0,2707.64990234375,2709.949951171875,674930,2023-06-05
2023-06-12,3070.30078125,3123.35009765625,3182.0,2925.0,3046.0,508092,2023-06-12
2023-06-19,3135.86767578125,3190.050048828125,3265.0,3028.10009765625,3131.0,354838,2023-06-19
2023-06-26,3411.112060546875,3470.050048828125,3499.0,3190.0,3212.949951171875,435390,2023-06-26
2023-07-03,3423.252197265625,3482.39990234375,3610.0,3455.0,3512.85009765625,407926,2023-07-03
2023-07-10,3467.291259765625,3527.199951171875,3589.800048828125,3370.0,3497.949951171875,381801,2023-07-10
2023-07-17,3630.864990234375,3693.60009765625,3789.0,3405.0,3526.0,473149,2023-07-17
2023-07-24,3792.619873046875,3858.14990234375,3943.89990234375,3303.25,3768.949951171875,676833,2023-07-24
2023-07-31,3593.80517578125,3655.89990234375,3965.0,3545.14990234375,3899.0,529097,2023-07-31
2023-08-07,4036.938232421875,4061.75,4089.050048828125,3630.89990234375,3691.0,544512,2023-08-07
2023-08-14,4832.99560546875,4862.7001953125,4969.75,4008.0,4096.0,990056,2023-08-14
2023-08-21,4969.45703125,5000.0,5349.9501953125,4711.5498046875,4967.75,1756114,2023-08-21
2023-08-28,4927.11669921875,4957.39990234375,5123.25,4900.0,5057.0,539219,2023-08-28
2023-09-04,4840.99609375,4870.75,5010.0,4850.0,4990.0,438526,2023-09-04
2023-09-11,5165.8994140625,5197.64990234375,5265.35009765625,4600.0,4900.0,1648040,2023-09-11
2023-09-18,5243.8203125,5276.0498046875,5739.9501953125,5103.0498046875,5240.0,1053042,2023-09-18
2023-09-25,5444.08935546875,5477.5498046875,6019.85009765625,5271.0,5334.89990234375,1699539,2023-09-25
2023-10-02,5405.1787109375,5438.39990234375,5629.0,5275.0,5477.5498046875,397011,2023-10-02
2023-10-09,5378.49267578125,5411.5498046875,5510.0,5141.0,5300.0,408063,2023-10-09
2023-10-16,5276.966796875,5309.39990234375,5549.9501953125,5108.60009765625,5443.9501953125,379906,2023-10-16
2023-10-23,4989.6328125,5020.2998046875,5329.0,4545.64990234375,5298.9501953125,1104677,2023-10-23
2023-10-30,5046.78125,5077.7998046875,5255.4501953125,4826.0,5020.2998046875,494415,2023-10-30
2023-11-06,5076.3994140625,5107.60009765625,5336.10009765625,5051.39990234375,5099.9501953125,285398,2023-11-06
2023-11-13,5762.134765625,5797.5498046875,5967.0498046875,5122.4501953125,5159.35009765625,825305,2023-11-13
2023-11-20,5573.34521484375,5607.60009765625,5994.7001953125,5480.0,5900.0,564098,2023-11-20
2023-11-27,5497.212890625,5531.0,5695.0,5425.0,5607.60009765625,488866,2023-11-27
2023-12-04,5265.1396484375,5297.5,5609.0,5276.0,5500.0,710784,2023-12-04
2023-12-11,5370.83984375,5403.85009765625,5500.14990234375,5252.5,5335.9501953125,441429,2023-12-11
2023-12-18,5623.08935546875,5657.64990234375,5725.10009765625,5250.0,5400.0,803061,2023-12-18
2023-12-25,6016.421875,6053.39990234375,6102.60009765625,5572.2998046875,5657.64990234375,809620,2023-12-25
2024-01-01,5783.85107421875,5819.39990234375,6133.0,5752.0498046875,6053.39990234375,386795,2024-01-01
2024-01-08,5278.30859375,5310.75,6073.0,5293.0,5819.39990234375,796727,2024-01-08
2024-01-15,5373.3740234375,5406.39990234375,5599.75,5270.10009765625,5270.10009765625,485887,2024-01-15
2024-01-22,5432.65966796875,5466.0498046875,5670.0,5151.0,5406.39990234375,300110,2024-01-22
2024-01-29,6284.8720703125,6323.5,6450.0,5467.0498046875,5469.89990234375,1868325,2024-01-29
2024-02-05,6110.3447265625,6147.89990234375,6541.5498046875,6005.10009765625,6301.10009765625,567587,2024-02-05
2024-02-12,6114.56884765625,6152.14990234375,6264.14990234375,5785.0498046875,6186.0,336670,2024-02-12
2024-02-19,6258.3349609375,6296.7998046875,6468.0,6100.0498046875,6175.0,421609,2024-02-19
2024-02-26,6263.95068359375,6302.4501953125,6520.0,6010.89990234375,6296.7998046875,496346,2024-02-26
2024-03-04,6052.84765625,6090.0498046875,6294.9501953125,5835.0,6262.9501953125,447587,2024-03-04
2024-03-11,6053.64306640625,6090.85009765625,6189.9501953125,5503.85009765625,6100.0,739342,2024-03-11
2024-03-18,6305.29638671875,6344.0498046875,6448.0,5876.0,6076.0,568390,2024-03-18
2024-03-25,6936.26806640625,6978.89990234375,7400.0,6344.0498046875,6344.0498046875,1751688,2024-03-25
2024-04-01,7301.27490234375,7346.14990234375,7447.0,6779.0,7060.0,627439,2024-04-01
2024-04-08,6919.07421875,6961.60009765625,7423.7998046875,6940.0,7346.0,417174,2024-04-08
2024-04-15,7035.6572265625,7078.89990234375,7163.35009765625,6761.60009765625,6895.5498046875,364325,2024-04-15
2024-04-22,7555.76123046875,7602.2001953125,7930.75,7111.0,7144.9501953125,799241,2024-04-22
2024-04-29,7918.083984375,7966.75,8164.0,7568.4501953125,7649.0,428746,2024-04-29
2024-05-06,7589.55322265625,7636.2001953125,8045.0,7310.0,8044.0,662002,2024-05-06
2024-05-13,8004.0556640625,8053.25,8399.0,7503.0,7636.25,1252413,2024-05-13
2024-05-20,7978.31396484375,8027.35009765625,8125.0,7735.0,7988.75,545650,2024-05-20
2024-05-27,7859.3447265625,7907.64990234375,8079.9501953125,7641.60009765625,8029.9501953125,470176,2024-05-27
2024-06-03,8010.6650390625,8059.89990234375,8270.900390625,6565.0498046875,8250.0,728496,2024-06-03
2024-06-10,8324.833984375,8376.0,8740.0,7955.4501953125,8059.89990234375,815041,2024-06-10
2024-06-17,8294.1220703125,8345.099609375,8648.0,8251.0,8376.0,252592,2024-06-17
2024-06-24,8421.6884765625,8473.4501953125,8849.0,8250.0,8340.0498046875,523986,2024-06-24
2024-07-01,8807.41796875,8861.5498046875,8892.0,8390.0,8500.0,441226,2024-07-01
2024-07-08,8616.29296875,8669.25,8962.849609375,8532.0498046875,8954.0,285410,2024-07-08
2024-07-15,7970.8095703125,8019.7998046875,9099.0,7936.10009765625,8700.0,634187,2024-07-15
2024-07-22,8150.2568359375,8200.349609375,8398.0,7595.0,7759.64990234375,625624,2024-07-22
2024-07-29,8569.7294921875,8622.400390625,9659.900390625,8201.0,8201.0,1990324,2024-07-29
2024-08-05,8227.4326171875,8278.0,8519.2001953125,8081.0,8449.849609375,713990,2024-08-05
2024-08-12,8374.6279296875,8426.099609375,8617.150390625,8169.9501953125,8211.0,272735,2024-08-12
2024-08-19,8895.576171875,8950.25,8990.0,8203.2998046875,8447.0,571330,2024-08-19
2024-08-26,9163.5,9163.5,9495.0,8770.0,8950.25,772362,2024-08-26
2024-09-02,8942.7001953125,8942.7001953125,9268.900390625,8716.400390625,9170.0,681085,2024-09-02
2024-09-09,10399.75,10399.75,10515.0,8888.0,8936.0,1316632,2024-09-09
2024-09-16,9417.849609375,9417.849609375,10624.7998046875,9379.650390625,10300.0,613571,2024-09-16
2024-09-23,9492.599609375,9492.599609375,9980.0,9330.25,9650.0,579386,2024-09-23
2024-09-30,9514.099609375,9514.099609375,9711.0,9335.650390625,9499.9501953125,397434,2024-09-30
2024-10-07,10428.400390625,10428.400390625,10720.0,9163.150390625,9502.0,639432,2024-10-07
2024-10-14,10138.4501953125,10138.4501953125,11000.0,10061.650390625,10440.0,479192,2024-10-14
2024-10-21,9449.75,9449.75,10338.4501953125,9405.7001953125,10338.4501953125,522600,2024-10-21
2024-10-28,10073.7998046875,10073.7998046875,10263.2001953125,9210.7998046875,9449.75,440799,2024-10-28
2024-11-04,9051.25,9051.25,10000.0498046875,9025.0,10000.0,397218,2024-11-04
2024-11-11,8959.349609375,8959.349609375,9074.4501953125,8574.349609375,9051.25,542028,2024-11-11
2024-11-18,9305.400390625,9305.400390625,9689.0,8692.5,8900.0,859306,2024-11-18
2024-11-25,10101.349609375,10101.349609375,10176.5,9411.0,9411.0498046875,378072,2024-11-25
2024-12-02,10004.7998046875,10004.7998046875,10500.0,9850.0,10029.0,364579,2024-12-02
2024-12-09,9953.0,9953.0,10368.5498046875,9768.0,10000.0,418630,2024-12-09
2024-12-16,9926.900390625,9926.900390625,10127.4501953125,9785.0,9963.0,267186,2024-12-16
2024-12-23,10047.9501953125,10047.9501953125,10330.0,9791.0,10087.0,207461,2024-12-23
2024-12-30,10950.7001953125,10950.7001953125,11160.0,9875.900390625,10000.0,529718,2024-12-30
2025-01-06,10596.099609375,10596.099609375,11779.900390625,10301.099609375,10961.5,644817,2025-01-06
2025-01-13,10078.849609375,10078.849609375,10673.0,9861.0,10500.0498046875,444852,2025-01-13
2025-01-20,9311.7001953125,9311.7001953125,10225.400390625,9270.0,10178.0,590275,2025-01-20
2025-01-27,7400.7001953125,7400.7001953125,9300.0,6690.0,9300.0,2431851,2025-01-27
2025-02-03,7103.0498046875,7103.0498046875,7629.7001953125,6940.0,7370.0498046875,651697,2025-02-03
2025-02-10,6367.35009765625,6367.35009765625,7125.5,6242.60009765625,7121.5498046875,1034781,2025-02-10
2025-02-17,6433.4501953125,6433.4501953125,6624.35009765625,5962.7998046875,6050.0,890127,2025-02-17
2025-02-24,5797.39990234375,5797.39990234375,6555.9501953125,5595.64990234375,6413.4501953125,746635,2025-02-24
2025-03-03,6106.60009765625,6106.60009765625,6217.35009765625,5476.39990234375,5849.0,1117815,2025-03-03
2025-03-10,5481.5498046875,5481.5498046875,6382.5498046875,5362.60009765625,6250.0,819391,2025-03-10
2025-03-17,5928.2001953125,5928.2001953125,6028.4501953125,5280.0,5480.0,1198623,2025-03-17
2025-03-24,5539.9501953125,5539.9501953125,6241.9501953125,5465.14990234375,5975.0498046875,1084044,2025-03-24
2025-03-31,5116.7001953125,5116.7001953125,5576.25,5040.0,5539.9501953125,592649,2025-03-31
2025-04-07,5028.39990234375,5028.39990234375,5159.5,4308.0498046875,4402.0498046875,615579,2025-04-07
2025-04-14,4902.5,4902.5,5092.5,4890.0,5028.39990234375,278877,2025-04-14
2025-04-21,5539.5,5539.5,5649.0,4815.0,4947.5,970208,2025-04-21
2025-04-28,5526.5,5526.5,5689.0,5425.0,5512.5,355329,2025-04-28
2025-05-05,6092.0,6092.0,6399.0,5435.0,5550.0,1228639,2025-05-05
2025-05-12,8228.0,8228.0,8399.0,6234.0,6320.0,1737838,2025-05-12
2025-05-19,7757.5,7757.5,8200.0,7353.0,8200.0,558247,2025-05-19
2025-05-26,8114.0,8114.0,8194.0,7581.0,7761.0,321045,2025-05-26
2025-06-02,8104.0,8104.0,8240.0,7851.0,8150.0,220553,2025-06-02
2025-06-09,7895.5,7895.5,8350.0,7685.0,8300.0,309906,2025-06-09
2025-06-16,7919.0,7919.0,8063.0,7643.5,7849.5,275292,2025-06-16
2025-06-23,8438.0,8438.0,9023.0,7795.5,7819.0,1035600,2025-06-23
2025-06-30,8624.5,8624.5,9005.0,8474.0,8479.0,485674,2025-06-30
2025-07-07,8671.5,8671.5,8975.0,8450.5,8650.0,282909,2025-07-07
2025-07-14,9040.5,9040.5,9090.0,8663.0,8671.0,105504,2025-07-14
