Date,Adj Close_GANGAFORGE.NS,Close_GANGAFORGE.NS,High_GANGAFORGE.NS,Low_GANGAFORGE.NS,Open_GANGAFORGE.NS,Volume_GANGAFORGE.NS,Date
2020-07-13,0.862500011920929,0.862500011920929,0.862500011920929,0.862500011920929,0.862500011920929,0,2020-07-13
2020-07-20,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.862500011920929,0.862500011920929,79999,2020-07-20
2020-07-27,0.862500011920929,0.862500011920929,0.8774999976158142,0.862500011920929,0.862500011920929,239998,2020-07-27
2020-08-03,0.862500011920929,0.862500011920929,0.862500011920929,0.862500011920929,0.862500011920929,0,2020-08-03
2020-08-10,0.9674999713897705,0.9674999713897705,0.9674999713897705,0.9225000143051147,0.9225000143051147,399997,2020-08-10
2020-08-17,1.0762499570846558,1.0762499570846558,1.0762499570846558,1.0049999952316284,1.0049999952316284,719996,2020-08-17
2020-08-24,1.222499966621399,1.222499966621399,1.222499966621399,1.0499999523162842,1.0950000286102295,3039995,2020-08-24
2020-08-31,1.3762500286102295,1.3762500286102295,1.3799999952316284,1.2337499856948853,1.2450000047683716,1999996,2020-08-31
2020-09-07,1.3762500286102295,1.3762500286102295,1.3762500286102295,1.3350000381469727,1.3762500286102295,1199997,2020-09-07
2020-09-14,1.4362499713897705,1.4362499713897705,1.440000057220459,1.3125,1.3762500286102295,1119997,2020-09-14
2020-09-21,1.4362499713897705,1.4362499713897705,1.4700000286102295,1.4175000190734863,1.4175000190734863,1359997,2020-09-21
2020-09-28,1.4474999904632568,1.4474999904632568,1.4774999618530273,1.4362499713897705,1.4362499713897705,159998,2020-09-28
2020-10-05,1.40625,1.40625,1.4850000143051147,1.350000023841858,1.4850000143051147,1439996,2020-10-05
2020-10-12,1.4512499570846558,1.4512499570846558,1.4924999475479126,1.350000023841858,1.409999966621399,959996,2020-10-12
2020-10-19,1.3875000476837158,1.3875000476837158,1.4512499570846558,1.350000023841858,1.4512499570846558,159999,2020-10-19
2020-10-26,1.3837499618530273,1.3837499618530273,1.3875000476837158,1.3837499618530273,1.3875000476837158,79999,2020-10-26
2020-11-02,1.4550000429153442,1.4550000429153442,1.4550000429153442,1.3837499618530273,1.3837499618530273,159999,2020-11-02
2020-11-09,1.5187499523162842,1.5187499523162842,1.5750000476837158,1.3949999809265137,1.4850000143051147,2719994,2020-11-09
2020-11-16,1.4924999475479126,1.4924999475479126,1.5674999952316284,1.4325000047683716,1.5225000381469727,1839996,2020-11-16
2020-11-23,1.5487500429153442,1.5487500429153442,1.5712499618530273,1.462499976158142,1.559999942779541,1759995,2020-11-23
2020-11-30,1.4249999523162842,1.4249999523162842,1.5674999952316284,1.4212499856948853,1.5487500429153442,1839996,2020-11-30
2020-12-07,1.5299999713897705,1.5299999713897705,1.559999942779541,1.3875000476837158,1.4249999523162842,3759995,2020-12-07
2020-12-14,1.5525000095367432,1.5525000095367432,1.6425000429153442,1.4700000286102295,1.5449999570846558,5039995,2020-12-14
2020-12-21,1.8524999618530273,1.8524999618530273,1.875,1.6425000429153442,1.6425000429153442,2959996,2020-12-21
2020-12-28,2.3212499618530273,2.3212499618530273,2.328749895095825,1.8524999618530273,1.8524999618530273,3199996,2020-12-28
2021-01-04,2.598750114440918,2.598750114440918,2.6024999618530273,2.1862499713897705,2.538749933242798,4799995,2021-01-04
2021-01-11,2.8350000381469727,2.8350000381469727,2.8550000190734863,2.6600000858306885,2.6600000858306885,720000,2021-01-11
2021-01-18,2.759999990463257,2.759999990463257,2.890000104904175,2.759999990463257,2.890000104904175,400000,2021-01-18
2021-01-25,2.4800000190734863,2.4800000190734863,2.7899999618530273,2.4800000190734863,2.484999895095825,2160000,2021-01-25
2021-02-01,2.7149999141693115,2.7149999141693115,2.8450000286102295,2.4800000190734863,2.4800000190734863,1840000,2021-02-01
2021-02-08,2.9800000190734863,2.9800000190734863,2.9800000190734863,2.700000047683716,2.819999933242798,880000,2021-02-08
2021-02-15,3.069999933242798,3.069999933242798,3.0850000381469727,2.9749999046325684,2.9800000190734863,1600000,2021-02-15
2021-02-22,3.2850000858306885,3.2850000858306885,3.2950000762939453,3.015000104904175,3.069999933242798,2000000,2021-02-22
2021-03-01,3.5250000953674316,3.5250000953674316,3.5299999713897705,3.119999885559082,3.2300000190734863,2960000,2021-03-01
2021-03-08,3.819999933242798,3.819999933242798,3.819999933242798,3.565000057220459,3.565000057220459,960000,2021-03-08
2021-03-15,4.114999771118164,4.114999771118164,4.159999847412109,3.765000104904175,3.819999933242798,2000000,2021-03-15
2021-03-22,4.125,4.125,4.164999961853027,3.994999885559082,4.070000171661377,1120000,2021-03-22
2021-03-29,4.175000190734863,4.175000190734863,4.300000190734863,4.090000152587891,4.125,1680000,2021-03-29
2021-04-05,4.210000038146973,4.210000038146973,4.324999809265137,3.9749999046325684,3.9749999046325684,1520000,2021-04-05
2021-04-12,4.574999809265137,4.574999809265137,4.610000133514404,4.210000038146973,4.210000038146973,1200000,2021-04-12
2021-04-19,4.590000152587891,4.590000152587891,4.690000057220459,4.349999904632568,4.349999904632568,1040000,2021-04-19
2021-04-26,5.275000095367432,5.275000095367432,5.300000190734863,4.449999809265137,4.449999809265137,1760000,2021-04-26
2021-05-03,5.965000152587891,5.965000152587891,5.974999904632568,5.099999904632568,5.099999904632568,2400000,2021-05-03
2021-05-10,6.085000038146973,6.085000038146973,6.110000133514404,5.974999904632568,6.050000190734863,1600000,2021-05-10
2021-05-17,6.940000057220459,6.940000057220459,6.945000171661377,6.269999980926514,6.300000190734863,1760000,2021-05-17
2021-05-24,7.485000133514404,7.485000133514404,7.5,6.945000171661377,6.949999809265137,1760000,2021-05-24
2021-05-31,8.03499984741211,8.03499984741211,8.03499984741211,7.324999809265137,7.449999809265137,1920000,2021-05-31
2021-06-07,8.265000343322754,8.265000343322754,8.279999732971191,8.010000228881836,8.029999732971191,1920000,2021-06-07
2021-06-14,8.09000015258789,8.09000015258789,8.28499984741211,7.800000190734863,7.860000133514404,1840000,2021-06-14
2021-06-21,8.904999732971191,8.904999732971191,8.90999984741211,7.889999866485596,7.900000095367432,1280000,2021-06-21
2021-06-28,9.255000114440918,9.255000114440918,9.3100004196167,8.850000381469727,8.850000381469727,1760000,2021-06-28
2021-07-05,9.899999618530273,9.899999618530273,10.100000381469727,9.0,9.0,2474480,2021-07-05
2021-07-12,10.795000076293945,10.795000076293945,10.880000114440918,9.699999809265137,9.960000038146973,2915550,2021-07-12
2021-07-19,10.914999961853027,10.914999961853027,10.949999809265137,10.430000305175781,10.795000076293945,1999040,2021-07-19
2021-07-26,11.3100004196167,11.3100004196167,11.539999961853027,10.845000267028809,11.100000381469727,2734310,2021-07-26
2021-08-02,11.640000343322754,11.640000343322754,12.0,11.295000076293945,11.380000114440918,2993270,2021-08-02
2021-08-09,12.460000038146973,12.460000038146973,12.5,11.399999618530273,11.789999961853027,3497620,2021-08-09
2021-08-16,12.890000343322754,12.890000343322754,13.5,12.475000381469727,12.725000381469727,3689040,2021-08-16
2021-08-23,13.454999923706055,13.454999923706055,13.505000114440918,12.75,12.930000305175781,4582660,2021-08-23
2021-08-30,14.295000076293945,14.295000076293945,14.335000038146973,13.595000267028809,13.595000267028809,5792920,2021-08-30
2021-09-06,14.675000190734863,14.675000190734863,14.725000381469727,14.239999771118164,14.399999618530273,5653890,2021-09-06
2021-09-13,13.899999618530273,13.899999618530273,16.049999237060547,13.850000381469727,14.949999809265137,5668921,2021-09-13
2021-09-20,15.399999618530273,15.399999618530273,15.649999618530273,13.649999618530273,13.899999618530273,5364829,2021-09-20
2021-09-27,15.149999618530273,15.149999618530273,15.850000381469727,14.350000381469727,15.850000381469727,5584490,2021-09-27
2021-10-04,16.899999618530273,16.899999618530273,17.100000381469727,15.100000381469727,15.149999618530273,7144533,2021-10-04
2021-10-11,17.850000381469727,17.850000381469727,18.0,16.600000381469727,17.299999237060547,5201084,2021-10-11
2021-10-18,16.850000381469727,16.850000381469727,18.25,15.949999809265137,18.0,6326809,2021-10-18
