Date,Adj Close_GANESHBE.NS,Close_GANESHBE.NS,High_GANESHBE.NS,Low_GANESHBE.NS,Open_GANESHBE.NS,Volume_GANESHBE.NS,Date
2023-05-29,155.35000610351562,155.35000610351562,159.0,148.0,153.0,955921,2023-05-29
2023-06-05,152.14999389648438,152.14999389648438,157.75,148.5500030517578,156.10000610351562,425441,2023-06-05
2023-06-12,156.85000610351562,156.85000610351562,161.9499969482422,149.5,154.3000030517578,631670,2023-06-12
2023-06-19,149.35000610351562,149.35000610351562,160.0,148.60000610351562,160.0,522346,2023-06-19
2023-06-26,152.0500030517578,152.0500030517578,155.5,145.5500030517578,148.0,588238,2023-06-26
2023-07-03,145.85000610351562,145.85000610351562,152.75,145.0,151.0,435884,2023-07-03
2023-07-10,154.39999389648438,154.39999389648438,159.4499969482422,142.89999389648438,146.5,1521614,2023-07-10
2023-07-17,162.3000030517578,162.3000030517578,163.9499969482422,152.4499969482422,155.35000610351562,1414282,2023-07-17
2023-07-24,159.4499969482422,159.4499969482422,168.10000610351562,157.3000030517578,163.39999389648438,1228067,2023-07-24
2023-07-31,152.14999389648438,152.14999389648438,161.0,151.0,159.4499969482422,777903,2023-07-31
2023-08-07,175.10000610351562,175.10000610351562,178.8000030517578,153.60000610351562,153.64999389648438,4878746,2023-08-07
2023-08-14,168.8000030517578,168.8000030517578,180.0,164.14999389648438,179.0,1063152,2023-08-14
2023-08-21,172.89999389648438,172.89999389648438,179.1999969482422,167.14999389648438,170.25,2946869,2023-08-21
2023-08-28,172.5500030517578,172.5500030517578,184.39999389648438,171.3000030517578,174.25,5813717,2023-08-28
2023-09-04,166.89999389648438,166.89999389648438,178.6999969482422,166.0500030517578,173.8000030517578,1791170,2023-09-04
2023-09-11,160.64999389648438,160.64999389648438,168.5500030517578,153.3000030517578,167.89999389648438,1055896,2023-09-11
2023-09-18,155.4499969482422,155.4499969482422,163.10000610351562,151.5,160.6999969482422,536254,2023-09-18
2023-09-25,151.25,151.25,157.6999969482422,148.5500030517578,155.64999389648438,580137,2023-09-25
2023-10-02,151.1999969482422,151.1999969482422,152.35000610351562,147.5500030517578,151.25,407725,2023-10-02
2023-10-09,150.25,150.25,156.39999389648438,144.0500030517578,148.0500030517578,863821,2023-10-09
2023-10-16,148.5,148.5,155.8000030517578,148.0500030517578,150.25,637669,2023-10-16
2023-10-23,143.60000610351562,143.60000610351562,149.85000610351562,135.10000610351562,148.60000610351562,501647,2023-10-23
2023-10-30,140.39999389648438,140.39999389648438,148.5,140.0,144.39999389648438,382604,2023-10-30
2023-11-06,147.39999389648438,147.39999389648438,148.1999969482422,139.25,142.6999969482422,837732,2023-11-06
2023-11-13,149.1999969482422,149.1999969482422,151.39999389648438,144.5500030517578,148.0,487501,2023-11-13
2023-11-20,156.14999389648438,156.14999389648438,161.0,150.25,151.9499969482422,1308619,2023-11-20
2023-11-27,162.0500030517578,162.0500030517578,177.25,154.0500030517578,156.14999389648438,3501624,2023-11-27
2023-12-04,162.6999969482422,162.6999969482422,176.1999969482422,161.64999389648438,165.0,2322797,2023-12-04
2023-12-11,153.4499969482422,153.4499969482422,166.0,151.60000610351562,161.8000030517578,1058249,2023-12-11
2023-12-18,152.35000610351562,152.35000610351562,157.5,147.89999389648438,154.1999969482422,755710,2023-12-18
2023-12-25,161.39999389648438,161.39999389648438,164.9499969482422,152.35000610351562,152.35000610351562,1439900,2023-12-25
2024-01-01,159.0500030517578,159.0500030517578,163.8000030517578,155.64999389648438,161.5,859392,2024-01-01
2024-01-08,151.5,151.5,160.6999969482422,148.5500030517578,160.0,1086766,2024-01-08
2024-01-15,165.5,165.5,168.9499969482422,151.5,151.5,2830022,2024-01-15
2024-01-22,166.85000610351562,166.85000610351562,170.85000610351562,158.3000030517578,165.5,1751570,2024-01-22
2024-01-29,195.8000030517578,195.8000030517578,209.4499969482422,168.10000610351562,168.9499969482422,15921338,2024-01-29
2024-02-05,196.14999389648438,196.14999389648438,217.0500030517578,191.35000610351562,200.0,4971906,2024-02-05
2024-02-12,193.0,193.0,203.39999389648438,172.14999389648438,195.0500030517578,2775606,2024-02-12
2024-02-19,195.39999389648438,195.39999389648438,199.85000610351562,184.5,194.0,1910124,2024-02-19
2024-02-26,193.0,193.0,205.75,185.0500030517578,205.75,1643394,2024-02-26
2024-03-04,191.9499969482422,191.9499969482422,201.9499969482422,186.10000610351562,193.5,2270576,2024-03-04
2024-03-11,178.89999389648438,178.89999389648438,199.8000030517578,166.0500030517578,192.5,1856831,2024-03-11
2024-03-18,183.85000610351562,183.85000610351562,184.85000610351562,175.0,180.0,845765,2024-03-18
2024-03-25,183.3000030517578,183.3000030517578,192.9499969482422,173.5,183.85000610351562,987470,2024-03-25
2024-04-01,179.0,179.0,194.0,176.0500030517578,184.25,1966085,2024-04-01
2024-04-08,174.35000610351562,174.35000610351562,182.14999389648438,173.5,178.5500030517578,948650,2024-04-08
2024-04-15,173.10000610351562,173.10000610351562,174.1999969482422,163.0,172.8000030517578,872090,2024-04-15
2024-04-22,172.0,172.0,183.0,165.5,175.0,1574999,2024-04-22
2024-04-29,165.0,165.0,174.89999389648438,163.5,172.89999389648438,887867,2024-04-29
2024-05-06,156.14999389648438,156.14999389648438,166.60000610351562,153.0,165.85000610351562,831991,2024-05-06
2024-05-13,155.1999969482422,155.1999969482422,157.0,148.0,150.25,1136253,2024-05-13
2024-05-20,152.5500030517578,152.5500030517578,160.0,150.0500030517578,153.1999969482422,508110,2024-05-20
2024-05-27,142.8000030517578,142.8000030517578,158.25,141.64999389648438,153.39999389648438,1355585,2024-05-27
2024-06-03,151.10000610351562,151.10000610351562,152.6999969482422,126.94999694824219,150.0,1367918,2024-06-03
2024-06-10,157.9499969482422,157.9499969482422,167.10000610351562,151.14999389648438,151.14999389648438,1628429,2024-06-10
2024-06-17,149.99000549316406,149.99000549316406,164.83999633789062,149.2100067138672,157.9499969482422,1181094,2024-06-17
2024-06-24,148.9600067138672,148.9600067138672,152.49000549316406,144.0,150.74000549316406,1248009,2024-06-24
2024-07-01,151.75999450683594,151.75999450683594,158.0,148.4600067138672,149.64999389648438,926473,2024-07-01
2024-07-08,160.83999633789062,160.83999633789062,164.35000610351562,148.1199951171875,151.75999450683594,1409436,2024-07-08
2024-07-15,159.0800018310547,159.0800018310547,171.5,156.0,165.0,1955881,2024-07-15
2024-07-22,171.6699981689453,171.6699981689453,180.0,152.00999450683594,163.0,2703927,2024-07-22
2024-07-29,172.2899932861328,172.2899932861328,179.0,167.0,171.6699981689453,2478100,2024-07-29
2024-08-05,170.69000244140625,170.69000244140625,172.89999389648438,155.52000427246094,168.60000610351562,1740839,2024-08-05
2024-08-12,156.7100067138672,156.7100067138672,173.94000244140625,156.0,168.0,885600,2024-08-12
2024-08-19,163.86000061035156,163.86000061035156,169.94000244140625,156.8699951171875,157.5500030517578,669634,2024-08-19
2024-08-26,166.6199951171875,166.6199951171875,174.3000030517578,160.72000122070312,165.25999450683594,1583794,2024-08-26
2024-09-02,164.32000732421875,164.32000732421875,172.39999389648438,162.85000610351562,167.10000610351562,1273969,2024-09-02
2024-09-09,160.7100067138672,160.7100067138672,164.92999267578125,156.89999389648438,162.8000030517578,654934,2024-09-09
2024-09-16,151.9499969482422,151.9499969482422,162.33999633789062,148.08999633789062,161.8000030517578,1013503,2024-09-16
2024-09-23,146.08999633789062,146.08999633789062,154.2100067138672,144.0,154.2100067138672,1013353,2024-09-23
2024-09-30,146.6300048828125,146.6300048828125,148.99000549316406,141.85000610351562,146.10000610351562,1071322,2024-09-30
2024-10-07,149.2100067138672,149.2100067138672,153.17999267578125,140.39999389648438,148.85000610351562,685451,2024-10-07
2024-10-14,146.7899932861328,146.7899932861328,154.89999389648438,139.60000610351562,149.7100067138672,644115,2024-10-14
2024-10-21,137.80999755859375,137.80999755859375,147.8300018310547,135.00999450683594,147.0,576786,2024-10-21
2024-10-28,144.0399932861328,144.0399932861328,145.0,135.91000366210938,138.5,285844,2024-10-28
2024-11-04,144.77000427246094,144.77000427246094,147.8000030517578,140.02000427246094,144.0500030517578,242511,2024-11-04
2024-11-11,135.3800048828125,135.3800048828125,144.77000427246094,131.11000061035156,142.60000610351562,262581,2024-11-11
2024-11-18,130.30999755859375,130.30999755859375,136.99000549316406,126.80000305175781,136.99000549316406,457525,2024-11-18
2024-11-25,138.08999633789062,138.08999633789062,140.30999755859375,128.47000122070312,132.25,373585,2024-11-25
2024-12-02,135.82000732421875,135.82000732421875,143.0,134.57000732421875,138.1999969482422,386599,2024-12-02
2024-12-09,137.92999267578125,137.92999267578125,143.9499969482422,134.0,136.5,517257,2024-12-09
2024-12-16,140.97000122070312,140.97000122070312,150.89999389648438,139.00999450683594,140.0,1006678,2024-12-16
2024-12-23,134.22999572753906,134.22999572753906,143.08999633789062,133.2100067138672,140.0,207849,2024-12-23
2024-12-30,134.61000061035156,134.61000061035156,135.22999572753906,131.0,133.5500030517578,284032,2024-12-30
2025-01-06,130.58999633789062,130.58999633789062,142.47999572753906,128.25,134.61000061035156,746083,2025-01-06
2025-01-13,130.9199981689453,130.9199981689453,132.39999389648438,125.5,129.02000427246094,292220,2025-01-13
2025-01-20,127.52999877929688,127.52999877929688,148.49000549316406,124.20999908447266,129.5,1730865,2025-01-20
2025-01-27,124.9000015258789,124.9000015258789,127.5,118.0,126.25,693861,2025-01-27
2025-02-03,127.91999816894531,127.91999816894531,131.5,121.80999755859375,124.0999984741211,253600,2025-02-03
2025-02-10,119.25,119.25,128.8800048828125,118.0,128.8800048828125,447824,2025-02-10
2025-02-17,114.63999938964844,114.63999938964844,123.0,113.5,119.25,637500,2025-02-17
2025-02-24,106.95999908447266,106.95999908447266,116.58999633789062,103.25,114.63999938964844,729640,2025-02-24
2025-03-03,126.54000091552734,126.54000091552734,132.00999450683594,100.91999816894531,106.95999908447266,1284916,2025-03-03
2025-03-10,116.91999816894531,116.91999816894531,128.13999938964844,115.0,125.0,643078,2025-03-10
2025-03-17,117.86000061035156,117.86000061035156,121.80000305175781,112.98999786376953,117.0,518643,2025-03-17
2025-03-24,104.58000183105469,104.58000183105469,120.08000183105469,104.05000305175781,118.1500015258789,1094930,2025-03-24
2025-03-31,123.12000274658203,123.12000274658203,131.0,104.05000305175781,104.58000183105469,1785889,2025-03-31
2025-04-07,119.55000305175781,119.55000305175781,122.4800033569336,110.25,110.25,319223,2025-04-07
2025-04-14,128.5399932861328,128.5399932861328,130.49000549316406,119.55000305175781,119.55000305175781,471414,2025-04-14
2025-04-21,118.30999755859375,118.30999755859375,130.0,117.01000213623047,128.5,334646,2025-04-21
2025-04-28,116.98999786376953,116.98999786376953,123.80000305175781,116.20999908447266,117.0,201793,2025-04-28
2025-05-05,108.77999877929688,108.77999877929688,118.0,108.0,116.0,276417,2025-05-05
2025-05-12,130.22999572753906,130.22999572753906,133.8000030517578,112.5,115.5999984741211,993555,2025-05-12
2025-05-19,110.55999755859375,110.55999755859375,132.1300048828125,102.69999694824219,130.0,2244426,2025-05-19
2025-05-26,111.68000030517578,111.68000030517578,117.33999633789062,109.55000305175781,110.0,604862,2025-05-26
2025-06-02,108.9000015258789,108.9000015258789,116.01000213623047,108.0199966430664,112.48999786376953,813189,2025-06-02
2025-06-09,106.83999633789062,106.83999633789062,112.68000030517578,105.48999786376953,108.0,688614,2025-06-09
2025-06-16,97.9800033569336,97.9800033569336,112.9800033569336,95.80000305175781,106.83999633789062,6557804,2025-06-16
2025-06-23,98.11000061035156,98.11000061035156,103.08999633789062,96.0199966430664,96.05000305175781,2883728,2025-06-23
2025-06-30,98.33999633789062,98.33999633789062,102.0,97.19999694824219,98.9000015258789,1506758,2025-06-30
2025-07-07,95.41999816894531,95.41999816894531,99.41999816894531,94.80000305175781,98.58999633789062,593104,2025-07-07
2025-07-14,94.62000274658203,94.62000274658203,96.4000015258789,93.9000015258789,96.0,213014,2025-07-14
