Date,Adj Close_MOLDTECH.NS,Close_MOLDTECH.NS,High_MOLDTECH.NS,Low_MOLDTECH.NS,Open_MOLDTECH.NS,Volume_MOLDTECH.NS,Date
2021-07-05,93.98175811767578,99.75,108.0,74.69999694824219,76.94999694824219,6719676,2021-07-05
2021-07-12,93.7933120727539,99.55000305175781,104.94999694824219,95.0,104.8499984741211,750031,2021-07-12
2021-07-19,89.12956237792969,94.5999984741211,100.75,94.0999984741211,98.5999984741211,303951,2021-07-19
2021-07-26,85.54931640625,90.80000305175781,96.25,87.19999694824219,95.0,261012,2021-07-26
2021-08-02,84.37159729003906,89.55000305175781,96.94999694824219,88.0,91.30000305175781,229894,2021-08-02
2021-08-09,78.8598861694336,83.69999694824219,91.0,73.80000305175781,91.0,241207,2021-08-09
2021-08-16,70.61585998535156,74.94999694824219,85.9000015258789,73.0999984741211,85.4000015258789,111283,2021-08-16
2021-08-23,69.34393310546875,73.5999984741211,79.0,69.0,75.8499984741211,136429,2021-08-23
2021-08-30,76.739990234375,81.44999694824219,81.5999984741211,73.05000305175781,74.30000305175781,111055,2021-08-30
2021-09-06,72.21756744384766,76.6500015258789,82.94999694824219,76.0,82.94999694824219,72652,2021-09-06
2021-09-13,77.9177017211914,82.69999694824219,86.80000305175781,76.0,76.0,146899,2021-09-13
2021-09-20,74.0076904296875,78.55000305175781,82.4000015258789,77.0,79.0999984741211,85766,2021-09-20
2021-09-27,74.39088439941406,78.1500015258789,81.0,75.30000305175781,77.94999694824219,112002,2021-09-27
2021-10-04,77.53215026855469,81.44999694824219,82.0,76.30000305175781,79.5999984741211,130916,2021-10-04
2021-10-11,76.3422622680664,80.19999694824219,83.0,78.69999694824219,82.9000015258789,157178,2021-10-11
2021-10-18,73.77214813232422,77.5,80.80000305175781,75.55000305175781,80.80000305175781,155640,2021-10-18
2021-10-25,70.53569793701172,74.0999984741211,77.5,73.0,77.5,119303,2021-10-25
2021-11-01,73.81974029541016,77.55000305175781,78.8499984741211,73.4000015258789,75.44999694824219,96974,2021-11-01
2021-11-08,70.86885833740234,74.44999694824219,79.1500015258789,74.0999984741211,79.1500015258789,92230,2021-11-08
2021-11-15,77.1513900756836,81.05000305175781,81.05000305175781,73.1500015258789,74.44999694824219,115853,2021-11-15
2021-11-22,72.34430694580078,76.0,88.69999694824219,75.5,85.0999984741211,532760,2021-11-22
2021-11-29,70.53569793701172,74.0999984741211,75.0,72.0,74.0,133237,2021-11-29
2021-12-06,75.53316497802734,79.3499984741211,82.44999694824219,73.0,75.0,200022,2021-12-06
2021-12-13,72.9154281616211,76.5999984741211,86.19999694824219,76.0999984741211,80.75,400921,2021-12-13
2021-12-20,76.7706298828125,80.6500015258789,86.5,72.0,74.0999984741211,455540,2021-12-20
2021-12-27,81.4349365234375,85.55000305175781,88.5999984741211,78.05000305175781,79.19999694824219,595941,2021-12-27
2022-01-03,79.67391967773438,83.69999694824219,88.0,81.5999984741211,87.0,220919,2022-01-03
2022-01-10,81.24455261230469,85.3499984741211,91.0,82.0,82.69999694824219,408581,2022-01-10
2022-01-17,79.05519104003906,83.05000305175781,88.0,82.44999694824219,86.80000305175781,206366,2022-01-17
2022-01-24,78.198486328125,82.1500015258789,86.80000305175781,74.5999984741211,84.5,270339,2022-01-24
2022-01-31,79.86430358886719,83.9000015258789,88.0,80.3499984741211,82.19999694824219,167853,2022-01-31
2022-02-07,74.8192367553711,78.5999984741211,87.0,78.0,83.0,171334,2022-02-07
2022-02-14,71.48758697509766,75.0999984741211,78.0,67.5,78.0,199015,2022-02-14
2022-02-21,65.68101501464844,69.0,75.0,63.0,75.0,157407,2022-02-21
2022-02-28,65.53822326660156,68.8499984741211,71.0,64.05000305175781,70.69999694824219,69980,2022-02-28
2022-03-07,82.4344253540039,86.5999984741211,86.5999984741211,65.55000305175781,68.8499984741211,643026,2022-03-07
2022-03-14,78.6268310546875,82.5999984741211,95.5,81.4000015258789,92.0,1204258,2022-03-14
2022-03-21,80.14987182617188,84.19999694824219,88.9000015258789,80.5,84.0,347950,2022-03-21
2022-03-28,80.48107147216797,82.8499984741211,85.8499984741211,80.0,83.4000015258789,177331,2022-03-28
2022-04-04,84.415283203125,86.9000015258789,90.25,83.0,84.55000305175781,314363,2022-04-04
2022-04-11,91.94368743896484,94.6500015258789,100.0,85.0999984741211,87.0,1101203,2022-04-11
2022-04-18,99.52066802978516,102.44999694824219,108.94999694824219,88.3499984741211,94.6500015258789,2575836,2022-04-18
2022-04-25,100.05494689941406,103.0,121.5,95.9000015258789,101.69999694824219,4074189,2022-04-25
2022-05-02,102.62916564941406,105.6500015258789,128.0,97.5999984741211,99.75,1997808,2022-05-02
2022-05-09,93.35222625732422,96.0999984741211,107.80000305175781,86.4000015258789,104.3499984741211,975133,2022-05-09
2022-05-16,99.52066802978516,102.44999694824219,109.69999694824219,91.0999984741211,96.8499984741211,850577,2022-05-16
2022-05-23,94.08078002929688,96.8499984741211,105.0,87.4000015258789,104.94999694824219,480197,2022-05-23
2022-05-30,101.90060424804688,104.9000015258789,108.9000015258789,97.75,98.25,848752,2022-05-30
2022-06-06,95.53789520263672,98.3499984741211,104.5,97.0,104.5,260722,2022-06-06
2022-06-13,90.1465835571289,92.80000305175781,101.80000305175781,91.0999984741211,97.5,738876,2022-06-13
2022-06-20,89.9522933959961,92.5999984741211,94.6500015258789,83.0,92.69999694824219,274699,2022-06-20
2022-06-27,91.7979736328125,94.5,99.05000305175781,93.4000015258789,96.0,310630,2022-06-27
2022-07-04,92.7693862915039,95.5,101.55000305175781,94.69999694824219,94.94999694824219,260507,2022-07-04
2022-07-11,91.94368743896484,94.6500015258789,98.5,92.5,94.0,131771,2022-07-11
2022-07-18,95.48931884765625,98.30000305175781,103.55000305175781,94.80000305175781,94.80000305175781,416906,2022-07-18
2022-07-25,94.76077270507812,97.55000305175781,98.9000015258789,90.0,98.1500015258789,368710,2022-07-25
2022-08-01,88.15520477294922,90.75,100.94999694824219,89.05000305175781,97.55000305175781,529402,2022-08-01
2022-08-08,84.60956573486328,87.0999984741211,92.19999694824219,85.0999984741211,91.94999694824219,236760,2022-08-08
2022-08-15,87.3780746459961,89.94999694824219,92.8499984741211,85.0,87.0999984741211,325000,2022-08-15
2022-08-22,87.42664337158203,90.0,93.0,87.0,90.5,217571,2022-08-22
2022-08-29,88.738037109375,91.3499984741211,93.0,86.0999984741211,86.0999984741211,183364,2022-08-29
2022-09-05,90.24372863769531,92.9000015258789,94.6500015258789,90.0,93.0,221209,2022-09-05
2022-09-12,89.41803741455078,92.05000305175781,94.44999694824219,91.0,93.6500015258789,191518,2022-09-12
2022-09-19,89.17518615722656,91.80000305175781,94.44999694824219,90.3499984741211,90.3499984741211,206716,2022-09-19
2022-09-26,86.05359649658203,88.30000305175781,93.05000305175781,86.25,92.0,132182,2022-09-26
2022-10-03,88.73363494873047,91.05000305175781,91.9000015258789,86.5999984741211,89.55000305175781,100669,2022-10-03
2022-10-10,87.27178955078125,89.55000305175781,92.30000305175781,89.0999984741211,92.30000305175781,91954,2022-10-10
2022-10-17,91.60858154296875,94.0,95.80000305175781,89.0999984741211,90.0,265209,2022-10-17
2022-10-24,93.26533508300781,95.69999694824219,96.5,93.0999984741211,96.0,106291,2022-10-24
2022-10-31,101.20799255371094,103.8499984741211,113.5,94.0,97.19999694824219,1630426,2022-10-31
2022-11-07,101.30545043945312,103.94999694824219,111.94999694824219,103.0,105.75,436819,2022-11-07
2022-11-14,100.42835998535156,103.05000305175781,107.30000305175781,102.0,104.5999984741211,228406,2022-11-14
2022-11-21,101.20799255371094,103.8499984741211,106.94999694824219,102.0,104.5,154766,2022-11-21
2022-11-28,110.75868225097656,113.6500015258789,124.19999694824219,101.30000305175781,101.30000305175781,2506609,2022-11-28
2022-12-05,113.2437973022461,116.19999694824219,123.0,110.9000015258789,114.94999694824219,999900,2022-12-05
2022-12-12,120.01699829101562,123.1500015258789,129.60000610351562,114.30000305175781,117.8499984741211,1830556,2022-12-12
2022-12-19,104.76512908935547,107.5,133.39999389648438,107.0999984741211,124.05000305175781,1309748,2022-12-19
2022-12-26,138.28997802734375,141.89999389648438,144.6999969482422,106.0,106.0,3104626,2022-12-26
2023-01-02,151.0566864013672,155.0,164.6999969482422,143.1999969482422,146.0,5888948,2023-01-02
2023-01-09,152.46981811523438,156.4499969482422,165.8000030517578,146.0500030517578,156.8000030517578,1472013,2023-01-09
2023-01-16,171.37628173828125,175.85000610351562,183.3000030517578,150.64999389648438,157.60000610351562,5455416,2023-01-16
2023-01-23,151.39781188964844,155.35000610351562,175.64999389648438,151.8000030517578,175.0,2127046,2023-01-23
2023-01-30,183.70443725585938,188.5,196.5,154.75,155.5,6593192,2023-01-30
2023-02-06,242.81146240234375,249.14999389648438,249.35000610351562,189.0,189.0,6234546,2023-02-06
2023-02-13,217.0343780517578,222.6999969482422,275.3500061035156,214.6999969482422,249.14999389648438,3841027,2023-02-13
2023-02-20,220.49404907226562,226.25,244.64999389648438,215.10000610351562,225.0,1672881,2023-02-20
2023-02-27,244.32203674316406,250.6999969482422,266.54998779296875,221.0,231.0,1535720,2023-02-27
2023-03-06,240.42379760742188,246.6999969482422,258.75,236.3000030517578,250.0,631507,2023-03-06
2023-03-13,233.163330078125,239.25,265.0,222.60000610351562,248.6999969482422,1193252,2023-03-13
2023-03-20,226.92616271972656,232.85000610351562,247.39999389648438,228.6999969482422,239.25,360952,2023-03-20
2023-03-27,237.88995361328125,244.10000610351562,247.0,220.39999389648438,229.0,420692,2023-03-27
2023-04-03,236.33065795898438,242.5,252.0,230.8000030517578,248.0,314403,2023-04-03
2023-04-10,264.4953918457031,271.3999938964844,289.70001220703125,249.89999389648438,255.0,1908675,2023-04-10
2023-04-17,279.3574523925781,286.6499938964844,300.54998779296875,270.1499938964844,271.70001220703125,1232927,2023-04-17
2023-04-24,268.9179992675781,274.04998779296875,293.3500061035156,256.25,286.6499938964844,650946,2023-04-24
2023-05-01,297.3258972167969,303.0,312.1499938964844,262.0,274.04998779296875,1415869,2023-05-01
2023-05-08,313.909423828125,319.8999938964844,324.0,296.3500061035156,303.0,757252,2023-05-08
2023-05-15,313.76220703125,319.75,322.0,308.25,319.8999938964844,423708,2023-05-15
2023-05-22,329.7079162597656,336.0,343.3500061035156,302.0,319.75,933243,2023-05-22
2023-05-29,339.3243713378906,345.79998779296875,349.0,329.04998779296875,342.0,576118,2023-05-29
2023-06-05,327.50006103515625,333.75,354.0,306.3999938964844,349.29998779296875,720238,2023-06-05
2023-06-12,319.01202392578125,325.1000061035156,342.25,319.0,336.3999938964844,326039,2023-06-12
2023-06-19,300.4659729003906,306.20001220703125,329.95001220703125,305.20001220703125,325.54998779296875,731403,2023-06-19
2023-06-26,296.1974182128906,301.8500061035156,315.79998779296875,297.6000061035156,305.20001220703125,314997,2023-06-26
2023-07-03,221.3753204345703,225.60000610351562,306.8999938964844,224.5,305.54998779296875,2566155,2023-07-03
2023-07-10,227.75360107421875,232.10000610351562,251.35000610351562,225.0500030517578,225.60000610351562,1366321,2023-07-10
2023-07-17,227.21388244628906,231.5500030517578,239.3000030517578,229.8000030517578,232.10000610351562,377512,2023-07-17
2023-07-24,272.4505615234375,277.6499938964844,278.75,228.25,231.6999969482422,1701582,2023-07-24
2023-07-31,320.0914306640625,326.20001220703125,333.8999938964844,252.0,277.6499938964844,3079251,2023-07-31
2023-08-07,307.4820556640625,313.3500061035156,351.45001220703125,305.0,330.0,1512979,2023-08-07
2023-08-14,318.7667236328125,324.8500061035156,337.70001220703125,297.0,313.0,621373,2023-08-14
2023-08-21,374.1105041503906,381.25,392.5,318.1000061035156,318.1000061035156,2108058,2023-08-21
2023-08-28,371.1667175292969,378.25,392.8500061035156,352.29998779296875,388.0,839041,2023-08-28
2023-09-04,371.3630065917969,378.45001220703125,398.54998779296875,370.0,381.70001220703125,684778,2023-09-04
2023-09-11,333.3386535644531,339.70001220703125,384.25,321.5,381.8999938964844,867888,2023-09-11
2023-09-18,344.3288879394531,350.8999938964844,370.0,332.04998779296875,345.0,561914,2023-09-18
2023-09-25,342.9949035644531,348.1000061035156,365.79998779296875,343.3500061035156,350.8999938964844,276561,2023-09-25
2023-10-02,353.0945739746094,358.3500061035156,359.5,337.1000061035156,348.1000061035156,233565,2023-10-02
2023-10-09,333.4864196777344,338.45001220703125,358.5,330.0,350.0,290402,2023-10-09
2023-10-16,329.8899230957031,334.79998779296875,350.0,326.0,339.0,256431,2023-10-16
2023-10-23,285.0572204589844,289.29998779296875,333.0,286.29998779296875,330.0,842350,2023-10-23
2023-10-30,258.9951477050781,262.8500061035156,316.5,247.85000610351562,291.1499938964844,2244644,2023-10-30
2023-11-06,261.0643615722656,264.95001220703125,284.1499938964844,260.0,265.0,1328548,2023-11-06
2023-11-13,256.1376647949219,259.95001220703125,273.5,258.0,269.70001220703125,626674,2023-11-13
2023-11-20,257.02447509765625,260.8500061035156,265.45001220703125,254.0,260.0,754034,2023-11-20
2023-11-27,250.6690673828125,254.39999389648438,264.45001220703125,254.0,260.8500061035156,416061,2023-11-27
2023-12-04,284.2689514160156,288.5,303.0,239.0,262.3500061035156,3114077,2023-12-04
2023-12-11,282.93878173828125,287.1499938964844,294.3999938964844,275.1000061035156,288.0,943700,2023-12-11
2023-12-18,265.4983825683594,269.45001220703125,295.79998779296875,261.79998779296875,288.8999938964844,714858,2023-12-18
2023-12-25,272.4942321777344,276.54998779296875,281.0,267.29998779296875,269.45001220703125,557805,2023-12-25
2024-01-01,273.13470458984375,277.20001220703125,286.0,275.25,278.8999938964844,571540,2024-01-01
2024-01-08,273.2825012207031,277.3500061035156,285.0,270.20001220703125,279.0,813941,2024-01-08
2024-01-15,267.4690246582031,271.45001220703125,284.70001220703125,261.1499938964844,279.54998779296875,600587,2024-01-15
2024-01-22,268.3065490722656,272.29998779296875,274.3999938964844,262.95001220703125,271.45001220703125,260336,2024-01-22
2024-01-29,272.9376220703125,277.0,281.8500061035156,265.95001220703125,272.75,620670,2024-01-29
2024-02-05,231.5535888671875,235.0,283.20001220703125,225.5500030517578,279.6000061035156,1018818,2024-02-05
2024-02-12,230.61752319335938,234.0500030517578,242.75,216.10000610351562,234.89999389648438,1080227,2024-02-12
2024-02-19,218.596435546875,221.85000610351562,239.64999389648438,220.10000610351562,239.64999389648438,730277,2024-02-19
2024-02-26,213.52195739746094,216.6999969482422,224.35000610351562,210.0500030517578,224.0500030517578,1041032,2024-02-26
2024-03-04,196.2786102294922,199.1999969482422,219.5500030517578,197.6999969482422,217.6999969482422,730104,2024-03-04
2024-03-11,188.0510711669922,190.85000610351562,203.35000610351562,183.0,200.1999969482422,1146980,2024-03-11
2024-03-18,185.14431762695312,187.89999389648438,193.0500030517578,185.0,192.0,830987,2024-03-18
2024-03-25,179.08453369140625,181.75,192.0,180.0,187.89999389648438,851259,2024-03-25
2024-04-01,236.92364501953125,240.4499969482422,247.6999969482422,183.14999389648438,183.14999389648438,4803397,2024-04-01
2024-04-08,223.917236328125,227.25,248.4499969482422,223.0,243.5500030517578,997976,2024-04-08
2024-04-15,214.6034698486328,215.89999389648438,229.3000030517578,210.35000610351562,221.10000610351562,498625,2024-04-15
2024-04-22,219.5734405517578,220.89999389648438,231.64999389648438,217.0500030517578,217.0500030517578,796162,2024-04-22
2024-04-29,213.311279296875,214.60000610351562,229.39999389648438,205.0,223.89999389648438,940186,2024-04-29
2024-05-06,202.52642822265625,203.75,217.5,201.10000610351562,215.60000610351562,495591,2024-05-06
2024-05-13,227.2272186279297,228.60000610351562,228.64999389648438,198.0,203.75,891830,2024-05-13
2024-05-20,256.2518310546875,257.79998779296875,269.70001220703125,217.8000030517578,217.8000030517578,2740152,2024-05-20
2024-05-27,247.00770568847656,248.5,259.70001220703125,231.9499969482422,256.8999938964844,951519,2024-05-27
2024-06-03,254.0650634765625,255.60000610351562,264.0,213.0,262.0,1203775,2024-06-03
2024-06-10,264.38275146484375,265.9800109863281,271.5299987792969,250.0,256.8900146484375,1083559,2024-06-10
2024-06-17,262.1959533691406,263.7799987792969,274.95001220703125,249.2100067138672,265.9800109863281,652698,2024-06-17
2024-06-24,254.99942016601562,256.5400085449219,273.20001220703125,255.75999450683594,260.010009765625,630980,2024-06-24
2024-07-01,263.607421875,265.20001220703125,269.8999938964844,256.0,260.3999938964844,695913,2024-07-01
2024-07-08,266.98699951171875,268.6000061035156,294.04998779296875,262.79998779296875,267.8999938964844,1604487,2024-07-08
2024-07-15,255.10874938964844,256.6499938964844,280.70001220703125,253.6999969482422,269.1000061035156,515210,2024-07-15
2024-07-22,264.3529357910156,265.95001220703125,269.95001220703125,245.10000610351562,256.0,617940,2024-07-22
2024-07-29,248.7471923828125,250.25,267.6499938964844,246.9499969482422,266.8500061035156,844801,2024-07-29
2024-08-05,218.52975463867188,219.85000610351562,245.1999969482422,218.5,232.0500030517578,1046586,2024-08-05
2024-08-12,213.5100860595703,214.8000030517578,219.75,209.0,217.0500030517578,496800,2024-08-12
2024-08-19,221.51173400878906,222.85000610351562,226.14999389648438,215.14999389648438,216.10000610351562,442277,2024-08-19
2024-08-26,233.34027099609375,234.75,245.75,222.85000610351562,224.64999389648438,991105,2024-08-26
2024-09-02,231.16342163085938,232.55999755859375,250.0,229.2100067138672,236.0,662180,2024-09-02
2024-09-09,232.85321044921875,234.25999450683594,242.0,228.0,234.0,368781,2024-09-09
2024-09-16,225.10006713867188,226.4600067138672,246.0,225.0,235.00999450683594,357734,2024-09-16
2024-09-23,233.3699951171875,233.3699951171875,236.5800018310547,221.10000610351562,228.0,443199,2024-09-23
2024-09-30,229.69000244140625,229.69000244140625,250.0,226.00999450683594,250.0,299038,2024-09-30
2024-10-07,230.42999267578125,230.42999267578125,238.39999389648438,212.0,230.25,255985,2024-10-07
2024-10-14,220.92999267578125,220.92999267578125,232.89999389648438,219.10000610351562,232.89999389648438,151426,2024-10-14
2024-10-21,202.67999267578125,202.67999267578125,224.0,200.8000030517578,222.25,195803,2024-10-21
2024-10-28,221.4600067138672,221.4600067138672,226.60000610351562,198.61000061035156,205.0,192929,2024-10-28
2024-11-04,221.3000030517578,221.3000030517578,229.0,214.0,225.88999938964844,199491,2024-11-04
2024-11-11,206.72999572753906,206.72999572753906,224.74000549316406,202.36000061035156,221.0,113583,2024-11-11
2024-11-18,205.4600067138672,205.4600067138672,209.6999969482422,198.61000061035156,207.24000549316406,98689,2024-11-18
2024-11-25,209.27999877929688,209.27999877929688,217.77000427246094,204.99000549316406,208.94000244140625,126672,2024-11-25
2024-12-02,215.4600067138672,215.4600067138672,219.89999389648438,208.10000610351562,214.99000549316406,254568,2024-12-02
2024-12-09,218.91000366210938,218.91000366210938,231.14999389648438,212.10000610351562,217.39999389648438,475563,2024-12-09
2024-12-16,206.86000061035156,206.86000061035156,221.55999755859375,204.14999389648438,216.77000427246094,228071,2024-12-16
2024-12-23,199.92999267578125,199.92999267578125,208.1999969482422,198.22000122070312,207.89999389648438,157760,2024-12-23
2024-12-30,210.11000061035156,210.11000061035156,213.00999450683594,195.89999389648438,199.02000427246094,202097,2024-12-30
2025-01-06,184.8300018310547,184.8300018310547,212.60000610351562,183.80999755859375,212.60000610351562,286187,2025-01-06
2025-01-13,186.66000366210938,186.66000366210938,193.0,177.5,184.85000610351562,223168,2025-01-13
2025-01-20,187.17999267578125,187.17999267578125,193.17999267578125,182.82000732421875,187.0,211454,2025-01-20
2025-01-27,173.4499969482422,173.4499969482422,189.89999389648438,163.82000732421875,187.17999267578125,345921,2025-01-27
2025-02-03,166.74000549316406,166.74000549316406,177.27999877929688,161.2100067138672,173.86000061035156,242579,2025-02-03
2025-02-10,133.86000061035156,133.86000061035156,169.89999389648438,128.3699951171875,169.89999389648438,691594,2025-02-10
2025-02-17,137.72999572753906,137.72999572753906,144.49000549316406,122.0,134.99000549316406,569490,2025-02-17
2025-02-24,121.61000061035156,121.61000061035156,136.0,119.52999877929688,136.0,408598,2025-02-24
2025-03-03,124.02999877929688,124.02999877929688,127.9000015258789,113.1500015258789,120.01000213623047,662747,2025-03-03
2025-03-10,114.5199966430664,114.5199966430664,126.0,113.0,124.02999877929688,366796,2025-03-10
2025-03-17,125.1500015258789,125.1500015258789,126.91000366210938,109.94999694824219,114.51000213623047,587668,2025-03-17
2025-03-24,148.72000122070312,148.72000122070312,151.4499969482422,122.51000213623047,125.0,3389077,2025-03-24
2025-03-31,152.10000610351562,152.10000610351562,164.1999969482422,145.05999755859375,148.72000122070312,1438216,2025-03-31
2025-04-07,150.3800048828125,150.3800048828125,153.89999389648438,132.0,136.0,326043,2025-04-07
2025-04-14,150.97000122070312,150.97000122070312,162.47000122070312,150.0,154.89999389648438,217538,2025-04-14
2025-04-21,146.6300048828125,146.6300048828125,164.0,144.3000030517578,153.25,360999,2025-04-21
2025-04-28,141.17999267578125,141.17999267578125,148.13999938964844,140.2100067138672,146.99000549316406,149248,2025-04-28
2025-05-05,129.3000030517578,129.3000030517578,146.24000549316406,126.80000305175781,141.0,248006,2025-05-05
2025-05-12,147.44000244140625,147.44000244140625,149.0,135.22999572753906,135.89999389648438,216080,2025-05-12
2025-05-19,146.33999633789062,146.33999633789062,153.39999389648438,139.80999755859375,150.0,241953,2025-05-19
2025-05-26,136.0500030517578,136.0500030517578,149.9499969482422,134.0,146.33999633789062,318624,2025-05-26
2025-06-02,139.3300018310547,139.3300018310547,141.0,133.8000030517578,136.72000122070312,244818,2025-06-02
2025-06-09,161.0,161.0,169.8000030517578,138.99000549316406,141.0,1548544,2025-06-09
2025-06-16,151.1699981689453,151.1699981689453,165.0,148.0,161.0,312515,2025-06-16
2025-06-23,162.6699981689453,162.6699981689453,173.24000549316406,148.25,148.3000030517578,1862929,2025-06-23
2025-06-30,163.22999572753906,163.22999572753906,165.8300018310547,157.5,162.6699981689453,269955,2025-06-30
2025-07-07,157.8800048828125,157.8800048828125,169.5,154.89999389648438,163.5,273070,2025-07-07
2025-07-14,159.89999389648438,159.89999389648438,165.00999450683594,154.32000732421875,159.47999572753906,104881,2025-07-14
