Date,Adj Close_KRITI.NS,Close_KRITI.NS,High_KRITI.NS,Low_KRITI.NS,Open_KRITI.NS,Volume_KRITI.NS,Date
2021-11-29,118.79015350341797,119.30000305175781,122.0,113.0,116.0,131309,2021-11-29
2021-12-06,112.46728515625,112.94999694824219,121.25,108.5,121.25,165246,2021-12-06
2021-12-13,113.4630126953125,113.94999694824219,119.4000015258789,111.94999694824219,115.94999694824219,160425,2021-12-13
2021-12-20,108.53417205810547,109.0,113.80000305175781,103.3499984741211,113.80000305175781,220604,2021-12-20
2021-12-27,129.49420166015625,130.0500030517578,146.0,107.3499984741211,110.0,1036404,2021-12-27
2022-01-03,129.64356994628906,130.1999969482422,139.89999389648438,128.0,134.85000610351562,283008,2022-01-03
2022-01-10,134.47283935546875,135.0500030517578,139.89999389648438,127.3499984741211,130.0,243906,2022-01-10
2022-01-17,118.83993530273438,119.3499984741211,139.0,115.3499984741211,139.0,324374,2022-01-17
2022-01-24,99.92113494873047,100.3499984741211,137.1999969482422,97.0,121.0,611814,2022-01-24
2022-01-31,99.77177429199219,100.19999694824219,103.94999694824219,98.0999984741211,103.94999694824219,384222,2022-01-31
2022-02-07,106.64228820800781,107.0999984741211,119.0,97.75,101.44999694824219,790003,2022-02-07
2022-02-14,109.43032836914062,109.9000015258789,122.6500015258789,100.55000305175781,102.0,544006,2022-02-14
2022-02-21,107.38908386230469,107.8499984741211,128.0,98.0,111.5999984741211,728286,2022-02-21
2022-02-28,101.01643371582031,101.44999694824219,108.80000305175781,98.25,108.80000305175781,301269,2022-02-28
2022-03-07,104.75040435791016,105.19999694824219,108.0999984741211,98.30000305175781,103.0,128747,2022-03-07
2022-03-14,106.04485321044922,106.5,109.94999694824219,102.6500015258789,105.0,127181,2022-03-14
2022-03-21,103.85425567626953,104.30000305175781,109.0,102.94999694824219,108.9000015258789,121033,2022-03-21
2022-03-28,106.74185943603516,107.19999694824219,117.0,100.25,105.80000305175781,338828,2022-03-28
2022-04-04,113.8115234375,114.30000305175781,121.0,108.3499984741211,109.30000305175781,297029,2022-04-04
2022-04-11,113.36344146728516,113.8499984741211,120.0,111.05000305175781,114.9000015258789,196392,2022-04-11
2022-04-18,114.65788269042969,115.1500015258789,122.5,111.0,113.5,274727,2022-04-18
2022-04-25,109.62946319580078,110.0999984741211,116.94999694824219,102.55000305175781,115.0,314914,2022-04-25
2022-05-02,104.40190124511719,104.8499984741211,118.0,101.9000015258789,106.55000305175781,270151,2022-05-02
2022-05-09,95.938232421875,96.3499984741211,105.5,89.44999694824219,105.5,412764,2022-05-09
2022-05-16,98.12882995605469,98.55000305175781,105.05000305175781,97.05000305175781,101.0,132918,2022-05-16
2022-05-23,88.47028350830078,88.8499984741211,100.44999694824219,86.3499984741211,98.5999984741211,229294,2022-05-23
2022-05-30,80.55426025390625,80.9000015258789,93.44999694824219,78.4000015258789,90.1500015258789,311869,2022-05-30
2022-06-06,75.92412567138672,76.25,83.0,75.55000305175781,82.05000305175781,146526,2022-06-06
2022-06-13,70.14891815185547,70.44999694824219,80.0,65.25,76.0,201892,2022-06-13
2022-06-20,70.49742889404297,70.80000305175781,76.0,64.0,72.9000015258789,142845,2022-06-20
2022-06-27,69.4021224975586,69.69999694824219,72.80000305175781,68.1500015258789,71.0999984741211,68255,2022-06-27
2022-07-04,78.8117446899414,79.1500015258789,84.0,69.4000015258789,69.5999984741211,159491,2022-07-04
2022-07-11,69.65105438232422,69.94999694824219,84.69999694824219,68.6500015258789,77.75,118239,2022-07-11
2022-07-18,73.33524322509766,73.6500015258789,75.80000305175781,69.8499984741211,70.3499984741211,152388,2022-07-18
2022-07-25,70.74635314941406,71.05000305175781,73.6500015258789,68.5,73.0,158634,2022-07-25
2022-08-01,70.29827117919922,70.5999984741211,73.1500015258789,69.4000015258789,72.5,210330,2022-08-01
2022-08-08,72.98674774169922,73.30000305175781,75.0,67.8499984741211,70.80000305175781,246425,2022-08-08
2022-08-15,74.44229125976562,74.55000305175781,85.69999694824219,70.0,73.30000305175781,503578,2022-08-15
2022-08-22,89.12104797363281,89.25,99.30000305175781,73.1500015258789,74.9000015258789,1237806,2022-08-22
2022-08-29,86.02552795410156,86.1500015258789,97.5,84.1500015258789,89.9000015258789,374600,2022-08-29
2022-09-05,84.12826538085938,84.25,91.4000015258789,82.25,85.0,295801,2022-09-05
2022-09-12,88.07255554199219,88.19999694824219,93.44999694824219,84.5,85.05000305175781,328222,2022-09-12
2022-09-19,95.06244659423828,95.19999694824219,107.0,86.6500015258789,90.44999694824219,695417,2022-09-19
2022-09-26,90.21945190429688,90.3499984741211,94.69999694824219,81.6500015258789,93.80000305175781,351277,2022-09-26
2022-10-03,93.46475982666016,93.5999984741211,98.80000305175781,87.55000305175781,87.69999694824219,181758,2022-10-03
2022-10-10,89.86996459960938,90.0,94.0,89.30000305175781,91.0,211234,2022-10-10
2022-10-17,89.91989135742188,90.05000305175781,92.69999694824219,89.1500015258789,90.05000305175781,101890,2022-10-17
2022-10-24,89.91989135742188,90.05000305175781,105.0,90.0,93.69999694824219,125732,2022-10-24
2022-10-31,90.01974487304688,90.1500015258789,95.4000015258789,84.1500015258789,90.0,356256,2022-10-31
2022-11-07,82.53058624267578,82.6500015258789,95.8499984741211,81.5,89.80000305175781,263703,2022-11-07
2022-11-14,79.73462677001953,79.8499984741211,84.1500015258789,77.5,83.94999694824219,187003,2022-11-14
2022-11-21,81.88152313232422,82.0,86.80000305175781,78.75,81.5999984741211,140079,2022-11-21
2022-11-28,83.22956848144531,83.3499984741211,84.75,78.0,82.05000305175781,165754,2022-11-28
2022-12-05,82.78022003173828,82.9000015258789,87.6500015258789,80.9000015258789,81.5999984741211,148856,2022-12-05
2022-12-12,80.2838363647461,80.4000015258789,84.5999984741211,76.3499984741211,84.5999984741211,219981,2022-12-12
2022-12-19,71.19698333740234,71.30000305175781,80.75,70.3499984741211,79.25,160644,2022-12-19
2022-12-26,84.5776138305664,84.69999694824219,90.5999984741211,66.6500015258789,66.6500015258789,416658,2022-12-26
2023-01-02,80.4336166381836,80.55000305175781,86.05000305175781,79.25,83.0999984741211,193236,2023-01-02
2023-01-09,85.37646484375,85.5,88.80000305175781,80.25,81.3499984741211,173523,2023-01-09
2023-01-16,82.93000793457031,83.05000305175781,86.94999694824219,82.69999694824219,85.5,95480,2023-01-16
2023-01-23,77.43795013427734,77.55000305175781,83.75,76.05000305175781,83.3499984741211,51794,2023-01-23
2023-01-30,78.48643493652344,78.5999984741211,81.75,72.9000015258789,76.80000305175781,123589,2023-01-30
2023-02-06,90.66880798339844,90.80000305175781,98.80000305175781,77.0,83.8499984741211,770611,2023-02-06
2023-02-13,91.66736602783203,91.80000305175781,94.9000015258789,88.25,91.05000305175781,290810,2023-02-13
2023-02-20,101.90254974365234,102.05000305175781,110.1500015258789,91.0999984741211,94.0,1199982,2023-02-20
2023-02-27,104.54872131347656,104.69999694824219,111.9000015258789,94.25,104.0,586283,2023-02-27
2023-03-06,104.44886779785156,104.5999984741211,113.5,103.0,104.69999694824219,189770,2023-03-06
2023-03-13,102.90110778808594,103.05000305175781,106.30000305175781,97.4000015258789,104.94999694824219,216877,2023-03-13
2023-03-20,108.9423599243164,109.0999984741211,114.19999694824219,101.55000305175781,103.0,217724,2023-03-20
2023-03-27,113.58564758300781,113.75,116.8499984741211,107.44999694824219,110.0,180227,2023-03-27
2023-04-03,105.0979232788086,105.25,116.5,104.44999694824219,116.5,160513,2023-04-03
2023-04-10,105.84683990478516,106.0,109.6500015258789,104.05000305175781,104.1500015258789,70390,2023-04-10
2023-04-17,104.59864807128906,104.75,109.44999694824219,102.05000305175781,105.19999694824219,91221,2023-04-17
2023-04-24,101.85262298583984,102.0,107.6500015258789,101.0,101.1500015258789,86127,2023-04-24
2023-05-01,100.80413818359375,100.94999694824219,104.0,100.05000305175781,102.0,100178,2023-05-01
2023-05-08,106.29618835449219,106.44999694824219,110.05000305175781,97.0,100.0,135614,2023-05-08
2023-05-15,104.29907989501953,104.44999694824219,113.94999694824219,102.8499984741211,107.0,122392,2023-05-15
2023-05-22,109.34178924560547,109.5,118.0,101.30000305175781,103.9000015258789,577879,2023-05-22
2023-05-29,104.09937286376953,104.25,111.0,103.0,110.19999694824219,178974,2023-05-29
2023-06-05,101.65291595458984,101.80000305175781,106.6500015258789,97.0,104.25,319989,2023-06-05
2023-06-12,105.54727172851562,105.69999694824219,110.55000305175781,97.6500015258789,102.8499984741211,469350,2023-06-12
2023-06-19,104.0494384765625,104.19999694824219,108.4000015258789,102.0,108.4000015258789,196417,2023-06-19
2023-06-26,111.0892562866211,111.25,114.4000015258789,101.8499984741211,104.0999984741211,371649,2023-06-26
2023-07-03,123.0719223022461,123.25,128.0,110.25,111.25,794975,2023-07-03
2023-07-10,123.4214096069336,123.5999984741211,140.85000610351562,119.5999984741211,127.44999694824219,1193309,2023-07-10
2023-07-17,130.2615203857422,130.4499969482422,132.8000030517578,120.30000305175781,123.5999984741211,723962,2023-07-17
2023-07-24,113.23615264892578,113.4000015258789,128.1999969482422,104.4000015258789,126.3499984741211,1659552,2023-07-24
2023-07-31,111.43875122070312,111.5999984741211,117.5,108.75,114.4000015258789,286414,2023-07-31
2023-08-07,110.73976135253906,110.9000015258789,122.94999694824219,109.0,112.5999984741211,490049,2023-08-07
2023-08-14,103.15074920654297,103.30000305175781,110.9000015258789,101.8499984741211,110.9000015258789,361522,2023-08-14
2023-08-21,103.99951934814453,104.1500015258789,107.1500015258789,101.25,103.30000305175781,230137,2023-08-21
2023-08-28,110.14063262939453,110.30000305175781,112.69999694824219,104.1500015258789,105.0999984741211,415312,2023-08-28
2023-09-04,108.6427993774414,108.80000305175781,112.44999694824219,107.30000305175781,110.0,254780,2023-09-04
2023-09-11,105.69705963134766,105.8499984741211,111.0,104.25,110.44999694824219,275658,2023-09-11
2023-09-18,101.45320129394531,101.5999984741211,106.55000305175781,101.19999694824219,104.0,145740,2023-09-18
2023-09-25,97.95825958251953,98.0999984741211,103.94999694824219,96.1500015258789,103.94999694824219,165854,2023-09-25
2023-10-02,101.70283508300781,101.8499984741211,108.69999694824219,97.55000305175781,98.0999984741211,316622,2023-10-02
2023-10-09,101.25349426269531,101.4000015258789,103.3499984741211,99.0,102.0999984741211,245321,2023-10-09
2023-10-16,99.30630493164062,99.44999694824219,108.0,98.4000015258789,101.4000015258789,430606,2023-10-16
2023-10-23,96.7100601196289,96.8499984741211,105.69999694824219,93.5999984741211,102.94999694824219,352807,2023-10-23
2023-10-30,97.8084716796875,97.94999694824219,101.3499984741211,92.3499984741211,97.0,194181,2023-10-30
2023-11-06,92.6159896850586,92.75,102.0999984741211,92.19999694824219,99.0999984741211,361291,2023-11-06
2023-11-13,101.05377197265625,101.19999694824219,101.80000305175781,88.4000015258789,93.5999984741211,483602,2023-11-13
2023-11-20,107.39460754394531,107.55000305175781,111.4000015258789,101.44999694824219,102.0,617281,2023-11-20
2023-11-27,108.89244079589844,109.05000305175781,114.5999984741211,103.1500015258789,107.55000305175781,844033,2023-11-27
2023-12-04,102.75132751464844,102.9000015258789,114.0,102.55000305175781,110.5,484727,2023-12-04
2023-12-11,105.19778442382812,105.3499984741211,111.55000305175781,100.8499984741211,103.4000015258789,596655,2023-12-11
2023-12-18,112.58708953857422,112.75,117.0,105.25,105.9000015258789,1189106,2023-12-18
2023-12-25,111.73831939697266,111.9000015258789,122.0,110.55000305175781,112.75,587343,2023-12-25
2024-01-01,110.8895492553711,111.05000305175781,115.25,101.5,113.3499984741211,609685,2024-01-01
2024-01-08,116.58131408691406,116.75,126.0,114.0,115.55000305175781,1576541,2024-01-08
2024-01-15,117.92935943603516,118.0999984741211,125.5999984741211,112.5,116.75,876207,2024-01-15
2024-01-22,130.1117401123047,130.3000030517578,139.0,118.0999984741211,118.0999984741211,1307500,2024-01-22
2024-01-29,132.2086944580078,132.39999389648438,146.0500030517578,123.44999694824219,137.0,1807020,2024-01-29
2024-02-05,150.5321807861328,150.75,159.0,125.19999694824219,132.39999389648438,3245654,2024-02-05
2024-02-12,150.4822540283203,150.6999969482422,166.5,146.0,160.14999389648438,1991648,2024-02-12
2024-02-19,165.86001586914062,166.10000610351562,172.89999389648438,148.9499969482422,153.1999969482422,1949003,2024-02-19
2024-02-26,156.6732940673828,156.89999389648438,182.0,154.5500030517578,167.0500030517578,2427823,2024-02-26
2024-03-04,148.3353729248047,148.5500030517578,158.85000610351562,141.39999389648438,157.0,618241,2024-03-04
2024-03-11,137.05169677734375,137.25,152.39999389648438,117.05000305175781,148.60000610351562,1246258,2024-03-11
2024-03-18,139.64793395996094,139.85000610351562,143.0,125.55000305175781,139.25,503497,2024-03-18
2024-03-25,133.35704040527344,133.5500030517578,148.9499969482422,132.35000610351562,139.85000610351562,348864,2024-03-25
2024-04-01,138.2000274658203,138.39999389648438,144.9499969482422,134.64999389648438,135.5500030517578,248841,2024-04-01
2024-04-08,134.7550048828125,134.9499969482422,141.0,132.35000610351562,139.10000610351562,265853,2024-04-08
2024-04-15,133.00753784179688,133.1999969482422,138.0,128.0500030517578,130.5,174365,2024-04-15
2024-04-22,140.89613342285156,141.10000610351562,143.89999389648438,133.89999389648438,133.89999389648438,281702,2024-04-22
2024-04-29,129.11317443847656,129.3000030517578,145.5,126.0,141.8000030517578,842643,2024-04-29
2024-05-06,114.28462982177734,114.44999694824219,133.0,112.5,132.0,773957,2024-05-06
2024-05-13,115.88232421875,116.05000305175781,119.55000305175781,111.5,115.05000305175781,391640,2024-05-13
2024-05-20,115.13340759277344,115.30000305175781,119.0,110.0,114.9000015258789,1056332,2024-05-20
2024-05-27,110.34033966064453,110.5,118.55000305175781,108.0,115.30000305175781,274653,2024-05-27
2024-06-03,126.76657104492188,126.94999694824219,130.89999389648438,90.19999694824219,112.6500015258789,735264,2024-06-03
2024-06-10,186.00086975097656,186.27000427246094,197.0,128.88999938964844,128.89999389648438,4900783,2024-06-10
2024-06-17,188.75999450683594,188.75999450683594,206.39999389648438,167.63999938964844,186.27000427246094,2507379,2024-06-17
2024-06-24,188.97000122070312,188.97000122070312,211.0,173.1999969482422,186.00999450683594,1013528,2024-06-24
2024-07-01,192.97000122070312,192.97000122070312,195.8000030517578,187.0,187.0,326698,2024-07-01
2024-07-08,200.52999877929688,200.52999877929688,215.0,188.97999572753906,191.60000610351562,695260,2024-07-08
2024-07-15,185.72000122070312,185.72000122070312,209.0,184.5,201.0,367608,2024-07-15
2024-07-22,211.75,211.75,211.75,182.5500030517578,182.5500030517578,889843,2024-07-22
2024-07-29,224.39999389648438,224.39999389648438,239.61000061035156,212.30999755859375,230.0,1365146,2024-07-29
2024-08-05,242.24000549316406,242.24000549316406,259.0,214.1999969482422,235.08999633789062,1243257,2024-08-05
2024-08-12,228.3800048828125,228.3800048828125,246.69000244140625,217.17999267578125,246.69000244140625,315468,2024-08-12
2024-08-19,234.97000122070312,234.97000122070312,243.9499969482422,231.91000366210938,235.0,371652,2024-08-19
2024-08-26,223.4600067138672,223.4600067138672,240.99000549316406,218.25,239.3000030517578,250688,2024-08-26
2024-09-02,214.88999938964844,214.88999938964844,227.5500030517578,210.25,227.5500030517578,256003,2024-09-02
2024-09-09,217.10000610351562,217.10000610351562,222.57000732421875,207.11000061035156,208.5500030517578,180506,2024-09-09
2024-09-16,251.7899932861328,251.7899932861328,270.0,222.2899932861328,225.9499969482422,1376517,2024-09-16
2024-09-23,224.10000610351562,224.10000610351562,261.25,220.0,258.3999938964844,273450,2024-09-23
2024-09-30,224.94000244140625,224.94000244140625,246.50999450683594,220.47000122070312,225.89999389648438,354045,2024-09-30
2024-10-07,223.7100067138672,223.7100067138672,231.2899932861328,208.02999877929688,229.89999389648438,237835,2024-10-07
2024-10-14,213.3699951171875,213.3699951171875,225.0,209.19000244140625,220.5,165890,2024-10-14
2024-10-21,181.75,181.75,214.19000244140625,176.32000732421875,213.3699951171875,226548,2024-10-21
2024-10-28,194.97999572753906,194.97999572753906,199.0,175.0,189.3000030517578,53455,2024-10-28
2024-11-04,189.55999755859375,189.55999755859375,200.6199951171875,184.75999450683594,200.6199951171875,109720,2024-11-04
2024-11-11,163.5800018310547,163.5800018310547,189.08999633789062,162.10000610351562,180.0800018310547,207206,2024-11-11
2024-11-18,165.67999267578125,165.67999267578125,176.99000549316406,157.10000610351562,157.10000610351562,65995,2024-11-18
2024-11-25,178.30999755859375,178.30999755859375,189.16000366210938,164.0500030517578,166.0,116625,2024-11-25
2024-12-02,171.72000122070312,171.72000122070312,183.6999969482422,170.25,170.25,86983,2024-12-02
2024-12-09,164.63999938964844,164.63999938964844,177.47999572753906,160.0,173.60000610351562,101087,2024-12-09
2024-12-16,162.0,162.0,171.94000244140625,160.5,165.99000549316406,150361,2024-12-16
2024-12-23,158.44000244140625,158.44000244140625,166.8000030517578,155.0,166.8000030517578,56538,2024-12-23
2024-12-30,158.75999450683594,158.75999450683594,164.0,153.14999389648438,159.49000549316406,66965,2024-12-30
2025-01-06,149.3000030517578,149.3000030517578,161.60000610351562,147.99000549316406,161.60000610351562,120308,2025-01-06
2025-01-13,142.0500030517578,142.0500030517578,152.99000549316406,132.30999755859375,152.99000549316406,139943,2025-01-13
2025-01-20,133.58999633789062,133.58999633789062,149.0,133.0,142.10000610351562,62645,2025-01-20
2025-01-27,116.0,116.0,133.58999633789062,113.94999694824219,133.58999633789062,206427,2025-01-27
2025-02-03,150.3300018310547,150.3300018310547,155.89999389648438,114.0,119.2699966430664,270553,2025-02-03
2025-02-10,116.29000091552734,116.29000091552734,151.1300048828125,116.29000091552734,150.3300018310547,96375,2025-02-10
2025-02-17,114.26000213623047,114.26000213623047,119.25,105.70999908447266,110.5,178247,2025-02-17
2025-02-24,113.58999633789062,113.58999633789062,121.9800033569336,108.54000091552734,109.0,220683,2025-02-24
2025-03-03,102.12999725341797,102.12999725341797,116.43000030517578,100.94999694824219,116.0,319345,2025-03-03
2025-03-10,95.19999694824219,95.19999694824219,104.9000015258789,92.81999969482422,102.75,337352,2025-03-10
2025-03-17,109.87999725341797,109.87999725341797,109.87999725341797,90.44000244140625,93.01000213623047,353138,2025-03-17
2025-03-24,97.44000244140625,97.44000244140625,121.0,95.55999755859375,115.37000274658203,343694,2025-03-24
2025-03-31,103.73999786376953,103.73999786376953,111.73999786376953,94.51000213623047,97.44000244140625,138670,2025-03-31
2025-04-07,102.4000015258789,102.4000015258789,108.94999694824219,93.4000015258789,93.4000015258789,157913,2025-04-07
2025-04-14,103.83000183105469,103.83000183105469,111.19000244140625,101.01000213623047,104.98999786376953,186402,2025-04-14
2025-04-21,101.58000183105469,101.58000183105469,109.69000244140625,101.02999877929688,104.9000015258789,130309,2025-04-21
2025-04-28,97.7300033569336,97.7300033569336,104.4800033569336,95.51000213623047,102.0999984741211,124542,2025-04-28
2025-05-05,114.9000015258789,114.9000015258789,121.98999786376953,97.81999969482422,99.69999694824219,312680,2025-05-05
2025-05-12,121.11000061035156,121.11000061035156,124.05000305175781,115.0,115.0,119588,2025-05-12
2025-05-19,141.7899932861328,141.7899932861328,143.33999633789062,121.94999694824219,128.91000366210938,540423,2025-05-19
2025-05-26,142.69000244140625,142.69000244140625,153.89999389648438,140.0,140.0,344420,2025-05-26
2025-06-02,141.50999450683594,141.50999450683594,149.39999389648438,140.0500030517578,144.85000610351562,133101,2025-06-02
2025-06-09,146.24000549316406,146.24000549316406,149.14999389648438,140.80999755859375,145.99000549316406,174984,2025-06-09
2025-06-16,157.75,157.75,164.0,146.97000122070312,146.97000122070312,261307,2025-06-16
2025-06-23,147.07000732421875,147.07000732421875,158.0,145.00999450683594,157.75,68254,2025-06-23
