Date,Adj Close_TANLA.NS,Close_TANLA.NS,High_TANLA.NS,Low_TANLA.NS,Open_TANLA.NS,Volume_TANLA.NS,Date
2021-03-15,841.4251708984375,884.7000122070312,1007.0999755859375,859.8499755859375,996.9500122070312,2533137,2021-03-15
2021-03-22,784.4552001953125,824.7999877929688,904.0999755859375,804.75,894.9000244140625,1439390,2021-03-22
2021-03-29,812.4646606445312,854.25,854.25,784.0,824.7999877929688,593381,2021-03-29
2021-04-05,937.3421630859375,985.5499877929688,985.5499877929688,845.0,868.0,1137355,2021-04-05
2021-04-12,876.7579956054688,921.8499755859375,984.7999877929688,907.25,978.0,822706,2021-04-12
2021-04-19,844.5162353515625,887.9500122070312,922.0,865.0,881.5499877929688,600188,2021-04-19
2021-04-26,840.5216674804688,883.75,910.0,861.2000122070312,910.0,428653,2021-04-26
2021-05-03,828.9183349609375,871.5499877929688,908.25,852.9000244140625,883.7000122070312,614933,2021-05-03
2021-05-10,823.9251708984375,866.2999877929688,888.5499877929688,855.0,875.0,349234,2021-05-10
2021-05-17,822.6412353515625,864.9500122070312,955.0499877929688,860.9500122070312,870.0,1433220,2021-05-17
2021-05-24,872.383056640625,917.25,968.7999877929688,861.0,873.0,1161364,2021-05-24
2021-05-31,846.2281494140625,889.75,945.0,868.0,926.7999877929688,2641990,2021-05-31
2021-06-07,793.9660034179688,834.7999877929688,889.9000244140625,800.0499877929688,874.7000122070312,733011,2021-06-07
2021-06-14,759.7745361328125,798.8499755859375,836.0,735.0,835.0999755859375,460826,2021-06-14
2021-06-21,803.9049072265625,845.25,860.0,786.0,798.0,366604,2021-06-21
2021-06-28,801.6222534179688,842.8499755859375,849.9500122070312,771.0999755859375,845.25,424183,2021-06-28
2021-07-05,802.9537963867188,844.25,918.5,835.0,854.9500122070312,457678,2021-07-05
2021-07-12,882.17919921875,927.5499877929688,967.0,886.4500122070312,886.4500122070312,633875,2021-07-12
2021-07-19,909.7130737304688,956.5,1025.5,909.0,925.0,630164,2021-07-19
2021-07-26,906.6220703125,953.25,960.0,913.0,956.5,478579,2021-07-26
2021-08-02,875.9495849609375,921.0,1000.9000244140625,915.0,974.9000244140625,378722,2021-08-02
2021-08-09,877.8992919921875,923.0499877929688,938.8499755859375,824.0499877929688,920.0,557334,2021-08-09
2021-08-16,853.4563598632812,897.3499755859375,950.0,885.1500244140625,920.5,328406,2021-08-16
2021-08-23,850.1275634765625,893.8499755859375,905.0,852.5499877929688,897.0,286570,2021-08-23
2021-08-30,865.7728881835938,910.2999877929688,930.0,855.0999755859375,885.0,326578,2021-08-30
2021-09-06,835.1480102539062,878.0999755859375,919.9500122070312,855.0,919.7999877929688,218823,2021-09-06
2021-09-13,793.3477783203125,834.1500244140625,895.0,830.0,880.0,491616,2021-09-13
2021-09-20,786.072265625,825.5499877929688,862.0,788.5,830.0,238603,2021-09-20
2021-09-27,872.1493530273438,915.9500122070312,915.9500122070312,825.0,826.0,375286,2021-09-27
2021-10-04,856.10498046875,899.0999755859375,949.2999877929688,853.4000244140625,949.2999877929688,775682,2021-10-04
2021-10-11,878.3385009765625,922.4500122070312,941.9000244140625,888.0,900.0,684855,2021-10-11
2021-10-18,1012.4054565429688,1063.25,1063.25,918.0,929.1500244140625,1467473,2021-10-18
2021-10-25,1162.3262939453125,1220.699951171875,1334.0,1116.4000244140625,1116.4000244140625,3043442,2021-10-25
2021-11-01,1171.371826171875,1230.199951171875,1253.0,1165.550048828125,1238.5999755859375,897491,2021-11-01
2021-11-08,1214.17236328125,1275.1500244140625,1275.1500244140625,1150.0,1249.0,873735,2021-11-08
2021-11-15,1391.8968505859375,1461.800048828125,1461.800048828125,1200.0,1338.9000244140625,3869738,2021-11-15
2021-11-22,1431.2694091796875,1503.1500244140625,1640.0,1412.0999755859375,1509.0,2930706,2021-11-22
2021-11-29,1448.7420654296875,1521.5,1554.0,1380.0,1467.0,1615787,2021-11-29
2021-12-06,1708.2586669921875,1794.050048828125,1939.0,1505.25,1540.0,3004516,2021-12-06
2021-12-13,1699.9744873046875,1785.3499755859375,2023.949951171875,1728.300048828125,1780.0,2585286,2021-12-13
2021-12-20,1801.048583984375,1891.5,1954.800048828125,1691.0,1740.0,1831708,2021-12-20
2021-12-27,1793.1929931640625,1883.25,1937.6500244140625,1754.0,1871.0,1384253,2021-12-27
2022-01-03,1730.3968505859375,1817.300048828125,1937.449951171875,1747.050048828125,1900.0,1488737,2022-01-03
2022-01-10,1963.109619140625,2061.699951171875,2065.949951171875,1780.0,1818.0,1663961,2022-01-10
2022-01-17,1785.4327392578125,1875.0999755859375,2096.75,1809.0,2075.0,1670216,2022-01-17
2022-01-24,1615.0877685546875,1696.199951171875,1923.199951171875,1621.199951171875,1900.0,2004995,2022-01-24
2022-01-31,1655.2220458984375,1738.3499755859375,1840.0,1722.6500244140625,1744.9000244140625,1011231,2022-01-31
2022-02-07,1484.305908203125,1558.8499755859375,1769.949951171875,1545.550048828125,1769.949951171875,1148440,2022-02-07
2022-02-14,1575.524658203125,1654.6500244140625,1738.800048828125,1431.550048828125,1550.0,1516534,2022-02-14
2022-02-21,1439.077392578125,1511.3499755859375,1649.9000244140625,1406.199951171875,1600.050048828125,1626871,2022-02-21
2022-02-28,1424.794677734375,1496.3499755859375,1625.0,1481.1500244140625,1512.0,963675,2022-02-28
2022-03-07,1435.982666015625,1508.0999755859375,1538.0,1376.199951171875,1441.0,1362670,2022-03-07
2022-03-14,1395.8482666015625,1465.949951171875,1519.0,1420.199951171875,1519.0,774655,2022-03-14
2022-03-21,1315.912841796875,1382.0,1542.0,1355.0,1496.9000244140625,1258576,2022-03-21
2022-03-28,1413.2255859375,1484.199951171875,1555.0,1301.050048828125,1371.1500244140625,2841363,2022-03-28
2022-04-04,1534.6285400390625,1611.699951171875,1638.3499755859375,1470.25,1500.050048828125,2540882,2022-04-04
2022-04-11,1451.0745849609375,1523.949951171875,1624.949951171875,1518.050048828125,1614.0,809904,2022-04-11
2022-04-18,1400.7044677734375,1471.050048828125,1527.699951171875,1425.0,1517.949951171875,910919,2022-04-18
2022-04-25,1349.8580322265625,1417.6500244140625,1523.4000244140625,1400.0,1462.0,1114316,2022-04-25
2022-05-02,1302.010986328125,1367.4000244140625,1504.0,1356.6500244140625,1403.0,1066024,2022-05-02
2022-05-09,1124.7626953125,1181.25,1376.300048828125,1143.75,1350.0,1456321,2022-05-09
2022-05-16,1116.288330078125,1172.3499755859375,1320.0,1144.199951171875,1219.949951171875,1480993,2022-05-16
2022-05-23,1217.219482421875,1278.3499755859375,1332.0,1157.3499755859375,1179.0,1750365,2022-05-23
2022-05-30,1337.81298828125,1405.0,1448.949951171875,1294.5999755859375,1294.5999755859375,1428904,2022-05-30
2022-06-06,1215.743408203125,1276.800048828125,1405.0,1270.0,1405.0,575427,2022-06-06
2022-06-13,1023.3555297851562,1074.75,1235.0,1043.1500244140625,1221.0,1285959,2022-06-13
2022-06-20,941.1824340820312,988.4500122070312,1090.199951171875,938.0,1085.0,1570554,2022-06-20
2022-06-27,953.1798706054688,1001.0499877929688,1065.8499755859375,980.2999877929688,1029.0,1272845,2022-06-27
2022-07-04,962.3682861328125,1010.7000122070312,1025.0,981.0999755859375,1006.4000244140625,933516,2022-07-04
2022-07-11,864.4842529296875,907.9000244140625,1008.7000122070312,893.2000122070312,1008.7000122070312,1059220,2022-07-11
2022-07-18,898.47705078125,943.5999755859375,1016.2000122070312,904.9500122070312,905.0,3340720,2022-07-18
2022-07-25,661.2890014648438,694.5,970.0,584.5,954.0,29204052,2022-07-25
2022-08-01,714.0398559570312,749.9000244140625,825.0,691.0999755859375,703.0,9801936,2022-08-01
2022-08-08,714.8015747070312,750.7000122070312,778.0,716.0,750.4500122070312,3012889,2022-08-08
2022-08-15,693.3775634765625,728.2000122070312,765.0,725.0,750.7000122070312,1704819,2022-08-15
2022-08-22,703.0928955078125,730.5499877929688,744.0,684.0,730.0,2166811,2022-08-22
2022-08-29,714.641845703125,742.5499877929688,754.7999877929688,701.0999755859375,702.0499877929688,2590627,2022-08-29
2022-09-05,840.7664794921875,873.5999755859375,875.9000244140625,740.0,753.5,6666180,2022-09-05
2022-09-12,766.6122436523438,796.5499877929688,893.7999877929688,777.0499877929688,889.9000244140625,2728186,2022-09-12
2022-09-19,712.9095458984375,740.75,809.0499877929688,738.25,795.0,1337656,2022-09-19
2022-09-26,757.5175170898438,787.0999755859375,799.6500244140625,710.3499755859375,738.0,1884788,2022-09-26
2022-10-03,781.0004272460938,811.5,823.3499755859375,777.0,788.0,1105958,2022-10-03
2022-10-10,789.950927734375,820.7999877929688,872.2999877929688,775.0,796.0,5102732,2022-10-10
2022-10-17,751.8873901367188,781.25,830.0,775.0999755859375,820.7000122070312,1838536,2022-10-17
2022-10-24,708.5786743164062,736.25,795.0,731.0999755859375,795.0,952460,2022-10-24
2022-10-31,736.0075073242188,764.75,778.7000122070312,737.7999877929688,739.9500122070312,1236436,2022-10-31
2022-11-07,724.8435668945312,753.1500244140625,779.0,741.9000244140625,768.5999755859375,885530,2022-11-07
2022-11-14,714.8343505859375,742.75,768.0,737.0,753.1500244140625,655207,2022-11-14
2022-11-21,709.7816772460938,737.5,744.7000122070312,720.0,744.0,611797,2022-11-21
2022-11-28,763.0032348632812,792.7999877929688,849.0,736.1500244140625,736.2000122070312,7798480,2022-11-28
2022-12-05,739.7127685546875,768.5999755859375,818.4500122070312,761.7000122070312,792.8499755859375,1218725,2022-12-05
2022-12-12,713.1500854492188,741.0,781.4500122070312,738.0,779.5,989439,2022-12-12
2022-12-19,631.7778930664062,656.4500122070312,761.2999877929688,651.0999755859375,744.0,1291291,2022-12-19
2022-12-26,687.597900390625,714.4500122070312,722.5,657.5499877929688,657.9500122070312,966333,2022-12-26
2023-01-02,666.8579711914062,692.9000244140625,724.4500122070312,690.0999755859375,716.7000122070312,544386,2023-01-02
2023-01-09,704.9214477539062,732.4500122070312,754.9500122070312,695.2999877929688,696.4000244140625,2456565,2023-01-09
2023-01-16,671.7662353515625,698.0,736.4000244140625,694.8499755859375,734.2999877929688,692780,2023-01-16
2023-01-23,622.3462524414062,646.6500244140625,687.9500122070312,639.0,670.0,1117130,2023-01-23
2023-01-30,600.0662841796875,623.5,664.5999755859375,616.0,647.6500244140625,933710,2023-01-30
2023-02-06,608.5836181640625,632.3499755859375,638.6500244140625,606.25,626.0,853265,2023-02-06
2023-02-13,649.8231811523438,675.2000122070312,693.0,602.2999877929688,634.0999755859375,5116882,2023-02-13
2023-02-20,630.6229858398438,655.25,682.0,635.25,674.9500122070312,1558262,2023-02-20
2023-02-27,624.5115966796875,648.9000244140625,694.2000122070312,630.0,655.2000122070312,1623589,2023-02-27
2023-03-06,610.5084228515625,634.3499755859375,665.4500122070312,630.6500244140625,652.1500244140625,746422,2023-03-06
2023-03-13,569.509521484375,591.75,635.9000244140625,583.0,633.2000122070312,1204362,2023-03-13
2023-03-20,518.6459350585938,538.9000244140625,588.0,534.0999755859375,585.25,1397340,2023-03-20
2023-03-27,503.5841369628906,523.25,544.7999877929688,493.0,542.0,3679380,2023-03-27
2023-04-03,558.5379638671875,580.3499755859375,591.0999755859375,527.2999877929688,527.4000244140625,1483379,2023-04-03
2023-04-10,601.8948974609375,625.4000244140625,629.7000122070312,561.0999755859375,581.2000122070312,1513749,2023-04-10
2023-04-17,601.365478515625,624.8499755859375,682.4500122070312,622.0,626.9000244140625,4141341,2023-04-17
2023-04-24,650.833740234375,676.25,706.4500122070312,615.3499755859375,627.6500244140625,3382994,2023-04-24
2023-05-01,648.18701171875,673.5,692.6500244140625,670.25,676.25,1114913,2023-05-01
2023-05-08,641.7869873046875,666.8499755859375,702.0,661.2999877929688,674.7999877929688,1461330,2023-05-08
2023-05-15,710.4072875976562,738.1500244140625,783.4500122070312,659.4000244140625,666.0,11164152,2023-05-15
2023-05-22,701.4567260742188,728.8499755859375,745.9000244140625,713.5999755859375,739.0,1751752,2023-05-22
2023-05-29,745.7760620117188,774.9000244140625,800.0,725.0,732.4000244140625,3387386,2023-05-29
2023-06-05,805.1089477539062,836.5499877929688,869.9000244140625,775.0999755859375,777.0,4330835,2023-06-05
2023-06-12,953.8984985351562,991.1500244140625,1066.5,820.25,837.7000122070312,23140074,2023-06-12
2023-06-19,962.9932861328125,1000.5999755859375,1081.699951171875,971.0999755859375,991.1500244140625,9853568,2023-06-19
2023-06-26,984.4069213867188,1022.8499755859375,1045.5,992.2000122070312,992.2000122070312,2451448,2023-06-26
2023-07-03,986.2838134765625,1024.800048828125,1083.75,1001.0499877929688,1022.8499755859375,3994070,2023-07-03
2023-07-10,1074.681640625,1116.6500244140625,1142.25,995.0,1024.800048828125,11940725,2023-07-10
2023-07-17,1218.5146484375,1266.0999755859375,1287.0,1100.050048828125,1121.0,16406641,2023-07-17
2023-07-24,1175.591064453125,1221.5,1317.949951171875,1206.5999755859375,1266.0999755859375,11143935,2023-07-24
2023-07-31,1117.5091552734375,1161.1500244140625,1236.949951171875,1107.25,1228.0,4277995,2023-07-31
2023-08-07,1070.639404296875,1112.449951171875,1212.9000244140625,1094.050048828125,1161.1500244140625,3490884,2023-08-07
2023-08-14,1056.9732666015625,1098.25,1146.8499755859375,1090.5999755859375,1112.0,2258121,2023-08-14
2023-08-21,959.7692260742188,997.25,1088.0,981.1500244140625,1080.0,3897393,2023-08-21
2023-08-28,930.896728515625,967.25,1007.75,949.0999755859375,1000.0,3215757,2023-08-28
2023-09-04,1005.3323364257812,1040.3499755859375,1080.0,952.9000244140625,973.4000244140625,8490520,2023-09-04
2023-09-11,1027.3165283203125,1063.0999755859375,1071.550048828125,968.0,1047.0,3499045,2023-09-11
2023-09-18,996.5869750976562,1031.300048828125,1075.0,1013.0999755859375,1055.050048828125,1852597,2023-09-18
2023-09-25,1002.6748657226562,1037.5999755859375,1070.0,1021.1500244140625,1031.25,2052161,2023-09-25
2023-10-02,986.9234619140625,1021.2999877929688,1054.9000244140625,1016.2999877929688,1037.5999755859375,1047568,2023-10-02
2023-10-09,1051.1368408203125,1087.75,1124.3499755859375,985.25,1021.2999877929688,6034927,2023-10-09
2023-10-16,1029.4427490234375,1065.300048828125,1120.0,1011.0,1087.0,5013581,2023-10-16
2023-10-23,946.5787353515625,979.5499877929688,1071.0,924.1500244140625,1070.0,3044558,2023-10-23
2023-10-30,904.2531127929688,935.75,992.2999877929688,932.7000122070312,984.0,1663081,2023-10-30
2023-11-06,914.5446166992188,946.4000244140625,993.8499755859375,932.7999877929688,949.8499755859375,2271072,2023-11-06
2023-11-13,889.5646362304688,920.5499877929688,957.4000244140625,918.1500244140625,950.9500122070312,2285773,2023-11-13
2023-11-20,885.94091796875,916.7999877929688,943.5999755859375,900.0,924.5499877929688,1908154,2023-11-20
2023-11-27,884.0565795898438,914.8499755859375,932.0,911.2000122070312,916.7999877929688,996858,2023-11-27
2023-12-04,887.583740234375,918.5,951.9500122070312,913.9000244140625,925.0499877929688,1887244,2023-12-04
2023-12-11,1058.67431640625,1095.550048828125,1178.0,908.9500122070312,921.4000244140625,28841788,2023-12-11
2023-12-18,1051.813232421875,1088.449951171875,1147.5999755859375,1012.7999877929688,1091.449951171875,6725432,2023-12-18
2023-12-25,1057.8045654296875,1094.6500244140625,1138.0999755859375,1076.0,1088.449951171875,2874124,2023-12-25
2024-01-01,1067.0330810546875,1104.199951171875,1141.9000244140625,1074.949951171875,1088.0,3000472,2024-01-01
2024-01-08,1146.997802734375,1186.949951171875,1248.0,1077.199951171875,1108.800048828125,13102773,2024-01-08
2024-01-15,1137.1409912109375,1176.75,1239.0,1108.0,1190.0,4704133,2024-01-15
2024-01-22,1002.5782470703125,1037.5,1193.800048828125,1030.0,1176.75,3576657,2024-01-22
2024-01-29,973.7813110351562,1007.7000122070312,1048.75,995.2000122070312,1048.0,3210613,2024-01-29
2024-02-05,952.3285522460938,985.5,1018.0,968.0,1010.0,1917067,2024-02-05
2024-02-12,967.3165893554688,995.0499877929688,1024.5,935.8499755859375,988.4000244140625,1954980,2024-02-12
2024-02-19,970.03857421875,997.8499755859375,1018.0,984.3499755859375,998.4000244140625,1140687,2024-02-19
2024-02-26,947.5338134765625,974.7000122070312,1044.949951171875,968.0,997.8499755859375,3231205,2024-02-26
2024-03-04,928.47998046875,955.0999755859375,995.5999755859375,942.0,979.9500122070312,1239577,2024-03-04
2024-03-11,832.093505859375,855.9500122070312,961.0,782.0499877929688,961.0,3235744,2024-03-11
2024-03-18,826.406494140625,850.0999755859375,865.0,810.0,855.5499877929688,1762610,2024-03-18
2024-03-25,796.8538818359375,819.7000122070312,865.0,791.0,850.0999755859375,1850461,2024-03-25
2024-04-01,901.3577270507812,927.2000122070312,949.0,825.1500244140625,832.0,7683418,2024-04-01
2024-04-08,957.9842529296875,985.4500122070312,1031.0,914.0,939.5,10812775,2024-04-08
2024-04-15,906.5099487304688,932.5,965.0,906.8499755859375,960.0,2769302,2024-04-15
2024-04-22,908.648681640625,934.7000122070312,1008.9000244140625,916.2999877929688,940.0,6238483,2024-04-22
2024-04-29,868.3052978515625,893.2000122070312,941.0,887.5,940.0999755859375,1871245,2024-04-29
2024-05-06,836.9541625976562,860.9500122070312,906.5999755859375,849.9000244140625,893.2000122070312,1130729,2024-05-06
2024-05-13,872.777099609375,897.7999877929688,909.9000244140625,845.0,867.7000122070312,1314009,2024-05-13
2024-05-20,872.19384765625,897.2000122070312,904.0,876.0,890.7000122070312,797181,2024-05-20
2024-05-27,892.7543334960938,918.3499755859375,944.0,892.3499755859375,900.7999877929688,2472957,2024-05-27
2024-06-03,885.2689208984375,910.6500244140625,948.0,812.5499877929688,940.0,1774102,2024-06-03
2024-06-10,940.7288818359375,967.7000122070312,990.9500122070312,911.0499877929688,920.0,5876756,2024-06-10
2024-06-17,915.2591552734375,941.5,977.2999877929688,935.0,967.7000122070312,1381270,2024-06-17
2024-06-24,915.3563232421875,941.5999755859375,964.0,932.5499877929688,941.25,1431110,2024-06-24
2024-07-01,925.3692626953125,951.9000244140625,1005.4500122070312,941.8499755859375,944.9500122070312,3192665,2024-07-01
2024-07-08,926.2442016601562,952.7999877929688,970.0,925.0,956.7000122070312,1424755,2024-07-08
2024-07-15,943.0619506835938,970.0999755859375,1086.449951171875,961.5999755859375,975.0499877929688,17403304,2024-07-15
2024-07-22,939.7886352539062,960.9500122070312,981.8499755859375,920.0999755859375,959.7000122070312,2650884,2024-07-22
2024-07-29,958.810302734375,980.4000244140625,1012.7999877929688,954.7000122070312,965.0,6208913,2024-07-29
2024-08-05,914.6056518554688,935.2000122070312,976.0,869.0,950.0,4697895,2024-08-05
2024-08-12,886.342041015625,906.2999877929688,934.4000244140625,888.0,934.4000244140625,2645856,2024-08-12
2024-08-19,894.8504638671875,915.0,943.0,910.0499877929688,913.9000244140625,1435074,2024-08-19
2024-08-26,908.3954467773438,928.8499755859375,990.0,924.0999755859375,950.0,7352025,2024-08-26
2024-09-02,920.7669067382812,941.5,979.9000244140625,909.0,979.9000244140625,3801379,2024-09-02
2024-09-09,925.9012451171875,946.75,955.0,923.0,940.0,1554444,2024-09-09
2024-09-16,918.3709106445312,939.0499877929688,954.5,916.5999755859375,947.0,1549599,2024-09-16
2024-09-23,870.3521118164062,889.9500122070312,950.8499755859375,886.2999877929688,940.0,2022854,2024-09-23
2024-09-30,861.892578125,881.2999877929688,917.4500122070312,867.3499755859375,891.7000122070312,1302197,2024-09-30
2024-10-07,839.2034301757812,858.0999755859375,887.9500122070312,850.9000244140625,876.6500244140625,2056859,2024-10-07
2024-10-14,805.9032592773438,824.0499877929688,891.0,800.2999877929688,864.0,2376455,2024-10-14
2024-10-21,713.044189453125,729.0999755859375,829.0,725.0499877929688,826.6500244140625,2400143,2024-10-21
2024-10-28,753.0435791015625,770.0,784.0,719.0999755859375,736.9500122070312,1513686,2024-10-28
2024-11-04,736.41796875,753.0,803.9500122070312,737.0499877929688,770.0,2953791,2024-11-04
2024-11-11,697.494384765625,713.2000122070312,754.5499877929688,711.0,747.0,1081463,2024-11-11
2024-11-18,665.416748046875,680.4000244140625,717.0,665.5499877929688,713.75,1464055,2024-11-18
2024-11-25,686.1008911132812,701.5499877929688,725.0499877929688,685.8499755859375,687.5,2057444,2024-11-25
2024-12-02,711.8217163085938,727.8499755859375,761.9500122070312,693.5,701.5499877929688,3119618,2024-12-02
2024-12-09,692.7022705078125,708.2999877929688,746.0,691.4000244140625,728.7000122070312,2812891,2024-12-09
2024-12-16,653.14306640625,667.8499755859375,709.9000244140625,662.0,709.5,1663805,2024-12-16
2024-12-23,661.7981567382812,676.7000122070312,682.7000122070312,663.0,679.6500244140625,905515,2024-12-23
2024-12-30,706.0028076171875,721.9000244140625,794.4000244140625,660.25,678.4000244140625,54002856,2024-12-30
2025-01-06,659.6466064453125,674.5,752.6500244140625,662.3499755859375,727.8499755859375,12200228,2025-01-06
2025-01-13,651.2848510742188,665.9500122070312,687.2000122070312,631.9000244140625,670.0,3287434,2025-01-13
2025-01-20,595.8823852539062,609.2999877929688,711.7000122070312,605.0,667.3499755859375,18991288,2025-01-20
2025-01-27,548.6949462890625,561.0499877929688,606.1500244140625,539.0499877929688,602.9500122070312,7216381,2025-01-27
2025-02-03,551.7813720703125,558.6500244140625,576.2999877929688,540.4500122070312,555.0,2636690,2025-02-03
2025-02-10,518.3475341796875,524.7999877929688,557.7999877929688,515.25,550.2999877929688,2942276,2025-02-10
2025-02-17,486.8397521972656,492.8999938964844,522.4500122070312,475.0,521.9000244140625,4252873,2025-02-17
2025-02-24,430.9356384277344,436.29998779296875,493.20001220703125,431.0,490.20001220703125,2565727,2025-02-24
2025-03-03,465.0608825683594,470.8500061035156,479.3500061035156,409.3500061035156,437.0,3704754,2025-03-03
2025-03-10,425.3551330566406,430.6499938964844,477.79998779296875,428.0,474.70001220703125,1714679,2025-03-10
2025-03-17,496.1241760253906,502.29998779296875,528.9000244140625,421.29998779296875,430.6499938964844,27410249,2025-03-17
2025-03-24,461.505126953125,467.25,521.9000244140625,463.20001220703125,508.75,4876151,2025-03-24
2025-03-31,448.7143249511719,454.29998779296875,486.0,445.0,467.25,2179025,2025-03-31
2025-04-07,477.9504089355469,483.8999938964844,490.54998779296875,412.0,416.0,2607677,2025-04-07
2025-04-14,478.5924072265625,484.54998779296875,505.0,478.0,483.8999938964844,4449788,2025-04-14
2025-04-21,463.43115234375,469.20001220703125,501.54998779296875,461.54998779296875,485.0,5169255,2025-04-21
2025-04-28,492.4202880859375,498.54998779296875,512.9500122070312,461.70001220703125,466.70001220703125,5845171,2025-04-28
2025-05-05,470.1499938964844,470.1499938964844,508.1499938964844,460.8999938964844,496.70001220703125,4483455,2025-05-05
2025-05-12,571.5499877929688,571.5499877929688,585.0,483.3999938964844,494.0,30454278,2025-05-12
2025-05-19,570.2000122070312,570.2000122070312,589.7999877929688,556.2000122070312,576.0,3676645,2025-05-19
2025-05-26,619.5499877929688,619.5499877929688,623.7999877929688,568.2000122070312,570.5,6468597,2025-05-26
2025-06-02,622.8499755859375,622.8499755859375,638.5999755859375,610.3499755859375,618.0,2943427,2025-06-02
2025-06-09,666.5999755859375,666.5999755859375,701.6500244140625,616.5,624.7999877929688,21978290,2025-06-09
2025-06-16,652.8499755859375,652.8499755859375,707.7000122070312,634.0999755859375,672.0,13776460,2025-06-16
2025-06-23,646.5,646.5,663.75,642.0,642.9000244140625,2439686,2025-06-23
2025-06-30,639.4000244140625,639.4000244140625,653.7999877929688,636.7999877929688,648.0,1788796,2025-06-30
2025-07-07,632.0999755859375,632.0999755859375,646.5999755859375,630.0,638.2000122070312,1295632,2025-07-07
2025-07-14,645.9000244140625,645.9000244140625,656.3499755859375,630.8499755859375,632.3499755859375,927670,2025-07-14
