Date,Adj Close_BLUEDART.NS,Close_BLUEDART.NS,High_BLUEDART.NS,Low_BLUEDART.NS,Open_BLUEDART.NS,Volume_BLUEDART.NS,Date
2021-12-13,6207.4345703125,6302.2998046875,6616.60009765625,6238.10009765625,6500.0,78020,2021-12-13
2021-12-20,6075.94384765625,6168.7998046875,6360.0,6055.39990234375,6302.2998046875,54027,2021-12-20
2021-12-27,6227.82373046875,6323.0,6434.0,6003.0,6168.7998046875,167153,2021-12-27
2022-01-03,6633.326171875,6734.7001953125,6881.85009765625,6261.10009765625,6323.0,114431,2022-01-03
2022-01-10,7112.10888671875,7220.7998046875,7500.0,6703.25,6770.0,145260,2022-01-10
2022-01-17,6876.55859375,6981.64990234375,7239.9501953125,6920.35009765625,7239.9501953125,59236,2022-01-17
2022-01-24,6614.95703125,6716.0498046875,7014.75,6438.5,6981.64990234375,73433,2022-01-24
2022-01-31,6545.51806640625,6645.5498046875,6999.89990234375,6608.14990234375,6856.0,84932,2022-01-31
2022-02-07,6461.9951171875,6560.75,6758.9501953125,6405.0,6680.5,64741,2022-02-07
2022-02-14,6404.3974609375,6477.14990234375,6575.10009765625,6202.14990234375,6405.0,41866,2022-02-14
2022-02-21,6058.22998046875,6127.0498046875,6449.0,5810.0,6449.0,110683,2022-02-21
2022-02-28,5618.17919921875,5682.0,6099.0,5560.0498046875,6022.25,84656,2022-02-28
2022-03-07,5979.07861328125,6047.0,6070.0,5425.25,5526.0,60852,2022-03-07
2022-03-14,6123.0439453125,6192.60009765625,6347.7001953125,5986.60009765625,6083.9501953125,35156,2022-03-14
2022-03-21,6350.06494140625,6422.2001953125,6453.0,6177.5,6225.2001953125,34864,2022-03-21
2022-03-28,6756.1025390625,6832.85009765625,6912.0,6315.0,6422.2001953125,77420,2022-03-28
2022-04-04,6465.7509765625,6539.2001953125,6918.4501953125,6291.89990234375,6840.0,58171,2022-04-04
2022-04-11,6452.55029296875,6525.85009765625,6630.64990234375,6416.85009765625,6502.0,15885,2022-04-11
2022-04-18,6616.685546875,6691.85009765625,6739.7998046875,6400.0,6509.0,32466,2022-04-18
2022-04-25,6760.15673828125,6836.9501953125,6935.2998046875,6569.4501953125,6591.4501953125,32218,2022-04-25
2022-05-02,6762.380859375,6839.2001953125,7263.75,6747.5498046875,6800.0,142556,2022-05-02
2022-05-09,6917.46923828125,6996.0498046875,7150.0,6615.0,6839.0,96749,2022-05-09
2022-05-16,7166.935546875,7248.35009765625,7379.0,6790.0,7063.9501953125,81965,2022-05-16
2022-05-23,7319.94775390625,7403.10009765625,7500.0,6863.7998046875,7299.0,153865,2022-05-23
2022-05-30,7524.1767578125,7609.64990234375,7814.5498046875,7415.0,7600.0,148298,2022-05-30
2022-06-06,7127.43408203125,7208.39990234375,7724.25,7158.39990234375,7545.0,38697,2022-06-06
2022-06-13,6471.04052734375,6544.5498046875,7189.0,6512.25,7189.0,68942,2022-06-13
2022-06-20,7213.11083984375,7295.0498046875,7341.89990234375,6453.14990234375,6550.0,89753,2022-06-20
2022-06-27,7737.009765625,7824.89990234375,7880.0,7194.0498046875,7300.0,125067,2022-06-27
2022-07-04,7979.5048828125,8070.14990234375,8169.0,7725.0,7900.0,170628,2022-07-04
2022-07-11,8078.72802734375,8170.5,8199.5498046875,7855.0,8111.10009765625,78115,2022-07-11
2022-07-18,8278.0126953125,8372.0498046875,8399.0,8122.25,8200.0,115631,2022-07-18
2022-07-25,8527.5244140625,8587.4501953125,8687.9501953125,8227.650390625,8422.75,128663,2022-07-25
2022-08-01,8797.923828125,8859.75,9067.5,8585.0,8629.9501953125,179772,2022-08-01
2022-08-08,8537.8505859375,8597.849609375,8999.0,8540.0,8889.0,66785,2022-08-08
2022-08-15,8528.814453125,8588.75,8800.0,8550.0,8597.849609375,44192,2022-08-15
2022-08-22,8595.5458984375,8655.9501953125,8798.0,8460.0498046875,8541.0,124857,2022-08-22
2022-08-29,8705.2255859375,8766.400390625,9089.900390625,8484.599609375,8603.0,149960,2022-08-29
2022-09-05,8887.59375,8950.0498046875,9280.0,8774.650390625,8833.150390625,159379,2022-09-05
2022-09-12,8455.828125,8515.25,9088.9501953125,8210.75,9025.0,380087,2022-09-12
2022-09-19,8683.92578125,8744.9501953125,8928.75,8443.0498046875,8515.25,181697,2022-09-19
2022-09-26,8789.58203125,8851.349609375,8925.0,8412.25,8750.0,129553,2022-09-26
2022-10-03,9100.6455078125,9164.599609375,9640.0,8740.0,8838.0,142755,2022-10-03
2022-10-10,8867.931640625,8930.25,9155.2998046875,8811.2001953125,9142.0,67090,2022-10-10
2022-10-17,8221.8212890625,8279.599609375,8930.0,8222.849609375,8914.2998046875,106400,2022-10-17
2022-10-24,7888.06787109375,7943.5,8444.0,7851.25,8379.0,73967,2022-10-24
2022-10-31,7122.4482421875,7172.5,8020.9501953125,7133.5,7955.0,280671,2022-10-31
2022-11-07,7067.23583984375,7116.89990234375,7495.0,7029.0,7200.0,132849,2022-11-07
2022-11-14,7061.12890625,7110.75,7349.89990234375,6975.9501953125,7116.89990234375,169116,2022-11-14
2022-11-21,7312.115234375,7363.5,7691.10009765625,7050.4501953125,7146.2998046875,78935,2022-11-21
2022-11-28,7592.49462890625,7645.85009765625,7670.0,7317.0,7350.0,266075,2022-11-28
2022-12-05,7572.1376953125,7625.35009765625,7732.9501953125,7410.75,7645.0,117235,2022-12-05
2022-12-12,7548.8515625,7601.89990234375,7645.0,7420.0498046875,7614.0,76857,2022-12-12
2022-12-19,7371.3486328125,7423.14990234375,7814.0,7265.0,7610.0,103457,2022-12-19
2022-12-26,7652.2744140625,7706.0498046875,7777.0,7294.9501953125,7400.0,68782,2022-12-26
2023-01-02,7621.88818359375,7675.4501953125,7939.0,7622.0,7714.0,116622,2023-01-02
2023-01-09,7110.03515625,7160.0,7732.10009765625,7122.25,7675.39990234375,96468,2023-01-09
2023-01-16,7069.0234375,7118.7001953125,7292.10009765625,7025.10009765625,7114.0,52632,2023-01-16
2023-01-23,6512.037109375,6557.7998046875,7175.9501953125,6499.0,7125.0,164050,2023-01-23
2023-01-30,6047.154296875,6089.64990234375,6590.10009765625,6013.35009765625,6557.7998046875,235344,2023-01-30
2023-02-06,6377.28466796875,6422.10009765625,6646.4501953125,6072.5498046875,6089.89990234375,123724,2023-02-06
2023-02-13,6133.89501953125,6177.0,6450.0,6009.0,6422.10009765625,125648,2023-02-13
2023-02-20,6202.56201171875,6246.14990234375,6449.89990234375,6156.0,6195.9501953125,117291,2023-02-20
2023-02-27,6289.650390625,6333.85009765625,6383.89990234375,6096.0,6250.0,74921,2023-02-27
2023-03-06,6059.66650390625,6102.25,6374.39990234375,6003.0,6333.85009765625,141370,2023-03-06
2023-03-13,5957.7822265625,5999.64990234375,6176.89990234375,5936.5498046875,6087.39990234375,73631,2023-03-13
2023-03-20,6047.60107421875,6090.10009765625,6160.0,5725.5,6147.85009765625,67946,2023-03-20
2023-03-27,6169.59423828125,6212.9501953125,6279.9501953125,5843.14990234375,6050.0,75988,2023-03-27
2023-04-03,6208.470703125,6252.10009765625,6260.0498046875,6060.0,6190.0,68140,2023-04-03
2023-04-10,6061.404296875,6104.0,6467.0,6040.0,6263.0,185373,2023-04-10
2023-04-17,5964.4853515625,6006.39990234375,6164.5498046875,6000.0,6104.0,103474,2023-04-17
2023-04-24,5899.5908203125,5941.0498046875,6030.0,5901.0,6006.39990234375,80379,2023-04-24
2023-05-01,5753.56787109375,5794.0,6049.0,5740.0,5941.0498046875,122815,2023-05-01
2023-05-08,5861.310546875,5902.5,5970.0,5631.75,5751.0,81005,2023-05-08
2023-05-15,6009.0224609375,6051.25,6075.0,5899.85009765625,5902.5,52638,2023-05-15
2023-05-22,6050.580078125,6093.10009765625,6117.85009765625,6011.2998046875,6066.0,48606,2023-05-22
2023-05-29,6200.52685546875,6244.10009765625,6296.89990234375,6043.39990234375,6109.0,73024,2023-05-29
2023-06-05,6532.7919921875,6578.7001953125,6625.0,6212.85009765625,6235.0,105876,2023-06-05
2023-06-12,6556.7734375,6602.85009765625,6678.0,6512.0,6600.0,63805,2023-06-12
2023-06-19,7200.400390625,7251.0,7349.39990234375,6548.4501953125,6585.14990234375,350225,2023-06-19
2023-06-26,7194.98779296875,7245.5498046875,7288.0,7090.0,7287.9501953125,88321,2023-06-26
2023-07-03,7254.966796875,7305.9501953125,7450.0,7180.0,7195.2001953125,74817,2023-07-03
2023-07-10,7357.69482421875,7409.39990234375,7480.0,7202.0,7305.89990234375,49211,2023-07-10
2023-07-17,7182.6748046875,7233.14990234375,7450.0,7222.89990234375,7450.0,49099,2023-07-17
2023-07-24,6906.640625,6926.75,7340.60009765625,6905.0,7200.0,86537,2023-07-24
2023-07-31,6276.17626953125,6294.4501953125,7052.0,6252.0,6954.9501953125,193423,2023-07-31
2023-08-07,6203.68701171875,6221.75,6537.9501953125,6198.60009765625,6330.0,123979,2023-08-07
2023-08-14,6422.94873046875,6441.64990234375,6489.0,6195.25,6299.9501953125,134261,2023-08-14
2023-08-21,6375.935546875,6394.5,6509.9501953125,6380.39990234375,6408.2001953125,78816,2023-08-21
2023-08-28,6264.01171875,6282.25,6425.35009765625,6150.0,6413.60009765625,126473,2023-08-28
2023-09-04,6282.5576171875,6300.85009765625,6359.9501953125,6206.0498046875,6315.2998046875,93931,2023-09-04
2023-09-11,6967.9619140625,6988.25,7065.0,6252.0,6350.0,215670,2023-09-11
2023-09-18,6770.33740234375,6790.0498046875,7048.7998046875,6675.0,6951.89990234375,65350,2023-09-18
2023-09-25,6668.58349609375,6688.0,6825.7998046875,6574.60009765625,6820.0,57923,2023-09-25
2023-10-02,6712.65576171875,6732.2001953125,6981.9501953125,6666.0498046875,6688.0,47741,2023-10-02
2023-10-09,6721.08056640625,6740.64990234375,6884.9501953125,6610.0,6670.0,232387,2023-10-09
2023-10-16,6688.17626953125,6707.64990234375,6789.0,6608.0498046875,6739.9501953125,55638,2023-10-16
2023-10-23,6357.88818359375,6376.39990234375,6702.0,6342.64990234375,6702.0,98222,2023-10-23
2023-10-30,6549.03173828125,6568.10009765625,6648.9501953125,6301.7001953125,6405.0,80174,2023-10-30
2023-11-06,6787.3876953125,6807.14990234375,6829.0,6500.0,6624.5498046875,81170,2023-11-06
2023-11-13,6839.63525390625,6859.5498046875,6909.7001953125,6724.85009765625,6755.0,27734,2023-11-13
2023-11-20,6913.470703125,6933.60009765625,6959.9501953125,6660.0,6916.0,52914,2023-11-20
2023-11-27,7040.30126953125,7060.7998046875,7198.9501953125,6920.10009765625,6933.60009765625,78523,2023-11-27
2023-12-04,7362.61279296875,7384.0498046875,7414.0,7100.0498046875,7200.0,59577,2023-12-04
2023-12-11,7345.71240234375,7367.10009765625,7644.5498046875,7280.39990234375,7417.64990234375,60897,2023-12-11
2023-12-18,7321.1337890625,7342.4501953125,7631.9501953125,7188.14990234375,7400.0,74329,2023-12-18
2023-12-25,7341.07568359375,7362.4501953125,7486.75,7210.0,7342.4501953125,34775,2023-12-25
2024-01-01,7395.0185546875,7416.5498046875,7479.0,7300.0498046875,7370.0,29745,2024-01-01
2024-01-08,7309.7666015625,7331.0498046875,7500.0,7290.0,7416.5498046875,18516,2024-01-08
2024-01-15,6868.45166015625,6888.4501953125,7367.9501953125,6853.5498046875,7331.0498046875,32412,2024-01-15
2024-01-22,6599.23583984375,6618.4501953125,7177.85009765625,6590.0,6888.4501953125,43199,2024-01-22
2024-01-29,6381.17041015625,6399.75,6690.0,6370.0,6690.0,61829,2024-01-29
2024-02-05,6036.873046875,6054.4501953125,6480.0,6042.0,6480.0,214152,2024-02-05
2024-02-12,6322.09228515625,6340.5,6385.0,6012.0,6115.0498046875,86151,2024-02-12
2024-02-19,6227.41796875,6245.5498046875,6445.25,6161.0498046875,6390.0,61064,2024-02-19
2024-02-26,5874.1962890625,5891.2998046875,6279.9501953125,5862.0,6279.9501953125,91634,2024-02-26
2024-03-04,5885.6630859375,5902.7998046875,6101.89990234375,5862.10009765625,5961.0,40643,2024-03-04
2024-03-11,5683.302734375,5699.85009765625,5979.0,5656.7001953125,5979.0,77444,2024-03-11
2024-03-18,5795.2763671875,5812.14990234375,5900.0,5486.60009765625,5700.0,430321,2024-03-18
2024-03-25,6165.9970703125,6183.9501953125,6195.0,5748.0,5812.14990234375,126692,2024-03-25
2024-04-01,6058.0615234375,6075.7001953125,6249.0,6020.0,6249.0,133620,2024-04-01
2024-04-08,5998.734375,6016.2001953125,6138.89990234375,5875.0,6105.75,161236,2024-04-08
2024-04-15,6278.91845703125,6297.2001953125,6320.64990234375,5906.10009765625,5989.9501953125,152779,2024-04-15
2024-04-22,6300.40576171875,6318.75,6493.2001953125,6191.85009765625,6372.25,98006,2024-04-22
2024-04-29,6801.6962890625,6821.5,6899.5,6210.0,6320.0,442093,2024-04-29
2024-05-06,6965.8681640625,6986.14990234375,7355.0498046875,6736.5498046875,6815.0,567100,2024-05-06
2024-05-13,7195.84814453125,7216.7998046875,7270.0,6805.10009765625,7014.0,117980,2024-05-13
2024-05-20,7363.46044921875,7384.89990234375,7485.5498046875,7029.0498046875,7216.7998046875,139869,2024-05-20
2024-05-27,7182.63671875,7203.5498046875,7452.85009765625,7060.0,7421.7998046875,112670,2024-05-27
2024-06-03,7365.40478515625,7386.85009765625,7400.0,6681.60009765625,7349.0,94978,2024-06-03
2024-06-10,7915.5029296875,7938.5498046875,8179.7998046875,7402.5498046875,7450.0,227895,2024-06-10
2024-06-17,7705.8134765625,7728.25,8057.64990234375,7671.14990234375,8057.64990234375,53810,2024-06-17
2024-06-24,7948.3076171875,7971.4501953125,8012.89990234375,7641.25,7730.0,46599,2024-06-24
2024-07-01,8203.06640625,8226.9501953125,8317.0,7963.25,7980.0,70512,2024-07-01
2024-07-08,8444.5126953125,8469.099609375,8659.7001953125,8196.2001953125,8260.0,131171,2024-07-08
2024-07-15,8207.75,8207.75,8980.0,8009.0,8467.0,172162,2024-07-15
2024-07-22,7894.75,7894.75,8189.89990234375,7537.0498046875,8130.0,285075,2024-07-22
2024-07-29,8114.85009765625,8114.85009765625,8296.150390625,7652.14990234375,7933.7998046875,137456,2024-07-29
2024-08-05,7926.89990234375,7926.89990234375,8249.0,7827.0,8041.25,69021,2024-08-05
2024-08-12,8051.85009765625,8051.85009765625,8210.0,7810.0,7926.89990234375,28971,2024-08-12
2024-08-19,8096.25,8096.25,8224.7001953125,7885.0,8032.0498046875,36099,2024-08-19
2024-08-26,8041.4501953125,8041.4501953125,8389.0,7917.0498046875,8136.75,54366,2024-08-26
2024-09-02,8177.7001953125,8177.7001953125,8442.0,7958.10009765625,8041.4501953125,65845,2024-09-02
2024-09-09,8179.4501953125,8179.4501953125,8345.0,8035.35009765625,8218.5498046875,27469,2024-09-09
2024-09-16,8257.150390625,8257.150390625,9488.7001953125,8115.0,8150.10009765625,1744616,2024-09-16
2024-09-23,8100.10009765625,8100.10009765625,8320.9501953125,8055.5,8280.0,90184,2024-09-23
2024-09-30,8308.650390625,8308.650390625,8799.0,8085.0,8120.0,581771,2024-09-30
2024-10-07,8473.2001953125,8473.2001953125,8860.0,8251.0,8355.0,165066,2024-10-07
2024-10-14,8444.900390625,8444.900390625,9034.9501953125,8201.0,8475.0,152123,2024-10-14
2024-10-21,7719.5498046875,7719.5498046875,8487.150390625,7511.5498046875,8475.0,83828,2024-10-21
2024-10-28,8073.2998046875,8073.2998046875,8304.0,7579.5498046875,7699.25,45280,2024-10-28
2024-11-04,7900.89990234375,7900.89990234375,8183.39990234375,7762.0498046875,8098.35009765625,40198,2024-11-04
2024-11-11,7657.60009765625,7657.60009765625,8037.4501953125,7335.0498046875,7920.64990234375,54399,2024-11-11
2024-11-18,7500.5,7500.5,7695.0,7110.0,7695.0,62847,2024-11-18
2024-11-25,7505.5498046875,7505.5498046875,7689.0,7425.0498046875,7689.0,29316,2024-11-25
2024-12-02,7688.39990234375,7688.39990234375,7774.85009765625,7381.0,7570.0,56780,2024-12-02
2024-12-09,7829.35009765625,7829.35009765625,7901.0,7650.0,7650.0,35714,2024-12-09
2024-12-16,7197.2998046875,7197.2998046875,7905.0,7121.0,7877.0,41240,2024-12-16
2024-12-23,7026.5498046875,7026.5498046875,7725.0,6980.0,7165.0498046875,263702,2024-12-23
2024-12-30,6829.10009765625,6829.10009765625,7030.0,6464.0,6910.14990234375,163334,2024-12-30
2025-01-06,6350.7001953125,6350.7001953125,6866.0,6313.35009765625,6831.0,58014,2025-01-06
2025-01-13,6440.10009765625,6440.10009765625,6574.35009765625,6113.35009765625,6302.0,100189,2025-01-13
2025-01-20,6502.35009765625,6502.35009765625,6746.7001953125,6410.5498046875,6434.0,54927,2025-01-20
2025-01-27,6574.0498046875,6574.0498046875,6750.0,6244.14990234375,6499.0,58357,2025-01-27
2025-02-03,6804.39990234375,6804.39990234375,6893.0,6335.7998046875,6569.0,87850,2025-02-03
2025-02-10,5928.7001953125,5928.7001953125,6845.0,5862.75,6845.0,72881,2025-02-10
2025-02-17,6362.60009765625,6362.60009765625,6504.4501953125,5809.2001953125,5872.35009765625,38381,2025-02-17
2025-02-24,5997.35009765625,5997.35009765625,6362.5498046875,5911.64990234375,6362.5498046875,20969,2025-02-24
2025-03-03,5964.7001953125,5964.7001953125,6068.25,5840.89990234375,5990.0,50149,2025-03-03
2025-03-10,5700.35009765625,5700.35009765625,5980.0,5584.60009765625,5980.0,39434,2025-03-10
2025-03-17,5897.64990234375,5897.64990234375,5963.9501953125,5682.4501953125,5749.0,74943,2025-03-17
2025-03-24,6136.5,6136.5,6670.0,5885.10009765625,5897.64990234375,696587,2025-03-24
2025-03-31,5950.7998046875,5950.7998046875,6299.9501953125,5889.85009765625,6136.5,45931,2025-03-31
2025-04-07,6312.10009765625,6312.10009765625,6351.0,5365.0,5365.0,49609,2025-04-07
2025-04-14,6354.5,6354.5,6478.5,6271.5,6450.0,33036,2025-04-14
2025-04-21,6401.5,6401.5,6679.0,6318.5,6400.0,48872,2025-04-21
2025-04-28,6207.0,6207.0,6529.0,6121.5,6401.5,38601,2025-04-28
2025-05-05,6683.0,6683.0,6815.0,6203.0,6260.0,86817,2025-05-05
2025-05-12,6947.5,6947.5,6994.0,6669.0,6789.0,44353,2025-05-12
2025-05-19,7004.5,7004.5,7099.0,6848.0,6947.5,49165,2025-05-19
2025-05-26,6622.0,6622.0,7225.0,6590.0,7004.5,122747,2025-05-26
2025-06-02,6501.0,6501.0,6648.0,6304.5,6648.0,51612,2025-06-02
2025-06-09,6296.0,6296.0,6610.5,6270.0,6473.5,35565,2025-06-09
2025-06-16,6224.5,6224.5,6362.5,6127.5,6296.0,24817,2025-06-16
2025-06-23,6364.5,6364.5,6445.0,6131.0,6140.0,37408,2025-06-23
2025-06-30,6697.5,6697.5,7080.0,6252.5,6388.5,988854,2025-06-30
2025-07-07,6643.0,6643.0,6799.0,6580.0,6697.5,51308,2025-07-07
2025-07-14,6912.0,6912.0,6925.0,6612.5,6643.0,38511,2025-07-14
