Date,Adj Close_BAJAJELEC.NS,Close_BAJAJELEC.NS,High_BAJAJELEC.NS,Low_BAJAJELEC.NS,Open_BAJAJELEC.NS,Volume_BAJAJELEC.NS,Date
2021-02-22,893.4273681640625,901.712646484375,964.5243530273438,858.7089233398438,940.058349609375,1855646,2021-02-22
2021-03-01,964.6591796875,973.60498046875,1034.9111328125,908.0643920898438,913.4280395507812,1778128,2021-03-01
2021-03-08,956.0814819335938,964.94775390625,997.2711181640625,932.2009887695312,982.4033203125,725523,2021-03-08
2021-03-15,858.7904663085938,866.7545166015625,969.2293090820312,842.1943969726562,969.2293090820312,526618,2021-03-15
2021-03-22,887.0873413085938,895.3138427734375,918.3212280273438,857.6267700195312,879.7402954101562,461156,2021-03-22
2021-03-29,925.3604736328125,933.9418334960938,940.5758666992188,895.3138427734375,895.3138427734375,248535,2021-03-29
2021-04-05,991.044677734375,1000.2352294921875,1006.8693237304688,899.9717407226562,936.247314453125,625083,2021-04-05
2021-04-12,1062.55615234375,1072.409912109375,1098.146240234375,955.0672607421875,987.1083374023438,869888,2021-04-12
2021-04-19,1059.19970703125,1069.0223388671875,1108.4501953125,965.1830444335938,1058.483154296875,533107,2021-04-19
2021-04-26,1073.138427734375,1083.0902099609375,1151.783203125,1025.6893310546875,1058.624267578125,771682,2021-04-26
2021-05-03,1038.68798828125,1048.3203125,1129.19921875,1033.4525146484375,1079.3262939453125,508008,2021-05-03
2021-05-10,1039.7601318359375,1049.4024658203125,1147.0311279296875,1030.394287109375,1044.50927734375,613481,2021-05-10
2021-05-17,1059.153076171875,1068.9752197265625,1115.742919921875,1030.58251953125,1055.80126953125,470720,2021-05-17
2021-05-24,1010.064697265625,1019.431640625,1109.438232421875,1016.279296875,1077.397216796875,1974282,2021-05-24
2021-05-31,988.80712890625,997.9768676757812,1025.265869140625,983.2972412109375,1019.3375244140625,869280,2021-05-31
2021-06-07,979.3436889648438,988.4257202148438,1014.1620483398438,983.3442993164062,1004.0463256835938,481390,2021-06-07
2021-06-14,927.2251586914062,935.8238525390625,995.8125610351562,928.766357421875,992.1426391601562,489781,2021-06-14
2021-06-21,974.12255859375,983.1561279296875,997.835693359375,897.71337890625,912.9575805664062,632135,2021-06-21
2021-06-28,975.4278564453125,984.4735107421875,1003.1052856445312,961.7013549804688,994.6362915039062,479185,2021-06-28
2021-07-05,966.0576171875,975.0164794921875,1029.4532470703125,970.4055786132812,992.7543334960938,989918,2021-07-05
2021-07-12,964.7523803710938,973.6990966796875,999.153076171875,961.7013549804688,974.8753051757812,413610,2021-07-12
2021-07-19,1045.9136962890625,1055.613037109375,1063.3292236328125,964.7125244140625,969.6998291015625,1265082,2021-07-19
2021-07-26,1075.0032958984375,1084.9722900390625,1117.9072265625,1035.381591796875,1067.09326171875,1614652,2021-07-26
2021-08-02,1057.8944091796875,1067.7049560546875,1112.6846923828125,1055.80126953125,1097.2052001953125,517897,2021-08-02
2021-08-09,982.0941772460938,991.20166015625,1099.0872802734375,953.7969360351562,1067.8460693359375,1125364,2021-08-09
2021-08-16,966.7102661132812,975.6751708984375,1011.5742797851562,964.7125244140625,991.20166015625,447594,2021-08-16
2021-08-23,1100.2698974609375,1110.4732666015625,1164.9571533203125,987.9552001953125,992.8954467773438,3760731,2021-08-23
2021-08-30,1122.3199462890625,1132.7279052734375,1171.544189453125,1097.01708984375,1110.3792724609375,1115283,2021-08-30
2021-09-06,1234.8551025390625,1246.3065185546875,1288.2281494140625,1137.3858642578125,1137.47998046875,2637571,2021-09-06
2021-09-13,1389.9520263671875,1402.841796875,1495.200927734375,1238.5433349609375,1254.1168212890625,3284741,2021-09-13
2021-09-20,1372.0975341796875,1384.8216552734375,1469.8409423828125,1353.2041015625,1381.8575439453125,1521209,2021-09-20
2021-09-27,1218.4923095703125,1229.7919921875,1409.6170654296875,1217.3238525390625,1392.6790771484375,1304591,2021-09-27
2021-10-04,1148.2860107421875,1158.934814453125,1275.0540771484375,1144.5845947265625,1237.978759765625,930090,2021-10-04
2021-10-11,1188.7034912109375,1199.72705078125,1210.1251220703125,1148.0191650390625,1166.8392333984375,619645,2021-10-11
2021-10-18,1080.457275390625,1090.47705078125,1236.47314453125,1064.5054931640625,1199.774169921875,1155959,2021-10-18
2021-10-25,1030.90283203125,1040.4630126953125,1111.0379638671875,1017.8789672851562,1090.47705078125,801335,2021-10-25
2021-11-01,1035.7510986328125,1045.356201171875,1072.7392578125,1018.3494873046875,1049.2142333984375,339687,2021-11-01
2021-11-08,1016.5445556640625,1025.9715576171875,1057.589111328125,1004.9873046875,1057.589111328125,1273471,2021-11-08
2021-11-15,1000.7412719726562,1010.0216674804688,1090.6182861328125,997.9768676757812,1035.0992431640625,1394395,2021-11-15
2021-11-22,959.7176513671875,968.61767578125,1030.2060546875,965.6535034179688,1011.0097045898438,535086,2021-11-22
2021-11-29,965.6381225585938,974.593017578125,1021.595947265625,877.623046875,964.5243530273438,1100025,2021-11-29
2021-12-06,1048.6175537109375,1058.3419189453125,1100.16943359375,955.6318969726562,988.04931640625,2743060,2021-12-06
2021-12-13,1223.2939453125,1234.63818359375,1255.10498046875,1044.6033935546875,1067.09326171875,6635095,2021-12-13
2021-12-20,1199.8917236328125,1211.01904296875,1298.5791015625,1159.1700439453125,1185.6591796875,4063451,2021-12-20
2021-12-27,1197.37451171875,1208.4783935546875,1260.2333984375,1174.9317626953125,1203.444091796875,1147200,2021-12-27
2022-01-03,1188.19091796875,1199.2095947265625,1239.954833984375,1142.279052734375,1218.1236572265625,956995,2022-01-03
2022-01-10,1143.204833984375,1153.806396484375,1239.296142578125,1146.7017822265625,1209.1842041015625,662335,2022-01-10
2022-01-17,1116.7725830078125,1127.1290283203125,1180.01318359375,1120.871337890625,1156.39404296875,558819,2022-01-17
2022-01-24,1067.4976806640625,1077.397216796875,1128.1170654296875,1041.686279296875,1127.1290283203125,460079,2022-01-24
2022-01-31,1139.2889404296875,1149.8541259765625,1171.544189453125,1082.2904052734375,1096.2171630859375,756889,2022-01-31
2022-02-07,1086.79736328125,1096.8758544921875,1184.012451171875,1089.67724609375,1166.8392333984375,953337,2022-02-07
2022-02-14,1104.3255615234375,1114.566650390625,1133.9041748046875,1048.508544921875,1054.954345703125,394358,2022-02-14
2022-02-21,1047.1256103515625,1056.8363037109375,1110.3792724609375,969.6998291015625,1099.0872802734375,622711,2022-02-21
2022-02-28,999.2494506835938,1008.5160522460938,1100.498779296875,1003.1052856445312,1025.6893310546875,213663,2022-02-28
2022-03-07,956.6875,965.5594482421875,1074.6212158203125,933.0008544921875,998.4003295898438,1672563,2022-03-07
2022-03-14,990.438720703125,999.6235961914062,1003.1052856445312,937.2353515625,973.934326171875,980880,2022-03-14
2022-03-21,969.2742919921875,978.262939453125,1021.595947265625,968.288330078125,1009.5040893554688,593130,2022-03-21
2022-03-28,1005.869140625,1015.1971435546875,1039.8043212890625,965.46533203125,983.4384155273438,581207,2022-03-28
2022-04-04,1018.4559936523438,1027.900634765625,1066.3404541015625,1013.456298828125,1020.9843139648438,543060,2022-04-04
2022-04-11,1062.4163818359375,1072.268798828125,1086.854248046875,1027.3360595703125,1027.5712890625,722208,2022-04-11
2022-04-18,1017.2904663085938,1026.724365234375,1078.4322509765625,997.9768676757812,1071.7982177734375,349873,2022-04-18
2022-04-25,1023.4439086914062,1032.9349365234375,1055.4248046875,1007.8573608398438,1024.230712890625,317526,2022-04-25
2022-05-02,1018.68896484375,1028.1358642578125,1058.624267578125,1000.5645751953125,1029.4532470703125,248778,2022-05-02
2022-05-09,844.3856201171875,852.216064453125,1044.50927734375,809.8240356445312,1044.50927734375,556927,2022-05-09
2022-05-16,883.35791015625,891.5498046875,988.04931640625,845.9584350585938,853.4863891601562,1280839,2022-05-16
2022-05-23,920.3258056640625,928.8604736328125,950.2681884765625,872.4945678710938,898.6543579101562,558612,2022-05-23
2022-05-30,922.7498779296875,931.3070678710938,972.9933471679688,917.474365234375,931.58935546875,583884,2022-05-30
2022-06-06,895.8980712890625,904.2062377929688,937.89404296875,885.9979248046875,932.4362182617188,239093,2022-06-06
2022-06-13,842.0081176757812,849.8165283203125,922.0852661132812,807.8949584960938,896.0195922851562,340401,2022-06-13
2022-06-20,854.7813110351562,862.7081909179688,888.0210571289062,837.58349609375,849.8165283203125,358712,2022-06-20
2022-06-27,971.0923461914062,980.0978393554688,986.1672973632812,865.7194213867188,871.5065307617188,902253,2022-06-27
2022-07-04,1044.1422119140625,1053.8251953125,1058.624267578125,950.5504760742188,980.0978393554688,1129709,2022-07-04
2022-07-11,1096.72705078125,1106.8975830078125,1117.8131103515625,1006.9163208007812,1048.790771484375,644259,2022-07-11
2022-07-18,1075.5626220703125,1085.536865234375,1128.3052978515625,1038.86328125,1109.438232421875,510370,2022-07-18
2022-07-25,1056.4959716796875,1066.29345703125,1114.0020751953125,1040.4158935546875,1096.2642822265625,257338,2022-07-25
2022-08-01,1057.5233154296875,1064.3172607421875,1091.5592041015625,1047.4263916015625,1077.6324462890625,205065,2022-08-01
2022-08-08,1069.210693359375,1076.079833984375,1116.0252685546875,1053.2135009765625,1068.6458740234375,711658,2022-08-08
2022-08-15,1148.4981689453125,1155.8765869140625,1176.2491455078125,1064.22314453125,1076.079833984375,1718850,2022-08-15
2022-08-22,1144.430908203125,1151.783203125,1190.3641357421875,1132.163330078125,1155.8765869140625,1031587,2022-08-22
2022-08-29,1142.794677734375,1150.136474609375,1170.4150390625,1123.55322265625,1143.2200927734375,392522,2022-08-29
2022-09-05,1126.151611328125,1133.3865966796875,1180.9542236328125,1127.3172607421875,1151.6890869140625,496602,2022-09-05
2022-09-12,1047.7525634765625,1054.48388671875,1143.26708984375,1044.50927734375,1133.3865966796875,379315,2022-09-12
2022-09-19,1006.940185546875,1013.4092407226562,1128.2581787109375,1006.8693237304688,1054.436767578125,552738,2022-09-19
2022-09-26,1124.048095703125,1131.2694091796875,1145.10205078125,943.8223266601562,1009.9275512695312,855046,2022-09-26
2022-10-03,1125.5906982421875,1132.822021484375,1157.3350830078125,1091.6533203125,1127.693603515625,597116,2022-10-03
2022-10-10,1069.9119873046875,1076.7855224609375,1156.4881591796875,1070.8572998046875,1122.51806640625,553972,2022-10-10
2022-10-17,1085.33935546875,1092.31201171875,1128.728759765625,1066.9991455078125,1066.9991455078125,482857,2022-10-17
2022-10-24,1084.824951171875,1091.79443359375,1121.1065673828125,1068.5047607421875,1098.0521240234375,228637,2022-10-24
2022-10-31,1078.373779296875,1085.3016357421875,1110.3792724609375,1078.855712890625,1092.8765869140625,270829,2022-10-31
2022-11-07,1082.5811767578125,1089.5361328125,1100.96923828125,1058.624267578125,1086.854248046875,249659,2022-11-07
2022-11-14,1033.4940185546875,1040.1336669921875,1095.2291259765625,1036.1343994140625,1094.993896484375,183543,2022-11-14
2022-11-21,1033.4005126953125,1040.03955078125,1056.8834228515625,999.34130859375,1043.5682373046875,329878,2022-11-21
2022-11-28,1036.439208984375,1043.0977783203125,1082.1492919921875,1037.2635498046875,1041.168701171875,257650,2022-11-28
2022-12-05,1035.1302490234375,1041.7803955078125,1068.0343017578125,1037.9222412109375,1048.5555419921875,398190,2022-12-05
2022-12-12,1083.4693603515625,1090.4300537109375,1110.28515625,1025.6893310546875,1043.380126953125,443700,2022-12-12
2022-12-19,1073.231201171875,1080.1260986328125,1117.53076171875,1052.601806640625,1091.51220703125,366902,2022-12-19
2022-12-26,1135.4549560546875,1142.7496337890625,1166.8392333984375,1060.27099609375,1080.1260986328125,625909,2022-12-26
2023-01-02,1118.531494140625,1125.717529296875,1150.654052734375,1074.056640625,1143.314208984375,301682,2023-01-02
2023-01-09,1068.7431640625,1075.6092529296875,1131.645751953125,1068.0343017578125,1126.2821044921875,213650,2023-01-09
2023-01-16,1061.82421875,1068.6458740234375,1092.5472412109375,1063.3292236328125,1081.2552490234375,85585,2023-01-16
2023-01-23,1030.0345458984375,1036.6519775390625,1097.2052001953125,1021.1724853515625,1069.3045654296875,125702,2023-01-23
2023-01-30,1079.12158203125,1086.054443359375,1096.2642822265625,995.1068115234375,1036.6519775390625,632784,2023-01-30
2023-02-06,1114.0904541015625,1121.247802734375,1132.7750244140625,1080.2672119140625,1090.3829345703125,442825,2023-02-06
2023-02-13,1049.7628173828125,1056.5069580078125,1135.4097900390625,1051.943115234375,1126.376220703125,395403,2023-02-13
2023-02-20,1047.3785400390625,1054.107421875,1073.7742919921875,1037.9222412109375,1056.5540771484375,321337,2023-02-20
2023-02-27,1031.10986328125,1037.734130859375,1062.952880859375,1017.6907958984375,1059.5653076171875,301292,2023-02-27
2023-03-06,1014.1396484375,1020.6549072265625,1089.67724609375,1016.279296875,1089.67724609375,545147,2023-03-06
2023-03-13,1006.7532348632812,1013.2210693359375,1027.241943359375,980.9918212890625,1020.5608520507812,226184,2023-03-13
2023-03-20,1033.4940185546875,1040.1336669921875,1049.2613525390625,988.04931640625,999.34130859375,242285,2023-03-20
2023-03-27,983.5186767578125,989.8372192382812,1049.2142333984375,977.5101318359375,1033.9700927734375,628685,2023-03-27
2023-04-03,980.3864135742188,986.6848754882812,998.0709228515625,979.580322265625,989.8372192382812,137449,2023-04-03
2023-04-10,976.9736328125,983.2501831054688,997.50634765625,974.8753051757812,991.6251220703125,83146,2023-04-10
2023-04-17,1012.12939453125,1018.6317749023438,1034.1583251953125,978.6393432617188,988.4257202148438,760994,2023-04-17
2023-04-24,1026.6217041015625,1033.21728515625,1045.4031982421875,1016.2322387695312,1023.6661376953125,244519,2023-04-24
2023-05-01,1083.5159912109375,1090.47705078125,1138.468017578125,1033.21728515625,1033.21728515625,1121759,2023-05-01
2023-05-08,1096.23193359375,1103.274658203125,1176.2021484375,1077.4442138671875,1090.4300537109375,810441,2023-05-08
2023-05-15,1104.039306640625,1111.132080078125,1146.8428955078125,1090.147705078125,1108.4501953125,346728,2023-05-15
2023-05-22,1083.5628662109375,1090.524169921875,1185.00048828125,1086.1014404296875,1123.55322265625,1158766,2023-05-22
2023-05-29,1077.765869140625,1084.68994140625,1112.8258056640625,1069.44580078125,1095.3232421875,402105,2023-05-29
2023-06-05,1085.0120849609375,1091.982666015625,1123.223876953125,1082.1492919921875,1093.676513671875,248698,2023-06-05
2023-06-12,1146.9085693359375,1154.27685546875,1175.214111328125,1089.7713623046875,1097.4404296875,971726,2023-06-12
2023-06-19,1125.5906982421875,1132.822021484375,1208.2431640625,1125.4351806640625,1154.27685546875,761822,2023-06-19
2023-06-26,1188.70263671875,1196.3394775390625,1204.291015625,1126.0938720703125,1129.669677734375,618405,2023-06-26
2023-07-03,1148.217529296875,1155.59423828125,1208.2431640625,1130.6107177734375,1204.4791259765625,550499,2023-07-03
2023-07-10,1148.5914306640625,1155.9705810546875,1188.1998291015625,1134.84521484375,1161.1461181640625,413149,2023-07-10
2023-07-17,1177.4827880859375,1185.0474853515625,1249.3648681640625,1154.6531982421875,1156.441162109375,1146247,2023-07-17
2023-07-24,1155.791015625,1163.21630859375,1207.3021240234375,1137.009521484375,1185.6591796875,328252,2023-07-24
2023-07-31,1168.86474609375,1172.343994140625,1198.8331298828125,1162.6517333984375,1169.3798828125,206629,2023-07-31
2023-08-07,1111.0711669921875,1114.37841796875,1195.0692138671875,1110.3792724609375,1176.155029296875,408460,2023-08-07
2023-08-14,1063.504150390625,1066.6697998046875,1129.19921875,1065.1641845703125,1123.55322265625,214359,2023-08-14
2023-08-21,1060.548828125,1063.7056884765625,1091.5592041015625,1030.7706298828125,1082.1492919921875,499141,2023-08-21
2023-08-28,1104.8321533203125,1108.120849609375,1125.4822998046875,1033.4525146484375,1064.22314453125,623706,2023-08-28
2023-09-04,1112.713134765625,1116.0252685546875,1151.783203125,1094.335205078125,1119.7891845703125,1050453,2023-09-04
2023-09-11,1124.15380859375,1127.5,1130.050048828125,902.841796875,1116.0252685546875,492035,2023-09-11
2023-09-18,1087.2137451171875,1090.449951171875,1144.9000244140625,1065.0,1144.9000244140625,104249,2023-09-18
2023-09-25,1099.1282958984375,1102.4000244140625,1147.8499755859375,1045.0,1089.0,120046,2023-09-25
2023-10-02,1057.552001953125,1060.699951171875,1109.449951171875,1055.0,1102.4000244140625,101957,2023-10-02
2023-10-09,1070.463623046875,1073.6500244140625,1087.0,1046.550048828125,1065.949951171875,117791,2023-10-09
2023-10-16,1071.1614990234375,1074.3499755859375,1148.0,1065.050048828125,1144.0,1011858,2023-10-16
2023-10-23,1041.1009521484375,1044.199951171875,1084.449951171875,1007.0,1075.0,122083,2023-10-23
2023-10-30,1039.7550048828125,1042.8499755859375,1057.0,1009.0499877929688,1044.199951171875,104303,2023-10-30
2023-11-06,1005.6565551757812,1008.6500244140625,1064.8499755859375,994.7999877929688,1042.0,359977,2023-11-06
2023-11-13,986.0648803710938,989.0,1023.6500244140625,983.0,1018.0,317574,2023-11-13
2023-11-20,989.3052368164062,992.25,1007.0,975.0,999.0,258124,2023-11-20
2023-11-27,994.3402099609375,997.2999877929688,1004.4500122070312,983.4500122070312,992.25,262059,2023-11-27
2023-12-04,1012.7853393554688,1015.7999877929688,1034.0,1004.2000122070312,1021.9500122070312,277908,2023-12-04
2023-12-11,1006.4043579101562,1009.4000244140625,1024.9000244140625,999.7000122070312,1015.0,207545,2023-12-11
2023-12-18,1006.3046264648438,1009.2999877929688,1019.4000244140625,976.9500122070312,1003.4000244140625,187011,2023-12-18
2023-12-25,985.366943359375,988.2999877929688,1020.5,979.0,1009.2999877929688,332200,2023-12-25
2024-01-01,1023.3040161132812,1026.3499755859375,1048.949951171875,987.5,987.5,457075,2024-01-01
2024-01-08,1035.7171630859375,1038.800048828125,1069.9000244140625,1020.4500122070312,1032.949951171875,321451,2024-01-08
2024-01-15,1030.283203125,1033.3499755859375,1062.550048828125,997.0,1055.0,440247,2024-01-15
2024-01-22,1032.127685546875,1035.199951171875,1043.25,1006.0499877929688,1033.3499755859375,127322,2024-01-22
2024-01-29,1054.5609130859375,1057.699951171875,1079.0999755859375,1026.050048828125,1039.75,285235,2024-01-29
2024-02-05,1013.9817504882812,1017.0,1082.699951171875,1002.0,1057.699951171875,671287,2024-02-05
2024-02-12,1017.27197265625,1020.2999877929688,1045.0,997.3499755859375,1029.800048828125,160595,2024-02-12
2024-02-19,1001.0203247070312,1004.0,1045.0,1000.0,1015.0,136618,2024-02-19
2024-02-26,1016.7236328125,1019.75,1034.9000244140625,992.0,1011.9500122070312,280753,2024-02-26
2024-03-04,991.7977905273438,994.75,1019.0,983.0,998.4000244140625,294817,2024-03-04
2024-03-11,926.6915893554688,929.4500122070312,1003.1500244140625,910.0,994.9500122070312,356597,2024-03-11
2024-03-18,924.6975708007812,927.4500122070312,969.0,916.9500122070312,929.4500122070312,325109,2024-03-18
2024-03-25,904.956298828125,907.6500244140625,942.0,900.0,927.4500122070312,170409,2024-03-25
2024-04-01,992.645263671875,995.5999755859375,1052.5999755859375,889.9500122070312,907.6500244140625,762179,2024-04-01
2024-04-08,960.5906982421875,963.4500122070312,1020.0,950.0,1020.0,411322,2024-04-08
2024-04-15,944.2393798828125,947.0499877929688,968.75,924.0,951.9500122070312,414373,2024-04-15
2024-04-22,935.5153198242188,938.2999877929688,962.3499755859375,932.0,954.7000122070312,524817,2024-04-22
2024-04-29,947.7289428710938,950.5499877929688,959.7999877929688,933.0,940.0,261836,2024-04-29
2024-05-06,925.0465087890625,927.7999877929688,981.4500122070312,925.5499877929688,956.7000122070312,793288,2024-05-06
2024-05-13,950.86962890625,953.7000122070312,976.9500122070312,900.5999755859375,929.5999755859375,1471775,2024-05-13
2024-05-20,940.4008178710938,943.2000122070312,965.0,927.0,945.7999877929688,729675,2024-05-20
2024-05-27,918.6156005859375,921.3499755859375,949.0,915.8499755859375,949.0,538593,2024-05-27
2024-06-03,969.7135009765625,972.5999755859375,995.3499755859375,820.1500244140625,939.75,1364442,2024-06-03
2024-06-10,1037.860595703125,1040.949951171875,1044.0,962.8499755859375,975.0499877929688,456719,2024-06-10
2024-06-17,1056.904052734375,1060.050048828125,1102.0,1042.0999755859375,1050.0,415564,2024-06-17
2024-06-24,1053.51416015625,1056.6500244140625,1081.449951171875,1042.0999755859375,1049.050048828125,211529,2024-06-24
2024-07-01,1098.3306884765625,1101.5999755859375,1109.0,1049.949951171875,1056.6500244140625,363533,2024-07-01
2024-07-08,1060.84228515625,1064.0,1110.0,1059.6500244140625,1101.5999755859375,253225,2024-07-08
2024-07-15,990.003173828125,992.9500122070312,1074.3499755859375,984.7000122070312,1068.199951171875,201107,2024-07-15
2024-07-22,1003.5999755859375,1003.5999755859375,1012.0499877929688,965.0,980.0499877929688,191329,2024-07-22
2024-07-29,995.9000244140625,995.9000244140625,1030.0,992.0,1020.0,457151,2024-07-29
2024-08-05,978.4000244140625,978.4000244140625,994.9000244140625,932.0999755859375,980.0499877929688,407201,2024-08-05
2024-08-12,985.5499877929688,985.5499877929688,1015.7999877929688,947.25,985.9000244140625,411968,2024-08-12
2024-08-19,979.4500122070312,979.4500122070312,1002.25,946.5999755859375,991.7999877929688,1186700,2024-08-19
2024-08-26,959.6500244140625,959.6500244140625,998.4000244140625,935.3499755859375,985.0,412958,2024-08-26
2024-09-02,1003.9000244140625,1003.9000244140625,1022.0,959.7000122070312,962.0,387551,2024-09-02
2024-09-09,987.5,987.5,1016.2999877929688,971.0999755859375,1010.0,541095,2024-09-09
2024-09-16,986.5999755859375,986.5999755859375,1038.0,970.0,996.25,242070,2024-09-16
2024-09-23,981.3499755859375,981.3499755859375,994.25,962.4000244140625,994.2000122070312,321949,2024-09-23
2024-09-30,928.9000244140625,928.9000244140625,983.4000244140625,919.2000122070312,981.3499755859375,197183,2024-09-30
2024-10-07,900.9000244140625,900.9000244140625,935.6500244140625,897.7000122070312,929.2999877929688,217110,2024-10-07
2024-10-14,860.0999755859375,860.0999755859375,912.1500244140625,854.9500122070312,907.3499755859375,281836,2024-10-14
2024-10-21,844.3499755859375,844.3499755859375,890.0,827.9000244140625,869.6500244140625,143042,2024-10-21
2024-10-28,872.5499877929688,872.5499877929688,905.9500122070312,827.0499877929688,851.25,92180,2024-10-28
2024-11-04,878.5,878.5,927.0,847.8499755859375,884.9500122070312,745433,2024-11-04
2024-11-11,782.2999877929688,782.2999877929688,878.25,778.0,878.25,155444,2024-11-11
2024-11-18,750.6500244140625,750.6500244140625,786.9500122070312,736.7000122070312,782.2999877929688,629699,2024-11-18
2024-11-25,767.1500244140625,767.1500244140625,794.4500122070312,745.0,764.9000244140625,223446,2024-11-25
2024-12-02,800.1500244140625,800.1500244140625,803.9500122070312,760.0499877929688,760.0499877929688,202303,2024-12-02
2024-12-09,816.7000122070312,816.7000122070312,866.5,800.0,800.1500244140625,563645,2024-12-09
2024-12-16,774.2000122070312,774.2000122070312,825.9500122070312,766.2000122070312,821.0,95928,2024-12-16
2024-12-23,758.0999755859375,758.0999755859375,782.7999877929688,754.0,778.2999877929688,66689,2024-12-23
2024-12-30,777.7000122070312,777.7000122070312,805.8499755859375,745.0,760.75,98305,2024-12-30
2025-01-06,760.25,760.25,804.4500122070312,751.25,781.7999877929688,103096,2025-01-06
2025-01-13,720.6500244140625,720.6500244140625,769.9000244140625,715.0999755859375,753.0499877929688,112852,2025-01-13
2025-01-20,666.0999755859375,666.0999755859375,731.4500122070312,650.0,731.4500122070312,262016,2025-01-20
2025-01-27,712.7000122070312,712.7000122070312,718.2999877929688,650.0,666.0999755859375,161246,2025-01-27
2025-02-03,726.5,726.5,749.0,698.0,715.0,291584,2025-02-03
2025-02-10,677.75,677.75,732.0499877929688,669.5999755859375,732.0499877929688,93765,2025-02-10
2025-02-17,670.0,670.0,749.0,649.9500122070312,677.75,1141532,2025-02-17
2025-02-24,603.3499755859375,603.3499755859375,676.5,600.0,653.8499755859375,257514,2025-02-24
2025-03-03,606.6500244140625,606.6500244140625,624.2999877929688,569.5499877929688,605.0,252669,2025-03-03
2025-03-10,565.8499755859375,565.8499755859375,610.4500122070312,561.4500122070312,606.0,208213,2025-03-10
