Date,Adj Close_DANGEE.NS,Close_DANGEE.NS,High_DANGEE.NS,Low_DANGEE.NS,Open_DANGEE.NS,Volume_DANGEE.NS,Date
2022-01-24,13.786665916442871,13.786665916442871,14.19666576385498,13.40999984741211,14.100000381469727,2687370,2022-01-24
2022-01-31,13.710000038146973,13.710000038146973,14.199999809265137,13.333333015441895,13.556666374206543,3886185,2022-01-31
2022-02-07,13.979999542236328,13.979999542236328,14.09666633605957,13.576665878295898,13.803333282470703,2593440,2022-02-07
2022-02-14,14.449999809265137,14.449999809265137,14.726666450500488,13.600000381469727,14.296666145324707,1287360,2022-02-14
2022-02-21,15.60666561126709,15.60666561126709,16.65999984741211,13.779999732971191,14.276665687561035,2179815,2022-02-21
2022-02-28,16.18000030517578,16.18000030517578,17.066665649414062,15.09000015258789,15.666666030883789,585870,2022-02-28
2022-03-07,14.836666107177734,14.836666107177734,15.796666145324707,14.493332862854004,15.50333309173584,256635,2022-03-07
2022-03-14,17.806665420532227,17.806665420532227,21.19333267211914,14.0,14.836666107177734,12537990,2022-03-14
2022-03-21,20.020000457763672,20.020000457763672,23.333332061767578,17.5,17.5,13891680,2022-03-21
2022-03-28,20.683332443237305,20.683332443237305,21.65333366394043,19.600000381469727,20.200000762939453,1858125,2022-03-28
2022-04-04,20.5766658782959,20.5766658782959,21.66666603088379,20.06999969482422,21.466665267944336,2803995,2022-04-04
2022-04-11,20.566665649414062,20.566665649414062,21.06333351135254,20.333332061767578,21.06333351135254,449730,2022-04-11
2022-04-18,21.700000762939453,21.700000762939453,24.829999923706055,20.333332061767578,20.366666793823242,4333650,2022-04-18
2022-04-25,21.3799991607666,21.3799991607666,22.53333282470703,20.833332061767578,21.65999984741211,725535,2022-04-25
2022-05-02,22.65999984741211,22.65999984741211,23.66666603088379,20.969999313354492,21.0,3022200,2022-05-02
2022-05-09,23.116666793823242,23.116666793823242,25.133333206176758,22.65999984741211,23.733333587646484,4102710,2022-05-09
2022-05-16,23.75,23.75,24.333332061767578,22.84000015258789,23.35333251953125,1091460,2022-05-16
2022-05-23,21.940000534057617,21.940000534057617,24.123332977294922,21.216665267944336,24.123332977294922,494610,2022-05-23
2022-05-30,23.65999984741211,23.65999984741211,23.803333282470703,20.343332290649414,22.343332290649414,7199400,2022-05-30
2022-06-06,22.690000534057617,22.690000534057617,24.53333282470703,22.66666603088379,23.333332061767578,1610850,2022-06-06
2022-06-13,22.76333236694336,22.76333236694336,23.19333267211914,21.66666603088379,22.690000534057617,607845,2022-06-13
2022-06-20,24.579999923706055,24.579999923706055,26.333332061767578,21.333332061767578,23.190000534057617,8054520,2022-06-20
2022-06-27,26.556665420532227,26.556665420532227,27.233333587646484,24.676666259765625,24.709999084472656,4478250,2022-06-27
2022-07-04,27.24333381652832,27.24333381652832,27.600000381469727,25.333332061767578,26.566665649414062,3236400,2022-07-04
2022-07-11,26.896665573120117,26.896665573120117,28.0,25.933332443237305,27.083332061767578,2068380,2022-07-11
2022-07-18,26.176666259765625,26.176666259765625,27.633333206176758,25.940000534057617,27.633333206176758,1191090,2022-07-18
2022-07-25,26.376665115356445,26.376665115356445,28.8266658782959,25.110000610351562,27.146665573120117,7921965,2022-07-25
2022-08-01,26.25666618347168,26.25666618347168,27.266666412353516,25.866666793823242,27.266666412353516,5629635,2022-08-01
2022-08-08,26.610000610351562,26.610000610351562,27.016666412353516,26.333332061767578,26.52666664123535,1204980,2022-08-08
2022-08-15,28.933332443237305,28.933332443237305,29.25666618347168,26.34000015258789,26.610000610351562,7216305,2022-08-15
2022-08-22,26.49333381652832,26.49333381652832,30.333332061767578,26.343332290649414,30.3266658782959,6143160,2022-08-22
2022-08-29,28.126665115356445,28.126665115356445,30.66666603088379,26.333332061767578,26.333332061767578,9683130,2022-08-29
2022-09-05,28.100000381469727,28.100000381469727,32.45000076293945,26.600000381469727,28.299999237060547,71937039,2022-09-05
2022-09-12,26.100000381469727,26.100000381469727,28.5,25.200000762939453,28.5,1327590,2022-09-12
2022-09-19,24.399999618530273,24.399999618530273,27.350000381469727,22.549999237060547,26.149999618530273,4201899,2022-09-19
2022-09-26,22.75,22.75,24.700000762939453,22.25,23.899999618530273,1764518,2022-09-26
2022-10-03,23.0,23.0,25.399999618530273,21.950000762939453,22.899999618530273,2245577,2022-10-03
2022-10-10,21.399999618530273,21.399999618530273,23.200000762939453,21.0,22.75,1667395,2022-10-10
2022-10-17,21.600000381469727,21.600000381469727,23.0,21.049999237060547,21.399999618530273,657214,2022-10-17
2022-10-24,21.549999237060547,21.549999237060547,22.25,21.200000762939453,22.0,595429,2022-10-24
2022-10-31,22.350000381469727,22.350000381469727,25.950000762939453,21.049999237060547,21.950000762939453,7378528,2022-10-31
2022-11-07,24.350000381469727,24.350000381469727,27.700000762939453,22.100000381469727,22.100000381469727,6506795,2022-11-07
2022-11-14,22.75,22.75,25.75,22.600000381469727,24.75,1686232,2022-11-14
2022-11-21,20.049999237060547,20.049999237060547,23.0,19.950000762939453,23.0,6016253,2022-11-21
2022-11-28,18.450000762939453,18.450000762939453,20.350000381469727,17.75,20.25,6408781,2022-11-28
2022-12-05,18.350000381469727,18.350000381469727,20.350000381469727,18.049999237060547,18.450000762939453,5142876,2022-12-05
2022-12-12,19.0,19.0,19.399999618530273,18.25,18.350000381469727,2421918,2022-12-12
2022-12-19,17.600000381469727,17.600000381469727,19.75,17.600000381469727,19.350000381469727,3575860,2022-12-19
2022-12-26,18.600000381469727,18.600000381469727,19.200000762939453,17.049999237060547,17.25,2340289,2022-12-26
2023-01-02,18.850000381469727,18.850000381469727,19.600000381469727,17.049999237060547,19.399999618530273,3896702,2023-01-02
2023-01-09,18.450000762939453,18.450000762939453,19.399999618530273,18.200000762939453,19.399999618530273,1755039,2023-01-09
2023-01-16,17.850000381469727,17.850000381469727,18.899999618530273,17.75,18.700000762939453,3434047,2023-01-16
2023-01-23,17.549999237060547,17.549999237060547,18.299999237060547,17.0,18.299999237060547,2823409,2023-01-23
2023-01-30,15.149999618530273,15.149999618530273,18.149999618530273,15.050000190734863,17.549999237060547,4309024,2023-01-30
2023-02-06,16.850000381469727,16.850000381469727,18.600000381469727,15.600000381469727,16.0,3680947,2023-02-06
2023-02-13,18.149999618530273,18.149999618530273,19.350000381469727,15.300000190734863,16.850000381469727,3150576,2023-02-13
2023-02-20,16.649999618530273,16.649999618530273,18.450000762939453,16.549999237060547,18.25,1311275,2023-02-20
2023-02-27,16.149999618530273,16.149999618530273,17.200000762939453,15.75,16.649999618530273,2263082,2023-02-27
2023-03-06,15.649999618530273,15.649999618530273,16.399999618530273,15.5,16.350000381469727,1630498,2023-03-06
2023-03-13,15.449999809265137,15.449999809265137,17.850000381469727,14.050000190734863,15.699999809265137,3652443,2023-03-13
2023-03-20,14.050000190734863,14.050000190734863,15.649999618530273,14.0,15.199999809265137,2131004,2023-03-20
2023-03-27,14.350000381469727,14.350000381469727,14.949999809265137,13.399999618530273,14.050000190734863,2936460,2023-03-27
2023-04-03,14.649999618530273,14.649999618530273,14.850000381469727,14.0,14.850000381469727,1446262,2023-04-03
2023-04-10,14.800000190734863,14.800000190734863,15.600000381469727,14.5,14.899999618530273,1903212,2023-04-10
2023-04-17,14.699999809265137,14.699999809265137,15.449999809265137,14.199999809265137,15.100000381469727,1621609,2023-04-17
2023-04-24,14.399999618530273,14.399999618530273,15.350000381469727,14.199999809265137,14.699999809265137,1054817,2023-04-24
2023-05-01,13.649999618530273,13.649999618530273,14.600000381469727,13.399999618530273,14.399999618530273,682361,2023-05-01
2023-05-08,13.550000190734863,13.550000190734863,14.100000381469727,13.350000381469727,13.800000190734863,664444,2023-05-08
2023-05-15,13.0,13.0,13.75,12.550000190734863,13.75,1014801,2023-05-15
2023-05-22,14.300000190734863,14.300000190734863,15.649999618530273,12.649999618530273,12.649999618530273,2780998,2023-05-22
2023-05-29,13.75,13.75,14.699999809265137,13.050000190734863,14.600000381469727,1094644,2023-05-29
2023-06-05,13.600000381469727,13.600000381469727,14.399999618530273,13.100000381469727,13.899999618530273,1050166,2023-06-05
2023-06-12,13.75,13.75,14.149999618530273,13.649999618530273,13.850000381469727,745655,2023-06-12
2023-06-19,13.149999618530273,13.149999618530273,14.899999618530273,13.0,13.949999809265137,4518941,2023-06-19
2023-06-26,13.699999809265137,13.699999809265137,15.0,13.100000381469727,13.300000190734863,3175160,2023-06-26
2023-07-03,12.0,12.0,14.300000190734863,12.0,13.899999618530273,4530019,2023-07-03
2023-07-10,11.75,11.75,12.199999809265137,11.699999809265137,12.149999618530273,1397400,2023-07-10
2023-07-17,13.350000381469727,13.350000381469727,14.75,11.75,11.75,17253250,2023-07-17
2023-07-24,13.300000190734863,13.300000190734863,14.449999809265137,13.0,13.25,4174184,2023-07-24
2023-07-31,13.550000190734863,13.550000190734863,14.199999809265137,12.899999618530273,13.550000190734863,3320241,2023-07-31
2023-08-07,13.050000190734863,13.050000190734863,13.949999809265137,12.899999618530273,13.649999618530273,3279541,2023-08-07
2023-08-14,12.949999809265137,12.949999809265137,13.350000381469727,12.699999809265137,13.050000190734863,459624,2023-08-14
2023-08-21,12.5,12.5,13.0,12.449999809265137,12.75,656423,2023-08-21
2023-08-28,12.699999809265137,12.699999809265137,13.0,11.75,12.699999809265137,858594,2023-08-28
2023-09-04,12.0,12.0,13.850000381469727,11.899999618530273,12.949999809265137,2442467,2023-09-04
2023-09-11,11.0,11.0,12.5,10.949999809265137,12.149999618530273,3307922,2023-09-11
2023-09-18,10.449999809265137,10.449999809265137,11.300000190734863,10.399999618530273,11.25,2232278,2023-09-18
2023-09-25,9.75,9.75,11.5,9.699999809265137,10.600000381469727,7397791,2023-09-25
2023-10-02,9.5,9.5,10.050000190734863,9.350000381469727,9.75,3107453,2023-10-02
2023-10-09,12.399999618530273,12.399999618530273,13.050000190734863,9.25,9.5,26789165,2023-10-09
2023-10-16,11.300000190734863,11.300000190734863,13.050000190734863,10.25,12.449999809265137,22808558,2023-10-16
2023-10-23,10.800000190734863,10.800000190734863,11.600000381469727,9.949999809265137,11.550000190734863,2034034,2023-10-23
2023-10-30,10.449999809265137,10.449999809265137,10.800000190734863,10.199999809265137,10.800000190734863,652961,2023-10-30
2023-11-06,10.800000190734863,10.800000190734863,10.850000381469727,10.0,10.649999618530273,1049084,2023-11-06
2023-11-13,12.850000381469727,12.850000381469727,12.850000381469727,10.75,11.600000381469727,3599813,2023-11-13
2023-11-20,11.949999809265137,11.949999809265137,13.449999809265137,11.649999618530273,13.199999809265137,2247468,2023-11-20
2023-11-27,11.399999618530273,11.399999618530273,12.5,11.199999809265137,11.949999809265137,1196320,2023-11-27
2023-12-04,11.550000190734863,11.550000190734863,11.850000381469727,11.25,11.600000381469727,924050,2023-12-04
2023-12-11,11.949999809265137,11.949999809265137,12.699999809265137,11.5,11.899999618530273,2883478,2023-12-11
2023-12-18,11.25,11.25,12.300000190734863,11.0,12.300000190734863,1161476,2023-12-18
2023-12-25,11.25,11.25,11.600000381469727,11.0,11.25,880074,2023-12-25
2024-01-01,11.350000381469727,11.350000381469727,11.600000381469727,10.800000190734863,11.399999618530273,1554060,2024-01-01
2024-01-08,12.399999618530273,12.399999618530273,12.399999618530273,11.149999618530273,11.5,2017224,2024-01-08
2024-01-15,11.449999809265137,11.449999809265137,12.399999618530273,11.25,12.399999618530273,1031399,2024-01-15
2024-01-22,11.0,11.0,11.800000190734863,10.850000381469727,11.449999809265137,870926,2024-01-22
2024-01-29,11.699999809265137,11.699999809265137,11.850000381469727,10.899999618530273,11.25,2561825,2024-01-29
2024-02-05,11.699999809265137,11.699999809265137,12.449999809265137,11.0,12.100000381469727,4001057,2024-02-05
2024-02-12,12.25,12.25,13.449999809265137,11.050000190734863,12.100000381469727,6626855,2024-02-12
2024-02-19,11.949999809265137,11.949999809265137,12.699999809265137,11.600000381469727,12.5,1640531,2024-02-19
2024-02-26,11.550000190734863,11.550000190734863,12.350000381469727,11.25,12.0,3798818,2024-02-26
2024-03-04,10.899999618530273,10.899999618530273,12.350000381469727,10.550000190734863,11.649999618530273,1483701,2024-03-04
2024-03-11,9.399999618530273,9.399999618530273,11.399999618530273,8.649999618530273,11.149999618530273,2278435,2024-03-11
2024-03-18,8.899999618530273,8.899999618530273,9.800000190734863,8.800000190734863,9.399999618530273,1634136,2024-03-18
2024-03-25,8.100000381469727,8.100000381469727,9.100000381469727,8.050000190734863,8.899999618530273,2296506,2024-03-25
2024-04-01,9.350000381469727,9.350000381469727,9.800000190734863,7.650000095367432,8.350000381469727,4740471,2024-04-01
2024-04-08,8.199999809265137,8.199999809265137,10.199999809265137,7.949999809265137,9.600000381469727,5555379,2024-04-08
2024-04-15,8.25,8.25,8.5,8.0,8.199999809265137,818677,2024-04-15
2024-04-22,8.899999618530273,8.899999618530273,9.100000381469727,8.199999809265137,8.5,2491104,2024-04-22
2024-04-29,9.100000381469727,9.100000381469727,10.350000381469727,9.050000190734863,9.850000381469727,5248713,2024-04-29
2024-05-06,8.800000190734863,8.800000190734863,9.25,8.399999618530273,9.25,965333,2024-05-06
2024-05-13,8.399999618530273,8.399999618530273,9.800000190734863,7.949999809265137,8.899999618530273,3797373,2024-05-13
2024-05-20,8.25,8.25,8.449999809265137,8.050000190734863,8.350000381469727,737493,2024-05-20
2024-05-27,8.100000381469727,8.100000381469727,8.399999618530273,7.900000095367432,8.350000381469727,667945,2024-05-27
2024-06-03,7.949999809265137,7.949999809265137,8.300000190734863,7.25,8.199999809265137,1523634,2024-06-03
2024-06-10,8.149999618530273,8.149999618530273,8.300000190734863,7.860000133514404,7.949999809265137,1070484,2024-06-10
2024-06-17,7.989999771118164,7.989999771118164,8.229999542236328,7.400000095367432,8.149999618530273,614418,2024-06-17
2024-06-24,7.809999942779541,7.809999942779541,8.140000343322754,7.75,8.140000343322754,874565,2024-06-24
2024-07-01,7.800000190734863,7.800000190734863,8.100000381469727,7.480000019073486,7.820000171661377,1490877,2024-07-01
2024-07-08,7.570000171661377,7.570000171661377,7.980000019073486,7.5,7.809999942779541,975030,2024-07-08
2024-07-15,7.300000190734863,7.300000190734863,7.650000095367432,7.25,7.5,856274,2024-07-15
2024-07-22,7.440000057220459,7.440000057220459,7.489999771118164,7.0,7.25,721019,2024-07-22
2024-07-29,7.25,7.25,7.650000095367432,7.059999942779541,7.650000095367432,1114942,2024-07-29
2024-08-05,7.039999961853027,7.039999961853027,7.400000095367432,7.0,7.400000095367432,731654,2024-08-05
2024-08-12,6.880000114440918,6.880000114440918,7.25,6.800000190734863,7.25,612516,2024-08-12
2024-08-19,7.420000076293945,7.420000076293945,7.5,6.889999866485596,6.949999809265137,772277,2024-08-19
2024-08-26,7.190000057220459,7.190000057220459,7.760000228881836,7.130000114440918,7.5,821956,2024-08-26
2024-09-02,7.079999923706055,7.079999923706055,7.340000152587891,7.0,7.239999771118164,525427,2024-09-02
2024-09-09,6.960000038146973,6.960000038146973,7.199999809265137,6.849999904632568,7.199999809265137,610470,2024-09-09
2024-09-16,8.579999923706055,8.579999923706055,9.5,6.909999847412109,7.079999923706055,17452896,2024-09-16
2024-09-23,7.980000019073486,7.980000019073486,9.0,7.900000095367432,9.0,2517235,2024-09-23
2024-09-30,7.840000152587891,7.840000152587891,8.850000381469727,7.519999980926514,8.180000305175781,3225544,2024-09-30
2024-10-07,7.840000152587891,7.840000152587891,8.180000305175781,7.400000095367432,8.180000305175781,1211235,2024-10-07
2024-10-14,7.400000095367432,7.400000095367432,8.989999771118164,6.980000019073486,7.900000095367432,4908450,2024-10-14
2024-10-21,7.300000190734863,7.300000190734863,8.0,6.349999904632568,7.579999923706055,2011532,2024-10-21
2024-10-28,7.340000152587891,7.340000152587891,7.630000114440918,7.03000020980835,7.449999809265137,703424,2024-10-28
2024-11-04,7.199999809265137,7.199999809265137,7.519999980926514,6.539999961853027,7.300000190734863,1019343,2024-11-04
2024-11-11,7.050000190734863,7.050000190734863,7.340000152587891,6.949999809265137,7.340000152587891,551200,2024-11-11
2024-11-18,7.050000190734863,7.050000190734863,7.289999961853027,6.809999942779541,7.179999828338623,474361,2024-11-18
2024-11-25,7.070000171661377,7.070000171661377,7.300000190734863,6.980000019073486,7.190000057220459,586092,2024-11-25
2024-12-02,7.170000076293945,7.170000076293945,7.46999979019165,7.010000228881836,7.010000228881836,546060,2024-12-02
2024-12-09,7.079999923706055,7.079999923706055,7.360000133514404,6.989999771118164,7.170000076293945,404829,2024-12-09
2024-12-16,6.849999904632568,6.849999904632568,7.5,6.599999904632568,7.110000133514404,15131254,2024-12-16
2024-12-23,8.470000267028809,8.470000267028809,9.550000190734863,6.849999904632568,6.849999904632568,33449585,2024-12-23
2024-12-30,7.25,7.25,8.789999961853027,7.130000114440918,8.789999961853027,5211885,2024-12-30
2025-01-06,7.0,7.0,7.369999885559082,6.949999809265137,7.28000020980835,1172152,2025-01-06
2025-01-13,6.96999979019165,6.96999979019165,7.139999866485596,6.710000038146973,7.139999866485596,1644929,2025-01-13
2025-01-20,6.78000020980835,6.78000020980835,7.099999904632568,6.730000019073486,6.909999847412109,401378,2025-01-20
2025-01-27,6.789999961853027,6.789999961853027,6.980000019073486,5.900000095367432,6.679999828338623,1622556,2025-01-27
2025-02-03,6.559999942779541,6.559999942779541,6.949999809265137,6.010000228881836,6.949999809265137,501550,2025-02-03
2025-02-10,5.800000190734863,5.800000190734863,6.789999961853027,4.949999809265137,6.559999942779541,819345,2025-02-10
2025-02-17,5.519999980926514,5.519999980926514,6.090000152587891,5.199999809265137,6.0,631521,2025-02-17
2025-02-24,4.929999828338623,4.929999828338623,5.610000133514404,4.880000114440918,5.519999980926514,699643,2025-02-24
2025-03-03,4.960000038146973,4.960000038146973,5.25,4.820000171661377,5.0,571273,2025-03-03
2025-03-10,5.010000228881836,5.010000228881836,5.739999771118164,4.699999809265137,4.960000038146973,1136339,2025-03-10
2025-03-17,5.079999923706055,5.079999923706055,5.800000190734863,4.849999904632568,5.010000228881836,1220854,2025-03-17
2025-03-24,4.989999771118164,4.989999771118164,5.289999961853027,4.050000190734863,5.139999866485596,4205067,2025-03-24
2025-03-31,4.599999904632568,4.599999904632568,5.150000095367432,4.53000020980835,4.989999771118164,691329,2025-03-31
2025-04-07,4.239999771118164,4.239999771118164,4.739999771118164,4.210000038146973,4.369999885559082,458223,2025-04-07
2025-04-14,4.659999847412109,4.659999847412109,4.75,4.239999771118164,4.239999771118164,226077,2025-04-14
2025-04-21,4.800000190734863,4.800000190734863,5.099999904632568,4.5,4.690000057220459,239570,2025-04-21
2025-04-28,4.769999980926514,4.769999980926514,4.78000020980835,4.5,4.699999809265137,128103,2025-04-28
