Date,Adj Close_PIIND.NS,Close_PIIND.NS,High_PIIND.NS,Low_PIIND.NS,Open_PIIND.NS,Volume_PIIND.NS,Date
2021-12-27,3002.56298828125,3034.199951171875,3048.0,2865.85009765625,2909.0,903567,2021-12-27
2022-01-03,2918.301025390625,2949.050048828125,3108.0,2916.800048828125,3035.0,1156637,2022-01-03
2022-01-10,2773.03173828125,2802.25,2949.050048828125,2791.25,2949.050048828125,2351020,2022-01-10
2022-01-17,2566.508056640625,2593.550048828125,2819.25,2575.0,2802.25,1484596,2022-01-17
2022-01-24,2342.66650390625,2367.35009765625,2588.0,2333.550048828125,2588.0,2218710,2022-01-24
2022-01-31,2525.589111328125,2552.199951171875,2591.949951171875,2371.0,2386.25,2935531,2022-01-31
2022-02-07,2527.518310546875,2554.14990234375,2684.39990234375,2527.050048828125,2552.199951171875,1832426,2022-02-07
2022-02-14,2560.520751953125,2587.5,2647.39990234375,2460.0,2475.0,1284174,2022-02-14
2022-02-21,2455.0458984375,2478.0,2582.800048828125,2376.050048828125,2572.10009765625,1400730,2022-02-21
2022-02-28,2417.596435546875,2440.199951171875,2541.60009765625,2412.0,2450.0,655666,2022-02-28
2022-03-07,2556.794921875,2580.699951171875,2598.85009765625,2351.300048828125,2400.0,1056662,2022-03-07
2022-03-14,2789.271484375,2815.35009765625,2828.0,2545.550048828125,2601.60009765625,1421483,2022-03-14
2022-03-21,2769.555419921875,2795.449951171875,2860.0,2686.550048828125,2821.0,1127915,2022-03-21
2022-03-28,2832.2197265625,2858.699951171875,2885.39990234375,2722.199951171875,2814.0,1351098,2022-03-28
2022-04-04,2892.852783203125,2919.89990234375,2960.0,2840.050048828125,2859.949951171875,872318,2022-04-04
2022-04-11,2915.194091796875,2942.449951171875,3035.89990234375,2880.0,2928.0,818087,2022-04-11
2022-04-18,2851.737060546875,2878.39990234375,2983.449951171875,2833.0,2942.949951171875,1013181,2022-04-18
2022-04-25,2821.5693359375,2847.949951171875,2926.35009765625,2804.0,2836.0,603253,2022-04-25
2022-05-02,2596.0283203125,2620.300048828125,2896.75,2591.10009765625,2840.0,592766,2022-05-02
2022-05-09,2359.935546875,2382.0,2633.199951171875,2368.050048828125,2615.0,1040864,2022-05-09
2022-05-16,2594.09619140625,2618.35009765625,2719.699951171875,2364.550048828125,2415.0,1912275,2022-05-16
2022-05-23,2651.16259765625,2675.949951171875,2711.699951171875,2520.0,2621.199951171875,1038674,2022-05-23
2022-05-30,2662.55615234375,2687.449951171875,2816.39990234375,2641.0,2698.0,2111353,2022-05-30
2022-06-06,2554.2685546875,2578.14990234375,2707.64990234375,2541.60009765625,2699.25,1304752,2022-06-06
2022-06-13,2450.389892578125,2473.300048828125,2624.800048828125,2460.199951171875,2566.14990234375,1020102,2022-06-13
2022-06-20,2524.645751953125,2548.25,2564.39990234375,2442.10009765625,2496.0,653395,2022-06-20
2022-06-27,2556.69580078125,2580.60009765625,2659.14990234375,2511.949951171875,2578.0,811186,2022-06-27
2022-07-04,2726.855224609375,2752.35009765625,2792.949951171875,2553.64990234375,2595.0,730982,2022-07-04
2022-07-11,2925.89404296875,2953.25,2960.0,2730.0,2752.35009765625,1267836,2022-07-11
2022-07-18,2967.306640625,2995.050048828125,3076.64990234375,2910.449951171875,2964.89990234375,992651,2022-07-18
2022-07-25,3061.278076171875,3089.89990234375,3134.60009765625,2972.0,3010.0,1022333,2022-07-25
2022-08-01,3215.23876953125,3245.300048828125,3263.85009765625,2990.89990234375,3113.85009765625,2738486,2022-08-01
2022-08-08,3319.81103515625,3350.85009765625,3369.0,3177.050048828125,3259.800048828125,947994,2022-08-08
2022-08-15,3289.890625,3320.64990234375,3474.0,3311.0,3350.85009765625,799896,2022-08-15
2022-08-22,3345.1240234375,3376.39990234375,3437.0,3259.75,3334.949951171875,1200286,2022-08-22
2022-08-29,3333.713623046875,3361.89990234375,3504.85009765625,3261.0,3261.0,696633,2022-08-29
2022-09-05,3214.223876953125,3241.39990234375,3379.800048828125,3225.5,3361.89990234375,847387,2022-09-05
2022-09-12,3109.707275390625,3136.0,3367.300048828125,3116.300048828125,3257.64990234375,1544475,2022-09-12
2022-09-19,3032.609619140625,3058.25,3191.5,3016.699951171875,3118.10009765625,1027007,2022-09-19
2022-09-26,2973.211669921875,2998.35009765625,3050.0,2935.0,3016.39990234375,1216842,2022-09-26
2022-10-03,3029.535400390625,3055.14990234375,3108.89990234375,2950.0,2978.300048828125,790274,2022-10-03
2022-10-10,2989.3251953125,3014.60009765625,3056.64990234375,2950.0,3029.0,930269,2022-10-10
2022-10-17,3083.628173828125,3109.699951171875,3219.75,3006.75,3024.0,1712797,2022-10-17
2022-10-24,3186.309814453125,3213.25,3240.0,3107.199951171875,3141.75,636982,2022-10-24
2022-10-31,3274.613037109375,3302.300048828125,3325.0,3220.0,3228.0,1076523,2022-10-31
2022-11-07,3406.151123046875,3434.949951171875,3698.449951171875,3283.199951171875,3318.85009765625,5215464,2022-11-07
2022-11-14,3271.3408203125,3299.0,3558.0,3289.949951171875,3443.89990234375,2223534,2022-11-14
2022-11-21,3355.677734375,3384.050048828125,3409.60009765625,3288.050048828125,3309.949951171875,1044742,2022-11-21
2022-11-28,3456.376708984375,3485.60009765625,3524.64990234375,3369.64990234375,3400.0,1829103,2022-11-28
2022-12-05,3423.9013671875,3452.85009765625,3535.0,3427.5,3470.0,806908,2022-12-05
2022-12-12,3490.686279296875,3520.199951171875,3630.0,3434.050048828125,3466.550048828125,2302228,2022-12-12
2022-12-19,3430.594482421875,3459.60009765625,3592.10009765625,3445.0,3546.0,1280206,2022-12-19
2022-12-26,3391.2275390625,3419.89990234375,3540.0,3400.0,3483.14990234375,881772,2022-12-26
2023-01-02,3260.581787109375,3288.14990234375,3463.949951171875,3273.300048828125,3427.85009765625,1078228,2023-01-02
2023-01-09,3234.75048828125,3262.10009765625,3354.800048828125,3242.10009765625,3304.60009765625,910920,2023-01-09
2023-01-16,3211.001220703125,3238.14990234375,3286.25,3220.0,3271.75,555138,2023-01-16
2023-01-23,2933.150146484375,2957.949951171875,3244.89990234375,2935.050048828125,3239.949951171875,1326434,2023-01-23
2023-01-30,3002.71240234375,3028.10009765625,3084.949951171875,2899.0,2958.0,1803901,2023-01-30
2023-02-06,3107.32763671875,3133.60009765625,3221.949951171875,2991.0,3028.10009765625,865574,2023-02-06
2023-02-13,3264.796142578125,3292.39990234375,3414.85009765625,3013.699951171875,3150.14990234375,6672882,2023-02-13
2023-02-20,3088.6357421875,3114.75,3352.449951171875,3099.39990234375,3295.0,1777146,2023-02-20
2023-02-27,3080.030517578125,3101.64990234375,3160.89990234375,3010.0,3082.25,1659300,2023-02-27
2023-03-06,3086.088134765625,3107.75,3169.949951171875,3039.0,3121.050048828125,704484,2023-03-06
2023-03-13,2959.2783203125,2980.050048828125,3122.050048828125,2946.0,3122.0,1566738,2023-03-13
2023-03-20,2913.6484375,2934.10009765625,3029.949951171875,2885.25,3029.949951171875,935206,2023-03-20
2023-03-27,3009.07861328125,3030.199951171875,3035.64990234375,2868.89990234375,2945.0,987671,2023-03-27
2023-04-03,3006.993408203125,3028.10009765625,3050.10009765625,2935.050048828125,3050.10009765625,599958,2023-04-03
2023-04-10,3010.419189453125,3031.550048828125,3112.550048828125,3000.0,3034.800048828125,1719552,2023-04-10
2023-04-17,3167.66552734375,3189.89990234375,3210.0,2997.199951171875,3025.0,1994130,2023-04-17
2023-04-24,3360.9091796875,3384.5,3462.25,3015.0,3188.0,4393314,2023-04-24
2023-05-01,3419.199951171875,3443.199951171875,3480.949951171875,3351.5,3384.5,1138060,2023-05-01
2023-05-08,3377.641845703125,3401.35009765625,3507.300048828125,3393.300048828125,3456.949951171875,1081836,2023-05-08
2023-05-15,3251.47705078125,3274.300048828125,3413.60009765625,3165.10009765625,3400.0,1739781,2023-05-15
2023-05-22,3454.303466796875,3478.550048828125,3498.0,3256.449951171875,3279.89990234375,1741555,2023-05-22
2023-05-29,3457.431640625,3481.699951171875,3646.89990234375,3454.0,3506.699951171875,3364803,2023-05-29
2023-06-05,3594.66796875,3619.89990234375,3824.85009765625,3485.0,3490.0,1757378,2023-06-05
2023-06-12,3877.234619140625,3904.449951171875,3933.0,3633.75,3639.0,1900934,2023-06-12
2023-06-19,3780.861328125,3807.39990234375,4011.14990234375,3792.75,3928.949951171875,1337669,2023-06-19
2023-06-26,3894.414306640625,3921.75,3935.60009765625,3800.0,3807.949951171875,770696,2023-06-26
2023-07-03,3739.451904296875,3765.699951171875,3939.60009765625,3715.0,3939.60009765625,1198382,2023-07-03
2023-07-10,3606.038330078125,3631.35009765625,3795.25,3575.0,3766.0,2320968,2023-07-10
2023-07-17,3649.38427734375,3675.0,3710.85009765625,3620.0,3649.89990234375,867564,2023-07-17
2023-07-24,3561.94775390625,3586.949951171875,3694.14990234375,3536.25,3680.0,1203602,2023-07-24
2023-07-31,3675.94775390625,3701.75,3734.0,3455.0,3455.0,1150590,2023-07-31
2023-08-07,3824.157470703125,3851.0,3987.0,3720.0,3725.85009765625,2524923,2023-08-07
2023-08-14,3739.294189453125,3760.199951171875,3875.949951171875,3733.199951171875,3859.449951171875,982682,2023-08-14
2023-08-21,3618.37060546875,3638.60009765625,3765.0,3622.0,3760.199951171875,928501,2023-08-21
2023-08-28,3600.968017578125,3621.10009765625,3765.0,3596.64990234375,3642.0,1775267,2023-08-28
2023-09-04,3635.17626953125,3655.5,3677.35009765625,3594.0,3644.800048828125,1314352,2023-09-04
2023-09-11,3611.458984375,3631.64990234375,3713.550048828125,3565.39990234375,3675.0,1018353,2023-09-11
2023-09-18,3396.610595703125,3415.60009765625,3620.0,3410.0,3550.0,1528908,2023-09-18
2023-09-25,3433.80224609375,3453.0,3479.60009765625,3376.0,3415.60009765625,1382664,2023-09-25
2023-10-02,3401.681884765625,3420.699951171875,3453.0,3376.0,3453.0,642823,2023-10-02
2023-10-09,3461.795654296875,3481.14990234375,3522.0,3365.10009765625,3402.050048828125,723803,2023-10-09
2023-10-16,3447.923095703125,3467.199951171875,3543.0,3445.5,3510.0,610796,2023-10-16
2023-10-23,3296.867919921875,3315.300048828125,3479.85009765625,3271.050048828125,3467.25,945939,2023-10-23
2023-10-30,3469.801025390625,3489.199951171875,3503.75,3296.050048828125,3328.949951171875,829660,2023-10-30
2023-11-06,3666.849609375,3687.35009765625,3739.0,3381.199951171875,3415.10009765625,3045449,2023-11-06
2023-11-13,3705.78173828125,3726.5,3768.0,3640.85009765625,3731.64990234375,939321,2023-11-13
2023-11-20,3744.56494140625,3765.5,3805.0,3640.85009765625,3726.5,1534475,2023-11-20
2023-11-27,3795.62939453125,3816.85009765625,3822.0,3680.0,3765.5,1156328,2023-11-27
2023-12-04,3822.13134765625,3843.5,3920.0,3793.800048828125,3842.75,1552085,2023-12-04
2023-12-11,3381.79296875,3400.699951171875,3899.0,3316.550048828125,3843.5,9195534,2023-12-11
2023-12-18,3408.8916015625,3427.949951171875,3463.0,3329.550048828125,3401.0,3010555,2023-12-18
2023-12-25,3496.352294921875,3515.89990234375,3521.949951171875,3427.949951171875,3427.949951171875,1063508,2023-12-25
2024-01-01,3441.260498046875,3460.5,3543.85009765625,3418.85009765625,3529.0,1522249,2024-01-01
2024-01-08,3432.11181640625,3451.300048828125,3508.5,3400.0,3473.0,1559295,2024-01-08
2024-01-15,3386.466796875,3405.39990234375,3490.0,3330.300048828125,3490.0,1561541,2024-01-15
2024-01-22,3223.925537109375,3241.949951171875,3405.39990234375,3220.0,3405.39990234375,904039,2024-01-22
2024-01-29,3357.47900390625,3376.25,3446.0,3248.0,3252.0,1177432,2024-01-29
2024-02-05,3464.978271484375,3484.35009765625,3510.0,3264.0,3366.0,2548509,2024-02-05
2024-02-12,3625.033203125,3645.300048828125,3662.550048828125,3364.050048828125,3499.0,4181404,2024-02-12
2024-02-19,3654.26953125,3674.699951171875,3704.949951171875,3620.0,3668.85009765625,1220497,2024-02-19
2024-02-26,3663.967041015625,3678.449951171875,3712.0,3576.800048828125,3650.050048828125,1132948,2024-02-26
2024-03-04,3611.723876953125,3626.0,3715.0,3580.449951171875,3688.050048828125,959745,2024-03-04
2024-03-11,3634.782470703125,3649.14990234375,3769.699951171875,3533.0,3629.949951171875,1782603,2024-03-11
2024-03-18,3776.223388671875,3791.14990234375,3802.449951171875,3618.300048828125,3649.14990234375,1615945,2024-03-18
2024-03-25,3852.32275390625,3867.550048828125,3905.89990234375,3749.949951171875,3791.14990234375,2205826,2024-03-25
2024-04-01,3854.56396484375,3869.800048828125,3938.0,3801.0,3887.5,1592393,2024-04-01
2024-04-08,3845.051513671875,3860.25,4040.0,3829.14990234375,3899.949951171875,1698396,2024-04-08
2024-04-15,3694.64599609375,3709.25,3833.10009765625,3655.050048828125,3765.0,1272959,2024-04-15
2024-04-22,3756.40185546875,3771.25,3800.0,3674.35009765625,3732.949951171875,930011,2024-04-22
2024-04-29,3580.098876953125,3594.25,3842.449951171875,3560.0,3789.0,1686744,2024-04-29
2024-05-06,3548.573486328125,3562.60009765625,3637.35009765625,3475.0,3611.550048828125,1849307,2024-05-06
2024-05-13,3565.65576171875,3579.75,3749.89990234375,3521.10009765625,3550.050048828125,2381615,2024-05-13
2024-05-20,3616.604248046875,3630.89990234375,3724.5,3546.75,3576.800048828125,1777286,2024-05-20
2024-05-27,3525.763427734375,3539.699951171875,3718.449951171875,3511.39990234375,3649.0,2703504,2024-05-27
2024-06-03,3628.25830078125,3642.60009765625,3711.10009765625,3441.050048828125,3584.0,2542551,2024-06-03
2024-06-10,3624.672607421875,3639.0,3664.25,3550.0,3585.0,2143660,2024-06-10
2024-06-17,3738.9208984375,3753.699951171875,3805.89990234375,3638.5,3639.0,1832416,2024-06-17
2024-06-24,3783.793701171875,3798.75,3950.0,3684.949951171875,3753.0,2554669,2024-06-24
2024-07-01,3773.583984375,3788.5,3845.85009765625,3728.0,3799.5,1312657,2024-07-01
2024-07-08,3885.93994140625,3901.300048828125,3922.199951171875,3730.10009765625,3765.14990234375,1849392,2024-07-08
2024-07-15,3820.199951171875,3835.300048828125,3928.300048828125,3812.0,3925.699951171875,1062468,2024-07-15
2024-07-22,4190.4365234375,4207.0,4214.5,3777.0,3849.949951171875,2483889,2024-07-22
2024-07-29,4262.05322265625,4278.89990234375,4467.0498046875,4208.25,4208.25,2153698,2024-07-29
2024-08-05,4470.03125,4487.7001953125,4600.0,4185.14990234375,4220.0,2753757,2024-08-05
2024-08-12,4419.03271484375,4436.5,4517.85009765625,4294.0,4484.85009765625,1184436,2024-08-12
2024-08-19,4403.095703125,4420.5,4497.10009765625,4257.0,4450.0,1768015,2024-08-19
2024-08-26,4487.0908203125,4495.4501953125,4526.9501953125,4383.7001953125,4449.25,1379162,2024-08-26
2024-09-02,4604.671875,4613.25,4660.9501953125,4476.60009765625,4524.89990234375,1615043,2024-09-02
2024-09-09,4651.58447265625,4660.25,4748.89990234375,4565.7001953125,4613.25,1412314,2024-09-09
2024-09-16,4707.23046875,4716.0,4804.0498046875,4598.2001953125,4675.0,1437849,2024-09-16
2024-09-23,4644.29833984375,4652.9501953125,4765.9501953125,4522.64990234375,4746.60009765625,963857,2024-09-23
2024-09-30,4578.72021484375,4587.25,4759.0,4570.5498046875,4652.9501953125,707949,2024-09-30
2024-10-07,4515.1884765625,4523.60009765625,4657.60009765625,4472.7998046875,4590.0,578128,2024-10-07
2024-10-14,4552.2197265625,4560.7001953125,4618.89990234375,4407.0498046875,4543.4501953125,806309,2024-10-14
2024-10-21,4319.6025390625,4327.64990234375,4635.10009765625,4259.0,4560.89990234375,833924,2024-10-21
2024-10-28,4495.37548828125,4503.75,4563.2001953125,4288.89990234375,4334.9501953125,542077,2024-10-28
2024-11-04,4553.96630859375,4562.4501953125,4715.0,4414.60009765625,4503.75,1112671,2024-11-04
2024-11-11,4257.31884765625,4265.25,4648.35009765625,4045.85009765625,4570.0,2225020,2024-11-11
2024-11-18,4108.9951171875,4116.64990234375,4265.0,4073.60009765625,4260.0,1329242,2024-11-18
2024-11-25,4057.940185546875,4065.5,4215.39990234375,4033.0,4124.7001953125,951893,2024-11-25
2024-12-02,4131.55322265625,4139.25,4267.4501953125,4032.0,4090.0,1001178,2024-12-02
2024-12-09,3989.567626953125,3997.0,4141.0498046875,3953.60009765625,4119.0,1469900,2024-12-09
2024-12-16,3806.658447265625,3813.75,4015.949951171875,3801.0,3961.050048828125,1998570,2024-12-16
2024-12-23,3737.28759765625,3744.25,3850.550048828125,3711.14990234375,3813.75,1402647,2024-12-23
2024-12-30,3661.57861328125,3668.39990234375,3767.800048828125,3626.050048828125,3744.89990234375,1678970,2024-12-30
2025-01-06,3607.77880859375,3614.5,3731.25,3574.300048828125,3670.0,2072633,2025-01-06
2025-01-13,3544.297119140625,3550.89990234375,3610.0,3395.0,3602.0,1182546,2025-01-13
2025-01-20,3495.0888671875,3501.60009765625,3623.949951171875,3465.5,3623.949951171875,899206,2025-01-20
2025-01-27,3475.225830078125,3481.699951171875,3541.5,3327.5,3501.60009765625,1338372,2025-01-27
2025-02-03,3537.26025390625,3543.85009765625,3692.5,3451.0,3476.10009765625,3414450,2025-02-03
2025-02-10,3156.9189453125,3162.800048828125,3599.949951171875,3140.0,3538.5,1680701,2025-02-10
2025-02-17,3145.39990234375,3145.39990234375,3237.050048828125,3097.60009765625,3135.0,1551650,2025-02-17
2025-02-24,3013.949951171875,3013.949951171875,3138.39990234375,2962.550048828125,3134.199951171875,1368578,2025-02-24
2025-03-03,3219.10009765625,3219.10009765625,3312.050048828125,2951.10009765625,3017.199951171875,2492569,2025-03-03
2025-03-10,3297.300048828125,3297.300048828125,3433.89990234375,3200.0,3225.0,1098046,2025-03-10
2025-03-17,3456.699951171875,3456.699951171875,3484.0,3270.75,3271.0,831437,2025-03-17
2025-03-24,3428.199951171875,3428.199951171875,3523.949951171875,3390.0,3456.699951171875,1152494,2025-03-24
2025-03-31,3315.449951171875,3315.449951171875,3510.0,3292.0,3428.199951171875,1435576,2025-03-31
2025-04-07,3607.449951171875,3607.449951171875,3699.0,3051.0,3060.0,2224374,2025-04-07
2025-04-14,3645.300048828125,3645.300048828125,3672.10009765625,3565.0,3607.449951171875,989948,2025-04-14
2025-04-21,3583.89990234375,3583.89990234375,3742.5,3520.0,3645.300048828125,941566,2025-04-21
2025-04-28,3689.5,3689.5,3707.39990234375,3540.300048828125,3565.0,613090,2025-04-28
2025-05-05,3639.699951171875,3639.699951171875,3738.800048828125,3550.0,3711.89990234375,850890,2025-05-05
2025-05-12,3769.699951171875,3769.699951171875,3789.0,3607.199951171875,3685.199951171875,1359536,2025-05-12
2025-05-19,3680.800048828125,3680.800048828125,3834.89990234375,3534.10009765625,3795.0,2063505,2025-05-19
2025-05-26,3823.699951171875,3823.699951171875,3920.0,3660.0,3703.5,1953550,2025-05-26
2025-06-02,3897.89990234375,3897.89990234375,4015.0,3756.0,3823.699951171875,1987142,2025-06-02
2025-06-09,3972.60009765625,3972.60009765625,3994.800048828125,3850.0,3922.0,887585,2025-06-09
2025-06-16,4121.5,4121.5,4198.0,4025.0,4055.89990234375,2384219,2025-06-16
2025-06-23,4157.2998046875,4157.2998046875,4249.7998046875,4066.60009765625,4067.0,1102072,2025-06-23
2025-06-30,4220.0,4220.0,4274.10009765625,4058.699951171875,4170.0,847495,2025-06-30
2025-07-07,4044.800048828125,4044.800048828125,4220.0,4026.5,4220.0,872812,2025-07-07
2025-07-14,4172.0,4172.0,4179.0,3975.39990234375,4011.89990234375,310802,2025-07-14
