Date,Adj Close_BEML.NS,Close_BEML.NS,High_BEML.NS,Low_BEML.NS,Open_BEML.NS,Volume_BEML.NS,Date
2022-02-14,1371.8504638671875,1405.998291015625,1545.4232177734375,1238.8651123046875,1542.054443359375,923698,2022-02-14
2022-02-21,1269.2564697265625,1300.8505859375,1386.2489013671875,1229.60107421875,1381.1956787109375,1625374,2022-02-21
2022-02-28,1252.5340576171875,1283.7119140625,1359.2987060546875,1280.132568359375,1296.9764404296875,518727,2022-02-28
2022-03-07,1217.815673828125,1248.1292724609375,1275.0794677734375,1183.7015380859375,1246.4449462890625,1646475,2022-03-07
2022-03-14,1278.090087890625,1309.904052734375,1324.1793212890625,1227.7481689453125,1253.0140380859375,800027,2022-03-14
2022-03-21,1262.0660400390625,1293.4813232421875,1334.032958984375,1265.8153076171875,1316.7679443359375,677012,2022-03-21
2022-03-28,1461.5843505859375,1497.9656982421875,1541.2122802734375,1280.132568359375,1296.8922119140625,2187895,2022-03-28
2022-04-04,1531.8905029296875,1564.0777587890625,1580.753173828125,1472.531494140625,1497.9656982421875,2455720,2022-04-04
2022-04-11,1526.611328125,1558.687744140625,1599.3236083984375,1517.630859375,1568.5413818359375,807248,2022-04-11
2022-04-18,1453.9825439453125,1484.53271484375,1627.9581298828125,1469.6258544921875,1557.9298095703125,1659430,2022-04-18
2022-04-25,1369.145263671875,1397.9132080078125,1476.3634033203125,1379.553466796875,1476.3634033203125,659930,2022-04-25
2022-05-02,1305.5899658203125,1333.0223388671875,1413.030517578125,1313.8203125,1391.302001953125,365145,2022-05-02
2022-05-09,1114.3045654296875,1137.7178955078125,1332.3485107421875,1122.6004638671875,1322.2421875,833963,2022-05-09
2022-05-16,1145.030517578125,1169.0894775390625,1253.140380859375,1133.29638671875,1152.9615478515625,524487,2022-05-16
2022-05-23,1077.7633056640625,1100.40869140625,1187.491455078125,999.3877563476562,1178.227294921875,1160039,2022-05-23
2022-05-30,1134.26611328125,1158.098876953125,1216.210205078125,1098.5137939453125,1100.40869140625,841711,2022-05-30
2022-06-06,1058.0489501953125,1080.2802734375,1170.60546875,1067.9000244140625,1157.84619140625,1011154,2022-06-06
2022-06-13,969.5828247070312,989.9552001953125,1069.58447265625,974.416748046875,1055.2672119140625,870174,2022-06-13
2022-06-20,1040.2322998046875,1062.0889892578125,1092.9974365234375,932.3070678710938,1010.5467529296875,855456,2022-06-20
2022-06-27,1052.5225830078125,1074.6375732421875,1109.8834228515625,1021.1583862304688,1079.6907958984375,959088,2022-06-27
2022-07-04,1072.319091796875,1094.8502197265625,1115.7786865234375,1054.425048828125,1076.23779296875,475275,2022-07-04
2022-07-11,1065.5550537109375,1087.9442138671875,1126.853515625,1078.8486328125,1100.74560546875,458477,2022-07-11
2022-07-18,1096.4049072265625,1119.4422607421875,1157.930419921875,1088.1968994140625,1094.008056640625,548399,2022-07-18
2022-07-25,1050.089111328125,1072.1531982421875,1122.9373779296875,1044.276611328125,1121.8004150390625,679091,2022-07-25
2022-08-01,1172.8697509765625,1197.5135498046875,1229.26416015625,1078.8065185546875,1078.8486328125,2348316,2022-08-01
2022-08-08,1446.47607421875,1476.8687744140625,1544.91796875,1191.702392578125,1196.7554931640625,4590019,2022-08-08
2022-08-15,1499.720703125,1531.2322998046875,1555.529541015625,1452.82421875,1476.8687744140625,2615253,2022-08-15
2022-08-22,1515.4755859375,1547.318115234375,1574.0577392578125,1499.1026611328125,1531.10595703125,1885362,2022-08-22
2022-08-29,1561.7091064453125,1594.5230712890625,1628.7581787109375,1507.98779296875,1514.3463134765625,1443044,2022-08-29
2022-09-05,1580.834228515625,1614.050048828125,1614.050048828125,1464.0,1599.3236083984375,1201498,2022-09-05
2022-09-12,1507.769287109375,1539.449951171875,1648.0,1481.0999755859375,1644.0,215587,2022-09-12
2022-09-19,1523.28466796875,1550.1500244140625,1630.0,1501.199951171875,1543.0,238978,2022-09-19
2022-09-26,1457.1019287109375,1482.800048828125,1558.800048828125,1444.949951171875,1549.0,244815,2022-09-26
2022-10-03,1493.6571044921875,1520.0,1544.0,1450.0999755859375,1482.800048828125,266065,2022-10-03
2022-10-10,1491.4464111328125,1517.75,1555.0,1496.9000244140625,1501.0,283220,2022-10-10
2022-10-17,1565.343017578125,1592.949951171875,1642.9000244140625,1496.5,1503.199951171875,444952,2022-10-17
2022-10-24,1543.675048828125,1570.9000244140625,1620.0,1549.949951171875,1602.0,133592,2022-10-24
2022-10-31,1522.64599609375,1549.5,1649.800048828125,1510.300048828125,1578.800048828125,206980,2022-10-31
2022-11-07,1506.77587890625,1533.3499755859375,1594.0,1489.0,1557.25,314201,2022-11-07
2022-11-14,1469.041259765625,1494.949951171875,1544.800048828125,1478.0,1535.0,190753,2022-11-14
2022-11-21,1450.66552734375,1476.25,1500.0,1472.0,1494.949951171875,156949,2022-11-21
2022-11-28,1437.3992919921875,1462.75,1510.050048828125,1450.0,1473.0999755859375,307492,2022-11-28
2022-12-05,1510.5589599609375,1537.199951171875,1584.9000244140625,1466.5,1474.0,1513576,2022-12-05
2022-12-12,1441.7232666015625,1467.1500244140625,1540.0,1460.0,1537.949951171875,332915,2022-12-12
2022-12-19,1299.0887451171875,1322.0,1489.0,1313.0,1467.1500244140625,477763,2022-12-19
2022-12-26,1442.853271484375,1468.300048828125,1505.0,1306.550048828125,1320.050048828125,384663,2022-12-26
2023-01-02,1460.2464599609375,1486.0,1539.9000244140625,1472.6500244140625,1475.0,542992,2023-01-02
2023-01-09,1500.1920166015625,1526.6500244140625,1531.0,1486.800048828125,1496.9000244140625,315873,2023-01-09
2023-01-16,1476.7060546875,1502.75,1549.9000244140625,1492.050048828125,1529.9000244140625,259487,2023-01-16
2023-01-23,1423.1014404296875,1448.199951171875,1536.0,1412.0,1518.300048828125,196599,2023-01-23
2023-01-30,1350.43310546875,1374.25,1579.9000244140625,1346.5,1448.199951171875,810966,2023-01-30
2023-02-06,1354.953369140625,1378.8499755859375,1409.0,1345.5999755859375,1385.0,301247,2023-02-06
2023-02-13,1405.364501953125,1430.1500244140625,1453.550048828125,1374.0999755859375,1389.0,343108,2023-02-13
2023-02-20,1334.3175048828125,1357.8499755859375,1442.949951171875,1349.800048828125,1433.949951171875,384455,2023-02-20
2023-02-27,1199.406982421875,1216.0999755859375,1349.4000244140625,1206.0,1331.050048828125,591545,2023-02-27
2023-03-06,1153.6439208984375,1169.699951171875,1224.5999755859375,1167.25,1219.0,342429,2023-03-06
2023-03-13,1200.343994140625,1217.050048828125,1251.0,1128.0,1169.699951171875,1017610,2023-03-13
2023-03-20,1256.9559326171875,1274.449951171875,1279.0,1180.0,1219.949951171875,1006102,2023-03-20
2023-03-27,1240.1400146484375,1257.4000244140625,1286.9000244140625,1229.949951171875,1286.9000244140625,448978,2023-03-27
2023-04-03,1253.010986328125,1270.449951171875,1300.0,1252.199951171875,1261.0,219583,2023-04-03
2023-04-10,1206.0643310546875,1222.8499755859375,1288.25,1215.25,1274.800048828125,241077,2023-04-10
2023-04-17,1191.467529296875,1208.050048828125,1269.0,1201.0,1224.4000244140625,573266,2023-04-17
2023-04-24,1200.048095703125,1216.75,1232.0,1184.0999755859375,1213.9000244140625,348866,2023-04-24
2023-05-01,1354.30126953125,1373.1500244140625,1427.800048828125,1214.0,1216.75,3870580,2023-05-01
2023-05-08,1357.309326171875,1376.199951171875,1445.0,1363.699951171875,1389.9000244140625,1176281,2023-05-08
2023-05-15,1398.7821044921875,1418.25,1460.0,1366.800048828125,1379.4000244140625,1393095,2023-05-15
2023-05-22,1405.044921875,1424.5999755859375,1460.0,1398.199951171875,1432.0,550585,2023-05-22
2023-05-29,1476.20458984375,1496.75,1518.800048828125,1416.4000244140625,1429.0,991764,2023-05-29
2023-06-05,1476.69775390625,1497.25,1537.0,1484.050048828125,1505.050048828125,750603,2023-06-05
2023-06-12,1529.611328125,1550.9000244140625,1564.9000244140625,1491.0999755859375,1509.4000244140625,683598,2023-06-12
2023-06-19,1606.9351806640625,1629.300048828125,1749.5999755859375,1554.4000244140625,1563.0,3365435,2023-06-19
2023-06-26,1598.552001953125,1620.800048828125,1639.9000244140625,1565.0,1634.0,785261,2023-06-26
2023-07-03,1520.7841796875,1541.949951171875,1636.8499755859375,1519.0,1620.800048828125,669112,2023-07-03
2023-07-10,1569.308837890625,1591.1500244140625,1639.550048828125,1545.0,1547.949951171875,931253,2023-07-10
2023-07-17,1659.7994384765625,1682.9000244140625,1693.699951171875,1585.0,1591.0999755859375,1337580,2023-07-17
2023-07-24,1790.92431640625,1815.8499755859375,1828.0,1690.050048828125,1697.0,2789897,2023-07-24
2023-07-31,1977.7740478515625,2005.300048828125,2127.85009765625,1822.6500244140625,1829.25,7231841,2023-07-31
2023-08-07,1938.1751708984375,1965.1500244140625,2134.5,1907.949951171875,2012.949951171875,2254636,2023-08-07
2023-08-14,1999.3734130859375,2027.199951171875,2063.699951171875,1911.050048828125,1956.0,1720839,2023-08-14
2023-08-21,2073.541259765625,2102.39990234375,2208.35009765625,2030.0,2030.0,3031113,2023-08-21
2023-08-28,2460.949462890625,2495.199951171875,2549.5,2135.050048828125,2169.0,8311148,2023-08-28
2023-09-04,2558.59033203125,2594.199951171875,2637.25,2426.10009765625,2519.89990234375,2370609,2023-09-04
2023-09-11,2376.1298828125,2409.199951171875,2720.5,2290.050048828125,2628.949951171875,3807451,2023-09-11
2023-09-18,2318.531494140625,2350.800048828125,2443.14990234375,2317.10009765625,2443.14990234375,1092463,2023-09-18
2023-09-25,2291.2587890625,2318.199951171875,2370.699951171875,2275.0,2344.5,767111,2023-09-25
2023-10-02,2305.59033203125,2332.699951171875,2376.39990234375,2279.60009765625,2318.199951171875,776149,2023-10-02
2023-10-09,2270.2060546875,2296.89990234375,2386.0,2281.0,2365.0,744656,2023-10-09
2023-10-16,2264.374755859375,2291.0,2446.0,2280.0,2299.89990234375,1195802,2023-10-16
2023-10-23,1987.1842041015625,2010.550048828125,2299.0,1905.050048828125,2285.0,1340575,2023-10-23
2023-10-30,2036.85009765625,2060.800048828125,2099.0,1985.300048828125,2019.75,692548,2023-10-30
2023-11-06,2145.62109375,2170.85009765625,2198.0,2025.050048828125,2080.0,1479624,2023-11-06
2023-11-13,2285.67431640625,2312.550048828125,2357.800048828125,2176.25,2215.0,784230,2023-11-13
2023-11-20,2365.584716796875,2393.39990234375,2483.949951171875,2266.0,2324.0,3678741,2023-11-20
2023-11-27,2426.666748046875,2455.199951171875,2515.5,2393.39990234375,2393.39990234375,1134241,2023-11-27
2023-12-04,2428.4951171875,2457.050048828125,2524.0,2382.14990234375,2520.0,1110149,2023-12-04
2023-12-11,2555.40283203125,2585.449951171875,2618.0,2430.0,2460.0,1714255,2023-12-11
2023-12-18,2771.56103515625,2804.14990234375,2820.0,2486.39990234375,2578.75,4400892,2023-12-18
2023-12-25,2796.320068359375,2829.199951171875,2916.0,2762.949951171875,2804.14990234375,1296415,2023-12-25
2024-01-01,3059.7724609375,3095.75,3145.0,2703.050048828125,2831.60009765625,2722274,2024-01-01
2024-01-08,3176.74658203125,3214.10009765625,3316.699951171875,3096.449951171875,3125.0,2595825,2024-01-08
2024-01-15,3155.200439453125,3192.300048828125,3234.85009765625,3031.0,3228.0,1290262,2024-01-15
2024-01-22,3163.7001953125,3200.89990234375,3258.0,2982.050048828125,3192.300048828125,1022244,2024-01-22
2024-01-29,3781.5849609375,3826.050048828125,4144.25,3137.949951171875,3211.0,5834073,2024-01-29
2024-02-05,3209.41259765625,3247.14990234375,3861.39990234375,3142.550048828125,3854.0,2362558,2024-02-05
2024-02-12,3105.58349609375,3142.10009765625,3257.0,2681.35009765625,3254.89990234375,4906989,2024-02-12
2024-02-19,3002.58251953125,3033.0,3196.0,2888.0,3159.0,1769608,2024-02-19
2024-02-26,3137.317626953125,3169.10009765625,3420.0,3003.050048828125,3033.0,4036777,2024-02-26
2024-03-04,3184.637939453125,3216.89990234375,3333.0,3086.050048828125,3215.050048828125,1686742,2024-03-04
2024-03-11,2774.096923828125,2802.199951171875,3249.949951171875,2671.89990234375,3249.0,2823765,2024-03-11
2024-03-18,3060.05029296875,3091.050048828125,3111.60009765625,2770.0,2828.800048828125,2086433,2024-03-18
2024-03-25,3151.77099609375,3183.699951171875,3247.699951171875,3052.300048828125,3091.050048828125,909431,2024-03-25
2024-04-01,3322.8876953125,3356.550048828125,3391.89990234375,3200.0,3220.0,1914879,2024-04-01
2024-04-08,3385.10693359375,3419.39990234375,3550.25,3341.050048828125,3364.949951171875,1252074,2024-04-08
2024-04-15,3405.550048828125,3440.050048828125,3528.0,3261.39990234375,3375.0,979948,2024-04-15
2024-04-22,3508.111083984375,3543.64990234375,3677.39990234375,3450.050048828125,3469.0,1209016,2024-04-22
2024-04-29,3516.72412109375,3552.35009765625,3683.0,3450.050048828125,3569.949951171875,1193476,2024-04-29
2024-05-06,3177.85693359375,3210.050048828125,3585.0,3128.85009765625,3564.949951171875,1171367,2024-05-06
2024-05-13,4127.88232421875,4169.7001953125,4194.0,3252.0,3349.39990234375,9382613,2024-05-13
2024-05-20,4520.95068359375,4566.75,4771.0,4014.25,4014.25,5414702,2024-05-20
2024-05-27,4356.5166015625,4400.64990234375,4680.0,4206.64990234375,4589.0,3577353,2024-05-27
2024-06-03,3935.58056640625,3975.449951171875,4800.0,3400.10009765625,4800.0,5702145,2024-06-03
2024-06-10,4668.8525390625,4716.14990234375,4784.0,3874.0,4010.0,7489311,2024-06-10
2024-06-17,4324.54052734375,4368.35009765625,4849.7001953125,4353.0,4716.14990234375,3079635,2024-06-17
2024-06-24,4393.541015625,4438.0498046875,4687.85009765625,4339.5498046875,4380.0,3248446,2024-06-24
2024-07-01,5009.20458984375,5059.9501953125,5488.0,4430.0,4450.0,9072894,2024-07-01
2024-07-08,5008.16455078125,5058.89990234375,5394.7998046875,4770.10009765625,5200.0,6250650,2024-07-08
2024-07-15,4590.44677734375,4636.9501953125,5159.0,4620.0,5082.0,2054107,2024-07-15
2024-07-22,4438.04052734375,4483.0,4810.10009765625,4280.0,4600.0,2192849,2024-07-22
2024-07-29,4394.63037109375,4439.14990234375,4793.7001953125,4425.0,4520.0,1632830,2024-07-29
2024-08-05,3982.802001953125,4023.14990234375,4310.0,3877.35009765625,4215.0,2559642,2024-08-05
2024-08-12,3694.621826171875,3732.050048828125,4102.0,3602.0,4028.89990234375,2226741,2024-08-12
2024-08-19,3877.2216796875,3916.5,3986.199951171875,3717.050048828125,3850.0,3278574,2024-08-19
2024-08-26,3760.207275390625,3798.300048828125,3945.0,3780.0,3924.0,855831,2024-08-26
2024-09-02,3917.068115234375,3956.75,4188.7998046875,3770.25,3850.0,3572710,2024-09-02
2024-09-09,3885.83447265625,3925.199951171875,4089.0,3832.0,3955.0,1087133,2024-09-09
2024-09-16,3716.569580078125,3739.449951171875,3964.949951171875,3542.75,3926.0,1234418,2024-09-16
2024-09-23,3688.343505859375,3711.050048828125,3868.75,3695.0,3774.0,743095,2024-09-23
2024-09-30,3641.581298828125,3664.0,3729.949951171875,3559.550048828125,3711.050048828125,576521,2024-09-30
2024-10-07,3768.599609375,3791.800048828125,3905.0,3424.39990234375,3717.0,1355402,2024-10-07
2024-10-14,4014.33642578125,4039.050048828125,4140.0,3691.0,3792.0,4283283,2024-10-14
2024-10-21,3712.792724609375,3735.64990234375,4147.9501953125,3682.300048828125,4065.0,1634063,2024-10-21
2024-10-28,4038.139892578125,4063.0,4099.0,3682.699951171875,3747.60009765625,1106395,2024-10-28
2024-11-04,4166.00244140625,4191.64990234375,4349.0,3933.0,4067.699951171875,2454934,2024-11-04
2024-11-11,3768.003173828125,3791.199951171875,4249.0,3720.5,4185.0,1574052,2024-11-11
2024-11-18,3791.806396484375,3815.14990234375,3845.0,3634.0,3791.5,1063278,2024-11-18
2024-11-25,4213.56005859375,4239.5,4339.0,3875.0,3895.0,2486572,2024-11-25
2024-12-02,4333.5712890625,4360.25,4458.9501953125,4202.4501953125,4239.5,1685645,2024-12-02
2024-12-09,4381.52587890625,4408.5,4549.0,4310.0,4364.5,2125442,2024-12-09
2024-12-16,4048.873779296875,4073.800048828125,4523.14990234375,4051.0,4412.0,961830,2024-12-16
2024-12-23,4048.078857421875,4073.0,4149.4501953125,3994.449951171875,4129.0,563535,2024-12-23
2024-12-30,4117.05419921875,4142.39990234375,4248.0498046875,3968.25,4075.0,653459,2024-12-30
2025-01-06,3679.3486328125,3702.0,4142.4501953125,3656.0,4142.0,1181822,2025-01-06
2025-01-13,3612.7587890625,3635.0,3669.949951171875,3474.699951171875,3655.0,1466240,2025-01-13
2025-01-20,3614.8955078125,3637.14990234375,3823.60009765625,3546.449951171875,3640.0,931403,2025-01-20
2025-01-27,3646.00390625,3668.449951171875,3979.0,3271.0,3594.64990234375,2162539,2025-01-27
2025-02-03,3113.23388671875,3132.39990234375,3628.10009765625,3120.0,3620.0,1837556,2025-02-03
2025-02-10,2742.963623046875,2759.85009765625,3196.89990234375,2712.39990234375,3151.0,1749042,2025-02-10
2025-02-17,2622.54345703125,2634.199951171875,2844.0,2536.550048828125,2749.0,2231138,2025-02-17
2025-02-24,2443.73828125,2454.60009765625,2673.949951171875,2447.89990234375,2610.0,1017377,2025-02-24
2025-03-03,2656.990478515625,2668.800048828125,2714.5,2350.0,2456.199951171875,1409606,2025-03-03
2025-03-10,2542.399658203125,2553.699951171875,2697.0,2430.0,2668.699951171875,1779997,2025-03-10
2025-03-17,2782.283447265625,2794.64990234375,2878.0,2495.5,2567.0,2112789,2025-03-17
2025-03-24,3205.303466796875,3219.550048828125,3367.89990234375,2721.199951171875,2831.60009765625,5710105,2025-03-24
2025-03-31,2941.675048828125,2954.75,3253.949951171875,2935.89990234375,3219.550048828125,1250619,2025-03-31
2025-04-07,3021.321044921875,3034.75,3063.699951171875,2451.300048828125,2452.550048828125,1839419,2025-04-07
2025-04-14,3095.83984375,3109.60009765625,3188.89990234375,3034.75,3034.75,1045140,2025-04-14
