Date,Adj Close_TREJHARA.NS,Close_TREJHARA.NS,High_TREJHARA.NS,Low_TREJHARA.NS,Open_TREJHARA.NS,Volume_TREJHARA.NS,Date
2020-12-14,39.6652946472168,39.900001525878906,46.400001525878906,39.900001525878906,44.29999923706055,471927,2020-12-14
2020-12-21,41.2061767578125,41.45000076293945,41.45000076293945,36.099998474121094,38.0,218140,2020-12-21
2020-12-28,42.94588088989258,43.20000076293945,45.29999923706055,38.0,43.5,310816,2020-12-28
2021-01-04,38.02499771118164,38.25,43.79999923706055,37.349998474121094,43.79999923706055,215759,2021-01-04
2021-01-11,35.68882369995117,35.900001525878906,38.29999923706055,34.04999923706055,38.29999923706055,220464,2021-01-11
2021-01-18,29.624704360961914,29.799999237060547,37.599998474121094,29.799999237060547,37.349998474121094,143513,2021-01-18
2021-01-25,32.557350158691406,32.75,32.75,26.950000762939453,31.0,70903,2021-01-25
2021-02-01,29.624704360961914,29.799999237060547,33.849998474121094,28.299999237060547,33.5,119530,2021-02-01
2021-02-08,35.78823471069336,36.0,36.0,28.850000381469727,30.5,166589,2021-02-08
2021-02-15,30.817646026611328,31.0,37.79999923706055,30.0,37.79999923706055,279469,2021-02-15
2021-02-22,31.21529197692871,31.399999618530273,34.599998474121094,30.600000381469727,31.0,358642,2021-02-22
2021-03-01,31.96088218688965,32.150001525878906,34.25,31.0,31.600000381469727,214522,2021-03-01
2021-03-08,33.899410247802734,34.099998474121094,34.099998474121094,31.049999237060547,33.400001525878906,203015,2021-03-08
2021-03-15,32.1099967956543,32.29999923706055,39.400001525878906,32.29999923706055,35.79999923706055,262212,2021-03-15
2021-03-22,29.32646942138672,29.5,33.349998474121094,29.0,32.0,186292,2021-03-22
2021-03-29,30.767940521240234,30.950000762939453,31.149999618530273,28.5,29.5,53992,2021-03-29
2021-04-05,34.84382247924805,35.04999923706055,35.20000076293945,30.25,32.400001525878906,273096,2021-04-05
2021-04-12,31.563234329223633,31.75,38.150001525878906,30.350000381469727,33.45000076293945,187287,2021-04-12
2021-04-19,30.817646026611328,31.0,33.650001525878906,29.950000762939453,30.5,159359,2021-04-19
2021-04-26,34.84382247924805,35.04999923706055,36.20000076293945,29.100000381469727,32.5,464135,2021-04-26
2021-05-03,33.949119567871094,34.150001525878906,36.79999923706055,32.650001525878906,35.0,261785,2021-05-03
2021-05-10,37.030879974365234,37.25,43.04999923706055,34.099998474121094,35.54999923706055,491574,2021-05-10
2021-05-17,39.565879821777344,39.79999923706055,43.20000076293945,34.099998474121094,36.54999923706055,331886,2021-05-17
2021-05-24,39.317352294921875,39.54999923706055,42.95000076293945,38.0,40.0,269898,2021-05-24
2021-05-31,37.97529220581055,38.20000076293945,40.54999923706055,36.099998474121094,39.75,196757,2021-05-31
2021-06-07,56.31676483154297,56.650001525878906,61.849998474121094,38.20000076293945,39.75,2284287,2021-06-07
2021-06-14,52.091766357421875,52.400001525878906,59.0,51.0,59.0,811736,2021-06-14
2021-06-21,53.63264465332031,53.95000076293945,60.0,48.29999923706055,52.900001525878906,586878,2021-06-21
2021-06-28,62.43058395385742,62.79999923706055,62.79999923706055,54.0,54.599998474121094,375683,2021-06-28
2021-07-05,59.845882415771484,60.20000076293945,68.94999694824219,56.79999923706055,68.0,613122,2021-07-05
2021-07-12,60.7902946472168,61.150001525878906,63.400001525878906,57.29999923706055,59.099998474121094,276314,2021-07-12
2021-07-19,63.722938537597656,64.0999984741211,72.69999694824219,59.5,62.45000076293945,1455867,2021-07-19
2021-07-26,66.75499725341797,67.1500015258789,70.5,60.0,64.9000015258789,910006,2021-07-26
2021-08-02,67.35147094726562,67.75,71.30000305175781,62.5,68.30000305175781,478312,2021-08-02
2021-08-09,60.39264678955078,60.75,68.80000305175781,51.95000076293945,67.0999984741211,470578,2021-08-09
2021-08-16,62.23176193237305,62.599998474121094,68.25,54.0,60.599998474121094,1018090,2021-08-16
2021-08-23,59.79617691040039,60.150001525878906,62.900001525878906,55.0,62.79999923706055,266282,2021-08-23
2021-08-30,59.44823455810547,59.79999923706055,63.0,58.400001525878906,59.5,184892,2021-08-30
2021-09-06,59.14999771118164,59.5,61.5,48.150001525878906,61.5,249812,2021-09-06
2021-09-13,60.889705657958984,61.25,69.80000305175781,58.04999923706055,60.0,821228,2021-09-13
2021-09-20,62.380882263183594,62.75,66.9000015258789,60.20000076293945,61.20000076293945,416591,2021-09-20
2021-09-27,62.23176193237305,62.599998474121094,64.3499984741211,60.70000076293945,62.79999923706055,156913,2021-09-27
2021-10-04,62.8282356262207,63.20000076293945,64.8499984741211,62.099998474121094,63.849998474121094,186272,2021-10-04
2021-10-11,62.679115295410156,63.04999923706055,64.0,61.349998474121094,63.0,114771,2021-10-11
2021-10-18,59.05058670043945,59.400001525878906,63.099998474121094,58.04999923706055,63.099998474121094,176356,2021-10-18
2021-10-25,60.04470443725586,60.400001525878906,63.150001525878906,55.45000076293945,60.25,306287,2021-10-25
2021-11-01,58.25529098510742,58.599998474121094,61.099998474121094,57.849998474121094,60.0,112705,2021-11-01
2021-11-08,57.459999084472656,57.79999923706055,60.5,55.70000076293945,58.099998474121094,90840,2021-11-08
2021-11-15,55.22323226928711,55.54999923706055,59.29999923706055,54.099998474121094,58.75,103275,2021-11-15
2021-11-22,73.91264343261719,74.3499984741211,81.69999694824219,51.150001525878906,55.70000076293945,2521902,2021-11-22
2021-11-29,78.93293762207031,79.4000015258789,92.80000305175781,70.80000305175781,77.9000015258789,3272981,2021-11-29
2021-12-06,94.68970489501953,95.25,109.69999694824219,77.0,80.05000305175781,2861089,2021-12-06
2021-12-13,86.6373519897461,87.1500015258789,102.05000305175781,85.6500015258789,94.05000305175781,1434558,2021-12-13
2021-12-20,84.5497055053711,85.05000305175781,93.05000305175781,78.8499984741211,87.0,1179570,2021-12-20
2021-12-27,86.339111328125,86.8499984741211,93.69999694824219,83.5999984741211,86.0,788244,2021-12-27
2022-01-03,88.82440948486328,89.3499984741211,92.9000015258789,83.5999984741211,86.8499984741211,650753,2022-01-03
2022-01-10,114.9697036743164,115.6500015258789,115.6500015258789,88.30000305175781,90.0,1541608,2022-01-10
2022-01-17,110.44646453857422,111.0999984741211,127.44999694824219,109.9000015258789,120.0,1160254,2022-01-17
2022-01-24,95.9820556640625,96.55000305175781,112.19999694824219,96.0999984741211,108.1500015258789,469876,2022-01-24
2022-01-31,99.56088256835938,100.1500015258789,104.94999694824219,97.25,98.0999984741211,487288,2022-01-31
2022-02-07,86.73676300048828,87.25,103.69999694824219,87.25,102.5999984741211,324324,2022-02-07
2022-02-14,79.57911682128906,80.05000305175781,87.30000305175781,78.80000305175781,87.25,359088,2022-02-14
2022-02-21,69.637939453125,70.05000305175781,80.9000015258789,69.1500015258789,80.05000305175781,384536,2022-02-21
2022-02-28,70.53263854980469,70.94999694824219,72.8499984741211,65.25,69.0,284302,2022-02-28
2022-03-07,72.57058715820312,73.0,74.5999984741211,67.1500015258789,71.0,367138,2022-03-07
2022-03-14,68.94205474853516,69.3499984741211,74.94999694824219,66.94999694824219,74.3499984741211,305532,2022-03-14
2022-03-21,71.62617492675781,72.05000305175781,73.5,66.94999694824219,69.9000015258789,264859,2022-03-21
2022-03-28,71.07940673828125,71.5,75.30000305175781,67.05000305175781,72.1500015258789,376796,2022-03-28
2022-04-04,74.45941162109375,74.9000015258789,76.9000015258789,70.44999694824219,72.0,320152,2022-04-04
2022-04-11,68.34558868408203,68.75,75.9000015258789,67.80000305175781,74.9000015258789,190938,2022-04-11
2022-04-18,67.15264892578125,67.55000305175781,70.94999694824219,67.4000015258789,69.94999694824219,274411,2022-04-18
2022-04-25,74.75764465332031,75.19999694824219,75.19999694824219,66.0,67.55000305175781,191216,2022-04-25
2022-05-02,66.05911254882812,66.44999694824219,75.75,63.45000076293945,75.75,307935,2022-05-02
2022-05-09,56.863529205322266,57.20000076293945,69.19999694824219,55.45000076293945,69.19999694824219,173212,2022-05-09
2022-05-16,61.53588104248047,61.900001525878906,66.0,58.04999923706055,58.29999923706055,100016,2022-05-16
2022-05-23,56.217350006103516,56.54999923706055,63.5,54.29999923706055,62.04999923706055,131609,2022-05-23
2022-05-30,58.10617446899414,58.45000076293945,61.79999923706055,56.349998474121094,57.599998474121094,122876,2022-05-30
2022-06-06,59.79617691040039,60.150001525878906,62.95000076293945,57.04999923706055,59.45000076293945,69404,2022-06-06
2022-06-13,50.69999694824219,51.0,59.95000076293945,49.650001525878906,58.04999923706055,136218,2022-06-13
2022-06-20,49.20882034301758,49.5,56.099998474121094,47.45000076293945,51.25,132643,2022-06-20
2022-06-27,49.357940673828125,49.650001525878906,53.95000076293945,48.25,51.79999923706055,134957,2022-06-27
2022-07-04,50.600589752197266,50.900001525878906,52.400001525878906,49.29999923706055,51.79999923706055,74218,2022-07-04
2022-07-11,56.71440887451172,57.04999923706055,62.20000076293945,50.0,51.900001525878906,403887,2022-07-11
2022-07-18,56.71440887451172,57.04999923706055,59.04999923706055,54.54999923706055,57.04999923706055,70460,2022-07-18
2022-07-25,56.11793899536133,56.45000076293945,59.79999923706055,56.0,59.25,120847,2022-07-25
2022-08-01,64.3691177368164,64.75,69.80000305175781,56.04999923706055,57.400001525878906,397382,2022-08-01
2022-08-08,65.16441345214844,65.55000305175781,70.80000305175781,61.75,65.0,380721,2022-08-08
2022-08-15,70.58235168457031,71.0,74.9000015258789,65.05000305175781,65.55000305175781,537560,2022-08-15
2022-08-22,68.5941162109375,69.0,72.0,65.69999694824219,72.0,253413,2022-08-22
2022-08-29,68.79293823242188,69.19999694824219,69.94999694824219,65.25,68.0,116459,2022-08-29
2022-09-05,78.68441009521484,79.1500015258789,82.0,67.3499984741211,70.0,754594,2022-09-05
2022-09-12,78.68441009521484,79.1500015258789,95.94999694824219,77.5,80.0,1375078,2022-09-12
2022-09-19,78.44999694824219,78.44999694824219,88.5,76.05000305175781,78.80000305175781,589649,2022-09-19
2022-09-26,75.55000305175781,75.55000305175781,79.0,71.0,79.0,273848,2022-09-26
2022-10-03,76.5,76.5,78.19999694824219,73.5,77.25,118856,2022-10-03
2022-10-10,70.6500015258789,70.6500015258789,77.05000305175781,69.05000305175781,76.25,174032,2022-10-10
2022-10-17,71.19999694824219,71.19999694824219,75.0,67.3499984741211,71.8499984741211,131198,2022-10-17
2022-10-24,71.05000305175781,71.05000305175781,74.6500015258789,67.69999694824219,73.0,169867,2022-10-24
2022-10-31,70.4000015258789,70.4000015258789,73.69999694824219,69.9000015258789,72.8499984741211,84026,2022-10-31
2022-11-07,71.5,71.5,72.5,68.30000305175781,71.69999694824219,90638,2022-11-07
2022-11-14,69.80000305175781,69.80000305175781,77.9000015258789,69.0999984741211,74.0999984741211,256965,2022-11-14
2022-11-21,80.44999694824219,80.44999694824219,84.9000015258789,69.1500015258789,71.25,899000,2022-11-21
2022-11-28,78.80000305175781,78.80000305175781,84.0999984741211,76.44999694824219,81.0,376204,2022-11-28
2022-12-05,76.0999984741211,76.0999984741211,81.55000305175781,75.0999984741211,79.19999694824219,309577,2022-12-05
2022-12-12,73.5,73.5,79.0999984741211,71.0999984741211,77.44999694824219,428428,2022-12-12
2022-12-19,61.70000076293945,61.70000076293945,75.19999694824219,61.25,74.25,315030,2022-12-19
2022-12-26,68.5999984741211,68.5999984741211,70.0,62.95000076293945,63.54999923706055,189717,2022-12-26
2023-01-02,70.8499984741211,70.8499984741211,73.5,67.0,68.5999984741211,283886,2023-01-02
2023-01-09,71.1500015258789,71.1500015258789,75.0,70.0,71.30000305175781,435937,2023-01-09
2023-01-16,68.6500015258789,68.6500015258789,73.0,68.5,73.0,114080,2023-01-16
2023-01-23,66.6500015258789,66.6500015258789,71.55000305175781,65.3499984741211,69.44999694824219,96594,2023-01-23
2023-01-30,64.8499984741211,64.8499984741211,68.9000015258789,63.79999923706055,67.9000015258789,90143,2023-01-30
2023-02-06,68.30000305175781,68.30000305175781,68.80000305175781,63.20000076293945,63.20000076293945,88868,2023-02-06
2023-02-13,65.8499984741211,65.8499984741211,68.6500015258789,63.45000076293945,68.6500015258789,72162,2023-02-13
2023-02-20,62.599998474121094,62.599998474121094,67.44999694824219,62.099998474121094,66.5,75120,2023-02-20
2023-02-27,60.5,60.5,62.599998474121094,59.150001525878906,62.04999923706055,123874,2023-02-27
2023-03-06,59.0,59.0,62.29999923706055,57.5,61.29999923706055,88752,2023-03-06
2023-03-13,54.75,54.75,60.04999923706055,53.04999923706055,59.900001525878906,255631,2023-03-13
2023-03-20,50.25,50.25,56.0,50.0,54.650001525878906,120405,2023-03-20
2023-03-27,53.900001525878906,53.900001525878906,54.900001525878906,47.0,50.29999923706055,236083,2023-03-27
2023-04-03,58.79999923706055,58.79999923706055,61.70000076293945,54.0,54.0,112685,2023-04-03
2023-04-10,56.5,56.5,60.70000076293945,56.0,58.95000076293945,71261,2023-04-10
2023-04-17,57.599998474121094,57.599998474121094,66.44999694824219,55.150001525878906,57.79999923706055,735397,2023-04-17
2023-04-24,58.54999923706055,58.54999923706055,60.900001525878906,56.0,59.20000076293945,260973,2023-04-24
2023-05-01,60.0,60.0,63.79999923706055,57.5,58.54999923706055,298506,2023-05-01
2023-05-08,60.79999923706055,60.79999923706055,62.70000076293945,59.650001525878906,60.0,126799,2023-05-08
2023-05-15,76.44999694824219,76.44999694824219,78.3499984741211,58.900001525878906,61.349998474121094,2158526,2023-05-15
2023-05-22,88.30000305175781,88.30000305175781,93.69999694824219,77.05000305175781,77.30000305175781,2891369,2023-05-22
2023-05-29,66.5,66.5,92.9000015258789,61.95000076293945,89.0,1855936,2023-05-29
2023-06-05,70.05000305175781,70.05000305175781,78.0,67.19999694824219,68.80000305175781,748968,2023-06-05
2023-06-12,70.75,70.75,72.0,64.0,70.0999984741211,289729,2023-06-12
2023-06-19,69.75,69.75,74.75,68.1500015258789,68.1500015258789,214021,2023-06-19
2023-06-26,69.0999984741211,69.0999984741211,71.5999984741211,66.9000015258789,70.69999694824219,85170,2023-06-26
2023-07-03,72.80000305175781,72.80000305175781,75.0,67.55000305175781,69.0999984741211,198377,2023-07-03
2023-07-10,69.19999694824219,69.19999694824219,73.05000305175781,66.5,72.80000305175781,202674,2023-07-10
2023-07-17,68.19999694824219,68.19999694824219,71.5,66.0,71.5,87845,2023-07-17
2023-07-24,70.3499984741211,70.3499984741211,72.0,67.1500015258789,68.69999694824219,170572,2023-07-24
2023-07-31,74.75,74.75,75.0,68.55000305175781,71.1500015258789,214081,2023-07-31
2023-08-07,86.19999694824219,86.19999694824219,87.0,76.05000305175781,77.69999694824219,383336,2023-08-07
2023-08-14,80.25,80.25,85.0999984741211,80.25,85.0999984741211,62717,2023-08-14
2023-08-21,86.5,86.5,86.5,79.25,80.0,109706,2023-08-21
2023-08-28,95.3499984741211,95.3499984741211,95.3499984741211,88.19999694824219,88.19999694824219,254712,2023-08-28
2023-09-04,105.1500015258789,105.1500015258789,105.1500015258789,97.25,97.25,129704,2023-09-04
2023-09-11,115.94999694824219,115.94999694824219,115.94999694824219,107.25,107.25,267178,2023-09-11
2023-09-18,107.05000305175781,107.05000305175781,118.25,107.05000305175781,113.6500015258789,209203,2023-09-18
2023-09-25,113.3499984741211,113.3499984741211,113.3499984741211,102.80000305175781,104.9000015258789,121172,2023-09-25
2023-10-02,122.6500015258789,122.6500015258789,122.6500015258789,113.3499984741211,113.3499984741211,169521,2023-10-02
2023-10-09,135.39999389648438,135.39999389648438,135.39999389648438,125.0,125.0999984741211,99998,2023-10-09
2023-10-16,149.0,149.0,149.39999389648438,138.10000610351562,138.10000610351562,177730,2023-10-16
2023-10-23,143.0,143.0,149.89999389648438,137.5,146.0500030517578,91948,2023-10-23
2023-10-30,144.75,144.75,147.4499969482422,139.1999969482422,144.89999389648438,111177,2023-10-30
2023-11-06,146.9499969482422,146.9499969482422,156.0500030517578,146.5500030517578,147.60000610351562,117514,2023-11-06
2023-11-13,138.0,138.0,141.3000030517578,135.64999389648438,141.1999969482422,103642,2023-11-13
2023-11-20,176.0,176.0,176.0,134.8000030517578,138.64999389648438,210982,2023-11-20
2023-11-27,201.8000030517578,201.8000030517578,201.8000030517578,176.0,176.0,153639,2023-11-27
2023-12-04,216.0500030517578,216.0500030517578,222.64999389648438,205.8000030517578,205.8000030517578,326193,2023-12-04
2023-12-11,195.39999389648438,195.39999389648438,215.0,195.39999389648438,211.75,18564,2023-12-11
2023-12-18,193.14999389648438,193.14999389648438,200.89999389648438,191.5,193.14999389648438,356419,2023-12-18
2023-12-25,180.0,180.0,193.14999389648438,178.25,193.14999389648438,48362,2023-12-25
2024-01-01,198.60000610351562,198.60000610351562,198.60000610351562,180.0500030517578,183.60000610351562,28038,2024-01-01
2024-01-08,200.64999389648438,200.64999389648438,208.5,190.35000610351562,208.5,185721,2024-01-08
2024-01-15,200.0500030517578,200.0500030517578,204.3000030517578,190.0,199.0500030517578,73872,2024-01-15
2024-01-22,188.3000030517578,188.3000030517578,200.0500030517578,186.5,200.0500030517578,48298,2024-01-22
2024-01-29,166.5,166.5,190.9499969482422,160.39999389648438,184.39999389648438,102051,2024-01-29
2024-02-05,167.0500030517578,167.0500030517578,175.75,159.4499969482422,166.5,89635,2024-02-05
2024-02-12,180.64999389648438,180.64999389648438,180.64999389648438,150.8000030517578,167.0500030517578,93661,2024-02-12
2024-02-19,174.75,174.75,198.60000610351562,173.10000610351562,189.64999389648438,117268,2024-02-19
2024-02-26,167.25,167.25,174.8000030517578,164.0,174.0,26182,2024-02-26
2024-03-04,158.10000610351562,158.10000610351562,167.0,158.0,163.89999389648438,22191,2024-03-04
2024-03-11,147.9499969482422,147.9499969482422,159.0,147.9499969482422,158.0,24900,2024-03-11
2024-03-18,145.64999389648438,145.64999389648438,147.9499969482422,139.25,145.0,29277,2024-03-18
2024-03-25,150.8000030517578,150.8000030517578,164.0,145.64999389648438,145.64999389648438,88752,2024-03-25
2024-04-01,180.4499969482422,180.4499969482422,181.6999969482422,150.8000030517578,155.0,86756,2024-04-01
2024-04-08,184.1999969482422,184.1999969482422,189.4499969482422,180.89999389648438,183.0,51733,2024-04-08
2024-04-15,175.9499969482422,175.9499969482422,184.0,173.25,181.0,10669,2024-04-15
2024-04-22,187.60000610351562,187.60000610351562,187.64999389648438,175.9499969482422,179.4499969482422,211608,2024-04-22
2024-04-29,178.39999389648438,178.39999389648438,190.0,178.39999389648438,189.5,12197,2024-04-29
2024-05-06,172.89999389648438,172.89999389648438,180.0,172.89999389648438,177.0,22614,2024-05-06
2024-05-13,191.0500030517578,191.0500030517578,195.0,166.14999389648438,166.14999389648438,62485,2024-05-13
2024-05-20,184.5,184.5,191.0500030517578,175.64999389648438,187.89999389648438,38553,2024-05-20
2024-05-27,162.64999389648438,162.64999389648438,184.0,160.0,177.60000610351562,68132,2024-05-27
2024-06-03,159.9499969482422,159.9499969482422,170.75,149.5,169.9499969482422,49249,2024-06-03
2024-06-10,159.11000061035156,159.11000061035156,164.4499969482422,154.0,157.5,49488,2024-06-10
2024-06-17,186.86000061035156,186.86000061035156,186.86000061035156,155.55999755859375,159.11000061035156,44953,2024-06-17
2024-06-24,185.39999389648438,185.39999389648438,200.1199951171875,185.39999389648438,196.1999969482422,133246,2024-06-24
2024-07-01,187.0,187.0,190.35000610351562,177.5,181.69000244140625,36879,2024-07-01
2024-07-08,190.91000366210938,190.91000366210938,190.91000366210938,182.10000610351562,183.25999450683594,259707,2024-07-08
2024-07-15,190.72999572753906,190.72999572753906,194.6300048828125,190.72999572753906,190.91000366210938,7098,2024-07-15
2024-07-22,186.4199981689453,186.4199981689453,191.10000610351562,180.6999969482422,186.91000366210938,40833,2024-07-22
2024-07-29,176.52999877929688,176.52999877929688,189.89999389648438,170.5,182.0,109073,2024-07-29
2024-08-05,189.6300048828125,189.6300048828125,189.64999389648438,165.0,172.00999450683594,73765,2024-08-05
2024-08-12,195.1699981689453,195.1699981689453,199.8000030517578,183.0,191.89999389648438,161982,2024-08-12
2024-08-19,225.33999633789062,225.33999633789062,248.89999389648438,187.11000061035156,198.0,454441,2024-08-19
2024-08-26,222.1999969482422,222.1999969482422,257.69000244140625,218.02000427246094,224.5,285013,2024-08-26
2024-09-02,249.91000366210938,249.91000366210938,268.0,222.89999389648438,228.89999389648438,281284,2024-09-02
2024-09-09,272.2300109863281,272.2300109863281,272.2300109863281,240.1999969482422,249.91000366210938,241950,2024-09-09
2024-09-16,281.0799865722656,281.0799865722656,303.989990234375,268.3999938964844,285.8399963378906,358740,2024-09-16
2024-09-23,288.2699890136719,288.2699890136719,300.0,278.0,285.0,44655,2024-09-23
2024-09-30,264.04998779296875,264.04998779296875,302.67999267578125,262.54998779296875,289.0,267538,2024-09-30
2024-10-07,272.3999938964844,272.3999938964844,279.0,249.0,258.0,163464,2024-10-07
2024-10-14,251.39999389648438,251.39999389648438,281.95001220703125,247.0,281.95001220703125,59083,2024-10-14
2024-10-21,231.5500030517578,231.5500030517578,257.3500061035156,226.0,251.39999389648438,80860,2024-10-21
2024-10-28,251.4600067138672,251.4600067138672,255.0,220.0,239.9499969482422,40792,2024-10-28
2024-11-04,267.7799987792969,267.7799987792969,278.8299865722656,242.00999450683594,254.0,73878,2024-11-04
2024-11-11,246.97000122070312,246.97000122070312,263.0,246.97000122070312,262.4200134277344,10268,2024-11-11
2024-11-18,242.60000610351562,242.60000610351562,246.8699951171875,240.0,242.02999877929688,10811,2024-11-18
2024-11-25,252.58999633789062,252.58999633789062,252.58999633789062,238.0,239.99000549316406,6639,2024-11-25
2024-12-02,260.0,260.0,263.0,254.8000030517578,257.0,13414,2024-12-02
2024-12-09,267.20001220703125,267.20001220703125,267.20001220703125,257.0,258.75,16596,2024-12-09
2024-12-16,269.1000061035156,269.1000061035156,294.54998779296875,267.0,279.3500061035156,73709,2024-12-16
2024-12-23,254.3000030517578,254.3000030517578,282.54998779296875,253.0,280.0,27384,2024-12-23
2024-12-30,258.239990234375,258.239990234375,269.0,243.0500030517578,258.0,87627,2024-12-30
2025-01-06,251.85000610351562,251.85000610351562,279.8999938964844,250.0,266.0299987792969,126980,2025-01-06
2025-01-13,239.82000732421875,239.82000732421875,258.989990234375,231.4499969482422,250.0,94648,2025-01-13
2025-01-20,223.91000366210938,223.91000366210938,247.0,223.0,247.0,52413,2025-01-20
2025-01-27,223.2100067138672,223.2100067138672,228.99000549316406,196.0,226.27000427246094,157225,2025-01-27
2025-02-03,218.74000549316406,218.74000549316406,230.25,203.22999572753906,226.0,70865,2025-02-03
2025-02-10,185.72999572753906,185.72999572753906,223.55999755859375,177.02000427246094,221.00999450683594,66393,2025-02-10
2025-02-17,198.6199951171875,198.6199951171875,205.0,168.0,190.39999389648438,124248,2025-02-17
2025-02-24,178.2100067138672,178.2100067138672,212.00999450683594,174.64999389648438,190.1999969482422,71563,2025-02-24
2025-03-03,195.91000366210938,195.91000366210938,203.0,171.14999389648438,179.0,97969,2025-03-03
2025-03-10,188.8300018310547,188.8300018310547,199.49000549316406,180.0,196.0,28842,2025-03-10
2025-03-17,188.00999450683594,188.00999450683594,196.17999267578125,176.00999450683594,194.0,41687,2025-03-17
2025-03-24,182.94000244140625,182.94000244140625,197.17999267578125,170.9499969482422,184.0,145717,2025-03-24
2025-03-31,188.8300018310547,188.8300018310547,208.99000549316406,182.94000244140625,182.94000244140625,168630,2025-03-31
2025-04-07,221.00999450683594,221.00999450683594,221.00999450683594,176.25,179.5,348769,2025-04-07
2025-04-14,232.27999877929688,232.27999877929688,265.2099914550781,228.5,237.0,939426,2025-04-14
2025-04-21,253.97999572753906,253.97999572753906,279.70001220703125,227.0,233.0500030517578,361415,2025-04-21
2025-04-28,250.14999389648438,250.14999389648438,264.989990234375,237.10000610351562,262.9800109863281,130091,2025-04-28
2025-05-05,235.10000610351562,235.10000610351562,258.29998779296875,230.24000549316406,251.1300048828125,101681,2025-05-05
2025-05-12,252.9600067138672,252.9600067138672,258.010009765625,239.0,239.0,46981,2025-05-12
2025-05-19,254.1699981689453,254.1699981689453,263.1300048828125,241.2100067138672,253.35000610351562,71057,2025-05-19
2025-05-26,249.57000732421875,249.57000732421875,255.99000549316406,241.10000610351562,254.11000061035156,75829,2025-05-26
2025-06-02,243.52999877929688,243.52999877929688,252.0,233.0500030517578,249.9600067138672,74939,2025-06-02
2025-06-09,236.6699981689453,236.6699981689453,246.88999938964844,231.67999267578125,241.5,70508,2025-06-09
2025-06-16,229.13999938964844,229.13999938964844,246.0,225.52000427246094,239.27999877929688,52441,2025-06-16
2025-06-23,242.05999755859375,242.05999755859375,251.50999450683594,223.64999389648438,232.0,133540,2025-06-23
2025-06-30,233.8300018310547,233.8300018310547,246.0,229.22000122070312,246.0,107576,2025-06-30
2025-07-07,235.92999267578125,235.92999267578125,244.89999389648438,233.4199981689453,233.49000549316406,45377,2025-07-07
2025-07-14,233.0399932861328,233.0399932861328,238.02999877929688,229.50999450683594,236.39999389648438,17519,2025-07-14
