Date,Adj Close_AARVEEDEN.NS,Close_AARVEEDEN.NS,High_AARVEEDEN.NS,Low_AARVEEDEN.NS,Open_AARVEEDEN.NS,Volume_AARVEEDEN.NS,Date
2020-12-14,21.700000762939453,21.700000762939453,22.899999618530273,14.0,14.149999618530273,1229499,2020-12-14
2020-12-21,17.850000381469727,17.850000381469727,20.700000762939453,17.850000381469727,20.700000762939453,244890,2020-12-21
2020-12-28,18.0,18.0,19.799999237060547,17.299999237060547,18.149999618530273,175569,2020-12-28
2021-01-04,18.0,18.0,18.799999237060547,17.0,17.799999237060547,132982,2021-01-04
2021-01-11,19.549999237060547,19.549999237060547,19.549999237060547,17.299999237060547,18.049999237060547,115965,2021-01-11
2021-01-18,20.25,20.25,22.200000762939453,19.049999237060547,20.5,352696,2021-01-18
2021-01-25,19.700000762939453,19.700000762939453,20.899999618530273,19.0,20.25,31925,2021-01-25
2021-02-01,20.5,20.5,21.950000762939453,18.850000381469727,20.549999237060547,82003,2021-02-01
2021-02-08,18.950000762939453,18.950000762939453,21.700000762939453,18.700000762939453,21.700000762939453,141120,2021-02-08
2021-02-15,17.75,17.75,19.649999618530273,17.100000381469727,19.649999618530273,70226,2021-02-15
2021-02-22,17.950000762939453,17.950000762939453,18.5,17.25,17.899999618530273,52611,2021-02-22
2021-03-01,17.899999618530273,17.899999618530273,19.25,17.600000381469727,18.399999618530273,47164,2021-03-01
2021-03-08,17.700000762939453,17.700000762939453,19.200000762939453,17.25,17.700000762939453,48413,2021-03-08
2021-03-15,17.100000381469727,17.100000381469727,18.450000762939453,17.0,17.950000762939453,49576,2021-03-15
2021-03-22,17.549999237060547,17.549999237060547,18.549999237060547,17.049999237060547,17.649999618530273,129067,2021-03-22
2021-03-29,17.850000381469727,17.850000381469727,18.450000762939453,17.5,17.549999237060547,14838,2021-03-29
2021-04-05,22.299999237060547,22.299999237060547,22.299999237060547,17.0,17.700000762939453,107057,2021-04-05
2021-04-12,22.200000762939453,22.200000762939453,26.75,20.600000381469727,23.549999237060547,1001102,2021-04-12
2021-04-19,19.049999237060547,19.049999237060547,21.950000762939453,18.5,20.75,113851,2021-04-19
2021-04-26,19.799999237060547,19.799999237060547,22.049999237060547,19.0,19.0,53926,2021-04-26
2021-05-03,21.200000762939453,21.200000762939453,21.649999618530273,19.049999237060547,20.450000762939453,118462,2021-05-03
2021-05-10,23.899999618530273,23.899999618530273,24.600000381469727,21.0,21.600000381469727,110251,2021-05-10
2021-05-17,23.0,23.0,24.899999618530273,21.649999618530273,24.899999618530273,62218,2021-05-17
2021-05-24,22.799999237060547,22.799999237060547,24.0,21.700000762939453,22.950000762939453,81652,2021-05-24
2021-05-31,23.049999237060547,23.049999237060547,24.25,22.25,22.350000381469727,75572,2021-05-31
2021-06-07,24.0,24.0,24.700000762939453,22.549999237060547,22.549999237060547,50799,2021-06-07
2021-06-14,23.299999237060547,23.299999237060547,25.0,22.899999618530273,23.799999237060547,52879,2021-06-14
2021-06-21,23.399999618530273,23.399999618530273,24.0,22.200000762939453,22.850000381469727,39446,2021-06-21
2021-06-28,19.850000381469727,19.850000381469727,24.450000762939453,19.549999237060547,22.299999237060547,91589,2021-06-28
2021-07-05,21.299999237060547,21.299999237060547,22.450000762939453,19.049999237060547,20.0,40568,2021-07-05
2021-07-12,24.5,24.5,24.5,21.299999237060547,21.75,181385,2021-07-12
2021-07-19,24.450000762939453,24.450000762939453,27.25,24.450000762939453,25.600000381469727,318359,2021-07-19
2021-07-26,27.200000762939453,27.200000762939453,27.399999618530273,22.25,25.5,338422,2021-07-26
2021-08-02,25.0,25.0,29.950000762939453,24.75,28.450000762939453,519902,2021-08-02
2021-08-09,22.25,22.25,25.899999618530273,21.149999618530273,25.25,194810,2021-08-09
2021-08-16,18.5,18.5,23.350000381469727,18.5,23.149999618530273,243446,2021-08-16
2021-08-23,18.600000381469727,18.600000381469727,19.850000381469727,16.75,18.5,104415,2021-08-23
2021-08-30,18.700000762939453,18.700000762939453,19.399999618530273,17.75,19.399999618530273,64892,2021-08-30
2021-09-06,18.549999237060547,18.549999237060547,19.200000762939453,18.049999237060547,18.75,69259,2021-09-06
2021-09-13,18.649999618530273,18.649999618530273,19.75,17.700000762939453,18.5,89988,2021-09-13
2021-09-20,19.200000762939453,19.200000762939453,19.350000381469727,17.5,19.350000381469727,180021,2021-09-20
2021-09-27,22.799999237060547,22.799999237060547,23.899999618530273,19.799999237060547,20.149999618530273,240324,2021-09-27
2021-10-04,26.049999237060547,26.049999237060547,26.049999237060547,22.25,23.600000381469727,282259,2021-10-04
2021-10-11,27.049999237060547,27.049999237060547,27.350000381469727,24.299999237060547,26.200000762939453,244466,2021-10-11
2021-10-18,26.450000762939453,26.450000762939453,27.700000762939453,25.049999237060547,27.299999237060547,248122,2021-10-18
2021-10-25,27.299999237060547,27.299999237060547,28.0,25.25,27.0,322155,2021-10-25
2021-11-01,26.799999237060547,26.799999237060547,27.899999618530273,26.299999237060547,26.75,124796,2021-11-01
2021-11-08,26.0,26.0,27.100000381469727,25.049999237060547,26.799999237060547,102694,2021-11-08
2021-11-15,23.25,23.25,26.649999618530273,22.299999237060547,26.649999618530273,84692,2021-11-15
2021-11-22,22.649999618530273,22.649999618530273,24.350000381469727,21.649999618530273,24.25,58785,2021-11-22
2021-11-29,22.350000381469727,22.350000381469727,23.75,21.299999237060547,23.75,64078,2021-11-29
2021-12-06,24.850000381469727,24.850000381469727,25.450000762939453,22.049999237060547,22.350000381469727,80360,2021-12-06
2021-12-13,24.5,24.5,26.700000762939453,23.549999237060547,25.799999237060547,175623,2021-12-13
2021-12-20,26.899999618530273,26.899999618530273,27.450000762939453,22.5,24.899999618530273,156542,2021-12-20
2021-12-27,29.350000381469727,29.350000381469727,32.5,25.5,27.350000381469727,330117,2021-12-27
2022-01-03,28.700000762939453,28.700000762939453,30.75,28.0,30.700000762939453,259397,2022-01-03
2022-01-10,31.450000762939453,31.450000762939453,31.799999237060547,28.299999237060547,29.899999618530273,268774,2022-01-10
2022-01-17,31.25,31.25,33.400001525878906,30.649999618530273,32.0,237346,2022-01-17
2022-01-24,29.399999618530273,29.399999618530273,32.45000076293945,28.399999618530273,31.5,150977,2022-01-24
2022-01-31,31.049999237060547,31.049999237060547,31.899999618530273,28.799999237060547,30.0,139983,2022-01-31
2022-02-07,26.399999618530273,26.399999618530273,31.700000762939453,25.850000381469727,31.700000762939453,169569,2022-02-07
2022-02-14,26.549999237060547,26.549999237060547,27.0,24.899999618530273,26.0,101069,2022-02-14
2022-02-21,25.799999237060547,25.799999237060547,27.350000381469727,24.600000381469727,26.549999237060547,90283,2022-02-21
2022-02-28,24.0,24.0,26.0,23.850000381469727,26.0,96606,2022-02-28
2022-03-07,24.850000381469727,24.850000381469727,25.899999618530273,23.100000381469727,24.0,54892,2022-03-07
2022-03-14,25.399999618530273,25.399999618530273,25.850000381469727,24.549999237060547,25.450000762939453,36311,2022-03-14
2022-03-21,24.649999618530273,24.649999618530273,26.25,24.200000762939453,25.850000381469727,58681,2022-03-21
2022-03-28,23.799999237060547,23.799999237060547,25.450000762939453,23.25,25.0,60741,2022-03-28
2022-04-04,27.049999237060547,27.049999237060547,28.600000381469727,23.799999237060547,24.600000381469727,124073,2022-04-04
2022-04-11,29.700000762939453,29.700000762939453,29.700000762939453,26.350000381469727,27.450000762939453,164662,2022-04-11
2022-04-18,27.950000762939453,27.950000762939453,31.950000762939453,27.100000381469727,31.799999237060547,240421,2022-04-18
2022-04-25,27.600000381469727,27.600000381469727,29.5,26.700000762939453,28.299999237060547,100959,2022-04-25
2022-05-02,25.899999618530273,25.899999618530273,29.399999618530273,25.5,27.799999237060547,267211,2022-05-02
2022-05-09,24.25,24.25,26.25,23.0,26.200000762939453,47946,2022-05-09
2022-05-16,23.700000762939453,23.700000762939453,25.950000762939453,22.950000762939453,24.75,83821,2022-05-16
2022-05-23,23.399999618530273,23.399999618530273,24.399999618530273,21.950000762939453,24.399999618530273,32948,2022-05-23
2022-05-30,22.950000762939453,22.950000762939453,24.399999618530273,22.149999618530273,24.399999618530273,64016,2022-05-30
2022-06-06,22.899999618530273,22.899999618530273,23.649999618530273,22.200000762939453,23.399999618530273,28973,2022-06-06
2022-06-13,19.850000381469727,19.850000381469727,23.399999618530273,19.200000762939453,23.399999618530273,45974,2022-06-13
2022-06-20,19.0,19.0,20.25,18.0,20.0,35440,2022-06-20
2022-06-27,19.5,19.5,20.5,18.049999237060547,19.649999618530273,46602,2022-06-27
2022-07-04,18.200000762939453,18.200000762939453,20.450000762939453,17.850000381469727,19.950000762939453,54154,2022-07-04
2022-07-11,18.350000381469727,18.350000381469727,19.350000381469727,17.399999618530273,19.200000762939453,81712,2022-07-11
2022-07-18,20.100000381469727,20.100000381469727,21.75,17.950000762939453,18.350000381469727,109089,2022-07-18
2022-07-25,20.899999618530273,20.899999618530273,21.649999618530273,19.0,20.100000381469727,159638,2022-07-25
2022-08-01,21.75,21.75,23.149999618530273,20.200000762939453,21.0,108980,2022-08-01
2022-08-08,21.700000762939453,21.700000762939453,22.799999237060547,21.0,21.5,48577,2022-08-08
2022-08-15,22.899999618530273,22.899999618530273,25.899999618530273,21.25,21.700000762939453,194608,2022-08-15
2022-08-22,27.5,27.5,27.5,21.100000381469727,22.049999237060547,238763,2022-08-22
2022-08-29,27.25,27.25,31.0,27.0,30.0,760112,2022-08-29
2022-09-05,25.600000381469727,25.600000381469727,28.299999237060547,25.200000762939453,28.100000381469727,135998,2022-09-05
2022-09-12,25.850000381469727,25.850000381469727,30.450000762939453,25.0,26.600000381469727,1017066,2022-09-12
2022-09-19,26.799999237060547,26.799999237060547,28.299999237060547,25.149999618530273,26.200000762939453,299499,2022-09-19
2022-09-26,25.100000381469727,25.100000381469727,28.0,24.299999237060547,27.899999618530273,78501,2022-09-26
2022-10-03,26.350000381469727,26.350000381469727,28.0,25.100000381469727,25.549999237060547,68953,2022-10-03
2022-10-10,25.399999618530273,25.399999618530273,27.350000381469727,25.200000762939453,27.350000381469727,40457,2022-10-10
2022-10-17,26.100000381469727,26.100000381469727,27.299999237060547,24.649999618530273,25.850000381469727,178344,2022-10-17
2022-10-24,25.350000381469727,25.350000381469727,26.649999618530273,25.25,26.5,35666,2022-10-24
2022-10-31,25.5,25.5,26.299999237060547,24.899999618530273,25.25,32268,2022-10-31
2022-11-07,24.799999237060547,24.799999237060547,26.399999618530273,24.600000381469727,26.399999618530273,42931,2022-11-07
2022-11-14,24.950000762939453,24.950000762939453,26.799999237060547,23.399999618530273,24.950000762939453,165474,2022-11-14
2022-11-21,23.100000381469727,23.100000381469727,25.649999618530273,22.350000381469727,25.600000381469727,89133,2022-11-21
2022-11-28,25.850000381469727,25.850000381469727,27.0,22.649999618530273,23.549999237060547,131777,2022-11-28
2022-12-05,26.299999237060547,26.299999237060547,29.450000762939453,24.75,26.5,354569,2022-12-05
2022-12-12,24.100000381469727,24.100000381469727,26.899999618530273,23.399999618530273,26.0,129423,2022-12-12
2022-12-19,22.700000762939453,22.700000762939453,30.0,22.200000762939453,24.700000762939453,688425,2022-12-19
2022-12-26,23.700000762939453,23.700000762939453,24.299999237060547,20.850000381469727,23.0,73837,2022-12-26
2023-01-02,26.0,26.0,28.0,23.0,24.299999237060547,358966,2023-01-02
2023-01-09,24.75,24.75,27.149999618530273,24.049999237060547,27.149999618530273,117138,2023-01-09
2023-01-16,25.850000381469727,25.850000381469727,29.700000762939453,24.200000762939453,24.200000762939453,753865,2023-01-16
2023-01-23,24.799999237060547,24.799999237060547,27.850000381469727,24.299999237060547,25.899999618530273,109364,2023-01-23
2023-01-30,24.0,24.0,26.399999618530273,22.799999237060547,25.25,81474,2023-01-30
2023-02-06,24.649999618530273,24.649999618530273,25.399999618530273,23.100000381469727,23.350000381469727,103406,2023-02-06
2023-02-13,23.049999237060547,23.049999237060547,24.899999618530273,22.75,24.850000381469727,54625,2023-02-13
2023-02-20,21.549999237060547,21.549999237060547,23.850000381469727,20.799999237060547,23.799999237060547,27567,2023-02-20
2023-02-27,21.549999237060547,21.549999237060547,22.100000381469727,19.5,21.799999237060547,52547,2023-02-27
2023-03-06,20.899999618530273,20.899999618530273,21.899999618530273,20.549999237060547,21.450000762939453,31496,2023-03-06
2023-03-13,18.899999618530273,18.899999618530273,22.450000762939453,18.5,22.450000762939453,48315,2023-03-13
2023-03-20,18.649999618530273,18.649999618530273,19.799999237060547,18.200000762939453,18.399999618530273,34161,2023-03-20
2023-03-27,18.149999618530273,18.149999618530273,19.200000762939453,16.25,19.200000762939453,73272,2023-03-27
2023-04-03,22.350000381469727,22.350000381469727,23.899999618530273,17.899999618530273,18.399999618530273,126795,2023-04-03
2023-04-10,22.950000762939453,22.950000762939453,24.700000762939453,22.200000762939453,23.350000381469727,77115,2023-04-10
2023-04-17,22.75,22.75,23.399999618530273,21.600000381469727,23.0,34558,2023-04-17
2023-04-24,22.299999237060547,22.299999237060547,22.899999618530273,21.149999618530273,22.100000381469727,71198,2023-04-24
2023-05-01,21.5,21.5,23.149999618530273,20.5,22.299999237060547,49572,2023-05-01
2023-05-08,21.450000762939453,21.450000762939453,22.350000381469727,20.200000762939453,21.5,41010,2023-05-08
2023-05-15,20.950000762939453,20.950000762939453,22.850000381469727,20.299999237060547,21.25,59001,2023-05-15
2023-05-22,20.549999237060547,20.549999237060547,21.600000381469727,19.850000381469727,21.350000381469727,53226,2023-05-22
2023-05-29,21.399999618530273,21.399999618530273,22.399999618530273,19.850000381469727,20.799999237060547,68082,2023-05-29
2023-06-05,20.799999237060547,20.799999237060547,22.450000762939453,20.200000762939453,21.0,54488,2023-06-05
2023-06-12,20.5,20.5,21.299999237060547,20.049999237060547,21.25,50829,2023-06-12
2023-06-19,20.200000762939453,20.200000762939453,22.0,19.5,20.200000762939453,138391,2023-06-19
2023-06-26,20.049999237060547,20.049999237060547,20.850000381469727,19.75,20.850000381469727,39310,2023-06-26
2023-07-03,20.350000381469727,20.350000381469727,20.649999618530273,19.850000381469727,19.850000381469727,29326,2023-07-03
2023-07-10,20.200000762939453,20.200000762939453,20.75,20.0,20.0,47621,2023-07-10
2023-07-17,22.850000381469727,22.850000381469727,26.0,20.100000381469727,20.450000762939453,1582817,2023-07-17
2023-07-24,22.649999618530273,22.649999618530273,23.850000381469727,21.200000762939453,23.350000381469727,251993,2023-07-24
2023-07-31,23.0,23.0,24.549999237060547,21.5,22.950000762939453,355708,2023-07-31
2023-08-07,23.850000381469727,23.850000381469727,24.700000762939453,22.399999618530273,23.200000762939453,250179,2023-08-07
2023-08-14,23.649999618530273,23.649999618530273,24.899999618530273,22.0,24.200000762939453,334818,2023-08-14
2023-08-21,23.75,23.75,24.5,23.25,23.649999618530273,332353,2023-08-21
2023-08-28,23.200000762939453,23.200000762939453,24.450000762939453,20.200000762939453,24.0,324677,2023-08-28
2023-09-04,26.950000762939453,26.950000762939453,27.049999237060547,22.899999618530273,23.799999237060547,1562297,2023-09-04
2023-09-11,25.149999618530273,25.149999618530273,27.149999618530273,23.799999237060547,27.149999618530273,312623,2023-09-11
2023-09-18,24.549999237060547,24.549999237060547,26.700000762939453,24.25,24.600000381469727,272140,2023-09-18
2023-09-25,23.950000762939453,23.950000762939453,25.399999618530273,23.399999618530273,24.950000762939453,118435,2023-09-25
2023-10-02,24.0,24.0,24.350000381469727,22.600000381469727,23.950000762939453,57591,2023-10-02
2023-10-09,23.899999618530273,23.899999618530273,24.75,23.0,24.0,159077,2023-10-09
2023-10-16,25.450000762939453,25.450000762939453,26.0,23.0,24.399999618530273,340301,2023-10-16
2023-10-23,23.5,23.5,25.5,22.600000381469727,25.5,162838,2023-10-23
2023-10-30,25.950000762939453,25.950000762939453,26.450000762939453,22.700000762939453,24.100000381469727,533189,2023-10-30
2023-11-06,24.350000381469727,24.350000381469727,26.5,23.75,25.950000762939453,183375,2023-11-06
2023-11-13,23.950000762939453,23.950000762939453,24.75,23.700000762939453,24.450000762939453,184461,2023-11-13
2023-11-20,24.350000381469727,24.350000381469727,25.600000381469727,23.600000381469727,24.350000381469727,392545,2023-11-20
2023-11-27,26.600000381469727,26.600000381469727,27.149999618530273,23.75,24.350000381469727,409961,2023-11-27
2023-12-04,25.299999237060547,25.299999237060547,27.450000762939453,24.25,27.399999618530273,293500,2023-12-04
2023-12-11,25.450000762939453,25.450000762939453,26.75,24.200000762939453,25.75,471110,2023-12-11
2023-12-18,26.75,26.75,33.0,24.899999618530273,25.75,7977190,2023-12-18
2023-12-25,28.200000762939453,28.200000762939453,30.549999237060547,26.649999618530273,26.75,817247,2023-12-25
2024-01-01,30.700000762939453,30.700000762939453,32.400001525878906,27.5,28.0,1326475,2024-01-01
2024-01-08,31.600000381469727,31.600000381469727,32.900001525878906,28.799999237060547,30.950000762939453,1438674,2024-01-08
2024-01-15,28.899999618530273,28.899999618530273,32.45000076293945,27.200000762939453,32.0,389817,2024-01-15
2024-01-22,29.5,29.5,30.0,27.600000381469727,28.899999618530273,314669,2024-01-22
2024-01-29,35.599998474121094,35.599998474121094,37.0,29.100000381469727,29.549999237060547,2211315,2024-01-29
2024-02-05,37.04999923706055,37.04999923706055,42.70000076293945,33.599998474121094,36.400001525878906,3502460,2024-02-05
2024-02-12,36.20000076293945,36.20000076293945,40.75,34.25,38.79999923706055,660036,2024-02-12
2024-02-19,35.04999923706055,35.04999923706055,38.79999923706055,33.25,38.79999923706055,319596,2024-02-19
2024-02-26,33.25,33.25,35.29999923706055,30.299999237060547,35.25,443247,2024-02-26
2024-03-04,29.950000762939453,29.950000762939453,34.599998474121094,29.5,34.599998474121094,192573,2024-03-04
2024-03-11,24.299999237060547,24.299999237060547,30.899999618530273,23.0,29.649999618530273,295329,2024-03-11
2024-03-18,25.450000762939453,25.450000762939453,25.649999618530273,23.5,24.149999618530273,179866,2024-03-18
2024-03-25,23.850000381469727,23.850000381469727,25.799999237060547,23.100000381469727,25.450000762939453,112515,2024-03-25
2024-04-01,27.299999237060547,27.299999237060547,27.850000381469727,23.299999237060547,24.799999237060547,187660,2024-04-01
2024-04-08,27.450000762939453,27.450000762939453,30.049999237060547,27.200000762939453,28.649999618530273,231693,2024-04-08
2024-04-15,27.100000381469727,27.100000381469727,28.5,26.25,26.799999237060547,90496,2024-04-15
2024-04-22,27.399999618530273,27.399999618530273,28.75,26.700000762939453,27.100000381469727,344871,2024-04-22
2024-04-29,26.75,26.75,28.25,25.700000762939453,27.899999618530273,114092,2024-04-29
2024-05-06,25.899999618530273,25.899999618530273,27.600000381469727,25.25,27.299999237060547,271123,2024-05-06
2024-05-13,25.899999618530273,25.899999618530273,26.5,24.649999618530273,26.299999237060547,303142,2024-05-13
2024-05-20,25.049999237060547,25.049999237060547,26.350000381469727,24.299999237060547,25.5,128774,2024-05-20
2024-05-27,23.799999237060547,23.799999237060547,25.950000762939453,23.350000381469727,25.450000762939453,183033,2024-05-27
2024-06-03,23.850000381469727,23.850000381469727,24.700000762939453,21.649999618530273,23.850000381469727,144766,2024-06-03
2024-06-10,27.3700008392334,27.3700008392334,27.940000534057617,23.59000015258789,24.899999618530273,347385,2024-06-10
2024-06-17,28.469999313354492,28.469999313354492,30.200000762939453,26.600000381469727,27.3700008392334,496553,2024-06-17
2024-06-24,27.75,27.75,28.850000381469727,26.049999237060547,28.850000381469727,311215,2024-06-24
2024-07-01,30.010000228881836,30.010000228881836,31.989999771118164,27.520000457763672,27.520000457763672,721395,2024-07-01
2024-07-08,30.06999969482422,30.06999969482422,33.0,29.15999984741211,29.899999618530273,484253,2024-07-08
2024-07-15,33.2599983215332,33.2599983215332,33.2599983215332,29.25,29.399999618530273,999492,2024-07-15
2024-07-22,34.790000915527344,34.790000915527344,36.5,31.440000534057617,32.939998626708984,1140718,2024-07-22
2024-07-29,38.04999923706055,38.04999923706055,41.75,34.790000915527344,35.5,1070475,2024-07-29
2024-08-05,38.93000030517578,38.93000030517578,40.0,35.36000061035156,38.0,245489,2024-08-05
2024-08-12,39.959999084472656,39.959999084472656,41.0,38.0,39.95000076293945,921536,2024-08-12
2024-08-19,44.2599983215332,44.2599983215332,44.2599983215332,39.0,39.0,256794,2024-08-19
2024-08-26,45.900001525878906,45.900001525878906,48.790000915527344,45.900001525878906,46.0,212749,2024-08-26
2024-09-02,43.97999954223633,43.97999954223633,45.0,43.119998931884766,45.0,234519,2024-09-02
2024-09-09,48.529998779296875,48.529998779296875,48.529998779296875,44.849998474121094,44.849998474121094,171151,2024-09-09
2024-09-16,47.529998779296875,47.529998779296875,51.4900016784668,47.529998779296875,48.529998779296875,265116,2024-09-16
2024-09-23,46.5,46.5,48.900001525878906,45.0,48.47999954223633,227923,2024-09-23
2024-09-30,49.0,49.0,49.599998474121094,47.0,47.0,96025,2024-09-30
2024-10-07,49.4900016784668,49.4900016784668,50.5,48.099998474121094,48.099998474121094,88420,2024-10-07
2024-10-14,47.0,47.0,49.47999954223633,46.689998626708984,48.5,22347,2024-10-14
2024-10-21,43.290000915527344,43.290000915527344,50.0,42.91999816894531,47.0099983215332,223516,2024-10-21
2024-10-28,52.59000015258789,52.59000015258789,52.59000015258789,41.25,43.29999923706055,150922,2024-10-28
2024-11-04,59.54999923706055,59.54999923706055,59.599998474121094,53.63999938964844,55.099998474121094,137608,2024-11-04
2024-11-11,64.44000244140625,64.44000244140625,64.44000244140625,58.5,60.7400016784668,107566,2024-11-11
2024-11-18,69.7300033569336,69.7300033569336,69.7300033569336,65.72000122070312,65.72000122070312,84492,2024-11-18
2024-11-25,76.95999908447266,76.95999908447266,76.95999908447266,71.12000274658203,71.12000274658203,26186,2024-11-25
2024-12-02,84.94000244140625,84.94000244140625,84.94000244140625,78.48999786376953,78.48999786376953,110538,2024-12-02
2024-12-09,93.75,93.75,93.75,86.62999725341797,86.62999725341797,29804,2024-12-09
2024-12-16,103.4800033569336,103.4800033569336,103.4800033569336,95.62000274658203,95.62000274658203,186787,2024-12-16
2024-12-23,109.75,109.75,109.75,103.5,105.54000091552734,655409,2024-12-23
2024-12-30,121.13999938964844,121.13999938964844,121.13999938964844,111.94000244140625,111.94000244140625,226899,2024-12-30
2025-01-06,131.5800018310547,131.5800018310547,131.5800018310547,119.5,121.5999984741211,382674,2025-01-06
2025-01-13,138.0,138.0,138.14999389648438,129.38999938964844,134.2100067138672,345888,2025-01-13
2025-01-20,134.75,134.75,141.0,134.75,137.99000549316406,296890,2025-01-20
2025-01-27,127.5,127.5,132.0500030517578,124.0,132.0500030517578,405071,2025-01-27
2025-02-03,130.5,130.5,132.33999633789062,128.0,128.0,280189,2025-02-03
2025-02-10,150.0800018310547,150.0800018310547,159.89999389648438,135.0,137.0,669711,2025-02-10
2025-02-17,151.22000122070312,151.22000122070312,157.5800018310547,139.0,151.0,289182,2025-02-17
2025-02-24,144.47000122070312,144.47000122070312,156.0,142.32000732421875,156.0,191878,2025-02-24
2025-03-03,147.5800018310547,147.5800018310547,147.6999969482422,130.0,144.47000122070312,226058,2025-03-03
2025-03-10,148.75999450683594,148.75999450683594,155.0,145.0,152.8800048828125,243757,2025-03-10
2025-03-17,145.97999572753906,145.97999572753906,152.88999938964844,141.85000610351562,150.0,57438,2025-03-17
2025-03-24,139.0399932861328,139.0399932861328,149.99000549316406,131.89999389648438,149.99000549316406,121099,2025-03-24
2025-03-31,140.10000610351562,140.10000610351562,148.5,137.10000610351562,139.0399932861328,56237,2025-03-31
2025-04-07,138.30999755859375,138.30999755859375,144.99000549316406,133.08999633789062,138.0,67346,2025-04-07
2025-04-14,139.4199981689453,139.4199981689453,145.0,137.0,138.0500030517578,33568,2025-04-14
2025-04-21,143.7899932861328,143.7899932861328,148.0,138.80999755859375,143.99000549316406,81215,2025-04-21
2025-04-28,139.75999450683594,139.75999450683594,145.75,135.0,143.0,151532,2025-04-28
2025-05-05,137.25999450683594,137.25999450683594,141.97000122070312,135.0,140.0,66789,2025-05-05
2025-05-12,141.60000610351562,141.60000610351562,145.25,136.0,138.25,144480,2025-05-12
2025-05-19,137.05999755859375,137.05999755859375,143.85000610351562,136.10000610351562,142.0,70158,2025-05-19
2025-05-26,132.5500030517578,132.5500030517578,139.44000244140625,131.0,137.0,94147,2025-05-26
2025-06-02,145.9199981689453,145.9199981689453,145.9199981689453,130.0,133.10000610351562,82943,2025-06-02
2025-06-09,151.39999389648438,151.39999389648438,160.8699951171875,148.0,148.8000030517578,210708,2025-06-09
2025-06-16,142.42999267578125,142.42999267578125,148.5,137.3000030517578,148.3699951171875,70644,2025-06-16
2025-06-23,150.89999389648438,150.89999389648438,152.0,141.5,141.5,78548,2025-06-23
2025-06-30,151.0,151.0,151.89999389648438,147.0,148.0,110186,2025-06-30
2025-07-07,154.41000366210938,154.41000366210938,156.0,150.0,154.02000427246094,189250,2025-07-07
2025-07-14,157.55999755859375,157.55999755859375,157.55999755859375,155.5,156.0,28261,2025-07-14
