Date,Adj Close_PKTEA.NS,Close_PKTEA.NS,High_PKTEA.NS,Low_PKTEA.NS,Open_PKTEA.NS,Volume_PKTEA.NS,Date
2021-05-31,218.6175537109375,221.1999969482422,239.9499969482422,214.0500030517578,225.0,2462,2021-05-31
2021-06-07,233.34361267089844,236.10000610351562,244.0,210.89999389648438,229.5,6239,2021-06-07
2021-06-14,277.2746276855469,280.54998779296875,288.25,227.3000030517578,240.64999389648438,21548,2021-06-14
2021-06-21,311.470703125,315.1499938964844,340.8999938964844,278.0,293.0,21736,2021-06-21
2021-06-28,354.85821533203125,359.04998779296875,384.8999938964844,315.0,315.1499938964844,17601,2021-06-28
2021-07-05,312.0143127441406,315.70001220703125,363.8999938964844,301.1499938964844,350.0,8556,2021-07-05
2021-07-12,323.7753601074219,327.6000061035156,338.6000061035156,301.54998779296875,315.70001220703125,8304,2021-07-12
2021-07-19,322.98468017578125,326.79998779296875,339.95001220703125,305.0,330.0,7122,2021-07-19
2021-07-26,326.9874267578125,330.8500061035156,356.6499938964844,323.1499938964844,327.0,12906,2021-07-26
2021-08-02,311.4212646484375,315.1000061035156,338.8999938964844,306.04998779296875,330.8500061035156,6597,2021-08-02
2021-08-09,338.50140380859375,342.5,344.29998779296875,290.0,324.8999938964844,12606,2021-08-09
2021-08-16,336.0799865722656,340.04998779296875,360.6000061035156,325.3999938964844,346.6000061035156,7720,2021-08-16
2021-08-23,321.3045349121094,325.1000061035156,342.95001220703125,315.0,330.0,3026,2021-08-23
2021-08-30,335.9317626953125,339.8999938964844,339.8999938964844,315.0,325.1000061035156,4429,2021-08-30
2021-09-06,335.9812316894531,339.95001220703125,357.8999938964844,326.0,356.70001220703125,18216,2021-09-06
2021-09-13,336.03057861328125,340.0,350.0,330.29998779296875,349.0,6061,2021-09-13
2021-09-20,343.096923828125,345.6000061035156,359.70001220703125,321.29998779296875,344.20001220703125,9966,2021-09-20
2021-09-27,319.3699951171875,321.70001220703125,363.0,315.1499938964844,350.0,5856,2021-09-27
2021-10-04,327.60986328125,330.0,342.1499938964844,321.1000061035156,322.0,4894,2021-10-04
2021-10-11,325.2768859863281,327.6499938964844,345.8999938964844,318.0,330.0,3083,2021-10-11
2021-10-18,302.79095458984375,305.0,336.0,300.0,336.0,5083,2021-10-18
2021-10-25,307.65545654296875,309.8999938964844,310.0,293.1000061035156,293.1000061035156,1573,2021-10-25
2021-11-01,308.0029296875,310.25,321.0,295.0,305.1000061035156,1725,2021-11-01
2021-11-08,297.47967529296875,299.6499938964844,312.0,292.1000061035156,310.25,2039,2021-11-08
2021-11-15,283.03509521484375,285.1000061035156,303.0,274.54998779296875,296.0,2341,2021-11-15
2021-11-22,274.9937744140625,277.0,298.70001220703125,270.1000061035156,275.04998779296875,1415,2021-11-22
2021-11-29,270.57598876953125,272.54998779296875,279.0,262.29998779296875,263.6499938964844,1154,2021-11-29
2021-12-06,287.8996276855469,290.0,301.95001220703125,260.0,267.20001220703125,4043,2021-12-06
2021-12-13,297.77752685546875,299.95001220703125,325.25,282.1499938964844,304.0,3598,2021-12-13
2021-12-20,278.96478271484375,281.0,297.0,270.25,286.0,2397,2021-12-20
2021-12-27,287.8996276855469,290.0,304.79998779296875,275.0,275.0,1060,2021-12-27
2022-01-03,294.848876953125,297.0,306.79998779296875,281.3500061035156,290.0,795,2022-01-03
2022-01-10,289.7361755371094,291.8500061035156,310.8999938964844,281.54998779296875,297.0,5008,2022-01-10
2022-01-17,288.4952392578125,290.6000061035156,304.8999938964844,276.0,304.8999938964844,2518,2022-01-17
2022-01-24,291.82098388671875,293.95001220703125,297.75,276.5,276.79998779296875,488,2022-01-24
2022-01-31,282.6876220703125,284.75,302.0,270.0,279.3500061035156,2145,2022-01-31
2022-02-07,290.08367919921875,292.20001220703125,302.0,275.0,288.0,2257,2022-02-07
2022-02-14,268.04443359375,270.0,288.79998779296875,256.5,277.6000061035156,1220,2022-02-14
2022-02-21,246.89871215820312,248.6999969482422,261.8999938964844,237.0,260.0,1176,2022-02-21
2022-02-28,214.33628845214844,215.89999389648438,256.95001220703125,215.89999389648438,236.89999389648438,2933,2022-02-28
2022-03-07,233.29795837402344,235.0,241.75,205.14999389648438,205.14999389648438,9229,2022-03-07
2022-03-14,257.1737365722656,259.04998779296875,259.04998779296875,224.0,246.0,4265,2022-03-14
2022-03-21,328.10626220703125,330.5,330.5,268.0,268.0,10161,2022-03-21
2022-03-28,302.79095458984375,305.0,364.0,305.0,346.0,10537,2022-03-28
2022-04-04,303.3369445800781,305.54998779296875,323.0,290.0,304.0,2205,2022-04-04
2022-04-11,316.6399230957031,318.95001220703125,319.95001220703125,286.29998779296875,298.0,1623,2022-04-11
2022-04-18,298.8199462890625,301.0,324.5,290.0,317.95001220703125,1880,2022-04-18
2022-04-25,296.68548583984375,298.8500061035156,318.3999938964844,276.6000061035156,291.04998779296875,3376,2022-04-25
2022-05-02,275.093017578125,277.1000061035156,300.0,275.5,286.0,1274,2022-05-02
2022-05-09,263.0806884765625,265.0,291.29998779296875,251.0500030517578,277.5,1415,2022-05-09
2022-05-16,267.99481201171875,269.95001220703125,280.0,252.10000610351562,252.10000610351562,625,2022-05-16
2022-05-23,265.512939453125,267.45001220703125,281.3999938964844,256.6000061035156,281.3999938964844,617,2022-05-23
2022-05-30,277.9720153808594,280.0,295.5,254.3000030517578,270.0,901,2022-05-30
2022-06-06,289.8851013183594,292.0,306.0,272.0,280.0,4542,2022-06-06
2022-06-13,311.427978515625,313.70001220703125,337.95001220703125,289.8999938964844,289.95001220703125,7334,2022-06-13
2022-06-20,310.9315490722656,313.20001220703125,317.1000061035156,301.0,313.45001220703125,11549,2022-06-20
2022-06-27,297.8271789550781,300.0,335.29998779296875,300.0,317.0,2429,2022-06-27
2022-07-04,301.1032409667969,303.29998779296875,321.6000061035156,285.6000061035156,285.6000061035156,571,2022-07-04
2022-07-11,292.664794921875,294.79998779296875,313.6499938964844,285.95001220703125,303.29998779296875,991,2022-07-11
2022-07-18,284.9213562011719,287.0,305.0,278.0,294.79998779296875,882,2022-07-18
2022-07-25,287.94921875,290.04998779296875,297.75,279.29998779296875,287.0,697,2022-07-25
2022-08-01,274.14990234375,276.1499938964844,293.8999938964844,267.25,285.0,626,2022-08-01
2022-08-08,264.123046875,266.04998779296875,285.5,261.6000061035156,276.1499938964844,1117,2022-08-08
2022-08-15,302.79095458984375,305.0,317.20001220703125,266.0,266.04998779296875,32847,2022-08-15
2022-08-22,303.88299560546875,306.1000061035156,325.0,305.04998779296875,320.25,1814,2022-08-22
2022-08-29,304.577880859375,306.79998779296875,319.29998779296875,300.0,305.0,3204,2022-08-29
2022-09-05,317.68231201171875,320.0,333.95001220703125,305.0,318.6000061035156,22760,2022-09-05
2022-09-12,319.56854248046875,321.8999938964844,334.0,310.0,320.0,18244,2022-09-12
2022-09-19,311.8765563964844,313.1499938964844,337.0,310.54998779296875,330.8999938964844,3070,2022-09-19
2022-09-26,296.29022216796875,297.5,318.95001220703125,280.25,318.95001220703125,1841,2022-09-26
2022-10-03,302.2160339355469,303.45001220703125,318.0,286.5,304.79998779296875,548,2022-10-03
2022-10-10,253.8634490966797,254.89999389648438,310.0,252.1999969482422,309.95001220703125,5925,2022-10-10
2022-10-17,277.6164855957031,278.75,278.75,250.0,267.6000061035156,2196,2022-10-17
2022-10-24,272.3878173828125,273.5,289.8999938964844,256.0,289.8999938964844,662,2022-10-24
2022-10-31,271.98944091796875,273.1000061035156,281.54998779296875,253.0,275.54998779296875,1162,2022-10-31
2022-11-07,270.7943115234375,271.8999938964844,282.95001220703125,263.0,273.79998779296875,16913,2022-11-07
2022-11-14,268.4040832519531,269.5,276.0,260.1000061035156,276.0,35820,2022-11-14
2022-11-21,264.2211608886719,265.29998779296875,277.95001220703125,251.3000030517578,269.5,33970,2022-11-21
2022-11-28,254.26182556152344,255.3000030517578,265.29998779296875,237.0,265.29998779296875,6858,2022-11-28
2022-12-05,262.528076171875,263.6000061035156,268.3999938964844,250.0,263.54998779296875,2456,2022-12-05
2022-12-12,250.97523498535156,252.0,271.0,250.0,271.0,1698,2022-12-12
2022-12-19,244.252685546875,245.25,261.70001220703125,245.10000610351562,252.0,1199,2022-12-19
2022-12-26,249.9295196533203,250.9499969482422,258.0,233.5,234.10000610351562,411,2022-12-26
2023-01-02,243.95391845703125,244.9499969482422,254.85000610351562,230.0,250.9499969482422,1272,2023-01-02
2023-01-09,243.95391845703125,244.9499969482422,249.9499969482422,233.0,238.0,603,2023-01-09
2023-01-16,234.0443878173828,235.0,246.6999969482422,230.1999969482422,238.0,2182,2023-01-16
2023-01-23,235.9366455078125,236.89999389648438,249.3000030517578,225.0,235.10000610351562,985,2023-01-23
2023-01-30,234.0443878173828,235.0,247.6999969482422,225.0500030517578,247.64999389648438,2272,2023-01-30
2023-02-06,232.99864196777344,233.9499969482422,240.60000610351562,221.0,227.0,847,2023-02-06
2023-02-13,240.31875610351562,241.3000030517578,244.5500030517578,222.35000610351562,222.39999389648438,181,2023-02-13
2023-02-20,248.88377380371094,249.89999389648438,255.0,229.25,229.25,7266,2023-02-20
2023-02-27,289.2190856933594,290.3999938964844,290.3999938964844,250.10000610351562,261.8500061035156,15701,2023-02-27
2023-03-06,311.1296081542969,312.3999938964844,334.0,294.0,304.0,7498,2023-03-06
2023-03-13,293.8003845214844,295.0,309.79998779296875,289.0,303.79998779296875,1705,2023-03-13
2023-03-20,293.6510009765625,294.8500061035156,295.0,280.1000061035156,295.0,2260,2023-03-20
2023-03-27,291.3603210449219,292.54998779296875,294.8500061035156,268.8500061035156,294.8500061035156,1041,2023-03-27
2023-04-03,304.4070739746094,305.6499938964844,305.6499938964844,292.54998779296875,292.54998779296875,11,2023-04-03
2023-04-10,284.83697509765625,286.0,305.5,270.75,298.0,1036,2023-04-10
2023-04-17,263.9223937988281,265.0,290.0,259.20001220703125,278.8500061035156,558,2023-04-17
2023-04-24,263.9223937988281,265.0,270.0,259.0,266.0,590,2023-04-24
2023-05-01,255.7059326171875,256.75,265.0,252.6999969482422,265.0,351,2023-05-01
2023-05-08,254.958984375,256.0,256.75,251.0,256.75,359,2023-05-08
2023-05-15,249.97930908203125,251.0,264.95001220703125,251.0,264.8500061035156,317,2023-05-15
2023-05-22,244.9996337890625,246.0,261.6000061035156,245.5,255.0,345,2023-05-22
2023-05-29,244.50167846679688,245.5,255.0,245.0,247.0,819,2023-05-29
2023-06-05,258.1957702636719,259.25,260.0,241.0,246.0,759,2023-06-05
2023-06-12,266.7109680175781,267.79998779296875,272.0,250.3000030517578,270.0,4244,2023-06-12
2023-06-19,268.90203857421875,270.0,281.0,262.0,277.8999938964844,2537,2023-06-19
2023-06-26,281.84918212890625,283.0,300.0,265.0,272.0,3529,2023-06-26
2023-07-03,254.958984375,256.0,290.0,251.75,290.0,1575,2023-07-03
2023-07-10,264.2709655761719,265.3500061035156,266.6000061035156,253.14999389648438,255.0,437,2023-07-10
2023-07-17,252.9671173095703,254.0,263.25,240.35000610351562,252.5,2234,2023-07-17
2023-07-24,276.6703186035156,277.79998779296875,277.79998779296875,242.0,254.0,2485,2023-07-24
2023-07-31,272.63677978515625,273.75,276.8999938964844,260.0,275.0,4809,2023-07-31
2023-08-07,268.90203857421875,270.0,283.95001220703125,256.0,283.95001220703125,1100,2023-08-07
2023-08-14,264.02197265625,265.1000061035156,277.95001220703125,265.0,270.0,823,2023-08-14
2023-08-21,282.3471374511719,283.5,283.5,265.0,275.8999938964844,5715,2023-08-21
2023-08-28,301.7678527832031,303.0,316.3500061035156,290.0,297.29998779296875,3610,2023-08-28
2023-09-04,290.7130126953125,291.8999938964844,317.95001220703125,286.0,309.1000061035156,1163,2023-09-04
2023-09-11,291.80853271484375,293.0,304.25,285.0,291.8999938964844,5915,2023-09-11
2023-09-18,293.8003845214844,295.0,299.29998779296875,285.04998779296875,293.0,433,2023-09-18
2023-09-25,317.8966979980469,318.6499938964844,320.0,275.5,300.8999938964844,5833,2023-09-25
2023-10-02,298.1435241699219,298.8500061035156,318.6499938964844,294.1000061035156,318.6499938964844,870,2023-10-02
2023-10-09,294.7515563964844,295.45001220703125,308.95001220703125,290.0,298.8500061035156,792,2023-10-09
2023-10-16,298.29315185546875,299.0,305.0,288.0,302.0,1386,2023-10-16
2023-10-23,283.32861328125,284.0,300.5,284.0,300.5,603,2023-10-23
2023-10-30,282.3309631347656,283.0,284.8999938964844,262.1000061035156,284.8999938964844,359,2023-10-30
2023-11-06,269.4115905761719,270.04998779296875,284.0,270.0,283.0,1352,2023-11-06
2023-11-13,292.3073425292969,293.0,295.0,268.8500061035156,277.04998779296875,4835,2023-11-13
2023-11-20,279.33807373046875,280.0,292.0,264.8500061035156,292.0,4139,2023-11-20
2023-11-27,287.31915283203125,288.0,298.95001220703125,280.0,280.0,1144,2023-11-27
2023-12-04,281.5328674316406,282.20001220703125,298.0,280.0,288.0,728,2023-12-04
2023-12-11,280.7347412109375,281.3999938964844,289.8999938964844,275.04998779296875,282.20001220703125,2177,2023-12-11
2023-12-18,303.2314758300781,303.95001220703125,304.5,280.0,282.04998779296875,4530,2023-12-18
2023-12-25,320.0415954589844,320.79998779296875,332.29998779296875,290.1000061035156,303.95001220703125,4853,2023-12-25
2024-01-01,304.77777099609375,305.5,320.79998779296875,299.6000061035156,320.79998779296875,1628,2024-01-01
2024-01-08,299.2908020019531,300.0,310.0,290.0,310.0,964,2024-01-08
2024-01-15,310.1650085449219,310.8999938964844,335.8500061035156,301.0,313.25,5313,2024-01-15
2024-01-22,312.26007080078125,313.0,330.0,306.04998779296875,310.8999938964844,1317,2024-01-22
2024-01-29,313.3574523925781,314.1000061035156,327.0,300.1000061035156,313.0,2120,2024-01-29
2024-02-05,349.47186279296875,350.29998779296875,350.29998779296875,298.0,320.3999938964844,11965,2024-02-05
2024-02-12,347.17730712890625,348.0,375.20001220703125,332.0,350.29998779296875,9973,2024-02-12
2024-02-19,351.3175048828125,352.1499938964844,365.3999938964844,330.0,365.3999938964844,4689,2024-02-19
2024-02-26,356.1560363769531,357.0,359.20001220703125,318.29998779296875,359.20001220703125,5926,2024-02-26
2024-03-04,375.1609802246094,376.04998779296875,399.0,356.5,374.0,8961,2024-03-04
2024-03-11,343.13690185546875,343.95001220703125,393.8500061035156,331.79998779296875,387.0,3181,2024-03-11
2024-03-18,344.2342834472656,345.04998779296875,354.04998779296875,321.0,339.29998779296875,4756,2024-03-18
2024-03-25,325.5784912109375,326.3500061035156,361.75,321.5,345.04998779296875,1660,2024-03-25
2024-04-01,330.865966796875,331.6499938964844,346.79998779296875,318.04998779296875,333.0,2315,2024-04-01
2024-04-08,311.2624206542969,312.0,332.6000061035156,308.70001220703125,332.6000061035156,1032,2024-04-08
2024-04-15,324.7803649902344,325.54998779296875,328.79998779296875,280.3999938964844,312.1000061035156,1231,2024-04-15
2024-04-22,315.9513244628906,316.70001220703125,341.79998779296875,311.70001220703125,341.79998779296875,1032,2024-04-22
2024-04-29,314.4548645019531,315.20001220703125,335.3500061035156,303.0,317.79998779296875,2254,2024-04-29
2024-05-06,327.224609375,328.0,355.5,308.54998779296875,315.1000061035156,5497,2024-05-06
2024-05-13,325.9775390625,326.75,338.8999938964844,300.6499938964844,326.20001220703125,5448,2024-05-13
2024-05-20,314.4548645019531,315.20001220703125,327.0,311.1000061035156,316.8500061035156,1016,2024-05-20
2024-05-27,304.2789611816406,305.0,320.8999938964844,303.0,318.79998779296875,1343,2024-05-27
2024-06-03,308.56878662109375,309.29998779296875,336.0,280.25,311.6000061035156,2744,2024-06-03
2024-06-10,327.9229431152344,328.70001220703125,345.0,301.1000061035156,308.3999938964844,3264,2024-06-10
2024-06-17,412.4226989746094,413.3999938964844,413.3999938964844,324.04998779296875,328.70001220703125,15195,2024-06-17
2024-06-24,514.381103515625,515.5999755859375,525.0,420.0,479.3999938964844,66774,2024-06-24
2024-07-01,437.66290283203125,438.70001220703125,515.0,423.29998779296875,515.0,8848,2024-07-01
2024-07-08,419.7054748535156,420.70001220703125,459.20001220703125,420.0,453.75,5501,2024-07-08
2024-07-15,380.9971618652344,381.8999938964844,427.79998779296875,380.1000061035156,420.70001220703125,3434,2024-07-15
2024-07-22,404.0924377441406,405.04998779296875,424.0,381.6000061035156,381.8999938964844,2317,2024-07-22
2024-07-29,413.02130126953125,414.0,434.25,392.04998779296875,405.04998779296875,6274,2024-07-29
2024-08-05,419.0569763183594,420.04998779296875,431.0,401.0,424.0,3038,2024-08-05
2024-08-12,411.0260009765625,412.0,441.0,405.20001220703125,411.6499938964844,2306,2024-08-12
2024-08-19,418.9572448730469,419.95001220703125,432.0,406.3999938964844,406.3999938964844,3321,2024-08-19
2024-08-26,415.0165710449219,416.0,435.8999938964844,415.0,428.6499938964844,1595,2024-08-26
2024-09-02,418.8574523925781,419.8500061035156,430.0,408.29998779296875,420.0,1420,2024-09-02
2024-09-09,430.6295471191406,431.6499938964844,437.75,415.0,418.0,1504,2024-09-09
2024-09-16,420.0047302246094,421.0,442.20001220703125,409.04998779296875,433.0,749,2024-09-16
2024-09-23,458.1499938964844,458.1499938964844,470.8999938964844,413.3999938964844,418.0,5104,2024-09-23
2024-09-30,553.5999755859375,553.5999755859375,594.9000244140625,412.3500061035156,412.3500061035156,88734,2024-09-30
2024-10-07,502.0,502.0,585.0,488.95001220703125,565.0,19217,2024-10-07
2024-10-14,446.79998779296875,446.79998779296875,510.0,433.0,504.79998779296875,6661,2024-10-14
2024-10-21,405.3999938964844,405.3999938964844,474.0,395.04998779296875,474.0,6816,2024-10-21
2024-10-28,517.9000244140625,517.9000244140625,540.1500244140625,400.1000061035156,406.45001220703125,11489,2024-10-28
2024-11-04,546.3499755859375,546.3499755859375,596.2000122070312,491.20001220703125,517.9000244140625,38187,2024-11-04
2024-11-11,527.2000122070312,527.2000122070312,562.0,520.5499877929688,520.5499877929688,9329,2024-11-11
2024-11-18,528.2000122070312,528.2000122070312,553.5499877929688,520.0,553.5499877929688,5085,2024-11-18
2024-11-25,541.5499877929688,541.5499877929688,564.6500244140625,525.0,554.4000244140625,6810,2024-11-25
2024-12-02,583.4000244140625,583.4000244140625,594.0,532.0499877929688,535.5499877929688,9586,2024-12-02
2024-12-09,715.8499755859375,715.8499755859375,749.0,570.0499877929688,585.0,108315,2024-12-09
2024-12-16,766.0,766.0,790.0,695.0,697.9500122070312,17547,2024-12-16
2024-12-23,750.25,750.25,793.8499755859375,715.0,727.7000122070312,5134,2024-12-23
2024-12-30,724.1500244140625,724.1500244140625,787.0,714.0499877929688,787.0,2522,2024-12-30
2025-01-06,793.4500122070312,793.4500122070312,793.4500122070312,664.9500122070312,702.0,10159,2025-01-06
2025-01-13,800.3499755859375,800.3499755859375,902.5499877929688,740.7999877929688,825.0,10231,2025-01-13
2025-01-20,723.5499877929688,723.5499877929688,789.0,723.5499877929688,784.3499755859375,355,2025-01-20
2025-01-27,668.3499755859375,668.3499755859375,709.0999755859375,650.0,709.0999755859375,2945,2025-01-27
2025-02-03,735.0,735.0,737.7999877929688,681.0,681.7000122070312,1475,2025-02-03
2025-02-10,665.5999755859375,665.5999755859375,728.0,665.5999755859375,720.2999877929688,888,2025-02-10
2025-02-17,661.1500244140625,661.1500244140625,674.1500244140625,638.0,652.2999877929688,7723,2025-02-17
2025-02-24,680.0,680.0,690.0,650.0,660.0,1583,2025-02-24
2025-03-03,647.5499877929688,647.5499877929688,682.5,640.0,646.0,2020,2025-03-03
2025-03-10,650.0,650.0,679.9000244140625,648.0,648.0,582,2025-03-10
2025-03-17,702.5999755859375,702.5999755859375,716.5999755859375,660.0,707.0,1666,2025-03-17
2025-03-24,737.9500122070312,737.9500122070312,780.0,646.0999755859375,646.1500244140625,7479,2025-03-24
2025-03-31,698.0999755859375,698.0999755859375,878.9000244140625,679.0499877929688,737.9500122070312,10549,2025-03-31
2025-04-07,691.2999877929688,691.2999877929688,708.0,640.4000244140625,690.0,934,2025-04-07
2025-04-14,768.8499755859375,768.8499755859375,810.5999755859375,655.0,682.4000244140625,5467,2025-04-14
2025-04-21,701.0,701.0,790.0,697.0999755859375,735.2000122070312,2594,2025-04-21
2025-04-28,699.4000244140625,699.4000244140625,762.0,680.0,710.4000244140625,859,2025-04-28
2025-05-05,649.4500122070312,649.4500122070312,728.4000244140625,628.0,686.0,4060,2025-05-05
2025-05-12,785.5999755859375,785.5999755859375,785.5999755859375,565.0,670.4000244140625,21685,2025-05-12
2025-05-19,801.2000122070312,801.2000122070312,935.0,746.0,865.0,64117,2025-05-19
2025-05-26,748.25,748.25,839.4000244140625,694.2000122070312,839.3499755859375,23842,2025-05-26
2025-06-02,956.4000244140625,956.4000244140625,1013.9000244140625,730.9500122070312,740.0,108162,2025-06-02
2025-06-09,812.8499755859375,812.8499755859375,946.4500122070312,802.7999877929688,946.4500122070312,13802,2025-06-09
2025-06-16,754.8499755859375,754.8499755859375,837.3499755859375,741.0,802.0,2760,2025-06-16
2025-06-23,792.6500244140625,792.6500244140625,840.0,754.8499755859375,757.0,1541,2025-06-23
2025-06-30,777.1500244140625,777.1500244140625,799.0,753.2999877929688,770.0999755859375,1956,2025-06-30
2025-07-07,747.7000122070312,747.7000122070312,809.0999755859375,747.0,782.0,2097,2025-07-07
2025-07-14,745.4500122070312,745.4500122070312,757.9500122070312,725.4000244140625,746.0,828,2025-07-14
