Date,Adj Close_MAXIND.NS,Close_MAXIND.NS,High_MAXIND.NS,Low_MAXIND.NS,Open_MAXIND.NS,Volume_MAXIND.NS,Date
2020-08-24,76.0,76.0,79.94999694824219,76.0,79.94999694824219,367039,2020-08-24
2020-08-31,58.900001525878906,58.900001525878906,72.19999694824219,58.900001525878906,72.19999694824219,177709,2020-08-31
2020-09-07,63.650001525878906,63.650001525878906,63.650001525878906,48.04999923706055,56.0,10084217,2020-09-07
2020-09-14,58.150001525878906,58.150001525878906,69.9000015258789,57.5,66.0,17850722,2020-09-14
2020-09-21,58.25,58.25,61.400001525878906,55.95000076293945,58.0,2498223,2020-09-21
2020-09-28,59.70000076293945,59.70000076293945,61.900001525878906,58.099998474121094,58.599998474121094,2272770,2020-09-28
2020-10-05,58.0,58.0,60.79999923706055,57.650001525878906,60.5,843733,2020-10-05
2020-10-12,56.75,56.75,58.45000076293945,56.0,58.400001525878906,684731,2020-10-12
2020-10-19,54.5,54.5,57.04999923706055,54.0,56.79999923706055,509890,2020-10-19
2020-10-26,57.04999923706055,57.04999923706055,57.900001525878906,53.79999923706055,54.45000076293945,651875,2020-10-26
2020-11-02,57.95000076293945,57.95000076293945,58.349998474121094,54.900001525878906,57.45000076293945,451653,2020-11-02
2020-11-09,59.900001525878906,59.900001525878906,60.20000076293945,57.0,58.29999923706055,902356,2020-11-09
2020-11-16,58.900001525878906,58.900001525878906,60.04999923706055,58.0,59.349998474121094,391703,2020-11-16
2020-11-23,61.20000076293945,61.20000076293945,62.20000076293945,58.0,58.599998474121094,677780,2020-11-23
2020-11-30,60.900001525878906,60.900001525878906,61.70000076293945,58.150001525878906,61.20000076293945,604808,2020-11-30
2020-12-07,60.20000076293945,60.20000076293945,63.95000076293945,59.79999923706055,61.79999923706055,1122698,2020-12-07
2020-12-14,61.0,61.0,68.30000305175781,60.20000076293945,60.849998474121094,5131379,2020-12-14
2020-12-21,59.900001525878906,59.900001525878906,61.650001525878906,56.75,61.400001525878906,1218390,2020-12-21
2020-12-28,61.79999923706055,61.79999923706055,64.5999984741211,59.5,59.900001525878906,2631505,2020-12-28
2021-01-04,65.80000305175781,65.80000305175781,67.0999984741211,61.54999923706055,61.54999923706055,4778671,2021-01-04
2021-01-11,61.54999923706055,61.54999923706055,66.44999694824219,60.45000076293945,65.5,1480478,2021-01-11
2021-01-18,61.70000076293945,61.70000076293945,63.75,60.79999923706055,62.0,1163695,2021-01-18
2021-01-25,61.150001525878906,61.150001525878906,62.70000076293945,60.5,62.349998474121094,881538,2021-01-25
2021-02-01,61.900001525878906,61.900001525878906,62.79999923706055,60.599998474121094,61.70000076293945,1036292,2021-02-01
2021-02-08,62.650001525878906,62.650001525878906,64.4000015258789,61.849998474121094,61.900001525878906,1443659,2021-02-08
2021-02-15,61.04999923706055,61.04999923706055,63.25,60.599998474121094,63.0,1011796,2021-02-15
2021-02-22,62.650001525878906,62.650001525878906,63.0,60.04999923706055,60.79999923706055,1235742,2021-02-22
2021-03-01,66.30000305175781,66.30000305175781,69.94999694824219,62.400001525878906,63.0,3548936,2021-03-01
2021-03-08,66.30000305175781,66.30000305175781,71.44999694824219,64.5999984741211,65.30000305175781,2077934,2021-03-08
2021-03-15,63.45000076293945,63.45000076293945,66.69999694824219,61.70000076293945,66.69999694824219,1279597,2021-03-15
2021-03-22,63.75,63.75,64.44999694824219,62.29999923706055,63.5,782105,2021-03-22
2021-03-29,64.44999694824219,64.44999694824219,64.69999694824219,63.54999923706055,63.75,199473,2021-03-29
2021-04-05,65.9000015258789,65.9000015258789,69.5,63.349998474121094,64.0,1382958,2021-04-05
2021-04-12,65.0999984741211,65.0999984741211,66.80000305175781,64.5,65.55000305175781,614493,2021-04-12
2021-04-19,64.9000015258789,64.9000015258789,66.80000305175781,64.44999694824219,65.6500015258789,3220375,2021-04-19
2021-04-26,65.69999694824219,65.69999694824219,67.19999694824219,64.5999984741211,67.0999984741211,1102816,2021-04-26
2021-05-03,66.3499984741211,66.3499984741211,66.9000015258789,65.19999694824219,65.94999694824219,823119,2021-05-03
2021-05-10,68.05000305175781,68.05000305175781,73.69999694824219,66.3499984741211,66.8499984741211,4977933,2021-05-10
2021-05-17,69.19999694824219,69.19999694824219,69.69999694824219,67.9000015258789,68.5,860375,2021-05-17
2021-05-24,69.30000305175781,69.30000305175781,74.80000305175781,68.44999694824219,68.80000305175781,3807107,2021-05-24
2021-05-31,73.5999984741211,73.5999984741211,75.9000015258789,68.6500015258789,69.8499984741211,3489254,2021-05-31
2021-06-07,71.55000305175781,71.55000305175781,74.44999694824219,69.9000015258789,73.94999694824219,1880487,2021-06-07
2021-06-14,72.1500015258789,72.1500015258789,75.69999694824219,69.9000015258789,71.19999694824219,3208653,2021-06-14
2021-06-21,70.4000015258789,70.4000015258789,72.5,70.0999984741211,71.5,1597937,2021-06-21
2021-06-28,70.4000015258789,70.4000015258789,72.4000015258789,69.5,71.19999694824219,1146784,2021-06-28
2021-07-05,71.0999984741211,71.0999984741211,72.0,69.55000305175781,71.0,1040374,2021-07-05
2021-07-12,73.19999694824219,73.19999694824219,77.3499984741211,70.4000015258789,71.5999984741211,7490685,2021-07-12
2021-07-19,73.55000305175781,73.55000305175781,74.0,70.75,72.9000015258789,1162175,2021-07-19
2021-07-26,73.5,73.5,73.9000015258789,70.5999984741211,73.55000305175781,964371,2021-07-26
2021-08-02,72.0,72.0,75.25,71.5,73.9000015258789,962436,2021-08-02
2021-08-09,71.75,71.75,73.44999694824219,69.55000305175781,72.5,4911643,2021-08-09
2021-08-16,69.44999694824219,69.44999694824219,73.75,69.30000305175781,73.5,1493306,2021-08-16
2021-08-23,68.19999694824219,68.19999694824219,70.5,66.94999694824219,69.80000305175781,1026426,2021-08-23
2021-08-30,73.30000305175781,73.30000305175781,73.5,68.05000305175781,68.44999694824219,1642728,2021-08-30
2021-09-06,72.55000305175781,72.55000305175781,73.9000015258789,72.25,73.5,784148,2021-09-06
2021-09-13,71.8499984741211,71.8499984741211,74.75,71.55000305175781,72.5,1400502,2021-09-13
2021-09-20,72.9000015258789,72.9000015258789,74.19999694824219,70.55000305175781,71.8499984741211,1007046,2021-09-20
2021-09-27,74.80000305175781,74.80000305175781,75.75,71.8499984741211,72.80000305175781,1758482,2021-09-27
2021-10-04,77.30000305175781,77.30000305175781,78.4000015258789,74.0999984741211,74.80000305175781,2473545,2021-10-04
2021-10-11,79.30000305175781,79.30000305175781,84.5,74.5,78.0999984741211,4041478,2021-10-11
2021-10-18,76.0,76.0,79.94999694824219,74.25,79.80000305175781,1190018,2021-10-18
2021-10-25,74.8499984741211,74.8499984741211,76.94999694824219,74.0999984741211,76.94999694824219,684061,2021-10-25
2021-11-01,75.5,75.5,76.5,74.30000305175781,74.8499984741211,186033,2021-11-01
2021-11-08,75.5999984741211,75.5999984741211,76.94999694824219,74.5999984741211,75.5,440309,2021-11-08
2021-11-15,75.3499984741211,75.3499984741211,77.75,75.0,75.5999984741211,519789,2021-11-15
2021-11-22,76.3499984741211,76.3499984741211,78.69999694824219,74.19999694824219,75.94999694824219,1172280,2021-11-22
2021-11-29,76.44999694824219,76.44999694824219,78.69999694824219,75.05000305175781,76.3499984741211,726881,2021-11-29
2021-12-06,77.30000305175781,77.30000305175781,79.75,75.80000305175781,76.44999694824219,426513,2021-12-06
2021-12-13,76.4000015258789,76.4000015258789,78.55000305175781,76.0,78.55000305175781,575096,2021-12-13
2021-12-20,74.8499984741211,74.8499984741211,76.4000015258789,73.69999694824219,76.4000015258789,623939,2021-12-20
2021-12-27,74.75,74.75,76.69999694824219,74.25,74.8499984741211,362560,2021-12-27
2022-01-03,75.0999984741211,75.0999984741211,75.69999694824219,74.55000305175781,75.4000015258789,361861,2022-01-03
2022-01-10,75.8499984741211,75.8499984741211,77.30000305175781,74.8499984741211,75.0999984741211,422325,2022-01-10
2022-01-17,77.0,77.0,80.80000305175781,75.30000305175781,78.0,1027322,2022-01-17
2022-01-24,76.3499984741211,76.3499984741211,77.25,74.5,76.5,878968,2022-01-24
2022-01-31,77.25,77.25,78.75,76.5,76.94999694824219,643045,2022-01-31
2022-02-07,77.5,77.5,78.80000305175781,76.6500015258789,76.75,653816,2022-02-07
2022-02-14,76.1500015258789,76.1500015258789,77.5,73.9000015258789,76.75,859269,2022-02-14
2022-02-21,74.6500015258789,74.6500015258789,76.19999694824219,73.0,76.1500015258789,746976,2022-02-21
2022-02-28,74.69999694824219,74.69999694824219,75.9000015258789,74.05000305175781,74.1500015258789,248772,2022-02-28
2022-03-07,74.69999694824219,74.69999694824219,75.9000015258789,73.6500015258789,74.4000015258789,290147,2022-03-07
2022-03-14,75.0,75.0,75.75,74.0999984741211,74.5,207039,2022-03-14
2022-03-21,73.8499984741211,73.8499984741211,75.4000015258789,73.75,75.4000015258789,433967,2022-03-21
2022-03-28,74.94999694824219,74.94999694824219,75.80000305175781,73.4000015258789,74.25,247600,2022-03-28
2022-04-04,76.05000305175781,76.05000305175781,76.9000015258789,74.75,75.4000015258789,300482,2022-04-04
2022-04-11,76.25,76.25,79.75,75.9000015258789,76.75,488768,2022-04-11
2022-04-18,77.0999984741211,77.0999984741211,79.9000015258789,75.5,75.80000305175781,672158,2022-04-18
2022-04-25,77.69999694824219,77.69999694824219,81.0,76.19999694824219,76.4000015258789,429418,2022-04-25
