Date,Adj Close_WEIZMANIND.NS,Close_WEIZMANIND.NS,High_WEIZMANIND.NS,Low_WEIZMANIND.NS,Open_WEIZMANIND.NS,Volume_WEIZMANIND.NS,Date
2021-05-03,43.95882034301758,45.29999923706055,48.150001525878906,42.04999923706055,44.75,85194,2021-05-03
2021-05-10,56.42837142944336,58.150001525878906,58.150001525878906,41.70000076293945,49.20000076293945,360357,2021-05-10
2021-05-17,51.62492752075195,53.20000076293945,59.95000076293945,52.5,59.0,154549,2021-05-17
2021-05-24,51.38232421875,52.95000076293945,55.79999923706055,52.04999923706055,55.79999923706055,59357,2021-05-24
2021-05-31,52.15863800048828,53.75,55.0,50.349998474121094,53.0,61515,2021-05-31
2021-06-07,54.14794921875,55.79999923706055,57.95000076293945,51.150001525878906,54.849998474121094,100017,2021-06-07
2021-06-14,55.846134185791016,57.54999923706055,64.4000015258789,52.54999923706055,57.45000076293945,424025,2021-06-14
2021-06-21,55.70058059692383,57.400001525878906,60.45000076293945,55.29999923706055,57.599998474121094,83837,2021-06-21
2021-06-28,53.51719284057617,55.150001525878906,60.599998474121094,55.0,59.95000076293945,99668,2021-06-28
2021-07-05,53.662750244140625,55.29999923706055,57.54999923706055,54.099998474121094,55.150001525878906,56896,2021-07-05
2021-07-12,61.57145690917969,63.45000076293945,70.25,55.650001525878906,57.95000076293945,565892,2021-07-12
2021-07-19,56.0887336730957,57.79999923706055,61.0,55.54999923706055,60.29999923706055,164955,2021-07-19
2021-07-26,52.93495559692383,54.54999923706055,59.0,52.349998474121094,58.95000076293945,97556,2021-07-26
2021-08-02,51.33380889892578,52.900001525878906,56.849998474121094,52.150001525878906,54.599998474121094,83137,2021-08-02
2021-08-09,46.7729606628418,48.20000076293945,54.400001525878906,47.150001525878906,54.400001525878906,70977,2021-08-09
2021-08-16,45.46292495727539,46.849998474121094,52.0,46.25,48.5,48401,2021-08-16
2021-08-23,48.51966857910156,50.0,50.04999923706055,42.5,47.5,61363,2021-08-23
2021-08-30,45.9481201171875,47.349998474121094,52.45000076293945,46.25,50.0,56346,2021-08-30
2021-09-06,47.06407928466797,48.5,50.849998474121094,46.849998474121094,48.29999923706055,65406,2021-09-06
2021-09-13,46.967037200927734,48.400001525878906,50.75,47.04999923706055,49.45000076293945,58194,2021-09-13
2021-09-20,46.1422004699707,47.54999923706055,49.70000076293945,45.400001525878906,49.70000076293945,44021,2021-09-20
2021-09-27,46.4277458190918,47.349998474121094,49.900001525878906,45.45000076293945,47.0,38400,2021-09-27
2021-10-04,53.19335174560547,54.25,56.79999923706055,46.150001525878906,48.70000076293945,221746,2021-10-04
2021-10-11,60.00798797607422,61.20000076293945,64.4000015258789,50.599998474121094,56.0,269921,2021-10-11
2021-10-18,52.94822311401367,54.0,58.150001525878906,52.599998474121094,58.150001525878906,97502,2021-10-18
2021-10-25,52.310882568359375,53.349998474121094,56.650001525878906,52.599998474121094,53.29999923706055,44769,2021-10-25
2021-11-01,52.60504150390625,53.650001525878906,55.0,51.45000076293945,51.45000076293945,13012,2021-11-01
2021-11-08,54.17387771606445,55.25,55.5,52.29999923706055,53.650001525878906,32689,2021-11-08
2021-11-15,50.74205017089844,51.75,54.849998474121094,50.599998474121094,52.75,37681,2021-11-15
2021-11-22,51.03620147705078,52.04999923706055,53.5,51.75,51.75,38523,2021-11-22
2021-11-29,53.14432907104492,54.20000076293945,55.0,51.0,52.349998474121094,30888,2021-11-29
2021-12-06,61.18461608886719,62.400001525878906,62.400001525878906,55.5,56.5,226319,2021-12-06
2021-12-13,54.909271240234375,56.0,64.0,55.54999923706055,63.349998474121094,123047,2021-12-13
2021-12-20,57.0664176940918,58.20000076293945,59.599998474121094,53.150001525878906,57.150001525878906,64487,2021-12-20
2021-12-27,56.4290771484375,57.54999923706055,59.400001525878906,55.20000076293945,58.75,30439,2021-12-27
2022-01-03,55.98784255981445,57.099998474121094,59.5,54.0,58.70000076293945,64186,2022-01-03
2022-01-10,62.75345230102539,64.0,75.75,56.20000076293945,59.45000076293945,663693,2022-01-10
2022-01-17,58.8803825378418,60.04999923706055,65.4000015258789,57.79999923706055,65.30000305175781,133727,2022-01-17
2022-01-24,59.22357177734375,60.400001525878906,64.9000015258789,56.349998474121094,61.25,66598,2022-01-24
2022-01-31,62.36124038696289,63.599998474121094,64.30000305175781,57.099998474121094,60.400001525878906,88576,2022-01-31
2022-02-07,91.77691650390625,93.5999984741211,93.94999694824219,62.0,63.599998474121094,1495714,2022-02-07
2022-02-14,69.91127014160156,71.30000305175781,93.69999694824219,70.5,89.94999694824219,486316,2022-02-14
2022-02-21,60.057010650634766,61.25,73.4000015258789,58.95000076293945,72.75,84488,2022-02-21
2022-02-28,61.969032287597656,63.20000076293945,66.5,59.54999923706055,63.45000076293945,38957,2022-02-28
2022-03-07,60.302146911621094,61.5,64.5999984741211,57.400001525878906,62.5,50182,2022-03-07
2022-03-14,58.14499282836914,59.29999923706055,62.29999923706055,57.349998474121094,59.0,26740,2022-03-14
2022-03-21,57.99791717529297,59.150001525878906,61.5,57.79999923706055,57.95000076293945,31975,2022-03-21
2022-03-28,56.67420959472656,57.79999923706055,61.70000076293945,55.0,59.150001525878906,56150,2022-03-28
2022-04-04,59.32162094116211,60.5,64.0,56.900001525878906,59.04999923706055,54941,2022-04-04
2022-04-11,58.68428039550781,59.849998474121094,61.349998474121094,57.79999923706055,59.25,16518,2022-04-11
2022-04-18,57.65473175048828,58.79999923706055,62.849998474121094,57.25,62.70000076293945,25965,2022-04-18
2022-04-25,58.8803825378418,60.04999923706055,61.45000076293945,56.45000076293945,57.0,41533,2022-04-25
2022-05-02,55.007320404052734,56.099998474121094,61.25,54.099998474121094,61.25,23414,2022-05-02
2022-05-09,51.42841339111328,52.45000076293945,57.0,47.75,56.0,14976,2022-05-09
2022-05-16,51.477439880371094,52.5,55.25,49.849998474121094,49.849998474121094,15334,2022-05-16
2022-05-23,48.43782424926758,49.400001525878906,55.099998474121094,48.29999923706055,54.5,39955,2022-05-23
2022-05-30,49.614444732666016,50.599998474121094,53.900001525878906,49.25,51.849998474121094,24080,2022-05-30
2022-06-06,50.202762603759766,51.20000076293945,55.0,48.150001525878906,49.599998474121094,54275,2022-06-06
2022-06-13,51.281333923339844,52.29999923706055,55.0,49.099998474121094,52.0,17812,2022-06-13
2022-06-20,47.99658203125,48.95000076293945,56.29999923706055,42.54999923706055,56.29999923706055,38927,2022-06-20
2022-06-27,43.976436614990234,44.849998474121094,49.900001525878906,44.04999923706055,49.650001525878906,24377,2022-06-27
2022-07-04,45.93748474121094,46.849998474121094,48.04999923706055,45.099998474121094,45.95000076293945,30075,2022-07-04
2022-07-11,45.83943557739258,46.75,51.0,45.400001525878906,49.0,26285,2022-07-11
2022-07-18,47.80047607421875,48.75,52.349998474121094,45.54999923706055,50.70000076293945,20700,2022-07-18
2022-07-25,48.102848052978516,48.54999923706055,51.5,47.5,48.0,19182,2022-07-25
2022-08-01,64.50041961669922,65.0999984741211,65.0999984741211,46.099998474121094,46.099998474121094,175967,2022-08-01
2022-08-08,69.00851440429688,69.6500015258789,77.0999984741211,63.5,68.0,891428,2022-08-08
2022-08-15,67.77002716064453,68.4000015258789,74.5999984741211,67.30000305175781,69.6500015258789,129356,2022-08-15
2022-08-22,65.39213562011719,66.0,70.94999694824219,64.94999694824219,67.9000015258789,66837,2022-08-22
2022-08-29,75.05233764648438,75.75,86.80000305175781,62.70000076293945,63.25,459157,2022-08-29
2022-09-05,81.59154510498047,82.3499984741211,90.30000305175781,73.19999694824219,77.3499984741211,521776,2022-09-05
2022-09-12,89.46833038330078,90.30000305175781,105.05000305175781,78.5,83.0,2007952,2022-09-12
2022-09-19,78.96595764160156,79.69999694824219,93.9000015258789,79.0,93.0,340785,2022-09-19
2022-09-26,76.6871337890625,77.4000015258789,82.8499984741211,70.30000305175781,77.0999984741211,113846,2022-09-26
2022-10-03,86.64457702636719,87.44999694824219,91.8499984741211,73.19999694824219,78.0,282448,2022-10-03
2022-10-10,91.25174713134766,92.0999984741211,97.5,82.0,85.5999984741211,515546,2022-10-10
2022-10-17,86.7931900024414,87.5999984741211,93.3499984741211,86.0999984741211,92.94999694824219,150335,2022-10-17
2022-10-24,91.05359649658203,91.9000015258789,104.4000015258789,84.75,88.4000015258789,550439,2022-10-24
2022-10-31,125.78076934814453,126.94999694824219,132.64999389648438,92.05000305175781,92.05000305175781,3227327,2022-10-31
2022-11-07,118.349853515625,119.44999694824219,132.0,116.5999984741211,127.80000305175781,570532,2022-11-07
2022-11-14,111.5134048461914,112.55000305175781,123.0,108.25,123.0,237757,2022-11-14
2022-11-21,106.11359405517578,107.0999984741211,115.0,102.0999984741211,110.19999694824219,179551,2022-11-21
2022-11-28,114.83255004882812,115.9000015258789,125.5,103.25,108.0,636282,2022-11-28
2022-12-05,114.98117065429688,116.05000305175781,124.5,112.0999984741211,115.19999694824219,219360,2022-12-05
2022-12-12,109.58135986328125,110.5999984741211,121.19999694824219,110.0,115.0,118860,2022-12-12
2022-12-19,81.09615325927734,81.8499984741211,114.0999984741211,78.55000305175781,110.5999984741211,143416,2022-12-19
2022-12-26,100.71379089355469,101.6500015258789,105.0,78.94999694824219,80.0,318469,2022-12-26
2023-01-02,115.03070831298828,116.0999984741211,120.0999984741211,98.30000305175781,103.5,552612,2023-01-02
2023-01-09,112.90050506591797,113.94999694824219,128.0,109.44999694824219,114.0,515753,2023-01-09
2023-01-16,115.87287902832031,116.94999694824219,127.0,114.0,116.4000015258789,366672,2023-01-16
2023-01-23,105.02373504638672,106.0,118.44999694824219,102.25,117.0,78160,2023-01-23
2023-01-30,104.47879791259766,105.44999694824219,112.25,100.0,110.5,64906,2023-01-30
2023-02-06,105.7668228149414,106.75,112.8499984741211,102.0999984741211,110.0,86583,2023-02-06
2023-02-13,102.24951171875,103.19999694824219,108.80000305175781,100.8499984741211,108.80000305175781,49055,2023-02-13
2023-02-20,93.28286743164062,94.1500015258789,105.5,93.9000015258789,105.5,53828,2023-02-20
2023-02-27,93.08470916748047,93.94999694824219,97.0,92.0,94.9000015258789,43923,2023-02-27
2023-03-06,92.7874755859375,93.6500015258789,96.55000305175781,92.8499984741211,93.05000305175781,24440,2023-03-06
2023-03-13,85.15839385986328,85.94999694824219,94.94999694824219,85.0,94.3499984741211,30446,2023-03-13
2023-03-20,82.63188171386719,83.4000015258789,86.0999984741211,83.05000305175781,85.5,16894,2023-03-20
2023-03-27,80.9475326538086,81.69999694824219,84.0,75.0,83.5,31179,2023-03-27
2023-04-03,85.30701446533203,86.0999984741211,88.5,83.1500015258789,85.75,29786,2023-04-03
2023-04-10,82.58233642578125,83.3499984741211,88.44999694824219,80.75,88.44999694824219,28016,2023-04-10
2023-04-17,117.70584106445312,118.80000305175781,122.44999694824219,82.44999694824219,84.0,898942,2023-04-17
2023-04-24,106.01451873779297,107.0,117.80000305175781,99.30000305175781,117.80000305175781,498675,2023-04-24
2023-05-01,103.58708953857422,104.55000305175781,108.80000305175781,102.25,107.0,57764,2023-05-01
2023-05-08,103.78524017333984,104.75,109.4000015258789,100.5,102.75,91048,2023-05-08
2023-05-15,100.7633285522461,101.69999694824219,106.1500015258789,100.0,104.80000305175781,48798,2023-05-15
2023-05-22,100.51563262939453,101.44999694824219,109.80000305175781,100.5,102.0999984741211,50214,2023-05-22
2023-05-29,100.6147232055664,101.55000305175781,104.80000305175781,98.0999984741211,104.80000305175781,73789,2023-05-29
2023-06-05,104.13201141357422,105.0999984741211,108.5,101.75,103.5,100932,2023-06-05
2023-06-12,111.7611083984375,112.80000305175781,126.0999984741211,104.75,105.0999984741211,874568,2023-06-12
2023-06-19,98.53404998779297,99.44999694824219,114.75,97.80000305175781,112.80000305175781,109006,2023-06-19
2023-06-26,98.03865814208984,98.94999694824219,103.75,97.05000305175781,103.75,25874,2023-06-26
2023-07-03,97.79096221923828,98.69999694824219,101.5999984741211,95.19999694824219,98.0,20597,2023-07-03
2023-07-10,95.01675415039062,95.9000015258789,102.9000015258789,95.5999984741211,102.9000015258789,21425,2023-07-10
2023-07-17,93.8773422241211,94.75,98.19999694824219,93.05000305175781,95.9000015258789,11927,2023-07-17
2023-07-24,92.87640380859375,93.25,97.0999984741211,92.9000015258789,94.69999694824219,22475,2023-07-24
2023-07-31,93.57360076904297,93.94999694824219,95.4000015258789,90.9000015258789,93.0999984741211,17370,2023-07-31
2023-08-07,94.5197982788086,94.9000015258789,98.5,90.0,98.5,11773,2023-08-07
2023-08-14,92.77680969238281,93.1500015258789,97.0,91.0,91.5,8069,2023-08-14
2023-08-21,91.13341522216797,91.5,94.5,89.5,93.1500015258789,21451,2023-08-21
2023-08-28,90.78482055664062,91.1500015258789,93.9000015258789,89.69999694824219,91.0,15868,2023-08-28
2023-09-04,91.33261108398438,91.69999694824219,95.30000305175781,90.0,91.0999984741211,17585,2023-09-04
2023-09-11,93.17520904541016,93.55000305175781,95.69999694824219,89.0999984741211,91.69999694824219,17835,2023-09-11
2023-09-18,99.89816284179688,100.30000305175781,100.5,94.0,95.69999694824219,36465,2023-09-18
2023-09-25,103.88213348388672,104.30000305175781,114.19999694824219,98.44999694824219,104.30000305175781,187922,2023-09-25
2023-10-02,109.0613021850586,109.5,114.3499984741211,103.0,104.30000305175781,166542,2023-10-02
2023-10-09,111.85008239746094,112.30000305175781,122.19999694824219,102.5999984741211,105.4000015258789,292815,2023-10-09
2023-10-16,122.9056167602539,123.4000015258789,129.5,110.1500015258789,111.9000015258789,549322,2023-10-16
2023-10-23,104.82833099365234,105.25,125.69999694824219,100.0,125.69999694824219,129708,2023-10-23
2023-10-30,140.03671264648438,140.60000610351562,149.85000610351562,103.19999694824219,108.6500015258789,1478794,2023-10-30
2023-11-06,145.41506958007812,146.0,155.0,130.0,143.0,583470,2023-11-06
2023-11-13,135.75393676757812,136.3000030517578,147.39999389648438,136.3000030517578,145.4499969482422,132504,2023-11-13
2023-11-20,118.7722396850586,119.25,129.5,113.5999984741211,129.5,76729,2023-11-20
2023-11-27,119.36983489990234,119.8499984741211,122.94999694824219,114.69999694824219,119.25,18459,2023-11-27
2023-12-04,116.5810546875,117.05000305175781,125.69999694824219,115.0,120.0,19750,2023-12-04
2023-12-11,117.7762451171875,118.25,122.0,116.05000305175781,117.94999694824219,17944,2023-12-11
2023-12-18,114.43966674804688,114.9000015258789,118.5,111.0,118.25,21200,2023-12-18
2023-12-25,114.53926849365234,115.0,117.9000015258789,109.0999984741211,114.9000015258789,11091,2023-12-25
2024-01-01,111.25248718261719,111.69999694824219,118.3499984741211,110.80000305175781,116.0,50205,2024-01-01
2024-01-08,107.66690826416016,108.0999984741211,113.25,105.55000305175781,113.25,62092,2024-01-08
2024-01-15,108.56330108642578,109.0,110.9000015258789,104.0,108.9000015258789,22066,2024-01-15
2024-01-22,105.02752685546875,105.44999694824219,109.0,102.6500015258789,109.0,19941,2024-01-22
2024-01-29,107.8661117553711,108.30000305175781,113.5,102.5,105.44999694824219,38368,2024-01-29
2024-02-05,115.53526306152344,116.0,123.0,108.0,110.44999694824219,147674,2024-02-05
2024-02-12,106.67091369628906,107.0999984741211,121.4000015258789,103.5,119.94999694824219,43318,2024-02-12
2024-02-19,111.30228424072266,111.75,120.05000305175781,105.6500015258789,107.1500015258789,80941,2024-02-19
2024-02-26,108.46370697021484,108.9000015258789,113.5999984741211,104.1500015258789,113.5999984741211,36943,2024-02-26
2024-03-04,106.67091369628906,107.0999984741211,110.5,104.0,110.0,27266,2024-03-04
2024-03-11,93.7229995727539,94.0999984741211,106.44999694824219,85.5,106.05000305175781,94820,2024-03-11
2024-03-18,99.94795989990234,100.3499984741211,105.0,93.0,94.25,41142,2024-03-18
2024-03-25,110.40589141845703,110.8499984741211,110.8499984741211,98.0,100.3499984741211,44720,2024-03-25
2024-04-01,128.53297424316406,129.0500030517578,134.39999389648438,112.19999694824219,121.9000015258789,683431,2024-04-01
2024-04-08,117.42765045166016,117.9000015258789,130.89999389648438,116.5,129.5,99732,2024-04-08
2024-04-15,114.58906555175781,115.05000305175781,124.0,111.0,114.0,97113,2024-04-15
2024-04-22,129.1305694580078,129.64999389648438,142.6999969482422,114.05000305175781,115.69999694824219,1365037,2024-04-22
2024-04-29,126.2919921875,126.80000305175781,133.89999389648438,125.25,130.1999969482422,105587,2024-04-29
2024-05-06,119.2204360961914,119.69999694824219,131.0500030517578,116.69999694824219,126.75,66084,2024-05-06
2024-05-13,121.16262817382812,121.6500015258789,127.0,114.25,124.69999694824219,56950,2024-05-13
2024-05-20,124.64860534667969,125.1500015258789,134.6999969482422,117.5,123.6500015258789,196328,2024-05-20
2024-05-27,115.88385772705078,116.3499984741211,126.69999694824219,115.4000015258789,126.5999984741211,64355,2024-05-27
2024-06-03,115.03726196289062,115.5,120.69999694824219,104.19999694824219,118.0,75201,2024-06-03
2024-06-10,116.65077209472656,117.12000274658203,121.69999694824219,114.62000274658203,115.1500015258789,47316,2024-06-10
2024-06-17,121.10285949707031,121.58999633789062,127.80000305175781,117.06999969482422,117.12000274658203,82989,2024-06-17
2024-06-24,132.69622802734375,133.22999572753906,161.99000549316406,120.19999694824219,121.5,2404209,2024-06-24
2024-07-01,122.82593536376953,123.31999969482422,136.0,120.0999984741211,127.05000305175781,119719,2024-07-01
2024-07-08,119.67859649658203,120.16000366210938,127.0,116.37999725341797,120.55000305175781,61831,2024-07-08
2024-07-15,126.62066650390625,127.12999725341797,130.39999389648438,117.94999694824219,122.73999786376953,73394,2024-07-15
2024-07-22,119.56903839111328,120.05000305175781,129.6999969482422,116.2300033569336,129.6999969482422,27028,2024-07-22
2024-07-29,119.12000274658203,119.12000274658203,124.19000244140625,116.25,118.5,43827,2024-07-29
2024-08-05,118.1500015258789,118.1500015258789,119.9000015258789,114.0,114.05000305175781,13616,2024-08-05
2024-08-12,124.1500015258789,124.1500015258789,124.8499984741211,117.0999984741211,118.1500015258789,39712,2024-08-12
2024-08-19,135.0,135.0,137.99000549316406,130.10000610351562,130.35000610351562,199124,2024-08-19
2024-08-26,133.30999755859375,133.30999755859375,141.75,133.30999755859375,141.75,140098,2024-08-26
2024-09-02,130.39999389648438,130.39999389648438,139.0,126.0,128.5,27469,2024-09-02
2024-09-09,126.20999908447266,126.20999908447266,135.89999389648438,124.5,133.66000366210938,18801,2024-09-09
2024-09-16,125.4000015258789,125.4000015258789,130.0,121.69999694824219,126.20999908447266,32815,2024-09-16
2024-09-23,128.57000732421875,128.57000732421875,131.4499969482422,121.0,126.0,55389,2024-09-23
2024-09-30,123.29000091552734,123.29000091552734,152.25,121.30000305175781,138.0,522997,2024-09-30
2024-10-07,133.16000366210938,133.16000366210938,146.8800048828125,113.4000015258789,124.98999786376953,477337,2024-10-07
2024-10-14,134.4499969482422,134.4499969482422,147.64999389648438,121.55000305175781,132.10000610351562,527008,2024-10-14
2024-10-21,121.86000061035156,121.86000061035156,139.0,119.81999969482422,135.10000610351562,177896,2024-10-21
2024-10-28,130.13999938964844,130.13999938964844,132.13999938964844,120.62000274658203,120.62000274658203,70163,2024-10-28
2024-11-04,128.38999938964844,128.38999938964844,131.0,121.56999969482422,131.0,48696,2024-11-04
2024-11-11,122.62999725341797,122.62999725341797,133.0,121.19999694824219,129.5500030517578,27273,2024-11-11
2024-11-18,123.06999969482422,123.06999969482422,129.6999969482422,120.1500015258789,126.9800033569336,40937,2024-11-18
2024-11-25,128.50999450683594,128.50999450683594,134.0,123.0999984741211,126.33999633789062,55700,2024-11-25
2024-12-02,138.61000061035156,138.61000061035156,144.0,127.80999755859375,128.50999450683594,161173,2024-12-02
2024-12-09,138.1199951171875,138.1199951171875,151.5,135.0500030517578,136.0500030517578,164060,2024-12-09
2024-12-16,143.89999389648438,143.89999389648438,149.8699951171875,133.10000610351562,138.1199951171875,164663,2024-12-16
2024-12-23,138.19000244140625,138.19000244140625,155.0,134.0,155.0,238611,2024-12-23
2024-12-30,136.88999938964844,136.88999938964844,141.27999877929688,132.0,138.19000244140625,51531,2024-12-30
2025-01-06,129.47000122070312,129.47000122070312,139.9499969482422,125.6500015258789,139.9499969482422,33203,2025-01-06
2025-01-13,131.85000610351562,131.85000610351562,132.75,121.80999755859375,125.69999694824219,32333,2025-01-13
2025-01-20,126.04000091552734,126.04000091552734,135.99000549316406,125.0,128.08999633789062,37476,2025-01-20
2025-01-27,125.4800033569336,125.4800033569336,142.0,115.0,123.0999984741211,179410,2025-01-27
2025-02-03,123.0,123.0,130.3000030517578,121.22000122070312,127.98999786376953,20518,2025-02-03
2025-02-10,116.72000122070312,116.72000122070312,124.5199966430664,115.36000061035156,124.19000244140625,14591,2025-02-10
2025-02-17,115.58999633789062,115.58999633789062,120.9800033569336,112.80000305175781,116.16999816894531,14616,2025-02-17
2025-02-24,105.68000030517578,105.68000030517578,118.01000213623047,101.52999877929688,118.01000213623047,12199,2025-02-24
2025-03-03,110.95999908447266,110.95999908447266,116.20999908447266,101.37999725341797,104.12000274658203,24274,2025-03-03
2025-03-10,107.62999725341797,107.62999725341797,113.0,103.0,110.9800033569336,8073,2025-03-10
2025-03-17,108.08000183105469,108.08000183105469,116.98999786376953,102.80000305175781,109.7300033569336,21665,2025-03-17
2025-03-24,107.02999877929688,107.02999877929688,129.69000244140625,105.19999694824219,106.25,392169,2025-03-24
2025-03-31,107.38999938964844,107.38999938964844,113.80000305175781,105.12999725341797,107.02999877929688,44317,2025-03-31
2025-04-07,110.87999725341797,110.87999725341797,113.30000305175781,100.08999633789062,101.0,38836,2025-04-07
2025-04-14,111.33000183105469,111.33000183105469,114.9800033569336,109.72000122070312,111.87999725341797,12701,2025-04-14
2025-04-21,108.62000274658203,108.62000274658203,122.5999984741211,106.68000030517578,113.62999725341797,83576,2025-04-21
2025-04-28,109.0,109.0,116.80000305175781,107.80999755859375,111.08000183105469,20059,2025-04-28
2025-05-05,103.5,103.5,114.0,102.0,110.83999633789062,38752,2025-05-05
2025-05-12,117.62000274658203,117.62000274658203,120.12000274658203,105.80000305175781,105.80000305175781,39173,2025-05-12
2025-05-19,122.83999633789062,122.83999633789062,128.8000030517578,115.05999755859375,120.0,47388,2025-05-19
2025-05-26,118.8499984741211,118.8499984741211,133.8000030517578,116.0,130.99000549316406,138796,2025-05-26
2025-06-02,119.12000274658203,119.12000274658203,121.30999755859375,116.83999633789062,120.55000305175781,17178,2025-06-02
2025-06-09,121.43000030517578,121.43000030517578,127.63999938964844,117.0,121.12999725341797,50702,2025-06-09
2025-06-16,116.38999938964844,116.38999938964844,125.97000122070312,114.56999969482422,124.45999908447266,20015,2025-06-16
2025-06-23,116.62999725341797,116.62999725341797,118.4800033569336,113.5,113.5,16289,2025-06-23
2025-06-30,120.55999755859375,120.55999755859375,128.89999389648438,114.55000305175781,119.9000015258789,124146,2025-06-30
2025-07-07,118.94000244140625,118.94000244140625,128.5,117.5,120.5,48170,2025-07-07
2025-07-14,118.33000183105469,118.33000183105469,122.80000305175781,116.55000305175781,119.4800033569336,7850,2025-07-14
