Date,Adj Close_INDSWFTLAB.NS,Close_INDSWFTLAB.NS,High_INDSWFTLAB.NS,Low_INDSWFTLAB.NS,Open_INDSWFTLAB.NS,Volume_INDSWFTLAB.NS,Date
2021-06-07,118.30000305175781,118.30000305175781,122.4000015258789,86.69999694824219,88.5,12723407,2021-06-07
2021-06-14,116.94999694824219,116.94999694824219,125.5999984741211,104.0,118.0,5680912,2021-06-14
2021-06-21,111.80000305175781,111.80000305175781,119.5,108.0,117.80000305175781,1209509,2021-06-21
2021-06-28,100.69999694824219,100.69999694824219,112.80000305175781,92.0,112.80000305175781,2995476,2021-06-28
2021-07-05,99.55000305175781,99.55000305175781,104.80000305175781,92.6500015258789,101.0,3025000,2021-07-05
2021-07-12,115.1500015258789,115.1500015258789,116.5999984741211,100.30000305175781,100.44999694824219,5461518,2021-07-12
2021-07-19,109.30000305175781,109.30000305175781,127.44999694824219,107.75,114.0,6317614,2021-07-19
2021-07-26,113.25,113.25,116.55000305175781,101.5,109.5,4135987,2021-07-26
2021-08-02,82.1500015258789,82.1500015258789,112.80000305175781,79.0999984741211,108.0,7485000,2021-08-02
2021-08-09,77.69999694824219,77.69999694824219,84.94999694824219,67.5,82.25,1734677,2021-08-09
2021-08-16,61.099998474121094,61.099998474121094,78.25,60.5,77.0,1162700,2021-08-16
2021-08-23,67.80000305175781,67.80000305175781,69.8499984741211,56.29999923706055,61.349998474121094,1007598,2021-08-23
2021-08-30,70.4000015258789,70.4000015258789,70.4000015258789,63.25,68.5,662279,2021-08-30
2021-09-06,71.0,71.0,71.1500015258789,67.05000305175781,69.25,567627,2021-09-06
2021-09-13,67.25,67.25,71.44999694824219,66.1500015258789,70.80000305175781,517929,2021-09-13
2021-09-20,63.849998474121094,63.849998474121094,67.75,63.0,67.0,473327,2021-09-20
2021-09-27,63.900001525878906,63.900001525878906,65.8499984741211,62.25,64.0,437104,2021-09-27
2021-10-04,63.79999923706055,63.79999923706055,69.0,62.5,64.94999694824219,891248,2021-10-04
2021-10-11,63.099998474121094,63.099998474121094,65.0,60.150001525878906,63.79999923706055,497296,2021-10-11
2021-10-18,59.150001525878906,59.150001525878906,64.30000305175781,58.95000076293945,64.0,461204,2021-10-18
2021-10-25,58.95000076293945,58.95000076293945,63.70000076293945,55.150001525878906,60.0,504561,2021-10-25
2021-11-01,77.05000305175781,77.05000305175781,78.94999694824219,60.0,60.45000076293945,1534539,2021-11-01
2021-11-08,74.3499984741211,74.3499984741211,78.69999694824219,70.05000305175781,78.0,1126098,2021-11-08
2021-11-15,73.8499984741211,73.8499984741211,77.94999694824219,70.80000305175781,75.80000305175781,901211,2021-11-15
2021-11-22,79.55000305175781,79.55000305175781,79.55000305175781,68.0,74.0,1150559,2021-11-22
2021-11-29,72.94999694824219,72.94999694824219,82.5,72.5999984741211,81.3499984741211,923332,2021-11-29
2021-12-06,72.94999694824219,72.94999694824219,75.0,71.1500015258789,73.94999694824219,365769,2021-12-06
2021-12-13,70.4000015258789,70.4000015258789,75.9000015258789,69.69999694824219,72.5999984741211,531525,2021-12-13
2021-12-20,67.4000015258789,67.4000015258789,71.0,64.19999694824219,69.5,386819,2021-12-20
2021-12-27,67.94999694824219,67.94999694824219,70.6500015258789,65.69999694824219,67.4000015258789,356550,2021-12-27
2022-01-03,79.1500015258789,79.1500015258789,85.8499984741211,68.0,68.0999984741211,2885605,2022-01-03
2022-01-10,80.0999984741211,80.0999984741211,83.94999694824219,76.05000305175781,80.8499984741211,944306,2022-01-10
2022-01-17,80.69999694824219,80.69999694824219,88.0999984741211,78.5,80.75,1603769,2022-01-17
2022-01-24,77.0999984741211,77.0999984741211,81.69999694824219,72.0,79.5,460578,2022-01-24
2022-01-31,84.5,84.5,85.3499984741211,75.44999694824219,77.5,944938,2022-01-31
2022-02-07,76.69999694824219,76.69999694824219,89.9000015258789,74.0999984741211,84.94999694824219,1549240,2022-02-07
2022-02-14,72.05000305175781,72.05000305175781,77.4000015258789,69.5,76.69999694824219,387958,2022-02-14
2022-02-21,67.6500015258789,67.6500015258789,72.9000015258789,61.79999923706055,71.80000305175781,575879,2022-02-21
2022-02-28,67.19999694824219,67.19999694824219,73.5,58.900001525878906,66.5,467804,2022-02-28
2022-03-07,70.1500015258789,70.1500015258789,71.5,63.5,66.94999694824219,333713,2022-03-07
2022-03-14,68.55000305175781,68.55000305175781,70.75,65.9000015258789,69.30000305175781,264002,2022-03-14
2022-03-21,65.69999694824219,65.69999694824219,69.9000015258789,65.05000305175781,69.0,405007,2022-03-21
2022-03-28,68.0999984741211,68.0999984741211,71.80000305175781,60.20000076293945,65.69999694824219,953132,2022-03-28
2022-04-04,73.1500015258789,73.1500015258789,78.6500015258789,67.75,68.5999984741211,885939,2022-04-04
2022-04-11,71.6500015258789,71.6500015258789,74.6500015258789,69.4000015258789,73.5999984741211,153344,2022-04-11
2022-04-18,70.3499984741211,70.3499984741211,76.0,68.4000015258789,71.5,523155,2022-04-18
2022-04-25,65.69999694824219,65.69999694824219,71.3499984741211,65.0999984741211,70.19999694824219,314221,2022-04-25
2022-05-02,62.75,62.75,67.44999694824219,62.0,65.94999694824219,162493,2022-05-02
2022-05-09,59.0,59.0,65.6500015258789,55.04999923706055,62.70000076293945,321571,2022-05-09
2022-05-16,61.349998474121094,61.349998474121094,62.79999923706055,57.900001525878906,59.0,174734,2022-05-16
2022-05-23,58.29999923706055,58.29999923706055,62.849998474121094,55.54999923706055,61.349998474121094,220152,2022-05-23
2022-05-30,61.400001525878906,61.400001525878906,65.5999984741211,53.0,55.0,794817,2022-05-30
2022-06-06,58.54999923706055,58.54999923706055,62.54999923706055,57.650001525878906,62.54999923706055,121156,2022-06-06
2022-06-13,60.150001525878906,60.150001525878906,64.0,55.95000076293945,58.0,372624,2022-06-13
2022-06-20,59.04999923706055,59.04999923706055,61.25,57.349998474121094,60.95000076293945,138369,2022-06-20
2022-06-27,60.650001525878906,60.650001525878906,62.349998474121094,58.0,59.900001525878906,124688,2022-06-27
2022-07-04,60.04999923706055,60.04999923706055,63.54999923706055,59.45000076293945,60.650001525878906,148937,2022-07-04
2022-07-11,59.900001525878906,59.900001525878906,63.0,59.150001525878906,61.45000076293945,105466,2022-07-11
2022-07-18,59.650001525878906,59.650001525878906,61.150001525878906,59.349998474121094,60.900001525878906,115685,2022-07-18
2022-07-25,59.25,59.25,60.5,57.900001525878906,59.650001525878906,102258,2022-07-25
2022-08-01,61.04999923706055,61.04999923706055,62.0,58.5,59.95000076293945,169198,2022-08-01
2022-08-08,59.70000076293945,59.70000076293945,61.900001525878906,58.54999923706055,61.29999923706055,122655,2022-08-08
2022-08-15,62.5,62.5,64.0,59.70000076293945,59.70000076293945,187587,2022-08-15
2022-08-22,59.599998474121094,59.599998474121094,63.75,59.25,63.75,172386,2022-08-22
2022-08-29,59.70000076293945,59.70000076293945,61.45000076293945,58.79999923706055,59.599998474121094,143015,2022-08-29
2022-09-05,59.95000076293945,59.95000076293945,61.0,58.45000076293945,59.599998474121094,148523,2022-09-05
2022-09-12,59.25,59.25,60.95000076293945,59.0,60.95000076293945,173605,2022-09-12
2022-09-19,58.45000076293945,58.45000076293945,61.04999923706055,58.20000076293945,59.099998474121094,218508,2022-09-19
2022-09-26,55.650001525878906,55.650001525878906,58.95000076293945,54.54999923706055,58.95000076293945,92543,2022-09-26
2022-10-03,56.75,56.75,58.70000076293945,54.70000076293945,55.04999923706055,111337,2022-10-03
2022-10-10,55.25,55.25,57.29999923706055,54.5,56.75,69917,2022-10-10
2022-10-17,54.0,54.0,55.95000076293945,53.54999923706055,54.5,60534,2022-10-17
2022-10-24,53.79999923706055,53.79999923706055,54.849998474121094,52.650001525878906,54.45000076293945,53742,2022-10-24
2022-10-31,53.75,53.75,54.5,53.099998474121094,54.45000076293945,103014,2022-10-31
2022-11-07,59.25,59.25,67.3499984741211,53.5,54.400001525878906,1147659,2022-11-07
2022-11-14,64.75,64.75,67.3499984741211,59.54999923706055,59.95000076293945,857517,2022-11-14
2022-11-21,64.05000305175781,64.05000305175781,67.5,63.349998474121094,64.75,212175,2022-11-21
2022-11-28,64.5,64.5,66.5,63.70000076293945,64.1500015258789,344762,2022-11-28
2022-12-05,69.0,69.0,73.5,63.599998474121094,64.5,1266228,2022-12-05
2022-12-12,64.5999984741211,64.5999984741211,69.44999694824219,63.650001525878906,69.0,351873,2022-12-12
2022-12-19,63.29999923706055,63.29999923706055,70.0999984741211,62.5,63.54999923706055,752878,2022-12-19
2022-12-26,69.44999694824219,69.44999694824219,74.3499984741211,62.95000076293945,64.5,1135173,2022-12-26
2023-01-02,66.44999694824219,66.44999694824219,69.75,65.4000015258789,69.5,320489,2023-01-02
2023-01-09,66.44999694824219,66.44999694824219,68.8499984741211,65.94999694824219,68.30000305175781,174117,2023-01-09
2023-01-16,66.44999694824219,66.44999694824219,67.94999694824219,63.0,66.9000015258789,181532,2023-01-16
2023-01-23,64.6500015258789,64.6500015258789,70.55000305175781,64.4000015258789,65.6500015258789,277007,2023-01-23
2023-01-30,64.9000015258789,64.9000015258789,66.9000015258789,63.79999923706055,64.69999694824219,208991,2023-01-30
2023-02-06,62.54999923706055,62.54999923706055,65.5999984741211,61.25,64.9000015258789,217980,2023-02-06
2023-02-13,66.30000305175781,66.30000305175781,69.5,61.5,62.599998474121094,353661,2023-02-13
2023-02-20,64.3499984741211,64.3499984741211,67.3499984741211,64.30000305175781,66.69999694824219,140057,2023-02-20
2023-02-27,63.0,63.0,64.4000015258789,61.5,64.4000015258789,107195,2023-02-27
2023-03-06,63.150001525878906,63.150001525878906,64.6500015258789,62.099998474121094,63.29999923706055,68132,2023-03-06
2023-03-13,60.20000076293945,60.20000076293945,63.5,58.849998474121094,63.099998474121094,132236,2023-03-13
2023-03-20,58.04999923706055,58.04999923706055,60.0,57.95000076293945,60.0,121421,2023-03-20
2023-03-27,55.20000076293945,55.20000076293945,59.0,53.95000076293945,58.04999923706055,303153,2023-03-27
2023-04-03,61.45000076293945,61.45000076293945,62.5,55.79999923706055,56.20000076293945,75919,2023-04-03
2023-04-10,64.8499984741211,64.8499984741211,65.1500015258789,61.45000076293945,62.900001525878906,134853,2023-04-10
2023-04-17,65.69999694824219,65.69999694824219,67.0,62.650001525878906,64.8499984741211,188241,2023-04-17
2023-04-24,70.3499984741211,70.3499984741211,72.5,63.0,66.9000015258789,521552,2023-04-24
2023-05-01,66.05000305175781,66.05000305175781,71.9000015258789,65.5,70.3499984741211,199764,2023-05-01
2023-05-08,65.75,65.75,67.9000015258789,63.95000076293945,65.0999984741211,193617,2023-05-08
2023-05-15,69.69999694824219,69.69999694824219,71.0,64.8499984741211,66.5,292081,2023-05-15
2023-05-22,76.3499984741211,76.3499984741211,77.6500015258789,68.0,69.69999694824219,1328156,2023-05-22
2023-05-29,70.5999984741211,70.5999984741211,80.0,67.05000305175781,77.9000015258789,1489158,2023-05-29
2023-06-05,69.6500015258789,69.6500015258789,74.4000015258789,69.55000305175781,71.5,371358,2023-06-05
2023-06-12,73.69999694824219,73.69999694824219,75.80000305175781,68.5,70.05000305175781,589014,2023-06-12
2023-06-19,81.9000015258789,81.9000015258789,83.5999984741211,73.25,73.25,1885729,2023-06-19
2023-06-26,86.0999984741211,86.0999984741211,88.5999984741211,82.3499984741211,82.4000015258789,1527483,2023-06-26
2023-07-03,89.05000305175781,89.05000305175781,95.0999984741211,87.1500015258789,88.19999694824219,2022342,2023-07-03
2023-07-10,83.5,83.5,89.69999694824219,82.0,89.69999694824219,1064528,2023-07-10
2023-07-17,91.94999694824219,91.94999694824219,94.5,83.25,84.5,1637606,2023-07-17
2023-07-24,89.0999984741211,89.0999984741211,92.69999694824219,85.44999694824219,92.69999694824219,1234796,2023-07-24
2023-07-31,96.9000015258789,96.9000015258789,101.19999694824219,88.94999694824219,89.5,3227927,2023-07-31
2023-08-07,93.19999694824219,93.19999694824219,103.0,92.19999694824219,97.3499984741211,2006751,2023-08-07
2023-08-14,90.25,90.25,94.25,87.6500015258789,94.25,622655,2023-08-14
2023-08-21,107.80000305175781,107.80000305175781,107.80000305175781,88.44999694824219,92.0,4200454,2023-08-21
2023-08-28,103.6500015258789,103.6500015258789,112.5999984741211,102.05000305175781,111.5,3953128,2023-08-28
2023-09-04,92.6500015258789,92.6500015258789,123.4000015258789,92.0,104.55000305175781,12328501,2023-09-04
2023-09-11,91.1500015258789,91.1500015258789,97.19999694824219,86.0,94.19999694824219,2903160,2023-09-11
2023-09-18,85.6500015258789,85.6500015258789,92.4000015258789,85.19999694824219,91.5,529161,2023-09-18
2023-09-25,90.3499984741211,90.3499984741211,91.9000015258789,84.69999694824219,86.0,1041659,2023-09-25
2023-10-02,93.8499984741211,93.8499984741211,96.5999984741211,89.05000305175781,90.3499984741211,1061614,2023-10-02
2023-10-09,93.0,93.0,94.94999694824219,89.5,92.0999984741211,668414,2023-10-09
2023-10-16,89.80000305175781,89.80000305175781,95.0,89.69999694824219,92.94999694824219,537519,2023-10-16
2023-10-23,85.3499984741211,85.3499984741211,90.44999694824219,81.8499984741211,89.80000305175781,524769,2023-10-23
2023-10-30,88.5,88.5,90.0,84.69999694824219,85.0,346475,2023-10-30
2023-11-06,94.05000305175781,94.05000305175781,100.75,89.05000305175781,89.44999694824219,1789514,2023-11-06
2023-11-13,94.0999984741211,94.0999984741211,98.05000305175781,93.25,94.5,679475,2023-11-13
2023-11-20,92.80000305175781,92.80000305175781,96.75,92.0,94.5,806407,2023-11-20
2023-11-27,92.25,92.25,95.05000305175781,91.5,92.80000305175781,407038,2023-11-27
2023-12-04,91.5,91.5,93.44999694824219,89.5,92.44999694824219,529357,2023-12-04
2023-12-11,95.19999694824219,95.19999694824219,98.0999984741211,91.3499984741211,92.94999694824219,1371301,2023-12-11
2023-12-18,97.0,97.0,99.30000305175781,90.0,95.19999694824219,2142382,2023-12-18
2023-12-25,103.55000305175781,103.55000305175781,105.75,97.0,97.0,3528019,2023-12-25
2024-01-01,108.0999984741211,108.0999984741211,113.44999694824219,103.5,104.0,3408723,2024-01-01
2024-01-08,106.55000305175781,106.55000305175781,112.3499984741211,104.9000015258789,108.94999694824219,1250788,2024-01-08
2024-01-15,106.75,106.75,109.25,101.19999694824219,107.30000305175781,950957,2024-01-15
2024-01-22,104.30000305175781,104.30000305175781,108.44999694824219,102.0999984741211,106.75,339606,2024-01-22
2024-01-29,107.94999694824219,107.94999694824219,112.75,103.9000015258789,105.5999984741211,1140752,2024-01-29
2024-02-05,110.8499984741211,110.8499984741211,122.9000015258789,106.3499984741211,108.8499984741211,3103321,2024-02-05
2024-02-12,106.30000305175781,106.30000305175781,112.69999694824219,95.0,111.44999694824219,1609995,2024-02-12
2024-02-19,112.25,112.25,117.5,105.30000305175781,107.0,1649656,2024-02-19
2024-02-26,111.05000305175781,111.05000305175781,120.0999984741211,102.80000305175781,111.8499984741211,1214436,2024-02-26
2024-03-04,106.3499984741211,106.3499984741211,115.30000305175781,105.0999984741211,110.30000305175781,743104,2024-03-04
2024-03-11,104.05000305175781,104.05000305175781,109.0,93.0,106.44999694824219,3089334,2024-03-11
2024-03-18,100.8499984741211,100.8499984741211,110.8499984741211,99.0,102.5999984741211,8622191,2024-03-18
2024-03-25,100.1500015258789,100.1500015258789,102.0,94.0,100.8499984741211,4402542,2024-03-25
2024-04-01,128.25,128.25,130.5,99.80000305175781,101.6500015258789,17112747,2024-04-01
2024-04-08,129.9499969482422,129.9499969482422,138.4499969482422,124.69999694824219,130.0,10206842,2024-04-08
2024-04-15,118.5999984741211,118.5999984741211,126.9000015258789,114.3499984741211,124.80000305175781,2603861,2024-04-15
2024-04-22,124.94999694824219,124.94999694824219,128.0,116.4000015258789,119.0999984741211,3350220,2024-04-22
2024-04-29,116.0,116.0,125.69999694824219,115.30000305175781,124.5,1980725,2024-04-29
2024-05-06,108.0999984741211,108.0999984741211,118.69999694824219,103.55000305175781,117.55000305175781,2294397,2024-05-06
2024-05-13,110.30000305175781,110.30000305175781,123.9000015258789,102.80000305175781,109.30000305175781,7193751,2024-05-13
2024-05-20,105.8499984741211,105.8499984741211,110.19999694824219,105.3499984741211,109.19999694824219,1196421,2024-05-20
2024-05-27,104.55000305175781,104.55000305175781,107.19999694824219,103.3499984741211,106.4000015258789,934008,2024-05-27
2024-06-03,114.5999984741211,114.5999984741211,116.3499984741211,91.0,107.9000015258789,2525790,2024-06-03
2024-06-10,118.2300033569336,118.2300033569336,123.4000015258789,114.0999984741211,116.9000015258789,1903244,2024-06-10
2024-06-17,116.48999786376953,116.48999786376953,120.4000015258789,110.01000213623047,118.3499984741211,1181034,2024-06-17
2024-06-24,129.9199981689453,129.9199981689453,136.0,116.48999786376953,116.48999786376953,5383051,2024-06-24
2024-07-01,133.3300018310547,133.3300018310547,139.0,126.44999694824219,130.91000366210938,4636486,2024-07-01
2024-07-08,134.52000427246094,134.52000427246094,139.0,127.5999984741211,133.6999969482422,2209933,2024-07-08
2024-07-15,130.35000610351562,130.35000610351562,147.1999969482422,130.0,134.85000610351562,3746593,2024-07-15
2024-07-22,141.97999572753906,141.97999572753906,145.55999755859375,124.30000305175781,128.9499969482422,2250725,2024-07-22
2024-07-29,176.61000061035156,176.61000061035156,186.0,137.5,142.4499969482422,26566499,2024-07-29
2024-08-05,172.75,172.75,181.57000732421875,164.19000244140625,175.0,5216353,2024-08-05
2024-08-12,136.97999572753906,136.97999572753906,177.94000244140625,127.55000305175781,172.5500030517578,6314886,2024-08-12
2024-08-19,136.19000244140625,136.19000244140625,137.39999389648438,123.62000274658203,136.97999572753906,1958512,2024-08-19
2024-08-26,148.6999969482422,148.6999969482422,150.0,136.25999450683594,139.0,1174422,2024-08-26
2024-09-02,145.42999267578125,145.42999267578125,158.55999755859375,144.0,149.99000549316406,796461,2024-09-02
2024-09-09,143.97999572753906,143.97999572753906,151.36000061035156,140.0500030517578,145.9499969482422,321317,2024-09-09
2024-09-16,136.85000610351562,136.85000610351562,148.89999389648438,134.0,148.89999389648438,302395,2024-09-16
2024-09-23,131.36000061035156,131.36000061035156,140.64999389648438,130.0,137.0,310873,2024-09-23
2024-09-30,126.98999786376953,126.98999786376953,132.9499969482422,124.5,132.9499969482422,196214,2024-09-30
2024-10-07,113.27999877929688,113.27999877929688,126.0,112.69999694824219,126.0,488271,2024-10-07
2024-10-14,131.75,131.75,133.22000122070312,109.69999694824219,113.27999877929688,450927,2024-10-14
2024-10-21,115.41999816894531,115.41999816894531,134.39999389648438,115.41999816894531,134.39999389648438,129590,2024-10-21
2024-10-28,119.91000366210938,119.91000366210938,119.91000366210938,113.0,113.11000061035156,52628,2024-10-28
2024-11-04,112.5,112.5,119.9000015258789,112.5,117.51000213623047,124043,2024-11-04
2024-11-11,106.05000305175781,106.05000305175781,112.5,105.9000015258789,111.0,102204,2024-11-11
2024-11-18,100.6500015258789,100.6500015258789,105.0,100.6500015258789,104.01000213623047,86530,2024-11-18
2024-11-25,94.66000366210938,94.66000366210938,98.62999725341797,90.94999694824219,98.62999725341797,437119,2024-11-25
2024-12-02,109.29000091552734,109.29000091552734,109.29000091552734,86.19999694824219,95.25,957005,2024-12-02
2024-12-09,113.37999725341797,113.37999725341797,120.4800033569336,110.5999984741211,114.75,258384,2024-12-09
2024-12-16,107.11000061035156,107.11000061035156,111.11000061035156,105.0,111.11000061035156,185892,2024-12-16
2024-12-23,104.37000274658203,104.37000274658203,108.30000305175781,104.37000274658203,108.30000305175781,79210,2024-12-23
2024-12-30,112.0,112.0,112.0,104.37000274658203,106.44999694824219,75528,2024-12-30
2025-01-06,102.9000015258789,102.9000015258789,111.98999786376953,102.9000015258789,110.0999984741211,209762,2025-01-06
2025-01-13,106.6500015258789,106.6500015258789,106.6500015258789,99.5,100.83999633789062,75542,2025-01-13
2025-01-20,110.16999816894531,110.16999816894531,120.0,106.05000305175781,106.05000305175781,268180,2025-01-20
2025-01-27,109.38999938964844,109.38999938964844,118.87000274658203,101.04000091552734,105.0,436615,2025-01-27
2025-02-03,103.0999984741211,103.0999984741211,111.9000015258789,101.66999816894531,111.9000015258789,284718,2025-02-03
2025-02-10,91.91999816894531,91.91999816894531,102.91000366210938,85.08999633789062,102.69999694824219,458130,2025-02-10
2025-02-17,93.58000183105469,93.58000183105469,100.37999725341797,88.19999694824219,91.0,637619,2025-02-17
2025-02-24,85.69000244140625,85.69000244140625,93.68000030517578,84.19000244140625,92.19000244140625,310298,2025-02-24
2025-03-03,101.9800033569336,101.9800033569336,105.5,81.47000122070312,86.0,686586,2025-03-03
2025-03-10,87.62000274658203,87.62000274658203,102.80999755859375,87.0,99.95999908447266,546028,2025-03-10
2025-03-17,93.11000061035156,93.11000061035156,95.80000305175781,85.83000183105469,85.83000183105469,793096,2025-03-17
2025-03-24,83.95999908447266,83.95999908447266,96.9800033569336,83.55000305175781,93.55000305175781,1347861,2025-03-24
2025-03-31,85.94000244140625,85.94000244140625,95.37999725341797,83.95999908447266,83.95999908447266,528784,2025-03-31
2025-04-07,83.83000183105469,83.83000183105469,85.58999633789062,80.41000366210938,81.0999984741211,571583,2025-04-07
2025-04-14,87.11000061035156,87.11000061035156,87.83999633789062,83.83000183105469,83.83000183105469,147579,2025-04-14
2025-04-21,80.51000213623047,80.51000213623047,93.0,80.0,88.4000015258789,1301005,2025-04-21
2025-04-28,72.33999633789062,72.33999633789062,82.0999984741211,70.56999969482422,80.0,1577743,2025-04-28
2025-05-05,70.29000091552734,70.29000091552734,87.5,68.72000122070312,72.0999984741211,4895483,2025-05-05
2025-05-12,71.2300033569336,71.2300033569336,79.48999786376953,70.70999908447266,72.06999969482422,2591571,2025-05-12
2025-05-19,72.19999694824219,72.19999694824219,77.25,71.30000305175781,71.30000305175781,2538388,2025-05-19
2025-05-26,81.18000030517578,81.18000030517578,85.80000305175781,72.16000366210938,72.19999694824219,2410247,2025-05-26
2025-06-02,92.66999816894531,92.66999816894531,100.0,79.80000305175781,81.18000030517578,5022586,2025-06-02
2025-06-09,108.56999969482422,108.56999969482422,114.37999725341797,90.25,93.41000366210938,4861111,2025-06-09
2025-06-16,106.5,106.5,107.94000244140625,100.1500015258789,107.94000244140625,1227386,2025-06-16
2025-06-23,109.70999908447266,109.70999908447266,115.0,103.98999786376953,104.0,1524190,2025-06-23
2025-06-30,114.04000091552734,114.04000091552734,117.5,109.5199966430664,111.0,1280285,2025-06-30
2025-07-07,104.63999938964844,104.63999938964844,124.0,103.25,115.94999694824219,2211603,2025-07-07
2025-07-14,106.63999938964844,106.63999938964844,110.0,101.0,104.47000122070312,184572,2025-07-14
