Date,Adj Close_TATAINVEST.NS,Close_TATAINVEST.NS,High_TATAINVEST.NS,Low_TATAINVEST.NS,Open_TATAINVEST.NS,Volume_TATAINVEST.NS,Date
2021-01-04,941.202392578125,1025.4000244140625,1049.0,996.2999877929688,1008.4500122070312,177986,2021-01-04
2021-01-11,991.6860961914062,1080.4000244140625,1134.0,1024.550048828125,1034.0,792140,2021-01-11
2021-01-18,982.23193359375,1070.0999755859375,1128.300048828125,1045.0,1086.0,180276,2021-01-18
2021-01-25,948.9583740234375,1033.8499755859375,1084.699951171875,1017.0,1071.0,102698,2021-01-25
2021-02-01,1017.937744140625,1109.0,1138.0,1012.0999755859375,1027.25,212213,2021-02-01
2021-02-08,989.6209106445312,1078.1500244140625,1124.800048828125,1075.0,1115.199951171875,110921,2021-02-08
2021-02-15,968.8306884765625,1055.5,1099.9000244140625,1053.0999755859375,1085.0,104028,2021-02-15
2021-02-22,1018.6261596679688,1109.75,1129.8499755859375,1044.0,1061.0999755859375,163895,2021-02-22
2021-03-01,1017.5706787109375,1108.5999755859375,1163.8499755859375,1102.5999755859375,1128.949951171875,241782,2021-03-01
2021-03-08,1027.483642578125,1119.4000244140625,1133.75,1089.0999755859375,1115.0,95343,2021-03-08
2021-03-15,967.591552734375,1054.1500244140625,1147.0,1037.0,1119.800048828125,130763,2021-03-15
2021-03-22,950.1517944335938,1035.1500244140625,1052.949951171875,992.3499755859375,1020.1500244140625,339681,2021-03-22
2021-03-29,949.5091552734375,1034.449951171875,1058.449951171875,1028.800048828125,1035.1500244140625,112166,2021-03-29
2021-04-05,941.3400268554688,1025.550048828125,1043.0,1001.6500244140625,1043.0,163375,2021-04-05
2021-04-12,918.6681518554688,1000.8499755859375,1021.5499877929688,985.2999877929688,1021.5499877929688,94000,2021-04-12
2021-04-19,918.025634765625,1000.1500244140625,1006.0,980.0,989.0,76889,2021-04-19
2021-04-26,941.6152954101562,1025.8499755859375,1062.75,998.7999877929688,1010.0,214122,2021-04-26
2021-05-03,958.4127197265625,1044.1500244140625,1064.550048828125,1016.75,1030.0,144673,2021-05-03
2021-05-10,979.615966796875,1067.25,1109.0,1051.0,1056.699951171875,158155,2021-05-10
2021-05-17,967.2244262695312,1053.75,1091.4000244140625,1051.75,1075.0,131759,2021-05-17
2021-05-24,972.5482177734375,1059.550048828125,1071.949951171875,1050.5,1063.0,218691,2021-05-24
2021-05-31,1008.9423217773438,1099.199951171875,1111.0,1048.0,1060.0,238825,2021-05-31
2021-06-07,1072.6898193359375,1168.6500244140625,1194.5999755859375,1110.0,1118.0,583875,2021-06-07
2021-06-14,1002.97607421875,1092.699951171875,1190.0,1085.4000244140625,1177.0,411646,2021-06-14
2021-06-21,1058.6488037109375,1130.050048828125,1155.0,1092.699951171875,1099.9000244140625,130002,2021-06-21
2021-06-28,1072.8414306640625,1145.199951171875,1163.0,1104.949951171875,1140.0,149038,2021-06-28
2021-07-05,1072.232666015625,1144.550048828125,1173.75,1130.0,1161.0,229457,2021-07-05
2021-07-12,1091.0157470703125,1164.5999755859375,1184.0,1137.8499755859375,1152.5,201189,2021-07-12
2021-07-19,1093.3577880859375,1167.0999755859375,1175.699951171875,1125.0,1169.0,110640,2021-07-19
2021-07-26,1080.7108154296875,1153.5999755859375,1188.0,1118.0,1170.0,262147,2021-07-26
2021-08-02,1197.859619140625,1278.6500244140625,1305.0,1135.0,1162.0,1142611,2021-08-02
2021-08-09,1220.34326171875,1302.6500244140625,1385.0,1198.949951171875,1310.0,2682056,2021-08-09
2021-08-16,1155.234619140625,1233.1500244140625,1311.550048828125,1221.0,1308.050048828125,290418,2021-08-16
2021-08-23,1184.791015625,1264.699951171875,1285.0,1179.0,1235.0,281115,2021-08-23
2021-08-30,1187.179931640625,1267.25,1294.5,1245.5,1264.699951171875,272798,2021-08-30
2021-09-06,1201.279052734375,1282.300048828125,1316.0,1254.0,1268.0,283614,2021-09-06
2021-09-13,1219.312744140625,1301.550048828125,1310.0,1261.800048828125,1286.8499755859375,226180,2021-09-13
2021-09-20,1209.6634521484375,1291.25,1320.0,1232.0,1294.800048828125,256640,2021-09-20
2021-09-27,1345.8765869140625,1436.6500244140625,1470.0,1275.0,1309.0,1920387,2021-09-27
2021-10-04,1371.3111572265625,1463.800048828125,1538.800048828125,1420.0999755859375,1477.0,1049639,2021-10-04
2021-10-11,1563.3115234375,1668.75,1733.9000244140625,1449.0,1490.699951171875,2182628,2021-10-11
2021-10-18,1479.65380859375,1579.449951171875,1712.949951171875,1520.0,1681.0,632471,2021-10-18
2021-10-25,1416.746826171875,1512.300048828125,1592.699951171875,1501.0,1592.699951171875,303957,2021-10-25
2021-11-01,1467.6627197265625,1566.6500244140625,1574.0999755859375,1461.0,1480.0,277173,2021-11-01
2021-11-08,1467.1005859375,1566.050048828125,1635.800048828125,1556.550048828125,1587.949951171875,260980,2021-11-08
2021-11-15,1433.187744140625,1529.8499755859375,1587.550048828125,1512.1500244140625,1587.550048828125,121146,2021-11-15
2021-11-22,1356.181396484375,1447.6500244140625,1528.5,1433.5,1528.5,146251,2021-11-22
2021-11-29,1355.19775390625,1446.5999755859375,1469.050048828125,1371.199951171875,1425.050048828125,130577,2021-11-29
2021-12-06,1354.1204833984375,1445.449951171875,1489.0,1438.050048828125,1450.0,117296,2021-12-06
2021-12-13,1304.2818603515625,1392.25,1486.800048828125,1377.6500244140625,1452.699951171875,110176,2021-12-13
2021-12-20,1266.4345703125,1351.8499755859375,1387.699951171875,1317.0,1375.0,123728,2021-12-20
2021-12-27,1269.947509765625,1355.5999755859375,1377.699951171875,1334.5999755859375,1344.1500244140625,87065,2021-12-27
2022-01-03,1322.2220458984375,1411.4000244140625,1453.949951171875,1352.0,1352.0,187261,2022-01-03
2022-01-10,1433.5626220703125,1530.25,1546.0,1422.4000244140625,1430.0,368933,2022-01-10
2022-01-17,1404.5211181640625,1499.25,1564.0,1470.1500244140625,1543.800048828125,197858,2022-01-17
2022-01-24,1397.6356201171875,1491.9000244140625,1557.4000244140625,1399.25,1510.0,200759,2022-01-24
2022-01-31,1385.36328125,1478.800048828125,1520.0,1464.3499755859375,1520.0,88613,2022-01-31
2022-02-07,1349.9986572265625,1441.050048828125,1497.6500244140625,1435.0999755859375,1475.5,64666,2022-02-07
2022-02-14,1318.8961181640625,1407.8499755859375,1447.9000244140625,1390.050048828125,1420.0,72609,2022-02-14
2022-02-21,1237.861572265625,1321.3499755859375,1407.0,1274.199951171875,1400.050048828125,127278,2022-02-21
2022-02-28,1229.0555419921875,1311.949951171875,1351.050048828125,1290.9000244140625,1302.0,65628,2022-02-28
2022-03-07,1254.9117431640625,1339.550048828125,1369.0,1262.550048828125,1300.0,84384,2022-03-07
2022-03-14,1294.4453125,1381.75,1391.6500244140625,1319.949951171875,1346.25,73837,2022-03-14
2022-03-21,1254.537109375,1339.1500244140625,1400.0,1335.0,1390.0,93929,2022-03-21
2022-03-28,1327.9365234375,1417.5,1429.0,1300.0,1345.8499755859375,255777,2022-03-28
2022-04-04,1401.4295654296875,1495.949951171875,1527.449951171875,1417.5,1417.5,264017,2022-04-04
2022-04-11,1396.74560546875,1490.949951171875,1521.949951171875,1462.8499755859375,1503.449951171875,144498,2022-04-11
2022-04-18,1389.6727294921875,1483.4000244140625,1518.9000244140625,1441.25,1490.949951171875,168226,2022-04-18
2022-04-25,1399.4622802734375,1493.8499755859375,1538.0,1463.199951171875,1480.0,283966,2022-04-25
2022-05-02,1378.1029052734375,1471.050048828125,1538.5999755859375,1455.699951171875,1501.3499755859375,143701,2022-05-02
2022-05-09,1317.4908447265625,1406.3499755859375,1495.0,1357.949951171875,1495.0,98838,2022-05-09
2022-05-16,1377.0726318359375,1469.949951171875,1500.0,1415.0,1424.6500244140625,103372,2022-05-16
2022-05-23,1404.989501953125,1499.75,1516.0,1450.0,1470.0,97090,2022-05-23
2022-05-30,1379.039794921875,1472.050048828125,1588.949951171875,1465.0,1525.0,339210,2022-05-30
2022-06-06,1377.480224609375,1417.75,1468.800048828125,1416.050048828125,1466.0,71063,2022-06-06
2022-06-13,1270.8475341796875,1308.0,1420.0,1275.0,1417.75,80187,2022-06-13
2022-06-20,1262.2001953125,1299.0999755859375,1315.0,1215.949951171875,1315.0,103141,2022-06-20
2022-06-27,1300.9183349609375,1338.949951171875,1359.0,1300.050048828125,1325.0,61310,2022-06-27
2022-07-04,1349.2066650390625,1388.6500244140625,1399.0,1329.199951171875,1338.949951171875,62009,2022-07-04
2022-07-11,1324.3824462890625,1363.0999755859375,1399.0,1342.5999755859375,1383.0,41208,2022-07-11
2022-07-18,1395.2117919921875,1436.0,1474.0,1333.0,1370.0,82980,2022-07-18
2022-07-25,1431.7437744140625,1473.5999755859375,1539.0,1406.5999755859375,1448.0,723868,2022-07-25
2022-08-01,1431.2578125,1473.0999755859375,1494.9000244140625,1450.0,1475.0,108183,2022-08-01
2022-08-08,1452.0015869140625,1494.449951171875,1510.0,1460.199951171875,1485.0,99688,2022-08-08
2022-08-15,1470.36474609375,1513.3499755859375,1552.800048828125,1490.0,1494.449951171875,156909,2022-08-15
2022-08-22,1505.8765869140625,1549.9000244140625,1570.0,1485.0,1524.800048828125,244838,2022-08-22
2022-08-29,1607.0682373046875,1654.050048828125,1679.949951171875,1510.800048828125,1525.0,351525,2022-08-29
2022-09-05,1776.41748046875,1828.3499755859375,1864.699951171875,1658.199951171875,1670.0,1173899,2022-09-05
2022-09-12,2688.503173828125,2767.10009765625,2883.39990234375,1850.0,1850.0,10498636,2022-09-12
2022-09-19,2361.80419921875,2430.85009765625,2864.550048828125,2420.0,2810.800048828125,1376534,2022-09-19
2022-09-26,2237.2939453125,2302.699951171875,2428.0,2156.050048828125,2355.14990234375,819465,2022-09-26
2022-10-03,2403.436767578125,2473.699951171875,2508.60009765625,2250.199951171875,2312.300048828125,406253,2022-10-03
2022-10-10,2325.223388671875,2393.199951171875,2469.0,2266.199951171875,2434.0,325506,2022-10-10
2022-10-17,2244.337890625,2309.949951171875,2450.0,2300.10009765625,2400.0,187983,2022-10-17
2022-10-24,2237.828369140625,2303.25,2438.050048828125,2286.0,2326.85009765625,177061,2022-10-24
2022-10-31,2309.82373046875,2377.35009765625,2421.0,2277.0,2359.0,165705,2022-10-31
2022-11-07,2347.133056640625,2415.75,2533.0,2335.0,2340.199951171875,201403,2022-11-07
2022-11-14,2303.70263671875,2371.050048828125,2439.800048828125,2350.0,2439.800048828125,90220,2022-11-14
2022-11-21,2317.40185546875,2385.14990234375,2429.89990234375,2320.0,2380.050048828125,107820,2022-11-21
2022-11-28,2262.992431640625,2329.14990234375,2386.0,2295.050048828125,2380.0,99537,2022-11-28
2022-12-05,2144.0693359375,2206.75,2349.85009765625,2192.35009765625,2349.85009765625,102458,2022-12-05
2022-12-12,2077.2236328125,2137.949951171875,2327.0,2122.0,2229.949951171875,133873,2022-12-12
2022-12-19,1876.345947265625,1931.199951171875,2185.0,1924.0,2156.0,143668,2022-12-19
2022-12-26,2050.4560546875,2110.39990234375,2155.0,1921.050048828125,1931.449951171875,209011,2022-12-26
2023-01-02,2033.8419189453125,2093.300048828125,2145.0,2070.550048828125,2142.050048828125,99004,2023-01-02
2023-01-09,2220.339599609375,2285.25,2355.0,2108.0,2120.0,715623,2023-01-09
2023-01-16,2194.203857421875,2258.35009765625,2354.0,2165.10009765625,2310.0,283651,2023-01-16
2023-01-23,2054.051025390625,2114.10009765625,2283.949951171875,2060.0,2283.949951171875,88912,2023-01-23
2023-01-30,2108.60595703125,2170.25,2217.300048828125,2065.0,2123.949951171875,184475,2023-01-30
2023-02-06,2195.126708984375,2259.300048828125,2274.39990234375,2162.25,2177.0,145453,2023-02-06
2023-02-13,2150.481689453125,2213.35009765625,2275.0,2204.75,2270.60009765625,98224,2023-02-13
2023-02-20,1947.4669189453125,2004.4000244140625,2233.199951171875,1965.0,2213.550048828125,340181,2023-02-20
2023-02-27,1972.922607421875,2030.5999755859375,2061.5,1971.0,2010.0,145869,2023-02-27
2023-03-06,1945.7666015625,2002.6500244140625,2054.89990234375,1995.0999755859375,2039.949951171875,111442,2023-03-06
2023-03-13,1896.700927734375,1952.1500244140625,2014.949951171875,1922.0,2012.6500244140625,121119,2023-03-13
2023-03-20,1860.8004150390625,1915.199951171875,1971.0,1875.0,1875.0,91937,2023-03-20
2023-03-27,1695.1434326171875,1744.699951171875,1915.199951171875,1730.0,1915.1500244140625,227484,2023-03-27
2023-04-03,1922.93408203125,1979.1500244140625,2030.0,1755.199951171875,1777.949951171875,726363,2023-04-03
2023-04-10,2006.78271484375,2065.449951171875,2078.39990234375,1927.8499755859375,1994.4000244140625,328170,2023-04-10
2023-04-17,2096.02392578125,2157.300048828125,2243.25,2046.0,2046.0,1004832,2023-04-17
2023-04-24,2099.764404296875,2161.14990234375,2195.050048828125,2111.35009765625,2170.25,211761,2023-04-24
2023-05-01,2117.885009765625,2179.800048828125,2200.0,2137.050048828125,2161.14990234375,125952,2023-05-01
2023-05-08,2101.75634765625,2163.199951171875,2240.0,2125.0,2150.0,181446,2023-05-08
2023-05-15,2141.3974609375,2204.0,2247.949951171875,2121.050048828125,2168.0,339752,2023-05-15
2023-05-22,2174.285888671875,2237.85009765625,2267.75,2179.5,2219.949951171875,234223,2023-05-22
2023-05-29,2178.658203125,2242.35009765625,2267.0,2201.85009765625,2259.949951171875,158530,2023-05-29
2023-06-05,2273.145751953125,2339.60009765625,2380.0,2250.0,2250.0,464343,2023-06-05
2023-06-12,2356.022705078125,2424.89990234375,2449.800048828125,2300.0,2308.39990234375,448174,2023-06-12
2023-06-19,2297.44873046875,2316.10009765625,2494.0,2301.5,2440.0,317700,2023-06-19
2023-06-26,2323.8837890625,2342.75,2359.0,2295.550048828125,2316.10009765625,151311,2023-06-26
2023-07-03,2293.43115234375,2312.050048828125,2368.0,2290.5,2343.0,164937,2023-07-03
2023-07-10,2318.973876953125,2337.800048828125,2381.949951171875,2280.0,2310.0,158965,2023-07-10
2023-07-17,2338.06884765625,2357.050048828125,2418.0,2328.64990234375,2350.14990234375,179296,2023-07-17
2023-07-24,2456.110595703125,2476.050048828125,2545.10009765625,2343.050048828125,2360.0,678602,2023-07-24
2023-07-31,2482.94287109375,2503.10009765625,2564.0,2453.0,2494.199951171875,306351,2023-07-31
2023-08-07,2478.23095703125,2498.35009765625,2598.949951171875,2465.0,2598.949951171875,213827,2023-08-07
2023-08-14,2490.33251953125,2510.550048828125,2587.800048828125,2425.0,2494.550048828125,188491,2023-08-14
2023-08-21,2405.719482421875,2425.25,2511.0,2415.0,2510.5,264836,2023-08-21
2023-08-28,2430.81591796875,2450.550048828125,2474.0,2401.0,2439.85009765625,132707,2023-08-28
2023-09-04,2464.88916015625,2484.89990234375,2509.0,2441.10009765625,2469.89990234375,190811,2023-09-04
2023-09-11,2450.2578125,2470.14990234375,2556.699951171875,2437.949951171875,2500.550048828125,195712,2023-09-11
2023-09-18,2774.5751953125,2797.10009765625,2855.949951171875,2461.14990234375,2479.449951171875,2549080,2023-09-18
2023-09-25,3247.039306640625,3273.39990234375,3521.0,2808.050048828125,2812.0,6857259,2023-09-25
2023-10-02,3279.47607421875,3306.10009765625,3464.10009765625,3099.949951171875,3273.39990234375,1116585,2023-10-02
2023-10-09,3151.96142578125,3177.550048828125,3297.85009765625,3161.10009765625,3249.949951171875,335019,2023-10-09
2023-10-16,3251.404052734375,3277.800048828125,3395.0,3101.0,3194.0,1043301,2023-10-16
2023-10-23,3087.3359375,3112.39990234375,3340.050048828125,2885.0,3280.050048828125,570678,2023-10-23
2023-10-30,3168.229248046875,3193.949951171875,3239.300048828125,3051.5,3140.0,451639,2023-10-30
2023-11-06,3169.22119140625,3194.949951171875,3345.0,3166.64990234375,3242.0,308076,2023-11-06
2023-11-13,3877.421630859375,3908.89990234375,3908.89990234375,3200.0,3228.050048828125,2673085,2023-11-13
2023-11-20,4110.28125,4143.64990234375,4736.60009765625,3967.0,3987.0,9608274,2023-11-20
2023-11-27,4105.8671875,4139.2001953125,4280.0,4031.14990234375,4143.64990234375,917519,2023-11-27
2023-12-04,4178.2294921875,4212.14990234375,4348.0,4043.0,4249.9501953125,853717,2023-12-04
2023-12-11,4268.546875,4303.2001953125,4377.0,4205.0,4266.35009765625,993105,2023-12-11
2023-12-18,4165.43359375,4199.25,4430.0,4020.050048828125,4305.0,871410,2023-12-18
2023-12-25,4247.56640625,4282.0498046875,4339.9501953125,4190.0,4199.25,366195,2023-12-25
2024-01-01,4255.6015625,4290.14990234375,4347.0,4168.39990234375,4320.0,362595,2024-01-01
2024-01-08,4389.11767578125,4424.75,4580.0,4255.0,4315.0,968887,2024-01-08
2024-01-15,4526.4033203125,4563.14990234375,4680.0,4239.5498046875,4440.0,819485,2024-01-15
2024-01-22,4506.712890625,4543.2998046875,4638.89990234375,4335.2998046875,4563.14990234375,415521,2024-01-22
2024-01-29,5634.556640625,5680.2998046875,6100.0,4550.0,4600.0,4545047,2024-01-29
2024-02-05,5383.197265625,5426.89990234375,5824.9501953125,5351.0,5724.0,370422,2024-02-05
2024-02-12,5576.47802734375,5621.75,5735.0,5151.0,5449.85009765625,361002,2024-02-12
2024-02-19,6752.28271484375,6807.10009765625,7111.14990234375,5681.5498046875,5720.0,2088650,2024-02-19
2024-02-26,7583.28662109375,7644.85009765625,7644.85009765625,6636.0,6857.0,634887,2024-02-26
2024-03-04,9678.2783203125,9756.849609375,9756.849609375,8300.0,8377.0,299715,2024-03-04
2024-03-11,7488.90234375,7549.7001953125,9710.0,7549.7001953125,9700.0,176300,2024-03-11
2024-03-18,5913.5419921875,5961.5498046875,7499.0,5961.5498046875,7225.0,556266,2024-03-18
2024-03-25,6193.66796875,6243.9501953125,6243.9501953125,5415.0,5961.5498046875,391460,2024-03-25
2024-04-01,7229.111328125,7287.7998046875,7589.4501953125,6385.0,6449.0,389667,2024-04-01
2024-04-08,6896.06494140625,6952.0498046875,7450.0,6700.0,7400.0,165030,2024-04-08
2024-04-15,6778.3212890625,6833.35009765625,7044.7998046875,6606.0,6700.0,132055,2024-04-15
2024-04-22,6596.7451171875,6650.2998046875,6943.89990234375,6627.0,6930.0,119426,2024-04-22
2024-04-29,6466.45361328125,6518.9501953125,6730.0,6480.0,6700.0,71729,2024-04-29
2024-05-06,6754.216796875,6809.0498046875,6890.0,6150.0,6525.0,162661,2024-05-06
2024-05-13,6540.501953125,6593.60009765625,6749.0,6470.0,6711.10009765625,91456,2024-05-13
2024-05-20,6552.6533203125,6605.85009765625,6874.0,6511.0,6610.7001953125,56656,2024-05-20
2024-05-27,6367.95263671875,6419.64990234375,6711.0,6385.0,6700.0,74595,2024-05-27
2024-06-03,6390.42041015625,6442.2998046875,6740.60009765625,5900.0,6740.5498046875,169993,2024-06-03
2024-06-10,6676.79541015625,6731.0,6731.0,6377.0,6533.2998046875,118279,2024-06-10
2024-06-17,6603.54052734375,6657.14990234375,7038.14990234375,6566.39990234375,6731.0,285676,2024-06-17
2024-06-24,6449.38818359375,6474.7001953125,6984.64990234375,6450.0,6580.0,214367,2024-06-24
2024-07-01,6533.7568359375,6559.39990234375,6800.0,6525.0,6760.64990234375,189371,2024-07-01
2024-07-08,6492.46923828125,6517.9501953125,6801.2998046875,6381.0,6560.9501953125,144656,2024-07-08
2024-07-15,6287.224609375,6311.89990234375,6663.9501953125,6300.0,6602.85009765625,96692,2024-07-15
2024-07-22,6319.1494140625,6343.9501953125,6467.0,6100.0,6310.0,109199,2024-07-22
2024-07-29,6191.5,6215.7998046875,6436.2001953125,6201.0498046875,6366.0498046875,95960,2024-07-29
2024-08-05,6005.4306640625,6029.0,6150.0,5975.0,6010.0,94046,2024-08-05
2024-08-12,6003.6376953125,6027.2001953125,6108.75,5850.10009765625,6024.9501953125,59010,2024-08-12
2024-08-19,6136.01806640625,6160.10009765625,6340.0,6025.0,6099.89990234375,99354,2024-08-19
2024-08-26,7254.9267578125,7283.39990234375,8074.25,6118.0498046875,6161.25,3427118,2024-08-26
2024-09-02,7104.666015625,7132.5498046875,7472.7001953125,7080.0,7349.0,440316,2024-09-02
2024-09-09,6999.08056640625,7026.5498046875,7274.39990234375,6925.0,7179.7001953125,263586,2024-09-09
2024-09-16,6708.81982421875,6735.14990234375,7070.0,6570.0,7065.0,182345,2024-09-16
2024-09-23,6814.70458984375,6841.4501953125,7244.0,6745.35009765625,6801.9501953125,388713,2024-09-23
2024-09-30,6605.525390625,6631.4501953125,6869.0,6550.60009765625,6869.0,96648,2024-09-30
2024-10-07,7020.74560546875,7048.2998046875,7545.0,6351.5,6640.0,1688091,2024-10-07
2024-10-14,6789.65234375,6816.2998046875,7140.0,6702.0,7070.0,291664,2024-10-14
2024-10-21,6498.8935546875,6524.39990234375,7465.10009765625,6453.7998046875,7074.9501953125,782479,2024-10-21
2024-10-28,6859.27978515625,6886.2001953125,6949.9501953125,6468.0,6610.0,192163,2024-10-28
2024-11-04,6740.79443359375,6767.25,6934.4501953125,6600.0,6840.0,205365,2024-11-04
2024-11-11,6585.3544921875,6611.2001953125,7140.0,6536.0498046875,6750.0,268854,2024-11-11
2024-11-18,6466.81982421875,6492.2001953125,6854.35009765625,6485.0,6640.0,151113,2024-11-18
2024-11-25,6617.0302734375,6643.0,6750.0,6570.0,6580.0,113203,2024-11-25
2024-12-02,6867.447265625,6894.39990234375,7079.0,6611.0498046875,6649.9501953125,308797,2024-12-02
2024-12-09,6847.97412109375,6874.85009765625,7328.0,6767.0,6926.7998046875,441367,2024-12-09
2024-12-16,6515.677734375,6541.25,6920.7998046875,6510.0,6850.10009765625,142000,2024-12-16
2024-12-23,6804.59375,6831.2998046875,7411.0,6491.0,6585.0,2549549,2024-12-23
2024-12-30,6863.36328125,6890.2998046875,7047.0,6708.5498046875,6870.0,325006,2024-12-30
2025-01-06,6376.27490234375,6401.2998046875,6907.5,6366.4501953125,6899.2001953125,183124,2025-01-06
2025-01-13,6298.380859375,6323.10009765625,6486.0498046875,6050.0,6401.25,172938,2025-01-13
2025-01-20,6090.99462890625,6114.89990234375,6384.0,6071.0,6384.0,122287,2025-01-20
2025-01-27,5990.439453125,6013.9501953125,6110.0,5621.14990234375,6020.0498046875,184338,2025-01-27
2025-02-03,5876.68603515625,5899.75,6161.0,5860.10009765625,6011.75,73965,2025-02-03
2025-02-10,5273.15478515625,5293.85009765625,5917.0498046875,5200.0,5900.75,185667,2025-02-10
2025-02-17,5917.923828125,5941.14990234375,6507.4501953125,5145.14990234375,5211.0,1759578,2025-02-17
2025-02-24,6041.73828125,6065.4501953125,6344.0,5705.2001953125,5942.0,1791828,2025-02-24
2025-03-03,6359.83935546875,6384.7998046875,6642.89990234375,5811.0,6159.2998046875,1062001,2025-03-03
2025-03-10,6083.62353515625,6107.5,6480.0,6058.64990234375,6384.14990234375,256260,2025-03-10
2025-03-17,6408.69775390625,6433.85009765625,6474.0,6085.2998046875,6109.39990234375,251606,2025-03-17
2025-03-24,6293.001953125,6317.7001953125,6578.9501953125,6206.2998046875,6467.2998046875,278196,2025-03-24
2025-03-31,6126.25634765625,6150.2998046875,6349.2998046875,6069.0,6317.7001953125,89384,2025-03-31
2025-04-07,6147.37353515625,6171.5,6226.0,5790.0,5790.0,120408,2025-04-07
2025-04-14,6264.4140625,6289.0,6345.0,6171.5,6171.5,69586,2025-04-14
2025-04-21,6104.54150390625,6128.5,6549.0,6055.0,6318.0,239828,2025-04-21
2025-04-28,5897.8525390625,5921.0,6184.0,5870.5,6129.0,93980,2025-04-28
2025-05-05,5783.30224609375,5806.0,6039.0,5735.0,5928.5,119045,2025-05-05
2025-05-12,6184.72705078125,6209.0,6255.0,5952.5,6100.0,128818,2025-05-12
2025-05-19,6244.4921875,6269.0,6387.5,6131.0,6245.0,150774,2025-05-19
2025-05-26,6703.19189453125,6729.5,6930.0,6250.0,6349.0,550550,2025-05-26
2025-06-02,6801.30712890625,6828.0,7178.0,6590.5,6729.5,620662,2025-06-02
2025-06-09,6767.43994140625,6794.0,7425.0,6715.0,6915.5,880087,2025-06-09
2025-06-16,6631.0,6631.0,6819.5,6385.0,6790.0,256030,2025-06-16
2025-06-23,6810.5,6810.5,6900.0,6566.5,6709.5,270563,2025-06-23
2025-06-30,6749.5,6749.5,6970.0,6710.0,6840.0,122181,2025-06-30
2025-07-07,6605.5,6605.5,6817.0,6585.5,6725.0,88411,2025-07-07
2025-07-14,6580.5,6580.5,6631.0,6502.5,6590.0,26257,2025-07-14
