Date,Adj Close_JBMA.NS,Close_JBMA.NS,High_JBMA.NS,Low_JBMA.NS,Open_JBMA.NS,Volume_JBMA.NS,Date
2021-02-08,79.0903091430664,79.68000030517578,83.9800033569336,77.3499984741211,83.19999694824219,1534950,2021-02-08
2021-02-15,80.03327941894531,80.62999725341797,84.91999816894531,77.98999786376953,80.73999786376953,850030,2021-02-15
2021-02-22,83.73566436767578,84.36000061035156,90.0,78.05999755859375,81.02999877929688,2833030,2021-02-22
2021-03-01,88.35125732421875,89.01000213623047,93.80000305175781,84.66000366210938,85.0,1803885,2021-03-01
2021-03-08,89.88978576660156,90.55999755859375,93.5999984741211,80.97000122070312,89.04000091552734,1424840,2021-03-08
2021-03-15,85.61167907714844,86.25,94.95999908447266,81.98999786376953,91.4000015258789,957790,2021-03-15
2021-03-22,81.70084381103516,82.30999755859375,93.4000015258789,80.94000244140625,86.94000244140625,639520,2021-03-22
2021-03-29,84.55953216552734,85.19000244140625,86.58000183105469,82.30999755859375,82.30999755859375,215660,2021-03-29
2021-04-05,80.73800659179688,81.33999633789062,85.73999786376953,80.0199966430664,85.73999786376953,652295,2021-04-05
2021-04-12,74.40523529052734,74.95999908447266,79.98999786376953,73.41000366210938,79.19999694824219,504035,2021-04-12
2021-04-19,67.9930419921875,68.5,72.88999938964844,67.3499984741211,72.88999938964844,568855,2021-04-19
2021-04-26,78.22673797607422,78.80999755859375,82.80000305175781,68.80000305175781,68.80000305175781,903105,2021-04-26
2021-05-03,80.29135131835938,80.88999938964844,86.0,77.26000213623047,78.5999984741211,753425,2021-05-03
2021-05-10,84.94664764404297,85.58000183105469,88.66000366210938,78.83000183105469,80.80000305175781,1620875,2021-05-10
2021-05-17,84.44041442871094,85.06999969482422,95.95999908447266,84.62000274658203,86.0,2971700,2021-05-17
2021-05-24,83.30885314941406,83.93000030517578,89.73999786376953,83.56999969482422,85.95999908447266,833830,2021-05-24
2021-05-31,85.37345886230469,86.01000213623047,86.75,82.30000305175781,82.80000305175781,723830,2021-05-31
2021-06-07,89.06593322753906,89.7300033569336,97.5999984741211,84.80999755859375,87.0,4595460,2021-06-07
2021-06-14,83.65625762939453,84.27999877929688,90.80000305175781,82.94999694824219,90.80000305175781,944150,2021-06-14
2021-06-21,89.00636291503906,89.66999816894531,93.54000091552734,83.12000274658203,84.27999877929688,3509750,2021-06-21
2021-06-28,86.87228393554688,87.5199966430664,91.5999984741211,84.97000122070312,90.2699966430664,1142160,2021-06-28
2021-07-05,86.46531677246094,87.11000061035156,91.55999755859375,86.23999786376953,88.79000091552734,601585,2021-07-05
2021-07-12,99.7264404296875,100.47000122070312,103.5999984741211,87.4000015258789,87.4000015258789,16285735,2021-07-12
2021-07-19,97.14569091796875,97.87000274658203,107.1500015258789,97.19999694824219,99.38999938964844,4877205,2021-07-19
2021-07-26,96.36153411865234,97.08000183105469,101.5999984741211,94.4000015258789,98.5999984741211,2251675,2021-07-26
2021-08-02,99.03162384033203,99.7699966430664,103.77999877929688,94.93000030517578,97.56999969482422,3302080,2021-08-02
2021-08-09,93.98921966552734,94.69000244140625,101.80000305175781,90.0,100.4000015258789,2542600,2021-08-09
2021-08-16,92.5698013305664,93.26000213623047,95.95999908447266,86.47000122070312,95.5999984741211,2233545,2021-08-16
2021-08-23,89.16519165039062,89.83000183105469,93.95999908447266,88.4000015258789,93.95999908447266,1279540,2021-08-23
2021-08-30,90.6838607788086,91.36000061035156,93.37999725341797,90.0,90.80000305175781,772275,2021-08-30
2021-09-06,92.5499496459961,93.23999786376953,94.54000091552734,91.48999786376953,91.48999786376953,1003015,2021-09-06
2021-09-13,90.47541809082031,91.1500015258789,101.5999984741211,88.4000015258789,92.0199966430664,3446475,2021-09-13
2021-09-20,101.3344497680664,102.08999633789062,107.87999725341797,89.0,90.4000015258789,9411530,2021-09-20
2021-09-27,105.201416015625,105.63999938964844,109.80000305175781,96.33999633789062,102.68000030517578,6522880,2021-09-27
2021-10-04,105.47029876708984,105.91000366210938,111.45999908447266,104.4000015258789,106.47000122070312,3158830,2021-10-04
2021-10-11,125.86527252197266,126.38999938964844,133.1999969482422,105.11000061035156,106.44000244140625,7663580,2021-10-11
2021-10-18,119.05367279052734,119.55000305175781,129.8000030517578,114.20999908447266,129.0,2748815,2021-10-18
2021-10-25,119.29267120361328,119.79000091552734,123.94000244140625,113.02999877929688,120.19999694824219,1576315,2021-10-25
2021-11-01,122.72834777832031,123.23999786376953,124.91999816894531,118.4000015258789,120.19999694824219,897220,2021-11-01
2021-11-08,140.0361785888672,140.6199951171875,148.8699951171875,123.19999694824219,124.0,7549190,2021-11-08
2021-11-15,177.40042114257812,178.13999938964844,195.86000061035156,141.60000610351562,141.60000610351562,22871545,2021-11-15
2021-11-22,180.6767578125,181.42999267578125,194.75999450683594,172.27000427246094,190.0,6631930,2021-11-22
2021-11-29,206.97711181640625,207.83999633789062,213.99000549316406,168.1999969482422,179.0,6896330,2021-11-29
2021-12-06,220.80943298339844,221.72999572753906,240.1999969482422,211.1999969482422,211.39999389648438,9320165,2021-12-06
2021-12-13,210.06423950195312,210.94000244140625,229.99000549316406,208.00999450683594,224.17999267578125,2477455,2021-12-13
2021-12-20,212.28497314453125,213.1699981689453,229.33999633789062,189.85000610351562,210.97999572753906,2398985,2021-12-20
2021-12-27,224.03599548339844,224.97000122070312,228.0,206.0,215.55999755859375,1604090,2021-12-27
2022-01-03,282.8408203125,284.0199890136719,284.0199890136719,220.92999267578125,226.77999877929688,6673045,2022-01-03
2022-01-10,301.4034423828125,302.6600036621094,328.7799987792969,284.0,297.9800109863281,4583485,2022-01-10
2022-01-17,324.8955078125,326.25,329.4700012207031,294.010009765625,308.20001220703125,3253155,2022-01-17
2022-01-24,296.2151184082031,297.45001220703125,337.3999938964844,294.45001220703125,331.20001220703125,2327465,2022-01-24
2022-01-31,297.29058837890625,298.5299987792969,315.20001220703125,296.3999938964844,307.0,1272700,2022-01-31
2022-02-07,284.0259094238281,285.2099914550781,306.3999938964844,264.0,302.6000061035156,2107785,2022-02-07
2022-02-14,247.56788635253906,248.60000610351562,279.5,246.8699951171875,273.0,1922240,2022-02-14
2022-02-21,220.3812255859375,221.3000030517578,261.0249938964844,218.97500610351562,252.0,1407022,2022-02-21
2022-02-28,206.78790283203125,207.64999389648438,225.0,201.39999389648438,225.0,974488,2022-02-28
2022-03-07,238.45587158203125,239.4499969482422,239.4499969482422,191.72500610351562,198.5,943862,2022-03-07
2022-03-14,229.86668395996094,230.8249969482422,249.35000610351562,224.5,248.6999969482422,1125806,2022-03-14
2022-03-21,226.829345703125,227.77499389648438,235.0500030517578,214.1750030517578,233.97500610351562,869614,2022-03-21
2022-03-28,227.32725524902344,228.27499389648438,234.875,217.0749969482422,229.5,1099336,2022-03-28
2022-04-04,256.406005859375,257.4750061035156,272.5,230.5,230.5,1754664,2022-04-04
2022-04-11,274.4806823730469,275.625,275.625,253.85000610351562,257.4750061035156,780612,2022-04-11
2022-04-18,289.91632080078125,291.125,303.0,276.0,280.0,1493800,2022-04-18
2022-04-25,252.39773559570312,253.4499969482422,294.95001220703125,252.0,290.7250061035156,899250,2022-04-25
2022-05-02,259.71722412109375,260.79998779296875,276.45001220703125,248.5,255.0,1617348,2022-05-02
2022-05-09,226.53060913085938,227.47500610351562,256.3999938964844,214.25,251.64999389648438,988328,2022-05-09
2022-05-16,231.36045837402344,232.3249969482422,248.375,222.5,234.5,772068,2022-05-16
2022-05-23,227.75050354003906,228.6999969482422,239.02499389648438,205.375,232.5,559506,2022-05-23
2022-05-30,230.1654510498047,231.125,237.72500610351562,212.52499389648438,232.9499969482422,1105776,2022-05-30
2022-06-06,211.89161682128906,212.77499389648438,236.9250030517578,212.125,231.5,751840,2022-06-06
2022-06-13,193.9663543701172,194.77499389648438,216.22500610351562,192.75,211.3249969482422,755198,2022-06-13
2022-06-20,210.995361328125,211.875,211.875,185.0500030517578,194.5,703954,2022-06-20
2022-06-27,216.87086486816406,217.77499389648438,226.22500610351562,209.0,215.9499969482422,666424,2022-06-27
2022-07-04,219.63433837890625,220.5500030517578,233.5,207.5500030517578,220.0,1116476,2022-07-04
2022-07-11,218.06588745117188,218.97500610351562,228.9499969482422,215.0,219.0,551802,2022-07-11
2022-07-18,221.77542114257812,222.6999969482422,233.27499389648438,220.5,223.9499969482422,1329900,2022-07-18
2022-07-25,214.4061279296875,215.3000030517578,224.75,213.39999389648438,224.75,551932,2022-07-25
2022-08-01,204.7464141845703,205.60000610351562,222.0,201.3249969482422,218.5,961856,2022-08-01
2022-08-08,204.17379760742188,205.02499389648438,220.5,203.72500610351562,209.5,862754,2022-08-08
2022-08-15,205.09494018554688,205.9499969482422,212.5,202.0,205.02499389648438,665480,2022-08-15
2022-08-22,202.03273010253906,202.875,207.5,194.27499389648438,206.0,653950,2022-08-22
2022-08-29,203.17794799804688,204.02499389648438,209.625,194.02499389648438,195.5,547450,2022-08-29
2022-09-05,206.14060974121094,207.0,208.25,201.0,204.0749969482422,556182,2022-09-05
2022-09-12,197.67587280273438,198.5,206.1999969482422,196.5,202.0,953618,2022-09-12
2022-09-19,193.3282470703125,193.64999389648438,202.4499969482422,192.5749969482422,198.75,544374,2022-09-19
2022-09-26,190.50794982910156,190.8249969482422,196.5,180.5,196.5,534458,2022-09-26
2022-10-03,209.07705688476562,209.4250030517578,213.75,191.5,194.0,1848362,2022-10-03
2022-10-10,207.25509643554688,207.60000610351562,229.25,200.0,207.5,10074526,2022-10-10
2022-10-17,207.30499267578125,207.64999389648438,214.39999389648438,204.02499389648438,208.0,1095258,2022-10-17
2022-10-24,202.0387725830078,202.375,211.39999389648438,201.77499389648438,209.85000610351562,415910,2022-10-24
2022-10-31,208.02879333496094,208.375,212.0749969482422,202.5500030517578,204.39999389648438,456668,2022-10-31
2022-11-07,204.13526916503906,204.47500610351562,212.9499969482422,202.60000610351562,212.9499969482422,486444,2022-11-07
2022-11-14,216.5396270751953,216.89999389648438,222.5,204.5500030517578,206.0,2499582,2022-11-14
2022-11-21,212.27174377441406,212.625,220.0500030517578,204.0,216.89999389648438,842970,2022-11-21
2022-11-28,212.77090454101562,213.125,218.5500030517578,209.02499389648438,213.0,801332,2022-11-28
2022-12-05,206.1569061279297,206.5,219.85000610351562,204.8000030517578,219.85000610351562,481864,2022-12-05
2022-12-12,205.93226623535156,206.27499389648438,208.97500610351562,202.5,207.52499389648438,653322,2022-12-12
2022-12-19,230.54132080078125,230.9250030517578,252.0,206.47500610351562,207.5,13339138,2022-12-19
2022-12-26,257.57135009765625,258.0,267.45001220703125,224.6999969482422,230.0,10277342,2022-12-26
2023-01-02,266.80596923828125,267.25,278.8999938964844,246.9250030517578,258.375,9412916,2023-01-02
2023-01-09,265.28350830078125,265.7250061035156,273.3999938964844,259.29998779296875,267.5,2534306,2023-01-09
2023-01-16,270.7993469238281,271.25,284.0,262.8500061035156,267.5,3083670,2023-01-16
2023-01-23,262.51312255859375,262.95001220703125,276.5,256.6499938964844,271.4750061035156,2039732,2023-01-23
2023-01-30,256.4232482910156,256.8500061035156,273.7749938964844,248.72500610351562,263.32501220703125,1339164,2023-01-30
2023-02-06,268.4282531738281,268.875,274.95001220703125,241.47500610351562,257.0,3712238,2023-02-06
2023-02-13,276.0156555175781,276.4750061035156,279.0,255.0,263.0,4828496,2023-02-13
2023-02-20,283.3284912109375,283.79998779296875,295.5,274.1000061035156,279.2749938964844,5405770,2023-02-20
2023-02-27,288.5198669433594,289.0,301.4750061035156,275.5,283.6499938964844,5480790,2023-02-27
2023-03-06,321.1156005859375,321.6499938964844,336.45001220703125,285.625,289.7749938964844,13608704,2023-03-06
2023-03-13,313.029052734375,313.54998779296875,325.75,285.0,324.3500061035156,9876178,2023-03-13
2023-03-20,308.9358825683594,309.45001220703125,327.1000061035156,301.82501220703125,313.0,6614530,2023-03-20
2023-03-27,321.46502685546875,322.0,329.0,303.92498779296875,312.0,3196854,2023-03-27
2023-04-03,365.21722412109375,365.82501220703125,369.0,322.8999938964844,323.75,12034422,2023-04-03
2023-04-10,377.84619140625,378.4750061035156,384.5,363.0,368.25,5483664,2023-04-10
2023-04-17,404.9760437011719,405.6499938964844,410.125,368.57501220703125,379.9750061035156,9551694,2023-04-17
2023-04-24,400.6582336425781,401.32501220703125,424.5,397.54998779296875,405.0,4996574,2023-04-24
2023-05-01,415.7081604003906,416.3999938964844,417.92498779296875,387.0,401.32501220703125,4076124,2023-05-01
2023-05-08,384.1856689453125,384.82501220703125,426.8500061035156,370.9750061035156,418.42498779296875,8247700,2023-05-08
2023-05-15,379.7929382324219,380.42498779296875,393.8999938964844,372.25,385.5,1784214,2023-05-15
2023-05-22,395.84124755859375,396.5,401.5,375.0,380.42498779296875,2943990,2023-05-22
2023-05-29,400.45855712890625,401.125,411.0,393.9750061035156,399.7749938964844,1991358,2023-05-29
2023-06-05,460.4087829589844,461.17498779296875,479.0,399.0249938964844,402.95001220703125,16580370,2023-06-05
2023-06-12,490.48370361328125,491.29998779296875,506.0,457.6499938964844,461.2250061035156,10198770,2023-06-12
2023-06-19,503.2125244140625,504.04998779296875,532.0,493.17498779296875,494.5,5917444,2023-06-19
2023-06-26,667.51416015625,668.625,684.4249877929688,500.3999938964844,504.45001220703125,24304148,2023-06-26
2023-07-03,673.2545776367188,674.375,759.0,635.5250244140625,672.5250244140625,18762110,2023-07-03
2023-07-10,732.0816040039062,733.2999877929688,769.7999877929688,645.0,677.5,9880716,2023-07-10
2023-07-17,701.8070068359375,702.9749755859375,749.5,683.6500244140625,741.9000244140625,3500062,2023-07-17
2023-07-24,704.8020629882812,705.9749755859375,736.9249877929688,674.5,702.9749755859375,2688890,2023-07-24
2023-07-31,656.7321166992188,657.8250122070312,725.0,652.5999755859375,710.0,2082142,2023-07-31
2023-08-07,613.4290771484375,614.4500122070312,685.0,610.0,661.1749877929688,1283740,2023-08-07
2023-08-14,693.0216674804688,694.1749877929688,743.4749755859375,592.5,603.0,6606628,2023-08-14
2023-08-21,762.1815795898438,763.4500122070312,794.4500122070312,700.1749877929688,700.5,7455414,2023-08-21
2023-08-28,749.4527587890625,750.7000122070312,803.8250122070312,727.0,768.9249877929688,2304834,2023-08-28
2023-09-04,750.5260009765625,751.7750244140625,775.0,727.0,775.0,840582,2023-09-04
2023-09-11,747.4905395507812,748.0750122070312,764.9500122070312,712.9000244140625,756.0,2597380,2023-09-11
2023-09-18,713.5420532226562,714.0999755859375,750.0,705.0,750.0,248532,2023-09-18
2023-09-25,685.3890991210938,685.9249877929688,724.4749755859375,662.5,714.75,473974,2023-09-25
2023-10-02,649.0924682617188,649.5999755859375,695.0,632.5,685.9249877929688,773304,2023-10-02
2023-10-09,629.1080932617188,629.5999755859375,640.0,598.7000122070312,632.0250244140625,481186,2023-10-09
2023-10-16,609.0987548828125,609.5750122070312,629.5999755859375,590.0999755859375,629.5999755859375,218814,2023-10-16
2023-10-23,607.9995727539062,608.4749755859375,609.5750122070312,556.6749877929688,607.0,350238,2023-10-23
2023-10-30,594.310302734375,594.7750244140625,630.0,587.7750244140625,624.5,311216,2023-10-30
2023-11-06,596.0839233398438,596.5499877929688,618.8499755859375,589.0,610.0,216236,2023-11-06
2023-11-13,600.0558471679688,600.5250244140625,610.0,590.25,608.4249877929688,165630,2023-11-13
2023-11-20,632.705322265625,633.2000122070312,665.5,594.5,598.5,538762,2023-11-20
2023-11-27,623.1876831054688,623.6749877929688,641.0,616.0,633.2000122070312,184768,2023-11-27
2023-12-04,639.6748046875,640.1749877929688,657.4249877929688,621.0499877929688,624.0250244140625,636824,2023-12-04
2023-12-11,704.1244506835938,704.6749877929688,723.0,646.5,657.5,1292166,2023-12-11
2023-12-18,718.98779296875,719.5499877929688,737.5,674.7249755859375,704.6749877929688,1210932,2023-12-18
2023-12-25,731.5280151367188,732.0999755859375,736.9749755859375,695.0,719.5499877929688,783002,2023-12-25
2024-01-01,848.7863159179688,849.4500122070312,872.4000244140625,745.0750122070312,749.0,4935242,2024-01-01
2024-01-08,938.9158935546875,939.6500244140625,1003.4000244140625,859.5,859.5,4790348,2024-01-08
2024-01-15,947.3342895507812,948.0750122070312,983.9749755859375,882.3499755859375,948.5,1504660,2024-01-15
2024-01-22,923.9525146484375,924.6749877929688,948.0750122070312,885.7000122070312,948.0750122070312,489268,2024-01-22
2024-01-29,973.5637817382812,974.3250122070312,1024.0,927.625,938.4749755859375,2088566,2024-01-29
2024-02-05,1005.9384155273438,1006.7249755859375,1025.25,969.0250244140625,993.7999877929688,1298712,2024-02-05
2024-02-12,1011.0344848632812,1011.8250122070312,1104.0,931.7249755859375,1022.5,1803928,2024-02-12
2024-02-19,1101.6136474609375,1102.4749755859375,1214.175048828125,1027.0,1027.0,4854018,2024-02-19
2024-02-26,1070.712890625,1071.550048828125,1159.4000244140625,1056.4000244140625,1100.4749755859375,1975436,2024-02-26
2024-03-04,948.1586303710938,948.9000244140625,1078.949951171875,945.0,1077.449951171875,1327118,2024-03-04
2024-03-11,945.2608642578125,946.0,972.0,832.5,958.375,2336420,2024-03-11
2024-03-18,934.1945190429688,934.9249877929688,1032.7249755859375,925.0,946.0,2784166,2024-03-18
2024-03-25,901.3702392578125,902.0750122070312,934.9249877929688,880.0,934.9249877929688,2426378,2024-03-25
2024-04-01,885.6325073242188,886.3250122070312,933.4749755859375,882.5,912.0,2265096,2024-04-01
2024-04-08,878.2633056640625,878.9500122070312,899.0,854.2249755859375,896.4000244140625,1172142,2024-04-08
2024-04-15,873.167236328125,873.8499755859375,898.0,837.5,854.2750244140625,841292,2024-04-15
2024-04-22,889.7293090820312,890.4249877929688,920.4500122070312,879.9749755859375,880.5,1113510,2024-04-22
2024-04-29,983.0563354492188,983.8250122070312,1025.0,909.7000122070312,925.0,3976418,2024-04-29
2024-05-06,937.4420166015625,938.1749877929688,992.0,880.5499877929688,987.5,1390880,2024-05-06
2024-05-13,915.8089599609375,916.5250244140625,947.5,899.125,947.5,958740,2024-05-13
2024-05-20,982.4318237304688,983.2000122070312,1022.7000122070312,901.3499755859375,916.7249755859375,4914040,2024-05-20
2024-05-27,1044.9580078125,1045.7750244140625,1074.449951171875,983.7000122070312,990.0,9128062,2024-05-27
2024-06-03,1011.5840454101562,1012.375,1127.5,900.0250244140625,1095.0,6246248,2024-06-03
2024-06-10,1030.5692138671875,1031.375,1059.949951171875,986.5,1015.0,3851808,2024-06-10
2024-06-17,1018.27880859375,1019.0750122070312,1046.375,1002.0,1031.375,1271486,2024-06-17
2024-06-24,1024.8486328125,1025.6500244140625,1103.4000244140625,1007.4749755859375,1019.0,4059242,2024-06-24
2024-07-01,1073.9603271484375,1074.800048828125,1138.5,1026.0,1026.0,5222000,2024-07-01
2024-07-08,1060.670654296875,1061.5,1169.375,1014.9749755859375,1079.0,5560322,2024-07-08
2024-07-15,973.1390991210938,973.9000244140625,1079.699951171875,963.0499877929688,1071.050048828125,1691184,2024-07-15
2024-07-22,1011.9837646484375,1012.7750244140625,1036.5,941.0499877929688,973.2750244140625,1815192,2024-07-22
2024-07-29,972.7893676757812,973.5499877929688,1079.0,967.5,1025.425048828125,2387384,2024-07-29
2024-08-05,921.9541015625,922.6749877929688,976.7249755859375,899.125,946.0,1627118,2024-08-05
2024-08-12,953.9290771484375,954.6749877929688,999.0,901.5,901.5,2877482,2024-08-12
2024-08-19,953.3545532226562,954.0999755859375,984.5,950.9749755859375,962.4000244140625,726974,2024-08-19
2024-08-26,957.4513549804688,958.2000122070312,1006.0,938.0250244140625,962.0,1933144,2024-08-26
2024-09-02,952.3553466796875,953.0999755859375,994.0,940.5,962.0,1169244,2024-09-02
2024-09-09,1023.3250122070312,1023.3250122070312,1047.5,939.0250244140625,952.0250244140625,5291848,2024-09-09
2024-09-16,947.0499877929688,947.0499877929688,1032.5,942.5,1027.5,2253436,2024-09-16
2024-09-23,906.6749877929688,906.6749877929688,968.9000244140625,903.0250244140625,967.0,1674320,2024-09-23
2024-09-30,890.4000244140625,890.4000244140625,929.5,880.5,905.5250244140625,1125548,2024-09-30
2024-10-07,887.2750244140625,887.2750244140625,905.2999877929688,847.7999877929688,890.4000244140625,1115140,2024-10-07
2024-10-14,855.25,855.25,897.4749755859375,837.5499877929688,891.5,737384,2024-10-14
2024-10-21,785.5999755859375,785.5999755859375,892.3499755859375,778.1500244140625,876.0499877929688,1355698,2024-10-21
2024-10-28,815.5499877929688,815.5499877929688,822.0,735.0,785.0,2866116,2024-10-28
2024-11-04,783.7750244140625,783.7750244140625,823.5499877929688,778.5,815.0499877929688,655732,2024-11-04
2024-11-11,727.0250244140625,727.0250244140625,786.7999877929688,725.0,783.7750244140625,1474544,2024-11-11
2024-11-18,709.3250122070312,709.3250122070312,754.5,694.0,740.0,833040,2024-11-18
2024-11-25,784.0999755859375,784.0999755859375,790.0,720.0250244140625,723.4500122070312,818458,2024-11-25
2024-12-02,805.6749877929688,805.6749877929688,821.9500122070312,772.7999877929688,792.0,703280,2024-12-02
2024-12-09,881.625,881.625,898.8250122070312,802.0499877929688,807.125,8035196,2024-12-09
2024-12-16,819.625,819.625,891.0,813.0,881.0999755859375,1301306,2024-12-16
2024-12-23,783.7000122070312,783.7000122070312,860.0,779.0,857.5,1481720,2024-12-23
2024-12-30,789.1749877929688,789.1749877929688,805.5,757.5,787.0,879042,2024-12-30
2025-01-06,732.7000122070312,732.7000122070312,799.2000122070312,725.5,799.2000122070312,817470,2025-01-06
2025-01-13,754.8499755859375,754.8499755859375,802.5,695.5,721.2750244140625,2961846,2025-01-13
2025-01-20,738.4500122070312,738.4500122070312,804.9749755859375,730.375,754.9749755859375,1642380,2025-01-20
2025-01-27,781.3499755859375,781.3499755859375,824.0,663.0250244140625,735.0250244140625,5717520,2025-01-27
2025-02-03,712.2999877929688,712.2999877929688,783.8499755859375,701.0,765.7000122070312,1084897,2025-02-03
2025-02-10,594.7999877929688,594.7999877929688,721.4500122070312,589.9500122070312,715.6500244140625,2492470,2025-02-10
2025-02-17,605.0,605.0,676.2000122070312,557.0,593.0,8476474,2025-02-17
2025-02-24,516.5,516.5,609.4000244140625,514.0,597.0499877929688,2511146,2025-02-24
2025-03-03,549.0999755859375,549.0999755859375,568.8499755859375,491.45001220703125,513.9500122070312,3144868,2025-03-03
2025-03-10,496.8500061035156,496.8500061035156,556.7000122070312,494.1499938964844,554.2999877929688,1659111,2025-03-10
2025-03-17,568.0,568.0,573.0,489.79998779296875,495.0,2308847,2025-03-17
2025-03-24,591.7999877929688,591.7999877929688,672.9000244140625,574.7000122070312,574.7000122070312,17388119,2025-03-24
2025-03-31,606.5999755859375,606.5999755859375,626.0,581.3499755859375,591.7999877929688,1460005,2025-03-31
2025-04-07,618.1500244140625,618.1500244140625,623.7000122070312,505.1499938964844,505.1499938964844,1444512,2025-04-07
2025-04-14,700.6500244140625,700.6500244140625,707.5999755859375,603.7999877929688,618.1500244140625,24718712,2025-04-14
2025-04-21,675.0,675.0,716.2999877929688,659.0499877929688,701.0,3472961,2025-04-21
2025-04-28,643.9500122070312,643.9500122070312,697.7000122070312,640.2999877929688,672.0499877929688,1356214,2025-04-28
2025-05-05,620.75,620.75,713.0,613.0,652.7999877929688,10845884,2025-05-05
2025-05-12,726.0499877929688,726.0499877929688,737.0,651.0,675.0,11703801,2025-05-12
2025-05-19,740.5,740.5,765.0,704.4500122070312,728.0,8064645,2025-05-19
2025-05-26,717.1500244140625,717.1500244140625,744.0,713.2999877929688,739.4000244140625,2060904,2025-05-26
2025-06-02,707.75,707.75,731.9500122070312,703.5499877929688,718.9000244140625,1429691,2025-06-02
2025-06-09,701.3499755859375,701.3499755859375,766.25,688.9000244140625,713.4000244140625,4780996,2025-06-09
2025-06-16,653.4500122070312,653.4500122070312,725.0,647.0999755859375,696.8499755859375,3052036,2025-06-16
2025-06-23,642.5,642.5,665.0499877929688,635.3499755859375,648.0,2363369,2025-06-23
2025-06-30,646.5499877929688,646.5499877929688,667.7999877929688,637.0499877929688,644.0,2727070,2025-06-30
2025-07-07,642.7000122070312,642.7000122070312,669.0,630.3499755859375,644.0,2919273,2025-07-07
2025-07-14,644.6500244140625,644.6500244140625,651.7999877929688,636.0499877929688,639.0,338783,2025-07-14
