Date,Adj Close_ACE.NS,Close_ACE.NS,High_ACE.NS,Low_ACE.NS,Open_ACE.NS,Volume_ACE.NS,Date
2020-07-13,61.34953308105469,61.79999923706055,63.150001525878906,56.150001525878906,59.900001525878906,1249836,2020-07-13
2020-07-20,58.222496032714844,58.650001525878906,62.29999923706055,57.849998474121094,61.900001525878906,1155402,2020-07-20
2020-07-27,55.93925857543945,56.349998474121094,60.650001525878906,55.0,59.04999923706055,1521246,2020-07-27
2020-08-03,56.33634567260742,56.75,59.349998474121094,55.20000076293945,55.75,938081,2020-08-03
2020-08-10,61.10136032104492,61.54999923706055,65.5999984741211,56.0,57.29999923706055,3238701,2020-08-10
2020-08-17,70.33357238769531,70.8499984741211,74.55000305175781,61.29999923706055,62.20000076293945,5782965,2020-08-17
2020-08-24,66.31309509277344,66.80000305175781,72.5999984741211,66.0,71.44999694824219,1587845,2020-08-24
2020-08-31,62.34224319458008,62.79999923706055,68.4000015258789,60.0,67.6500015258789,1507236,2020-08-31
2020-09-07,63.73204040527344,64.19999694824219,66.19999694824219,58.25,63.75,1427782,2020-09-07
2020-09-14,67.90142822265625,68.4000015258789,71.3499984741211,64.19999694824219,64.69999694824219,1837471,2020-09-14
2020-09-21,67.75251770019531,68.25,69.80000305175781,63.04999923706055,68.8499984741211,1115930,2020-09-21
2020-09-28,71.77299499511719,72.30000305175781,73.5,66.5999984741211,68.80000305175781,1090873,2020-09-28
2020-10-05,71.6737289428711,72.19999694824219,78.0,70.6500015258789,73.0,2081803,2020-10-05
2020-10-12,68.00070190429688,68.5,73.44999694824219,68.0,72.9000015258789,922816,2020-10-12
2020-10-19,71.52482604980469,72.05000305175781,73.05000305175781,67.19999694824219,69.19999694824219,768533,2020-10-19
2020-10-26,70.53211212158203,71.05000305175781,73.5999984741211,68.30000305175781,72.05000305175781,662647,2020-10-26
2020-11-02,72.26936340332031,72.80000305175781,74.19999694824219,69.30000305175781,71.69999694824219,1182426,2020-11-02
2020-11-09,86.66366577148438,87.30000305175781,89.9000015258789,70.69999694824219,72.94999694824219,3187921,2020-11-09
2020-11-16,88.69871520996094,89.3499984741211,97.5999984741211,77.44999694824219,77.44999694824219,3190266,2020-11-16
2020-11-23,112.4741439819336,113.30000305175781,115.5,89.44999694824219,89.44999694824219,7054262,2020-11-23
2020-11-30,123.5925064086914,124.5,133.0,113.30000305175781,113.30000305175781,5884610,2020-11-30
2020-12-07,120.81291961669922,121.69999694824219,127.0,112.0,126.0,1782665,2020-12-07
2020-12-14,133.0232696533203,134.0,136.0,118.5,121.69999694824219,4430117,2020-12-14
2020-12-21,134.4626922607422,135.4499969482422,141.39999389648438,121.0,140.0,4091512,2020-12-21
2020-12-28,141.70948791503906,142.75,144.89999389648438,134.64999389648438,136.8000030517578,2295703,2020-12-28
2021-01-04,140.9153289794922,141.9499969482422,149.5,138.60000610351562,143.89999389648438,3145895,2021-01-04
2021-01-11,130.88894653320312,131.85000610351562,143.0500030517578,130.0,143.0500030517578,1263031,2021-01-11
2021-01-18,129.35023498535156,130.3000030517578,139.35000610351562,126.0,132.8000030517578,1918342,2021-01-18
2021-01-25,127.51373291015625,128.4499969482422,136.0,126.19999694824219,131.5500030517578,1196681,2021-01-25
2021-02-01,149.1548309326172,150.25,167.64999389648438,125.0999984741211,128.5,5909187,2021-02-01
2021-02-08,163.20166015625,164.39999389648438,171.3000030517578,153.10000610351562,159.89999389648438,4206045,2021-02-08
2021-02-15,158.28775024414062,159.4499969482422,166.3000030517578,151.64999389648438,165.3000030517578,1795047,2021-02-15
2021-02-22,155.21034240722656,156.35000610351562,160.6999969482422,150.60000610351562,160.39999389648438,1037917,2021-02-22
2021-03-01,157.19578552246094,158.35000610351562,166.35000610351562,154.5,161.9499969482422,1353131,2021-03-01
2021-03-08,165.68345642089844,166.89999389648438,175.89999389648438,158.5,159.0,5001296,2021-03-08
2021-03-15,155.01181030273438,156.14999389648438,174.35000610351562,145.0500030517578,168.14999389648438,3173219,2021-03-15
2021-03-22,154.1183624267578,155.25,165.1999969482422,144.5,157.0,2009847,2021-03-22
2021-03-29,159.8760986328125,161.0500030517578,163.89999389648438,153.9499969482422,155.25,594383,2021-03-29
2021-04-05,163.69802856445312,164.89999389648438,169.0,153.5,161.9499969482422,1798711,2021-04-05
2021-04-12,151.93441772460938,153.0500030517578,163.6999969482422,148.35000610351562,163.6999969482422,994591,2021-04-12
2021-04-19,147.66574096679688,148.75,155.5,142.3000030517578,148.0,881556,2021-04-19
2021-04-26,144.29054260253906,145.35000610351562,154.0,144.6999969482422,149.10000610351562,862244,2021-04-26
2021-05-03,140.71676635742188,141.75,148.64999389648438,140.5,143.5500030517578,832833,2021-05-03
2021-05-10,141.06422424316406,142.10000610351562,149.60000610351562,139.4499969482422,144.0,1043796,2021-05-10
2021-05-17,157.9899444580078,159.14999389648438,163.39999389648438,141.10000610351562,141.10000610351562,2277754,2021-05-17
2021-05-24,167.07325744628906,168.3000030517578,177.5,160.1999969482422,160.1999969482422,4159583,2021-05-24
2021-05-31,163.74766540527344,164.9499969482422,179.14999389648438,163.6999969482422,176.0,2870317,2021-05-31
2021-06-07,194.3231658935547,195.75,199.8000030517578,168.64999389648438,169.89999389648438,9196020,2021-06-07
2021-06-14,221.5234375,223.14999389648438,247.6999969482422,196.1999969482422,201.39999389648438,17602636,2021-06-14
2021-06-21,220.9774627685547,222.60000610351562,234.0,215.0,218.0,2014480,2021-06-21
2021-06-28,231.20236206054688,232.89999389648438,240.0,222.0,224.3000030517578,4207298,2021-06-28
2021-07-05,223.70742797851562,225.35000610351562,253.6999969482422,222.5,235.89999389648438,3900814,2021-07-05
2021-07-12,229.76292419433594,231.4499969482422,238.60000610351562,224.10000610351562,228.75,3211192,2021-07-12
2021-07-19,244.30616760253906,246.10000610351562,260.29998779296875,227.0,230.89999389648438,7758811,2021-07-19
2021-07-26,256.1690368652344,258.04998779296875,271.8999938964844,245.75,247.9499969482422,7774711,2021-07-26
2021-08-02,233.13818359375,234.85000610351562,263.5,231.0,257.95001220703125,4054079,2021-08-02
2021-08-09,224.7001190185547,226.35000610351562,244.3000030517578,205.0,236.75,4277946,2021-08-09
2021-08-16,206.63278198242188,208.14999389648438,228.1999969482422,207.0,226.35000610351562,1614759,2021-08-16
2021-08-23,216.26210021972656,217.85000610351562,226.6999969482422,192.0500030517578,211.89999389648438,5065218,2021-08-23
2021-08-30,236.4594268798828,237.60000610351562,247.89999389648438,217.0,218.6999969482422,6324190,2021-08-30
2021-09-06,235.9120635986328,237.0500030517578,244.6999969482422,230.35000610351562,237.60000610351562,1764895,2021-09-06
2021-09-13,266.46466064453125,267.75,291.75,233.0,237.0,21753714,2021-09-13
2021-09-20,259.79681396484375,261.04998779296875,278.95001220703125,242.60000610351562,261.0,7132335,2021-09-20
2021-09-27,257.70697021484375,258.95001220703125,266.70001220703125,250.10000610351562,263.70001220703125,3910783,2021-09-27
2021-10-04,265.469482421875,266.75,276.75,258.0,261.8999938964844,4987274,2021-10-04
2021-10-11,258.9509582519531,260.20001220703125,272.3999938964844,254.39999389648438,271.0,2259928,2021-10-11
2021-10-18,243.17701721191406,244.35000610351562,266.5,240.0,263.3999938964844,2778042,2021-10-18
2021-10-25,232.22984313964844,233.35000610351562,253.75,225.8000030517578,245.0,2879253,2021-10-25
2021-11-01,255.4677276611328,256.70001220703125,259.79998779296875,233.75,236.85000610351562,1920599,2021-11-01
2021-11-08,253.9251708984375,255.14999389648438,272.45001220703125,247.60000610351562,258.0,3661275,2021-11-08
2021-11-15,231.1848602294922,232.3000030517578,258.70001220703125,228.0,255.0,2071174,2021-11-15
2021-11-22,214.96310424804688,216.0,236.89999389648438,213.0,234.60000610351562,3483677,2021-11-22
2021-11-29,220.28744506835938,221.35000610351562,225.0,199.0,216.0,3258299,2021-11-29
2021-12-06,224.81558227539062,225.89999389648438,231.75,214.0,220.10000610351562,1841632,2021-12-06
2021-12-13,212.92294311523438,213.9499969482422,238.9499969482422,211.39999389648438,227.89999389648438,2423577,2021-12-13
2021-12-20,209.5890350341797,210.60000610351562,218.39999389648438,203.39999389648438,211.0,1424850,2021-12-20
2021-12-27,221.2328643798828,222.3000030517578,228.35000610351562,207.64999389648438,210.0,1558192,2021-12-27
2022-01-03,229.64230346679688,230.75,234.85000610351562,218.0,223.25,1824765,2022-01-03
2022-01-10,230.93606567382812,232.0500030517578,237.10000610351562,225.5,232.5500030517578,1771357,2022-01-10
2022-01-17,222.27783203125,223.35000610351562,246.89999389648438,221.3000030517578,233.8000030517578,2863792,2022-01-17
2022-01-24,221.03384399414062,222.10000610351562,224.35000610351562,204.60000610351562,220.5,1452793,2022-01-24
2022-01-31,235.9120635986328,237.0500030517578,248.8000030517578,221.25,224.3000030517578,2942598,2022-01-31
2022-02-07,210.4349365234375,211.4499969482422,234.5,210.6999969482422,234.5,2103671,2022-02-07
2022-02-14,224.0691680908203,225.14999389648438,227.25,203.0500030517578,207.0,2603265,2022-02-14
2022-02-21,214.0674285888672,215.10000610351562,227.85000610351562,198.35000610351562,220.0,2194795,2022-02-21
2022-02-28,213.86839294433594,214.89999389648438,219.14999389648438,207.0,212.0500030517578,1297757,2022-02-28
2022-03-07,217.00326538085938,218.0500030517578,223.0,206.0,210.0,1139849,2022-03-07
2022-03-14,220.28744506835938,221.35000610351562,226.9499969482422,212.0,219.0,1046239,2022-03-14
2022-03-21,216.50567626953125,217.5500030517578,225.1999969482422,213.0,223.0,1281603,2022-03-21
2022-03-28,234.51878356933594,235.64999389648438,244.3000030517578,210.4499969482422,218.0,3245365,2022-03-28
2022-04-04,229.94085693359375,231.0500030517578,241.0,228.39999389648438,238.0,2030314,2022-04-04
2022-04-11,218.94390869140625,220.0,236.0,217.25,231.60000610351562,1021809,2022-04-11
2022-04-18,238.05172729492188,239.1999969482422,253.60000610351562,216.64999389648438,218.0,4580958,2022-04-18
2022-04-25,238.69862365722656,239.85000610351562,253.0,236.5500030517578,246.0,4036631,2022-04-25
2022-05-02,214.51527404785156,215.5500030517578,238.6999969482422,210.0500030517578,236.0,1540850,2022-05-02
2022-05-09,182.5196075439453,183.39999389648438,215.0,175.0,215.0,2378408,2022-05-09
2022-05-16,187.4458465576172,188.35000610351562,196.0,181.5,186.0,1192606,2022-05-16
2022-05-23,190.18264770507812,191.10000610351562,196.60000610351562,180.14999389648438,189.8000030517578,1115644,2022-05-23
2022-05-30,215.36119079589844,216.39999389648438,222.39999389648438,192.0500030517578,194.85000610351562,2301199,2022-05-30
2022-06-06,209.43975830078125,210.4499969482422,224.3000030517578,208.0,216.0,1276564,2022-06-06
2022-06-13,209.24070739746094,210.25,214.0,200.39999389648438,203.5,1030680,2022-06-13
2022-06-20,213.66934204101562,214.6999969482422,223.0,199.14999389648438,212.0,1878545,2022-06-20
2022-06-27,207.4990997314453,208.5,217.85000610351562,206.0,216.9499969482422,621432,2022-06-27
2022-07-04,221.2826385498047,222.35000610351562,229.89999389648438,207.14999389648438,209.60000610351562,1763178,2022-07-04
2022-07-11,219.39175415039062,220.4499969482422,224.39999389648438,215.25,222.0,692993,2022-07-11
2022-07-18,226.45765686035156,227.5500030517578,230.0,219.75,222.9499969482422,1099368,2022-07-18
2022-07-25,223.1735076904297,224.25,238.89999389648438,219.3000030517578,226.0,1492175,2022-07-25
2022-08-01,218.89414978027344,219.9499969482422,230.0,218.6999969482422,225.0,688648,2022-08-01
2022-08-08,227.15431213378906,228.25,237.0,217.8000030517578,219.9499969482422,1373191,2022-08-08
2022-08-15,234.36949157714844,235.5,256.6000061035156,226.0500030517578,228.25,2697246,2022-08-15
2022-08-22,249.69558715820312,250.89999389648438,260.6499938964844,227.0,235.5,3158156,2022-08-22
2022-08-29,286.5179443359375,287.8999938964844,300.8999938964844,240.0,246.0,10889063,2022-08-29
2022-09-05,306.3721923828125,307.8500061035156,316.0,284.1000061035156,293.0,9768530,2022-09-05
2022-09-12,288.6231384277344,289.45001220703125,319.79998779296875,288.0,307.8500061035156,4571322,2022-09-12
2022-09-19,285.6317138671875,286.45001220703125,303.0,284.1000061035156,289.8999938964844,2245247,2022-09-19
2022-09-26,274.3639831542969,275.1499938964844,282.95001220703125,264.45001220703125,280.3500061035156,2049643,2022-09-26
2022-10-03,288.772705078125,289.6000061035156,298.0,274.54998779296875,277.3500061035156,1425344,2022-10-03
2022-10-10,276.707275390625,277.5,308.6000061035156,275.79998779296875,284.1000061035156,2420885,2022-10-10
2022-10-17,282.5904235839844,283.3999938964844,297.25,271.45001220703125,278.0,1372061,2022-10-17
2022-10-24,295.90228271484375,296.75,303.0,280.70001220703125,286.25,1827183,2022-10-24
2022-10-31,326.8137512207031,327.75,330.0,292.20001220703125,303.79998779296875,7493372,2022-10-31
2022-11-07,323.4234619140625,324.3500061035156,342.0,312.0,331.0,4846161,2022-11-07
2022-11-14,323.2738952636719,324.20001220703125,347.5,320.29998779296875,329.0,4119053,2022-11-14
2022-11-21,327.7610168457031,328.70001220703125,333.0,305.0,324.20001220703125,2271104,2022-11-21
2022-11-28,330.3037109375,331.25,354.70001220703125,325.0,330.0,4277902,2022-11-28
2022-12-05,328.4590148925781,329.3999938964844,351.8999938964844,323.5,332.8999938964844,2573163,2022-12-05
2022-12-12,324.4704284667969,325.3999938964844,335.95001220703125,316.3500061035156,327.8500061035156,1895212,2022-12-12
2022-12-19,268.1318359375,268.8999938964844,327.79998779296875,266.25,327.79998779296875,3172301,2022-12-19
2022-12-26,302.9820251464844,303.8500061035156,307.3999938964844,265.29998779296875,265.29998779296875,3879027,2022-12-26
2023-01-02,311.4078674316406,312.29998779296875,324.0,304.0,305.70001220703125,2790628,2023-01-02
2023-01-09,318.3379821777344,319.25,325.8500061035156,309.0,315.0,2406688,2023-01-09
2023-01-16,336.13702392578125,337.1000061035156,339.5,310.54998779296875,319.29998779296875,2766487,2023-01-16
2023-01-23,317.49041748046875,318.3999938964844,343.0,310.1000061035156,337.6000061035156,1738076,2023-01-23
2023-01-30,328.6085510253906,329.54998779296875,342.5,313.6000061035156,318.95001220703125,1602067,2023-01-30
2023-02-06,368.8432922363281,369.8999938964844,385.0,329.8999938964844,335.0,8236841,2023-02-06
2023-02-13,381.6566162109375,382.75,393.29998779296875,363.1499938964844,371.0,3537544,2023-02-13
2023-02-20,359.12115478515625,360.1499938964844,386.79998779296875,354.0,384.5,1943911,2023-02-20
2023-02-27,369.09259033203125,370.1499938964844,376.54998779296875,341.5,360.1499938964844,3021720,2023-02-27
2023-03-06,379.712158203125,380.79998779296875,388.95001220703125,365.0,371.79998779296875,1816151,2023-03-06
2023-03-13,376.6210632324219,377.70001220703125,396.54998779296875,355.5,382.70001220703125,3970695,2023-03-13
2023-03-20,376.27203369140625,377.3500061035156,384.0,356.70001220703125,369.0,1904914,2023-03-20
2023-03-27,405.73760986328125,406.8999938964844,409.8999938964844,370.3500061035156,379.70001220703125,2872633,2023-03-27
2023-04-03,414.76177978515625,415.95001220703125,423.70001220703125,401.0,414.5,2068976,2023-04-03
2023-04-10,400.6023254394531,401.75,423.0,398.29998779296875,419.0,1854166,2023-04-10
2023-04-17,405.83734130859375,407.0,420.0,399.54998779296875,402.1000061035156,1523216,2023-04-17
2023-04-24,416.15777587890625,417.3500061035156,433.6000061035156,407.25,409.3999938964844,2572466,2023-04-24
2023-05-01,443.5293273925781,444.79998779296875,448.20001220703125,415.0,417.3500061035156,2226800,2023-05-01
2023-05-08,441.5350646972656,442.79998779296875,455.0,430.1000061035156,447.5,1615852,2023-05-08
2023-05-15,461.8269348144531,463.1499938964844,469.3999938964844,443.25,444.0,2045347,2023-05-15
2023-05-22,461.4280700683594,462.75,470.0,451.04998779296875,462.79998779296875,1040421,2023-05-22
2023-05-29,494.4833679199219,495.8999938964844,505.0,452.0,466.75,4074984,2023-05-29
2023-06-05,477.7812194824219,479.1499938964844,503.0,477.70001220703125,499.3999938964844,1752856,2023-06-05
2023-06-12,478.479248046875,479.8500061035156,500.0,472.54998779296875,480.0,1378521,2023-06-12
2023-06-19,455.8440856933594,457.1499938964844,493.54998779296875,455.54998779296875,480.20001220703125,1160361,2023-06-19
2023-06-26,488.6999206542969,490.1000061035156,516.2999877929688,453.04998779296875,455.1499938964844,2840339,2023-06-26
2023-07-03,592.8515625,594.5499877929688,602.5999755859375,482.29998779296875,492.8999938964844,7805061,2023-07-03
2023-07-10,599.6820068359375,601.4000244140625,644.7000122070312,571.1500244140625,594.0,4475441,2023-07-10
2023-07-17,612.9938354492188,614.75,627.0,598.1500244140625,605.0,1292494,2023-07-17
2023-07-24,691.2197265625,693.2000122070312,744.7000122070312,616.0499877929688,619.9000244140625,7510672,2023-07-24
2023-07-31,721.83203125,723.9000244140625,739.7000122070312,689.8499755859375,696.9000244140625,1658811,2023-07-31
2023-08-07,759.3246459960938,761.5,802.0,705.0999755859375,724.2999877929688,2347870,2023-08-07
2023-08-14,788.8400268554688,791.0999755859375,821.0,765.0,790.0,1204553,2023-08-14
2023-08-21,754.3046264648438,755.5,797.9000244140625,742.9000244140625,797.8499755859375,820036,2023-08-21
2023-08-28,759.446533203125,760.6500244140625,792.0,748.0,790.0,854993,2023-08-28
2023-09-04,713.2697143554688,714.4000244140625,764.8499755859375,677.0,757.0,3179361,2023-09-04
2023-09-11,705.6817016601562,706.7999877929688,728.4500122070312,644.3499755859375,716.0,1097651,2023-09-11
2023-09-18,676.6776733398438,677.75,731.9500122070312,663.0,706.0,774385,2023-09-18
2023-09-25,687.41064453125,688.5,715.1500244140625,653.75,679.9000244140625,1127329,2023-09-25
2023-10-02,710.773681640625,711.9000244140625,723.0,665.8499755859375,688.5,1181292,2023-10-02
2023-10-09,711.222900390625,712.3499755859375,727.4500122070312,685.5,717.5,1172707,2023-10-09
2023-10-16,737.9305419921875,739.0999755859375,756.5999755859375,693.0,703.0999755859375,1300746,2023-10-16
2023-10-23,749.4623413085938,750.6500244140625,762.0,657.2999877929688,746.5,1440354,2023-10-23
2023-10-30,838.5211791992188,839.8499755859375,864.3499755859375,742.0499877929688,755.0,2682135,2023-10-30
2023-11-06,853.0980834960938,854.4500122070312,894.7000122070312,800.0,865.0,1889149,2023-11-06
2023-11-13,862.033935546875,863.4000244140625,895.0,845.25,872.9500122070312,1052301,2023-11-13
2023-11-20,811.9133911132812,813.2000122070312,879.9500122070312,810.0,870.0,914191,2023-11-20
2023-11-27,821.3983154296875,822.7000122070312,854.3499755859375,809.9500122070312,813.2000122070312,1143148,2023-11-27
2023-12-04,813.7604370117188,815.0499877929688,846.7999877929688,790.0,840.0,1153173,2023-12-04
2023-12-11,852.5489501953125,853.9000244140625,860.0,796.2000122070312,819.9000244140625,1348918,2023-12-11
2023-12-18,849.7533569335938,851.0999755859375,885.0,780.0,860.0,1440224,2023-12-18
2023-12-25,827.838134765625,829.1500244140625,865.0,816.5999755859375,851.0999755859375,495232,2023-12-25
2024-01-01,909.9580078125,911.4000244140625,937.0,834.0,834.0,2840161,2024-01-01
2024-01-08,897.278076171875,898.7000122070312,927.9500122070312,882.25,913.75,779310,2024-01-08
2024-01-15,910.2575073242188,911.7000122070312,943.4500122070312,871.25,900.0,1013028,2024-01-15
2024-01-22,895.5308227539062,896.9500122070312,929.8499755859375,855.0,911.7000122070312,658249,2024-01-22
2024-01-29,949.9446411132812,951.4500122070312,994.0,900.9500122070312,900.9500122070312,2161931,2024-01-29
2024-02-05,1102.0535888671875,1103.800048828125,1175.199951171875,956.6500244140625,959.9500122070312,4557527,2024-02-05
2024-02-12,1172.891357421875,1174.75,1210.9000244140625,1066.300048828125,1113.699951171875,2178721,2024-02-12
2024-02-19,1168.5980224609375,1170.449951171875,1199.949951171875,1086.9000244140625,1185.0,1319581,2024-02-19
2024-02-26,1416.255615234375,1418.5,1478.0,1150.0,1176.050048828125,4741550,2024-02-26
2024-03-04,1381.1612548828125,1383.3499755859375,1489.4000244140625,1260.449951171875,1489.4000244140625,2085901,2024-03-04
2024-03-11,1239.1363525390625,1241.0999755859375,1382.0,1044.300048828125,1382.0,3868320,2024-03-11
2024-03-18,1390.99560546875,1393.199951171875,1428.199951171875,1230.050048828125,1238.4000244140625,3543153,2024-03-18
2024-03-25,1424.392822265625,1426.6500244140625,1472.9000244140625,1345.0,1393.199951171875,1681482,2024-03-25
2024-04-01,1571.35986328125,1573.8499755859375,1695.0,1440.050048828125,1440.050048828125,5812123,2024-04-01
2024-04-08,1488.2415771484375,1490.5999755859375,1609.949951171875,1453.0,1596.0,1176561,2024-04-08
2024-04-15,1412.76123046875,1415.0,1460.0,1345.800048828125,1440.0,1108445,2024-04-15
2024-04-22,1525.5823974609375,1528.0,1570.0,1433.0,1433.0,1709719,2024-04-22
2024-04-29,1471.91748046875,1474.25,1585.199951171875,1455.0,1539.9000244140625,852126,2024-04-29
2024-05-06,1397.385498046875,1399.5999755859375,1499.0,1353.0,1474.25,1221516,2024-05-06
2024-05-13,1476.56005859375,1478.9000244140625,1480.0,1283.0,1381.0,2316347,2024-05-13
2024-05-20,1449.403076171875,1451.699951171875,1649.0,1418.5,1418.5,3559665,2024-05-20
2024-05-27,1429.9339599609375,1432.199951171875,1470.0,1360.050048828125,1456.5999755859375,1971329,2024-05-27
2024-06-03,1459.9864501953125,1462.300048828125,1520.0,1181.0,1500.0,2963783,2024-06-03
2024-06-10,1474.563232421875,1476.9000244140625,1525.0,1387.6500244140625,1479.800048828125,3221711,2024-06-10
2024-06-17,1487.1932373046875,1489.550048828125,1560.0,1441.0,1476.9000244140625,3247240,2024-06-17
2024-06-24,1484.5474853515625,1486.9000244140625,1545.0,1455.0,1477.6500244140625,1632509,2024-06-24
2024-07-01,1489.93896484375,1492.300048828125,1603.0,1451.199951171875,1480.0,3669213,2024-07-01
2024-07-08,1402.8768310546875,1405.0999755859375,1498.0,1397.0,1497.449951171875,2066959,2024-07-08
2024-07-15,1366.03515625,1368.199951171875,1469.0,1360.0999755859375,1410.0,1200481,2024-07-15
2024-07-22,1388.44970703125,1390.6500244140625,1422.5999755859375,1335.0,1360.0,992439,2024-07-22
2024-07-29,1341.42431640625,1343.550048828125,1478.0,1337.199951171875,1401.0,2223943,2024-07-29
2024-08-05,1284.9136962890625,1286.949951171875,1337.75,1261.6500244140625,1324.800048828125,1411688,2024-08-05
2024-08-12,1262.050048828125,1264.050048828125,1314.0,1227.550048828125,1284.0999755859375,988753,2024-08-12
2024-08-19,1303.484375,1305.550048828125,1354.0,1274.0,1292.199951171875,1606677,2024-08-19
2024-08-26,1290.949951171875,1290.949951171875,1318.800048828125,1262.1500244140625,1313.0,1102734,2024-08-26
2024-09-02,1262.8499755859375,1262.8499755859375,1309.75,1260.0,1294.5999755859375,1116962,2024-09-02
2024-09-09,1251.199951171875,1251.199951171875,1278.0,1225.050048828125,1262.9000244140625,826887,2024-09-09
2024-09-16,1398.4000244140625,1398.4000244140625,1425.0,1249.0999755859375,1256.5,4210614,2024-09-16
2024-09-23,1418.800048828125,1418.800048828125,1464.9000244140625,1392.1500244140625,1428.5999755859375,1754753,2024-09-23
2024-09-30,1321.5,1321.5,1418.0,1315.0,1418.0,1272810,2024-09-30
2024-10-07,1343.8499755859375,1343.8499755859375,1365.4000244140625,1262.0,1321.5,1262522,2024-10-07
2024-10-14,1379.0999755859375,1379.0999755859375,1437.050048828125,1330.050048828125,1348.9000244140625,1985276,2024-10-14
2024-10-21,1222.9000244140625,1222.9000244140625,1418.0,1216.800048828125,1390.0,1541033,2024-10-21
2024-10-28,1347.550048828125,1347.550048828125,1374.949951171875,1115.5,1194.050048828125,3495696,2024-10-28
2024-11-04,1367.550048828125,1367.550048828125,1406.0,1282.25,1343.050048828125,1342392,2024-11-04
2024-11-11,1242.4000244140625,1242.4000244140625,1375.0,1225.0,1359.050048828125,954040,2024-11-11
2024-11-18,1225.1500244140625,1225.1500244140625,1263.9000244140625,1186.300048828125,1243.5,912934,2024-11-18
2024-11-25,1308.0999755859375,1308.0999755859375,1314.5,1246.25,1250.0,760346,2024-11-25
2024-12-02,1416.4000244140625,1416.4000244140625,1459.949951171875,1268.949951171875,1288.5,2602302,2024-12-02
2024-12-09,1340.4000244140625,1340.4000244140625,1452.800048828125,1332.0,1416.3499755859375,1175638,2024-12-09
2024-12-16,1491.4000244140625,1491.4000244140625,1542.0,1342.949951171875,1343.0,6032752,2024-12-16
2024-12-23,1446.25,1446.25,1524.0,1435.5999755859375,1506.050048828125,883268,2024-12-23
2024-12-30,1518.0999755859375,1518.0999755859375,1600.0,1428.0999755859375,1446.25,3344066,2024-12-30
2025-01-06,1342.199951171875,1342.199951171875,1542.550048828125,1332.050048828125,1523.0,1209041,2025-01-06
2025-01-13,1291.699951171875,1291.699951171875,1362.949951171875,1221.0999755859375,1325.050048828125,1612701,2025-01-13
2025-01-20,1236.1500244140625,1236.1500244140625,1343.9000244140625,1228.0,1297.9000244140625,791127,2025-01-20
2025-01-27,1269.3499755859375,1269.3499755859375,1321.4000244140625,1163.4000244140625,1232.0,1389040,2025-01-27
2025-02-03,1260.6500244140625,1260.6500244140625,1276.800048828125,1222.949951171875,1267.9000244140625,763867,2025-02-03
2025-02-10,1203.550048828125,1203.550048828125,1319.8499755859375,1146.75,1283.0999755859375,2097189,2025-02-10
2025-02-17,1218.25,1218.25,1272.25,1105.199951171875,1172.050048828125,1541337,2025-02-17
2025-02-24,1050.300048828125,1050.300048828125,1213.699951171875,1042.050048828125,1194.199951171875,958333,2025-02-24
2025-03-03,1136.300048828125,1136.300048828125,1166.949951171875,917.4500122070312,1052.550048828125,3170991,2025-03-03
2025-03-10,1151.25,1151.25,1231.199951171875,1096.8499755859375,1145.25,1992337,2025-03-10
