Date,Adj Close_TI.NS,Close_TI.NS,High_TI.NS,Low_TI.NS,Open_TI.NS,Volume_TI.NS,Date
2021-01-11,28.133241653442383,28.25,30.100000381469727,27.899999618530273,29.600000381469727,1142598,2021-01-11
2021-01-18,27.884275436401367,28.0,29.0,27.549999237060547,29.0,676227,2021-01-18
2021-01-25,28.083450317382812,28.200000762939453,32.75,25.0,25.0,2673821,2021-01-25
2021-02-01,27.535722732543945,27.649999618530273,29.149999618530273,25.700000762939453,28.299999237060547,965621,2021-02-01
2021-02-08,27.436134338378906,27.549999237060547,28.399999618530273,26.5,28.200000762939453,642320,2021-02-08
2021-02-15,29.676836013793945,29.799999237060547,31.200000762939453,26.75,27.350000381469727,1923978,2021-02-15
2021-02-22,27.834484100341797,27.950000762939453,30.0,27.899999618530273,29.899999618530273,859977,2021-02-22
2021-03-01,27.884275436401367,28.0,30.450000762939453,27.5,28.649999618530273,1160537,2021-03-01
2021-03-08,30.47353172302246,30.600000381469727,32.400001525878906,28.149999618530273,28.5,2675280,2021-03-08
2021-03-15,28.631175994873047,28.75,31.100000381469727,27.899999618530273,30.600000381469727,1598593,2021-03-15
2021-03-22,29.577251434326172,29.700000762939453,35.75,28.5,29.299999237060547,5856002,2021-03-22
2021-03-29,30.77229118347168,30.899999618530273,31.799999237060547,29.100000381469727,29.700000762939453,1242673,2021-03-29
2021-04-05,36.69770050048828,36.849998474121094,39.0,31.0,31.0,9320875,2021-04-05
2021-04-12,33.16236877441406,33.29999923706055,36.400001525878906,33.150001525878906,36.25,968679,2021-04-12
2021-04-19,32.51506042480469,32.650001525878906,34.150001525878906,30.200000762939453,32.0,971136,2021-04-19
2021-04-26,36.49852752685547,36.650001525878906,39.150001525878906,32.349998474121094,33.25,6804949,2021-04-26
2021-05-03,40.880340576171875,41.04999923706055,45.0,36.75,36.75,8334115,2021-05-03
2021-05-10,41.2786865234375,41.45000076293945,44.400001525878906,39.900001525878906,41.20000076293945,3972103,2021-05-10
2021-05-17,42.62310791015625,42.79999923706055,43.95000076293945,40.650001525878906,42.29999923706055,3838981,2021-05-17
2021-05-24,40.880340576171875,41.04999923706055,44.25,40.5,44.04999923706055,3620126,2021-05-24
2021-05-31,37.89274215698242,38.04999923706055,38.79999923706055,34.29999923706055,38.29999923706055,5601510,2021-05-31
2021-06-07,36.74749755859375,36.900001525878906,39.29999923706055,36.400001525878906,38.900001525878906,4398383,2021-06-07
2021-06-14,40.13343811035156,40.29999923706055,42.650001525878906,36.20000076293945,37.0,5781420,2021-06-14
2021-06-21,39.685302734375,39.849998474121094,42.0,38.54999923706055,39.5,2823257,2021-06-21
2021-06-28,37.94253158569336,38.099998474121094,40.400001525878906,35.75,40.04999923706055,1293627,2021-06-28
2021-07-05,46.75595474243164,46.95000076293945,49.20000076293945,37.54999923706055,39.0,23950424,2021-07-05
2021-07-12,43.170833587646484,43.349998474121094,48.900001525878906,43.0,47.650001525878906,3544529,2021-07-12
2021-07-19,40.43220138549805,40.599998474121094,46.45000076293945,40.0,43.349998474121094,1480519,2021-07-19
2021-07-26,39.58571243286133,39.75,42.150001525878906,39.04999923706055,40.45000076293945,849735,2021-07-26
2021-08-02,42.72269821166992,42.900001525878906,42.900001525878906,37.150001525878906,39.75,2541861,2021-08-02
2021-08-09,41.428062438964844,41.599998474121094,45.0,39.45000076293945,43.75,1289114,2021-08-09
2021-08-16,39.78488540649414,39.95000076293945,42.900001525878906,39.900001525878906,42.099998474121094,1482545,2021-08-16
2021-08-23,40.63137435913086,40.79999923706055,41.20000076293945,38.20000076293945,39.099998474121094,976791,2021-08-23
2021-08-30,40.382408142089844,40.54999923706055,42.0,39.0,40.5,674048,2021-08-30
2021-09-06,40.43220138549805,40.599998474121094,41.349998474121094,39.25,41.349998474121094,380694,2021-09-06
2021-09-13,40.03385543823242,40.20000076293945,42.5,39.79999923706055,42.5,551241,2021-09-13
2021-09-20,39.934261322021484,40.099998474121094,41.900001525878906,38.349998474121094,39.900001525878906,765740,2021-09-20
2021-09-27,38.888607025146484,39.04999923706055,40.75,38.5,39.79999923706055,592737,2021-09-27
2021-10-04,42.075382232666016,42.25,42.5,38.79999923706055,39.75,1258648,2021-10-04
2021-10-11,45.90946578979492,46.099998474121094,50.75,42.099998474121094,42.849998474121094,3117707,2021-10-11
2021-10-18,53.87640380859375,54.099998474121094,54.099998474121094,45.25,47.45000076293945,4034080,2021-10-18
2021-10-25,68.61524200439453,68.9000015258789,68.9000015258789,56.79999923706055,56.79999923706055,9299290,2021-10-25
2021-11-01,82.6569595336914,83.0,83.5999984741211,71.5,72.30000305175781,5464377,2021-11-01
2021-11-08,79.71915435791016,80.05000305175781,85.94999694824219,73.6500015258789,82.9000015258789,2701708,2021-11-08
2021-11-15,76.38300323486328,76.69999694824219,84.0,74.05000305175781,84.0,1486951,2021-11-15
2021-11-22,86.54084777832031,86.9000015258789,94.8499984741211,74.5,78.69999694824219,2756749,2021-11-22
2021-11-29,80.66522979736328,81.0,86.8499984741211,77.0999984741211,86.8499984741211,1006735,2021-11-29
2021-12-06,88.83132934570312,89.19999694824219,95.0,79.25,81.0,1143287,2021-12-06
2021-12-13,90.97245025634766,91.3499984741211,95.0,84.44999694824219,91.9000015258789,1096425,2021-12-13
2021-12-20,90.47451782226562,90.8499984741211,93.69999694824219,86.0999984741211,91.0,829279,2021-12-20
2021-12-27,92.96417999267578,93.3499984741211,93.3499984741211,86.0,90.1500015258789,809171,2021-12-27
2022-01-03,93.86046600341797,94.25,102.9000015258789,92.0,94.0,1482643,2022-01-03
2022-01-10,90.27535247802734,90.6500015258789,96.69999694824219,88.4000015258789,96.69999694824219,872606,2022-01-10
2022-01-17,85.04704284667969,85.4000015258789,91.8499984741211,84.6500015258789,90.5999984741211,520850,2022-01-17
2022-01-24,78.92245483398438,79.25,86.4000015258789,77.0999984741211,86.4000015258789,676197,2022-01-24
2022-01-31,77.2294921875,77.55000305175781,81.1500015258789,74.9000015258789,80.94999694824219,474338,2022-01-31
2022-02-07,77.12989807128906,77.44999694824219,85.3499984741211,75.3499984741211,79.9000015258789,1996578,2022-02-07
2022-02-14,72.20035552978516,72.5,75.80000305175781,69.94999694824219,73.5999984741211,1600001,2022-02-14
2022-02-21,67.0218505859375,67.30000305175781,72.69999694824219,64.5999984741211,72.0,2257512,2022-02-21
2022-02-28,69.51152038574219,69.80000305175781,73.05000305175781,64.75,66.0,990507,2022-02-28
2022-03-07,73.19622802734375,73.5,74.9000015258789,66.3499984741211,68.0,1346146,2022-03-07
2022-03-14,72.00119018554688,72.30000305175781,75.0,69.0,75.0,745335,2022-03-14
2022-03-21,68.0177230834961,68.30000305175781,74.80000305175781,68.0,72.4000015258789,741636,2022-03-21
2022-03-28,68.21688842773438,68.5,69.94999694824219,65.5,69.25,1121439,2022-03-28
2022-04-04,71.35387420654297,71.6500015258789,75.5,69.6500015258789,70.0,1042732,2022-04-04
2022-04-11,71.65262603759766,71.94999694824219,74.44999694824219,70.80000305175781,73.4000015258789,544622,2022-04-11
2022-04-18,70.00945281982422,70.30000305175781,72.9000015258789,68.25,71.94999694824219,452792,2022-04-18
2022-04-25,68.11730194091797,68.4000015258789,72.69999694824219,67.94999694824219,69.94999694824219,818482,2022-04-25
2022-05-02,62.54044723510742,62.79999923706055,69.9000015258789,62.5,67.3499984741211,640416,2022-05-02
2022-05-09,51.58591079711914,51.79999923706055,63.150001525878906,51.5,60.5,1232250,2022-05-09
2022-05-16,63.088172912597656,63.349998474121094,63.349998474121094,50.650001525878906,51.79999923706055,872089,2022-05-16
2022-05-23,66.72308349609375,67.0,73.25,63.650001525878906,66.5,1660958,2022-05-23
2022-05-30,67.96792602539062,68.25,73.4000015258789,65.9000015258789,68.55000305175781,848510,2022-05-30
2022-06-06,73.84353637695312,74.1500015258789,77.30000305175781,67.05000305175781,69.0,1556322,2022-06-06
2022-06-13,69.06336975097656,69.3499984741211,73.5,64.80000305175781,73.19999694824219,797987,2022-06-13
2022-06-20,67.96792602539062,68.25,71.8499984741211,65.9000015258789,70.44999694824219,600147,2022-06-20
2022-06-27,72.49911499023438,72.80000305175781,72.80000305175781,66.6500015258789,69.5999984741211,959237,2022-06-27
2022-07-04,77.8270034790039,78.1500015258789,81.5999984741211,74.05000305175781,74.80000305175781,1692262,2022-07-04
2022-07-11,78.52411651611328,78.8499984741211,84.69999694824219,77.1500015258789,78.0,1235305,2022-07-11
2022-07-18,80.8644027709961,81.19999694824219,82.5,77.25,78.8499984741211,840631,2022-07-18
2022-07-25,77.17969512939453,77.5,81.9000015258789,75.55000305175781,81.5,564769,2022-07-25
2022-08-01,79.12162780761719,79.44999694824219,83.9000015258789,77.3499984741211,78.80000305175781,1292878,2022-08-01
2022-08-08,77.03031921386719,77.3499984741211,81.80000305175781,76.55000305175781,81.4000015258789,594117,2022-08-08
2022-08-15,76.13402557373047,76.44999694824219,78.30000305175781,72.0,77.3499984741211,769673,2022-08-15
2022-08-22,75.83573913574219,76.05000305175781,78.19999694824219,72.3499984741211,76.69999694824219,647007,2022-08-22
2022-08-29,79.12643432617188,79.3499984741211,81.5,72.8499984741211,76.05000305175781,908487,2022-08-29
2022-09-05,81.02108001708984,81.25,83.69999694824219,75.69999694824219,80.94999694824219,1072691,2022-09-05
2022-09-12,86.70502471923828,86.94999694824219,87.05000305175781,77.05000305175781,81.9000015258789,3109674,2022-09-12
2022-09-19,91.0926284790039,91.3499984741211,95.0,88.0,88.4000015258789,3573445,2022-09-19
2022-09-26,91.19234466552734,91.44999694824219,97.4000015258789,87.1500015258789,91.19999694824219,2186851,2022-09-26
2022-10-03,106.69853973388672,107.0,109.8499984741211,90.0,92.6500015258789,3605653,2022-10-03
2022-10-10,99.46896362304688,99.75,108.30000305175781,96.80000305175781,105.0,10759680,2022-10-10
2022-10-17,94.73234558105469,95.0,100.8499984741211,93.5,100.8499984741211,1066897,2022-10-17
2022-10-24,94.58277130126953,94.8499984741211,99.44999694824219,93.0,95.0999984741211,419526,2022-10-24
2022-10-31,95.72953033447266,96.0,99.80000305175781,90.8499984741211,96.0,902356,2022-10-31
2022-11-07,98.4717788696289,98.75,104.0,96.0,97.9000015258789,1260850,2022-11-07
2022-11-14,95.53009033203125,95.80000305175781,100.94999694824219,95.0,100.9000015258789,611525,2022-11-14
2022-11-21,98.6213607788086,98.9000015258789,101.9000015258789,94.0,96.94999694824219,831438,2022-11-21
2022-11-28,106.10022735595703,106.4000015258789,114.69999694824219,98.69999694824219,100.8499984741211,3804350,2022-11-28
2022-12-05,99.81797790527344,100.0999984741211,109.5,98.5999984741211,107.4000015258789,782561,2022-12-05
2022-12-12,99.02023315429688,99.30000305175781,104.9000015258789,97.30000305175781,100.9000015258789,937556,2022-12-12
2022-12-19,95.5799560546875,95.8499984741211,105.0,92.5999984741211,102.4000015258789,1723699,2022-12-19
2022-12-26,109.98924255371094,110.30000305175781,111.0,96.94999694824219,97.8499984741211,1451521,2022-12-26
2023-01-02,116.4709243774414,116.80000305175781,121.19999694824219,111.05000305175781,111.05000305175781,2651134,2023-01-02
2023-01-09,117.01937103271484,117.3499984741211,124.4000015258789,112.0,119.9000015258789,3363097,2023-01-09
2023-01-16,117.5179672241211,117.8499984741211,127.0999984741211,115.75,117.0,2058101,2023-01-16
2023-01-23,109.0917739868164,109.4000015258789,120.05000305175781,109.4000015258789,118.9000015258789,722216,2023-01-23
2023-01-30,108.04473114013672,108.3499984741211,117.94999694824219,104.25,108.19999694824219,1547312,2023-01-30
2023-02-06,121.10781860351562,121.44999694824219,125.3499984741211,104.25,108.3499984741211,2626100,2023-02-06
2023-02-13,113.97797393798828,114.30000305175781,122.5,111.4000015258789,121.44999694824219,978631,2023-02-13
2023-02-20,113.72867584228516,114.05000305175781,119.6500015258789,112.4000015258789,115.4000015258789,1507238,2023-02-20
2023-02-27,112.98079681396484,113.30000305175781,120.5,111.0999984741211,113.0,1285651,2023-02-27
2023-03-06,106.54895782470703,106.8499984741211,114.9000015258789,104.0,113.5,1452604,2023-03-06
2023-03-13,106.64867401123047,106.94999694824219,111.0,98.19999694824219,107.0,1869249,2023-03-13
2023-03-20,103.6072769165039,103.9000015258789,111.69999694824219,102.25,106.0,1403105,2023-03-20
2023-03-27,112.38247680664062,112.69999694824219,114.0,98.8499984741211,105.0,1634615,2023-03-27
2023-04-03,113.97797393798828,114.30000305175781,117.80000305175781,112.94999694824219,115.0,1192664,2023-04-03
2023-04-10,116.42106628417969,116.75,121.05000305175781,112.5999984741211,114.8499984741211,1185060,2023-04-10
2023-04-17,115.92247009277344,116.25,118.0999984741211,110.5,117.30000305175781,651970,2023-04-17
2023-04-24,123.94979858398438,124.30000305175781,132.6999969482422,114.0,116.5,3914397,2023-04-24
2023-05-01,133.62245178222656,134.0,140.9499969482422,124.1500015258789,124.30000305175781,4631920,2023-05-01
2023-05-08,130.7306365966797,131.10000610351562,140.5500030517578,128.0,134.89999389648438,1879931,2023-05-08
2023-05-15,150.6244354248047,151.0500030517578,157.39999389648438,132.0500030517578,132.8000030517578,9033000,2023-05-15
2023-05-22,151.9706268310547,152.39999389648438,156.39999389648438,145.0,151.60000610351562,2783503,2023-05-22
2023-05-29,154.06471252441406,154.5,160.0,150.0,153.8000030517578,2548641,2023-05-29
2023-06-05,149.07879638671875,149.5,155.89999389648438,147.10000610351562,154.75,1780317,2023-06-05
2023-06-12,145.28948974609375,145.6999969482422,151.1999969482422,144.0500030517578,149.5,964254,2023-06-12
2023-06-19,143.29513549804688,143.6999969482422,150.14999389648438,140.5500030517578,146.6999969482422,1067366,2023-06-19
2023-06-26,142.09852600097656,142.5,148.39999389648438,140.10000610351562,143.9499969482422,852860,2023-06-26
2023-07-03,148.0816192626953,148.5,159.60000610351562,141.1999969482422,141.1999969482422,3653466,2023-07-03
2023-07-10,160.84555053710938,161.3000030517578,167.0,143.3000030517578,149.6999969482422,3882322,2023-07-10
2023-07-17,171.51539611816406,172.0,173.10000610351562,162.25,163.39999389648438,3213170,2023-07-17
2023-07-24,166.13063049316406,166.60000610351562,178.35000610351562,164.14999389648438,173.14999389648438,2551951,2023-07-24
2023-07-31,172.51258850097656,173.0,175.6999969482422,165.4499969482422,167.0,1847149,2023-07-31
2023-08-07,195.1486358642578,195.6999969482422,202.9499969482422,170.10000610351562,174.60000610351562,9624035,2023-08-07
2023-08-14,203.6246795654297,204.1999969482422,218.89999389648438,192.39999389648438,198.9499969482422,5150122,2023-08-14
2023-08-21,208.51087951660156,209.10000610351562,224.9499969482422,197.0500030517578,205.5,4146079,2023-08-21
2023-08-28,215.29171752929688,215.89999389648438,221.0,208.39999389648438,212.0,1954154,2023-08-28
2023-09-04,212.2503204345703,212.85000610351562,222.0,210.0500030517578,218.35000610351562,1817784,2023-09-04
2023-09-11,215.14215087890625,215.75,218.6999969482422,195.85000610351562,214.64999389648438,2624684,2023-09-11
2023-09-18,204.27285766601562,204.85000610351562,215.75,202.39999389648438,215.75,1092515,2023-09-18
2023-09-25,202.37338256835938,202.6999969482422,206.75,197.10000610351562,205.9499969482422,1038333,2023-09-25
2023-10-02,212.75662231445312,213.10000610351562,217.9499969482422,202.0,202.6999969482422,1578219,2023-10-02
2023-10-09,217.24937438964844,217.60000610351562,227.0,206.85000610351562,212.85000610351562,2229697,2023-10-09
2023-10-16,213.80491638183594,214.14999389648438,223.8000030517578,206.60000610351562,219.4499969482422,1654067,2023-10-16
2023-10-23,203.62136840820312,203.9499969482422,215.14999389648438,177.0,213.5,2455278,2023-10-23
2023-10-30,242.5085906982422,242.89999389648438,248.25,198.25,205.0,12994815,2023-10-30
2023-11-06,248.59877014160156,249.0,265.75,241.0,242.89999389648438,10301715,2023-11-06
2023-11-13,271.5118103027344,271.95001220703125,284.8999938964844,249.0500030517578,255.3000030517578,7996291,2023-11-13
2023-11-20,260.0802307128906,260.5,291.3999938964844,251.5500030517578,273.5,12813548,2023-11-20
2023-11-27,270.5633239746094,271.0,279.0,250.5,260.5,6414855,2023-11-27
2023-12-04,256.8354797363281,257.25,276.5,255.10000610351562,275.0,2438786,2023-12-04
2023-12-11,250.8950653076172,251.3000030517578,262.20001220703125,251.0,257.29998779296875,2355080,2023-12-11
2023-12-18,237.5166473388672,237.89999389648438,253.6999969482422,233.4499969482422,252.60000610351562,4510181,2023-12-18
2023-12-25,240.56173706054688,240.9499969482422,247.6999969482422,237.89999389648438,237.89999389648438,2063711,2023-12-25
2024-01-01,251.44418334960938,251.85000610351562,255.8000030517578,236.85000610351562,240.10000610351562,3081741,2024-01-01
2024-01-08,256.58587646484375,257.0,263.5,248.0,253.5,4546910,2024-01-08
2024-01-15,244.70506286621094,245.10000610351562,259.29998779296875,236.3000030517578,258.79998779296875,2166880,2024-01-15
2024-01-22,238.36529541015625,238.75,245.5,236.5,245.10000610351562,1187017,2024-01-22
2024-01-29,250.49571228027344,250.89999389648438,254.0,236.9499969482422,240.60000610351562,3049257,2024-01-29
2024-02-05,245.60360717773438,246.0,253.3000030517578,220.64999389648438,238.0,8236351,2024-02-05
2024-02-12,233.4232635498047,233.8000030517578,257.0,227.89999389648438,249.0,5334083,2024-02-12
2024-02-19,227.1334228515625,227.5,236.85000610351562,222.0,235.0,1544168,2024-02-19
2024-02-26,216.05130004882812,216.39999389648438,229.6999969482422,211.9499969482422,229.60000610351562,2608469,2024-02-26
2024-03-04,204.51992797851562,204.85000610351562,219.25,199.8000030517578,215.85000610351562,1844184,2024-03-04
2024-03-11,194.5859375,194.89999389648438,206.89999389648438,182.0500030517578,205.0,5499487,2024-03-11
2024-03-18,198.57949829101562,198.89999389648438,201.5500030517578,187.25,195.0,3253276,2024-03-18
2024-03-25,210.1608123779297,210.5,225.4499969482422,195.14999389648438,198.89999389648438,5937751,2024-03-25
2024-04-01,217.9482421875,218.3000030517578,222.9499969482422,212.0,212.5,1988348,2024-04-01
2024-04-08,233.02391052246094,233.39999389648438,238.39999389648438,213.89999389648438,224.0,4525453,2024-04-08
2024-04-15,223.4393768310547,223.8000030517578,231.0500030517578,220.0500030517578,229.0,2200706,2024-04-15
2024-04-22,231.47640991210938,231.85000610351562,243.60000610351562,225.89999389648438,226.0,2697722,2024-04-22
2024-04-29,236.06900024414062,236.4499969482422,244.1999969482422,229.8000030517578,234.0500030517578,2434442,2024-04-29
2024-05-06,219.14630126953125,219.5,237.85000610351562,214.60000610351562,237.39999389648438,1960775,2024-05-06
2024-05-13,242.30892944335938,242.6999969482422,244.89999389648438,212.10000610351562,220.0,1936256,2024-05-13
2024-05-20,230.378173828125,230.75,244.5500030517578,215.35000610351562,233.5500030517578,3816429,2024-05-20
2024-05-27,229.42971801757812,229.8000030517578,236.0,219.35000610351562,230.0,2332787,2024-05-27
2024-06-03,267.6180725097656,268.04998779296875,276.3999938964844,202.0500030517578,245.0,12682150,2024-06-03
2024-06-10,268.2770080566406,268.7099914550781,288.8999938964844,264.9599914550781,268.1000061035156,6529964,2024-06-10
2024-06-17,263.0255126953125,263.45001220703125,283.70001220703125,262.1199951171875,268.7099914550781,4161495,2024-06-17
2024-06-24,250.5556182861328,250.9600067138672,262.8999938964844,242.60000610351562,261.0,2983891,2024-06-24
2024-07-01,246.20265197753906,246.60000610351562,253.4499969482422,241.3000030517578,252.35000610351562,3124257,2024-07-01
2024-07-08,232.4248809814453,232.8000030517578,248.75,232.0,247.60000610351562,3160228,2024-07-08
2024-07-15,239.31375122070312,239.6999969482422,255.0,229.0,234.6999969482422,4970926,2024-07-15
2024-07-22,250.0464324951172,250.4499969482422,262.0,225.5500030517578,239.0,4928696,2024-07-22
2024-07-29,249.9965057373047,250.39999389648438,266.5,245.1999969482422,250.4499969482422,4504852,2024-07-29
2024-08-05,240.0126190185547,240.39999389648438,244.5500030517578,231.0,244.0,2269952,2024-08-05
2024-08-12,225.28639221191406,225.64999389648438,260.3999938964844,224.25,239.0,6486317,2024-08-12
2024-08-19,247.6503143310547,248.0500030517578,252.10000610351562,225.6999969482422,225.6999969482422,4367648,2024-08-19
2024-08-26,273.9079284667969,274.3500061035156,279.70001220703125,247.60000610351562,249.5,9444247,2024-08-26
2024-09-02,298.91754150390625,299.3999938964844,314.5,276.1000061035156,276.70001220703125,28386014,2024-09-02
2024-09-09,317.9867858886719,318.5,329.8999938964844,295.6000061035156,300.8999938964844,13880102,2024-09-09
2024-09-16,315.69049072265625,316.20001220703125,326.70001220703125,301.1000061035156,320.8500061035156,9742163,2024-09-16
2024-09-23,291.3500061035156,291.3500061035156,319.95001220703125,290.0,316.20001220703125,4676136,2024-09-23
2024-09-30,285.3999938964844,285.3999938964844,306.0,277.5,291.29998779296875,3839527,2024-09-30
2024-10-07,305.6000061035156,305.6000061035156,310.95001220703125,265.6000061035156,287.20001220703125,5380717,2024-10-07
2024-10-14,301.25,301.25,318.0,294.54998779296875,306.70001220703125,3539562,2024-10-14
2024-10-21,267.75,267.75,302.6000061035156,265.29998779296875,301.25,3034730,2024-10-21
2024-10-28,294.3500061035156,294.3500061035156,298.0,266.1000061035156,272.04998779296875,1844404,2024-10-28
2024-11-04,347.75,347.75,364.5,285.45001220703125,295.5,37693645,2024-11-04
2024-11-11,338.6499938964844,338.6499938964844,354.8999938964844,325.04998779296875,350.0,4672202,2024-11-11
2024-11-18,348.79998779296875,348.79998779296875,358.0,333.0,340.0,4306522,2024-11-18
2024-11-25,409.0,409.0,428.8999938964844,352.75,358.0,20272166,2024-11-25
2024-12-02,430.75,430.75,444.20001220703125,389.29998779296875,408.54998779296875,6156382,2024-12-02
2024-12-09,407.3999938964844,407.3999938964844,435.0,404.0,427.8999938964844,4533396,2024-12-09
2024-12-16,412.29998779296875,412.29998779296875,432.8999938964844,397.04998779296875,408.3999938964844,4861491,2024-12-16
2024-12-23,409.1499938964844,409.1499938964844,431.8999938964844,403.70001220703125,418.75,3313382,2024-12-23
2024-12-30,453.95001220703125,453.95001220703125,457.0,403.29998779296875,410.0,8467157,2024-12-30
2025-01-06,401.1000061035156,401.1000061035156,456.70001220703125,395.3999938964844,453.5,6657794,2025-01-06
2025-01-13,408.95001220703125,408.95001220703125,417.3999938964844,385.1000061035156,396.8500061035156,4851945,2025-01-13
2025-01-20,389.8500061035156,389.8500061035156,433.54998779296875,386.1000061035156,410.0,4054966,2025-01-20
2025-01-27,385.04998779296875,385.04998779296875,394.0,328.29998779296875,370.3500061035156,6864667,2025-01-27
2025-02-03,366.45001220703125,366.45001220703125,412.95001220703125,363.20001220703125,384.0,6298915,2025-02-03
2025-02-10,253.6999969482422,253.6999969482422,354.6499938964844,248.10000610351562,351.0,18701617,2025-02-10
2025-02-17,244.60000610351562,244.60000610351562,267.54998779296875,240.0,254.0,4570234,2025-02-17
2025-02-24,221.6999969482422,221.6999969482422,247.60000610351562,213.39999389648438,243.60000610351562,4269237,2025-02-24
2025-03-03,253.86000061035156,253.86000061035156,262.489990234375,211.10000610351562,221.52999877929688,5447277,2025-03-03
2025-03-10,237.4499969482422,237.4499969482422,261.19000244140625,233.75999450683594,259.0,3475351,2025-03-10
2025-03-17,257.5400085449219,257.5400085449219,262.0,232.3000030517578,241.0399932861328,7326663,2025-03-17
2025-03-24,236.75,236.75,265.989990234375,234.25999450683594,262.79998779296875,6314103,2025-03-24
2025-03-31,235.1999969482422,235.1999969482422,249.10000610351562,233.9499969482422,236.75,2039318,2025-03-31
2025-04-07,238.4499969482422,238.4499969482422,239.8699951171875,199.52999877929688,209.99000549316406,2069615,2025-04-07
2025-04-14,253.80999755859375,253.80999755859375,258.0,238.4499969482422,238.4499969482422,2638661,2025-04-14
2025-04-21,285.0799865722656,285.0799865722656,307.0,251.1199951171875,255.9499969482422,19409799,2025-04-21
2025-04-28,292.1000061035156,292.1000061035156,313.5,279.54998779296875,284.0,5156326,2025-04-28
2025-05-05,275.8999938964844,275.8999938964844,301.0,270.0,295.0,3665828,2025-05-05
2025-05-12,353.8999938964844,353.8999938964844,364.6499938964844,288.70001220703125,290.1499938964844,20800910,2025-05-12
2025-05-19,348.6499938964844,348.6499938964844,361.79998779296875,341.0,355.79998779296875,4917956,2025-05-19
2025-05-26,371.45001220703125,371.45001220703125,376.79998779296875,352.0,352.0,8430637,2025-05-26
2025-06-02,351.29998779296875,351.29998779296875,381.0,350.1499938964844,372.75,5202342,2025-06-02
2025-06-09,371.54998779296875,371.54998779296875,379.1000061035156,341.1000061035156,353.8999938964844,15522952,2025-06-09
2025-06-16,361.04998779296875,361.04998779296875,391.0,359.5,372.75,9544588,2025-06-16
2025-06-23,349.70001220703125,349.70001220703125,364.3999938964844,347.29998779296875,358.0,3947447,2025-06-23
2025-06-30,341.04998779296875,341.04998779296875,352.54998779296875,338.04998779296875,350.79998779296875,2437263,2025-06-30
2025-07-07,338.29998779296875,338.29998779296875,351.6000061035156,337.0,340.95001220703125,3705418,2025-07-07
2025-07-14,352.6000061035156,352.6000061035156,353.5,337.25,339.0,1831867,2025-07-14
