Date,Adj Close_HFCL.NS,Close_HFCL.NS,High_HFCL.NS,Low_HFCL.NS,Open_HFCL.NS,Volume_HFCL.NS,Date
2020-11-30,21.072967529296875,21.25,23.399999618530273,18.399999618530273,18.450000762939453,97883270,2020-11-30
2020-12-07,21.667970657348633,21.850000381469727,23.0,20.600000381469727,21.200000762939453,37618754,2020-12-07
2020-12-14,24.097558975219727,24.299999237060547,25.700000762939453,21.700000762939453,22.5,83064975,2020-12-14
2020-12-21,25.188396453857422,25.399999618530273,26.450000762939453,21.399999618530273,24.350000381469727,74561677,2020-12-21
2020-12-28,25.684226989746094,25.899999618530273,27.25,25.399999618530273,25.600000381469727,48275810,2020-12-28
2021-01-04,29.849241256713867,30.100000381469727,30.549999237060547,25.600000381469727,26.149999618530273,89276937,2021-01-04
2021-01-11,31.63424301147461,31.899999618530273,34.650001525878906,30.350000381469727,31.100000381469727,151422954,2021-01-11
2021-01-18,30.59299087524414,30.850000381469727,33.45000076293945,29.600000381469727,31.899999618530273,87733130,2021-01-18
2021-01-25,28.659236907958984,28.899999618530273,31.649999618530273,27.600000381469727,31.25,56149782,2021-01-25
2021-02-01,26.725482940673828,26.950000762939453,30.149999618530273,25.799999237060547,29.149999618530273,70304456,2021-02-01
2021-02-08,27.717151641845703,27.950000762939453,28.600000381469727,25.899999618530273,27.450000762939453,58932713,2021-02-08
2021-02-15,29.0559024810791,29.299999237060547,31.850000381469727,27.049999237060547,28.149999618530273,85053347,2021-02-15
2021-02-22,28.90715217590332,29.149999618530273,30.600000381469727,28.850000381469727,29.100000381469727,40880948,2021-02-22
2021-03-01,28.758405685424805,29.0,31.100000381469727,28.75,29.5,61073867,2021-03-01
2021-03-08,28.064233779907227,28.299999237060547,29.700000762939453,27.549999237060547,29.200000762939453,24773191,2021-03-08
2021-03-15,26.080896377563477,26.299999237060547,28.700000762939453,25.0,28.299999237060547,26026758,2021-03-15
2021-03-22,25.33714485168457,25.549999237060547,27.799999237060547,25.299999237060547,26.350000381469727,22610088,2021-03-22
2021-03-29,26.180065155029297,26.399999618530273,27.0,24.600000381469727,25.549999237060547,11500237,2021-03-29
2021-04-05,25.138813018798828,25.350000381469727,26.549999237060547,24.899999618530273,26.299999237060547,19273432,2021-04-05
2021-04-12,25.237979888916016,25.450000762939453,25.75,23.0,24.899999618530273,14709120,2021-04-12
2021-04-19,27.37006950378418,27.600000381469727,28.350000381469727,23.75,25.0,30439488,2021-04-19
2021-04-26,27.568403244018555,27.799999237060547,29.0,26.649999618530273,27.850000381469727,30256452,2021-04-26
2021-05-03,34.857173919677734,35.150001525878906,35.79999923706055,27.600000381469727,27.899999618530273,118385326,2021-05-03
2021-05-10,36.89008712768555,37.20000076293945,39.0,33.150001525878906,36.25,175870929,2021-05-10
2021-05-17,48.69095230102539,49.099998474121094,50.70000076293945,37.25,37.75,376409052,2021-05-17
2021-05-24,44.972190856933594,45.349998474121094,51.400001525878906,44.20000076293945,49.400001525878906,199819055,2021-05-24
2021-05-31,45.86469650268555,46.25,47.5,42.599998474121094,45.70000076293945,82387759,2021-05-31
2021-06-07,50.07929229736328,50.5,53.20000076293945,47.20000076293945,47.5,184167500,2021-06-07
2021-06-14,52.260963439941406,52.70000076293945,54.75,47.95000076293945,50.70000076293945,174215615,2021-06-14
2021-06-21,64.1609878540039,64.69999694824219,72.69999694824219,51.150001525878906,51.150001525878906,473881714,2021-06-21
2021-06-28,71.99517822265625,72.5999984741211,73.75,62.0,65.05000305175781,130915385,2021-06-28
2021-07-05,88.2089614868164,88.94999694824219,95.69999694824219,73.5999984741211,73.5999984741211,308184193,2021-07-05
2021-07-12,79.5814437866211,80.25,93.0,74.55000305175781,93.0,39893658,2021-07-12
2021-07-19,72.391845703125,73.0,84.0,73.0,79.0,21765372,2021-07-19
2021-07-26,74.32559204101562,74.94999694824219,75.4000015258789,66.5,73.05000305175781,27624613,2021-07-26
2021-08-02,71.15225219726562,71.75,76.8499984741211,66.1500015258789,76.30000305175781,15491191,2021-08-02
2021-08-09,68.57392120361328,69.1500015258789,72.5,63.599998474121094,72.0,17235885,2021-08-09
2021-08-16,57.3680534362793,57.849998474121094,69.5,57.599998474121094,69.19999694824219,12423235,2021-08-16
2021-08-23,67.8301773071289,68.4000015258789,70.19999694824219,55.54999923706055,59.0,17619205,2021-08-23
2021-08-30,68.2268295288086,68.80000305175781,71.69999694824219,66.1500015258789,69.5,12159213,2021-08-30
2021-09-06,74.67269134521484,75.30000305175781,75.80000305175781,70.0,70.0,15959806,2021-09-06
2021-09-13,73.68101501464844,74.30000305175781,80.9000015258789,73.1500015258789,75.69999694824219,44065715,2021-09-13
2021-09-20,70.50767517089844,71.0999984741211,75.5999984741211,68.0,73.9000015258789,10137114,2021-09-20
2021-09-27,71.79322814941406,72.25,73.80000305175781,69.0,71.0999984741211,7767384,2021-09-27
2021-10-04,76.06604766845703,76.55000305175781,82.5999984741211,73.0,73.5,22348186,2021-10-04
2021-10-11,78.45085906982422,78.94999694824219,80.3499984741211,74.55000305175781,79.5,22448068,2021-10-11
2021-10-18,71.3460693359375,71.80000305175781,82.8499984741211,71.4000015258789,82.8499984741211,21344984,2021-10-18
2021-10-25,70.79954528808594,71.25,77.3499984741211,68.80000305175781,72.69999694824219,23922261,2021-10-25
2021-11-01,75.46983337402344,75.94999694824219,77.19999694824219,72.5,73.0,14468332,2021-11-01
2021-11-08,75.2710952758789,75.75,79.69999694824219,72.5,77.44999694824219,22293285,2021-11-08
2021-11-15,72.38943481445312,72.8499984741211,77.69999694824219,72.05000305175781,76.0,18932129,2021-11-15
2021-11-22,72.38943481445312,72.8499984741211,79.0999984741211,69.0,74.0,48551806,2021-11-22
2021-11-29,70.74986267089844,71.19999694824219,73.80000305175781,68.0,73.0,40449773,2021-11-29
2021-12-06,86.2512435913086,86.80000305175781,93.69999694824219,70.19999694824219,71.5999984741211,238141208,2021-12-06
2021-12-13,79.64328002929688,80.1500015258789,91.80000305175781,76.4000015258789,88.80000305175781,150790542,2021-12-13
2021-12-20,76.51319885253906,77.0,79.69999694824219,72.9000015258789,79.0999984741211,65788369,2021-12-20
2021-12-27,78.30181121826172,78.80000305175781,83.0,75.0999984741211,76.80000305175781,62969043,2021-12-27
2022-01-03,85.655029296875,86.19999694824219,89.44999694824219,78.4000015258789,79.4000015258789,142566684,2022-01-03
2022-01-10,91.2693099975586,91.8499984741211,93.44999694824219,83.05000305175781,87.0,126261416,2022-01-10
2022-01-17,83.81672668457031,84.3499984741211,101.3499984741211,83.30000305175781,92.5999984741211,210745836,2022-01-17
2022-01-24,80.6866455078125,81.19999694824219,84.80000305175781,75.5999984741211,83.94999694824219,62437461,2022-01-24
2022-01-31,81.7300033569336,82.25,85.75,78.75,82.69999694824219,66763254,2022-01-31
2022-02-07,80.58727264404297,81.0999984741211,84.9000015258789,78.3499984741211,82.55000305175781,50275580,2022-02-07
2022-02-14,75.3704605102539,75.8499984741211,81.0999984741211,74.0,78.30000305175781,54396321,2022-02-14
2022-02-21,69.45808410644531,69.9000015258789,75.5,63.0,75.19999694824219,76842961,2022-02-21
2022-02-28,69.50775909423828,69.94999694824219,74.25,67.0999984741211,68.75,43420694,2022-02-28
2022-03-07,72.43911743164062,72.9000015258789,76.5,67.5,68.0,42828339,2022-03-07
2022-03-14,74.52583312988281,75.0,76.0,72.0,73.44999694824219,30886956,2022-03-14
2022-03-21,71.1473388671875,71.5999984741211,76.19999694824219,71.0,75.55000305175781,34678835,2022-03-21
2022-03-28,80.48790740966797,81.0,81.94999694824219,70.0,72.0,84857786,2022-03-28
2022-04-04,80.48790740966797,81.0,86.30000305175781,79.3499984741211,81.6500015258789,75553263,2022-04-04
2022-04-11,80.1401138305664,80.6500015258789,82.9000015258789,78.25,81.0,34067405,2022-04-11
2022-04-18,76.7616195678711,77.25,79.94999694824219,75.0,79.94999694824219,38081464,2022-04-18
2022-04-25,73.73089599609375,74.19999694824219,79.4000015258789,73.75,75.55000305175781,34450107,2022-04-25
2022-05-02,67.4707260131836,67.9000015258789,70.94999694824219,64.19999694824219,70.69999694824219,36685216,2022-05-02
2022-05-09,63.09854507446289,63.5,71.1500015258789,61.20000076293945,69.0,37619335,2022-05-09
2022-05-16,65.43368530273438,65.8499984741211,68.80000305175781,63.54999923706055,64.0,25798618,2022-05-16
2022-05-23,61.65770721435547,62.04999923706055,67.44999694824219,57.599998474121094,65.9000015258789,24423851,2022-05-23
2022-05-30,64.09222412109375,64.5,67.44999694824219,62.25,63.04999923706055,28755555,2022-05-30
2022-06-06,63.49601745605469,63.900001525878906,66.30000305175781,62.849998474121094,64.19999694824219,20365206,2022-06-06
2022-06-13,58.22951889038086,58.599998474121094,62.900001525878906,57.75,62.79999923706055,28580334,2022-06-13
2022-06-20,55.844696044921875,56.20000076293945,59.20000076293945,51.54999923706055,58.95000076293945,25288397,2022-06-20
2022-06-27,54.85102081298828,55.20000076293945,57.95000076293945,54.25,57.25,16321214,2022-06-27
2022-07-04,57.53395080566406,57.900001525878906,58.900001525878906,54.349998474121094,55.20000076293945,17788430,2022-07-04
2022-07-11,66.67578125,67.0999984741211,68.1500015258789,57.25,57.400001525878906,70594959,2022-07-11
2022-07-18,67.96757507324219,68.4000015258789,71.80000305175781,67.4000015258789,68.0,49845001,2022-07-18
2022-07-25,66.1292724609375,66.55000305175781,68.19999694824219,62.400001525878906,64.69999694824219,45768212,2022-07-25
2022-08-01,67.61978149414062,68.05000305175781,69.80000305175781,64.5,66.9000015258789,35897026,2022-08-01
2022-08-08,74.47615051269531,74.94999694824219,78.19999694824219,67.5999984741211,68.4000015258789,87531276,2022-08-08
2022-08-15,72.33975982666016,72.80000305175781,77.80000305175781,72.25,74.94999694824219,38027269,2022-08-15
2022-08-22,71.197021484375,71.6500015258789,74.5999984741211,70.05000305175781,73.1500015258789,30325662,2022-08-22
2022-08-29,75.9169921875,76.4000015258789,79.69999694824219,69.05000305175781,69.30000305175781,72526219,2022-08-29
2022-09-05,78.55023956298828,79.05000305175781,82.5,76.6500015258789,77.0999984741211,74745823,2022-09-05
2022-09-12,75.2710952758789,75.75,81.4000015258789,75.1500015258789,79.5,51161944,2022-09-12
2022-09-19,72.53848266601562,73.0,77.4000015258789,72.44999694824219,76.1500015258789,33398228,2022-09-19
2022-09-26,72.56277465820312,72.8499984741211,73.9000015258789,68.6500015258789,72.44999694824219,41192159,2022-09-26
2022-10-03,79.08694458007812,79.4000015258789,80.25,73.1500015258789,75.0,51826795,2022-10-03
2022-10-10,75.55094146728516,75.8499984741211,82.3499984741211,75.25,78.1500015258789,61708860,2022-10-10
2022-10-17,77.4932632446289,77.80000305175781,80.25,74.19999694824219,75.75,46523307,2022-10-17
2022-10-24,76.6964111328125,77.0,81.19999694824219,76.75,79.0,26543731,2022-10-24
2022-10-31,80.92965698242188,81.25,85.19999694824219,77.75,77.9000015258789,97772942,2022-10-31
2022-11-07,82.52334594726562,82.8499984741211,84.9000015258789,78.1500015258789,81.75,36986838,2022-11-07
2022-11-14,77.99128723144531,78.30000305175781,84.30000305175781,77.69999694824219,82.9000015258789,39664052,2022-11-14
2022-11-21,79.93359375,80.25,81.1500015258789,76.5,78.19999694824219,32365488,2022-11-21
2022-11-28,81.07906341552734,81.4000015258789,82.3499984741211,78.3499984741211,81.5,45060967,2022-11-28
2022-12-05,84.61506652832031,84.94999694824219,88.80000305175781,80.44999694824219,81.9000015258789,155300021,2022-12-05
2022-12-12,78.88773345947266,79.19999694824219,87.8499984741211,78.55000305175781,85.19999694824219,61551789,2022-12-12
2022-12-19,66.1382064819336,66.4000015258789,80.75,65.80000305175781,79.30000305175781,46649640,2022-12-19
2022-12-26,73.40941619873047,73.69999694824219,75.0,65.6500015258789,65.9000015258789,35089364,2022-12-26
2023-01-02,72.46316528320312,72.75,77.6500015258789,71.9000015258789,73.9000015258789,34693490,2023-01-02
2023-01-09,73.359619140625,73.6500015258789,73.94999694824219,71.9000015258789,73.5,24355617,2023-01-09
2023-01-16,71.36750793457031,71.6500015258789,74.25,70.80000305175781,73.9000015258789,16001359,2023-01-16
2023-01-23,67.68208312988281,67.94999694824219,72.5,67.19999694824219,72.1500015258789,14904285,2023-01-23
2023-01-30,67.3334732055664,67.5999984741211,71.5,66.6500015258789,68.30000305175781,30699067,2023-01-30
2023-02-06,69.12637329101562,69.4000015258789,70.19999694824219,67.05000305175781,67.55000305175781,22457307,2023-02-06
2023-02-13,67.5326919555664,67.80000305175781,70.5999984741211,67.4000015258789,69.80000305175781,16828640,2023-02-13
2023-02-20,64.64411926269531,64.9000015258789,68.25,63.54999923706055,68.0,17851535,2023-02-20
2023-02-27,67.1840591430664,67.44999694824219,68.19999694824219,62.79999923706055,64.8499984741211,15645151,2023-02-27
2023-03-06,67.08445739746094,67.3499984741211,70.19999694824219,66.69999694824219,67.6500015258789,20532416,2023-03-06
2023-03-13,62.303382873535156,62.54999923706055,67.6500015258789,61.70000076293945,67.4000015258789,19137792,2023-03-13
2023-03-20,60.560279846191406,60.79999923706055,63.650001525878906,60.099998474121094,62.0,19673949,2023-03-20
2023-03-27,60.709693908691406,60.95000076293945,62.95000076293945,55.75,61.0,40032075,2023-03-27
2023-04-03,62.25358200073242,62.5,63.29999923706055,60.20000076293945,61.099998474121094,10444032,2023-04-03
2023-04-10,63.59825897216797,63.849998474121094,64.55000305175781,62.099998474121094,62.95000076293945,12288427,2023-04-10
2023-04-17,61.70574951171875,61.95000076293945,63.849998474121094,60.349998474121094,63.599998474121094,12187145,2023-04-17
2023-04-24,64.54450988769531,64.80000305175781,65.69999694824219,61.400001525878906,62.04999923706055,25083043,2023-04-24
2023-05-01,66.33741760253906,66.5999984741211,68.44999694824219,63.70000076293945,64.80000305175781,27808874,2023-05-01
2023-05-08,65.9389877319336,66.19999694824219,68.6500015258789,64.5999984741211,66.80000305175781,26798608,2023-05-08
2023-05-15,64.59431457519531,64.8499984741211,69.19999694824219,64.1500015258789,66.30000305175781,21083666,2023-05-15
2023-05-22,63.10022735595703,63.349998474121094,65.94999694824219,63.0,64.4000015258789,13139813,2023-05-22
2023-05-29,64.39511108398438,64.6500015258789,65.6500015258789,62.79999923706055,63.900001525878906,17197535,2023-05-29
2023-06-05,69.87342071533203,70.1500015258789,72.0,64.94999694824219,65.0,57468697,2023-06-05
2023-06-12,68.13032531738281,68.4000015258789,72.30000305175781,68.1500015258789,70.44999694824219,35829240,2023-06-12
2023-06-19,65.29155731201172,65.55000305175781,70.4000015258789,65.25,68.5,32526253,2023-06-19
2023-06-26,64.69391632080078,64.94999694824219,66.55000305175781,64.5999984741211,65.55000305175781,15899712,2023-06-26
2023-07-03,66.43701171875,66.69999694824219,69.3499984741211,66.05000305175781,66.05000305175781,32911898,2023-07-03
2023-07-10,63.84727096557617,64.0999984741211,66.8499984741211,63.45000076293945,66.8499984741211,17111554,2023-07-10
2023-07-17,64.49470520019531,64.75,66.9000015258789,64.3499984741211,64.5,18725484,2023-07-17
2023-07-24,63.498653411865234,63.75,66.1500015258789,63.5,64.75,17790226,2023-07-24
2023-07-31,65.19194030761719,65.44999694824219,67.0999984741211,63.650001525878906,64.0,31413539,2023-07-31
2023-08-07,68.52873992919922,68.80000305175781,75.19999694824219,68.0999984741211,68.6500015258789,126578174,2023-08-07
2023-08-14,66.98485565185547,67.25,69.3499984741211,66.8499984741211,68.80000305175781,15298680,2023-08-14
2023-08-21,71.21809387207031,71.5,72.8499984741211,66.75,67.44999694824219,88205871,2023-08-21
2023-08-28,74.55488586425781,74.8499984741211,78.55000305175781,70.5,72.0,121386073,2023-08-28
2023-09-04,75.84976959228516,76.1500015258789,80.94999694824219,74.55000305175781,75.4000015258789,98873570,2023-09-04
2023-09-11,72.61257934570312,72.9000015258789,78.55000305175781,71.19999694824219,76.5999984741211,54155748,2023-09-11
2023-09-18,72.01494598388672,72.30000305175781,77.55000305175781,72.0999984741211,75.0,48584596,2023-09-18
2023-09-25,77.05464172363281,77.1500015258789,80.19999694824219,71.3499984741211,72.5,83473256,2023-09-25
2023-10-02,75.25686645507812,75.3499984741211,78.25,73.6500015258789,77.1500015258789,30718774,2023-10-02
2023-10-09,74.45785522460938,74.55000305175781,76.1500015258789,71.75,73.44999694824219,35876658,2023-10-09
2023-10-16,68.76490020751953,68.8499984741211,76.8499984741211,67.9000015258789,74.8499984741211,41589965,2023-10-16
2023-10-23,64.52014923095703,64.5999984741211,68.94999694824219,61.5,68.80000305175781,35683058,2023-10-23
2023-10-30,65.9683609008789,66.05000305175781,67.94999694824219,64.25,64.80000305175781,22097972,2023-10-30
2023-11-06,65.61878967285156,65.69999694824219,67.19999694824219,65.05000305175781,66.44999694824219,15634766,2023-11-06
2023-11-13,68.7149658203125,68.80000305175781,71.25,65.6500015258789,66.19999694824219,28340525,2023-11-13
2023-11-20,66.66749572753906,66.75,69.19999694824219,65.8499984741211,69.0999984741211,19236184,2023-11-20
2023-11-27,66.66749572753906,66.75,68.75,66.4000015258789,66.75,16550812,2023-11-27
2023-12-04,68.21558380126953,68.30000305175781,71.69999694824219,65.94999694824219,68.0,57756185,2023-12-04
2023-12-11,74.00840759277344,74.0999984741211,76.30000305175781,67.4000015258789,68.55000305175781,107221353,2023-12-11
2023-12-18,81.89864349365234,82.0,83.5,72.6500015258789,74.80000305175781,362439922,2023-12-18
2023-12-25,84.04598999023438,84.1500015258789,87.4000015258789,81.5,82.0,185588389,2023-12-25
2024-01-01,91.83634185791016,91.94999694824219,94.6500015258789,82.55000305175781,85.9000015258789,255117492,2024-01-01
2024-01-08,87.59159851074219,87.69999694824219,93.94999694824219,87.05000305175781,92.1500015258789,101630414,2024-01-08
2024-01-15,88.4405517578125,88.55000305175781,90.94999694824219,81.19999694824219,87.94999694824219,111439727,2024-01-15
2024-01-22,105.61929321289062,105.75,108.80000305175781,88.55000305175781,88.55000305175781,293546521,2024-01-22
2024-01-29,96.68035888671875,96.80000305175781,108.0,96.0999984741211,106.4000015258789,106680394,2024-01-29
2024-02-05,101.97380065917969,102.0999984741211,112.44999694824219,97.25,97.3499984741211,240791249,2024-02-05
2024-02-12,100.2759017944336,100.4000015258789,103.05000305175781,89.94999694824219,102.55000305175781,102166743,2024-02-12
2024-02-19,112.16120147705078,112.30000305175781,116.69999694824219,99.6500015258789,100.9000015258789,367997736,2024-02-19
2024-02-26,108.2660140991211,108.4000015258789,117.80000305175781,102.0999984741211,112.0,174187384,2024-02-26
2024-03-04,102.42324829101562,102.55000305175781,112.30000305175781,102.0999984741211,108.8499984741211,86117637,2024-03-04
2024-03-11,89.98863220214844,90.0999984741211,102.94999694824219,80.25,102.75,141145623,2024-03-11
2024-03-18,91.98616027832031,92.0999984741211,93.25,85.30000305175781,90.0999984741211,81675546,2024-03-18
2024-03-25,91.68653869628906,91.80000305175781,94.3499984741211,90.25,92.0999984741211,54474841,2024-03-25
2024-04-01,98.92757415771484,99.05000305175781,101.0,92.30000305175781,92.55000305175781,78791695,2024-04-01
2024-04-08,98.87763214111328,99.0,101.30000305175781,95.30000305175781,99.5999984741211,63247463,2024-04-08
2024-04-15,91.68653869628906,91.80000305175781,96.9000015258789,89.55000305175781,95.94999694824219,46608086,2024-04-15
2024-04-22,95.68159484863281,95.80000305175781,98.6500015258789,92.0,93.44999694824219,61898864,2024-04-22
2024-04-29,100.47565460205078,100.5999984741211,106.3499984741211,95.6500015258789,96.3499984741211,164978079,2024-04-29
2024-05-06,93.58418273925781,93.69999694824219,102.5999984741211,90.55000305175781,101.25,66887096,2024-05-06
2024-05-13,100.8252182006836,100.94999694824219,101.4000015258789,90.19999694824219,93.30000305175781,52275956,2024-05-13
2024-05-20,103.02250671386719,103.1500015258789,104.25,96.5999984741211,96.5999984741211,60277777,2024-05-20
2024-05-27,103.62176513671875,103.75,109.4000015258789,99.44999694824219,103.55000305175781,145077307,2024-05-27
2024-06-03,97.32954406738281,97.44999694824219,108.0999984741211,82.8499984741211,108.0999984741211,119035695,2024-06-03
2024-06-10,117.80420684814453,117.94999694824219,120.30000305175781,97.0999984741211,97.5999984741211,294205758,2024-06-10
2024-06-17,121.32984924316406,121.4800033569336,130.5,117.94999694824219,117.94999694824219,309032872,2024-06-17
2024-06-24,113.03012084960938,113.16999816894531,120.30000305175781,107.48999786376953,116.4000015258789,192298835,2024-06-24
2024-07-01,130.19886779785156,130.36000061035156,131.5,111.80000305175781,114.0,251388266,2024-07-01
2024-07-08,120.5008773803711,120.6500015258789,135.39999389648438,120.0,131.0,186437818,2024-07-08
2024-07-15,115.35723876953125,115.5,124.18000030517578,113.8499984741211,121.0,72649724,2024-07-15
2024-07-22,123.09766387939453,123.25,125.0999984741211,105.4000015258789,113.37000274658203,156855726,2024-07-22
2024-07-29,132.60589599609375,132.77000427246094,140.5,123.5,123.80999755859375,310188154,2024-07-29
2024-08-05,132.34620666503906,132.50999450683594,142.5,122.2699966430664,127.0999984741211,322394764,2024-08-05
2024-08-12,131.54721069335938,131.7100067138672,146.1999969482422,130.5,133.10000610351562,245135052,2024-08-12
2024-08-19,149.79461669921875,149.97999572753906,151.22999572753906,131.72000122070312,132.75,286202200,2024-08-19
2024-08-26,149.43505859375,149.6199951171875,152.0,141.75,150.5,141727683,2024-08-26
2024-09-02,152.70101928710938,152.88999938964844,160.66000366210938,146.00999450683594,149.6199951171875,232644519,2024-09-02
2024-09-09,150.53370666503906,150.72000122070312,156.35000610351562,146.25,152.6999969482422,128318915,2024-09-09
2024-09-16,161.61000061035156,161.80999755859375,163.39999389648438,148.5500030517578,151.1999969482422,228244249,2024-09-16
2024-09-23,150.8133544921875,151.0,171.0,150.30999755859375,166.0,160461262,2024-09-23
2024-09-30,139.8300018310547,139.8300018310547,152.74000549316406,137.33999633789062,150.5,88599988,2024-09-30
2024-10-07,137.52000427246094,137.52000427246094,142.85000610351562,128.80999755859375,139.97999572753906,107119784,2024-10-07
2024-10-14,130.07000732421875,130.07000732421875,140.77000427246094,126.9800033569336,138.39999389648438,62049311,2024-10-14
2024-10-21,113.27999877929688,113.27999877929688,132.83999633789062,111.51000213623047,131.1999969482422,122051487,2024-10-21
2024-10-28,121.88999938964844,121.88999938964844,122.80000305175781,112.3499984741211,114.9000015258789,62760420,2024-10-28
2024-11-04,126.79000091552734,126.79000091552734,131.5,117.3499984741211,121.5999984741211,118877378,2024-11-04
2024-11-11,126.88999938964844,126.88999938964844,133.8000030517578,120.0199966430664,126.05000305175781,103738430,2024-11-11
2024-11-18,126.27999877929688,126.27999877929688,132.39999389648438,125.16000366210938,128.6999969482422,58458803,2024-11-18
2024-11-25,129.08999633789062,129.08999633789062,135.92999267578125,126.30000305175781,129.3000030517578,78254272,2024-11-25
2024-12-02,132.25999450683594,132.25999450683594,134.8800048828125,127.56999969482422,129.0,71034492,2024-12-02
2024-12-09,125.2300033569336,125.2300033569336,132.88999938964844,121.8499984741211,132.1999969482422,58969108,2024-12-09
2024-12-16,113.3499984741211,113.3499984741211,127.26000213623047,113.0,125.4000015258789,56408472,2024-12-16
2024-12-23,112.98999786376953,112.98999786376953,116.75,111.44999694824219,114.54000091552734,59902564,2024-12-23
2024-12-30,114.4000015258789,114.4000015258789,116.4000015258789,109.80999755859375,113.23999786376953,42731000,2024-12-30
2025-01-06,100.47000122070312,100.47000122070312,114.45999908447266,100.0999984741211,114.0,58744980,2025-01-06
2025-01-13,103.75,103.75,106.7699966430664,92.19999694824219,99.08999633789062,100338920,2025-01-13
2025-01-20,99.1500015258789,99.1500015258789,106.4000015258789,96.44000244140625,104.0,58616331,2025-01-20
2025-01-27,106.12000274658203,106.12000274658203,106.94999694824219,91.26000213623047,98.0,97192959,2025-01-27
2025-02-03,100.54000091552734,100.54000091552734,105.11000061035156,98.36000061035156,104.0,68850004,2025-02-03
2025-02-10,85.69999694824219,85.69999694824219,101.05000305175781,84.5,100.55000305175781,53919770,2025-02-10
2025-02-17,89.41000366210938,89.41000366210938,93.13999938964844,81.81999969482422,85.47000122070312,74952802,2025-02-17
2025-02-24,79.19000244140625,79.19000244140625,88.87000274658203,78.47000122070312,88.0999984741211,43999282,2025-02-24
2025-03-03,83.87000274658203,83.87000274658203,85.5,77.2300033569336,79.5,74475263,2025-03-03
2025-03-10,77.55000305175781,77.55000305175781,87.0,77.0,84.5999984741211,53946504,2025-03-10
2025-03-17,82.80999755859375,82.80999755859375,84.41999816894531,77.05000305175781,78.45999908447266,69291480,2025-03-17
2025-03-24,79.0999984741211,79.0999984741211,85.70999908447266,78.69999694824219,84.79000091552734,85637459,2025-03-24
2025-03-31,79.16000366210938,79.16000366210938,83.5,78.5,79.0999984741211,49951009,2025-03-31
2025-04-07,76.01000213623047,76.01000213623047,77.16999816894531,71.5999984741211,72.9800033569336,35906300,2025-04-07
2025-04-14,83.30000305175781,83.30000305175781,84.4000015258789,76.01000213623047,76.01000213623047,43917273,2025-04-14
2025-04-21,81.1500015258789,81.1500015258789,87.58999633789062,80.5,83.9000015258789,53698832,2025-04-21
2025-04-28,78.05000305175781,78.05000305175781,83.36000061035156,77.8499984741211,81.1500015258789,26084176,2025-04-28
2025-05-05,74.13999938964844,74.13999938964844,81.0,72.05999755859375,78.51000213623047,55688405,2025-05-05
2025-05-12,88.43000030517578,88.43000030517578,91.2300033569336,76.55000305175781,77.0,147565679,2025-05-12
2025-05-19,87.0999984741211,87.0999984741211,92.6500015258789,79.61000061035156,89.13999938964844,172991930,2025-05-19
