Date,Adj Close_INFOBEAN.NS,Close_INFOBEAN.NS,High_INFOBEAN.NS,Low_INFOBEAN.NS,Open_INFOBEAN.NS,Volume_INFOBEAN.NS,Date
2021-11-08,411.1093444824219,413.45001220703125,499.0,413.45001220703125,470.0,221669,2021-11-08
2021-11-15,412.7997131347656,415.1499938964844,439.8500061035156,393.1000061035156,412.0,88466,2021-11-15
2021-11-22,409.1703796386719,411.5,427.8500061035156,402.04998779296875,417.0,78056,2021-11-22
2021-11-29,415.83245849609375,418.20001220703125,429.95001220703125,382.0,391.0,144695,2021-11-29
2021-12-06,416.9759216308594,419.3500061035156,421.0,406.1000061035156,418.20001220703125,46321,2021-12-06
2021-12-13,402.40887451171875,404.70001220703125,423.0,402.0,420.0,36478,2021-12-13
2021-12-20,402.11053466796875,404.3999938964844,420.0,385.04998779296875,414.95001220703125,87398,2021-12-20
2021-12-27,414.24151611328125,416.6000061035156,420.0,400.79998779296875,400.79998779296875,91362,2021-12-27
2022-01-03,461.0748596191406,463.70001220703125,481.8500061035156,412.5,418.0,152429,2022-01-03
2022-01-10,491.3027648925781,494.1000061035156,511.1499938964844,460.04998779296875,474.95001220703125,165071,2022-01-10
2022-01-17,506.1680603027344,509.04998779296875,592.9000244140625,495.0,500.0,517330,2022-01-17
2022-01-24,584.6214599609375,587.9500122070312,625.0,473.95001220703125,524.0,395777,2022-01-24
2022-01-31,581.2406616210938,584.5499877929688,605.0,542.0999755859375,600.0,195444,2022-01-31
2022-02-07,549.7698364257812,552.9000244140625,596.0,522.0,584.5499877929688,132241,2022-02-07
2022-02-14,538.4840698242188,541.5499877929688,577.0,510.0,535.5499877929688,108366,2022-02-14
2022-02-21,520.4866333007812,523.4500122070312,555.0499877929688,479.95001220703125,555.0,155040,2022-02-21
2022-02-28,606.5963134765625,610.0499877929688,666.0,511.1499938964844,528.2000122070312,472470,2022-02-28
2022-03-07,671.2283325195312,675.0499877929688,733.0,595.0499877929688,605.0,418798,2022-03-07
2022-03-14,752.16748046875,756.4500122070312,798.9000244140625,630.0,698.0,494783,2022-03-14
2022-03-21,720.2492065429688,724.3499755859375,793.0,695.0,760.4500122070312,202352,2022-03-21
2022-03-28,731.73388671875,735.9000244140625,758.9500122070312,691.0499877929688,720.0,117789,2022-03-28
2022-04-04,729.7948608398438,733.9500122070312,773.9000244140625,702.0,724.0,106392,2022-04-04
2022-04-11,775.98193359375,780.4000244140625,809.0,732.4500122070312,751.0,153343,2022-04-11
2022-04-18,733.5733642578125,737.75,799.0999755859375,586.0,790.4000244140625,133149,2022-04-18
2022-04-25,806.0606689453125,810.6500244140625,875.0,700.0499877929688,711.0,493487,2022-04-25
2022-05-02,744.2625122070312,748.5,815.0,685.0,782.2999877929688,163203,2022-05-02
2022-05-09,642.6410522460938,646.2999877929688,757.0,630.0,757.0,161718,2022-05-09
2022-05-16,679.033935546875,682.9000244140625,730.0,646.2999877929688,646.2999877929688,105111,2022-05-16
2022-05-23,639.8568725585938,643.5,692.7999877929688,594.5999755859375,685.0,98071,2022-05-23
2022-05-30,707.8199462890625,711.8499755859375,756.5,655.0,665.0,158908,2022-05-30
2022-06-06,715.9238891601562,720.0,730.0,697.0,711.8499755859375,54394,2022-06-06
2022-06-13,611.9160766601562,615.4000244140625,726.0,605.0,709.0,120783,2022-06-13
2022-06-20,630.2615356445312,633.8499755859375,650.0,570.1500244140625,615.5,98441,2022-06-20
2022-06-27,627.576904296875,631.1500244140625,658.7999877929688,621.0,654.0,52127,2022-06-27
2022-07-04,690.7173461914062,694.6500244140625,741.5,625.0,632.0,108799,2022-07-04
2022-07-11,672.4215087890625,676.25,735.9500122070312,660.0,694.6500244140625,53369,2022-07-11
2022-07-18,685.5927124023438,688.5,698.5999755859375,668.0,676.25,55669,2022-07-18
2022-07-25,717.9057006835938,720.9500122070312,729.0,660.0,688.5499877929688,159918,2022-07-25
2022-08-01,701.6744995117188,704.6500244140625,740.0,696.0499877929688,739.0,90695,2022-08-01
2022-08-08,656.7151489257812,659.5,737.5499877929688,633.9500122070312,706.0,277211,2022-08-08
2022-08-15,643.62060546875,646.3499755859375,682.0,632.0499877929688,659.5,182740,2022-08-15
2022-08-22,630.974365234375,633.6500244140625,655.0,630.0,640.0,115948,2022-08-22
2022-08-29,640.0856323242188,642.7999877929688,678.0,623.0,623.0,135024,2022-08-29
2022-09-05,631.8207397460938,634.5,669.0,621.2999877929688,648.0,100628,2022-09-05
2022-09-12,622.958251953125,625.5999755859375,657.7999877929688,620.0,645.0,85239,2022-09-12
2022-09-19,573.7171020507812,576.1500244140625,637.4000244140625,571.0,635.0,137890,2022-09-19
2022-09-26,558.1829833984375,560.5499877929688,575.0,511.0,570.0,147320,2022-09-26
2022-10-03,585.2183837890625,587.7000122070312,598.6500244140625,561.0,568.9500122070312,53003,2022-10-03
2022-10-10,553.7517700195312,556.0999755859375,598.0999755859375,548.0,587.7000122070312,145349,2022-10-10
2022-10-17,556.19140625,558.5499877929688,580.0,517.0499877929688,554.9500122070312,90834,2022-10-17
2022-10-24,543.2960815429688,545.5999755859375,573.0,538.0,566.0,39814,2022-10-24
2022-10-31,534.5332641601562,536.7999877929688,571.0,521.0,553.7999877929688,83986,2022-10-31
2022-11-07,535.1805419921875,537.4500122070312,554.2999877929688,523.0,523.0,66168,2022-11-07
2022-11-14,512.3274536132812,514.5,545.9500122070312,512.0,537.4500122070312,62937,2022-11-14
2022-11-21,510.03717041015625,512.2000122070312,525.0,501.0,522.2000122070312,71924,2022-11-21
2022-11-28,564.2074584960938,566.5999755859375,580.0999755859375,506.04998779296875,513.0,102396,2022-11-28
2022-12-05,528.9071655273438,531.1500244140625,580.0,523.5499877929688,580.0,71616,2022-12-05
2022-12-12,531.7948608398438,534.0499877929688,539.5,520.0,539.0999755859375,68534,2022-12-12
2022-12-19,480.96044921875,483.0,537.0,480.0,537.0,96942,2022-12-19
2022-12-26,526.6666870117188,528.9000244140625,554.9500122070312,470.0,486.29998779296875,196636,2022-12-26
2023-01-02,510.63458251953125,512.7999877929688,563.0,503.04998779296875,546.5999755859375,61046,2023-01-02
2023-01-09,516.907958984375,519.0999755859375,529.9500122070312,508.95001220703125,516.0,32330,2023-01-09
2023-01-16,547.1796875,549.5,577.0,515.0,529.0,107295,2023-01-16
2023-01-23,493.6566162109375,495.75,574.7999877929688,463.0,559.0,183026,2023-01-23
2023-01-30,527.6126098632812,529.8499755859375,545.4500122070312,482.75,495.75,134030,2023-01-30
2023-02-06,539.1138916015625,541.4000244140625,562.0,528.0,537.0,50248,2023-02-06
2023-02-13,515.0160522460938,517.2000122070312,549.5,500.0,549.5,62137,2023-02-13
2023-02-20,520.5924072265625,522.7999877929688,548.0,515.0,529.9000244140625,57907,2023-02-20
2023-02-27,487.78155517578125,489.8500061035156,522.7999877929688,488.1000061035156,522.7999877929688,81290,2023-02-27
2023-03-06,499.6312561035156,501.75,513.9000244140625,484.25,498.0,58400,2023-03-06
2023-03-13,483.0018005371094,485.04998779296875,504.8500061035156,476.8999938964844,501.0,54023,2023-03-13
2023-03-20,452.9293212890625,454.8500061035156,490.3999938964844,452.0,485.0,99790,2023-03-20
2023-03-27,448.0500183105469,449.95001220703125,464.95001220703125,401.1000061035156,455.0,227932,2023-03-27
2023-04-03,505.5561828613281,507.70001220703125,511.1499938964844,450.95001220703125,450.95001220703125,106522,2023-04-03
2023-04-10,476.97735595703125,479.0,528.0,475.0,515.2999877929688,91505,2023-04-10
2023-04-17,456.8128356933594,458.75,488.54998779296875,453.79998779296875,479.0,82675,2023-04-17
2023-04-24,461.8913269042969,463.8500061035156,480.0,455.0,463.29998779296875,84326,2023-04-24
2023-05-01,494.8515625,496.95001220703125,526.25,463.8500061035156,463.8500061035156,172450,2023-05-01
2023-05-08,451.6846008300781,453.6000061035156,513.3499755859375,449.0,508.0,271265,2023-05-08
2023-05-15,459.8499450683594,461.79998779296875,474.0,451.0,453.5,170712,2023-05-15
2023-05-22,460.1487121582031,462.1000061035156,469.45001220703125,455.04998779296875,461.79998779296875,62205,2023-05-22
2023-05-29,451.9335632324219,453.8500061035156,468.0,447.54998779296875,462.45001220703125,90648,2023-05-29
2023-06-05,459.4018859863281,461.3500061035156,473.70001220703125,455.8500061035156,467.95001220703125,116934,2023-06-05
2023-06-12,460.9951477050781,462.95001220703125,470.0,453.95001220703125,468.70001220703125,100793,2023-06-12
2023-06-19,455.667724609375,457.6000061035156,467.6000061035156,452.5,467.6000061035156,91061,2023-06-19
2023-06-26,456.31494140625,458.25,466.0,454.95001220703125,457.75,54363,2023-06-26
2023-07-03,507.2987976074219,509.45001220703125,522.9000244140625,456.95001220703125,465.0,343622,2023-07-03
2023-07-10,489.8726501464844,491.95001220703125,520.0,484.29998779296875,517.0999755859375,117340,2023-07-10
2023-07-17,502.7679748535156,504.8999938964844,519.0,483.1000061035156,491.95001220703125,234995,2023-07-17
2023-07-24,487.4408874511719,488.54998779296875,509.95001220703125,485.0,509.95001220703125,93191,2023-07-24
2023-07-31,470.3797302246094,471.45001220703125,508.0,449.1000061035156,490.3500061035156,474286,2023-07-31
2023-08-07,470.42962646484375,471.5,481.0,462.6000061035156,471.45001220703125,130149,2023-08-07
2023-08-14,461.4500427246094,462.5,479.45001220703125,457.04998779296875,471.0,77876,2023-08-14
2023-08-21,473.57244873046875,474.6499938964844,480.0,451.04998779296875,462.6000061035156,118385,2023-08-21
2023-08-28,483.69940185546875,484.79998779296875,488.3999938964844,466.1000061035156,482.8999938964844,100157,2023-08-28
2023-09-04,473.3230285644531,474.3999938964844,490.20001220703125,469.54998779296875,484.0,92592,2023-09-04
2023-09-11,467.23687744140625,468.29998779296875,480.95001220703125,457.25,474.3500061035156,82812,2023-09-11
2023-09-18,467.68585205078125,468.75,492.0,463.3500061035156,475.0,96701,2023-09-18
2023-09-25,459.40472412109375,460.45001220703125,471.20001220703125,458.54998779296875,468.75,54150,2023-09-25
2023-10-02,461.84912109375,462.8999938964844,470.0,455.1000061035156,460.45001220703125,42797,2023-10-02
2023-10-09,445.9852294921875,447.0,469.8999938964844,442.6000061035156,452.3500061035156,95367,2023-10-09
2023-10-16,445.4863586425781,446.5,456.6000061035156,442.0,450.0,70411,2023-10-16
2023-10-23,431.318603515625,432.29998779296875,448.3500061035156,415.0,445.5,79184,2023-10-23
2023-10-30,411.1644592285156,412.1000061035156,449.8500061035156,399.79998779296875,439.0,202110,2023-10-30
2023-11-06,405.6270446777344,406.54998779296875,420.0,404.0,420.0,104446,2023-11-06
2023-11-13,411.11456298828125,412.04998779296875,420.6000061035156,406.0,410.0,50310,2023-11-13
2023-11-20,408.86968994140625,409.79998779296875,428.95001220703125,406.8999938964844,412.04998779296875,105106,2023-11-20
2023-11-27,407.4229736328125,408.3500061035156,421.5,402.70001220703125,409.79998779296875,81932,2023-11-27
2023-12-04,419.0465393066406,420.0,429.79998779296875,406.95001220703125,414.5,118831,2023-12-04
2023-12-11,469.9307556152344,471.0,501.8999938964844,412.0,420.0,895232,2023-12-11
2023-12-18,459.2550354003906,460.29998779296875,498.3999938964844,439.0,466.45001220703125,426433,2023-12-18
2023-12-25,437.4047546386719,438.3999938964844,472.70001220703125,434.3999938964844,460.29998779296875,156733,2023-12-25
2024-01-01,439.6995544433594,440.70001220703125,464.8999938964844,437.0,440.54998779296875,200691,2024-01-01
2024-01-08,455.2142333984375,456.25,473.95001220703125,436.20001220703125,444.8500061035156,233768,2024-01-08
2024-01-15,449.477294921875,450.5,474.95001220703125,436.6499938964844,459.0,154565,2024-01-15
2024-01-22,413.25970458984375,414.20001220703125,450.70001220703125,411.1000061035156,450.5,210438,2024-01-22
2024-01-29,415.95355224609375,416.8999938964844,437.0,413.0,417.5,163233,2024-01-29
2024-02-05,419.8446960449219,420.79998779296875,427.95001220703125,415.0,417.04998779296875,115667,2024-02-05
2024-02-12,424.3843994140625,425.3500061035156,431.8999938964844,414.04998779296875,422.04998779296875,109655,2024-02-12
2024-02-19,414.90594482421875,415.8500061035156,427.3999938964844,414.1000061035156,425.95001220703125,96236,2024-02-19
2024-02-26,404.3798828125,405.29998779296875,422.0,405.0,422.0,135528,2024-02-26
2024-03-04,393.30511474609375,394.20001220703125,412.0,391.1000061035156,406.29998779296875,124319,2024-03-04
2024-03-11,381.3323669433594,382.20001220703125,404.5,373.04998779296875,395.0,223876,2024-03-11
2024-03-18,380.0352783203125,380.8999938964844,392.0,376.8999938964844,383.0,111285,2024-03-18
2024-03-25,365.218994140625,366.04998779296875,385.0,361.6499938964844,380.8999938964844,105947,2024-03-25
2024-04-01,403.2325134277344,404.1499938964844,413.0,367.29998779296875,367.29998779296875,105865,2024-04-01
2024-04-08,405.4275207519531,406.3500061035156,409.0,391.0,409.0,52573,2024-04-08
2024-04-15,382.67926025390625,383.54998779296875,407.79998779296875,377.1499938964844,406.0,66393,2024-04-15
2024-04-22,388.8153381347656,389.70001220703125,394.29998779296875,383.04998779296875,383.54998779296875,65121,2024-04-22
2024-04-29,384.5749816894531,385.45001220703125,395.70001220703125,381.0,391.79998779296875,47479,2024-04-29
2024-05-06,400.039794921875,400.95001220703125,457.0,380.04998779296875,387.5,1048650,2024-05-06
2024-05-13,419.24609375,420.20001220703125,441.70001220703125,397.3500061035156,400.95001220703125,273628,2024-05-13
2024-05-20,401.78582763671875,402.70001220703125,426.6499938964844,401.1000061035156,420.20001220703125,61991,2024-05-20
2024-05-27,399.2415771484375,400.1499938964844,416.95001220703125,396.04998779296875,402.6499938964844,76442,2024-05-27
2024-06-03,453.3185729980469,454.3500061035156,478.5,375.04998779296875,414.95001220703125,421231,2024-06-03
2024-06-10,497.91705322265625,499.04998779296875,511.6000061035156,438.5,453.8999938964844,818267,2024-06-10
2024-06-17,475.4681396484375,476.54998779296875,510.0,456.29998779296875,499.04998779296875,349839,2024-06-17
2024-06-24,453.2686462402344,454.29998779296875,478.95001220703125,446.04998779296875,478.8999938964844,160773,2024-06-24
2024-07-01,469.48175048828125,470.54998779296875,478.0,453.0,456.70001220703125,160182,2024-07-01
2024-07-08,459.1552734375,460.20001220703125,470.04998779296875,437.45001220703125,470.04998779296875,129935,2024-07-08
2024-07-15,437.00567626953125,438.0,469.95001220703125,435.04998779296875,460.8999938964844,131796,2024-07-15
2024-07-22,437.3548889160156,438.3500061035156,478.8999938964844,432.5,436.3999938964844,207449,2024-07-22
2024-07-29,430.54998779296875,430.54998779296875,448.20001220703125,429.54998779296875,438.3500061035156,84698,2024-07-29
2024-08-05,413.75,413.75,427.5,401.25,425.0,121968,2024-08-05
2024-08-12,413.79998779296875,413.79998779296875,424.8500061035156,405.8500061035156,413.75,57212,2024-08-12
2024-08-19,451.20001220703125,451.20001220703125,458.0,410.04998779296875,418.70001220703125,146150,2024-08-19
2024-08-26,463.1000061035156,463.1000061035156,502.0,445.1000061035156,459.29998779296875,1265731,2024-08-26
2024-09-02,441.04998779296875,441.04998779296875,476.0,433.1000061035156,463.0,311264,2024-09-02
2024-09-09,442.6499938964844,442.6499938964844,446.70001220703125,411.29998779296875,434.6000061035156,186304,2024-09-09
2024-09-16,424.3999938964844,424.3999938964844,448.5,420.0,445.0,104529,2024-09-16
2024-09-23,432.45001220703125,432.45001220703125,438.70001220703125,421.1000061035156,427.6000061035156,92461,2024-09-23
2024-09-30,417.3999938964844,417.3999938964844,444.29998779296875,415.0,433.0,60931,2024-09-30
2024-10-07,411.29998779296875,411.29998779296875,422.0,393.0,417.6499938964844,74506,2024-10-07
2024-10-14,402.95001220703125,402.95001220703125,427.3999938964844,395.0,410.95001220703125,116041,2024-10-14
2024-10-21,383.25,383.25,406.3999938964844,380.0,398.0,79014,2024-10-21
2024-10-28,426.20001220703125,426.20001220703125,441.3500061035156,383.25,386.25,348721,2024-10-28
2024-11-04,432.75,432.75,464.6499938964844,410.8999938964844,426.1499938964844,203275,2024-11-04
2024-11-11,430.95001220703125,430.95001220703125,438.95001220703125,419.6000061035156,434.04998779296875,89765,2024-11-11
2024-11-18,428.70001220703125,428.70001220703125,444.8999938964844,421.0,431.04998779296875,61086,2024-11-18
2024-11-25,426.6000061035156,426.6000061035156,444.20001220703125,419.0,444.20001220703125,57995,2024-11-25
2024-12-02,427.70001220703125,427.70001220703125,465.29998779296875,414.95001220703125,432.0,145269,2024-12-02
2024-12-09,458.20001220703125,458.20001220703125,474.70001220703125,416.8999938964844,425.0,206618,2024-12-09
2024-12-16,422.04998779296875,422.04998779296875,469.95001220703125,420.1000061035156,458.20001220703125,71461,2024-12-16
2024-12-23,423.20001220703125,423.20001220703125,431.79998779296875,410.95001220703125,424.29998779296875,37056,2024-12-23
2024-12-30,439.75,439.75,443.0,403.95001220703125,423.3500061035156,54903,2024-12-30
2025-01-06,418.95001220703125,418.95001220703125,440.04998779296875,416.79998779296875,439.75,77314,2025-01-06
2025-01-13,404.8500061035156,404.8500061035156,421.20001220703125,385.0,418.0,54305,2025-01-13
2025-01-20,402.95001220703125,402.95001220703125,423.04998779296875,401.0,404.8500061035156,36339,2025-01-20
2025-01-27,360.54998779296875,360.54998779296875,405.70001220703125,307.6499938964844,405.1000061035156,329957,2025-01-27
2025-02-03,354.8999938964844,354.8999938964844,362.3999938964844,333.95001220703125,362.3999938964844,78788,2025-02-03
2025-02-10,339.1000061035156,339.1000061035156,359.04998779296875,326.1000061035156,340.75,55289,2025-02-10
2025-02-17,341.45001220703125,341.45001220703125,364.95001220703125,326.0,338.25,56894,2025-02-17
2025-02-24,313.45001220703125,313.45001220703125,341.6000061035156,309.04998779296875,341.6000061035156,50064,2025-02-24
2025-03-03,317.6499938964844,317.6499938964844,332.0,294.0,315.04998779296875,115646,2025-03-03
2025-03-10,312.3999938964844,312.3999938964844,318.95001220703125,305.79998779296875,317.1000061035156,95810,2025-03-10
2025-03-17,313.8500061035156,313.8500061035156,316.70001220703125,304.0,314.0,81701,2025-03-17
2025-03-24,291.25,291.25,317.0,290.0,317.0,197341,2025-03-24
2025-03-31,292.75,292.75,304.8999938964844,290.0,291.25,40867,2025-03-31
2025-04-07,292.29998779296875,292.29998779296875,296.0,270.54998779296875,282.3500061035156,52690,2025-04-07
2025-04-14,302.45001220703125,302.45001220703125,307.0,292.95001220703125,294.8999938964844,26315,2025-04-14
2025-04-21,302.45001220703125,302.45001220703125,309.0,295.04998779296875,300.20001220703125,49131,2025-04-21
2025-04-28,307.0,307.0,309.8500061035156,296.04998779296875,302.3999938964844,41265,2025-04-28
2025-05-05,302.79998779296875,302.79998779296875,313.75,292.29998779296875,313.75,73864,2025-05-05
2025-05-12,376.3500061035156,376.3500061035156,395.8999938964844,299.0,315.0,715126,2025-05-12
2025-05-19,382.6499938964844,382.6499938964844,389.95001220703125,372.0,379.79998779296875,100991,2025-05-19
2025-05-26,357.8999938964844,357.8999938964844,393.0,354.04998779296875,388.45001220703125,99158,2025-05-26
2025-06-02,372.1000061035156,372.1000061035156,384.8999938964844,354.6499938964844,362.3500061035156,76159,2025-06-02
2025-06-09,391.95001220703125,391.95001220703125,438.0,372.1000061035156,390.0,368986,2025-06-09
2025-06-16,378.79998779296875,378.79998779296875,398.3500061035156,367.6000061035156,394.0,95384,2025-06-16
2025-06-23,379.0,379.0,389.54998779296875,372.04998779296875,378.79998779296875,73577,2025-06-23
2025-06-30,381.6000061035156,381.6000061035156,386.54998779296875,373.1000061035156,379.0,40789,2025-06-30
2025-07-07,372.79998779296875,372.79998779296875,386.0,366.0,384.0,53779,2025-07-07
2025-07-14,374.45001220703125,374.45001220703125,377.6000061035156,365.79998779296875,374.70001220703125,21318,2025-07-14
