Date,Adj Close_HBSL.NS,Close_HBSL.NS,High_HBSL.NS,Low_HBSL.NS,Open_HBSL.NS,Volume_HBSL.NS,Date
2021-05-17,17.334138870239258,18.100000381469727,19.950000762939453,17.700000762939453,19.899999618530273,39532,2021-05-17
2021-05-24,17.429908752441406,18.200000762939453,19.350000381469727,17.350000381469727,18.100000381469727,36641,2021-05-24
2021-05-31,16.424335479736328,17.149999618530273,18.950000762939453,17.0,17.549999237060547,70118,2021-05-31
2021-06-07,16.663759231567383,17.399999618530273,19.700000762939453,16.5,16.799999237060547,135009,2021-06-07
2021-06-14,22.84084129333496,23.850000381469727,24.299999237060547,17.200000762939453,18.0,401248,2021-06-14
2021-06-21,22.50564956665039,23.5,24.549999237060547,21.799999237060547,22.899999618530273,146782,2021-06-21
2021-06-28,22.170459747314453,23.149999618530273,24.0,22.299999237060547,23.5,88978,2021-06-28
2021-07-05,23.606990814208984,24.649999618530273,24.649999618530273,22.450000762939453,23.149999618530273,66259,2021-07-05
2021-07-12,29.975610733032227,31.299999237060547,31.299999237060547,25.299999237060547,25.850000381469727,37069,2021-07-12
2021-07-19,26.67159080505371,27.850000381469727,32.849998474121094,27.850000381469727,32.849998474121094,97597,2021-07-19
2021-07-26,24.37314224243164,25.450000762939453,28.0,24.0,27.850000381469727,65443,2021-07-26
2021-08-02,32.465599060058594,33.900001525878906,33.900001525878906,25.5,26.0,75672,2021-08-02
2021-08-09,45.298606872558594,47.29999923706055,47.29999923706055,37.25,37.25,388866,2021-08-09
2021-08-16,40.84536361694336,42.650001525878906,52.099998474121094,42.650001525878906,49.650001525878906,270140,2021-08-16
2021-08-23,39.21729278564453,40.95000076293945,42.400001525878906,37.099998474121094,40.54999923706055,207898,2021-08-23
2021-08-30,39.31306076049805,41.04999923706055,43.599998474121094,38.45000076293945,42.900001525878906,134435,2021-08-30
2021-09-06,37.828651428222656,39.5,41.5,37.0,40.20000076293945,64502,2021-09-06
2021-09-13,35.96115493774414,37.54999923706055,40.79999923706055,36.29999923706055,39.79999923706055,72448,2021-09-13
2021-09-20,38.11595153808594,39.79999923706055,41.5,35.70000076293945,37.95000076293945,67218,2021-09-20
2021-09-27,36.296348571777344,37.900001525878906,41.0,36.5,39.5,63902,2021-09-27
2021-10-04,39.36094284057617,41.099998474121094,43.900001525878906,36.099998474121094,38.20000076293945,150362,2021-10-04
2021-10-11,37.39768600463867,39.04999923706055,43.5,37.70000076293945,41.75,94100,2021-10-11
2021-10-18,35.913272857666016,37.5,40.04999923706055,36.54999923706055,39.849998474121094,48182,2021-10-18
2021-10-25,33.42328643798828,34.900001525878906,38.900001525878906,33.75,37.5,40873,2021-10-25
2021-11-01,38.06806945800781,39.75,42.25,34.04999923706055,35.400001525878906,96016,2021-11-01
2021-11-08,36.15269088745117,37.75,42.95000076293945,36.79999923706055,42.95000076293945,135491,2021-11-08
2021-11-15,34.380977630615234,35.900001525878906,39.0,33.79999923706055,37.45000076293945,30801,2021-11-15
2021-11-22,35.72173309326172,37.29999923706055,40.900001525878906,33.150001525878906,35.900001525878906,92418,2021-11-22
2021-11-29,36.24846267700195,37.849998474121094,40.400001525878906,34.75,35.29999923706055,77494,2021-11-29
2021-12-06,35.817508697509766,37.400001525878906,40.95000076293945,35.75,37.5,63666,2021-12-06
2021-12-13,36.296348571777344,37.900001525878906,39.849998474121094,37.0,38.70000076293945,52638,2021-12-13
2021-12-20,35.769615173339844,37.349998474121094,40.0,33.25,35.79999923706055,66265,2021-12-20
2021-12-27,62.249671936035156,65.0,65.0,36.04999923706055,37.79999923706055,676091,2021-12-27
2022-01-03,67.3254165649414,70.30000305175781,75.05000305175781,64.5999984741211,68.69999694824219,974681,2022-01-03
2022-01-10,59.424495697021484,62.04999923706055,70.80000305175781,57.79999923706055,68.25,578594,2022-01-10
2022-01-17,56.45566177368164,58.95000076293945,64.69999694824219,56.25,62.849998474121094,136783,2022-01-17
2022-01-24,54.77971267700195,57.20000076293945,61.45000076293945,54.45000076293945,61.45000076293945,50842,2022-01-24
2022-01-31,56.69508743286133,59.20000076293945,61.95000076293945,51.75,56.0,95089,2022-01-31
2022-02-07,53.822025299072266,56.20000076293945,64.30000305175781,50.54999923706055,64.30000305175781,108447,2022-02-07
2022-02-14,51.47569274902344,53.75,58.0,50.04999923706055,54.04999923706055,66110,2022-02-14
2022-02-21,45.10707092285156,47.099998474121094,53.75,43.25,53.75,67595,2022-02-21
2022-02-28,46.25629425048828,48.29999923706055,50.75,44.150001525878906,47.099998474121094,23463,2022-02-28
2022-03-07,51.092613220214844,53.349998474121094,57.0,43.5,48.29999923706055,133174,2022-03-07
2022-03-14,46.735137939453125,48.79999923706055,53.849998474121094,46.0,53.849998474121094,82044,2022-03-14
2022-03-21,46.39994812011719,48.45000076293945,51.5,46.20000076293945,49.79999923706055,53352,2022-03-21
2022-03-28,46.97455978393555,49.04999923706055,51.5,45.349998474121094,48.45000076293945,63096,2022-03-28
2022-04-04,52.24184036254883,54.54999923706055,59.0,47.599998474121094,49.04999923706055,131312,2022-04-04
2022-04-11,49.943389892578125,52.150001525878906,55.95000076293945,50.20000076293945,55.0,42590,2022-04-11
2022-04-18,66.31983947753906,69.25,76.9000015258789,49.849998474121094,52.150001525878906,1232466,2022-04-18
2022-04-25,54.87548065185547,57.29999923706055,69.0,56.54999923706055,69.0,219079,2022-04-25
2022-05-02,52.481258392333984,54.79999923706055,58.79999923706055,54.349998474121094,55.0,62958,2022-05-02
2022-05-09,43.81418991088867,45.75,54.5,44.099998474121094,54.5,68796,2022-05-09
2022-05-16,44.05361557006836,46.0,49.900001525878906,44.099998474121094,47.599998474121094,70860,2022-05-16
2022-05-23,44.77187728881836,46.75,47.20000076293945,42.599998474121094,46.0,24039,2022-05-23
2022-05-30,43.62265396118164,45.54999923706055,48.75,44.099998474121094,48.70000076293945,36736,2022-05-30
2022-06-06,43.09592819213867,45.0,52.20000076293945,42.150001525878906,46.5,88324,2022-06-06
2022-06-13,36.5357666015625,38.150001525878906,46.0,37.20000076293945,45.0,45190,2022-06-13
2022-06-20,37.97229766845703,39.650001525878906,40.45000076293945,33.099998474121094,39.25,31221,2022-06-20
2022-06-27,38.30748748779297,40.0,42.29999923706055,38.099998474121094,40.0,18583,2022-06-27
2022-07-04,39.9355583190918,41.70000076293945,42.900001525878906,37.25,40.0,24680,2022-07-04
2022-07-11,38.88209915161133,40.599998474121094,45.650001525878906,38.0,41.70000076293945,16752,2022-07-11
2022-07-18,43.38323211669922,45.29999923706055,50.849998474121094,41.099998474121094,42.900001525878906,178520,2022-07-18
2022-07-25,42.28189468383789,44.150001525878906,47.849998474121094,42.5,45.29999923706055,48296,2022-07-25
2022-08-01,45.059181213378906,47.04999923706055,48.599998474121094,44.04999923706055,46.0,59719,2022-08-01
2022-08-08,43.67053985595703,45.599998474121094,50.400001525878906,44.0,47.099998474121094,136212,2022-08-08
2022-08-15,55.21066665649414,57.650001525878906,61.599998474121094,43.79999923706055,45.599998474121094,902291,2022-08-15
2022-08-22,58.897769927978516,61.5,64.30000305175781,53.29999923706055,57.54999923706055,787260,2022-08-22
2022-08-29,56.934505462646484,59.45000076293945,63.0,53.599998474121094,61.0,211035,2022-08-29
2022-09-05,54.396636962890625,56.79999923706055,62.0,55.099998474121094,60.95000076293945,148902,2022-09-05
2022-09-12,53.39106369018555,55.75,60.150001525878906,55.349998474121094,58.95000076293945,126212,2022-09-12
2022-09-19,53.92587661743164,55.349998474121094,60.79999923706055,53.54999923706055,57.95000076293945,134560,2022-09-19
2022-09-26,48.128971099853516,49.400001525878906,56.0,48.0,56.0,64903,2022-09-26
2022-10-03,56.507694244384766,58.0,60.0,49.099998474121094,51.45000076293945,235502,2022-10-03
2022-10-10,51.87990951538086,53.25,58.79999923706055,51.04999923706055,57.849998474121094,79740,2022-10-10
2022-10-17,48.76224136352539,50.04999923706055,54.650001525878906,49.54999923706055,54.650001525878906,51628,2022-10-17
2022-10-24,48.372535705566406,49.650001525878906,51.95000076293945,49.0,51.0,24885,2022-10-24
2022-10-31,49.15195083618164,50.45000076293945,51.849998474121094,49.349998474121094,51.45000076293945,21483,2022-10-31
2022-11-07,55.38728332519531,56.849998474121094,63.099998474121094,49.54999923706055,50.45000076293945,332914,2022-11-07
2022-11-14,50.80821228027344,52.150001525878906,58.599998474121094,51.04999923706055,58.599998474121094,76796,2022-11-14
2022-11-21,55.6795654296875,57.150001525878906,61.0,51.95000076293945,52.150001525878906,320832,2022-11-21
2022-11-28,55.72827911376953,57.20000076293945,59.75,55.400001525878906,56.349998474121094,122978,2022-11-28
2022-12-05,53.92587661743164,55.349998474121094,59.25,55.099998474121094,56.150001525878906,48639,2022-12-05
2022-12-12,53.243892669677734,54.650001525878906,58.70000076293945,53.54999923706055,58.70000076293945,56352,2022-12-12
2022-12-19,43.598609924316406,44.75,57.349998474121094,43.599998474121094,54.650001525878906,77737,2022-12-19
2022-12-26,51.83119583129883,53.20000076293945,56.349998474121094,44.0,46.099998474121094,73625,2022-12-26
2023-01-02,52.75675582885742,54.150001525878906,58.400001525878906,53.0,57.75,84943,2023-01-02
2023-01-09,52.074764251708984,53.45000076293945,54.79999923706055,52.79999923706055,53.900001525878906,17352,2023-01-09
2023-01-16,53.487457275390625,54.900001525878906,57.70000076293945,51.5,54.54999923706055,70712,2023-01-16
2023-01-23,49.2493782043457,50.54999923706055,56.099998474121094,50.0,56.0,33126,2023-01-23
2023-01-30,48.03153991699219,49.29999923706055,53.45000076293945,47.29999923706055,52.45000076293945,34970,2023-01-30
2023-02-06,46.42399597167969,47.650001525878906,50.45000076293945,46.5,49.29999923706055,49475,2023-02-06
2023-02-13,47.0085563659668,48.25,49.900001525878906,46.04999923706055,49.900001525878906,23674,2023-02-13
2023-02-20,44.91387176513672,46.099998474121094,51.849998474121094,45.150001525878906,49.0,104539,2023-02-20
2023-02-27,49.15195083618164,50.45000076293945,52.0,43.79999923706055,47.70000076293945,77035,2023-02-27
2023-03-06,45.79071807861328,47.0,51.45000076293945,45.400001525878906,51.45000076293945,91493,2023-03-06
2023-03-13,45.25486755371094,46.45000076293945,54.400001525878906,45.25,47.900001525878906,272885,2023-03-13
2023-03-20,47.88540267944336,49.150001525878906,52.20000076293945,44.04999923706055,45.25,162673,2023-03-20
2023-03-27,44.76773452758789,45.95000076293945,50.849998474121094,43.599998474121094,50.75,106194,2023-03-27
2023-04-03,46.32656478881836,47.54999923706055,48.349998474121094,46.0,47.95000076293945,15215,2023-04-03
2023-04-10,45.595863342285156,46.79999923706055,48.70000076293945,46.25,48.70000076293945,21430,2023-04-10
2023-04-17,45.10873031616211,46.29999923706055,48.0,46.0,46.04999923706055,16649,2023-04-17
2023-04-24,45.79071807861328,47.0,52.0,45.95000076293945,46.29999923706055,53232,2023-04-24
2023-05-01,48.664817810058594,49.95000076293945,55.349998474121094,46.400001525878906,47.0,356191,2023-05-01
2023-05-08,49.05452346801758,50.349998474121094,53.45000076293945,48.29999923706055,51.349998474121094,42185,2023-05-08
2023-05-15,47.495689392089844,48.75,52.599998474121094,47.650001525878906,52.599998474121094,28829,2023-05-15
2023-05-22,45.936859130859375,47.150001525878906,51.20000076293945,44.400001525878906,48.79999923706055,124812,2023-05-22
2023-05-29,45.352294921875,46.54999923706055,48.95000076293945,46.0,47.0,25292,2023-05-29
2023-06-05,48.03153991699219,49.29999923706055,53.0,46.20000076293945,47.849998474121094,191266,2023-06-05
2023-06-12,46.81370162963867,48.04999923706055,50.70000076293945,46.349998474121094,49.400001525878906,277662,2023-06-12
2023-06-19,45.595863342285156,46.79999923706055,48.900001525878906,46.5,48.900001525878906,48833,2023-06-19
2023-06-26,46.08300018310547,47.29999923706055,49.29999923706055,46.25,46.79999923706055,154518,2023-06-26
2023-07-03,46.22914123535156,47.45000076293945,48.04999923706055,46.349998474121094,47.29999923706055,86921,2023-07-03
2023-07-10,50.17493438720703,51.5,52.5,46.0,48.400001525878906,318255,2023-07-10
2023-07-17,50.85692596435547,52.20000076293945,61.79999923706055,49.79999923706055,52.0,893768,2023-07-17
2023-07-24,49.49294662475586,50.79999923706055,54.45000076293945,50.150001525878906,53.95000076293945,133994,2023-07-24
2023-07-31,50.80821228027344,52.150001525878906,54.79999923706055,48.5,52.599998474121094,220798,2023-07-31
2023-08-07,55.87441635131836,57.349998474121094,62.900001525878906,50.900001525878906,52.95000076293945,833494,2023-08-07
2023-08-14,56.03990173339844,56.5,59.45000076293945,56.0,58.849998474121094,207433,2023-08-14
2023-08-21,56.08949661254883,56.54999923706055,60.5,56.099998474121094,56.5,186859,2023-08-21
2023-08-28,57.230133056640625,57.70000076293945,59.900001525878906,56.20000076293945,57.70000076293945,143848,2023-08-28
2023-09-04,56.78379440307617,57.25,59.5,55.400001525878906,58.5,87097,2023-09-04
2023-09-11,55.99031066894531,56.45000076293945,57.95000076293945,53.29999923706055,57.5,78887,2023-09-11
2023-09-18,55.69275665283203,56.150001525878906,58.79999923706055,55.54999923706055,58.79999923706055,140757,2023-09-18
2023-09-25,56.08949661254883,56.54999923706055,57.45000076293945,54.04999923706055,56.0,99474,2023-09-25
2023-10-02,54.60171127319336,55.04999923706055,57.70000076293945,53.54999923706055,56.54999923706055,69732,2023-10-02
2023-10-09,54.35374450683594,54.79999923706055,56.70000076293945,52.70000076293945,55.20000076293945,127369,2023-10-09
2023-10-16,53.163516998291016,53.599998474121094,55.75,52.25,55.75,109205,2023-10-16
2023-10-23,53.56026077270508,54.0,57.650001525878906,47.349998474121094,54.0,305865,2023-10-23
2023-10-30,53.36188888549805,53.79999923706055,55.5,50.849998474121094,54.0,331785,2023-10-30
2023-11-06,69.62833404541016,70.19999694824219,77.4000015258789,53.54999923706055,54.400001525878906,2693699,2023-11-06
2023-11-13,80.98509979248047,81.6500015258789,81.6500015258789,66.1500015258789,72.30000305175781,355940,2023-11-13
2023-11-20,79.44772338867188,80.0999984741211,95.4000015258789,78.05000305175781,85.05000305175781,1335675,2023-11-20
2023-11-27,76.96807861328125,77.5999984741211,83.55000305175781,76.80000305175781,80.0999984741211,59842,2023-11-27
2023-12-04,75.72825622558594,76.3499984741211,79.80000305175781,72.4000015258789,76.0,84302,2023-12-04
2023-12-11,73.54617309570312,74.1500015258789,77.5,71.94999694824219,75.5,77970,2023-12-11
2023-12-18,69.77711486816406,70.3499984741211,76.0,68.69999694824219,74.0,68126,2023-12-18
2023-12-25,73.19902801513672,73.80000305175781,74.0,69.19999694824219,70.3499984741211,43305,2023-12-25
2024-01-01,74.73639678955078,75.3499984741211,78.19999694824219,72.0999984741211,73.0,72738,2024-01-01
2024-01-08,76.32337188720703,76.94999694824219,78.55000305175781,74.5999984741211,78.55000305175781,65240,2024-01-08
2024-01-15,79.54690551757812,80.19999694824219,84.0,76.8499984741211,77.55000305175781,95662,2024-01-15
2024-01-22,76.52174377441406,77.1500015258789,80.5,74.5,80.19999694824219,28224,2024-01-22
2024-01-29,82.32410430908203,83.0,85.94999694824219,77.9000015258789,77.9000015258789,151678,2024-01-29
2024-02-05,89.2175064086914,89.94999694824219,91.9000015258789,81.75,84.0,155437,2024-02-05
2024-02-12,98.04503631591797,98.8499984741211,104.80000305175781,85.44999694824219,91.0,270599,2024-02-12
2024-02-19,91.89552307128906,92.6500015258789,104.0,92.6500015258789,100.0,56818,2024-02-19
2024-02-26,91.3004150390625,92.05000305175781,95.6500015258789,90.80000305175781,93.80000305175781,35477,2024-02-26
2024-03-04,86.34112548828125,87.05000305175781,92.0,85.8499984741211,91.0,28147,2024-03-04
2024-03-11,81.77857971191406,82.44999694824219,87.05000305175781,80.8499984741211,85.4000015258789,12848,2024-03-11
2024-03-18,80.34039306640625,81.0,82.44999694824219,78.5,80.8499984741211,5733,2024-03-18
2024-03-25,81.77857971191406,82.44999694824219,85.05000305175781,81.0,81.0,13634,2024-03-25
2024-04-01,91.79634094238281,92.55000305175781,93.69999694824219,84.05000305175781,85.94999694824219,75391,2024-04-01
2024-04-08,94.22638702392578,95.0,101.0999984741211,92.0,97.0,84446,2024-04-08
2024-04-15,93.08574676513672,93.8499984741211,96.4000015258789,86.55000305175781,87.0999984741211,119834,2024-04-15
2024-04-22,88.2752456665039,89.0,95.4000015258789,85.0999984741211,93.05000305175781,114129,2024-04-22
2024-04-29,87.3329849243164,88.05000305175781,91.75,88.0,91.5,60204,2024-04-29
2024-05-06,87.1842041015625,87.9000015258789,89.80000305175781,84.0,87.6500015258789,40998,2024-05-06
2024-05-13,91.1516342163086,91.9000015258789,95.0,82.8499984741211,89.5999984741211,185762,2024-05-13
2024-05-20,107.616455078125,108.5,119.9000015258789,87.55000305175781,87.55000305175781,337120,2024-05-20
2024-05-27,92.24267578125,93.0,106.3499984741211,91.25,105.55000305175781,118358,2024-05-27
2024-06-03,94.92068481445312,95.69999694824219,99.75,87.5,95.0,74490,2024-06-03
2024-06-10,100.02874755859375,100.8499984741211,106.38999938964844,97.05000305175781,98.9000015258789,129293,2024-06-10
2024-06-17,106.5254135131836,107.4000015258789,116.0,100.8499984741211,100.8499984741211,159935,2024-06-17
2024-06-24,107.78506469726562,108.66999816894531,113.79000091552734,104.0,109.4000015258789,159113,2024-06-24
2024-07-01,124.44825744628906,125.47000122070312,129.0,104.41999816894531,110.83999633789062,339566,2024-07-01
2024-07-08,128.12803649902344,129.17999267578125,138.25,122.1500015258789,130.0,291413,2024-07-08
2024-07-15,125.15248107910156,126.18000030517578,133.89999389648438,122.41999816894531,132.5399932861328,111725,2024-07-15
2024-07-22,149.42320251464844,150.64999389648438,160.11000061035156,120.19999694824219,124.19999694824219,500538,2024-07-22
2024-07-29,176.4512939453125,177.89999389648438,186.02000427246094,146.64999389648438,153.5,299262,2024-07-29
2024-08-05,153.47999572753906,153.47999572753906,174.89999389648438,142.0,169.0,73538,2024-08-05
2024-08-12,143.99000549316406,143.99000549316406,159.99000549316406,139.58999633789062,150.0,60383,2024-08-12
2024-08-19,146.32000732421875,146.32000732421875,159.0,138.99000549316406,143.99000549316406,57188,2024-08-19
2024-08-26,147.38999938964844,147.38999938964844,155.0,146.0,147.6999969482422,51421,2024-08-26
2024-09-02,147.4600067138672,147.4600067138672,154.0,142.0,152.99000549316406,48625,2024-09-02
2024-09-09,148.5800018310547,148.5800018310547,151.5,143.30999755859375,150.0,18262,2024-09-09
2024-09-16,138.55999755859375,138.55999755859375,150.75,138.0,148.47999572753906,39950,2024-09-16
2024-09-23,144.64999389648438,144.64999389648438,156.13999938964844,134.00999450683594,144.0,52250,2024-09-23
2024-09-30,137.66000366210938,137.66000366210938,151.0,132.1999969482422,149.97999572753906,28820,2024-09-30
2024-10-07,144.0500030517578,144.0500030517578,146.8800048828125,125.0199966430664,137.4499969482422,36542,2024-10-07
2024-10-14,138.08999633789062,138.08999633789062,145.8699951171875,133.7100067138672,144.0500030517578,26555,2024-10-14
2024-10-21,130.74000549316406,130.74000549316406,140.77999877929688,127.0999984741211,135.3300018310547,47790,2024-10-21
2024-10-28,137.80999755859375,137.80999755859375,139.9499969482422,126.0,130.0,22377,2024-10-28
2024-11-04,130.19000244140625,130.19000244140625,141.0,130.0,141.0,40329,2024-11-04
2024-11-11,91.77999877929688,91.77999877929688,122.0,90.80999755859375,117.16999816894531,217760,2024-11-11
2024-11-18,106.66000366210938,106.66000366210938,106.66000366210938,90.30000305175781,92.0,92826,2024-11-18
2024-11-25,101.51000213623047,101.51000213623047,113.8499984741211,97.91999816894531,109.0,144072,2024-11-25
2024-12-02,98.9000015258789,98.9000015258789,106.4000015258789,96.19999694824219,104.48999786376953,173512,2024-12-02
2024-12-09,123.41999816894531,123.41999816894531,135.36000061035156,101.41000366210938,102.01000213623047,301660,2024-12-09
2024-12-16,122.04000091552734,122.04000091552734,134.75,120.30000305175781,125.87999725341797,118738,2024-12-16
2024-12-23,110.33000183105469,110.33000183105469,125.80000305175781,109.25,125.79000091552734,65236,2024-12-23
2024-12-30,121.94000244140625,121.94000244140625,122.56999969482422,110.4800033569336,114.9800033569336,78096,2024-12-30
2025-01-06,105.62000274658203,105.62000274658203,127.55000305175781,104.44999694824219,127.55000305175781,59587,2025-01-06
2025-01-13,112.29000091552734,112.29000091552734,112.41000366210938,99.11000061035156,105.62999725341797,59094,2025-01-13
2025-01-20,102.44000244140625,102.44000244140625,116.5,102.1500015258789,116.5,42452,2025-01-20
2025-01-27,103.68000030517578,103.68000030517578,106.79000091552734,93.0,102.44000244140625,47292,2025-01-27
2025-02-03,103.94999694824219,103.94999694824219,108.98999786376953,99.6500015258789,107.69999694824219,23346,2025-02-03
2025-02-10,83.80000305175781,83.80000305175781,106.30000305175781,82.0,103.98999786376953,86674,2025-02-10
2025-02-17,81.31999969482422,81.31999969482422,89.9800033569336,78.0,89.9800033569336,34277,2025-02-17
2025-02-24,79.77999877929688,79.77999877929688,83.98999786376953,77.11000061035156,81.2300033569336,16707,2025-02-24
2025-03-03,78.87999725341797,78.87999725341797,81.0,75.0,79.0,45205,2025-03-03
2025-03-10,75.19999694824219,75.19999694824219,80.69999694824219,75.0,80.69999694824219,35964,2025-03-10
2025-03-17,80.31999969482422,80.31999969482422,82.37999725341797,74.0,75.0,26699,2025-03-17
2025-03-24,72.66000366210938,72.66000366210938,84.0,71.0,84.0,63123,2025-03-24
2025-03-31,77.69000244140625,77.69000244140625,80.5,70.0,72.66000366210938,45982,2025-03-31
2025-04-07,80.70999908447266,80.70999908447266,83.01000213623047,73.80000305175781,77.69000244140625,25431,2025-04-07
2025-04-14,81.9000015258789,81.9000015258789,86.0,78.1500015258789,86.0,16285,2025-04-14
2025-04-21,84.05999755859375,84.05999755859375,89.0,76.2300033569336,76.2300033569336,38639,2025-04-21
2025-04-28,86.58999633789062,86.58999633789062,94.80000305175781,80.19999694824219,81.5,134003,2025-04-28
2025-05-05,84.08999633789062,84.08999633789062,93.8499984741211,74.01000213623047,86.05000305175781,183473,2025-05-05
2025-05-12,83.31999969482422,83.31999969482422,88.9000015258789,81.70999908447266,85.0,57784,2025-05-12
2025-05-19,80.8499984741211,80.8499984741211,84.0,76.5999984741211,83.7300033569336,42903,2025-05-19
2025-05-26,78.88999938964844,78.88999938964844,82.30000305175781,77.5,81.0,42766,2025-05-26
2025-06-02,86.1500015258789,86.1500015258789,87.5,77.11000061035156,80.0,76141,2025-06-02
2025-06-09,95.3499984741211,95.3499984741211,107.80000305175781,88.26000213623047,92.0,1169613,2025-06-09
2025-06-16,93.86000061035156,93.86000061035156,101.0,88.19999694824219,95.3499984741211,164121,2025-06-16
2025-06-23,114.6500015258789,114.6500015258789,119.0,88.55999755859375,91.98999786376953,1678584,2025-06-23
2025-06-30,97.0,97.0,137.0,94.88999938964844,115.73999786376953,938503,2025-06-30
2025-07-07,94.51000213623047,94.51000213623047,97.05000305175781,89.87999725341797,96.95999908447266,75994,2025-07-07
2025-07-14,91.98999786376953,91.98999786376953,94.04000091552734,88.26000213623047,92.19000244140625,38298,2025-07-14
