Date,Adj Close_DOLATALGO.NS,Close_DOLATALGO.NS,High_DOLATALGO.NS,Low_DOLATALGO.NS,Open_DOLATALGO.NS,Volume_DOLATALGO.NS,Date
2021-03-15,58.286529541015625,58.900001525878906,60.70000076293945,55.099998474121094,58.0,3173323,2021-03-15
2021-03-22,70.35945892333984,71.0999984741211,73.30000305175781,59.400001525878906,59.400001525878906,5917135,2021-03-22
2021-03-29,69.91414642333984,70.6500015258789,72.0,67.80000305175781,71.0999984741211,717969,2021-03-29
2021-04-05,66.89590454101562,67.5999984741211,71.0,65.4000015258789,71.0,1107549,2021-04-05
2021-04-12,63.43236541748047,64.0999984741211,68.44999694824219,62.0,67.3499984741211,963296,2021-04-12
2021-04-19,63.481849670410156,64.1500015258789,66.19999694824219,61.5,63.0,581333,2021-04-19
2021-04-26,62.93757247924805,63.599998474121094,66.5999984741211,63.0,65.0,613428,2021-04-26
2021-05-03,65.51049041748047,66.19999694824219,67.94999694824219,60.95000076293945,62.54999923706055,1280715,2021-05-03
2021-05-10,67.143310546875,67.8499984741211,72.0,66.75,67.9000015258789,1850745,2021-05-10
2021-05-17,72.43759155273438,73.19999694824219,78.80000305175781,68.0,69.0,4874490,2021-05-17
2021-05-24,68.13288879394531,68.8499984741211,75.0,67.5999984741211,73.94999694824219,1769600,2021-05-24
2021-05-31,73.42716217041016,74.19999694824219,76.4000015258789,67.55000305175781,69.9000015258789,2358211,2021-05-31
2021-06-07,71.79436492919922,72.55000305175781,75.3499984741211,70.9000015258789,74.1500015258789,1307128,2021-06-07
2021-06-14,70.705810546875,71.44999694824219,80.3499984741211,61.29999923706055,73.6500015258789,3557395,2021-06-14
2021-06-21,71.69539642333984,72.44999694824219,74.5999984741211,70.5,70.5999984741211,1250206,2021-06-21
2021-06-28,75.15894317626953,75.94999694824219,78.94999694824219,72.4000015258789,73.69999694824219,1487690,2021-06-28
2021-07-05,92.57563781738281,93.55000305175781,95.25,76.0,76.55000305175781,9103378,2021-07-05
2021-07-12,106.1329345703125,107.25,116.4000015258789,91.55000305175781,93.6500015258789,11027130,2021-07-12
2021-07-19,115.78138732910156,117.0,123.0,101.0,106.75,3813080,2021-07-19
2021-07-26,116.32566833496094,117.55000305175781,127.9000015258789,115.0,117.25,3668742,2021-07-26
2021-08-02,118.99752807617188,120.25,127.80000305175781,116.5,119.0,3292206,2021-08-02
2021-08-09,111.47669219970703,112.6500015258789,122.0999984741211,101.19999694824219,121.25,4034381,2021-08-09
2021-08-16,99.70063781738281,100.75,114.25,99.55000305175781,114.0,1421932,2021-08-16
2021-08-23,94.93449401855469,95.75,103.0,87.6500015258789,101.5,2354314,2021-08-23
2021-08-30,99.0987319946289,99.94999694824219,105.0,96.0999984741211,98.0,1527517,2021-08-30
2021-09-06,93.99258422851562,94.80000305175781,102.0,94.19999694824219,100.0999984741211,1161967,2021-09-06
2021-09-13,91.26600646972656,92.05000305175781,96.5,90.25,94.55000305175781,1491053,2021-09-13
2021-09-20,89.72920989990234,90.5,94.0,86.0,89.0,1416761,2021-09-20
2021-09-27,89.58048248291016,90.3499984741211,92.5,86.0,92.5,1461658,2021-09-27
2021-10-04,90.86941528320312,91.6500015258789,95.5999984741211,89.6500015258789,91.44999694824219,1329841,2021-10-04
2021-10-11,90.86941528320312,91.6500015258789,93.5,88.94999694824219,92.9000015258789,1305849,2021-10-11
2021-10-18,84.57350158691406,85.30000305175781,93.30000305175781,84.0,92.0,1155679,2021-10-18
2021-10-25,83.23499298095703,83.94999694824219,89.0,79.69999694824219,86.25,919132,2021-10-25
2021-11-01,90.17536926269531,90.94999694824219,92.30000305175781,79.80000305175781,83.5,1278109,2021-11-01
2021-11-08,88.48985290527344,89.25,93.55000305175781,88.19999694824219,93.1500015258789,1226169,2021-11-08
2021-11-15,86.8539047241211,87.5999984741211,92.0,85.80000305175781,88.05000305175781,951740,2021-11-15
2021-11-22,86.15987396240234,86.9000015258789,91.69999694824219,84.4000015258789,87.9000015258789,914684,2021-11-22
2021-11-29,86.30860137939453,87.05000305175781,89.9000015258789,82.75,86.05000305175781,793872,2021-11-29
2021-12-06,88.83686828613281,89.5999984741211,91.0,85.69999694824219,88.5,790331,2021-12-06
2021-12-13,84.27605438232422,85.0,92.0,84.44999694824219,89.80000305175781,640357,2021-12-13
2021-12-20,83.631591796875,84.3499984741211,86.05000305175781,81.0,85.0,436560,2021-12-20
2021-12-27,89.53092193603516,90.30000305175781,95.55000305175781,81.0,84.44999694824219,1441296,2021-12-27
2022-01-03,87.89497375488281,88.6500015258789,92.0,85.75,90.30000305175781,1450811,2022-01-03
2022-01-10,85.81285858154297,86.55000305175781,89.69999694824219,85.0,89.69999694824219,687245,2022-01-10
2022-01-17,82.49138641357422,83.19999694824219,87.80000305175781,82.69999694824219,87.75,684847,2022-01-17
2022-01-24,83.03669738769531,83.75,86.80000305175781,78.0,83.0,664396,2022-01-24
2022-01-31,96.57044219970703,97.4000015258789,100.94999694824219,83.3499984741211,84.9000015258789,3714421,2022-01-31
2022-02-07,87.1017837524414,87.8499984741211,99.55000305175781,85.0999984741211,97.5,1640872,2022-02-07
2022-02-14,82.29308319091797,83.0,86.19999694824219,82.0,85.55000305175781,598712,2022-02-14
2022-02-21,76.79035949707031,77.44999694824219,83.44999694824219,70.94999694824219,83.44999694824219,785132,2022-02-21
2022-02-28,75.74930572509766,76.4000015258789,79.4000015258789,75.0,76.5,384046,2022-02-28
2022-03-07,78.02970123291016,78.69999694824219,82.0,73.0999984741211,73.6500015258789,595139,2022-03-07
2022-03-14,78.42630004882812,79.0999984741211,82.69999694824219,77.25,79.80000305175781,337340,2022-03-14
2022-03-21,87.00262451171875,87.75,93.80000305175781,78.25,80.0,2061992,2022-03-21
2022-03-28,87.59752655029297,88.3499984741211,90.0,82.5,88.75,1085473,2022-03-28
2022-04-04,89.3326187133789,90.0999984741211,92.9000015258789,88.0,90.69999694824219,1168288,2022-04-04
2022-04-11,86.95305633544922,87.69999694824219,91.4000015258789,86.55000305175781,91.4000015258789,487449,2022-04-11
2022-04-18,84.0777587890625,84.80000305175781,88.44999694824219,82.19999694824219,88.44999694824219,914398,2022-04-18
2022-04-25,95.1327896118164,95.94999694824219,108.75,82.80000305175781,85.44999694824219,11551964,2022-04-25
2022-05-02,86.55646514892578,87.30000305175781,96.6500015258789,85.0,92.5,1212763,2022-05-02
2022-05-09,83.33415222167969,84.05000305175781,89.69999694824219,78.75,85.19999694824219,792033,2022-05-09
2022-05-16,79.96310424804688,80.6500015258789,85.4000015258789,78.5,84.5,823496,2022-05-16
2022-05-23,75.5510025024414,76.19999694824219,81.9000015258789,71.75,80.6500015258789,599441,2022-05-23
2022-05-30,77.2280502319336,77.6500015258789,80.69999694824219,75.05000305175781,78.0,381869,2022-05-30
2022-06-06,72.10603332519531,72.5,77.8499984741211,72.0,77.3499984741211,679551,2022-06-06
2022-06-13,65.64134979248047,66.0,73.30000305175781,62.75,70.5,1099719,2022-06-13
2022-06-20,64.14949798583984,64.5,67.0,60.79999923706055,67.0,684875,2022-06-20
2022-06-27,66.18836975097656,66.55000305175781,70.5,64.55000305175781,65.44999694824219,850050,2022-06-27
2022-07-04,65.54190063476562,65.9000015258789,68.5,64.9000015258789,67.19999694824219,766245,2022-07-04
2022-07-11,66.08890533447266,66.44999694824219,68.0,64.80000305175781,65.8499984741211,617405,2022-07-11
2022-07-18,68.52559661865234,68.9000015258789,71.44999694824219,66.30000305175781,66.8499984741211,817376,2022-07-18
2022-07-25,67.77967071533203,68.1500015258789,69.5,65.94999694824219,69.5,373885,2022-07-25
2022-08-01,67.5310287475586,67.9000015258789,70.1500015258789,67.05000305175781,68.55000305175781,608405,2022-08-01
2022-08-08,69.42070007324219,69.80000305175781,70.8499984741211,66.30000305175781,69.0,722027,2022-08-08
2022-08-15,68.92342376708984,69.30000305175781,72.5,68.44999694824219,69.80000305175781,619149,2022-08-15
2022-08-22,68.7245101928711,69.0999984741211,69.80000305175781,67.5,69.75,367129,2022-08-22
2022-08-29,75.43782806396484,75.8499984741211,77.0,66.0,66.0,1035881,2022-08-29
2022-09-05,70.56444549560547,70.94999694824219,76.55000305175781,70.5,76.19999694824219,1130492,2022-09-05
2022-09-12,70.6639175415039,71.05000305175781,73.9000015258789,70.5,71.0,625065,2022-09-12
2022-09-19,70.46499633789062,70.8499984741211,72.19999694824219,68.69999694824219,70.0,555269,2022-09-19
2022-09-26,71.70819854736328,72.0999984741211,73.0,69.0,69.0,588842,2022-09-26
2022-10-03,72.00657653808594,72.4000015258789,73.5,70.05000305175781,71.9000015258789,228642,2022-10-03
2022-10-10,69.8682632446289,70.25,75.30000305175781,69.44999694824219,72.19999694824219,409314,2022-10-10
2022-10-17,65.54190063476562,65.9000015258789,70.80000305175781,65.6500015258789,70.0,403716,2022-10-17
2022-10-24,65.4921646118164,65.8499984741211,68.0,65.5,66.5,226859,2022-10-24
2022-10-31,65.39271545410156,65.75,66.80000305175781,64.44999694824219,66.69999694824219,1193695,2022-10-31
2022-11-07,64.54733276367188,64.9000015258789,66.30000305175781,63.75,65.75,300312,2022-11-07
2022-11-14,67.82939147949219,68.19999694824219,73.4000015258789,65.0,65.0,1002699,2022-11-14
2022-11-21,67.8791275024414,68.25,70.9000015258789,66.0999984741211,68.19999694824219,397799,2022-11-21
2022-11-28,67.58075714111328,67.94999694824219,69.5,66.55000305175781,68.44999694824219,398078,2022-11-28
2022-12-05,67.4813003540039,67.8499984741211,72.05000305175781,67.0,68.44999694824219,561571,2022-12-05
2022-12-12,66.98401641845703,67.3499984741211,70.55000305175781,67.0,67.5999984741211,684189,2022-12-12
2022-12-19,58.928035736083984,59.25,68.0,56.0,67.0,606594,2022-12-19
2022-12-26,63.154937744140625,63.5,65.0,59.04999923706055,59.900001525878906,382867,2022-12-26
2023-01-02,62.3095588684082,62.650001525878906,65.3499984741211,61.599998474121094,64.0,409081,2023-01-02
2023-01-09,62.956024169921875,63.29999923706055,64.5,61.25,63.25,371201,2023-01-09
2023-01-16,62.50846862792969,62.849998474121094,63.849998474121094,61.04999923706055,63.849998474121094,366530,2023-01-16
2023-01-23,59.07722091674805,59.400001525878906,63.70000076293945,58.75,63.5,338579,2023-01-23
2023-01-30,57.734554290771484,58.04999923706055,60.75,57.349998474121094,59.79999923706055,464675,2023-01-30
2023-02-06,57.137813568115234,57.45000076293945,60.900001525878906,56.400001525878906,58.70000076293945,308390,2023-02-06
2023-02-13,53.557373046875,53.849998474121094,56.95000076293945,51.70000076293945,56.95000076293945,838684,2023-02-13
2023-02-20,50.3747673034668,50.650001525878906,54.54999923706055,50.20000076293945,54.54999923706055,454477,2023-02-20
2023-02-27,51.02123260498047,51.29999923706055,51.95000076293945,48.599998474121094,51.0,372372,2023-02-27
2023-03-06,49.47965621948242,49.75,52.75,48.599998474121094,51.79999923706055,433008,2023-03-06
2023-03-13,44.45709991455078,44.70000076293945,50.25,43.349998474121094,50.0,718007,2023-03-13
2023-03-20,43.41280746459961,43.650001525878906,48.5,42.95000076293945,44.0,778011,2023-03-20
2023-03-27,41.82149887084961,42.04999923706055,44.25,39.25,43.650001525878906,981634,2023-03-27
2023-04-03,46.79432678222656,47.04999923706055,49.29999923706055,42.400001525878906,42.75,463475,2023-04-03
2023-04-10,47.63970947265625,47.900001525878906,49.349998474121094,46.25,47.5,333174,2023-04-10
2023-04-17,48.18672180175781,48.45000076293945,49.54999923706055,47.20000076293945,48.20000076293945,360312,2023-04-17
2023-04-24,52.115257263183594,52.400001525878906,54.849998474121094,46.95000076293945,49.400001525878906,767491,2023-04-24
2023-05-01,49.5791130065918,49.849998474121094,52.900001525878906,49.5,52.400001525878906,476306,2023-05-01
2023-05-08,48.38563537597656,48.650001525878906,50.75,48.29999923706055,49.849998474121094,308311,2023-05-08
2023-05-15,47.04296875,47.29999923706055,49.5,46.900001525878906,49.20000076293945,271847,2023-05-15
2023-05-22,43.959815979003906,44.20000076293945,51.0,43.75,47.0,881868,2023-05-22
2023-05-29,43.11443328857422,43.349998474121094,46.400001525878906,42.150001525878906,45.20000076293945,642111,2023-05-29
2023-06-05,44.656009674072266,44.900001525878906,46.650001525878906,42.900001525878906,43.400001525878906,788096,2023-06-05
2023-06-12,47.4407958984375,47.70000076293945,49.25,45.5,45.5,1025246,2023-06-12
2023-06-19,46.99324035644531,47.25,49.900001525878906,46.79999923706055,48.099998474121094,384782,2023-06-19
2023-06-26,45.650577545166016,45.900001525878906,48.099998474121094,45.29999923706055,46.849998474121094,269107,2023-06-26
2023-07-03,43.810630798339844,44.04999923706055,46.70000076293945,43.20000076293945,45.900001525878906,777537,2023-07-03
2023-07-10,44.60628128051758,44.849998474121094,45.25,43.79999923706055,44.5,367690,2023-07-10
2023-07-17,44.70574188232422,44.95000076293945,45.900001525878906,43.70000076293945,45.349998474121094,376122,2023-07-17
2023-07-24,43.959815979003906,44.20000076293945,45.25,43.400001525878906,45.25,404922,2023-07-24
2023-07-31,45.99867248535156,46.25,49.20000076293945,43.54999923706055,44.20000076293945,978905,2023-07-31
2023-08-07,45.3024787902832,45.54999923706055,48.5,44.70000076293945,46.5,1041376,2023-08-07
2023-08-14,44.60628128051758,44.849998474121094,46.5,44.25,45.54999923706055,372792,2023-08-14
2023-08-21,43.910091400146484,44.150001525878906,45.5,43.400001525878906,45.0,625757,2023-08-21
2023-08-28,50.17585372924805,50.45000076293945,53.79999923706055,44.04999923706055,44.70000076293945,5106414,2023-08-28
2023-09-04,50.573673248291016,50.849998474121094,53.5,48.75,50.79999923706055,1943043,2023-09-04
2023-09-11,48.63427734375,48.900001525878906,51.900001525878906,46.599998474121094,50.95000076293945,1082911,2023-09-11
2023-09-18,47.142425537109375,47.400001525878906,49.150001525878906,46.599998474121094,48.54999923706055,468943,2023-09-18
2023-09-25,47.09269714355469,47.349998474121094,49.25,46.5,47.5,327907,2023-09-25
2023-10-02,54.70112609863281,55.0,55.75,47.0,47.349998474121094,2650242,2023-10-02
2023-10-09,62.65765380859375,63.0,65.25,52.20000076293945,54.95000076293945,6456722,2023-10-09
2023-10-16,57.933467864990234,58.25,63.20000076293945,57.849998474121094,63.0,1538079,2023-10-16
2023-10-23,56.49134063720703,56.79999923706055,59.45000076293945,52.29999923706055,58.0,1574617,2023-10-23
2023-10-30,59.87287139892578,60.20000076293945,62.25,55.04999923706055,57.400001525878906,2539847,2023-10-30
2023-11-06,60.51933670043945,60.849998474121094,62.0,55.95000076293945,60.900001525878906,1647756,2023-11-06
2023-11-13,64.39814758300781,64.75,69.44999694824219,60.400001525878906,61.150001525878906,3194757,2023-11-13
2023-11-20,66.23809051513672,66.5999984741211,71.30000305175781,63.5,65.9000015258789,2601220,2023-11-20
2023-11-27,63.89970779418945,64.0999984741211,68.44999694824219,63.900001525878906,66.5999984741211,841932,2023-11-27
2023-12-04,66.24235534667969,66.44999694824219,68.94999694824219,63.20000076293945,64.69999694824219,1679156,2023-12-04
2023-12-11,66.54141998291016,66.75,71.9000015258789,65.19999694824219,66.30000305175781,2038680,2023-12-11
2023-12-18,62.902828216552734,63.099998474121094,68.94999694824219,62.099998474121094,66.9000015258789,1408268,2023-12-18
2023-12-25,62.30470657348633,62.5,65.75,61.5,63.099998474121094,982581,2023-12-25
2024-01-01,65.29533386230469,65.5,67.25,62.20000076293945,62.70000076293945,1240914,2024-01-01
2024-01-08,67.78752136230469,68.0,74.05000305175781,64.80000305175781,65.19999694824219,6129166,2024-01-08
2024-01-15,65.5445556640625,65.75,68.0,62.29999923706055,68.0,1084889,2024-01-15
2024-01-22,63.35142517089844,63.54999923706055,67.3499984741211,62.5,65.75,621062,2024-01-22
2024-01-29,82.5412826538086,82.80000305175781,92.80000305175781,63.29999923706055,63.599998474121094,23428497,2024-01-29
2024-02-05,86.62846374511719,86.9000015258789,93.4000015258789,80.19999694824219,83.0,7143417,2024-02-05
2024-02-12,78.14097595214844,78.30000305175781,86.94999694824219,74.0,86.94999694824219,2500789,2024-02-12
2024-02-19,77.44239044189453,77.5999984741211,83.25,75.55000305175781,79.0999984741211,1662843,2024-02-19
2024-02-26,71.80386352539062,71.94999694824219,79.9000015258789,69.55000305175781,78.19999694824219,1540089,2024-02-26
2024-03-04,76.84361267089844,77.0,80.5999984741211,75.30000305175781,77.9000015258789,1997595,2024-03-04
2024-03-11,66.41484069824219,66.55000305175781,77.80000305175781,59.25,77.05000305175781,2426144,2024-03-11
2024-03-18,68.21117401123047,68.3499984741211,72.9000015258789,66.5,67.55000305175781,1821170,2024-03-18
2024-03-25,68.11138153076172,68.25,70.19999694824219,65.8499984741211,69.05000305175781,1141049,2024-03-25
2024-04-01,77.49229431152344,77.6500015258789,80.5,69.0,69.0,1690802,2024-04-01
2024-04-08,89.81720733642578,90.0,97.3499984741211,77.1500015258789,77.75,13915403,2024-04-08
2024-04-15,94.10847473144531,94.30000305175781,100.0,83.1500015258789,86.75,10522809,2024-04-15
2024-04-22,110.87435150146484,111.0999984741211,118.69999694824219,95.69999694824219,96.0,17075678,2024-04-22
2024-04-29,115.9639892578125,116.19999694824219,125.0,113.19999694824219,116.0,10753701,2024-04-29
2024-05-06,133.178955078125,133.4499969482422,139.64999389648438,113.05000305175781,118.8499984741211,16803481,2024-05-06
2024-05-13,162.07015991210938,162.39999389648438,162.39999389648438,128.0,134.39999389648438,10250694,2024-05-13
2024-05-20,143.2085418701172,143.5,169.14999389648438,142.14999389648438,154.6999969482422,5620678,2024-05-20
2024-05-27,135.37448120117188,135.64999389648438,145.39999389648438,128.0500030517578,144.9499969482422,5644379,2024-05-27
2024-06-03,147.84909057617188,148.14999389648438,152.5,115.75,143.0,7651225,2024-06-03
2024-06-10,142.62973022460938,142.9199981689453,155.89999389648438,140.91000366210938,149.19000244140625,4690415,2024-06-10
2024-06-17,140.2146453857422,140.5,146.47999572753906,137.1999969482422,144.0,2332675,2024-06-17
2024-06-24,135.53416442871094,135.80999755859375,144.89999389648438,130.0500030517578,138.99000549316406,2958730,2024-06-24
2024-07-01,132.0612335205078,132.3300018310547,142.10000610351562,132.0,138.08999633789062,3848740,2024-07-01
2024-07-08,133.08914184570312,133.36000061035156,139.77000427246094,119.01000213623047,133.0,4179983,2024-07-08
2024-07-15,123.299072265625,123.55000305175781,138.0,119.93000030517578,138.0,1852688,2024-07-15
2024-07-22,130.45449829101562,130.72000122070312,133.6999969482422,118.36000061035156,123.9000015258789,2039406,2024-07-22
2024-07-29,148.16845703125,148.47000122070312,152.86000061035156,133.4499969482422,136.5,6472568,2024-07-29
2024-08-05,154.31594848632812,154.6300048828125,155.5,136.07000732421875,142.0,12572865,2024-08-05
2024-08-12,149.52569580078125,149.8300018310547,163.88999938964844,141.00999450683594,156.0,7216849,2024-08-12
2024-08-19,168.53700256347656,168.8800048828125,171.8000030517578,146.35000610351562,150.00999450683594,7906876,2024-08-19
2024-08-26,160.40354919433594,160.72999572753906,176.5,156.66000366210938,170.4499969482422,7246125,2024-08-26
2024-09-02,169.8144073486328,170.16000366210938,178.39999389648438,152.1999969482422,161.5399932861328,7130592,2024-09-02
2024-09-09,174.74436950683594,175.10000610351562,186.5,164.02000427246094,170.49000549316406,5966371,2024-09-09
2024-09-16,161.6410369873047,161.97000122070312,178.0,155.0,175.10000610351562,4244424,2024-09-16
2024-09-23,140.06495666503906,140.35000610351562,162.57000732421875,140.0,162.5,4774715,2024-09-23
2024-09-30,139.47613525390625,139.75999450683594,148.77999877929688,136.11000061035156,140.0,2627972,2024-09-30
2024-10-07,140.18470764160156,140.47000122070312,144.0,130.2100067138672,140.5,3384301,2024-10-07
2024-10-14,140.5938720703125,140.8800048828125,149.25,136.60000610351562,140.16000366210938,2943895,2024-10-14
2024-10-21,126.10336303710938,126.36000061035156,141.86000061035156,123.30999755859375,141.60000610351562,2892481,2024-10-21
2024-10-28,141.1327667236328,141.4199981689453,143.89999389648438,123.5199966430664,126.4800033569336,2503944,2024-10-28
2024-11-04,139.4362335205078,139.72000122070312,145.19000244140625,133.52999877929688,140.89999389648438,1978027,2024-11-04
2024-11-11,130.2249755859375,130.49000549316406,146.9499969482422,120.5999984741211,140.0,4330970,2024-11-11
2024-11-18,124.0575180053711,124.30999755859375,134.89999389648438,123.5,131.5,1896652,2024-11-18
2024-11-25,127.4705810546875,127.7300033569336,130.5,122.05000305175781,127.0,2296350,2024-11-25
2024-12-02,137.38999938964844,137.38999938964844,141.47999572753906,127.05000305175781,127.5999984741211,3726982,2024-12-02
2024-12-09,131.8699951171875,131.8699951171875,140.4499969482422,126.30999755859375,137.33999633789062,2562287,2024-12-09
2024-12-16,128.6999969482422,128.6999969482422,134.8000030517578,126.0,133.9499969482422,1680094,2024-12-16
2024-12-23,125.97000122070312,125.97000122070312,129.89999389648438,123.80999755859375,129.88999938964844,770706,2024-12-23
2024-12-30,130.7100067138672,130.7100067138672,134.8000030517578,124.61000061035156,125.80000305175781,1647461,2024-12-30
2025-01-06,112.0199966430664,112.0199966430664,131.10000610351562,111.02999877929688,130.7100067138672,2008367,2025-01-06
2025-01-13,109.68000030517578,109.68000030517578,111.75,101.80000305175781,110.88999938964844,2126742,2025-01-13
2025-01-20,101.55000305175781,101.55000305175781,111.44000244140625,100.05999755859375,110.30000305175781,1219057,2025-01-20
2025-01-27,106.81999969482422,106.81999969482422,107.98999786376953,92.66999816894531,100.05000305175781,1748255,2025-01-27
2025-02-03,102.38999938964844,102.38999938964844,109.41000366210938,99.5,104.2699966430664,1107629,2025-02-03
2025-02-10,82.31999969482422,82.31999969482422,102.8499984741211,81.19999694824219,102.38999938964844,1865523,2025-02-10
2025-02-17,83.87000274658203,83.87000274658203,88.44000244140625,76.20999908447266,81.0,1674381,2025-02-17
2025-02-24,75.13999938964844,75.13999938964844,83.87000274658203,73.58999633789062,83.87000274658203,809036,2025-02-24
2025-03-03,77.41999816894531,77.41999816894531,79.5,71.45999908447266,75.5,1970507,2025-03-03
2025-03-10,70.20999908447266,70.20999908447266,77.4000015258789,69.5,77.30999755859375,1288435,2025-03-10
2025-03-17,86.12999725341797,86.12999725341797,90.52999877929688,68.0,70.55000305175781,6129857,2025-03-17
2025-03-24,84.31999969482422,84.31999969482422,93.66999816894531,82.0999984741211,86.75,3747419,2025-03-24
2025-03-31,86.12000274658203,86.12000274658203,92.9000015258789,83.05000305175781,84.31999969482422,1581314,2025-03-31
2025-04-07,85.68000030517578,85.68000030517578,89.29000091552734,80.0,80.0,1178783,2025-04-07
2025-04-14,90.88999938964844,90.88999938964844,94.1500015258789,87.30000305175781,87.80000305175781,1110356,2025-04-14
2025-04-21,88.30000305175781,88.30000305175781,96.95999908447266,86.55000305175781,91.98999786376953,2424206,2025-04-21
2025-04-28,82.75,82.75,89.66000366210938,82.4000015258789,88.26000213623047,901141,2025-04-28
2025-05-05,80.26000213623047,80.26000213623047,85.41000366210938,75.91000366210938,82.4000015258789,1465063,2025-05-05
2025-05-12,96.44000244140625,96.44000244140625,98.5,83.05000305175781,83.05000305175781,2703018,2025-05-12
2025-05-19,93.83000183105469,93.83000183105469,99.12000274658203,90.43000030517578,96.5,2087885,2025-05-19
2025-05-26,100.77999877929688,100.77999877929688,108.0,90.5,94.29000091552734,4170117,2025-05-26
2025-06-02,104.88999938964844,104.88999938964844,108.94999694824219,94.51000213623047,100.0,4044782,2025-06-02
2025-06-09,103.94999694824219,103.94999694824219,111.05000305175781,98.5,105.6500015258789,2379872,2025-06-09
2025-06-16,97.0199966430664,97.0199966430664,104.86000061035156,95.0,103.5,1390748,2025-06-16
2025-06-23,99.91999816894531,99.91999816894531,102.5999984741211,95.05999755859375,96.0,1314965,2025-06-23
2025-06-30,97.76000213623047,97.76000213623047,103.5999984741211,97.0,100.4800033569336,1619527,2025-06-30
2025-07-07,99.0,99.0,103.0,95.0,97.79000091552734,1662509,2025-07-07
2025-07-14,97.66999816894531,97.66999816894531,99.30000305175781,97.30000305175781,99.0,328844,2025-07-14
