Date,Adj Close_ZENSARTECH.NS,Close_ZENSARTECH.NS,High_ZENSARTECH.NS,Low_ZENSARTECH.NS,Open_ZENSARTECH.NS,Volume_ZENSARTECH.NS,Date
2021-03-01,275.4118347167969,293.6499938964844,311.95001220703125,284.29998779296875,297.6000061035156,1657477,2021-03-01
2021-03-08,267.0645751953125,284.75,297.6499938964844,271.29998779296875,295.0,1482615,2021-03-08
2021-03-15,276.58416748046875,294.8999938964844,348.0,278.6000061035156,284.5,9104765,2021-03-15
2021-03-22,261.20281982421875,278.5,317.8500061035156,275.0,289.8999938964844,4177680,2021-03-22
2021-03-29,257.6856384277344,274.75,284.95001220703125,271.0,278.5,561458,2021-03-29
2021-04-05,261.9999694824219,279.3500061035156,289.95001220703125,266.1499938964844,280.0,1320873,2021-04-05
2021-04-12,253.5589141845703,270.3500061035156,279.0,266.04998779296875,279.0,494840,2021-04-12
2021-04-19,251.73001098632812,268.3999938964844,274.70001220703125,260.04998779296875,266.8500061035156,367261,2021-04-19
2021-04-26,247.88467407226562,264.29998779296875,275.0,254.6999969482422,270.0,1116317,2021-04-26
2021-05-03,252.62106323242188,269.3500061035156,286.0,262.29998779296875,264.0,1221344,2021-05-03
2021-05-10,252.05831909179688,268.75,276.6499938964844,264.45001220703125,270.0,561711,2021-05-10
2021-05-17,258.5297546386719,275.6499938964844,289.8999938964844,272.54998779296875,277.0,1277452,2021-05-17
2021-05-24,270.5816345214844,288.5,306.8999938964844,272.5,272.5,2519055,2021-05-24
2021-05-31,268.94036865234375,286.75,296.95001220703125,279.0,288.5,977279,2021-05-31
2021-06-07,292.2469787597656,311.6000061035156,319.20001220703125,283.0,288.0,4243497,2021-06-07
2021-06-14,277.24072265625,295.6000061035156,307.04998779296875,282.3500061035156,299.8999938964844,40851236,2021-06-14
2021-06-21,286.150634765625,305.1000061035156,309.79998779296875,287.04998779296875,289.0,3012152,2021-06-21
2021-06-28,314.6625671386719,335.5,340.70001220703125,301.6000061035156,305.1000061035156,12836373,2021-06-28
2021-07-05,315.2253112792969,336.1000061035156,348.3500061035156,324.5,338.0,7165331,2021-07-05
2021-07-12,354.1947326660156,377.6499938964844,385.0,332.04998779296875,338.5,16777296,2021-07-12
2021-07-19,352.4595947265625,375.79998779296875,391.1000061035156,354.0,372.0,7739641,2021-07-19
2021-07-26,390.06903076171875,415.8999938964844,428.3999938964844,376.6499938964844,378.70001220703125,14234423,2021-07-26
2021-08-02,401.98028564453125,428.6000061035156,430.0,407.04998779296875,419.6499938964844,5734568,2021-08-02
2021-08-09,391.9447937011719,417.8999938964844,439.95001220703125,377.0,430.0,8234679,2021-08-09
2021-08-16,401.8395690917969,428.45001220703125,461.5,415.8500061035156,421.0,9398224,2021-08-16
2021-08-23,427.11572265625,455.3999938964844,463.0,420.1499938964844,432.6499938964844,4412864,2021-08-23
2021-08-30,415.8141784667969,443.3500061035156,465.25,433.0,458.0,3352265,2021-08-30
2021-09-06,438.74560546875,467.79998779296875,472.25,428.1499938964844,444.29998779296875,4439362,2021-09-06
2021-09-13,513.167236328125,547.1500244140625,587.0,470.0,470.1499938964844,21032282,2021-09-13
2021-09-20,479.9859313964844,509.25,550.7999877929688,493.54998779296875,535.0,3630377,2021-09-20
2021-09-27,450.673095703125,478.1499938964844,513.9000244140625,469.6499938964844,510.0,3877105,2021-09-27
2021-10-04,478.90203857421875,508.1000061035156,521.5999755859375,463.04998779296875,481.79998779296875,10114657,2021-10-04
2021-10-11,479.13763427734375,508.3500061035156,523.5999755859375,484.8500061035156,508.0,5538622,2021-10-11
2021-10-18,459.34442138671875,487.3500061035156,524.4000244140625,477.79998779296875,513.4000244140625,5867363,2021-10-18
2021-10-25,435.1212463378906,461.6499938964844,499.0,432.1499938964844,489.0,8703520,2021-10-25
2021-11-01,435.87530517578125,462.45001220703125,475.75,453.29998779296875,464.0,1199989,2021-11-01
2021-11-08,446.0075378417969,473.20001220703125,489.8999938964844,453.29998779296875,465.79998779296875,3129181,2021-11-08
2021-11-15,423.1982116699219,449.0,508.6000061035156,445.25,479.70001220703125,23219076,2021-11-15
2021-11-22,402.7923278808594,427.3500061035156,455.5,421.0,451.70001220703125,8189986,2021-11-22
2021-11-29,414.1969909667969,439.45001220703125,453.0,380.6000061035156,429.8500061035156,6751932,2021-11-29
2021-12-06,414.24407958984375,439.5,457.0,420.8999938964844,441.29998779296875,4827283,2021-12-06
2021-12-13,446.3845520019531,473.6000061035156,499.0,442.20001220703125,444.3999938964844,17704818,2021-12-13
2021-12-20,450.1546630859375,477.6000061035156,492.75,438.70001220703125,466.79998779296875,8426227,2021-12-20
2021-12-27,491.5790710449219,521.5499877929688,538.0,466.6000061035156,475.0,13509486,2021-12-27
2022-01-03,470.6076354980469,499.29998779296875,539.0,489.79998779296875,524.9000244140625,8240622,2022-01-03
2022-01-10,446.7615661621094,474.0,504.0,471.3500061035156,503.29998779296875,5166305,2022-01-10
2022-01-17,418.62689208984375,444.1499938964844,486.6499938964844,440.20001220703125,474.8999938964844,9728471,2022-01-17
2022-01-24,385.8738098144531,409.3999938964844,443.70001220703125,383.95001220703125,443.70001220703125,6210536,2022-01-24
2022-01-31,391.1048889160156,414.95001220703125,441.0,410.1000061035156,418.3999938964844,4301395,2022-01-31
2022-02-07,368.85540771484375,390.0,422.54998779296875,385.25,414.5,5148227,2022-02-07
2022-02-14,342.2789306640625,361.8999938964844,389.8999938964844,350.1000061035156,386.0,4379516,2022-02-14
2022-02-21,321.2826232910156,339.70001220703125,359.54998779296875,313.3500061035156,358.1000061035156,6434709,2022-02-21
2022-02-28,330.3147888183594,349.25,365.0,330.6499938964844,339.3999938964844,2885106,2022-02-28
2022-03-07,344.4542541503906,364.20001220703125,372.0,331.29998779296875,339.5,4231134,2022-03-07
2022-03-14,356.4656982421875,376.8999938964844,384.29998779296875,358.6000061035156,360.0,3299248,2022-03-14
2022-03-21,355.0943298339844,375.45001220703125,392.3500061035156,363.6499938964844,380.0,3793840,2022-03-21
2022-03-28,356.7967529296875,377.25,383.8500061035156,365.0,375.45001220703125,3397550,2022-03-28
2022-04-04,364.2684326171875,385.1499938964844,394.70001220703125,378.1000061035156,380.1000061035156,3081526,2022-04-04
2022-04-11,338.6849670410156,358.1000061035156,387.8999938964844,353.0,386.8999938964844,2363831,2022-04-11
2022-04-18,322.1810302734375,340.6499938964844,354.0,312.5,354.0,7537994,2022-04-18
2022-04-25,305.58258056640625,323.1000061035156,339.0,320.25,339.0,2250735,2022-04-25
2022-05-02,286.38311767578125,302.79998779296875,320.95001220703125,293.20001220703125,315.20001220703125,3236673,2022-05-02
2022-05-09,285.8157043457031,302.20001220703125,317.0,281.0,299.04998779296875,7287891,2022-05-09
2022-05-16,281.03948974609375,297.1499938964844,307.8999938964844,288.1000061035156,306.0,4065431,2022-05-16
2022-05-23,277.1617736816406,293.04998779296875,300.3999938964844,262.6499938964844,300.3999938964844,3551495,2022-05-23
2022-05-30,291.4904479980469,308.20001220703125,323.6000061035156,297.1499938964844,298.45001220703125,4048782,2022-05-30
2022-06-06,272.8111572265625,288.45001220703125,307.0,287.0,305.95001220703125,1575403,2022-06-06
2022-06-13,248.97743225097656,263.25,287.95001220703125,259.04998779296875,282.70001220703125,1580421,2022-06-13
2022-06-20,257.3003234863281,272.04998779296875,276.29998779296875,246.64999389648438,263.0,1725983,2022-06-20
2022-06-27,255.36146545410156,270.0,285.79998779296875,266.70001220703125,280.0,1756919,2022-06-27
2022-07-04,255.0777587890625,269.70001220703125,275.79998779296875,266.04998779296875,270.0,1509990,2022-07-04
2022-07-11,236.30392456054688,249.85000610351562,269.79998779296875,248.0,268.8500061035156,2119586,2022-07-11
2022-07-18,247.3997802734375,258.0,268.5,250.0500030517578,252.8000030517578,4177866,2022-07-18
2022-07-25,237.379150390625,247.5500030517578,259.04998779296875,245.10000610351562,258.0,3448863,2022-07-25
2022-08-01,237.28323364257812,247.4499969482422,255.5,243.60000610351562,250.0,7519849,2022-08-01
2022-08-08,221.7967987060547,231.3000030517578,239.75,221.75,239.75,12006511,2022-08-08
2022-08-15,228.12559509277344,237.89999389648438,245.8000030517578,230.35000610351562,231.3000030517578,6746042,2022-08-15
2022-08-22,223.33103942871094,232.89999389648438,237.89999389648438,227.0,237.89999389648438,3703721,2022-08-22
2022-08-29,220.8378448486328,230.3000030517578,235.25,224.1999969482422,225.0,2459244,2022-08-29
2022-09-05,225.58450317382812,235.25,245.9499969482422,226.10000610351562,231.1999969482422,7219370,2022-09-05
2022-09-12,215.8994598388672,225.14999389648438,239.5500030517578,223.60000610351562,238.3000030517578,5524513,2022-09-12
2022-09-19,212.4953155517578,221.60000610351562,228.8000030517578,215.5500030517578,226.0,3959033,2022-09-19
2022-09-26,202.95411682128906,211.64999389648438,220.64999389648438,208.0,219.89999389648438,3578838,2022-09-26
2022-10-03,216.5227508544922,225.8000030517578,229.5,208.64999389648438,212.39999389648438,4245900,2022-10-03
2022-10-10,209.95420837402344,218.9499969482422,229.10000610351562,215.3000030517578,225.39999389648438,3242808,2022-10-10
2022-10-17,208.61172485351562,217.5500030517578,224.39999389648438,213.3000030517578,216.0,3231169,2022-10-17
2022-10-24,209.81036376953125,218.8000030517578,229.9499969482422,210.60000610351562,219.0,3983416,2022-10-24
2022-10-31,208.08432006835938,217.0,226.89999389648438,214.6999969482422,219.89999389648438,2646709,2022-10-31
2022-11-07,209.61859130859375,218.60000610351562,222.14999389648438,213.6999969482422,217.10000610351562,2855246,2022-11-07
2022-11-14,205.8308563232422,214.64999389648438,223.8000030517578,213.5,219.4499969482422,2121625,2022-11-14
2022-11-21,207.79664611816406,216.6999969482422,219.6999969482422,209.5,213.6999969482422,2563514,2022-11-21
2022-11-28,227.02285766601562,236.75,238.89999389648438,216.64999389648438,216.6999969482422,8119107,2022-11-28
2022-12-05,220.21456909179688,229.64999389648438,247.39999389648438,226.60000610351562,239.3000030517578,8168677,2022-12-05
2022-12-12,210.76927185058594,219.8000030517578,230.0,217.8000030517578,227.8000030517578,2963182,2022-12-12
2022-12-19,194.56362915039062,202.89999389648438,219.35000610351562,201.5,219.1999969482422,3344173,2022-12-19
2022-12-26,204.2486572265625,213.0,219.5,202.75,202.89999389648438,3030056,2022-12-26
2023-01-02,200.17327880859375,208.75,219.1999969482422,207.75,213.6999969482422,3120554,2023-01-02
2023-01-09,202.52261352539062,211.1999969482422,215.0,205.39999389648438,211.0,5532515,2023-01-09
2023-01-16,209.42678833007812,218.39999389648438,227.4499969482422,211.64999389648438,212.3000030517578,4976040,2023-01-16
2023-01-23,211.9199676513672,221.0,239.0,215.60000610351562,219.5,13623000,2023-01-23
2023-01-30,225.44064331054688,235.10000610351562,240.1999969482422,218.3000030517578,221.0,6161136,2023-01-30
2023-02-06,253.23052978515625,262.3999938964844,263.5,230.60000610351562,235.8000030517578,11266550,2023-02-06
2023-02-13,257.5733337402344,266.8999938964844,270.0,246.5,263.0,10501134,2023-02-13
2023-02-20,281.41021728515625,291.6000061035156,308.45001220703125,261.1499938964844,268.20001220703125,32306457,2023-02-20
2023-02-27,259.9377136230469,269.3500061035156,296.45001220703125,267.1000061035156,288.6499938964844,11606011,2023-02-27
2023-03-06,264.8112487792969,274.3999938964844,286.3500061035156,272.0,272.0,5553765,2023-03-06
2023-03-13,267.8028869628906,277.5,283.1000061035156,263.1000061035156,273.0,7370884,2023-03-13
2023-03-20,256.1257629394531,265.3999938964844,278.29998779296875,263.6000061035156,277.0,3747650,2023-03-20
2023-03-27,264.76300048828125,274.3500061035156,278.0,258.79998779296875,266.6499938964844,3906778,2023-03-27
2023-04-03,270.6015625,280.3999938964844,283.95001220703125,274.6499938964844,275.0,2338912,2023-04-03
2023-04-10,270.4568176269531,280.25,291.0,277.25,281.70001220703125,4014435,2023-04-10
2023-04-17,259.8412170410156,269.25,275.5,259.29998779296875,275.5,4322212,2023-04-17
2023-04-24,268.5267028808594,278.25,279.75,267.04998779296875,270.0,2200680,2023-04-24
2023-05-01,293.473388671875,304.1000061035156,309.95001220703125,278.25,278.25,6925356,2023-05-01
2023-05-08,327.6363525390625,339.5,343.5,300.25,307.6000061035156,19962359,2023-05-08
2023-05-15,341.48492431640625,353.8500061035156,389.79998779296875,340.6000061035156,341.79998779296875,36122404,2023-05-15
2023-05-22,363.24688720703125,376.3999938964844,384.6499938964844,348.0,353.8500061035156,10037493,2023-05-22
2023-05-29,389.4481506347656,403.54998779296875,411.75,363.95001220703125,378.29998779296875,14018063,2023-05-29
2023-06-05,384.6228942871094,398.54998779296875,409.3999938964844,388.6499938964844,405.0,7081595,2023-06-05
2023-06-12,381.38995361328125,395.20001220703125,404.8500061035156,383.04998779296875,399.79998779296875,5349898,2023-06-12
2023-06-19,371.5464172363281,385.0,418.70001220703125,382.0,395.5,6690078,2023-06-19
2023-06-26,373.4282531738281,386.95001220703125,394.20001220703125,376.0,385.1000061035156,3845085,2023-06-26
2023-07-03,374.5862731933594,388.1499938964844,399.8500061035156,381.1000061035156,388.5,5505330,2023-07-03
2023-07-10,411.6444396972656,426.54998779296875,429.20001220703125,382.3999938964844,389.79998779296875,15954123,2023-07-10
2023-07-17,468.293212890625,485.25,493.70001220703125,428.6000061035156,428.8999938964844,33351663,2023-07-17
2023-07-24,478.14129638671875,491.70001220703125,497.3999938964844,464.0,484.0,14589766,2023-07-24
2023-07-31,474.5433044433594,488.0,504.45001220703125,468.25,491.70001220703125,8006583,2023-07-31
2023-08-07,488.7406921386719,502.6000061035156,529.0999755859375,477.5,490.70001220703125,11362063,2023-08-07
2023-08-14,491.2203674316406,505.1499938964844,528.7999877929688,496.04998779296875,501.0,6106557,2023-08-14
2023-08-21,499.5346374511719,513.7000122070312,525.7000122070312,502.1000061035156,506.75,4040769,2023-08-21
2023-08-28,519.1776123046875,533.9000244140625,540.0,493.1000061035156,514.0499877929688,7472355,2023-08-28
2023-09-04,544.557861328125,560.0,575.0,524.4000244140625,535.7000122070312,9620154,2023-09-04
2023-09-11,513.1971435546875,527.75,566.0,502.1000061035156,561.5,11299277,2023-09-11
2023-09-18,502.69500732421875,516.9500122070312,532.7999877929688,506.79998779296875,528.4000244140625,4184880,2023-09-18
2023-09-25,503.132568359375,517.4000244140625,547.9000244140625,509.20001220703125,515.0,5474399,2023-09-25
2023-10-02,515.5796508789062,530.2000122070312,539.9000244140625,517.25,517.4000244140625,3746538,2023-10-02
2023-10-09,528.7559204101562,543.75,564.9000244140625,512.2000122070312,523.4500122070312,5579900,2023-10-09
2023-10-16,497.3466491699219,511.45001220703125,577.7000122070312,507.54998779296875,545.0,10410651,2023-10-16
2023-10-23,468.8546142578125,482.1499938964844,514.1500244140625,456.29998779296875,513.8499755859375,6091163,2023-10-23
2023-10-30,490.8800354003906,504.79998779296875,507.3999938964844,474.25,482.0,2878970,2023-10-30
2023-11-06,467.7362976074219,481.0,511.0,480.0,508.6499938964844,3001234,2023-11-06
2023-11-13,508.04339599609375,522.4500122070312,527.7999877929688,484.25,492.0,4654730,2023-11-13
2023-11-20,524.7203369140625,539.5999755859375,555.5499877929688,521.0,522.5,7920246,2023-11-20
2023-11-27,520.2958984375,535.0499877929688,545.7000122070312,524.0499877929688,539.5999755859375,2583427,2023-11-27
2023-12-04,518.3995971679688,533.0999755859375,543.0,517.1500244140625,541.0,2914215,2023-12-04
2023-12-11,577.2313232421875,593.5999755859375,606.0999755859375,514.0,534.0,22760449,2023-12-11
2023-12-18,602.9519653320312,620.0499877929688,639.9500122070312,522.1500244140625,596.9500122070312,25812475,2023-12-18
2023-12-25,593.8112182617188,610.6500244140625,644.0,606.8499755859375,620.0499877929688,6962782,2023-12-25
2024-01-01,567.7501831054688,583.8499755859375,626.6500244140625,571.0499877929688,613.4000244140625,8306704,2024-01-01
2024-01-08,554.0389404296875,569.75,590.0,560.0,586.1500244140625,7758000,2024-01-08
2024-01-15,542.4671020507812,557.8499755859375,596.6500244140625,548.0,579.0,6758526,2024-01-15
2024-01-22,560.068115234375,575.9500122070312,579.6500244140625,541.0,557.8499755859375,4304036,2024-01-22
2024-01-29,545.481689453125,560.9500122070312,584.4000244140625,559.0,582.0,3979165,2024-01-29
2024-02-05,551.073486328125,564.7000122070312,604.0,555.0,562.4500122070312,8284584,2024-02-05
2024-02-12,522.9684448242188,535.9000244140625,574.5,519.0499877929688,567.9500122070312,4595715,2024-02-12
2024-02-19,524.7738037109375,537.75,541.1500244140625,522.7999877929688,537.5,3534186,2024-02-19
2024-02-26,531.2144775390625,544.3499755859375,557.7000122070312,528.9000244140625,538.0,3486318,2024-02-26
2024-03-04,576.7388916015625,591.0,596.0,528.7000122070312,554.7000122070312,6581199,2024-03-04
2024-03-11,540.778076171875,554.1500244140625,594.9500122070312,515.0,594.0,5000673,2024-03-11
2024-03-18,576.0557250976562,590.2999877929688,604.25,548.7000122070312,551.5,11214990,2024-03-18
2024-03-25,592.1087646484375,606.75,622.0,587.1500244140625,590.2999877929688,4181545,2024-03-25
2024-04-01,617.725341796875,633.0,637.0,598.3499755859375,605.0,6151786,2024-04-01
2024-04-08,593.9629516601562,608.6500244140625,646.4500122070312,601.0,638.4000244140625,2814463,2024-04-08
2024-04-15,561.5640869140625,575.4500122070312,607.4000244140625,565.0499877929688,600.5499877929688,2297623,2024-04-15
2024-04-22,605.7709350585938,620.75,643.7000122070312,569.0,587.0,16653341,2024-04-22
2024-04-29,620.84814453125,636.2000122070312,662.6500244140625,605.5999755859375,621.0999755859375,8298246,2024-04-29
2024-05-06,588.888427734375,603.4500122070312,642.5999755859375,572.5999755859375,642.5999755859375,4134859,2024-05-06
2024-05-13,608.2106323242188,623.25,658.0,588.0499877929688,605.0,6234657,2024-05-13
2024-05-20,608.6497802734375,623.7000122070312,632.9500122070312,602.25,616.5,2999482,2024-05-20
2024-05-27,595.3779296875,610.0999755859375,650.2999877929688,603.0499877929688,627.0,4679612,2024-05-27
2024-06-03,656.9065551757812,673.1500244140625,696.9000244140625,530.25,629.5499877929688,10098366,2024-06-03
2024-06-10,679.644287109375,696.4500122070312,723.0,660.0,673.1500244140625,8120242,2024-06-10
2024-06-17,733.902587890625,752.0499877929688,782.5,689.5499877929688,696.4500122070312,7212052,2024-06-17
2024-06-24,729.3159790039062,747.3499755859375,769.0,735.9500122070312,752.0499877929688,3380197,2024-06-24
2024-07-01,719.4109497070312,737.2000122070312,769.4500122070312,732.0,746.0499877929688,3502084,2024-07-01
2024-07-08,751.1267700195312,769.7000122070312,788.0,714.4500122070312,744.5,8241504,2024-07-08
2024-07-15,729.5111694335938,747.5499877929688,839.5,742.4500122070312,778.0,12878982,2024-07-15
2024-07-22,796.3858642578125,808.8499755859375,826.0,701.1500244140625,742.0,10244902,2024-07-22
2024-07-29,750.6516723632812,762.4000244140625,817.25,750.5499877929688,815.0,4903675,2024-07-29
2024-08-05,760.4483032226562,772.3499755859375,777.8499755859375,722.75,739.75,3038186,2024-08-05
2024-08-12,785.3092041015625,797.5999755859375,805.0,731.7999877929688,780.7000122070312,5823576,2024-08-12
2024-08-19,763.8451538085938,775.7999877929688,824.7999877929688,773.0499877929688,801.5999755859375,5334004,2024-08-19
2024-08-26,756.0669555664062,767.9000244140625,796.0,760.0,783.5499877929688,2540543,2024-08-26
2024-09-02,766.60205078125,778.5999755859375,814.7999877929688,770.2000122070312,774.0,3050797,2024-09-02
2024-09-09,777.6786499023438,789.8499755859375,807.75,755.2999877929688,777.75,2898339,2024-09-09
2024-09-16,712.9418334960938,724.0999755859375,797.7000122070312,713.1500244140625,793.9500122070312,2988014,2024-09-16
2024-09-23,666.2723388671875,676.7000122070312,737.2999877929688,673.4500122070312,737.2999877929688,6508299,2024-09-23
2024-09-30,663.7615966796875,674.1500244140625,686.0999755859375,659.5999755859375,675.0,3685135,2024-09-30
2024-10-07,684.2410278320312,694.9500122070312,708.9500122070312,661.7999877929688,684.0999755859375,2372278,2024-10-07
2024-10-14,680.8934326171875,691.5499877929688,726.0,675.0,699.0,3137231,2024-10-14
2024-10-21,675.4782104492188,686.0499877929688,701.9000244140625,636.4000244140625,695.0,3650542,2024-10-21
2024-10-28,687.047119140625,697.7999877929688,709.0,682.0999755859375,686.0,1938614,2024-10-28
2024-11-04,717.3232421875,728.5499877929688,751.0,691.5999755859375,700.0,4802806,2024-11-04
2024-11-11,694.7761840820312,705.6500244140625,758.9500122070312,694.2000122070312,724.5499877929688,2059409,2024-11-11
2024-11-18,714.6156005859375,725.7999877929688,730.9000244140625,682.0999755859375,705.7000122070312,1260321,2024-11-18
2024-11-25,747.4024658203125,759.0999755859375,775.0,722.6500244140625,735.0,2545005,2024-11-25
2024-12-02,767.8327026367188,779.8499755859375,795.0,751.0,762.9500122070312,1920106,2024-12-02
2024-12-09,788.8538208007812,801.2000122070312,817.9500122070312,775.0499877929688,784.25,3342181,2024-12-09
2024-12-16,756.0669555664062,767.9000244140625,838.0,746.1500244140625,807.0,3910927,2024-12-16
2024-12-23,727.9075927734375,739.2999877929688,779.9000244140625,723.5,768.0,2832497,2024-12-23
2024-12-30,781.8631591796875,794.0999755859375,818.9500122070312,734.0499877929688,740.0,11264426,2024-12-30
2025-01-06,767.8327026367188,779.8499755859375,799.75,758.2000122070312,790.25,3015990,2025-01-06
2025-01-13,740.2149658203125,751.7999877929688,791.9000244140625,716.7000122070312,779.0,3256555,2025-01-13
2025-01-20,818.9329833984375,831.75,869.7000122070312,718.8499755859375,755.0,33470849,2025-01-20
2025-01-27,952.8372802734375,967.75,984.9500122070312,766.1500244140625,831.75,30214386,2025-01-27
2025-02-03,908.3409423828125,920.2999877929688,952.0999755859375,857.0499877929688,947.0,15854752,2025-02-03
2025-02-10,819.4611206054688,830.25,926.9500122070312,818.5499877929688,920.0499877929688,6545682,2025-02-10
2025-02-17,780.9679565429688,791.25,846.5999755859375,784.0,830.25,6813085,2025-02-17
2025-02-24,728.8540649414062,738.4500122070312,812.25,730.7999877929688,778.8499755859375,10269473,2025-02-24
2025-03-03,733.1968383789062,742.8499755859375,768.7999877929688,687.1500244140625,738.4500122070312,13190529,2025-03-03
2025-03-10,645.6495361328125,654.1500244140625,753.8499755859375,645.6500244140625,741.0,5368545,2025-03-10
2025-03-17,665.2908935546875,674.0499877929688,700.2999877929688,624.1500244140625,655.0499877929688,4502426,2025-03-17
2025-03-24,691.7426147460938,700.8499755859375,743.0,670.0,677.3499755859375,11785013,2025-03-24
2025-03-31,646.1923828125,654.7000122070312,721.7000122070312,642.1500244140625,700.8499755859375,4904362,2025-03-31
2025-04-07,625.218505859375,633.4500122070312,674.25,535.8499755859375,535.8499755859375,5264325,2025-04-07
2025-04-14,644.6131591796875,653.0999755859375,666.9000244140625,633.4500122070312,633.4500122070312,1903899,2025-04-14
2025-04-21,692.877685546875,702.0,715.75,653.5,653.5,6526890,2025-04-21
2025-04-28,709.55810546875,718.9000244140625,759.0,699.5,709.0,5165251,2025-04-28
2025-05-05,694.3088989257812,703.4500122070312,731.0,682.0499877929688,717.5499877929688,3220718,2025-05-05
2025-05-12,788.3704833984375,798.75,818.7999877929688,722.4500122070312,728.9000244140625,6036295,2025-05-12
2025-05-19,832.292236328125,843.25,879.0,783.5,802.7999877929688,21551048,2025-05-19
2025-05-26,822.2247314453125,833.0499877929688,872.2999877929688,827.3499755859375,840.0,2800702,2025-05-26
2025-06-02,812.00927734375,822.7000122070312,840.0,815.0999755859375,832.1500244140625,1429214,2025-06-02
2025-06-09,856.0790405273438,867.3499755859375,894.0,825.5,829.9000244140625,7109990,2025-06-09
2025-06-16,835.8453979492188,846.8499755859375,889.4000244140625,835.7999877929688,860.0,2698621,2025-06-16
2025-06-23,833.772705078125,844.75,868.7999877929688,831.0,839.0,2048340,2025-06-23
2025-06-30,841.570068359375,852.6500244140625,881.0,835.0,849.0,3549609,2025-06-30
2025-07-07,808.0612182617188,818.7000122070312,861.75,815.0,852.6500244140625,2441709,2025-07-07
2025-07-14,810.5,810.5,819.9500122070312,801.5999755859375,819.0,759369,2025-07-14
