Date,Adj Close_DEN.NS,Close_DEN.NS,High_DEN.NS,Low_DEN.NS,Open_DEN.NS,Volume_DEN.NS,Date
2020-12-21,63.150001525878906,63.150001525878906,68.94999694824219,59.25,67.6500015258789,3733337,2020-12-21
2020-12-28,62.70000076293945,62.70000076293945,64.0999984741211,61.70000076293945,63.400001525878906,1013052,2020-12-28
2021-01-04,66.94999694824219,66.94999694824219,70.9000015258789,62.25,63.150001525878906,9161565,2021-01-04
2021-01-11,68.69999694824219,68.69999694824219,71.5999984741211,66.3499984741211,68.0,6726282,2021-01-11
2021-01-18,61.70000076293945,61.70000076293945,70.5,61.150001525878906,68.69999694824219,4983411,2021-01-18
2021-01-25,58.599998474121094,58.599998474121094,62.70000076293945,58.25,62.25,1079027,2021-01-25
2021-02-01,60.20000076293945,60.20000076293945,62.5,58.349998474121094,59.0,1641393,2021-02-01
2021-02-08,59.150001525878906,59.150001525878906,60.95000076293945,58.599998474121094,60.099998474121094,1148468,2021-02-08
2021-02-15,58.599998474121094,58.599998474121094,59.79999923706055,57.75,59.25,1355674,2021-02-15
2021-02-22,56.900001525878906,56.900001525878906,58.599998474121094,56.5,58.099998474121094,1141360,2021-02-22
2021-03-01,58.75,58.75,62.5,57.099998474121094,57.099998474121094,6484971,2021-03-01
2021-03-08,59.599998474121094,59.599998474121094,64.75,59.25,60.0,5880289,2021-03-08
2021-03-15,56.70000076293945,56.70000076293945,61.20000076293945,54.150001525878906,60.20000076293945,3582045,2021-03-15
2021-03-22,51.349998474121094,51.349998474121094,57.79999923706055,50.0,56.150001525878906,9575877,2021-03-22
2021-03-29,49.20000076293945,49.20000076293945,51.349998474121094,48.599998474121094,51.349998474121094,19677475,2021-03-29
2021-04-05,48.349998474121094,48.349998474121094,49.20000076293945,46.099998474121094,49.20000076293945,8842796,2021-04-05
2021-04-12,48.400001525878906,48.400001525878906,49.0,46.0,48.0,3615049,2021-04-12
2021-04-19,43.25,43.25,48.349998474121094,41.54999923706055,47.79999923706055,16808320,2021-04-19
2021-04-26,44.29999923706055,44.29999923706055,47.79999923706055,43.5,43.849998474121094,12171091,2021-04-26
2021-05-03,45.0,45.0,46.5,43.20000076293945,44.5,10550809,2021-05-03
2021-05-10,44.04999923706055,44.04999923706055,46.20000076293945,43.849998474121094,45.900001525878906,7287549,2021-05-10
2021-05-17,47.5,47.5,48.400001525878906,43.5,44.349998474121094,24554991,2021-05-17
2021-05-24,50.900001525878906,50.900001525878906,51.900001525878906,47.54999923706055,48.79999923706055,58381142,2021-05-24
2021-05-31,53.45000076293945,53.45000076293945,54.25,49.599998474121094,51.25,66214188,2021-05-31
2021-06-07,61.099998474121094,61.099998474121094,65.30000305175781,53.79999923706055,54.0,112438978,2021-06-07
2021-06-14,58.150001525878906,58.150001525878906,64.19999694824219,56.20000076293945,60.849998474121094,27692700,2021-06-14
2021-06-21,56.75,56.75,62.099998474121094,56.29999923706055,57.25,18014300,2021-06-21
2021-06-28,54.75,54.75,58.20000076293945,54.5,57.099998474121094,9828094,2021-06-28
2021-07-05,56.20000076293945,56.20000076293945,57.79999923706055,54.650001525878906,55.25,18157849,2021-07-05
2021-07-12,55.150001525878906,55.150001525878906,57.650001525878906,54.900001525878906,56.75,13848718,2021-07-12
2021-07-19,51.900001525878906,51.900001525878906,54.900001525878906,51.150001525878906,54.599998474121094,16934317,2021-07-19
2021-07-26,52.95000076293945,52.95000076293945,53.5,49.29999923706055,51.900001525878906,12263202,2021-07-26
2021-08-02,51.349998474121094,51.349998474121094,54.79999923706055,50.95000076293945,53.29999923706055,8987515,2021-08-02
2021-08-09,51.0,51.0,53.29999923706055,47.70000076293945,51.349998474121094,9250479,2021-08-09
2021-08-16,46.54999923706055,46.54999923706055,51.349998474121094,46.349998474121094,50.95000076293945,3213234,2021-08-16
2021-08-23,47.0,47.0,47.900001525878906,44.54999923706055,47.29999923706055,3874198,2021-08-23
2021-08-30,48.95000076293945,48.95000076293945,49.599998474121094,46.0,47.400001525878906,4374831,2021-08-30
2021-09-06,49.25,49.25,51.599998474121094,48.5,49.349998474121094,4862462,2021-09-06
2021-09-13,48.849998474121094,48.849998474121094,52.25,48.70000076293945,49.29999923706055,6904290,2021-09-13
2021-09-20,47.54999923706055,47.54999923706055,50.099998474121094,47.0,48.75,4709478,2021-09-20
2021-09-27,48.45000076293945,48.45000076293945,49.5,46.900001525878906,48.0,6782103,2021-09-27
2021-10-04,49.95000076293945,49.95000076293945,51.95000076293945,48.45000076293945,48.45000076293945,7681960,2021-10-04
2021-10-11,53.29999923706055,53.29999923706055,54.79999923706055,49.5,50.400001525878906,14013744,2021-10-11
2021-10-18,47.79999923706055,47.79999923706055,55.25,47.45000076293945,53.5,11742924,2021-10-18
2021-10-25,44.650001525878906,44.650001525878906,48.5,44.099998474121094,48.5,5506427,2021-10-25
2021-11-01,44.20000076293945,44.20000076293945,46.0,41.79999923706055,45.900001525878906,6998261,2021-11-01
2021-11-08,41.95000076293945,41.95000076293945,45.29999923706055,41.849998474121094,44.349998474121094,9714483,2021-11-08
2021-11-15,38.70000076293945,38.70000076293945,41.95000076293945,38.5,41.95000076293945,9600118,2021-11-15
2021-11-22,40.25,40.25,42.900001525878906,37.29999923706055,39.04999923706055,10870508,2021-11-22
2021-11-29,41.04999923706055,41.04999923706055,41.900001525878906,38.29999923706055,40.25,7134735,2021-11-29
2021-12-06,45.5,45.5,46.5,39.599998474121094,40.54999923706055,15204437,2021-12-06
2021-12-13,41.75,41.75,47.150001525878906,41.54999923706055,45.70000076293945,15871571,2021-12-13
2021-12-20,41.04999923706055,41.04999923706055,42.150001525878906,39.599998474121094,41.29999923706055,7166080,2021-12-20
2021-12-27,42.04999923706055,42.04999923706055,42.650001525878906,40.349998474121094,40.79999923706055,5012198,2021-12-27
2022-01-03,43.20000076293945,43.20000076293945,44.349998474121094,41.79999923706055,42.25,5937790,2022-01-03
2022-01-10,44.150001525878906,44.150001525878906,45.150001525878906,42.900001525878906,43.70000076293945,7483566,2022-01-10
2022-01-17,41.29999923706055,41.29999923706055,44.900001525878906,40.70000076293945,44.099998474121094,8824496,2022-01-17
2022-01-24,42.599998474121094,42.599998474121094,45.150001525878906,38.349998474121094,41.29999923706055,12818532,2022-01-24
2022-01-31,42.79999923706055,42.79999923706055,43.95000076293945,41.150001525878906,43.0,6548661,2022-01-31
2022-02-07,44.599998474121094,44.599998474121094,46.349998474121094,40.400001525878906,42.79999923706055,16982642,2022-02-07
2022-02-14,41.849998474121094,41.849998474121094,45.099998474121094,41.04999923706055,43.75,7574018,2022-02-14
2022-02-21,37.900001525878906,37.900001525878906,41.849998474121094,35.0,41.849998474121094,6971192,2022-02-21
2022-02-28,38.20000076293945,38.20000076293945,39.70000076293945,37.0,37.0,3865251,2022-02-28
2022-03-07,38.650001525878906,38.650001525878906,39.70000076293945,36.5,37.29999923706055,4320628,2022-03-07
2022-03-14,38.900001525878906,38.900001525878906,41.45000076293945,38.150001525878906,39.29999923706055,9319410,2022-03-14
2022-03-21,38.04999923706055,38.04999923706055,40.25,37.849998474121094,39.650001525878906,8631179,2022-03-21
2022-03-28,39.150001525878906,39.150001525878906,39.5,36.0,38.29999923706055,9614080,2022-03-28
2022-04-04,42.599998474121094,42.599998474121094,43.5,39.5,39.650001525878906,12153113,2022-04-04
2022-04-11,42.0,42.0,44.20000076293945,41.79999923706055,42.75,5910692,2022-04-11
2022-04-18,44.29999923706055,44.29999923706055,45.95000076293945,42.04999923706055,42.70000076293945,12746117,2022-04-18
2022-04-25,40.75,40.75,45.849998474121094,40.04999923706055,43.79999923706055,14745896,2022-04-25
2022-05-02,38.099998474121094,38.099998474121094,41.45000076293945,37.5,40.29999923706055,4552041,2022-05-02
2022-05-09,34.849998474121094,34.849998474121094,38.150001525878906,34.04999923706055,37.849998474121094,5863026,2022-05-09
2022-05-16,37.0,37.0,37.79999923706055,34.75,35.900001525878906,3232771,2022-05-16
2022-05-23,35.45000076293945,35.45000076293945,37.79999923706055,33.70000076293945,37.400001525878906,2594743,2022-05-23
2022-05-30,36.099998474121094,36.099998474121094,36.849998474121094,34.95000076293945,35.95000076293945,2489522,2022-05-30
2022-06-06,35.79999923706055,35.79999923706055,37.349998474121094,35.25,36.0,2542855,2022-06-06
2022-06-13,32.75,32.75,35.5,31.799999237060547,35.45000076293945,2104218,2022-06-13
2022-06-20,32.900001525878906,32.900001525878906,33.650001525878906,30.649999618530273,33.20000076293945,1781102,2022-06-20
2022-06-27,33.29999923706055,33.29999923706055,34.25,32.75,33.400001525878906,1647712,2022-06-27
2022-07-04,34.099998474121094,34.099998474121094,34.75,32.650001525878906,33.04999923706055,1506433,2022-07-04
2022-07-11,34.099998474121094,34.099998474121094,36.0,33.54999923706055,33.900001525878906,2455699,2022-07-11
2022-07-18,35.04999923706055,35.04999923706055,36.150001525878906,32.0,33.0,5098847,2022-07-18
2022-07-25,34.400001525878906,34.400001525878906,35.400001525878906,33.5,35.0,2583951,2022-07-25
2022-08-01,34.75,34.75,36.400001525878906,34.099998474121094,34.650001525878906,2652454,2022-08-01
2022-08-08,34.20000076293945,34.20000076293945,35.20000076293945,33.599998474121094,35.0,2057856,2022-08-08
2022-08-15,36.45000076293945,36.45000076293945,36.900001525878906,34.099998474121094,34.20000076293945,3554222,2022-08-15
2022-08-22,35.70000076293945,35.70000076293945,37.849998474121094,35.099998474121094,36.45000076293945,4367047,2022-08-22
2022-08-29,36.75,36.75,37.79999923706055,34.349998474121094,34.349998474121094,5311465,2022-08-29
2022-09-05,36.5,36.5,38.79999923706055,36.25,36.900001525878906,5838729,2022-09-05
2022-09-12,35.29999923706055,35.29999923706055,37.400001525878906,35.0,36.75,3808132,2022-09-12
2022-09-19,34.150001525878906,34.150001525878906,36.04999923706055,33.849998474121094,35.45000076293945,3190119,2022-09-19
2022-09-26,32.5,32.5,34.099998474121094,31.899999618530273,34.0,2366019,2022-09-26
2022-10-03,33.0,33.0,33.900001525878906,32.0,32.75,1780687,2022-10-03
2022-10-10,33.349998474121094,33.349998474121094,35.5,32.04999923706055,32.70000076293945,3867412,2022-10-10
2022-10-17,32.599998474121094,32.599998474121094,34.099998474121094,32.25,33.45000076293945,2514652,2022-10-17
2022-10-24,32.79999923706055,32.79999923706055,33.0,32.45000076293945,32.95000076293945,1209456,2022-10-24
2022-10-31,32.79999923706055,32.79999923706055,33.599998474121094,32.5,32.79999923706055,2857765,2022-10-31
2022-11-07,33.20000076293945,33.20000076293945,34.099998474121094,33.0,33.150001525878906,2495904,2022-11-07
2022-11-14,34.150001525878906,34.150001525878906,35.599998474121094,32.79999923706055,33.29999923706055,5197242,2022-11-14
2022-11-21,35.25,35.25,35.79999923706055,34.0,35.79999923706055,4391481,2022-11-21
2022-11-28,37.0,37.0,37.45000076293945,35.150001525878906,35.20000076293945,8195689,2022-11-28
2022-12-05,34.75,34.75,37.5,34.54999923706055,37.04999923706055,4988281,2022-12-05
2022-12-12,38.54999923706055,38.54999923706055,40.400001525878906,34.45000076293945,34.75,10549342,2022-12-12
2022-12-19,32.400001525878906,32.400001525878906,39.70000076293945,31.600000381469727,38.95000076293945,7349498,2022-12-19
2022-12-26,34.849998474121094,34.849998474121094,36.099998474121094,32.5,32.54999923706055,3645969,2022-12-26
2023-01-02,34.5,34.5,35.900001525878906,34.29999923706055,34.95000076293945,2555183,2023-01-02
2023-01-09,35.20000076293945,35.20000076293945,35.900001525878906,34.45000076293945,34.900001525878906,2527125,2023-01-09
2023-01-16,33.099998474121094,33.099998474121094,35.45000076293945,32.650001525878906,35.400001525878906,4248355,2023-01-16
2023-01-23,30.600000381469727,30.600000381469727,33.25,29.799999237060547,33.150001525878906,3082360,2023-01-23
2023-01-30,30.950000762939453,30.950000762939453,32.400001525878906,30.200000762939453,31.0,3459005,2023-01-30
2023-02-06,30.899999618530273,30.899999618530273,31.549999237060547,30.0,31.0,2770302,2023-02-06
2023-02-13,31.399999618530273,31.399999618530273,32.099998474121094,30.600000381469727,30.899999618530273,2125937,2023-02-13
2023-02-20,30.5,30.5,31.600000381469727,29.899999618530273,31.450000762939453,1660729,2023-02-20
2023-02-27,30.350000381469727,30.350000381469727,30.700000762939453,29.899999618530273,30.549999237060547,1629296,2023-02-27
2023-03-06,30.100000381469727,30.100000381469727,31.0,29.950000762939453,30.450000762939453,2105109,2023-03-06
2023-03-13,29.200000762939453,29.200000762939453,30.200000762939453,27.649999618530273,30.0,3566036,2023-03-13
2023-03-20,27.700000762939453,27.700000762939453,29.399999618530273,27.549999237060547,29.200000762939453,3252801,2023-03-20
2023-03-27,26.799999237060547,26.799999237060547,28.0,25.200000762939453,28.0,4597252,2023-03-27
2023-04-03,28.399999618530273,28.399999618530273,28.850000381469727,27.0,27.149999618530273,1270482,2023-04-03
2023-04-10,28.950000762939453,28.950000762939453,29.5,28.100000381469727,28.549999237060547,1708603,2023-04-10
2023-04-17,29.899999618530273,29.899999618530273,30.899999618530273,28.850000381469727,30.899999618530273,3247514,2023-04-17
2023-04-24,30.5,30.5,31.5,29.649999618530273,30.25,2597713,2023-04-24
2023-05-01,31.049999237060547,31.049999237060547,32.150001525878906,30.100000381469727,30.5,2610666,2023-05-01
2023-05-08,31.0,31.0,31.899999618530273,30.0,31.100000381469727,2483131,2023-05-08
2023-05-15,30.350000381469727,30.350000381469727,31.399999618530273,30.049999237060547,31.100000381469727,1933050,2023-05-15
2023-05-22,31.399999618530273,31.399999618530273,32.900001525878906,30.0,30.299999237060547,4184772,2023-05-22
2023-05-29,33.900001525878906,33.900001525878906,34.599998474121094,31.399999618530273,31.549999237060547,7780022,2023-05-29
2023-06-05,32.70000076293945,32.70000076293945,35.20000076293945,32.400001525878906,34.5,6311871,2023-06-05
2023-06-12,34.400001525878906,34.400001525878906,35.150001525878906,32.400001525878906,32.5,8403508,2023-06-12
2023-06-19,35.349998474121094,35.349998474121094,36.70000076293945,33.70000076293945,34.25,10679532,2023-06-19
2023-06-26,34.04999923706055,34.04999923706055,36.0,33.95000076293945,35.45000076293945,4514811,2023-06-26
2023-07-03,35.45000076293945,35.45000076293945,36.25,34.0,34.29999923706055,4653771,2023-07-03
2023-07-10,34.150001525878906,34.150001525878906,35.900001525878906,32.95000076293945,35.70000076293945,5196052,2023-07-10
2023-07-17,36.29999923706055,36.29999923706055,37.20000076293945,33.650001525878906,34.5,10803984,2023-07-17
2023-07-24,42.150001525878906,42.150001525878906,42.45000076293945,36.349998474121094,36.349998474121094,22403830,2023-07-24
2023-07-31,40.900001525878906,40.900001525878906,43.150001525878906,40.0,42.70000076293945,13790234,2023-07-31
2023-08-07,43.0,43.0,44.650001525878906,41.0,41.0,15318359,2023-08-07
2023-08-14,42.20000076293945,42.20000076293945,44.0,41.400001525878906,42.900001525878906,8257011,2023-08-14
2023-08-21,42.79999923706055,42.79999923706055,44.599998474121094,41.5,42.20000076293945,10355459,2023-08-21
2023-08-28,43.599998474121094,43.599998474121094,43.849998474121094,41.650001525878906,43.20000076293945,8851216,2023-08-28
2023-09-04,44.900001525878906,44.900001525878906,47.900001525878906,43.650001525878906,43.70000076293945,17571421,2023-09-04
2023-09-11,47.099998474121094,47.099998474121094,47.70000076293945,40.70000076293945,45.25,23046980,2023-09-11
2023-09-18,51.20000076293945,51.20000076293945,54.29999923706055,47.25,48.349998474121094,57371482,2023-09-18
2023-09-25,50.29999923706055,50.29999923706055,54.20000076293945,49.45000076293945,51.45000076293945,22209069,2023-09-25
2023-10-02,52.54999923706055,52.54999923706055,55.349998474121094,50.29999923706055,50.29999923706055,35125689,2023-10-02
2023-10-09,52.54999923706055,52.54999923706055,54.900001525878906,49.900001525878906,50.900001525878906,26710047,2023-10-09
2023-10-16,49.70000076293945,49.70000076293945,53.599998474121094,48.20000076293945,52.0,20525512,2023-10-16
2023-10-23,45.54999923706055,45.54999923706055,50.099998474121094,42.45000076293945,49.849998474121094,15348808,2023-10-23
2023-10-30,50.349998474121094,50.349998474121094,51.70000076293945,44.599998474121094,45.79999923706055,12242265,2023-10-30
2023-11-06,54.70000076293945,54.70000076293945,56.79999923706055,52.099998474121094,52.099998474121094,32195077,2023-11-06
2023-11-13,56.95000076293945,56.95000076293945,59.75,53.599998474121094,54.95000076293945,31410862,2023-11-13
2023-11-20,54.25,54.25,58.150001525878906,53.54999923706055,56.95000076293945,12282314,2023-11-20
2023-11-27,53.849998474121094,53.849998474121094,56.650001525878906,53.150001525878906,54.25,13330100,2023-11-27
2023-12-04,56.150001525878906,56.150001525878906,59.900001525878906,53.20000076293945,54.45000076293945,31135768,2023-12-04
2023-12-11,56.75,56.75,61.29999923706055,56.150001525878906,56.400001525878906,23493897,2023-12-11
2023-12-18,54.849998474121094,54.849998474121094,60.0,51.5,56.5,28386553,2023-12-18
2023-12-25,57.099998474121094,57.099998474121094,57.599998474121094,54.849998474121094,54.849998474121094,10498273,2023-12-25
2024-01-01,58.900001525878906,58.900001525878906,60.849998474121094,55.79999923706055,57.29999923706055,25305201,2024-01-01
2024-01-08,64.0999984741211,64.0999984741211,69.4000015258789,59.29999923706055,59.400001525878906,77752830,2024-01-08
2024-01-15,61.20000076293945,61.20000076293945,65.0,58.650001525878906,64.6500015258789,30532174,2024-01-15
2024-01-22,59.5,59.5,61.5,57.5,61.20000076293945,12867608,2024-01-22
2024-01-29,57.95000076293945,57.95000076293945,62.70000076293945,57.599998474121094,59.95000076293945,20423677,2024-01-29
2024-02-05,60.650001525878906,60.650001525878906,65.0999984741211,57.95000076293945,58.20000076293945,35570201,2024-02-05
2024-02-12,59.29999923706055,59.29999923706055,61.70000076293945,53.650001525878906,61.0,18496742,2024-02-12
2024-02-19,58.400001525878906,58.400001525878906,61.849998474121094,57.0,59.5,10700682,2024-02-19
2024-02-26,55.20000076293945,55.20000076293945,59.25,53.5,58.849998474121094,10877282,2024-02-26
2024-03-04,55.5,55.5,56.95000076293945,50.900001525878906,56.29999923706055,10505160,2024-03-04
2024-03-11,50.75,50.75,56.29999923706055,46.25,55.45000076293945,14072311,2024-03-11
2024-03-18,50.5,50.5,51.5,48.45000076293945,50.0,7664360,2024-03-18
2024-03-25,47.04999923706055,47.04999923706055,51.45000076293945,46.650001525878906,50.5,8355186,2024-03-25
2024-04-01,53.79999923706055,53.79999923706055,54.70000076293945,47.79999923706055,47.849998474121094,11607029,2024-04-01
2024-04-08,51.20000076293945,51.20000076293945,54.400001525878906,50.45000076293945,54.20000076293945,4710450,2024-04-08
2024-04-15,49.650001525878906,49.650001525878906,52.900001525878906,48.75,50.20000076293945,6533690,2024-04-15
2024-04-22,53.099998474121094,53.099998474121094,54.54999923706055,49.79999923706055,50.04999923706055,10749098,2024-04-22
2024-04-29,51.20000076293945,51.20000076293945,53.650001525878906,50.5,53.5,5427087,2024-04-29
2024-05-06,48.650001525878906,48.650001525878906,51.54999923706055,47.75,51.54999923706055,4870474,2024-05-06
2024-05-13,51.20000076293945,51.20000076293945,52.79999923706055,47.349998474121094,48.650001525878906,9271294,2024-05-13
2024-05-20,53.20000076293945,53.20000076293945,54.349998474121094,50.04999923706055,51.25,9667820,2024-05-20
2024-05-27,49.20000076293945,49.20000076293945,53.400001525878906,48.900001525878906,53.20000076293945,9209888,2024-05-27
2024-06-03,49.599998474121094,49.599998474121094,51.349998474121094,43.29999923706055,51.29999923706055,7719305,2024-06-03
2024-06-10,53.790000915527344,53.790000915527344,55.349998474121094,49.9900016784668,50.0,17468141,2024-06-10
2024-06-17,55.959999084472656,55.959999084472656,58.20000076293945,52.560001373291016,53.790000915527344,23879440,2024-06-17
2024-06-24,53.310001373291016,53.310001373291016,57.2400016784668,52.20000076293945,55.79999923706055,9820648,2024-06-24
2024-07-01,55.02000045776367,55.02000045776367,57.45000076293945,53.13999938964844,53.72999954223633,14349409,2024-07-01
2024-07-08,53.63999938964844,53.63999938964844,56.75,53.13999938964844,55.20000076293945,9251947,2024-07-08
2024-07-15,52.040000915527344,52.040000915527344,57.70000076293945,51.790000915527344,54.119998931884766,17013958,2024-07-15
2024-07-22,55.459999084472656,55.459999084472656,56.150001525878906,49.650001525878906,52.040000915527344,11249539,2024-07-22
2024-07-29,55.119998931884766,55.119998931884766,58.900001525878906,54.099998474121094,55.849998474121094,19843068,2024-07-29
2024-08-05,52.540000915527344,52.540000915527344,54.0,50.150001525878906,54.0,11191195,2024-08-05
2024-08-12,49.959999084472656,49.959999084472656,52.970001220703125,49.34000015258789,52.060001373291016,7419568,2024-08-12
2024-08-19,52.86000061035156,52.86000061035156,54.95000076293945,50.060001373291016,50.84000015258789,10327174,2024-08-19
2024-08-26,53.06999969482422,53.06999969482422,55.66999816894531,52.2599983215332,52.91999816894531,11986328,2024-08-26
2024-09-02,50.810001373291016,50.810001373291016,52.88999938964844,50.619998931884766,52.88999938964844,6548028,2024-09-02
2024-09-09,51.7599983215332,51.7599983215332,52.720001220703125,49.70000076293945,50.79999923706055,6413917,2024-09-09
2024-09-16,54.63999938964844,54.63999938964844,57.45000076293945,51.75,51.9900016784668,32153241,2024-09-16
2024-09-23,53.0,53.0,55.43000030517578,52.349998474121094,54.5099983215332,7890067,2024-09-23
2024-09-30,51.91999816894531,51.91999816894531,55.43000030517578,51.689998626708984,52.900001525878906,7623077,2024-09-30
2024-10-07,51.75,51.75,53.4900016784668,49.5099983215332,52.33000183105469,7169893,2024-10-07
2024-10-14,48.54999923706055,48.54999923706055,52.47999954223633,47.599998474121094,52.0,7481029,2024-10-14
2024-10-21,42.880001068115234,42.880001068115234,49.4900016784668,42.36000061035156,48.70000076293945,7191953,2024-10-21
2024-10-28,48.540000915527344,48.540000915527344,48.790000915527344,42.15999984741211,43.189998626708984,6363232,2024-10-28
2024-11-04,46.91999816894531,46.91999816894531,49.439998626708984,46.63999938964844,48.439998626708984,6126119,2024-11-04
2024-11-11,43.5,43.5,47.040000915527344,42.63999938964844,46.900001525878906,3823735,2024-11-11
2024-11-18,43.20000076293945,43.20000076293945,44.4900016784668,42.54999923706055,43.54999923706055,3012085,2024-11-18
2024-11-25,44.63999938964844,44.63999938964844,45.900001525878906,43.5,43.97999954223633,3523991,2024-11-25
2024-12-02,45.029998779296875,45.029998779296875,46.7400016784668,44.5,44.7400016784668,4063405,2024-12-02
2024-12-09,44.27000045776367,44.27000045776367,45.959999084472656,43.900001525878906,45.22999954223633,3932579,2024-12-09
2024-12-16,42.560001373291016,42.560001373291016,45.5,42.349998474121094,44.5,5206712,2024-12-16
2024-12-23,41.43000030517578,41.43000030517578,43.369998931884766,40.0099983215332,43.369998931884766,3654719,2024-12-23
2024-12-30,44.5,44.5,45.099998474121094,40.43000030517578,41.4900016784668,4138997,2024-12-30
2025-01-06,41.0,41.0,44.650001525878906,40.849998474121094,44.29999923706055,5437678,2025-01-06
2025-01-13,40.400001525878906,40.400001525878906,41.20000076293945,37.0,40.81999969482422,6849257,2025-01-13
2025-01-20,38.720001220703125,38.720001220703125,42.150001525878906,38.54999923706055,40.54999923706055,3749608,2025-01-20
2025-01-27,39.15999984741211,39.15999984741211,40.25,35.61000061035156,38.72999954223633,7193669,2025-01-27
2025-02-03,38.09000015258789,38.09000015258789,39.400001525878906,37.61000061035156,38.58000183105469,2154279,2025-02-03
2025-02-10,34.150001525878906,34.150001525878906,38.400001525878906,34.0,38.0,3573197,2025-02-10
2025-02-17,34.16999816894531,34.16999816894531,35.779998779296875,32.84000015258789,34.150001525878906,3670445,2025-02-17
2025-02-24,31.59000015258789,31.59000015258789,34.4900016784668,31.270000457763672,34.279998779296875,2932844,2025-02-24
2025-03-03,32.7599983215332,32.7599983215332,33.900001525878906,30.110000610351562,31.729999542236328,6182177,2025-03-03
2025-03-10,30.790000915527344,30.790000915527344,33.75,30.670000076293945,32.939998626708984,4984415,2025-03-10
2025-03-17,33.040000915527344,33.040000915527344,33.400001525878906,30.0,30.700000762939453,5069387,2025-03-17
2025-03-24,31.18000030517578,31.18000030517578,34.189998626708984,30.770000457763672,33.45000076293945,10510365,2025-03-24
2025-03-31,31.520000457763672,31.520000457763672,33.150001525878906,30.979999542236328,31.18000030517578,3652360,2025-03-31
2025-04-07,30.770000457763672,30.770000457763672,31.299999237060547,28.139999389648438,30.010000228881836,4357470,2025-04-07
2025-04-14,33.040000915527344,33.040000915527344,33.95000076293945,30.770000457763672,30.770000457763672,2874290,2025-04-14
2025-04-21,32.939998626708984,32.939998626708984,35.45000076293945,32.70000076293945,33.2400016784668,7212362,2025-04-21
2025-04-28,32.04999923706055,32.04999923706055,33.70000076293945,31.81999969482422,32.939998626708984,2600133,2025-04-28
2025-05-05,31.920000076293945,31.920000076293945,32.630001068115234,29.459999084472656,32.4900016784668,2401941,2025-05-05
2025-05-12,35.25,35.25,35.5,32.63999938964844,32.97999954223633,3661507,2025-05-12
2025-05-19,34.810001373291016,34.810001373291016,36.04999923706055,34.20000076293945,35.47999954223633,4092780,2025-05-19
2025-05-26,37.86000061035156,37.86000061035156,38.720001220703125,34.54999923706055,34.849998474121094,7395807,2025-05-26
2025-06-02,36.58000183105469,36.58000183105469,38.0,35.720001220703125,37.66999816894531,5138057,2025-06-02
2025-06-09,36.54999923706055,36.54999923706055,39.20000076293945,36.20000076293945,36.7400016784668,5508994,2025-06-09
2025-06-16,34.88999938964844,34.88999938964844,36.86000061035156,34.459999084472656,36.29999923706055,2483728,2025-06-16
