Date,Adj Close_INDIANHUME.NS,Close_INDIANHUME.NS,High_INDIANHUME.NS,Low_INDIANHUME.NS,Open_INDIANHUME.NS,Volume_INDIANHUME.NS,Date
2021-09-27,196.5860595703125,200.6999969482422,207.4499969482422,195.0,195.8000030517578,277019,2021-09-27
2021-10-04,200.0143280029297,204.1999969482422,213.0,198.10000610351562,200.6999969482422,416874,2021-10-04
2021-10-11,198.8389129638672,203.0,210.25,202.0,204.1999969482422,183005,2021-10-11
2021-10-18,198.1042938232422,202.25,206.0500030517578,191.5,205.60000610351562,450142,2021-10-18
2021-10-25,185.12588500976562,189.0,204.0,188.0500030517578,202.25,205757,2021-10-25
2021-11-01,189.5336456298828,193.5,197.6999969482422,188.0,190.3000030517578,117448,2021-11-01
2021-11-08,204.56900024414062,208.85000610351562,218.0500030517578,190.10000610351562,195.0,1291970,2021-11-08
2021-11-15,194.2352752685547,198.3000030517578,211.3000030517578,196.5,209.0,320887,2021-11-15
2021-11-22,192.3252410888672,196.35000610351562,205.89999389648438,190.10000610351562,197.0,239422,2021-11-22
2021-11-29,189.2887725830078,193.25,197.0500030517578,188.0,197.0,133680,2021-11-29
2021-12-06,193.4026641845703,197.4499969482422,199.8000030517578,189.0,193.10000610351562,145091,2021-12-06
2021-12-13,184.88099670410156,188.75,204.89999389648438,185.5500030517578,200.0,216249,2021-12-13
2021-12-20,178.07347106933594,181.8000030517578,187.1999969482422,178.0,186.0500030517578,158074,2021-12-20
2021-12-27,190.66004943847656,194.64999389648438,204.0,180.0,182.0,311612,2021-12-27
2022-01-03,199.0837860107422,203.25,212.6999969482422,194.64999389648438,194.64999389648438,411619,2022-01-03
2022-01-10,207.50750732421875,211.85000610351562,217.1999969482422,202.8000030517578,204.89999389648438,573627,2022-01-10
2022-01-17,212.9437255859375,217.39999389648438,229.89999389648438,209.10000610351562,210.0500030517578,1074250,2022-01-17
2022-01-24,210.25010681152344,214.64999389648438,224.35000610351562,200.0,215.0,485171,2022-01-24
2022-01-31,218.86972045898438,223.4499969482422,236.0,213.25,216.35000610351562,1141845,2022-01-31
2022-02-07,215.49044799804688,220.0,227.8000030517578,216.0,224.0,340338,2022-02-07
2022-02-14,203.14871215820312,207.39999389648438,218.85000610351562,202.0,215.64999389648438,255746,2022-02-14
2022-02-21,188.11337280273438,192.0500030517578,212.0,185.10000610351562,207.0,284994,2022-02-21
2022-02-28,186.8400115966797,190.75,200.85000610351562,187.8000030517578,190.0,180380,2022-02-28
2022-03-07,184.88099670410156,188.75,194.9499969482422,179.60000610351562,187.9499969482422,174428,2022-03-07
2022-03-14,185.46871948242188,189.35000610351562,193.39999389648438,183.10000610351562,192.89999389648438,159709,2022-03-14
2022-03-21,180.5712127685547,184.35000610351562,192.89999389648438,183.10000610351562,190.0,234438,2022-03-21
2022-03-28,179.44476318359375,183.1999969482422,187.64999389648438,175.10000610351562,184.10000610351562,284690,2022-03-28
2022-04-04,189.19081115722656,193.14999389648438,198.0,186.0500030517578,187.1999969482422,255107,2022-04-04
2022-04-11,192.4231719970703,196.4499969482422,207.0,193.8000030517578,194.9499969482422,211262,2022-04-11
2022-04-18,190.2682647705078,194.25,199.4499969482422,187.1999969482422,195.0,131945,2022-04-18
2022-04-25,177.2898712158203,181.0,193.0,180.0,193.0,215818,2022-04-25
2022-05-02,165.53585815429688,169.0,184.0,168.0,180.0,118237,2022-05-02
2022-05-09,154.9082489013672,158.14999389648438,169.14999389648438,156.5500030517578,169.0,148991,2022-05-09
2022-05-16,158.58135986328125,161.89999389648438,164.75,156.85000610351562,163.0,139266,2022-05-16
2022-05-23,153.9777069091797,157.1999969482422,163.75,150.85000610351562,161.0,79395,2022-05-23
2022-05-30,156.27955627441406,159.5500030517578,166.8000030517578,156.9499969482422,159.75,120581,2022-05-30
2022-06-06,152.85130310058594,156.0500030517578,161.0500030517578,155.1999969482422,161.0500030517578,69168,2022-06-06
2022-06-13,138.06082153320312,140.9499969482422,156.0,140.0,154.1999969482422,70976,2022-06-13
2022-06-20,139.53005981445312,142.4499969482422,149.9499969482422,135.10000610351562,145.0,207936,2022-06-20
2022-06-27,137.081298828125,139.9499969482422,147.64999389648438,137.1999969482422,142.85000610351562,76630,2022-06-27
2022-07-04,139.87289428710938,142.8000030517578,144.89999389648438,137.64999389648438,139.89999389648438,117500,2022-07-04
2022-07-11,142.07676696777344,145.0500030517578,151.8000030517578,142.0,142.0,95259,2022-07-11
2022-07-18,156.73313903808594,157.85000610351562,159.5,144.14999389648438,144.14999389648438,132014,2022-07-18
2022-07-25,154.15151977539062,155.25,157.39999389648438,148.64999389648438,155.35000610351562,64969,2022-07-25
2022-08-01,147.5982208251953,148.64999389648438,163.64999389648438,148.0500030517578,153.1999969482422,215312,2022-08-01
2022-08-08,152.06639099121094,153.14999389648438,154.9499969482422,149.0500030517578,150.0,177272,2022-08-08
2022-08-15,173.61285400390625,174.85000610351562,180.0,152.0,153.14999389648438,603578,2022-08-15
2022-08-22,172.9674530029297,174.1999969482422,183.0,165.60000610351562,177.39999389648438,350569,2022-08-22
2022-08-29,173.61285400390625,174.85000610351562,180.14999389648438,165.4499969482422,168.60000610351562,225380,2022-08-29
2022-09-05,168.99574279785156,170.1999969482422,177.39999389648438,167.0,176.0,223670,2022-09-05
2022-09-12,172.66957092285156,173.89999389648438,181.9499969482422,169.0,170.0,367586,2022-09-12
2022-09-19,173.56320190429688,174.8000030517578,188.4499969482422,170.5500030517578,176.60000610351562,455410,2022-09-19
2022-09-26,159.26507568359375,160.39999389648438,175.8000030517578,159.0,174.5,253162,2022-09-26
2022-10-03,176.54197692871094,177.8000030517578,186.0,157.0500030517578,160.5,1686189,2022-10-03
2022-10-10,167.65530395507812,168.85000610351562,182.14999389648438,166.5500030517578,176.5,315257,2022-10-10
2022-10-17,161.10198974609375,162.25,172.0,160.35000610351562,168.85000610351562,192999,2022-10-17
2022-10-24,163.88218688964844,165.0500030517578,169.5,163.85000610351562,165.0,127282,2022-10-24
2022-10-31,169.34327697753906,170.5500030517578,172.5500030517578,162.9499969482422,165.0500030517578,172757,2022-10-31
2022-11-07,157.82533264160156,158.9499969482422,178.9499969482422,154.14999389648438,172.0,377292,2022-11-07
2022-11-14,154.201171875,155.3000030517578,160.4499969482422,154.0,158.9499969482422,141051,2022-11-14
2022-11-21,157.17994689941406,158.3000030517578,159.39999389648438,154.5,155.5,90024,2022-11-21
2022-11-28,167.05953979492188,168.25,170.0,158.0,159.39999389648438,215376,2022-11-28
2022-12-05,155.24374389648438,156.35000610351562,170.64999389648438,154.64999389648438,168.0,188091,2022-12-05
2022-12-12,153.8040008544922,154.89999389648438,161.39999389648438,154.1999969482422,157.0,198175,2022-12-12
2022-12-19,142.3357391357422,143.35000610351562,157.4499969482422,141.3000030517578,155.75,165036,2022-12-19
2022-12-26,154.00259399414062,155.10000610351562,157.5,141.5500030517578,142.5,139978,2022-12-26
2023-01-02,146.70460510253906,147.75,157.3000030517578,147.0,155.10000610351562,157890,2023-01-02
2023-01-09,150.7755889892578,151.85000610351562,154.8000030517578,147.8000030517578,149.89999389648438,99935,2023-01-09
2023-01-16,148.24363708496094,149.3000030517578,153.75,147.60000610351562,150.39999389648438,224572,2023-01-16
2023-01-23,142.1371307373047,143.14999389648438,151.9499969482422,141.5500030517578,149.5,85276,2023-01-23
2023-01-30,141.34280395507812,142.35000610351562,147.0,141.0,143.14999389648438,160364,2023-01-30
2023-02-06,149.58407592773438,150.64999389648438,160.85000610351562,139.10000610351562,142.35000610351562,373708,2023-02-06
2023-02-13,141.59103393554688,142.60000610351562,152.5,139.39999389648438,152.5,130125,2023-02-13
2023-02-20,134.73985290527344,135.6999969482422,145.39999389648438,135.39999389648438,142.60000610351562,136177,2023-02-20
2023-02-27,133.10153198242188,134.0500030517578,139.9499969482422,132.0,137.0500030517578,190444,2023-02-27
2023-03-06,132.85330200195312,133.8000030517578,137.5500030517578,130.35000610351562,133.1999969482422,209045,2023-03-06
2023-03-13,123.42051696777344,124.30000305175781,135.5500030517578,123.55000305175781,135.5,195284,2023-03-13
2023-03-20,119.69705200195312,120.55000305175781,126.0999984741211,120.1500015258789,124.25,167707,2023-03-20
2023-03-27,120.49138641357422,121.3499984741211,124.0,115.5999984741211,121.4000015258789,266893,2023-03-27
2023-04-03,132.10861206054688,133.0500030517578,136.35000610351562,121.5,122.55000305175781,129829,2023-04-03
2023-04-10,133.15118408203125,134.10000610351562,139.64999389648438,131.10000610351562,133.0500030517578,184786,2023-04-10
2023-04-17,137.2718048095703,138.25,149.8000030517578,130.60000610351562,135.0,301649,2023-04-17
2023-04-24,138.01651000976562,139.0,144.8000030517578,136.5500030517578,137.89999389648438,233320,2023-04-24
2023-05-01,139.5555419921875,140.5500030517578,143.0,136.75,139.0,210831,2023-05-01
2023-05-08,141.6406707763672,142.64999389648438,147.6999969482422,137.8000030517578,140.89999389648438,509891,2023-05-08
2023-05-15,138.46331787109375,139.4499969482422,146.0,134.39999389648438,143.60000610351562,733654,2023-05-15
2023-05-22,140.00234985351562,141.0,147.8000030517578,138.35000610351562,139.60000610351562,529270,2023-05-22
2023-05-29,156.882080078125,158.0,161.5,138.5500030517578,140.0,1212582,2023-05-29
2023-06-05,197.34373474121094,198.75,202.0,156.1999969482422,160.89999389648438,3808255,2023-06-05
2023-06-12,194.9607391357422,196.35000610351562,203.6999969482422,187.9499969482422,199.4499969482422,1209232,2023-06-12
2023-06-19,194.21603393554688,195.60000610351562,204.4499969482422,191.0,199.9499969482422,590547,2023-06-19
2023-06-26,218.6419677734375,220.1999969482422,223.75,195.0,199.0,2217766,2023-06-26
2023-07-03,234.7273406982422,236.39999389648438,242.5,216.35000610351562,222.39999389648438,1794340,2023-07-03
2023-07-10,238.00399780273438,239.6999969482422,251.0500030517578,223.0,236.0,1287065,2023-07-10
2023-07-17,268.33782958984375,270.25,279.8999938964844,228.9499969482422,241.0,3380914,2023-07-17
2023-07-24,253.3710479736328,254.25,278.95001220703125,251.5500030517578,272.0,901053,2023-07-24
2023-07-31,276.09222412109375,277.04998779296875,281.79998779296875,255.25,256.3999938964844,1069334,2023-07-31
2023-08-07,273.0029602050781,273.95001220703125,303.70001220703125,247.10000610351562,283.0,1874006,2023-08-07
2023-08-14,284.3635559082031,285.3500061035156,296.8999938964844,264.45001220703125,274.0,863892,2023-08-14
2023-08-21,275.1455383300781,276.1000061035156,292.70001220703125,270.75,287.79998779296875,423446,2023-08-21
2023-08-28,284.5130310058594,285.5,288.0,274.25,276.1000061035156,270300,2023-08-28
2023-09-04,273.7503662109375,274.70001220703125,288.0,266.79998779296875,285.5,275984,2023-09-04
2023-09-11,261.6423645019531,262.54998779296875,280.45001220703125,246.0,276.0,314585,2023-09-11
2023-09-18,243.156494140625,244.0,265.79998779296875,242.3000030517578,262.75,131135,2023-09-18
2023-09-25,240.96409606933594,241.8000030517578,246.89999389648438,238.5,242.0,164281,2023-09-25
2023-10-02,251.77658081054688,252.64999389648438,256.1499938964844,236.39999389648438,241.8000030517578,195577,2023-10-02
2023-10-09,243.50527954101562,244.35000610351562,250.0,236.3000030517578,246.39999389648438,155654,2023-10-09
2023-10-16,252.8229522705078,253.6999969482422,264.79998779296875,237.0500030517578,241.39999389648438,590656,2023-10-16
2023-10-23,231.0983123779297,231.89999389648438,252.85000610351562,211.64999389648438,252.85000610351562,327024,2023-10-23
2023-10-30,232.343994140625,233.14999389648438,238.89999389648438,220.8000030517578,231.10000610351562,243097,2023-10-30
2023-11-06,231.54676818847656,232.35000610351562,237.64999389648438,227.5500030517578,237.64999389648438,153359,2023-11-06
2023-11-13,252.42434692382812,253.3000030517578,255.6999969482422,232.5500030517578,235.1999969482422,323820,2023-11-13
2023-11-20,245.64784240722656,246.5,262.0,242.64999389648438,254.8000030517578,240832,2023-11-20
2023-11-27,247.1426544189453,248.0,259.29998779296875,246.3000030517578,246.5,190635,2023-11-27
2023-12-04,261.04443359375,261.95001220703125,280.75,248.35000610351562,248.35000610351562,980411,2023-12-04
2023-12-11,257.7558288574219,258.6499938964844,272.1499938964844,252.60000610351562,264.54998779296875,466594,2023-12-11
2023-12-18,250.03262329101562,250.89999389648438,280.0,242.60000610351562,262.0,501139,2023-12-18
2023-12-25,241.86097717285156,242.6999969482422,256.79998779296875,241.6999969482422,250.89999389648438,268868,2023-12-25
2024-01-01,256.3606872558594,257.25,265.70001220703125,242.1999969482422,245.14999389648438,521979,2024-01-01
2024-01-08,254.66656494140625,255.5500030517578,273.20001220703125,249.1999969482422,257.95001220703125,673393,2024-01-08
2024-01-15,256.6596374511719,257.54998779296875,261.5,242.4499969482422,257.29998779296875,247138,2024-01-15
2024-01-22,246.09628295898438,246.9499969482422,259.8500061035156,238.75,257.54998779296875,257236,2024-01-22
2024-01-29,245.7973175048828,246.64999389648438,251.9499969482422,243.0,248.9499969482422,271806,2024-01-29
2024-02-05,256.7593078613281,257.6499938964844,269.0,239.39999389648438,249.0,780107,2024-02-05
2024-02-12,253.12191772460938,254.0,272.0,231.0500030517578,260.0,1157059,2024-02-12
2024-02-19,309.5262451171875,310.6000061035156,319.8999938964844,257.6000061035156,257.6000061035156,4187611,2024-02-19
2024-02-26,296.6708679199219,297.70001220703125,326.0,289.1000061035156,312.0,1193268,2024-02-26
2024-03-04,277.6368713378906,278.6000061035156,306.3500061035156,275.1000061035156,306.29998779296875,533189,2024-03-04
2024-03-11,277.8860168457031,278.8500061035156,284.79998779296875,233.39999389648438,279.6000061035156,3389622,2024-03-11
2024-03-18,266.1766357421875,267.1000061035156,281.45001220703125,260.1000061035156,278.8999938964844,581803,2024-03-18
2024-03-25,253.8195037841797,254.6999969482422,271.3999938964844,252.1999969482422,267.1000061035156,314081,2024-03-25
2024-04-01,284.71234130859375,285.70001220703125,297.29998779296875,252.6999969482422,257.6000061035156,1018583,2024-04-01
2024-04-08,276.4908752441406,277.45001220703125,293.3999938964844,272.79998779296875,286.79998779296875,246712,2024-04-08
2024-04-15,262.3399353027344,263.25,278.3999938964844,256.45001220703125,268.0,233312,2024-04-15
2024-04-22,274.8963928222656,275.8500061035156,279.8999938964844,264.79998779296875,265.20001220703125,367656,2024-04-22
2024-04-29,265.7281799316406,266.6499938964844,285.0,265.0,277.95001220703125,259656,2024-04-29
2024-05-06,255.96206665039062,256.8500061035156,271.45001220703125,250.5,269.25,272869,2024-05-06
2024-05-13,336.5325927734375,337.70001220703125,338.3999938964844,250.60000610351562,257.5,3329360,2024-05-13
2024-05-20,327.0654296875,328.20001220703125,369.79998779296875,322.29998779296875,322.29998779296875,3136109,2024-05-20
2024-05-27,312.8148498535156,313.8999938964844,342.45001220703125,306.6000061035156,331.3999938964844,782796,2024-05-27
2024-06-03,335.5360412597656,336.70001220703125,345.0,271.6000061035156,324.3500061035156,1131137,2024-06-03
2024-06-10,383.1707763671875,384.5,398.6499938964844,335.6000061035156,346.95001220703125,2086486,2024-06-10
2024-06-17,415.2594909667969,416.70001220703125,434.8999938964844,368.3999938964844,384.5,2333271,2024-06-17
2024-06-24,404.2476501464844,405.6499938964844,427.29998779296875,392.95001220703125,416.3500061035156,919571,2024-06-24
2024-07-01,412.9674072265625,414.3999938964844,439.3999938964844,404.8500061035156,407.6000061035156,940334,2024-07-01
2024-07-08,429.95849609375,431.45001220703125,455.3500061035156,405.0,414.3999938964844,1652008,2024-07-08
2024-07-15,414.9106750488281,416.3500061035156,455.0,414.0,434.29998779296875,842216,2024-07-15
2024-07-22,514.8499755859375,514.8499755859375,531.0,393.54998779296875,413.95001220703125,2682452,2024-07-22
2024-07-29,526.7000122070312,526.7000122070312,549.7999877929688,491.95001220703125,518.9500122070312,1603103,2024-07-29
2024-08-05,516.2000122070312,516.2000122070312,551.0,475.0,526.7000122070312,1588715,2024-08-05
2024-08-12,509.3999938964844,509.3999938964844,527.7000122070312,468.3999938964844,518.0,702756,2024-08-12
2024-08-19,531.5,531.5,551.0,502.0,510.0,950298,2024-08-19
2024-08-26,537.25,537.25,572.0,520.0,534.2000122070312,1383635,2024-08-26
2024-09-02,551.5999755859375,551.5999755859375,613.7000122070312,542.5,598.0,3217415,2024-09-02
2024-09-09,557.9000244140625,557.9000244140625,582.0,537.5999755859375,553.7999877929688,897935,2024-09-09
2024-09-16,513.3499755859375,513.3499755859375,562.4000244140625,497.95001220703125,559.7999877929688,574776,2024-09-16
2024-09-23,492.8500061035156,492.8500061035156,528.9000244140625,486.20001220703125,517.9000244140625,483073,2024-09-23
2024-09-30,477.1000061035156,477.1000061035156,505.0,472.1499938964844,492.8500061035156,368801,2024-09-30
2024-10-07,471.8500061035156,471.8500061035156,484.6499938964844,427.0,479.95001220703125,503794,2024-10-07
2024-10-14,468.8500061035156,468.8500061035156,481.29998779296875,450.1499938964844,471.1000061035156,345125,2024-10-14
2024-10-21,417.1499938964844,417.1499938964844,466.8999938964844,407.0,466.8999938964844,388918,2024-10-21
2024-10-28,445.29998779296875,445.29998779296875,450.0,405.6499938964844,420.1499938964844,162865,2024-10-28
2024-11-04,455.04998779296875,455.04998779296875,466.95001220703125,432.54998779296875,446.6499938964844,226288,2024-11-04
2024-11-11,387.25,387.25,467.45001220703125,383.20001220703125,455.04998779296875,310523,2024-11-11
2024-11-18,399.3999938964844,399.3999938964844,424.3500061035156,372.6000061035156,386.3500061035156,261819,2024-11-18
2024-11-25,412.1499938964844,412.1499938964844,425.8999938964844,393.5,402.8999938964844,173045,2024-11-25
2024-12-02,436.3999938964844,436.3999938964844,454.3999938964844,404.25,408.1000061035156,325644,2024-12-02
2024-12-09,431.20001220703125,431.20001220703125,457.3999938964844,419.70001220703125,439.3500061035156,365384,2024-12-09
2024-12-16,386.6499938964844,386.6499938964844,438.8999938964844,381.6000061035156,431.25,191918,2024-12-16
2024-12-23,368.95001220703125,368.95001220703125,393.5,360.0,386.95001220703125,271461,2024-12-23
2024-12-30,379.1000061035156,379.1000061035156,390.0,343.54998779296875,369.54998779296875,279997,2024-12-30
2025-01-06,347.20001220703125,347.20001220703125,382.95001220703125,344.6499938964844,380.0,225301,2025-01-06
2025-01-13,348.6499938964844,348.6499938964844,353.3500061035156,322.04998779296875,342.0,200989,2025-01-13
2025-01-20,308.1499938964844,308.1499938964844,354.8500061035156,306.0,349.20001220703125,208626,2025-01-20
2025-01-27,345.1000061035156,345.1000061035156,347.6499938964844,290.0,308.8999938964844,340446,2025-01-27
2025-02-03,329.45001220703125,329.45001220703125,345.8999938964844,326.0,341.1000061035156,104647,2025-02-03
2025-02-10,290.0,290.0,330.20001220703125,287.5,329.3999938964844,168919,2025-02-10
2025-02-17,329.75,329.75,348.0,281.04998779296875,286.0,697048,2025-02-17
2025-02-24,322.29998779296875,322.29998779296875,389.3500061035156,320.1499938964844,326.45001220703125,1406335,2025-02-24
2025-03-03,331.6000061035156,331.6000061035156,339.0,295.0,323.79998779296875,399206,2025-03-03
2025-03-10,301.95001220703125,301.95001220703125,335.20001220703125,299.95001220703125,330.04998779296875,206534,2025-03-10
2025-03-17,374.8500061035156,374.8500061035156,389.0,294.1000061035156,302.0,1793363,2025-03-17
2025-03-24,365.29998779296875,365.29998779296875,398.0,358.0,379.0,741023,2025-03-24
2025-03-31,384.25,384.25,413.0,358.20001220703125,365.29998779296875,451449,2025-03-31
2025-04-07,389.0,389.0,400.0,316.04998779296875,316.04998779296875,396384,2025-04-07
2025-04-14,401.5,401.5,408.0,390.0,392.6000061035156,201928,2025-04-14
2025-04-21,399.25,399.25,415.8999938964844,388.0,401.5,489823,2025-04-21
2025-04-28,392.54998779296875,392.54998779296875,402.8999938964844,375.1499938964844,399.5,190420,2025-04-28
2025-05-05,378.45001220703125,378.45001220703125,396.0,366.3500061035156,386.3999938964844,259897,2025-05-05
2025-05-12,408.8999938964844,408.8999938964844,422.8999938964844,385.0,385.0,671929,2025-05-12
2025-05-19,431.04998779296875,431.04998779296875,447.3999938964844,412.6000061035156,412.6000061035156,460508,2025-05-19
2025-05-26,426.1000061035156,426.1000061035156,447.6000061035156,425.0,433.79998779296875,279289,2025-05-26
2025-06-02,429.0,429.0,443.0,413.1499938964844,428.5,381691,2025-06-02
2025-06-09,428.1499938964844,428.1499938964844,461.0,420.3500061035156,432.70001220703125,1117477,2025-06-09
2025-06-16,405.8500061035156,405.8500061035156,439.8999938964844,395.70001220703125,431.70001220703125,279347,2025-06-16
2025-06-23,427.20001220703125,427.20001220703125,437.95001220703125,399.0,401.0,246908,2025-06-23
2025-06-30,458.8500061035156,458.8500061035156,479.0,427.54998779296875,432.0,814777,2025-06-30
2025-07-07,437.70001220703125,437.70001220703125,478.0,434.95001220703125,463.45001220703125,396468,2025-07-07
2025-07-14,442.29998779296875,442.29998779296875,444.95001220703125,433.6499938964844,442.1000061035156,73656,2025-07-14
