Date,Adj Close_KSOLVES.NS,Close_KSOLVES.NS,High_KSOLVES.NS,Low_KSOLVES.NS,Open_KSOLVES.NS,Volume_KSOLVES.NS,Date
2021-03-01,37.432281494140625,40.625,40.625,37.259376525878906,37.5625,86400,2021-03-01
2021-03-08,40.196510314941406,43.625,44.0625,41.875,42.5,28800,2021-03-08
2021-03-15,40.303043365478516,43.740623474121094,43.8125,42.125,43.625,24000,2021-03-15
2021-03-22,40.28288650512695,43.71875,44.625,42.5,43.740623474121094,33600,2021-03-22
2021-03-29,40.59962463378906,44.0625,44.0625,43.5625,43.71875,33600,2021-03-29
2021-04-05,43.07591247558594,46.75,46.75,45.0,45.0,148800,2021-04-05
2021-04-12,44.34285354614258,48.125,48.828125,46.75,46.75,72000,2021-04-12
2021-04-19,44.05491256713867,47.8125,51.4375,47.75,50.53125,110400,2021-04-19
2021-04-26,53.096248626708984,57.625,57.625,47.8125,47.8125,288000,2021-04-26
2021-05-03,58.855064392089844,63.875,66.80000305175781,59.375,60.3125,763200,2021-05-03
2021-05-10,59.27546310424805,64.33125305175781,66.23750305175781,63.25,65.625,422400,2021-05-10
2021-05-17,73.87979888916016,80.1812515258789,80.1812515258789,64.33125305175781,64.33125305175781,859200,2021-05-17
2021-05-24,94.2372055053711,102.2750015258789,102.2750015258789,76.25,84.1875,1344000,2021-05-24
2021-05-31,95.13558197021484,103.25,107.38749694824219,87.6937484741211,107.1875,1128000,2021-05-31
2021-06-07,123.48717498779297,131.5124969482422,131.5124969482422,108.25,108.25,216000,2021-06-07
2021-06-14,142.57188415527344,151.83749389648438,159.8249969482422,128.75,138.08749389648438,153600,2021-06-14
2021-06-21,116.13968658447266,123.6875,144.25,123.6875,144.25,28800,2021-06-21
2021-06-28,115.27113342285156,122.76249694824219,122.76249694824219,100.76249694824219,111.63749694824219,379200,2021-06-28
2021-07-05,114.27346801757812,121.69999694824219,128.89999389648438,115.625,128.89999389648438,513600,2021-07-05
2021-07-12,115.9401626586914,123.4749984741211,126.9375,111.3125,125.98750305175781,467200,2021-07-12
2021-07-19,125.78767395019531,133.96249389648438,141.85000610351562,122.75,129.6374969482422,521600,2021-07-19
2021-07-26,160.4241943359375,170.85000610351562,170.9375,135.5,140.625,1137600,2021-07-26
2021-08-02,145.70570373535156,155.1750030517578,188.35000610351562,148.3000030517578,179.3874969482422,1230400,2021-08-02
2021-08-09,153.92176818847656,163.9250030517578,165.0,135.97500610351562,159.0,617600,2021-08-09
2021-08-16,143.4169921875,152.7375030517578,171.9875030517578,152.7375030517578,171.22500610351562,356800,2021-08-16
2021-08-23,143.7104034423828,153.0500030517578,159.5,137.8625030517578,151.25,473600,2021-08-23
2021-08-30,143.49913024902344,152.8249969482422,164.7375030517578,151.1374969482422,155.5,508800,2021-08-30
2021-09-06,159.50868225097656,169.875,169.875,147.77499389648438,160.0,873600,2021-09-06
2021-09-13,177.95957946777344,189.52499389648438,204.75,175.0,175.5,624000,2021-09-13
2021-09-20,171.52757263183594,182.6750030517578,189.97500610351562,174.10000610351562,180.0500030517578,534400,2021-09-20
2021-09-27,167.9829559326172,178.89999389648438,184.5,170.75,180.0,366400,2021-09-27
2021-10-04,167.56040954589844,178.4499969482422,184.0,173.0,178.5,232000,2021-10-04
2021-10-11,162.06741333007812,172.60000610351562,179.9499969482422,171.27499389648438,174.52499389648438,180800,2021-10-11
2021-10-18,157.2786102294922,167.5,189.85000610351562,154.625,172.60000610351562,579200,2021-10-18
2021-10-25,146.5038299560547,156.02499389648438,169.5,150.27499389648438,167.5,401600,2021-10-25
2021-11-01,150.03701782226562,158.5,161.5,155.125,155.125,116800,2021-11-01
2021-11-08,155.7639923095703,164.5500030517578,166.0,148.0,158.5,232800,2021-11-08
2021-11-15,150.03701782226562,158.5,169.1999969482422,153.64999389648438,169.1999969482422,96800,2021-11-15
2021-11-22,146.72390747070312,155.0,159.8000030517578,155.0,158.0,169600,2021-11-22
2021-11-29,148.14381408691406,156.5,158.0,147.5,154.5,208000,2021-11-29
2021-12-06,170.8623504638672,180.5,207.0,152.5,157.5,413600,2021-12-06
2021-12-13,167.3362274169922,176.77499389648438,195.0,171.10000610351562,195.0,174400,2021-12-13
2021-12-20,164.0704345703125,173.3249969482422,179.9499969482422,157.5,157.5,128800,2021-12-20
2021-12-27,164.78041076660156,174.0749969482422,187.5,167.9250030517578,173.3249969482422,136000,2021-12-27
2022-01-03,173.51284790039062,183.3000030517578,190.0,176.60000610351562,177.0,280800,2022-01-03
2022-01-10,186.9546356201172,197.5,217.0,178.25,183.3000030517578,372800,2022-01-10
2022-01-17,176.66029357910156,186.625,203.47500610351562,180.0,202.25,281600,2022-01-17
2022-01-24,163.21852111816406,172.4250030517578,185.0500030517578,157.5,185.0500030517578,340800,2022-01-24
2022-01-31,159.62139892578125,168.625,176.0,163.0500030517578,172.4250030517578,146400,2022-01-31
2022-02-07,160.08126831054688,167.5,173.60000610351562,160.0,173.60000610351562,219200,2022-02-07
2022-02-14,158.3371124267578,165.6750030517578,169.14999389648438,155.25,157.5,127200,2022-02-14
2022-02-21,154.58595275878906,161.75,165.125,146.3000030517578,161.02499389648438,180800,2022-02-21
2022-02-28,148.9950408935547,155.89999389648438,166.0,154.25,160.0,60000,2022-02-28
2022-03-07,160.91751098632812,168.375,169.9499969482422,152.52499389648438,155.5,94400,2022-03-07
2022-03-14,159.2450408935547,166.625,185.9499969482422,163.4250030517578,169.4250030517578,254400,2022-03-14
2022-03-21,160.415771484375,167.85000610351562,177.25,165.5500030517578,168.8000030517578,176000,2022-03-21
2022-03-28,184.30848693847656,192.85000610351562,196.8000030517578,165.5,166.5,230400,2022-03-28
2022-04-04,177.52296447753906,185.75,202.39999389648438,183.5,197.5,154400,2022-04-04
2022-04-11,176.80618286132812,185.0,191.85000610351562,179.5,190.0,84000,2022-04-11
2022-04-18,164.8837127685547,172.52499389648438,187.5,170.10000610351562,184.5,138400,2022-04-18
2022-04-25,172.5054931640625,180.5,183.0,167.5,167.5,100000,2022-04-25
2022-05-02,164.38197326660156,172.0,180.0,170.0,180.0,97600,2022-05-02
2022-05-09,162.54222106933594,170.0749969482422,174.5,160.8000030517578,169.75,122400,2022-05-09
2022-05-16,164.54922485351562,172.1750030517578,184.5,164.0,184.5,127200,2022-05-16
2022-05-23,156.9752197265625,164.25,180.14999389648438,162.0,174.5,101600,2022-05-23
2022-05-30,163.76075744628906,171.35000610351562,177.5,164.25,171.6999969482422,91200,2022-05-30
2022-06-06,168.46762084960938,176.27499389648438,180.0,170.0,175.0,257600,2022-06-06
2022-06-13,161.0369873046875,168.5,175.8000030517578,162.6999969482422,170.5,94400,2022-06-13
2022-06-20,167.24908447265625,175.0,176.0,160.0500030517578,168.5,82400,2022-06-20
2022-06-27,172.38601684570312,180.375,182.5,174.0,177.5,113600,2022-06-27
2022-07-04,178.43089294433594,186.6999969482422,190.14999389648438,181.52499389648438,181.52499389648438,214400,2022-07-04
2022-07-11,185.7659454345703,194.375,204.0,178.75,186.6999969482422,310400,2022-07-11
2022-07-18,189.2303924560547,198.0,206.875,195.0,199.85000610351562,254400,2022-07-18
2022-07-25,172.768310546875,180.77499389648438,200.0,179.0,193.25,127200,2022-07-25
2022-08-01,179.43438720703125,187.75,197.39999389648438,176.125,176.125,132800,2022-08-01
2022-08-08,180.0316925048828,188.375,195.0,187.0,194.75,82400,2022-08-08
2022-08-15,205.69252014160156,215.22500610351562,227.5,188.375,188.375,363200,2022-08-15
2022-08-22,222.7758026123047,233.10000610351562,259.5,212.0500030517578,215.22500610351562,457600,2022-08-22
2022-08-29,222.10678100585938,232.39999389648438,246.5,216.0,232.25,542400,2022-08-29
2022-09-05,221.86785888671875,232.14999389648438,236.97500610351562,218.02499389648438,218.02499389648438,171200,2022-09-05
2022-09-12,206.1464385986328,215.6999969482422,241.97500610351562,205.125,234.5,504000,2022-09-12
2022-09-19,202.01300048828125,211.375,216.5,199.5,215.6999969482422,906932,2022-09-19
2022-09-26,192.71875,201.64999389648438,215.0,197.77499389648438,215.0,241772,2022-09-26
2022-10-03,202.8014678955078,212.1999969482422,218.0,200.5749969482422,212.0,109188,2022-10-03
2022-10-10,202.251953125,211.625,224.5,203.0500030517578,215.0,180444,2022-10-10
2022-10-17,210.37545776367188,220.125,241.0,202.5,214.5,529766,2022-10-17
2022-10-24,228.48614501953125,239.0749969482422,247.5,220.125,234.9499969482422,393016,2022-10-24
2022-10-31,229.1551513671875,239.77499389648438,246.25,230.27499389648438,243.0,554732,2022-10-31
2022-11-07,208.8941192626953,218.5749969482422,242.4250030517578,217.5,242.4250030517578,252442,2022-11-07
2022-11-14,208.55963134765625,218.22500610351562,227.47500610351562,178.0,218.5749969482422,465278,2022-11-14
2022-11-21,202.1085968017578,211.47500610351562,223.6750030517578,207.64999389648438,217.5,181906,2022-11-21
2022-11-28,206.33758544921875,215.89999389648438,230.52499389648438,190.5500030517578,213.3249969482422,272510,2022-11-28
2022-12-05,203.0165252685547,212.4250030517578,221.0,211.52499389648438,217.6999969482422,162454,2022-12-05
2022-12-12,205.28631591796875,214.8000030517578,221.0749969482422,209.875,214.39999389648438,181940,2022-12-12
2022-12-19,188.8720245361328,197.625,218.6999969482422,195.4499969482422,216.0,212414,2022-12-19
2022-12-26,202.49085998535156,211.875,216.0,190.5,190.5,118826,2022-12-26
2023-01-02,209.9453887939453,219.6750030517578,224.9250030517578,213.0,213.0,265160,2023-01-02
2023-01-09,211.92848205566406,221.75,226.625,217.3000030517578,220.0,147534,2023-01-09
2023-01-16,210.97279357910156,220.75,238.0,215.02499389648438,234.0,557856,2023-01-16
2023-01-23,206.7676544189453,216.35000610351562,222.64999389648438,213.8000030517578,222.5500030517578,128410,2023-01-23
2023-01-30,198.0707244873047,207.25,221.4250030517578,206.5,216.0,201402,2023-01-30
2023-02-06,204.02001953125,213.47500610351562,218.22500610351562,206.52499389648438,208.72500610351562,132342,2023-02-06
2023-02-13,204.68902587890625,214.1750030517578,215.6999969482422,209.10000610351562,214.8249969482422,113700,2023-02-13
2023-02-20,203.85276794433594,213.3000030517578,230.75,211.25,215.52499389648438,220220,2023-02-20
2023-02-27,210.54270935058594,220.3000030517578,226.47500610351562,208.52499389648438,214.64999389648438,140436,2023-02-27
2023-03-06,219.093994140625,227.6999969482422,230.8000030517578,215.0500030517578,221.4250030517578,211662,2023-03-06
2023-03-13,221.0665283203125,229.75,234.89999389648438,216.5,230.0,222122,2023-03-13
2023-03-20,216.08709716796875,224.5749969482422,233.1750030517578,216.5749969482422,229.75,247398,2023-03-20
2023-03-27,212.7675018310547,221.125,227.47500610351562,218.0,224.5749969482422,101712,2023-03-27
2023-04-03,252.62684631347656,262.54998779296875,266.75,221.5500030517578,225.5500030517578,515652,2023-04-03
2023-04-10,245.04946899414062,254.6750030517578,277.3999938964844,253.0,264.45001220703125,461110,2023-04-10
2023-04-17,284.5960693359375,295.7749938964844,311.82501220703125,246.02499389648438,254.6999969482422,3754002,2023-04-17
2023-04-24,294.1700134277344,305.7250061035156,346.8500061035156,302.57501220703125,333.8500061035156,1442880,2023-04-24
2023-05-01,325.802490234375,338.6000061035156,368.79998779296875,305.7250061035156,305.7250061035156,775152,2023-05-01
2023-05-08,335.6410827636719,348.82501220703125,356.29998779296875,334.5,345.3500061035156,579522,2023-05-08
2023-05-15,440.1364440917969,457.42498779296875,480.0,349.9750061035156,349.9750061035156,1966958,2023-05-15
2023-05-22,428.3013610839844,445.125,466.3500061035156,426.5,464.95001220703125,1256196,2023-05-22
2023-05-29,436.5522766113281,453.70001220703125,459.0,388.5,449.3999938964844,1005732,2023-05-29
2023-06-05,424.7652282714844,441.45001220703125,466.0,424.1000061035156,463.6000061035156,366544,2023-06-05
2023-06-12,440.6175842285156,457.92498779296875,492.5,445.0,446.125,570944,2023-06-12
2023-06-19,402.0331726074219,417.82501220703125,461.1000061035156,413.2749938964844,458.4750061035156,385026,2023-06-19
2023-06-26,433.4731750488281,450.5,457.42498779296875,405.7749938964844,421.75,332700,2023-06-26
2023-07-03,429.86492919921875,446.75,457.375,441.0,457.3500061035156,176770,2023-07-03
2023-07-10,504.00274658203125,523.7999877929688,560.5750122070312,450.45001220703125,452.4750061035156,1370664,2023-07-10
2023-07-17,536.6296997070312,553.4000244140625,593.2000122070312,540.0,544.5,740286,2023-07-17
2023-07-24,528.920654296875,545.4500122070312,567.5,499.9750061035156,566.5999755859375,429700,2023-07-24
2023-07-31,516.7509765625,532.9000244140625,562.9500122070312,525.0,556.4500122070312,295336,2023-07-31
2023-08-07,552.5570068359375,569.8250122070312,574.0,525.0,538.5,329166,2023-08-07
2023-08-14,643.1992797851562,663.2999877929688,723.5,512.5250244140625,576.625,961272,2023-08-14
2023-08-21,646.5690307617188,666.7750244140625,720.0,640.25,677.4749755859375,451614,2023-08-21
2023-08-28,561.6963500976562,579.25,676.625,559.2249755859375,672.5250244140625,339906,2023-08-28
2023-09-04,527.2721557617188,543.75,579.25,496.67498779296875,579.25,553034,2023-09-04
2023-09-11,508.04791259765625,523.9249877929688,555.0,505.0,550.0,227640,2023-09-11
2023-09-18,515.2479248046875,531.3499755859375,533.0,504.0,524.0,90862,2023-09-18
2023-09-25,509.0176086425781,524.9249877929688,542.0,510.70001220703125,542.0,71270,2023-09-25
2023-10-02,512.2418823242188,528.25,537.5,509.75,524.9249877929688,79132,2023-10-02
2023-10-09,530.2539672851562,546.8250122070312,574.0,510.0,510.0,217248,2023-10-09
2023-10-16,537.0176391601562,553.7999877929688,600.0,550.0,574.1500244140625,315278,2023-10-16
2023-10-23,519.8539428710938,536.0999755859375,560.0,500.0,550.0750122070312,157914,2023-10-23
2023-10-30,517.7415161132812,530.2999877929688,550.0,520.0,549.9500122070312,98466,2023-10-30
2023-11-06,514.0559692382812,526.5250244140625,539.9500122070312,520.0,532.5,91268,2023-11-06
2023-11-13,527.797607421875,540.5999755859375,569.0,535.5499877929688,537.5,119102,2023-11-13
2023-11-20,522.6231689453125,535.2999877929688,550.0,525.0,549.0,88034,2023-11-20
2023-11-27,522.9892578125,535.6749877929688,542.5,525.0499877929688,535.2999877929688,85010,2023-11-27
2023-12-04,534.3877563476562,547.3499755859375,561.9249877929688,524.5250244140625,560.0,304140,2023-12-04
2023-12-11,533.7044067382812,546.6500244140625,557.0,530.0999755859375,547.4749755859375,182660,2023-12-11
2023-12-18,601.7537231445312,616.3499755859375,624.7000122070312,546.5,551.625,729556,2023-12-18
2023-12-25,577.0040893554688,591.0,628.9749755859375,575.0,616.3499755859375,244740,2023-12-25
2024-01-01,654.767822265625,670.6500244140625,709.2000122070312,595.0,595.0,840424,2024-01-01
2024-01-08,666.605712890625,682.7750244140625,703.5,627.5,677.2249755859375,418744,2024-01-08
2024-01-15,661.8949584960938,677.9500122070312,733.7000122070312,597.9749755859375,682.7750244140625,540744,2024-01-15
2024-01-22,614.3237915039062,629.2249755859375,677.9500122070312,626.9749755859375,677.9500122070312,203782,2024-01-22
2024-01-29,592.7471923828125,607.125,635.0,600.0,635.0,343334,2024-01-29
2024-02-05,592.4786987304688,606.8499755859375,647.5,586.5250244140625,614.0,326786,2024-02-05
2024-02-12,586.1326293945312,600.3499755859375,619.4500122070312,581.4749755859375,614.9749755859375,148710,2024-02-12
2024-02-19,611.5169067382812,626.3499755859375,630.5,595.9000244140625,601.9749755859375,218138,2024-02-19
2024-02-26,608.2951049804688,623.0499877929688,659.625,600.5750122070312,636.4249877929688,266278,2024-02-26
2024-03-04,597.5799560546875,612.0750122070312,647.6749877929688,595.0250244140625,631.9000244140625,162706,2024-03-04
2024-03-11,576.5403442382812,590.5250244140625,621.0,510.2250061035156,621.0,366716,2024-03-11
2024-03-18,564.2874755859375,577.9749755859375,610.0,571.5,590.5250244140625,139904,2024-03-18
2024-03-25,546.2255859375,559.4749755859375,577.9749755859375,555.0,577.9749755859375,110012,2024-03-25
2024-04-01,560.9192504882812,574.5250244140625,593.1500244140625,561.5250244140625,573.5,169688,2024-04-01
2024-04-08,557.3312377929688,570.8499755859375,605.5,565.0,580.0,111882,2024-04-08
2024-04-15,536.3892822265625,549.4000244140625,567.4749755859375,528.5,564.9749755859375,266454,2024-04-15
2024-04-22,538.6591796875,551.7249755859375,561.4749755859375,542.0,550.0,211652,2024-04-22
2024-04-29,594.5533447265625,608.9749755859375,635.4249877929688,547.5,560.0,742022,2024-04-29
2024-05-06,536.60888671875,549.625,632.5,532.5,630.0,406840,2024-05-06
2024-05-13,539.3670043945312,552.4500122070312,567.5,539.5,550.0,311906,2024-05-13
2024-05-20,535.486083984375,548.4749755859375,562.5,546.5,554.5999755859375,177958,2024-05-20
2024-05-27,519.5477294921875,532.1500244140625,553.1749877929688,520.0,553.1749877929688,209344,2024-05-27
2024-06-03,532.89892578125,545.8250122070312,550.0,477.7749938964844,535.5250244140625,444472,2024-06-03
2024-06-10,564.970947265625,578.6749877929688,587.5,547.5,555.5,362022,2024-06-10
2024-06-17,585.4248046875,599.625,620.75,572.8250122070312,578.6749877929688,478840,2024-06-17
2024-06-24,556.5989990234375,570.0999755859375,604.7999877929688,564.9500122070312,602.0,239182,2024-06-24
2024-07-01,563.8970336914062,577.5750122070312,582.4749755859375,561.5,570.0,219412,2024-07-01
2024-07-08,584.0579833984375,598.2249755859375,620.0,553.2000122070312,598.7750244140625,805644,2024-07-08
2024-07-15,589.8914794921875,604.2000122070312,637.0,582.5750122070312,615.0,662938,2024-07-15
2024-07-22,522.4522705078125,535.125,575.0,526.7999877929688,570.0,622702,2024-07-22
2024-07-29,519.0107421875,531.5999755859375,547.8250122070312,528.0,536.5,265242,2024-07-29
2024-08-05,514.129150390625,526.5999755859375,549.0,499.9750061035156,524.7249755859375,431078,2024-08-05
2024-08-12,496.45782470703125,508.5,526.5999755859375,502.5,526.5999755859375,233792,2024-08-12
2024-08-19,504.390380859375,516.625,533.8499755859375,499.2749938964844,499.95001220703125,349120,2024-08-19
2024-08-26,515.9109497070312,528.4249877929688,547.5,506.75,525.0,325926,2024-08-26
2024-09-02,496.7751159667969,508.82501220703125,529.0,499.79998779296875,529.0,306560,2024-09-02
2024-09-09,501.3149719238281,513.4749755859375,519.9749755859375,505.5,516.5,244774,2024-09-09
2024-09-16,502.65740966796875,514.8499755859375,526.9749755859375,499.9750061035156,516.4500122070312,287456,2024-09-16
2024-09-23,501.68109130859375,513.8499755859375,518.4000244140625,505.8999938964844,518.4000244140625,176566,2024-09-23
2024-09-30,496.5554504394531,508.6000061035156,522.4500122070312,500.5249938964844,515.0,181642,2024-09-30
2024-10-07,496.1160888671875,508.1499938964844,512.5,500.5,510.82501220703125,208002,2024-10-07
2024-10-14,498.4348449707031,510.5249938964844,532.9500122070312,504.0,512.4749755859375,208110,2024-10-14
2024-10-21,471.97662353515625,483.42498779296875,515.625,470.0,515.5999755859375,557454,2024-10-21
2024-10-28,475.1008605957031,486.625,487.7250061035156,471.0,483.42498779296875,206998,2024-10-28
2024-11-04,485.8083801269531,493.4750061035156,505.0,476.1499938964844,490.0,178778,2024-11-04
2024-11-11,472.05047607421875,479.5,506.5249938964844,475.54998779296875,495.75,163760,2024-11-11
2024-11-18,467.91571044921875,475.29998779296875,495.0,472.0249938964844,485.5,107942,2024-11-18
2024-11-25,486.0052490234375,493.67498779296875,509.3999938964844,475.29998779296875,484.5,177338,2024-11-25
2024-12-02,486.94049072265625,494.625,510.0,485.54998779296875,493.5249938964844,215494,2024-12-02
2024-12-09,508.62335205078125,516.6500244140625,535.6749877929688,481.95001220703125,500.0,849856,2024-12-09
2024-12-16,497.4988708496094,505.3500061035156,532.0,490.0,522.5,452342,2024-12-16
2024-12-23,478.3264465332031,485.875,504.0,475.1499938964844,497.5,167784,2024-12-23
2024-12-30,489.943115234375,497.67498779296875,506.3500061035156,477.04998779296875,489.0,204326,2024-12-30
2025-01-06,469.29400634765625,476.70001220703125,502.6499938964844,472.5,502.6499938964844,216138,2025-01-06
2025-01-13,476.11138916015625,483.625,489.125,450.0,475.0,214700,2025-01-13
2025-01-20,493.56103515625,501.3500061035156,536.3499755859375,486.0249938964844,507.79998779296875,899234,2025-01-20
2025-01-27,480.3199768066406,487.8999938964844,505.0,452.5,490.5249938964844,274912,2025-01-27
2025-02-03,485.2423095703125,492.8999938964844,514.0,481.8500061035156,482.0,268020,2025-02-03
2025-02-10,454.97003173828125,462.1499938964844,489.0,435.0,485.0,219338,2025-02-10
2025-02-17,434.0993957519531,440.95001220703125,464.3500061035156,427.6499938964844,462.1499938964844,152601,2025-02-17
2025-02-24,395.951416015625,402.20001220703125,455.0,400.0,445.3999938964844,154651,2025-02-24
2025-03-03,395.8037414550781,402.04998779296875,407.25,375.0,400.04998779296875,330944,2025-03-03
2025-03-10,336.93280029296875,342.25,418.0,340.54998779296875,402.04998779296875,277197,2025-03-10
2025-03-17,445.9621887207031,453.0,477.70001220703125,321.3999938964844,342.25,2413198,2025-03-17
2025-03-24,429.8661804199219,436.6499938964844,497.0,425.0,461.04998779296875,640725,2025-03-24
2025-03-31,445.54998779296875,445.54998779296875,468.0,422.0,436.6499938964844,243677,2025-03-31
2025-04-07,433.8999938964844,433.8999938964844,459.29998779296875,401.0,401.0,185657,2025-04-07
2025-04-14,446.29998779296875,446.29998779296875,452.0,434.95001220703125,436.20001220703125,79217,2025-04-14
2025-04-21,441.6000061035156,441.6000061035156,489.45001220703125,432.5,452.0,440511,2025-04-21
2025-04-28,453.45001220703125,453.45001220703125,459.6499938964844,426.75,441.54998779296875,184864,2025-04-28
2025-05-05,333.6499938964844,333.6499938964844,415.04998779296875,310.5,415.04998779296875,902451,2025-05-05
2025-05-12,328.75,328.75,350.0,327.5,343.0,391227,2025-05-12
2025-05-19,328.1000061035156,328.1000061035156,338.45001220703125,325.0,328.75,292935,2025-05-19
2025-05-26,326.8999938964844,326.8999938964844,331.70001220703125,315.0,328.45001220703125,317193,2025-05-26
2025-06-02,345.04998779296875,345.04998779296875,362.0,319.8999938964844,325.0,579500,2025-06-02
2025-06-09,346.8500061035156,346.8500061035156,361.0,340.1000061035156,355.0,380789,2025-06-09
2025-06-16,341.54998779296875,341.54998779296875,355.0,330.8500061035156,348.5,215954,2025-06-16
2025-06-23,343.79998779296875,343.79998779296875,350.8500061035156,332.0,333.0,185061,2025-06-23
2025-06-30,347.54998779296875,347.54998779296875,349.70001220703125,334.0,342.8500061035156,217060,2025-06-30
2025-07-07,345.54998779296875,345.54998779296875,360.0,343.0,345.0,220131,2025-07-07
2025-07-14,343.3500061035156,343.3500061035156,346.5,339.75,345.0,49419,2025-07-14
