Date,Adj Close_VISHNU.NS,Close_VISHNU.NS,High_VISHNU.NS,Low_VISHNU.NS,Open_VISHNU.NS,Volume_VISHNU.NS,Date
2021-08-16,122.94261932373047,123.33999633789062,131.60000610351562,121.37000274658203,124.79000091552734,601295,2021-08-16
2021-08-23,123.56062316894531,123.95999908447266,125.19000244140625,114.80999755859375,124.48999786376953,322210,2021-08-23
2021-08-30,119.6432876586914,120.02999877929688,131.39999389648438,118.4000015258789,127.5,217210,2021-08-30
2021-09-06,132.13291931152344,132.55999755859375,132.55999755859375,118.4000015258789,121.80000305175781,266135,2021-09-06
2021-09-13,143.286865234375,143.75,161.10000610351562,135.0,138.5,1708000,2021-09-13
2021-09-20,145.7688446044922,146.24000549316406,155.47999572753906,137.8000030517578,143.60000610351562,553505,2021-09-20
2021-09-27,152.83599853515625,153.3300018310547,153.3300018310547,141.77999877929688,146.39999389648438,270555,2021-09-27
2021-10-04,154.8494873046875,155.35000610351562,163.39999389648438,151.00999450683594,158.7100067138672,504020,2021-10-04
2021-10-11,145.71900939941406,146.19000244140625,159.38999938964844,143.2100067138672,157.8000030517578,207220,2021-10-11
2021-10-18,146.13766479492188,146.61000061035156,150.99000549316406,133.24000549316406,150.99000549316406,291320,2021-10-18
2021-10-25,153.77296447753906,154.27000427246094,163.0,141.60000610351562,151.60000610351562,446870,2021-10-25
2021-11-01,173.12042236328125,173.67999267578125,180.0,154.27000427246094,154.27000427246094,651900,2021-11-01
2021-11-08,171.66514587402344,172.22000122070312,191.47000122070312,170.00999450683594,182.36000061035156,617590,2021-11-08
2021-11-15,169.73138427734375,170.27999877929688,179.36000061035156,164.8000030517578,175.97999572753906,153085,2021-11-15
2021-11-22,168.51531982421875,169.05999755859375,173.8000030517578,156.41000366210938,165.1999969482422,152900,2021-11-22
2021-11-29,167.46868896484375,168.00999450683594,169.0,155.35000610351562,161.39999389648438,130050,2021-11-29
2021-12-06,174.20693969726562,174.77000427246094,176.97000122070312,160.02000427246094,172.0,101105,2021-12-06
2021-12-13,169.2130584716797,169.75999450683594,181.0,168.24000549316406,177.8000030517578,141550,2021-12-13
2021-12-20,164.08961486816406,164.6199951171875,167.99000549316406,157.0,163.00999450683594,202800,2021-12-20
2021-12-27,174.1969451904297,174.75999450683594,175.39999389648438,160.1999969482422,169.94000244140625,84140,2021-12-27
2022-01-03,174.9644775390625,175.52999877929688,177.99000549316406,170.0,177.0,129490,2022-01-03
2022-01-10,197.58135986328125,198.22000122070312,199.02000427246094,173.1999969482422,175.52999877929688,369485,2022-01-10
2022-01-17,216.669677734375,217.3699951171875,217.3699951171875,192.10000610351562,198.0,283875,2022-01-17
2022-01-24,220.5670623779297,221.27999877929688,225.39999389648438,201.00999450683594,216.8300018310547,198255,2022-01-24
2022-01-31,249.79261779785156,250.60000610351562,250.60000610351562,220.72999572753906,229.8000030517578,304120,2022-01-31
2022-02-07,236.0769500732422,236.83999633789062,263.82000732421875,225.60000610351562,263.1199951171875,331760,2022-02-07
2022-02-14,268.1731872558594,269.0400085449219,273.0,225.0,226.41000366210938,778570,2022-02-14
2022-02-21,251.00868225097656,251.82000732421875,276.20001220703125,241.1999969482422,276.20001220703125,304220,2022-02-21
2022-02-28,259.75042724609375,260.5899963378906,273.7900085449219,241.39999389648438,251.8000030517578,129570,2022-02-28
2022-03-07,292.58428955078125,293.5299987792969,294.989990234375,247.57000732421875,260.0,214890,2022-03-07
2022-03-14,288.8363952636719,289.7699890136719,305.6000061035156,286.25,293.5299987792969,137735,2022-03-14
2022-03-21,342.4232177734375,343.5299987792969,357.8999938964844,297.1700134277344,297.5899963378906,381820,2022-03-21
2022-03-28,321.3513488769531,322.3900146484375,359.79998779296875,306.0,359.79998779296875,245955,2022-03-28
2022-04-04,321.929443359375,322.9700012207031,336.8999938964844,310.30999755859375,329.760009765625,135320,2022-04-04
2022-04-11,316.9555358886719,317.9800109863281,328.0,312.6000061035156,326.0,65090,2022-04-11
2022-04-18,326.0660705566406,327.1199951171875,327.1199951171875,293.0299987792969,319.79998779296875,200555,2022-04-18
2022-04-25,319.7265625,320.760009765625,333.0,311.010009765625,329.6000061035156,169720,2022-04-25
2022-05-02,302.64178466796875,303.6199951171875,332.0,302.9800109863281,321.0,188315,2022-05-02
2022-05-09,260.3086242675781,261.1499938964844,305.989990234375,260.0,300.010009765625,353405,2022-05-09
2022-05-16,302.9408264160156,303.9200134277344,318.0,262.0,273.20001220703125,684105,2022-05-16
2022-05-23,268.0735168457031,268.94000244140625,303.9200134277344,254.5,303.9200134277344,264750,2022-05-23
2022-05-30,292.54443359375,293.489990234375,300.0,268.20001220703125,268.20001220703125,219270,2022-05-30
2022-06-06,297.51837158203125,298.4800109863281,304.3900146484375,287.20001220703125,292.0,155315,2022-06-06
2022-06-13,274.58245849609375,275.4700012207031,298.0,267.010009765625,295.2200012207031,149845,2022-06-13
2022-06-20,297.2591857910156,298.2200012207031,300.54998779296875,266.29998779296875,280.989990234375,353950,2022-06-20
2022-06-27,301.4955139160156,302.4700012207031,310.489990234375,288.010009765625,303.0299987792969,263980,2022-06-27
2022-07-04,289.83319091796875,290.7699890136719,317.5899963378906,284.0,305.0,483620,2022-07-04
2022-07-11,289.4139099121094,289.9599914550781,298.6000061035156,286.0,286.0,140540,2022-07-11
2022-07-18,301.3613586425781,301.92999267578125,311.6000061035156,285.239990234375,289.94000244140625,375775,2022-07-18
2022-07-25,302.67889404296875,303.25,309.55999755859375,290.0,305.6000061035156,308410,2022-07-25
2022-08-01,314.51654052734375,315.1099853515625,329.5899963378906,300.3999938964844,303.79998779296875,603755,2022-08-01
2022-08-08,342.4239196777344,343.07000732421875,343.3999938964844,320.7699890136719,330.8599853515625,1230755,2022-08-08
2022-08-15,364.2926330566406,364.9800109863281,389.760009765625,343.07000732421875,343.07000732421875,1247875,2022-08-15
2022-08-22,387.6885070800781,388.4200134277344,409.760009765625,350.20001220703125,364.0,1528875,2022-08-22
2022-08-29,385.37286376953125,386.1000061035156,396.45001220703125,369.0,370.4100036621094,514100,2022-08-29
2022-09-05,404.6365051269531,405.3999938964844,434.0,386.0,391.0,1095690,2022-09-05
2022-09-12,383.24688720703125,383.9700012207031,418.9599914550781,379.0,415.989990234375,600335,2022-09-12
2022-09-19,392.01031494140625,392.75,412.6000061035156,378.55999755859375,380.0299987792969,586210,2022-09-19
2022-09-26,377.8171081542969,378.5299987792969,392.3599853515625,340.2300109863281,392.3599853515625,843765,2022-09-26
2022-10-03,385.0634460449219,385.7900085449219,396.9100036621094,368.6700134277344,375.010009765625,550330,2022-10-03
2022-10-10,376.9487609863281,377.6600036621094,384.0,364.30999755859375,381.0,520795,2022-10-10
2022-10-17,377.2282409667969,377.94000244140625,390.0,370.20001220703125,380.989990234375,383425,2022-10-17
2022-10-24,399.3065490722656,400.05999755859375,400.05999755859375,372.0199890136719,378.0,1067260,2022-10-24
2022-10-31,356.22784423828125,356.8999938964844,417.3999938964844,335.7200012207031,412.0,2123510,2022-10-31
2022-11-07,310.1947021484375,310.7799987792969,362.8900146484375,310.7799987792969,357.20001220703125,990695,2022-11-07
2022-11-14,305.23406982421875,305.80999755859375,316.8800048828125,281.20001220703125,306.7799987792969,1327945,2022-11-14
2022-11-21,323.958740234375,324.57000732421875,337.42999267578125,303.17999267578125,306.0,572940,2022-11-21
2022-11-28,317.1815185546875,317.7799987792969,331.8800048828125,304.0,324.57000732421875,575510,2022-11-28
2022-12-05,303.0382080078125,303.6099853515625,321.54998779296875,300.510009765625,318.9700012207031,438485,2022-12-05
2022-12-12,301.86041259765625,302.42999267578125,309.3999938964844,296.82000732421875,309.3999938964844,456205,2022-12-12
2022-12-19,282.8962097167969,283.42999267578125,331.3999938964844,283.0,307.79998779296875,643700,2022-12-19
2022-12-26,299.7544250488281,300.32000732421875,303.0,283.4200134277344,283.42999267578125,281235,2022-12-26
2023-01-02,289.2143249511719,289.760009765625,302.9800109863281,284.1300048828125,301.0,374840,2023-01-02
2023-01-09,301.8304748535156,302.3999938964844,314.3999938964844,286.3999938964844,293.1600036621094,946355,2023-01-09
2023-01-16,267.5950927734375,268.1000061035156,300.8999938964844,268.0,300.0,545088,2023-01-16
2023-01-23,275.87945556640625,276.3999938964844,288.6499938964844,260.0,271.79998779296875,288590,2023-01-23
2023-01-30,278.9237060546875,279.45001220703125,287.8999938964844,265.1499938964844,274.95001220703125,256909,2023-01-30
2023-02-06,264.0517578125,264.54998779296875,283.95001220703125,256.79998779296875,273.3500061035156,383777,2023-02-06
2023-02-13,277.1770324707031,277.70001220703125,286.70001220703125,262.3999938964844,277.0,286555,2023-02-13
2023-02-20,278.9736022949219,279.5,300.0,273.54998779296875,277.0,377905,2023-02-20
2023-02-27,251.1760711669922,251.64999389648438,283.0,245.25,282.5,493746,2023-02-27
2023-03-06,264.650634765625,265.1499938964844,265.1499938964844,244.85000610351562,250.14999389648438,365298,2023-03-06
2023-03-13,268.59320068359375,269.1000061035156,278.3999938964844,258.0,278.3999938964844,514107,2023-03-13
2023-03-20,258.3125915527344,258.79998779296875,272.0,257.0,272.0,340794,2023-03-20
2023-03-27,269.59130859375,270.1000061035156,275.0,248.6999969482422,258.04998779296875,433233,2023-03-27
2023-04-03,290.7513732910156,291.29998779296875,296.5,270.0,274.95001220703125,336024,2023-04-03
2023-04-10,285.1619567871094,285.70001220703125,313.6499938964844,283.70001220703125,291.29998779296875,470536,2023-04-10
2023-04-17,291.2005310058594,291.75,309.0,285.0,288.70001220703125,504655,2023-04-17
2023-04-24,302.4293518066406,303.0,308.20001220703125,285.6499938964844,294.95001220703125,642471,2023-04-24
2023-05-01,308.4180603027344,309.0,327.0,303.0,303.0,1369402,2023-05-01
2023-05-08,302.2297058105469,302.79998779296875,319.8999938964844,302.1000061035156,312.0,397454,2023-05-08
2023-05-15,301.3314514160156,301.8999938964844,309.79998779296875,300.04998779296875,309.79998779296875,268671,2023-05-15
2023-05-22,315.1054382324219,315.70001220703125,319.95001220703125,290.0,303.0,554840,2023-05-22
2023-05-29,334.7683410644531,335.3999938964844,337.8999938964844,318.54998779296875,330.0,701132,2023-05-29
2023-06-05,367.5065612792969,368.20001220703125,376.75,339.0,339.3500061035156,1530708,2023-06-05
2023-06-12,366.3587341308594,367.04998779296875,377.75,358.1499938964844,371.0,736784,2023-06-12
2023-06-19,336.8643798828125,337.5,369.8500061035156,333.3999938964844,369.8500061035156,515781,2023-06-19
2023-06-26,356.22784423828125,356.8999938964844,358.95001220703125,329.0,337.5,893701,2023-06-26
2023-07-03,336.9142761230469,337.54998779296875,367.5,335.0,359.20001220703125,627571,2023-07-03
2023-07-10,348.94158935546875,349.6000061035156,363.5,324.8999938964844,335.45001220703125,917904,2023-07-10
2023-07-17,348.0931701660156,348.75,366.0,342.3999938964844,352.79998779296875,728008,2023-07-17
2023-07-24,377.6873474121094,378.3999938964844,379.5,347.54998779296875,355.0,1146383,2023-07-24
2023-07-31,351.88604736328125,352.54998779296875,385.5,349.6000061035156,384.0,1008240,2023-07-31
2023-08-07,336.2943420410156,336.54998779296875,355.8999938964844,332.0,355.8999938964844,584523,2023-08-07
2023-08-14,317.60858154296875,317.8500061035156,335.6000061035156,302.0,311.0,1179445,2023-08-14
2023-08-21,311.3633117675781,311.6000061035156,323.45001220703125,309.5,317.8500061035156,751168,2023-08-21
2023-08-28,329.8492736816406,330.1000061035156,337.45001220703125,307.6499938964844,311.8999938964844,1371212,2023-08-28
2023-09-04,366.4214782714844,366.70001220703125,370.0,331.25,334.79998779296875,2123526,2023-09-04
2023-09-11,344.5880432128906,344.8500061035156,367.5,329.20001220703125,366.75,900591,2023-09-11
2023-09-18,328.1505432128906,328.3999938964844,347.6499938964844,325.20001220703125,344.0,363842,2023-09-18
2023-09-25,333.2466735839844,333.5,339.0,323.20001220703125,328.79998779296875,595591,2023-09-25
2023-10-02,329.5994567871094,329.8500061035156,338.95001220703125,326.0,333.5,514729,2023-10-02
2023-10-09,332.3973083496094,332.6499938964844,343.8999938964844,315.0,328.95001220703125,554563,2023-10-09
2023-10-16,334.4457702636719,334.70001220703125,348.3500061035156,328.1000061035156,332.95001220703125,572636,2023-10-16
2023-10-23,327.4510803222656,327.70001220703125,339.25,302.29998779296875,338.45001220703125,506279,2023-10-23
2023-10-30,324.8030700683594,325.04998779296875,331.5,320.0,328.0,296563,2023-10-30
2023-11-06,313.06201171875,313.29998779296875,337.79998779296875,310.1000061035156,329.3999938964844,861401,2023-11-06
2023-11-13,314.7107849121094,314.95001220703125,323.5,311.25,320.0,462357,2023-11-13
2023-11-20,315.90985107421875,316.1499938964844,328.04998779296875,313.04998779296875,316.79998779296875,639956,2023-11-20
2023-11-27,315.7599792480469,316.0,319.04998779296875,305.45001220703125,316.1499938964844,350985,2023-11-27
2023-12-04,312.7122802734375,312.95001220703125,319.8500061035156,306.95001220703125,316.5,763314,2023-12-04
2023-12-11,329.2996520996094,329.54998779296875,333.70001220703125,309.6000061035156,310.1499938964844,989964,2023-12-11
2023-12-18,342.3397521972656,342.6000061035156,368.0,329.54998779296875,334.6499938964844,1863134,2023-12-18
2023-12-25,356.1292724609375,356.3999938964844,372.0,340.04998779296875,342.6000061035156,1461047,2023-12-25
2024-01-01,340.64105224609375,340.8999938964844,361.54998779296875,338.54998779296875,357.70001220703125,711374,2024-01-01
2024-01-08,334.59564208984375,334.8500061035156,342.79998779296875,326.54998779296875,342.79998779296875,575679,2024-01-08
2024-01-15,328.6002197265625,328.8500061035156,339.5,323.45001220703125,338.3500061035156,482661,2024-01-15
2024-01-22,321.4056701660156,321.6499938964844,335.6499938964844,318.1000061035156,328.8500061035156,271372,2024-01-22
2024-01-29,322.205078125,322.45001220703125,327.0,309.1000061035156,322.1000061035156,492674,2024-01-29
2024-02-05,319.656982421875,319.8999938964844,323.8999938964844,309.0,318.04998779296875,490863,2024-02-05
2024-02-12,307.76605224609375,308.0,323.1000061035156,284.75,320.0,1421024,2024-02-12
2024-02-19,309.16497802734375,309.3999938964844,314.0,303.04998779296875,309.95001220703125,459865,2024-02-19
2024-02-26,300.4715881347656,300.70001220703125,325.0,295.54998779296875,311.0,573061,2024-02-26
2024-03-04,285.532958984375,285.75,304.95001220703125,281.29998779296875,301.5,478844,2024-03-04
2024-03-11,269.4951477050781,269.70001220703125,285.0,247.0,281.25,1309605,2024-03-11
2024-03-18,302.1203308105469,302.3500061035156,308.1000061035156,266.29998779296875,271.1000061035156,957929,2024-03-18
2024-03-25,318.9575500488281,319.20001220703125,321.0,295.04998779296875,302.6000061035156,575199,2024-03-25
2024-04-01,331.99761962890625,332.25,335.25,310.54998779296875,324.95001220703125,769155,2024-04-01
2024-04-08,309.8144836425781,310.04998779296875,334.0,308.0,332.8999938964844,406527,2024-04-08
2024-04-15,300.421630859375,300.6499938964844,313.8999938964844,296.1499938964844,308.8500061035156,429541,2024-04-15
2024-04-22,309.51470947265625,309.75,316.3999938964844,297.1000061035156,303.20001220703125,415674,2024-04-22
2024-04-29,305.01812744140625,305.25,324.45001220703125,301.29998779296875,311.0,426669,2024-04-29
2024-05-06,290.2294006347656,290.45001220703125,314.6499938964844,281.0,305.25,640449,2024-05-06
2024-05-13,309.8144836425781,310.04998779296875,313.6499938964844,282.20001220703125,291.20001220703125,352677,2024-05-13
2024-05-20,310.06427001953125,310.29998779296875,325.0,299.0,310.04998779296875,828637,2024-05-20
2024-05-27,315.56011962890625,315.79998779296875,332.95001220703125,304.54998779296875,316.0,999795,2024-05-27
2024-06-03,353.4812927246094,353.75,370.0,282.29998779296875,325.0,1956811,2024-06-03
2024-06-10,395.44940185546875,395.75,409.0,354.0,355.0,2163247,2024-06-10
2024-06-17,426.1260681152344,426.45001220703125,462.3999938964844,378.5,395.75,2368538,2024-06-17
2024-06-24,469.5930480957031,469.95001220703125,484.0,426.5,430.0,1856513,2024-06-24
2024-07-01,462.5483703613281,462.8999938964844,481.70001220703125,455.0,475.0,625522,2024-07-01
2024-07-08,435.8186950683594,436.1499938964844,469.6000061035156,429.0,462.8999938964844,416324,2024-07-08
2024-07-15,418.48187255859375,418.79998779296875,460.0,410.0,440.0,465115,2024-07-15
2024-07-22,451.0071716308594,451.3500061035156,453.5,381.0,406.04998779296875,904376,2024-07-22
2024-07-29,444.6120300292969,444.95001220703125,475.0,443.5,459.0,724386,2024-07-29
2024-08-05,422.7286376953125,423.04998779296875,440.95001220703125,415.0,440.0,499159,2024-08-05
2024-08-12,439.0162658691406,439.3500061035156,443.8999938964844,390.0,422.79998779296875,747297,2024-08-12
2024-08-19,431.1722412109375,431.5,451.5,414.29998779296875,439.79998779296875,1110613,2024-08-19
2024-08-26,401.9444580078125,402.25,435.70001220703125,400.5,433.29998779296875,785099,2024-08-26
2024-09-02,398.9966735839844,399.29998779296875,425.0,394.04998779296875,402.25,659056,2024-09-02
2024-09-09,394.3502197265625,394.6499938964844,409.75,387.75,392.20001220703125,523444,2024-09-09
2024-09-16,395.8990478515625,396.20001220703125,406.95001220703125,385.6000061035156,396.6000061035156,521837,2024-09-16
2024-09-23,407.8500061035156,407.8500061035156,424.8999938964844,393.0,393.0,660288,2024-09-23
2024-09-30,416.70001220703125,416.70001220703125,420.20001220703125,397.3500061035156,406.0,387092,2024-09-30
2024-10-07,415.29998779296875,415.29998779296875,439.0,394.0,421.0,569024,2024-10-07
2024-10-14,455.25,455.25,479.8500061035156,405.79998779296875,415.79998779296875,1966518,2024-10-14
2024-10-21,491.5,491.5,514.0,421.0,458.0,3064888,2024-10-21
2024-10-28,512.4000244140625,512.4000244140625,519.0,495.04998779296875,511.8999938964844,1122247,2024-10-28
2024-11-04,529.4000244140625,529.4000244140625,559.6500244140625,504.1499938964844,516.75,1813547,2024-11-04
2024-11-11,436.6000061035156,436.6000061035156,534.75,414.0,532.0,1505485,2024-11-11
2024-11-18,399.8500061035156,399.8500061035156,439.8999938964844,384.8500061035156,436.5,883534,2024-11-18
2024-11-25,398.8999938964844,398.8999938964844,422.29998779296875,390.0,407.0,777287,2024-11-25
2024-12-02,412.20001220703125,412.20001220703125,416.0,393.0,399.5,715506,2024-12-02
2024-12-09,407.95001220703125,407.95001220703125,425.0,393.04998779296875,411.70001220703125,964239,2024-12-09
2024-12-16,388.5,388.5,411.95001220703125,386.8999938964844,409.70001220703125,868058,2024-12-16
2024-12-23,404.6499938964844,404.6499938964844,409.0,382.3500061035156,395.95001220703125,545378,2024-12-23
2024-12-30,400.6000061035156,400.6000061035156,409.04998779296875,396.0,404.95001220703125,358050,2024-12-30
2025-01-06,374.29998779296875,374.29998779296875,405.45001220703125,368.04998779296875,399.6000061035156,474786,2025-01-06
2025-01-13,399.0,399.0,405.0,360.20001220703125,374.29998779296875,539314,2025-01-13
2025-01-20,430.8999938964844,430.8999938964844,454.75,399.0,399.0,1899012,2025-01-20
2025-01-27,420.3500061035156,420.3500061035156,443.0,406.95001220703125,429.8999938964844,1457939,2025-01-27
2025-02-03,460.29998779296875,460.29998779296875,474.75,399.29998779296875,416.95001220703125,1245688,2025-02-03
2025-02-10,442.6499938964844,442.6499938964844,473.3999938964844,421.5,460.0,738852,2025-02-10
2025-02-17,444.29998779296875,444.29998779296875,482.29998779296875,433.6499938964844,445.29998779296875,1148167,2025-02-17
2025-02-24,397.70001220703125,397.70001220703125,463.70001220703125,391.3999938964844,454.8500061035156,598511,2025-02-24
2025-03-03,437.5,437.5,455.45001220703125,385.1000061035156,400.0,640908,2025-03-03
2025-03-10,433.3500061035156,433.3500061035156,461.04998779296875,422.3999938964844,437.5,438439,2025-03-10
2025-03-17,452.6499938964844,452.6499938964844,470.0,436.3500061035156,440.29998779296875,654146,2025-03-17
2025-03-24,456.3999938964844,456.3999938964844,470.0,447.5,455.1000061035156,398482,2025-03-24
2025-03-31,419.1000061035156,419.1000061035156,465.6499938964844,415.8500061035156,456.3999938964844,412789,2025-03-31
2025-04-07,422.20001220703125,422.20001220703125,425.0,336.0,336.0,874534,2025-04-07
2025-04-14,426.1499938964844,426.1499938964844,448.0,418.0,430.0,370312,2025-04-14
2025-04-21,430.79998779296875,430.79998779296875,453.0,420.04998779296875,426.1499938964844,753252,2025-04-21
2025-04-28,424.45001220703125,424.45001220703125,437.95001220703125,420.75,426.5,619186,2025-04-28
2025-05-05,438.3999938964844,438.3999938964844,452.75,420.79998779296875,422.0,514082,2025-05-05
2025-05-12,457.45001220703125,457.45001220703125,480.45001220703125,439.04998779296875,446.25,973921,2025-05-12
2025-05-19,493.1499938964844,493.1499938964844,509.0,458.0,459.95001220703125,1163247,2025-05-19
2025-05-26,544.8499755859375,544.8499755859375,548.3499755859375,495.20001220703125,500.0,1300224,2025-05-26
2025-06-02,521.6500244140625,521.6500244140625,552.0,515.0,544.5,979008,2025-06-02
2025-06-09,552.8499755859375,552.8499755859375,580.6500244140625,521.2999877929688,524.9500122070312,1502681,2025-06-09
2025-06-16,543.9500122070312,543.9500122070312,577.0,527.5,555.5,544064,2025-06-16
2025-06-23,532.5999755859375,532.5999755859375,566.7999877929688,524.7999877929688,548.7000122070312,695065,2025-06-23
2025-06-30,511.79998779296875,511.79998779296875,569.9500122070312,505.5,538.4500122070312,716931,2025-06-30
2025-07-07,500.3999938964844,500.3999938964844,518.5499877929688,496.20001220703125,508.04998779296875,317927,2025-07-07
