Date,Adj Close_JTLIND.NS,Close_JTLIND.NS,High_JTLIND.NS,Low_JTLIND.NS,Open_JTLIND.NS,Volume_JTLIND.NS,Date
2021-12-20,57.01889419555664,57.26250076293945,60.75,56.17499923706055,59.73749923706055,1108392,2021-12-20
2021-12-27,52.637611389160156,52.86249923706055,57.26250076293945,52.400001525878906,57.26250076293945,1977904,2021-12-27
2022-01-03,59.86921310424805,60.125,63.224998474121094,52.5,56.5,4642548,2022-01-03
2022-01-10,65.15911865234375,65.4375,67.375,61.0,62.974998474121094,5001140,2022-01-10
2022-01-17,64.2131576538086,64.48750305175781,66.67500305175781,60.38750076293945,65.75,1883388,2022-01-17
2022-01-24,60.57868576049805,60.837501525878906,63.849998474121094,57.462501525878906,63.75,1365208,2022-01-24
2022-01-31,64.2007064819336,64.4749984741211,67.75,59.1875,61.92499923706055,1710880,2022-01-31
2022-02-07,60.36708450317383,60.625,67.67500305175781,60.48749923706055,66.75,1787176,2022-02-07
2022-02-14,62.27145004272461,62.537498474121094,67.42500305175781,55.75,57.5,2285796,2022-02-14
2022-02-21,54.64154815673828,54.875,63.662498474121094,50.04999923706055,62.63750076293945,3986244,2022-02-21
2022-02-28,55.08963394165039,55.32500076293945,61.0,53.63750076293945,55.0,606100,2022-02-28
2022-03-07,55.649742126464844,55.88750076293945,57.75,51.75,54.5,1100456,2022-03-07
2022-03-14,54.44240188598633,54.67499923706055,56.724998474121094,53.75,56.724998474121094,647808,2022-03-14
2022-03-21,62.30879211425781,62.57500076293945,64.0,52.912498474121094,55.98749923706055,4211248,2022-03-21
2022-03-28,58.76144790649414,59.01250076293945,62.5,56.587501525878906,61.45000076293945,2238204,2022-03-28
2022-04-04,59.545597076416016,59.79999923706055,62.25,57.75,59.75,1995888,2022-04-04
2022-04-11,65.03465270996094,65.3125,68.19999694824219,57.775001525878906,59.974998474121094,11721904,2022-04-11
2022-04-18,63.74017333984375,64.01249694824219,69.9749984741211,61.375,65.98750305175781,8098552,2022-04-18
2022-04-25,60.82762145996094,61.087501525878906,65.0,58.25,63.75,3750632,2022-04-25
2022-05-02,58.38804244995117,58.63750076293945,61.75,57.57500076293945,60.42499923706055,1978508,2022-05-02
2022-05-09,56.172508239746094,56.412498474121094,58.76250076293945,51.45000076293945,58.63750076293945,2623264,2022-05-09
2022-05-16,55.5128288269043,55.75,57.5,53.6875,57.5,1044928,2022-05-16
2022-05-23,54.20591354370117,54.4375,59.25,51.287498474121094,56.587501525878906,2831564,2022-05-23
2022-05-30,56.45878601074219,56.70000076293945,57.474998474121094,53.0,54.0,1144668,2022-05-30
2022-06-06,55.35102081298828,55.587501525878906,57.0,53.75,56.48749923706055,1574116,2022-06-06
2022-06-13,47.28547668457031,47.48749923706055,54.974998474121094,46.025001525878906,53.76250076293945,1233932,2022-06-13
2022-06-20,46.65068817138672,46.849998474121094,50.88750076293945,41.5,46.775001525878906,2714572,2022-06-20
2022-06-27,50.79548263549805,51.01250076293945,53.6875,47.26250076293945,48.70000076293945,4650596,2022-06-27
2022-07-04,51.85346221923828,52.07500076293945,53.724998474121094,49.3125,50.54999923706055,5300204,2022-07-04
2022-07-11,53.09814453125,53.32500076293945,53.76250076293945,51.5,51.537498474121094,1968172,2022-07-11
2022-07-18,53.22261428833008,53.45000076293945,54.974998474121094,52.4375,54.125,1245028,2022-07-18
2022-07-25,55.189208984375,55.42499923706055,56.125,48.400001525878906,53.875,3087480,2022-07-25
2022-08-01,51.77878189086914,52.0,55.67499923706055,51.25,55.67499923706055,1246196,2022-08-01
2022-08-08,52.861656188964844,53.087501525878906,53.75,51.01250076293945,52.36249923706055,954056,2022-08-08
2022-08-15,51.343143463134766,51.5625,53.61249923706055,50.9375,52.287498474121094,857092,2022-08-15
2022-08-22,50.52165222167969,50.73749923706055,51.775001525878906,48.0625,50.8125,1425168,2022-08-22
2022-08-29,49.92420196533203,50.13750076293945,51.51250076293945,48.76250076293945,49.98749923706055,1278652,2022-08-29
2022-09-05,49.84952163696289,50.0625,50.900001525878906,48.98749923706055,50.26250076293945,1551704,2022-09-05
2022-09-12,47.048988342285156,47.25,50.98749923706055,46.599998474121094,50.5,1435876,2022-09-12
2022-09-19,58.051979064941406,58.29999923706055,59.45000076293945,46.712501525878906,48.23749923706055,19808404,2022-09-19
2022-09-26,65.12177276611328,65.4000015258789,68.67500305175781,55.875,59.20000076293945,23534752,2022-09-26
2022-10-03,71.50699615478516,71.8125,72.25,60.525001525878906,65.25,20039944,2022-10-03
2022-10-10,70.80997467041016,71.11250305175781,74.25,65.875,70.8125,7767000,2022-10-10
2022-10-17,71.34518432617188,71.6500015258789,75.01249694824219,58.88750076293945,71.0374984741211,38043456,2022-10-17
2022-10-24,71.56922912597656,71.875,74.0,70.5250015258789,73.0,3629360,2022-10-24
2022-10-31,75.45263671875,75.7750015258789,76.9000015258789,70.5625,72.5,9322716,2022-10-31
2022-11-07,76.36125183105469,76.6875,77.5625,74.13749694824219,76.3375015258789,4691316,2022-11-07
2022-11-14,73.63539123535156,73.94999694824219,76.875,71.75,76.875,4864556,2022-11-14
2022-11-21,74.64359283447266,74.9625015258789,76.92500305175781,72.51249694824219,75.25,6145504,2022-11-21
2022-11-28,75.85093688964844,76.17500305175781,78.01249694824219,74.0250015258789,74.75,3865788,2022-11-28
2022-12-05,79.68456268310547,80.0250015258789,81.25,76.26249694824219,77.0999984741211,8685476,2022-12-05
2022-12-12,82.59711456298828,82.94999694824219,87.5,80.0250015258789,81.25,5388072,2022-12-12
2022-12-19,72.0297622680664,72.3375015258789,87.92500305175781,71.73750305175781,83.375,6499244,2022-12-19
2022-12-26,77.10806274414062,77.4375,78.76249694824219,70.5,72.3375015258789,2871100,2022-12-26
2023-01-02,74.09593200683594,74.4124984741211,80.625,73.75,78.7249984741211,2956312,2023-01-02
2023-01-09,77.39434051513672,77.7249984741211,78.73750305175781,72.9625015258789,75.42500305175781,3396616,2023-01-09
2023-01-16,87.11531066894531,87.48750305175781,93.19999694824219,76.25,78.42500305175781,28318956,2023-01-16
2023-01-23,80.71764373779297,81.0625,88.88749694824219,79.98750305175781,87.5,4432328,2023-01-23
2023-01-30,78.9501953125,79.2874984741211,85.25,77.67500305175781,83.4749984741211,4473492,2023-01-30
2023-02-06,79.6969985961914,80.0374984741211,82.4749984741211,78.5,79.25,2158188,2023-02-06
2023-02-13,80.96658325195312,81.3125,83.69999694824219,79.5,79.5,2801780,2023-02-13
2023-02-20,79.12445068359375,79.4625015258789,82.0374984741211,77.75,80.75,2838888,2023-02-20
2023-02-27,78.9501953125,79.2874984741211,81.5,76.57499694824219,79.86250305175781,6071400,2023-02-27
2023-03-06,80.85455322265625,81.19999694824219,82.32499694824219,78.5,79.6875,2179476,2023-03-06
2023-03-13,78.02913665771484,78.36250305175781,81.4749984741211,76.9749984741211,80.19999694824219,1453588,2023-03-13
2023-03-20,75.57710266113281,75.9000015258789,78.63749694824219,75.5,77.36250305175781,1306364,2023-03-20
2023-03-27,79.62232208251953,79.9625015258789,81.23750305175781,71.0250015258789,76.2874984741211,2748524,2023-03-27
2023-04-03,83.49327850341797,83.8499984741211,84.25,78.875,79.5,4248896,2023-04-03
2023-04-10,86.23158264160156,86.5999984741211,88.625,82.6624984741211,83.67500305175781,3820372,2023-04-10
2023-04-17,82.1739273071289,82.5250015258789,87.0625,81.875,87.0625,1574456,2023-04-17
2023-04-24,81.93743133544922,82.2874984741211,87.0,79.3375015258789,82.63749694824219,5238820,2023-04-24
2023-05-01,77.55614471435547,77.88749694824219,84.1500015258789,77.55000305175781,83.6875,2063776,2023-05-01
2023-05-08,76.19944763183594,76.5250015258789,79.0,76.25,78.4000015258789,1109664,2023-05-08
2023-05-15,78.09136199951172,78.42500305175781,79.25,75.8375015258789,76.25,8231904,2023-05-15
2023-05-22,83.64264678955078,84.0,84.5,77.25,78.42500305175781,10080744,2023-05-22
2023-05-29,81.19062042236328,81.5374984741211,84.67500305175781,80.36250305175781,84.0,3014196,2023-05-29
2023-06-05,84.10317993164062,84.4625015258789,86.88749694824219,82.0250015258789,82.75,5683056,2023-06-05
2023-06-12,80.84211730957031,81.1875,86.4625015258789,79.25,86.25,4044980,2023-06-12
2023-06-19,83.11988067626953,83.4749984741211,85.3499984741211,79.55000305175781,81.2874984741211,5197908,2023-06-19
2023-06-26,89.18148040771484,89.5625,91.8499984741211,82.92500305175781,83.6875,14552832,2023-06-26
2023-07-03,88.62137603759766,89.0,92.5875015258789,87.25,91.25,8166240,2023-07-03
2023-07-10,87.01573181152344,87.38749694824219,91.25,86.75,89.125,3952572,2023-07-10
2023-07-17,91.98200988769531,92.375,92.86250305175781,84.48750305175781,88.5999984741211,6023880,2023-07-17
2023-07-24,95.05638122558594,95.4625015258789,96.75,89.5,92.75,9021824,2023-07-24
2023-07-31,98.91490173339844,99.3375015258789,100.19999694824219,93.0,96.80000305175781,13255248,2023-07-31
2023-08-07,98.32684326171875,98.5374984741211,103.25,97.0,100.01249694824219,8224936,2023-08-07
2023-08-14,95.32078552246094,95.5250015258789,98.48750305175781,95.125,98.48750305175781,4450860,2023-08-14
2023-08-21,98.56383514404297,98.7750015258789,100.7125015258789,94.125,95.5250015258789,24115420,2023-08-21
2023-08-28,104.21422576904297,104.4375,105.42500305175781,98.5,99.3499984741211,10845580,2023-08-28
2023-09-04,106.34716033935547,106.57499694824219,114.3499984741211,102.8375015258789,105.7125015258789,13943490,2023-09-04
2023-09-11,108.94160461425781,109.17500305175781,112.44999694824219,97.5,107.0999984741211,8459142,2023-09-11
2023-09-18,112.0848617553711,112.32499694824219,113.0,103.8499984741211,110.4749984741211,5765832,2023-09-18
2023-09-25,114.95372009277344,115.19999694824219,119.80000305175781,110.9000015258789,113.25,9428838,2023-09-25
2023-10-02,118.74559783935547,119.0,120.9000015258789,108.07499694824219,116.0,10226710,2023-10-02
2023-10-09,123.13619232177734,123.4000015258789,124.69999694824219,114.0,117.2249984741211,9960818,2023-10-09
2023-10-16,117.44837188720703,117.69999694824219,125.80000305175781,112.07499694824219,124.5,9574808,2023-10-16
2023-10-23,108.76697540283203,109.0,118.44999694824219,104.2750015258789,118.0,5075628,2023-10-23
2023-10-30,111.46119689941406,111.69999694824219,112.42500305175781,106.19999694824219,108.5,3228048,2023-10-30
2023-11-06,111.08700561523438,111.32499694824219,115.44999694824219,109.8499984741211,112.0,2612426,2023-11-06
2023-11-13,104.25164794921875,104.4749984741211,111.5,102.9749984741211,111.5,3897010,2023-11-13
2023-11-20,107.594482421875,107.82499694824219,108.82499694824219,102.5250015258789,104.0,7310818,2023-11-20
2023-11-27,108.16825866699219,108.4000015258789,111.80000305175781,106.69999694824219,109.625,2953074,2023-11-27
2023-12-04,102.28086853027344,102.5,109.94999694824219,97.5,109.94999694824219,111534394,2023-12-04
2023-12-11,113.65650177001953,113.9000015258789,115.5250015258789,102.05000305175781,103.92500305175781,42903528,2023-12-11
2023-12-18,120.39207458496094,120.6500015258789,126.3499984741211,110.25,118.5,50813954,2023-12-18
2023-12-25,118.72064971923828,118.9749984741211,121.875,114.69999694824219,120.875,10340290,2023-12-25
2024-01-01,122.96156311035156,123.2249984741211,128.75,117.67500305175781,119.0,27280198,2024-01-01
