Date,Adj Close_DRCSYSTEMS.NS,Close_DRCSYSTEMS.NS,High_DRCSYSTEMS.NS,Low_DRCSYSTEMS.NS,Open_DRCSYSTEMS.NS,Volume_DRCSYSTEMS.NS,Date
2021-03-08,4.731666088104248,4.731666088104248,4.731666088104248,4.293333053588867,4.293333053588867,123510,2021-03-08
2021-03-15,6.033332824707031,6.033332824707031,6.034999847412109,4.966666221618652,4.966666221618652,2496090,2021-03-15
2021-03-22,8.448332786560059,8.448332786560059,8.448332786560059,6.326665878295898,6.335000038146973,228030,2021-03-22
2021-03-29,10.241665840148926,10.241665840148926,10.241665840148926,8.448332786560059,8.448332786560059,1543200,2021-03-29
2021-04-05,10.699999809265137,10.699999809265137,12.444999694824219,10.699999809265137,10.733332633972168,1176960,2021-04-05
2021-04-12,9.633333206176758,9.633333206176758,10.671666145324707,9.618332862854004,10.164999961853027,1257450,2021-04-12
2021-04-19,8.923333168029785,8.923333168029785,9.151665687561035,8.079999923706055,9.151665687561035,704190,2021-04-19
2021-04-26,8.75333309173584,8.75333309173584,10.298333168029785,8.478333473205566,9.364999771118164,857850,2021-04-26
2021-05-03,7.366665840148926,7.366665840148926,8.399999618530273,6.84499979019165,8.399999618530273,414780,2021-05-03
2021-05-10,8.645000457763672,8.645000457763672,8.645000457763672,7.066666126251221,7.166666030883789,725670,2021-05-10
2021-05-17,10.216666221618652,10.216666221618652,10.996665954589844,8.633333206176758,9.0649995803833,876270,2021-05-17
2021-05-24,9.556666374206543,9.556666374206543,10.5,8.930000305175781,10.300000190734863,342420,2021-05-24
2021-05-31,9.345000267028809,9.345000267028809,9.956665992736816,9.081665992736816,9.081665992736816,194880,2021-05-31
2021-06-07,9.491665840148926,9.491665840148926,9.800000190734863,8.741665840148926,9.345000267028809,197160,2021-06-07
2021-06-14,9.354999542236328,9.354999542236328,9.816665649414062,8.920000076293945,9.633333206176758,494520,2021-06-14
2021-06-21,9.236665725708008,9.236665725708008,9.998332977294922,8.903332710266113,9.82166576385498,345150,2021-06-21
2021-06-28,9.363332748413086,9.363332748413086,9.755000114440918,8.744999885559082,9.233332633972168,267810,2021-06-28
2021-07-05,9.823332786560059,9.823332786560059,10.293333053588867,9.199999809265137,9.375,249000,2021-07-05
2021-07-12,9.399999618530273,9.399999618530273,9.966666221618652,8.933333396911621,9.866665840148926,306060,2021-07-12
2021-07-19,9.348333358764648,9.348333358764648,9.5,8.886666297912598,9.399999618530273,110910,2021-07-19
2021-07-26,9.598333358764648,9.598333358764648,9.699999809265137,8.899999618530273,9.053333282470703,238530,2021-07-26
2021-08-02,9.50666618347168,9.50666618347168,9.683333396911621,8.666666030883789,9.678333282470703,169290,2021-08-02
2021-08-09,10.335000038146973,10.335000038146973,10.833333015441895,9.146665573120117,9.933333396911621,626850,2021-08-09
2021-08-16,9.91333293914795,9.91333293914795,11.125,9.140000343322754,10.404999732971191,86010,2021-08-16
2021-08-23,9.53833293914795,9.53833293914795,11.0,9.083333015441895,10.098333358764648,199800,2021-08-23
2021-08-30,9.581665992736816,9.581665992736816,9.733332633972168,9.09000015258789,9.541666030883789,43980,2021-08-30
2021-09-06,9.178333282470703,9.178333282470703,9.765000343322754,8.666666030883789,9.566665649414062,66360,2021-09-06
2021-09-13,9.001666069030762,9.001666069030762,9.963333129882812,8.319999694824219,9.963333129882812,237810,2021-09-13
2021-09-20,8.833333015441895,8.833333015441895,9.1899995803833,8.408332824707031,8.869999885559082,77310,2021-09-20
2021-09-27,9.25,9.25,9.6850004196167,8.420000076293945,9.0,277500,2021-09-27
2021-10-04,13.603333473205566,13.603333473205566,13.603333473205566,8.733332633972168,9.4350004196167,3381330,2021-10-04
2021-10-11,13.133333206176758,13.133333206176758,14.166666030883789,12.513333320617676,14.133333206176758,1987200,2021-10-11
2021-10-18,12.666666030883789,12.666666030883789,13.600000381469727,11.566665649414062,13.600000381469727,120930,2021-10-18
2021-10-25,12.5600004196167,12.5600004196167,13.666666030883789,12.03833293914795,12.039999961853027,196020,2021-10-25
2021-11-01,12.166666030883789,12.166666030883789,12.166666030883789,12.033332824707031,12.033332824707031,1350,2021-11-01
2021-11-08,11.563332557678223,11.563332557678223,12.166666030883789,11.563332557678223,12.166666030883789,660,2021-11-08
2021-11-15,9.421666145324707,9.421666145324707,11.563332557678223,9.421666145324707,11.563332557678223,3750,2021-11-15
2021-11-22,7.678332805633545,7.678332805633545,8.951665878295898,7.678332805633545,8.951665878295898,13290,2021-11-22
