Date,Adj Close_APCOTEXIND.NS,Close_APCOTEXIND.NS,High_APCOTEXIND.NS,Low_APCOTEXIND.NS,Open_APCOTEXIND.NS,Volume_APCOTEXIND.NS,Date
2021-06-28,299.2177734375,316.8500061035156,328.95001220703125,310.45001220703125,310.45001220703125,370448,2021-06-28
2021-07-05,305.032958984375,321.0,333.0,317.0,320.0,413598,2021-07-05
2021-07-12,304.3202209472656,320.25,347.8999938964844,315.54998779296875,326.25,815396,2021-07-12
2021-07-19,311.25714111328125,327.54998779296875,335.70001220703125,305.45001220703125,315.5,368057,2021-07-19
2021-07-26,322.707763671875,339.6000061035156,361.1499938964844,308.1499938964844,330.0,1752873,2021-07-26
2021-08-02,331.9727783203125,349.3500061035156,364.75,339.0,345.0,898359,2021-08-02
2021-08-09,325.84356689453125,342.8999938964844,355.0,315.04998779296875,344.6499938964844,408692,2021-08-09
2021-08-16,302.4672546386719,318.29998779296875,348.3999938964844,316.0,346.45001220703125,138826,2021-08-16
2021-08-23,297.6684265136719,313.25,320.1000061035156,292.25,320.1000061035156,288944,2021-08-23
2021-08-30,307.361083984375,323.45001220703125,351.70001220703125,312.1499938964844,316.0,483737,2021-08-30
2021-09-06,367.84503173828125,387.1000061035156,391.0,326.0,326.0,2571757,2021-09-06
2021-09-13,383.191650390625,403.25,443.79998779296875,393.0,400.0,4401292,2021-09-13
2021-09-20,383.9994201660156,404.1000061035156,430.3500061035156,375.0,403.20001220703125,1117169,2021-09-20
2021-09-27,404.9051208496094,426.1000061035156,431.6499938964844,394.0,412.20001220703125,903228,2021-09-27
2021-10-04,414.6927185058594,436.3999938964844,457.70001220703125,420.1000061035156,429.5,1339881,2021-10-04
2021-10-11,398.443359375,419.29998779296875,446.45001220703125,417.04998779296875,437.5,620407,2021-10-11
2021-10-18,358.9600830078125,377.75,427.5,369.1000061035156,421.3999938964844,795546,2021-10-18
2021-10-25,372.643798828125,392.1499938964844,405.0,360.1499938964844,378.0,733844,2021-10-25
2021-11-01,376.207275390625,395.8999938964844,402.8999938964844,380.20001220703125,399.45001220703125,460060,2021-11-01
2021-11-08,379.4856872558594,399.3500061035156,415.0,392.1000061035156,397.0,960108,2021-11-08
2021-11-15,375.2570495605469,394.8999938964844,403.8999938964844,385.1499938964844,400.0,601199,2021-11-15
2021-11-22,351.26300048828125,369.6499938964844,398.6499938964844,367.0,391.1499938964844,539355,2021-11-22
2021-11-29,349.0298767089844,367.29998779296875,370.70001220703125,340.20001220703125,368.0,434033,2021-11-29
2021-12-06,349.55255126953125,367.8500061035156,381.8999938964844,347.1000061035156,372.8999938964844,332161,2021-12-06
2021-12-13,329.2645263671875,346.5,376.54998779296875,343.79998779296875,369.70001220703125,279600,2021-12-13
2021-12-20,323.9906005859375,340.95001220703125,356.1000061035156,330.0,349.0,329824,2021-12-20
2021-12-27,341.6178894042969,359.5,369.1499938964844,340.8500061035156,342.70001220703125,192595,2021-12-27
2022-01-03,363.9964294433594,383.04998779296875,393.6499938964844,355.54998779296875,358.04998779296875,323567,2022-01-03
2022-01-10,377.82275390625,397.6000061035156,405.0,379.0,380.0,308985,2022-01-10
2022-01-17,376.30230712890625,396.0,414.0,388.0,397.6000061035156,264333,2022-01-17
2022-01-24,362.19097900390625,381.1499938964844,406.95001220703125,356.6499938964844,397.0,433919,2022-01-24
2022-01-31,365.4218444824219,384.54998779296875,387.8500061035156,362.0,383.1000061035156,400286,2022-01-31
2022-02-07,345.4189453125,363.5,390.0,362.0,386.5,179611,2022-02-07
2022-02-14,338.52520751953125,354.3500061035156,365.0,330.0,361.8999938964844,226973,2022-02-14
2022-02-21,329.1628112792969,344.54998779296875,354.20001220703125,308.25,345.04998779296875,188340,2022-02-21
2022-02-28,324.00396728515625,339.1499938964844,350.0,333.1000061035156,340.0,106498,2022-02-28
2022-03-07,345.3081359863281,361.45001220703125,365.79998779296875,324.0,333.0,144574,2022-03-07
2022-03-14,347.69647216796875,363.95001220703125,373.1499938964844,346.0,363.29998779296875,138950,2022-03-14
2022-03-21,353.5240478515625,370.04998779296875,380.79998779296875,360.04998779296875,367.95001220703125,149740,2022-03-21
2022-03-28,355.8168640136719,372.45001220703125,377.79998779296875,345.1000061035156,371.45001220703125,191181,2022-03-28
2022-04-04,380.8468322753906,398.6499938964844,400.0,366.3500061035156,374.0,360763,2022-04-04
2022-04-11,386.3400573730469,404.3999938964844,418.0,391.6499938964844,398.6499938964844,350633,2022-04-11
2022-04-18,466.2065734863281,488.0,495.95001220703125,404.6000061035156,409.95001220703125,2541221,2022-04-18
2022-04-25,564.7022705078125,591.0999755859375,605.0,482.3999938964844,490.0,3684608,2022-04-25
2022-05-02,541.7740478515625,567.0999755859375,630.0,560.5999755859375,584.9500122070312,1702244,2022-05-02
2022-05-09,518.4637451171875,542.7000122070312,620.0,525.2000122070312,569.9000244140625,1559386,2022-05-09
2022-05-16,556.7728881835938,582.7999877929688,610.0,532.0499877929688,545.6500244140625,768996,2022-05-16
2022-05-23,575.3065795898438,602.2000122070312,665.0,553.8499755859375,585.0,1398438,2022-05-23
2022-05-30,602.0083618164062,630.1500244140625,679.0,597.0499877929688,619.0,953283,2022-05-30
2022-06-06,602.58154296875,630.75,662.0,600.0,630.0,786889,2022-06-06
2022-06-13,562.5079956054688,586.0,629.9500122070312,561.0,611.5,411346,2022-06-13
2022-06-20,577.4825439453125,601.5999755859375,618.7999877929688,557.0,586.0,402891,2022-06-20
2022-06-27,568.45947265625,592.2000122070312,640.1500244140625,590.0,603.0,461973,2022-06-27
2022-07-04,550.1250610351562,573.0999755859375,610.0,560.0,597.9500122070312,297513,2022-07-04
2022-07-11,506.1132507324219,527.25,595.0,521.0999755859375,569.75,581230,2022-07-11
2022-07-18,517.968017578125,539.5999755859375,558.0,524.2999877929688,530.5,801400,2022-07-18
2022-07-25,546.7654418945312,569.5999755859375,584.7000122070312,537.5,541.9500122070312,1074376,2022-07-25
2022-08-01,510.14483642578125,531.4500122070312,572.9500122070312,529.9500122070312,572.9500122070312,446286,2022-08-01
2022-08-08,523.3436279296875,545.2000122070312,556.5999755859375,525.0,531.6500244140625,467949,2022-08-08
2022-08-15,548.63720703125,571.5499877929688,578.25,535.5499877929688,545.2000122070312,516714,2022-08-15
2022-08-22,596.2968139648438,621.2000122070312,637.9000244140625,560.75,572.0,1389197,2022-08-22
2022-08-29,566.9715576171875,590.6500244140625,611.4500122070312,585.5999755859375,601.0,481993,2022-08-29
2022-09-05,587.7536010742188,612.2999877929688,620.0,580.9500122070312,591.0,696422,2022-09-05
2022-09-12,570.2832641601562,594.0999755859375,624.0,572.0999755859375,619.0,789745,2022-09-12
2022-09-19,598.1205444335938,623.0999755859375,669.0,585.0,594.0999755859375,2926218,2022-09-19
2022-09-26,541.1500244140625,563.75,629.1500244140625,553.0,624.0,1262740,2022-09-26
2022-10-03,547.62939453125,570.5,590.0,563.0,564.0,463847,2022-10-03
2022-10-10,553.3887939453125,576.5,585.9500122070312,556.0,563.0,345578,2022-10-10
2022-10-17,517.7762451171875,539.4000244140625,609.0,535.0499877929688,587.9000244140625,743216,2022-10-17
2022-10-24,475.5880432128906,495.45001220703125,561.0,486.0,546.4000244140625,661863,2022-10-24
2022-10-31,494.978271484375,515.6500244140625,521.0,473.8500061035156,496.1000061035156,822815,2022-10-31
2022-11-07,476.8359375,496.75,518.9000244140625,490.04998779296875,515.0,295170,2022-11-07
2022-11-14,465.9889221191406,485.45001220703125,514.5999755859375,482.0,504.0,341089,2022-11-14
2022-11-21,467.95672607421875,487.5,499.20001220703125,479.70001220703125,487.45001220703125,220490,2022-11-21
2022-11-28,468.6766662597656,488.25,499.95001220703125,481.5,491.8999938964844,191920,2022-11-28
2022-12-05,466.3728942871094,485.8500061035156,508.3999938964844,481.0,488.95001220703125,262538,2022-12-05
2022-12-12,447.7986145019531,466.5,489.8999938964844,461.1000061035156,480.04998779296875,232817,2022-12-12
2022-12-19,424.66473388671875,442.3999938964844,481.45001220703125,437.0,470.0,246102,2022-12-19
2022-12-26,447.3666076660156,466.04998779296875,475.3500061035156,440.0,447.3999938964844,164433,2022-12-26
2023-01-02,438.6314392089844,456.95001220703125,473.0,455.5,466.04998779296875,104515,2023-01-02
2023-01-09,447.7506408691406,466.45001220703125,478.79998779296875,421.54998779296875,460.0,380599,2023-01-09
2023-01-16,424.66473388671875,442.3999938964844,466.20001220703125,435.20001220703125,464.3500061035156,142080,2023-01-16
2023-01-23,415.4495544433594,432.79998779296875,458.0,417.1000061035156,443.0,200629,2023-01-23
2023-01-30,398.69915771484375,415.3500061035156,436.1000061035156,410.6000061035156,432.79998779296875,175400,2023-01-30
2023-02-06,396.4433288574219,413.0,420.95001220703125,404.45001220703125,420.95001220703125,111355,2023-02-06
2023-02-13,399.6483154296875,414.29998779296875,415.8999938964844,398.0,415.0,142543,2023-02-13
2023-02-20,413.4908752441406,428.6499938964844,436.70001220703125,415.6000061035156,418.8999938964844,168733,2023-02-20
2023-02-27,425.6935119628906,441.29998779296875,459.95001220703125,416.0,432.95001220703125,251166,2023-02-27
2023-03-06,438.2337646484375,454.29998779296875,457.95001220703125,439.1499938964844,444.95001220703125,160339,2023-03-06
2023-03-13,412.67095947265625,427.79998779296875,474.0,412.70001220703125,455.0,264270,2023-03-13
2023-03-20,423.5712890625,439.1000061035156,444.0,416.8500061035156,422.6000061035156,164482,2023-03-20
2023-03-27,470.307861328125,487.54998779296875,489.5,420.1499938964844,439.0,325015,2023-03-27
2023-04-03,467.2210693359375,484.3500061035156,506.0,480.04998779296875,490.0,258041,2023-04-03
2023-04-10,497.992919921875,516.25,529.75,485.0,486.8999938964844,343919,2023-04-10
2023-04-17,518.6843872070312,537.7000122070312,550.0,505.54998779296875,519.9500122070312,381206,2023-04-17
2023-04-24,484.3916015625,502.1499938964844,553.4000244140625,494.0,542.7000122070312,623214,2023-04-24
2023-05-01,485.3079528808594,503.1000061035156,508.0,480.0,502.1499938964844,286634,2023-05-01
2023-05-08,471.9960021972656,489.29998779296875,505.0,476.29998779296875,505.0,276369,2023-05-08
2023-05-15,467.703369140625,484.8500061035156,489.95001220703125,463.1000061035156,489.95001220703125,199495,2023-05-15
2023-05-22,485.356201171875,503.1499938964844,520.0,480.75,486.5,329731,2023-05-22
2023-05-29,474.6487121582031,492.04998779296875,510.0,487.45001220703125,500.0,224390,2023-05-29
2023-06-05,514.3916625976562,533.25,545.0,496.0,499.20001220703125,579722,2023-06-05
2023-06-12,557.0768432617188,577.5,588.0,524.0,529.0,689173,2023-06-12
2023-06-19,521.33447265625,536.9000244140625,579.5999755859375,533.4500122070312,577.5,289291,2023-06-19
2023-06-26,515.993896484375,531.4000244140625,559.0,528.0499877929688,536.8499755859375,176835,2023-06-26
2023-07-03,524.6359252929688,540.2999877929688,569.0,525.0999755859375,536.6500244140625,343332,2023-07-03
2023-07-10,549.2994995117188,565.7000122070312,571.0,532.9000244140625,541.9500122070312,319887,2023-07-10
2023-07-17,532.7922973632812,548.7000122070312,573.3499755859375,543.5,571.8499755859375,186989,2023-07-17
2023-07-24,464.7732238769531,478.6499938964844,555.0,475.04998779296875,549.0,600242,2023-07-24
2023-07-31,490.4078063964844,505.04998779296875,518.6500244140625,476.1499938964844,478.0,390951,2023-07-31
2023-08-07,468.0746154785156,482.04998779296875,508.1499938964844,479.1000061035156,508.04998779296875,206130,2023-08-07
2023-08-14,513.0322875976562,528.3499755859375,542.5499877929688,478.5,482.1000061035156,561546,2023-08-14
2023-08-21,502.39984130859375,517.4000244140625,535.4500122070312,515.0999755859375,530.0,203807,2023-08-21
2023-08-28,531.627197265625,547.5,556.8499755859375,515.0,522.0,284963,2023-08-28
2023-09-04,494.9715576171875,509.75,554.0,499.29998779296875,549.1500244140625,205044,2023-09-04
2023-09-11,498.41864013671875,513.2999877929688,528.9500122070312,484.6499938964844,514.2999877929688,430258,2023-09-11
2023-09-18,487.25201416015625,501.79998779296875,519.0,496.04998779296875,515.0,147255,2023-09-18
2023-09-25,494.72882080078125,509.5,518.8499755859375,497.0,502.0,156626,2023-09-25
2023-10-02,486.08685302734375,500.6000061035156,512.9500122070312,497.3500061035156,509.5,105088,2023-10-02
2023-10-09,509.2454528808594,524.4500122070312,538.0,489.8999938964844,500.04998779296875,448946,2023-10-09
2023-10-16,496.4281005859375,511.25,538.9500122070312,507.1000061035156,527.0499877929688,114474,2023-10-16
2023-10-23,475.9397888183594,490.1499938964844,514.9000244140625,475.6000061035156,514.9000244140625,221760,2023-10-23
2023-10-30,479.5810852050781,493.8999938964844,499.0,480.0,498.0,114931,2023-10-30
2023-11-06,476.71661376953125,490.95001220703125,499.95001220703125,479.04998779296875,494.6000061035156,152817,2023-11-06
2023-11-13,529.4423217773438,545.25,554.0,496.5,507.70001220703125,536048,2023-11-13
2023-11-20,511.8185119628906,527.0999755859375,563.3499755859375,522.0999755859375,545.25,334587,2023-11-20
2023-11-27,511.43011474609375,526.7000122070312,544.4000244140625,513.0999755859375,527.0999755859375,134325,2023-11-27
2023-12-04,489.24261474609375,503.8500061035156,540.5,500.0,527.9500122070312,248897,2023-12-04
2023-12-11,505.7983703613281,520.9000244140625,525.0,505.79998779296875,510.0,199678,2023-12-11
2023-12-18,485.1158142089844,499.6000061035156,535.0,494.0,525.0,315226,2023-12-18
2023-12-25,494.92303466796875,509.70001220703125,526.2999877929688,499.6000061035156,499.6000061035156,166328,2023-12-25
2024-01-01,488.9027404785156,503.5,515.9000244140625,498.0,515.9000244140625,168138,2024-01-01
2024-01-08,488.9998779296875,503.6000061035156,511.70001220703125,490.1000061035156,503.5,170457,2024-01-08
2024-01-15,510.9446716308594,526.2000122070312,529.0,492.25,509.95001220703125,271101,2024-01-15
2024-01-22,474.4347229003906,488.6000061035156,536.9000244140625,480.29998779296875,526.2000122070312,344790,2024-01-22
2024-01-29,461.18048095703125,474.95001220703125,491.04998779296875,462.29998779296875,489.95001220703125,304264,2024-01-29
2024-02-05,455.4515075683594,469.04998779296875,480.0,460.70001220703125,480.0,231481,2024-02-05
2024-02-12,465.2272033691406,477.1000061035156,479.75,451.5,471.3500061035156,162180,2024-02-12
2024-02-19,464.00830078125,475.8500061035156,489.0,471.0,479.75,178177,2024-02-19
2024-02-26,460.49786376953125,472.25,477.6000061035156,457.45001220703125,475.8500061035156,120480,2024-02-26
2024-03-04,437.8752136230469,449.04998779296875,469.8999938964844,443.8500061035156,469.04998779296875,105450,2024-03-04
2024-03-11,417.9828796386719,428.6499938964844,449.6499938964844,401.54998779296875,445.1499938964844,314987,2024-03-11
2024-03-18,415.7401123046875,426.3500061035156,428.70001220703125,412.6000061035156,422.20001220703125,180473,2024-03-18
2024-03-25,427.2464599609375,438.1499938964844,447.0,400.0,424.0,333948,2024-03-25
2024-04-01,447.52886962890625,458.95001220703125,465.0,433.29998779296875,435.04998779296875,255687,2024-04-01
2024-04-08,447.2850646972656,458.70001220703125,475.0,456.75,461.0,94300,2024-04-08
2024-04-15,450.4054260253906,461.8999938964844,484.0,440.0,455.0,187162,2024-04-15
2024-04-22,435.0473937988281,446.1499938964844,471.95001220703125,445.0,461.95001220703125,130755,2024-04-22
2024-04-29,433.0971374511719,444.1499938964844,457.6000061035156,437.0,448.04998779296875,139136,2024-04-29
2024-05-06,398.23681640625,408.3999938964844,446.95001220703125,403.0,440.0,222594,2024-05-06
2024-05-13,394.4826354980469,404.54998779296875,425.95001220703125,399.45001220703125,409.25,220913,2024-05-13
2024-05-20,391.8985595703125,401.8999938964844,412.0,400.04998779296875,410.95001220703125,118076,2024-05-20
2024-05-27,396.48162841796875,406.6000061035156,410.0,398.1000061035156,401.8500061035156,134512,2024-05-27
2024-06-03,398.5780944824219,408.75,414.5,383.0,412.04998779296875,433561,2024-06-03
2024-06-10,427.002685546875,437.8999938964844,466.79998779296875,408.04998779296875,408.04998779296875,437523,2024-06-10
2024-06-17,438.8503112792969,450.04998779296875,458.6499938964844,433.3999938964844,444.3500061035156,142448,2024-06-17
2024-06-24,424.6136779785156,435.45001220703125,467.0,420.04998779296875,450.04998779296875,213971,2024-06-24
2024-07-01,436.75384521484375,447.8999938964844,462.5,433.6000061035156,437.0,145529,2024-07-01
2024-07-08,435.43743896484375,446.54998779296875,462.0,436.0,443.0,185945,2024-07-08
2024-07-15,430.7081298828125,441.70001220703125,463.5,431.45001220703125,446.54998779296875,174112,2024-07-15
2024-07-22,459.2539978027344,467.25,479.0,421.0,441.29998779296875,278274,2024-07-22
2024-07-29,443.8226623535156,451.54998779296875,490.0,450.0,475.70001220703125,314253,2024-07-29
2024-08-05,435.6155700683594,443.20001220703125,446.79998779296875,423.95001220703125,444.6499938964844,122631,2024-08-05
2024-08-12,412.5177307128906,419.70001220703125,445.8999938964844,416.95001220703125,443.20001220703125,153231,2024-08-12
2024-08-19,432.27374267578125,439.79998779296875,441.5,419.5,420.6000061035156,113441,2024-08-19
2024-08-26,456.7476501464844,464.70001220703125,473.70001220703125,433.8999938964844,439.79998779296875,453245,2024-08-26
2024-09-02,430.11138916015625,437.6000061035156,468.95001220703125,436.54998779296875,466.8999938964844,328025,2024-09-02
2024-09-09,434.5343933105469,442.1000061035156,448.8500061035156,428.6000061035156,437.1000061035156,207485,2024-09-09
2024-09-16,430.84857177734375,438.3500061035156,443.8999938964844,420.1000061035156,442.1000061035156,183400,2024-09-16
2024-09-23,425.09869384765625,432.5,442.20001220703125,429.0,438.3500061035156,107110,2024-09-23
2024-09-30,410.3062438964844,417.45001220703125,432.8999938964844,413.29998779296875,431.04998779296875,112977,2024-09-30
2024-10-07,414.1394958496094,421.3500061035156,430.1499938964844,410.0,418.0,89582,2024-10-07
2024-10-14,407.89813232421875,415.0,429.0,412.0,423.0,87334,2024-10-14
2024-10-21,385.83233642578125,392.54998779296875,456.0,385.04998779296875,413.0,334254,2024-10-21
2024-10-28,389.56732177734375,396.3500061035156,397.54998779296875,381.04998779296875,392.54998779296875,83709,2024-10-28
2024-11-04,390.6976318359375,397.5,407.04998779296875,386.79998779296875,395.0,68530,2024-11-04
2024-11-11,373.0056457519531,379.5,396.20001220703125,376.04998779296875,392.1499938964844,49917,2024-11-11
2024-11-18,381.99908447265625,388.6499938964844,399.95001220703125,369.75,380.0,91584,2024-11-18
2024-11-25,366.0271301269531,372.3999938964844,397.0,358.1499938964844,394.0,187269,2024-11-25
2024-12-02,397.72528076171875,404.6499938964844,406.0,365.54998779296875,373.0,135128,2024-12-02
2024-12-09,380.6721496582031,387.29998779296875,405.8500061035156,369.8999938964844,405.8500061035156,173160,2024-12-09
2024-12-16,373.6936950683594,380.20001220703125,417.0,375.1000061035156,389.29998779296875,459447,2024-12-16
2024-12-23,365.6831359863281,372.04998779296875,394.95001220703125,370.04998779296875,387.1000061035156,152623,2024-12-23
2024-12-30,373.7919616699219,380.29998779296875,384.0,363.95001220703125,366.45001220703125,125595,2024-12-30
2025-01-06,360.2281188964844,366.5,383.75,363.95001220703125,377.04998779296875,114272,2025-01-06
2025-01-13,356.984619140625,363.20001220703125,369.1499938964844,360.0,361.1000061035156,79803,2025-01-13
2025-01-20,348.87579345703125,354.95001220703125,368.95001220703125,349.0,362.1000061035156,110355,2025-01-20
2025-01-27,353.83935546875,360.0,365.0,333.95001220703125,353.8999938964844,207717,2025-01-27
2025-02-03,339.3908996582031,345.29998779296875,358.0,342.04998779296875,346.0,132344,2025-02-03
2025-02-10,327.0049133300781,330.8500061035156,350.0,320.3999938964844,349.75,87393,2025-02-10
2025-02-17,322.26068115234375,326.04998779296875,338.70001220703125,311.0,328.95001220703125,92449,2025-02-17
2025-02-24,324.8798828125,328.70001220703125,335.3999938964844,313.54998779296875,316.79998779296875,109588,2025-02-24
2025-03-03,316.08331298828125,319.79998779296875,332.95001220703125,306.0,328.70001220703125,233465,2025-03-03
2025-03-10,295.1791076660156,298.6499938964844,321.8500061035156,289.8999938964844,319.79998779296875,596828,2025-03-10
2025-03-17,314.7490234375,318.45001220703125,330.0,286.95001220703125,304.0,525588,2025-03-17
2025-03-24,329.8711853027344,333.75,338.5,307.0,318.45001220703125,596233,2025-03-24
2025-03-31,329.8711853027344,333.75,339.79998779296875,321.0,333.75,118622,2025-03-31
2025-04-07,327.79559326171875,331.6499938964844,334.95001220703125,305.0,324.0,90109,2025-04-07
2025-04-14,327.2519836425781,331.1000061035156,333.95001220703125,326.6000061035156,331.0,55869,2025-04-14
2025-04-21,310.54840087890625,314.20001220703125,336.8500061035156,311.1499938964844,333.45001220703125,157405,2025-04-21
2025-04-28,303.1355895996094,306.70001220703125,318.1000061035156,302.04998779296875,314.20001220703125,45897,2025-04-28
2025-05-05,323.8915100097656,327.70001220703125,350.0,299.20001220703125,310.3500061035156,362619,2025-05-05
2025-05-12,336.6416015625,340.6000061035156,346.0,329.3999938964844,331.29998779296875,143960,2025-05-12
2025-05-19,346.9701232910156,351.04998779296875,359.0,339.20001220703125,340.04998779296875,143926,2025-05-19
2025-05-26,361.6969909667969,365.95001220703125,375.79998779296875,351.04998779296875,351.04998779296875,122312,2025-05-26
2025-06-02,370.7406311035156,375.1000061035156,392.3999938964844,357.0,367.0,171931,2025-06-02
2025-06-09,378.94415283203125,383.3999938964844,394.29998779296875,375.0,375.0,189989,2025-06-09
2025-06-16,387.8500061035156,387.8500061035156,392.70001220703125,375.1000061035156,380.04998779296875,158083,2025-06-16
2025-06-23,393.54998779296875,393.54998779296875,400.0,376.3999938964844,383.29998779296875,158995,2025-06-23
2025-06-30,399.45001220703125,399.45001220703125,404.3999938964844,390.0,394.3500061035156,126854,2025-06-30
2025-07-07,400.3500061035156,400.3500061035156,405.0,393.8500061035156,393.95001220703125,103186,2025-07-07
2025-07-14,406.04998779296875,406.04998779296875,408.29998779296875,394.8500061035156,402.0,79388,2025-07-14
