Date,Adj Close_RHL.NS,Close_RHL.NS,High_RHL.NS,Low_RHL.NS,Open_RHL.NS,Volume_RHL.NS,Date
2023-09-11,108.80000305175781,108.80000305175781,117.1500015258789,105.05000305175781,115.1500015258789,75929,2023-09-11
2023-09-18,106.5,106.5,109.0999984741211,102.80000305175781,108.25,34868,2023-09-18
2023-09-25,106.25,106.25,111.0,103.5,107.9000015258789,88322,2023-09-25
2023-10-02,107.1500015258789,107.1500015258789,107.9000015258789,104.69999694824219,106.25,23615,2023-10-02
2023-10-09,107.0999984741211,107.0999984741211,112.05000305175781,104.5,107.9000015258789,76555,2023-10-09
2023-10-16,109.1500015258789,109.1500015258789,114.75,104.9000015258789,107.30000305175781,92180,2023-10-16
2023-10-23,105.94999694824219,105.94999694824219,110.0,101.0,110.0,34322,2023-10-23
2023-10-30,106.75,106.75,113.1500015258789,104.05000305175781,105.0,39266,2023-10-30
2023-11-06,98.30000305175781,98.30000305175781,110.0,96.3499984741211,106.3499984741211,207500,2023-11-06
2023-11-13,102.25,102.25,104.80000305175781,97.3499984741211,98.19999694824219,91831,2023-11-13
2023-11-20,102.55000305175781,102.55000305175781,103.94999694824219,100.0999984741211,100.1500015258789,185823,2023-11-20
2023-11-27,113.6500015258789,113.6500015258789,115.0,99.69999694824219,102.55000305175781,254574,2023-11-27
2023-12-04,152.8000030517578,152.8000030517578,163.9499969482422,115.6500015258789,115.6500015258789,820682,2023-12-04
2023-12-11,143.60000610351562,143.60000610351562,166.8000030517578,142.9499969482422,153.0,111622,2023-12-11
2023-12-18,143.9499969482422,143.9499969482422,158.0,135.10000610351562,142.0,162568,2023-12-18
2023-12-25,141.14999389648438,141.14999389648438,154.89999389648438,139.4499969482422,143.9499969482422,62165,2023-12-25
2024-01-01,153.5500030517578,153.5500030517578,155.8000030517578,140.6999969482422,143.9499969482422,149529,2024-01-01
2024-01-08,169.35000610351562,169.35000610351562,173.0,147.5500030517578,158.0,187524,2024-01-08
2024-01-15,159.1999969482422,159.1999969482422,169.35000610351562,149.85000610351562,169.35000610351562,82515,2024-01-15
2024-01-22,155.64999389648438,155.64999389648438,162.3000030517578,147.0500030517578,159.1999969482422,45740,2024-01-22
2024-01-29,179.75,179.75,185.1999969482422,155.60000610351562,155.64999389648438,280797,2024-01-29
2024-02-05,174.14999389648438,174.14999389648438,188.0,168.85000610351562,188.0,173745,2024-02-05
2024-02-12,163.89999389648438,163.89999389648438,189.0,152.1999969482422,175.5500030517578,255634,2024-02-12
2024-02-19,196.0,196.0,199.10000610351562,172.0,172.0500030517578,263854,2024-02-19
2024-02-26,207.85000610351562,207.85000610351562,207.85000610351562,196.0,196.89999389648438,56882,2024-02-26
2024-03-04,220.39999389648438,220.39999389648438,220.5,212.14999389648438,216.1999969482422,70217,2024-03-04
2024-03-11,207.39999389648438,207.39999389648438,229.0,207.39999389648438,224.8000030517578,46824,2024-03-11
2024-03-18,188.1999969482422,188.1999969482422,203.5,188.1999969482422,203.25,47688,2024-03-18
2024-03-25,191.75,191.75,191.75,184.4499969482422,188.1999969482422,18780,2024-03-25
2024-04-01,158.8000030517578,158.8000030517578,201.3000030517578,156.5,183.0,374019,2024-04-01
2024-04-08,146.35000610351562,146.35000610351562,165.75,132.5,165.75,424501,2024-04-08
2024-04-15,167.14999389648438,167.14999389648438,169.3000030517578,140.10000610351562,140.10000610351562,190110,2024-04-15
2024-04-22,164.25,164.25,170.9499969482422,164.0,168.0,35275,2024-04-22
2024-04-29,165.0500030517578,165.0500030517578,169.9499969482422,163.0,167.5,19752,2024-04-29
2024-05-06,158.0500030517578,158.0500030517578,162.75,158.0500030517578,162.75,12046,2024-05-06
2024-05-13,160.75,160.75,160.75,156.8000030517578,159.5,30188,2024-05-13
2024-05-20,169.75,169.75,169.75,157.10000610351562,157.60000610351562,52685,2024-05-20
2024-05-27,171.25,171.25,188.10000610351562,170.0,178.1999969482422,120430,2024-05-27
2024-06-03,182.0,182.0,187.0,166.0,166.9499969482422,32001,2024-06-03
2024-06-10,176.27000427246094,176.27000427246094,197.47999572753906,172.0,186.0,72276,2024-06-10
2024-06-17,206.6999969482422,206.6999969482422,214.94000244140625,171.7100067138672,176.27000427246094,134672,2024-06-17
2024-06-24,187.30999755859375,187.30999755859375,216.0,178.6999969482422,210.0,116668,2024-06-24
2024-07-01,179.5800018310547,179.5800018310547,198.89999389648438,177.2100067138672,186.5399932861328,81774,2024-07-01
2024-07-08,173.0399932861328,173.0399932861328,188.1300048828125,172.00999450683594,185.49000549316406,49149,2024-07-08
2024-07-15,162.82000732421875,162.82000732421875,178.8000030517578,159.99000549316406,178.8000030517578,80213,2024-07-15
2024-07-22,198.49000549316406,198.49000549316406,198.49000549316406,157.0,161.13999938964844,238194,2024-07-22
2024-07-29,223.88999938964844,223.88999938964844,238.17999267578125,212.97999572753906,212.99000549316406,1055644,2024-07-29
2024-08-05,199.52999877929688,199.52999877929688,233.0,194.0500030517578,233.0,101803,2024-08-05
2024-08-12,187.6300048828125,187.6300048828125,203.39999389648438,185.5500030517578,196.0,25918,2024-08-12
2024-08-19,212.0,212.0,214.89999389648438,188.64999389648438,190.0,42572,2024-08-19
2024-08-26,197.5,197.5,216.0,195.0,212.74000549316406,47373,2024-08-26
2024-09-02,199.77000427246094,199.77000427246094,213.99000549316406,195.14999389648438,197.5,35787,2024-09-02
2024-09-09,204.32000732421875,204.32000732421875,213.0,192.25,196.17999267578125,19932,2024-09-09
2024-09-16,199.5800018310547,199.5800018310547,208.0,195.0500030517578,204.0500030517578,30033,2024-09-16
2024-09-23,196.35000610351562,196.35000610351562,208.9499969482422,193.14999389648438,208.9499969482422,29145,2024-09-23
2024-09-30,191.72000122070312,191.72000122070312,201.0,187.10000610351562,195.9499969482422,17145,2024-09-30
2024-10-07,193.74000549316406,193.74000549316406,195.14999389648438,179.0,191.75,12436,2024-10-07
2024-10-14,210.38999938964844,210.38999938964844,213.0,185.0,193.82000732421875,49794,2024-10-14
2024-10-21,183.3300018310547,183.3300018310547,222.3000030517578,182.0,211.0,83566,2024-10-21
2024-10-28,196.8300018310547,196.8300018310547,202.99000549316406,175.35000610351562,175.35000610351562,32845,2024-10-28
2024-11-04,205.8800048828125,205.8800048828125,205.91000366210938,183.05999755859375,198.02999877929688,105677,2024-11-04
2024-11-11,189.8699951171875,189.8699951171875,213.27000427246094,181.0500030517578,205.7899932861328,44609,2024-11-11
2024-11-18,196.75999450683594,196.75999450683594,197.0,186.02000427246094,190.0,12313,2024-11-18
2024-11-25,210.25,210.25,214.99000549316406,194.6199951171875,196.9499969482422,59877,2024-11-25
2024-12-02,246.02000427246094,246.02000427246094,246.02000427246094,204.42999267578125,211.00999450683594,117882,2024-12-02
2024-12-09,255.89999389648438,255.89999389648438,289.8999938964844,247.0,258.0,194146,2024-12-09
2024-12-16,262.1199951171875,262.1199951171875,276.04998779296875,243.0,255.86000061035156,79764,2024-12-16
2024-12-23,258.79998779296875,258.79998779296875,279.79998779296875,256.0,259.989990234375,30312,2024-12-23
2024-12-30,272.29998779296875,272.29998779296875,277.8999938964844,244.1999969482422,255.05999755859375,19309,2024-12-30
2025-01-06,258.95001220703125,258.95001220703125,272.20001220703125,256.0,266.0,17818,2025-01-06
2025-01-13,256.3500061035156,256.3500061035156,267.75,236.0,260.0,16031,2025-01-13
2025-01-20,235.60000610351562,235.60000610351562,265.0,235.60000610351562,260.0,20254,2025-01-20
2025-01-27,225.0,225.0,238.89999389648438,212.0,235.0500030517578,19159,2025-01-27
2025-02-03,227.97000122070312,227.97000122070312,232.5,212.10000610351562,214.14999389648438,14013,2025-02-03
2025-02-10,205.1199951171875,205.1199951171875,230.0,205.1199951171875,220.0500030517578,58458,2025-02-10
2025-02-17,217.9600067138672,217.9600067138672,218.0,205.1199951171875,205.1199951171875,66245,2025-02-17
2025-02-24,208.14999389648438,208.14999389648438,219.0,208.10000610351562,215.0,16909,2025-02-24
2025-03-03,205.58999633789062,205.58999633789062,211.8000030517578,191.5,205.10000610351562,15319,2025-03-03
2025-03-10,210.49000549316406,210.49000549316406,220.89999389648438,198.35000610351562,202.25,17256,2025-03-10
2025-03-17,210.10000610351562,210.10000610351562,219.97999572753906,200.0500030517578,219.97999572753906,3291,2025-03-17
2025-03-24,237.33999633789062,237.33999633789062,257.2900085449219,205.0,205.0,49396,2025-03-24
2025-03-31,222.4600067138672,222.4600067138672,247.64999389648438,220.0,237.33999633789062,24982,2025-03-31
2025-04-07,216.77000427246094,216.77000427246094,228.89999389648438,208.00999450683594,222.0,29912,2025-04-07
2025-04-14,219.36000061035156,219.36000061035156,230.0399932861328,210.0,215.0,12710,2025-04-14
2025-04-21,220.0,220.0,230.0,214.4199981689453,230.0,41619,2025-04-21
2025-04-28,227.0,227.0,236.5,219.5,220.5399932861328,29334,2025-04-28
2025-05-05,231.4199981689453,231.4199981689453,251.60000610351562,222.0,229.61000061035156,40757,2025-05-05
2025-05-12,234.50999450683594,234.50999450683594,244.00999450683594,228.72999572753906,236.9600067138672,26897,2025-05-12
2025-05-19,236.3800048828125,236.3800048828125,239.69000244140625,229.44000244140625,232.94000244140625,22324,2025-05-19
2025-05-26,231.97000122070312,231.97000122070312,256.010009765625,230.0,236.3800048828125,162930,2025-05-26
2025-06-02,235.30999755859375,235.30999755859375,239.6300048828125,225.0,235.41000366210938,45841,2025-06-02
2025-06-09,245.0,245.0,250.0,235.0500030517578,244.39999389648438,37255,2025-06-09
2025-06-16,260.760009765625,260.760009765625,285.0,242.02999877929688,249.99000549316406,78640,2025-06-16
2025-06-23,271.19000244140625,271.19000244140625,273.1600036621094,251.3000030517578,260.760009765625,34462,2025-06-23
2025-06-30,259.04998779296875,259.04998779296875,275.95001220703125,253.9499969482422,275.95001220703125,22297,2025-06-30
2025-07-07,275.79998779296875,275.79998779296875,314.0,253.0,259.95001220703125,169756,2025-07-07
2025-07-14,274.5,274.5,279.3999938964844,267.29998779296875,278.79998779296875,8896,2025-07-14
