Date,Adj Close_UNIINFO.NS,Close_UNIINFO.NS,High_UNIINFO.NS,Low_UNIINFO.NS,Open_UNIINFO.NS,Volume_UNIINFO.NS,Date
2021-04-05,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,0,2021-04-05
2021-04-12,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,0,2021-04-12
2021-04-19,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,0,2021-04-19
2021-04-26,18.950000762939453,18.950000762939453,18.950000762939453,18.600000381469727,18.600000381469727,6000,2021-04-26
2021-05-03,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,2021-05-03
2021-05-10,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,2021-05-10
2021-05-17,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,2021-05-17
2021-05-24,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,0,2021-05-24
2021-05-31,18.0,18.0,18.899999618530273,17.149999618530273,18.899999618530273,10000,2021-05-31
2021-06-07,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,2000,2021-06-07
2021-06-14,17.600000381469727,17.600000381469727,18.350000381469727,17.0,17.0,12000,2021-06-14
2021-06-21,18.799999237060547,18.799999237060547,19.350000381469727,18.25,18.450000762939453,30000,2021-06-21
2021-06-28,18.100000381469727,18.100000381469727,19.5,18.100000381469727,18.799999237060547,26000,2021-06-28
2021-07-05,15.850000381469727,15.850000381469727,19.299999237060547,15.850000381469727,19.0,18000,2021-07-05
2021-07-12,17.0,17.0,17.0,15.699999809265137,16.0,12000,2021-07-12
2021-07-19,19.399999618530273,19.399999618530273,19.399999618530273,17.0,17.0,36000,2021-07-19
2021-07-26,24.649999618530273,24.649999618530273,24.649999618530273,20.350000381469727,20.350000381469727,38000,2021-07-26
2021-08-02,26.5,26.5,27.100000381469727,23.5,23.5,34000,2021-08-02
2021-08-09,25.200000762939453,25.200000762939453,26.5,25.200000762939453,26.5,4000,2021-08-09
2021-08-16,26.5,26.5,27.299999237060547,25.899999618530273,26.0,8000,2021-08-16
2021-08-23,25.850000381469727,25.850000381469727,26.75,24.25,26.5,18000,2021-08-23
2021-08-30,25.5,25.5,25.5,23.850000381469727,24.600000381469727,8000,2021-08-30
2021-09-06,25.25,25.25,26.100000381469727,23.450000762939453,24.25,22000,2021-09-06
2021-09-13,25.299999237060547,25.299999237060547,26.0,23.200000762939453,25.25,32000,2021-09-13
2021-09-20,24.75,24.75,25.5,23.75,25.299999237060547,36000,2021-09-20
2021-09-27,24.75,24.75,25.799999237060547,23.5,24.75,32000,2021-09-27
2021-10-04,24.649999618530273,24.649999618530273,24.75,23.25,24.75,22000,2021-10-04
2021-10-11,25.0,25.0,25.299999237060547,24.0,24.700000762939453,18000,2021-10-11
2021-10-18,24.899999618530273,24.899999618530273,25.0,23.75,25.0,12000,2021-10-18
2021-10-25,24.799999237060547,24.799999237060547,24.899999618530273,24.799999237060547,24.899999618530273,2000,2021-10-25
2021-11-01,24.950000762939453,24.950000762939453,25.0,23.600000381469727,23.600000381469727,8000,2021-11-01
2021-11-08,25.950000762939453,25.950000762939453,25.950000762939453,24.0,24.950000762939453,30000,2021-11-08
2021-11-15,25.100000381469727,25.100000381469727,25.950000762939453,23.049999237060547,25.950000762939453,22000,2021-11-15
2021-11-22,29.75,29.75,29.75,24.299999237060547,25.5,32000,2021-11-22
2021-11-29,34.5,34.5,35.150001525878906,31.200000762939453,31.200000762939453,92000,2021-11-29
2021-12-06,40.5,40.5,40.5,34.75,34.75,126000,2021-12-06
2021-12-13,37.95000076293945,37.95000076293945,42.5,37.95000076293945,42.400001525878906,70000,2021-12-13
2021-12-20,34.29999923706055,34.29999923706055,36.099998474121094,34.29999923706055,36.099998474121094,4000,2021-12-20
2021-12-27,37.79999923706055,37.79999923706055,37.79999923706055,34.29999923706055,34.29999923706055,16000,2021-12-27
2022-01-03,41.0,41.0,41.0,37.70000076293945,37.79999923706055,16000,2022-01-03
2022-01-10,37.79999923706055,37.79999923706055,45.20000076293945,37.0,41.0,326171,2022-01-10
2022-01-17,37.900001525878906,37.900001525878906,41.599998474121094,36.0,37.79999923706055,79896,2022-01-17
2022-01-24,33.0,33.0,39.45000076293945,32.54999923706055,38.79999923706055,42806,2022-01-24
2022-01-31,32.900001525878906,32.900001525878906,36.5,32.29999923706055,33.75,66603,2022-01-31
2022-02-07,28.5,28.5,33.900001525878906,27.149999618530273,32.599998474121094,57840,2022-02-07
2022-02-14,30.549999237060547,30.549999237060547,30.649999618530273,27.25,29.700000762939453,52754,2022-02-14
2022-02-21,28.350000381469727,28.350000381469727,31.950000762939453,27.0,31.950000762939453,14759,2022-02-21
2022-02-28,29.200000762939453,29.200000762939453,30.5,27.049999237060547,29.75,9341,2022-02-28
2022-03-07,28.950000762939453,28.950000762939453,30.649999618530273,27.25,28.149999618530273,31161,2022-03-07
2022-03-14,28.5,28.5,30.350000381469727,27.0,30.350000381469727,48650,2022-03-14
2022-03-21,26.5,26.5,30.200000762939453,26.0,29.899999618530273,71289,2022-03-21
2022-03-28,23.25,23.25,27.5,21.950000762939453,27.5,48222,2022-03-28
2022-04-04,32.45000076293945,32.45000076293945,32.45000076293945,24.399999618530273,24.399999618530273,96128,2022-04-04
2022-04-11,30.700000762939453,30.700000762939453,35.45000076293945,29.75,35.0,40850,2022-04-11
2022-04-18,27.299999237060547,27.299999237060547,33.70000076293945,24.399999618530273,30.100000381469727,88940,2022-04-18
2022-04-25,27.600000381469727,27.600000381469727,29.75,25.700000762939453,28.0,74344,2022-04-25
2022-05-02,25.350000381469727,25.350000381469727,28.850000381469727,24.700000762939453,28.850000381469727,29572,2022-05-02
2022-05-09,24.299999237060547,24.299999237060547,26.0,23.100000381469727,25.299999237060547,4623,2022-05-09
2022-05-16,23.350000381469727,23.350000381469727,25.450000762939453,21.5,23.25,30458,2022-05-16
2022-05-23,24.25,24.25,25.899999618530273,23.399999618530273,24.399999618530273,4475,2022-05-23
2022-05-30,22.649999618530273,22.649999618530273,24.850000381469727,21.549999237060547,24.25,10057,2022-05-30
2022-06-06,24.399999618530273,24.399999618530273,24.399999618530273,22.0,23.700000762939453,30820,2022-06-06
2022-06-13,21.5,21.5,23.75,20.5,23.75,10800,2022-06-13
2022-06-20,22.899999618530273,22.899999618530273,24.200000762939453,20.450000762939453,22.0,8011,2022-06-20
2022-06-27,20.25,20.25,24.0,20.25,24.0,22236,2022-06-27
2022-07-04,22.100000381469727,22.100000381469727,22.950000762939453,19.25,21.25,10729,2022-07-04
2022-07-11,21.899999618530273,21.899999618530273,24.399999618530273,21.0,22.799999237060547,21855,2022-07-11
2022-07-18,21.399999618530273,21.399999618530273,22.899999618530273,20.600000381469727,21.0,35197,2022-07-18
2022-07-25,21.799999237060547,21.799999237060547,22.899999618530273,19.350000381469727,21.850000381469727,23198,2022-07-25
2022-08-01,21.399999618530273,21.399999618530273,22.200000762939453,19.149999618530273,21.899999618530273,27670,2022-08-01
2022-08-08,22.0,22.0,24.399999618530273,19.299999237060547,22.25,69893,2022-08-08
2022-08-15,27.299999237060547,27.299999237060547,27.299999237060547,21.649999618530273,22.0,375687,2022-08-15
2022-08-22,24.950000762939453,24.950000762939453,28.649999618530273,23.850000381469727,28.649999618530273,209150,2022-08-22
2022-08-29,24.850000381469727,24.850000381469727,25.950000762939453,23.100000381469727,25.450000762939453,63242,2022-08-29
2022-09-05,24.299999237060547,24.299999237060547,26.0,23.75,25.850000381469727,52885,2022-09-05
2022-09-12,25.950000762939453,25.950000762939453,27.100000381469727,22.5,24.299999237060547,113565,2022-09-12
2022-09-19,24.299999237060547,24.299999237060547,27.0,24.149999618530273,27.0,36343,2022-09-19
2022-09-26,23.399999618530273,23.399999618530273,25.0,22.350000381469727,23.5,15472,2022-09-26
2022-10-03,23.350000381469727,23.350000381469727,25.549999237060547,22.299999237060547,23.899999618530273,38755,2022-10-03
2022-10-10,23.350000381469727,23.350000381469727,26.950000762939453,22.299999237060547,23.399999618530273,67009,2022-10-10
2022-10-17,25.25,25.25,27.0,22.25,22.649999618530273,60005,2022-10-17
2022-10-24,25.5,25.5,27.5,23.649999618530273,25.25,38207,2022-10-24
2022-10-31,24.950000762939453,24.950000762939453,26.5,23.600000381469727,24.5,48390,2022-10-31
2022-11-07,24.5,24.5,25.5,23.649999618530273,25.5,26092,2022-11-07
2022-11-14,23.25,23.25,24.5,22.700000762939453,24.5,23285,2022-11-14
2022-11-21,22.799999237060547,22.799999237060547,25.5,22.350000381469727,23.25,20388,2022-11-21
2022-11-28,22.649999618530273,22.649999618530273,24.149999618530273,21.200000762939453,23.450000762939453,36325,2022-11-28
2022-12-05,23.799999237060547,23.799999237060547,27.350000381469727,21.75,23.600000381469727,778495,2022-12-05
2022-12-12,23.600000381469727,23.600000381469727,25.5,22.5,23.799999237060547,122221,2022-12-12
2022-12-19,20.600000381469727,20.600000381469727,24.899999618530273,19.299999237060547,24.25,108733,2022-12-19
2022-12-26,21.299999237060547,21.299999237060547,23.700000762939453,19.700000762939453,23.700000762939453,48611,2022-12-26
2023-01-02,22.299999237060547,22.299999237060547,23.850000381469727,18.549999237060547,21.700000762939453,202091,2023-01-02
2023-01-09,29.549999237060547,29.549999237060547,31.700000762939453,21.299999237060547,22.799999237060547,1802342,2023-01-09
2023-01-16,24.200000762939453,24.200000762939453,29.0,22.549999237060547,28.950000762939453,613488,2023-01-16
2023-01-23,22.200000762939453,22.200000762939453,24.399999618530273,21.299999237060547,24.200000762939453,76277,2023-01-23
2023-01-30,20.75,20.75,23.299999237060547,20.450000762939453,22.649999618530273,76349,2023-01-30
2023-02-06,20.549999237060547,20.549999237060547,21.75,19.799999237060547,20.5,132504,2023-02-06
2023-02-13,19.350000381469727,19.350000381469727,21.25,19.049999237060547,20.5,41319,2023-02-13
2023-02-20,17.899999618530273,17.899999618530273,19.899999618530273,17.399999618530273,19.350000381469727,43320,2023-02-20
2023-02-27,20.399999618530273,20.399999618530273,20.850000381469727,15.100000381469727,17.600000381469727,449965,2023-02-27
2023-03-06,22.899999618530273,22.899999618530273,24.200000762939453,20.100000381469727,20.850000381469727,972726,2023-03-06
2023-03-13,19.649999618530273,19.649999618530273,23.350000381469727,18.0,23.049999237060547,485409,2023-03-13
2023-03-20,18.350000381469727,18.350000381469727,21.200000762939453,18.0,20.149999618530273,287288,2023-03-20
2023-03-27,18.350000381469727,18.350000381469727,19.399999618530273,16.600000381469727,17.75,67012,2023-03-27
2023-04-03,19.100000381469727,19.100000381469727,19.5,18.0,18.75,24117,2023-04-03
2023-04-10,19.700000762939453,19.700000762939453,22.75,18.350000381469727,18.450000762939453,326371,2023-04-10
2023-04-17,20.100000381469727,20.100000381469727,20.399999618530273,18.700000762939453,19.700000762939453,25770,2023-04-17
2023-04-24,21.799999237060547,21.799999237060547,24.5,19.049999237060547,20.399999618530273,712118,2023-04-24
2023-05-01,20.700000762939453,20.700000762939453,23.700000762939453,20.700000762939453,21.799999237060547,201754,2023-05-01
2023-05-08,21.450000762939453,21.450000762939453,24.25,20.25,20.25,437275,2023-05-08
2023-05-15,21.149999618530273,21.149999618530273,21.649999618530273,20.5,21.100000381469727,75638,2023-05-15
2023-05-22,20.799999237060547,20.799999237060547,21.5,20.5,20.799999237060547,18416,2023-05-22
2023-05-29,24.850000381469727,24.850000381469727,26.0,20.899999618530273,21.600000381469727,352013,2023-05-29
2023-06-05,23.950000762939453,23.950000762939453,25.799999237060547,23.899999618530273,24.450000762939453,43386,2023-06-05
2023-06-12,25.850000381469727,25.850000381469727,25.950000762939453,23.549999237060547,24.850000381469727,82528,2023-06-12
2023-06-19,23.100000381469727,23.100000381469727,25.899999618530273,23.0,25.850000381469727,31765,2023-06-19
2023-06-26,23.299999237060547,23.299999237060547,23.600000381469727,22.0,23.600000381469727,36339,2023-06-26
2023-07-03,24.100000381469727,24.100000381469727,25.5,23.049999237060547,24.0,30682,2023-07-03
2023-07-10,22.350000381469727,22.350000381469727,24.149999618530273,21.75,23.5,44457,2023-07-10
2023-07-17,22.0,22.0,22.75,21.25,22.350000381469727,65657,2023-07-17
2023-07-24,20.75,20.75,23.049999237060547,20.399999618530273,22.0,38839,2023-07-24
2023-07-31,21.75,21.75,22.25,20.700000762939453,21.700000762939453,56000,2023-07-31
2023-08-07,22.100000381469727,22.100000381469727,24.0,21.0,23.0,154205,2023-08-07
2023-08-14,21.600000381469727,21.600000381469727,23.899999618530273,20.700000762939453,22.299999237060547,103356,2023-08-14
2023-08-21,24.799999237060547,24.799999237060547,24.799999237060547,21.5,21.700000762939453,85260,2023-08-21
2023-08-28,26.549999237060547,26.549999237060547,31.399999618530273,26.450000762939453,27.25,264351,2023-08-28
2023-09-04,26.149999618530273,26.149999618530273,27.25,25.25,26.0,30404,2023-09-04
2023-09-11,26.950000762939453,26.950000762939453,28.649999618530273,25.5,27.450000762939453,51394,2023-09-11
2023-09-18,27.25,27.25,28.450000762939453,26.100000381469727,26.450000762939453,26867,2023-09-18
2023-09-25,25.700000762939453,25.700000762939453,28.0,24.799999237060547,28.0,46073,2023-09-25
2023-10-02,26.25,26.25,27.899999618530273,24.700000762939453,25.700000762939453,71163,2023-10-02
2023-10-09,30.549999237060547,30.549999237060547,41.29999923706055,25.549999237060547,26.149999618530273,2861819,2023-10-09
2023-10-16,25.299999237060547,25.299999237060547,30.25,25.049999237060547,29.049999237060547,180518,2023-10-16
2023-10-23,23.649999618530273,23.649999618530273,24.799999237060547,21.700000762939453,24.299999237060547,59446,2023-10-23
2023-10-30,26.850000381469727,26.850000381469727,27.0,22.700000762939453,22.700000762939453,54149,2023-10-30
2023-11-06,29.75,29.75,29.75,26.0,27.5,115643,2023-11-06
2023-11-13,31.25,31.25,32.0,29.549999237060547,31.299999237060547,101895,2023-11-13
2023-11-20,30.700000762939453,30.700000762939453,34.099998474121094,29.399999618530273,32.79999923706055,114860,2023-11-20
2023-11-27,30.25,30.25,31.25,29.350000381469727,30.700000762939453,16894,2023-11-27
2023-12-04,28.5,28.5,29.649999618530273,27.399999618530273,29.649999618530273,17043,2023-12-04
2023-12-11,26.350000381469727,26.350000381469727,28.0,25.950000762939453,27.950000762939453,38725,2023-12-11
2023-12-18,28.299999237060547,28.299999237060547,28.399999618530273,26.299999237060547,26.350000381469727,21898,2023-12-18
2023-12-25,26.799999237060547,26.799999237060547,28.299999237060547,26.799999237060547,28.299999237060547,9922,2023-12-25
2024-01-01,28.75,28.75,28.899999618530273,26.799999237060547,27.299999237060547,66052,2024-01-01
2024-01-08,32.650001525878906,32.650001525878906,36.04999923706055,27.549999237060547,30.149999618530273,269147,2024-01-08
2024-01-15,31.25,31.25,32.79999923706055,29.0,32.650001525878906,93051,2024-01-15
2024-01-22,33.0,33.0,33.849998474121094,29.850000381469727,31.25,308398,2024-01-22
2024-01-29,37.75,37.75,42.95000076293945,32.04999923706055,32.04999923706055,772325,2024-01-29
2024-02-05,38.75,38.75,41.75,34.95000076293945,39.0,265717,2024-02-05
2024-02-12,47.5,47.5,47.79999923706055,34.849998474121094,40.900001525878906,1626293,2024-02-12
2024-02-19,50.349998474121094,50.349998474121094,56.95000076293945,45.29999923706055,48.599998474121094,2166740,2024-02-19
2024-02-26,47.900001525878906,47.900001525878906,51.5,38.20000076293945,51.400001525878906,711754,2024-02-26
2024-03-04,46.5,46.5,55.5,43.150001525878906,50.79999923706055,1294968,2024-03-04
2024-03-11,37.25,37.25,48.45000076293945,37.25,48.45000076293945,88495,2024-03-11
2024-03-18,36.75,36.75,37.75,33.29999923706055,37.25,103167,2024-03-18
2024-03-25,34.900001525878906,34.900001525878906,38.400001525878906,34.0,36.75,60513,2024-03-25
2024-04-01,39.20000076293945,39.20000076293945,40.150001525878906,36.0,36.5,73042,2024-04-01
2024-04-08,36.25,36.25,38.45000076293945,36.25,38.45000076293945,10355,2024-04-08
2024-04-15,35.150001525878906,35.150001525878906,35.54999923706055,34.849998474121094,35.54999923706055,20684,2024-04-15
2024-04-22,33.75,33.75,35.099998474121094,33.75,35.099998474121094,50716,2024-04-22
2024-04-29,33.900001525878906,33.900001525878906,34.54999923706055,33.29999923706055,33.900001525878906,24612,2024-04-29
2024-05-06,31.399999618530273,31.399999618530273,33.79999923706055,31.399999618530273,33.79999923706055,38691,2024-05-06
2024-05-13,34.54999923706055,34.54999923706055,35.900001525878906,29.850000381469727,30.799999237060547,59307,2024-05-13
2024-05-20,33.599998474121094,33.599998474121094,34.20000076293945,32.0,33.650001525878906,39339,2024-05-20
2024-05-27,31.5,31.5,34.400001525878906,29.0,32.0,107562,2024-05-27
2024-06-03,32.75,32.75,33.0,28.799999237060547,32.79999923706055,107207,2024-06-03
2024-06-10,39.08000183105469,39.08000183105469,42.4900016784668,34.5,34.5,1051735,2024-06-10
2024-06-17,38.189998626708984,38.189998626708984,41.5,37.150001525878906,39.08000183105469,157566,2024-06-17
2024-06-24,42.4900016784668,42.4900016784668,44.5,37.0,37.70000076293945,388920,2024-06-24
2024-07-01,38.79999923706055,38.79999923706055,43.869998931884766,38.5,42.47999954223633,226259,2024-07-01
2024-07-08,37.02000045776367,37.02000045776367,39.43000030517578,36.54999923706055,38.02000045776367,98352,2024-07-08
2024-07-15,34.63999938964844,34.63999938964844,42.0,34.310001373291016,37.75,336624,2024-07-15
2024-07-22,40.040000915527344,40.040000915527344,42.0,34.099998474121094,35.33000183105469,218446,2024-07-22
2024-07-29,42.880001068115234,42.880001068115234,54.29999923706055,38.130001068115234,45.04999923706055,3021299,2024-07-29
2024-08-05,40.90999984741211,40.90999984741211,42.09000015258789,38.52000045776367,42.0,251242,2024-08-05
2024-08-12,38.36000061035156,38.36000061035156,41.79999923706055,38.0,40.20000076293945,167335,2024-08-12
2024-08-19,41.16999816894531,41.16999816894531,42.790000915527344,35.86000061035156,38.36000061035156,470582,2024-08-19
2024-08-26,37.68000030517578,37.68000030517578,42.0,37.349998474121094,42.0,260774,2024-08-26
2024-09-02,38.220001220703125,38.220001220703125,39.2400016784668,37.29999923706055,37.29999923706055,89728,2024-09-02
2024-09-09,38.06999969482422,38.06999969482422,38.849998474121094,35.869998931884766,37.7599983215332,106511,2024-09-09
2024-09-16,38.68000030517578,38.68000030517578,39.4900016784668,36.61000061035156,37.720001220703125,94325,2024-09-16
2024-09-23,37.90999984741211,37.90999984741211,40.5,37.5,39.45000076293945,76354,2024-09-23
2024-09-30,38.310001373291016,38.310001373291016,38.790000915527344,36.290000915527344,38.40999984741211,52591,2024-09-30
2024-10-07,40.029998779296875,40.029998779296875,41.70000076293945,36.150001525878906,38.0,258599,2024-10-07
2024-10-14,38.15999984741211,38.15999984741211,41.79999923706055,37.599998474121094,39.220001220703125,240105,2024-10-14
2024-10-21,33.81999969482422,33.81999969482422,39.20000076293945,33.400001525878906,39.189998626708984,117208,2024-10-21
2024-10-28,38.849998474121094,38.849998474121094,38.90999984741211,33.0,33.54999923706055,175708,2024-10-28
2024-11-04,37.9900016784668,37.9900016784668,38.970001220703125,35.310001373291016,37.88999938964844,141030,2024-11-04
2024-11-11,32.38999938964844,32.38999938964844,38.650001525878906,31.510000228881836,38.650001525878906,61657,2024-11-11
2024-11-18,32.439998626708984,32.439998626708984,32.7400016784668,30.100000381469727,32.5,60753,2024-11-18
2024-11-25,34.709999084472656,34.709999084472656,35.970001220703125,31.020000457763672,32.099998474121094,172163,2024-11-25
2024-12-02,39.400001525878906,39.400001525878906,42.5,34.619998931884766,37.189998626708984,464297,2024-12-02
2024-12-09,39.83000183105469,39.83000183105469,41.599998474121094,37.560001373291016,39.5,240882,2024-12-09
2024-12-16,37.61000061035156,37.61000061035156,48.900001525878906,37.099998474121094,40.47999954223633,1983610,2024-12-16
2024-12-23,33.61000061035156,33.61000061035156,37.900001525878906,33.04999923706055,37.150001525878906,115534,2024-12-23
2024-12-30,33.13999938964844,33.13999938964844,35.91999816894531,31.049999237060547,33.060001373291016,155929,2024-12-30
2025-01-06,32.04999923706055,32.04999923706055,34.83000183105469,31.700000762939453,33.79999923706055,73601,2025-01-06
2025-01-13,33.630001068115234,33.630001068115234,38.79999923706055,30.0,32.0,701390,2025-01-13
2025-01-20,32.27000045776367,32.27000045776367,34.849998474121094,32.2599983215332,34.849998474121094,30519,2025-01-20
2025-01-27,33.470001220703125,33.470001220703125,34.13999938964844,30.0,31.75,65024,2025-01-27
2025-02-03,31.709999084472656,31.709999084472656,33.5,31.6200008392334,33.0,39715,2025-02-03
2025-02-10,27.649999618530273,27.649999618530273,32.68000030517578,27.5,31.709999084472656,38346,2025-02-10
2025-02-17,27.389999389648438,27.389999389648438,29.8799991607666,25.610000610351562,28.200000762939453,74104,2025-02-17
2025-02-24,24.200000762939453,24.200000762939453,27.40999984741211,23.65999984741211,27.40999984741211,57303,2025-02-24
2025-03-03,19.920000076293945,19.920000076293945,25.200000762939453,18.18000030517578,25.200000762939453,199372,2025-03-03
2025-03-10,18.34000015258789,18.34000015258789,20.90999984741211,17.920000076293945,20.799999237060547,80366,2025-03-10
2025-03-17,17.25,17.25,18.8700008392334,16.260000228881836,18.59000015258789,52297,2025-03-17
2025-03-24,14.680000305175781,14.680000305175781,17.770000457763672,14.680000305175781,17.770000457763672,98900,2025-03-24
2025-03-31,16.329999923706055,16.329999923706055,16.329999923706055,13.9399995803833,14.680000305175781,34225,2025-03-31
2025-04-07,16.200000762939453,16.200000762939453,16.5,15.199999809265137,16.329999923706055,7484,2025-04-07
2025-04-14,16.700000762939453,16.700000762939453,16.700000762939453,16.200000762939453,16.469999313354492,5107,2025-04-14
2025-04-21,16.84000015258789,16.84000015258789,17.299999237060547,16.700000762939453,16.709999084472656,8538,2025-04-21
2025-04-28,15.920000076293945,15.920000076293945,16.5,15.920000076293945,16.5,3781,2025-04-28
2025-05-05,15.0,15.0,15.90999984741211,15.0,15.600000381469727,5592,2025-05-05
2025-05-12,15.0,15.0,15.0,14.899999618530273,15.0,13380,2025-05-12
2025-05-19,19.100000381469727,19.100000381469727,19.1200008392334,15.300000190734863,15.300000190734863,75109,2025-05-19
2025-05-26,20.600000381469727,20.600000381469727,20.709999084472656,18.15999984741211,19.100000381469727,49367,2025-05-26
2025-06-02,19.399999618530273,19.399999618530273,20.600000381469727,19.399999618530273,20.18000030517578,10446,2025-06-02
2025-06-09,18.149999618530273,18.149999618530273,19.06999969482422,18.149999618530273,19.010000228881836,19696,2025-06-09
2025-06-16,18.719999313354492,18.719999313354492,19.09000015258789,18.0,18.149999618530273,9620,2025-06-16
2025-06-23,17.450000762939453,17.450000762939453,18.350000381469727,17.450000762939453,18.719999313354492,7460,2025-06-23
2025-06-30,17.43000030517578,17.43000030517578,17.780000686645508,17.420000076293945,17.780000686645508,10205,2025-06-30
2025-07-07,19.5,19.5,21.059999465942383,17.059999465942383,17.059999465942383,62570,2025-07-07
2025-07-14,20.389999389648438,20.389999389648438,20.56999969482422,18.610000610351562,18.610000610351562,35337,2025-07-14
