Date,Adj Close_CCCL.NS,Close_CCCL.NS,High_CCCL.NS,Low_CCCL.NS,Open_CCCL.NS,Volume_CCCL.NS,Date
2022-05-02,2.549999952316284,2.549999952316284,2.950000047683716,2.549999952316284,2.8499999046325684,1928352,2022-05-02
2022-05-09,2.450000047683716,2.450000047683716,2.700000047683716,2.4000000953674316,2.450000047683716,4586813,2022-05-09
2022-05-16,2.4000000953674316,2.4000000953674316,2.549999952316284,2.25,2.4000000953674316,2619777,2022-05-16
2022-05-23,2.25,2.25,2.450000047683716,2.049999952316284,2.4000000953674316,1545898,2022-05-23
2022-05-30,2.25,2.25,2.4000000953674316,2.1500000953674316,2.3499999046325684,1087773,2022-05-30
2022-06-06,2.25,2.25,2.4000000953674316,2.1500000953674316,2.25,1218781,2022-06-06
2022-06-13,2.049999952316284,2.049999952316284,2.3499999046325684,2.0,2.3499999046325684,1123012,2022-06-13
2022-06-20,1.9500000476837158,1.9500000476837158,2.049999952316284,1.850000023841858,2.0,609656,2022-06-20
2022-06-27,2.200000047683716,2.200000047683716,2.4000000953674316,1.899999976158142,2.0,1026077,2022-06-27
2022-07-04,2.0,2.0,2.200000047683716,2.0,2.0999999046325684,831421,2022-07-04
2022-07-11,2.0,2.0,2.0999999046325684,1.899999976158142,2.0999999046325684,648989,2022-07-11
2022-07-18,1.9500000476837158,1.9500000476837158,2.0,1.899999976158142,2.0,997677,2022-07-18
2022-07-25,1.850000023841858,1.850000023841858,2.0,1.850000023841858,2.0,1018814,2022-07-25
2022-08-01,1.850000023841858,1.850000023841858,1.899999976158142,1.75,1.899999976158142,1143701,2022-08-01
2022-08-08,1.7000000476837158,1.7000000476837158,1.850000023841858,1.7000000476837158,1.850000023841858,802533,2022-08-08
2022-08-15,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.600000023841858,1.7000000476837158,646569,2022-08-15
2022-08-22,1.75,1.75,1.7999999523162842,1.649999976158142,1.75,962997,2022-08-22
2022-08-29,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7000000476837158,1.75,634122,2022-08-29
2022-09-05,2.0999999046325684,2.0999999046325684,2.0999999046325684,1.75,1.7999999523162842,850857,2022-09-05
2022-09-12,2.0,2.0,2.4000000953674316,2.0,2.200000047683716,1946004,2022-09-12
2022-09-19,1.9500000476837158,1.9500000476837158,2.049999952316284,1.850000023841858,2.049999952316284,805822,2022-09-19
2022-09-26,1.850000023841858,1.850000023841858,2.0,1.75,2.0,691702,2022-09-26
2022-10-03,1.7999999523162842,1.7999999523162842,1.899999976158142,1.75,1.7999999523162842,496348,2022-10-03
2022-10-10,1.7000000476837158,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7999999523162842,920689,2022-10-10
2022-10-17,1.7000000476837158,1.7000000476837158,1.7999999523162842,1.649999976158142,1.7000000476837158,613333,2022-10-17
2022-10-24,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.649999976158142,1.649999976158142,728692,2022-10-24
2022-10-31,2.0999999046325684,2.0999999046325684,2.0999999046325684,1.850000023841858,1.850000023841858,559541,2022-10-31
2022-11-07,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,2022-11-07
2022-11-14,2.0,2.0,2.0999999046325684,2.0,2.0,706123,2022-11-14
2022-11-21,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,210621,2022-11-21
2022-11-28,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,34781,2022-11-28
2022-12-05,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,50866,2022-12-05
2022-12-12,1.75,1.75,1.75,1.75,1.75,50873,2022-12-12
2022-12-19,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,76643,2022-12-19
2022-12-26,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,52307,2022-12-26
2023-01-02,1.5,1.5,1.600000023841858,1.399999976158142,1.600000023841858,1422028,2023-01-02
2023-01-09,1.399999976158142,1.399999976158142,1.5499999523162842,1.350000023841858,1.4500000476837158,1340560,2023-01-09
2023-01-16,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.350000023841858,1.399999976158142,737851,2023-01-16
2023-01-23,1.2999999523162842,1.2999999523162842,1.4500000476837158,1.2999999523162842,1.4500000476837158,680375,2023-01-23
2023-01-30,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.2999999523162842,1.350000023841858,324599,2023-01-30
2023-02-06,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,130773,2023-02-06
2023-02-13,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,47484,2023-02-13
2023-02-20,1.5,1.5,1.5,1.5,1.5,107586,2023-02-20
2023-02-27,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,26021,2023-02-27
2023-03-06,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,45915,2023-03-06
2023-03-13,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,27386,2023-03-13
2023-03-20,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,299519,2023-03-20
2023-03-27,1.25,1.25,1.2999999523162842,1.25,1.25,85796,2023-03-27
2023-04-03,1.25,1.25,1.2999999523162842,1.149999976158142,1.25,1120008,2023-04-03
2023-04-10,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2000000476837158,1.25,829846,2023-04-10
2023-04-17,1.25,1.25,1.350000023841858,1.2000000476837158,1.2999999523162842,456229,2023-04-17
2023-04-24,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2000000476837158,1.2999999523162842,764939,2023-04-24
2023-05-01,1.5,1.5,1.5,1.2999999523162842,1.2999999523162842,1605327,2023-05-01
2023-05-08,1.350000023841858,1.350000023841858,1.600000023841858,1.350000023841858,1.5499999523162842,281889,2023-05-08
2023-05-15,1.350000023841858,1.350000023841858,1.4500000476837158,1.25,1.2999999523162842,913908,2023-05-15
2023-05-22,1.5,1.5,1.5,1.2999999523162842,1.350000023841858,585845,2023-05-22
2023-05-29,1.5,1.5,1.5,1.5,1.5,0,2023-05-29
2023-06-05,1.5,1.5,1.5,1.5,1.5,0,2023-06-05
2023-06-12,1.5,1.5,1.5,1.5,1.5,0,2023-06-12
2023-06-19,1.5,1.5,1.5,1.5,1.5,0,2023-06-19
2023-06-26,1.5,1.5,1.5,1.5,1.5,0,2023-06-26
2023-07-03,1.5,1.5,1.5,1.5,1.5,0,2023-07-03
2023-07-10,1.5,1.5,1.5,1.5,1.5,0,2023-07-10
2023-07-17,1.5,1.5,1.5,1.5,1.5,0,2023-07-17
2023-07-24,1.5,1.5,1.5,1.5,1.5,0,2023-07-24
2023-07-31,1.5,1.5,1.5,1.5,1.5,0,2023-07-31
2023-08-07,1.5,1.5,1.5,1.5,1.5,0,2023-08-07
2023-08-14,1.5,1.5,1.5,1.5,1.5,0,2023-08-14
2023-08-21,1.5,1.5,1.5,1.5,1.5,0,2023-08-21
2023-08-28,1.5,1.5,1.5,1.5,1.5,0,2023-08-28
2023-09-04,1.5,1.5,1.5,1.5,1.5,0,2023-09-04
2023-09-11,1.5,1.5,1.5,1.5,1.5,0,2023-09-11
2023-09-18,1.5,1.5,1.5,1.5,1.5,0,2023-09-18
2023-09-25,1.5,1.5,1.5,1.5,1.5,0,2023-09-25
2023-10-02,1.5,1.5,1.5,1.5,1.5,0,2023-10-02
2023-10-09,1.5,1.5,1.5,1.5,1.5,0,2023-10-09
2023-10-16,1.5,1.5,1.5,1.5,1.5,0,2023-10-16
2023-10-23,1.5,1.5,1.5,1.5,1.5,0,2023-10-23
2023-10-30,1.5,1.5,1.5,1.5,1.5,0,2023-10-30
2023-11-06,1.5,1.5,1.5,1.5,1.5,0,2023-11-06
2023-11-13,1.5,1.5,1.5,1.5,1.5,0,2023-11-13
2023-11-20,1.5,1.5,1.5,1.5,1.5,0,2023-11-20
2023-11-27,1.5,1.5,1.5,1.5,1.5,0,2023-11-27
2023-12-04,1.5,1.5,1.5,1.5,1.5,0,2023-12-04
2023-12-11,1.5,1.5,1.5,1.5,1.5,0,2023-12-11
2023-12-18,1.5,1.5,1.5,1.5,1.5,0,2023-12-18
2023-12-25,1.5,1.5,1.5,1.5,1.5,0,2023-12-25
2024-01-01,1.5,1.5,1.5,1.5,1.5,0,2024-01-01
2024-01-08,1.5,1.5,1.5,1.5,1.5,0,2024-01-08
2024-01-15,1.5,1.5,1.5,1.5,1.5,0,2024-01-15
2024-01-22,1.5,1.5,1.5,1.5,1.5,0,2024-01-22
2024-01-29,1.5,1.5,1.5,1.5,1.5,0,2024-01-29
2024-02-05,1.5,1.5,1.5,1.5,1.5,0,2024-02-05
2024-02-12,1.5,1.5,1.5,1.5,1.5,0,2024-02-12
2024-02-19,1.5,1.5,1.5,1.5,1.5,0,2024-02-19
2024-02-26,1.5,1.5,1.5,1.5,1.5,0,2024-02-26
2024-03-04,1.5,1.5,1.5,1.5,1.5,0,2024-03-04
2024-03-11,1.5,1.5,1.5,1.5,1.5,0,2024-03-11
2024-03-18,1.5,1.5,1.5,1.5,1.5,0,2024-03-18
2024-03-25,1.5,1.5,1.5,1.5,1.5,0,2024-03-25
2024-04-01,1.5,1.5,1.5,1.5,1.5,0,2024-04-01
2024-04-08,1.5,1.5,1.5,1.5,1.5,0,2024-04-08
2024-04-15,1.5,1.5,1.5,1.5,1.5,0,2024-04-15
2024-04-22,1.5,1.5,1.5,1.5,1.5,0,2024-04-22
2024-04-29,1.5,1.5,1.5,1.5,1.5,0,2024-04-29
2024-05-06,1.5,1.5,1.5,1.5,1.5,0,2024-05-06
2024-05-13,1.5,1.5,1.5,1.5,1.5,0,2024-05-13
2024-05-20,1.5,1.5,1.5,1.5,1.5,0,2024-05-20
2024-05-27,1.5,1.5,1.5,1.5,1.5,0,2024-05-27
2024-06-03,1.5,1.5,1.5,1.5,1.5,0,2024-06-03
2024-06-10,1.5,1.5,1.5,1.5,1.5,0,2024-06-10
2024-06-17,1.5,1.5,1.5,1.5,1.5,0,2024-06-17
2024-06-24,1.5,1.5,1.5,1.5,1.5,0,2024-06-24
2024-07-01,1.5,1.5,1.5,1.5,1.5,0,2024-07-01
2024-07-08,1.5,1.5,1.5,1.5,1.5,0,2024-07-08
2024-07-15,1.5,1.5,1.5,1.5,1.5,0,2024-07-15
2024-07-22,1.5,1.5,1.5,1.5,1.5,0,2024-07-22
2024-07-29,1.5,1.5,1.5,1.5,1.5,0,2024-07-29
2024-08-05,1.5,1.5,1.5,1.5,1.5,0,2024-08-05
2024-08-12,1.5,1.5,1.5,1.5,1.5,0,2024-08-12
2024-08-19,1.5,1.5,1.5,1.5,1.5,0,2024-08-19
2024-08-26,1.5,1.5,1.5,1.5,1.5,0,2024-08-26
2024-09-02,13.239999771118164,13.239999771118164,13.239999771118164,1.5,1.5,9401055,2024-09-02
2024-09-09,16.8700008392334,16.8700008392334,16.8700008392334,13.899999618530273,13.899999618530273,1623619,2024-09-09
2024-09-16,23.610000610351562,23.610000610351562,23.610000610351562,16.209999084472656,17.709999084472656,16065741,2024-09-16
2024-09-23,28.100000381469727,28.100000381469727,28.68000030517578,24.790000915527344,24.790000915527344,2623152,2024-09-23
2024-09-30,25.899999618530273,25.899999618530273,27.530000686645508,25.899999618530273,27.530000686645508,384867,2024-09-30
2024-10-07,23.399999618530273,23.399999618530273,25.3799991607666,23.399999618530273,25.3799991607666,4407659,2024-10-07
2024-10-14,21.1299991607666,21.1299991607666,22.93000030517578,21.1299991607666,22.93000030517578,431306,2024-10-14
2024-10-21,19.079999923706055,19.079999923706055,20.700000762939453,19.079999923706055,20.700000762939453,193312,2024-10-21
2024-10-28,19.360000610351562,19.360000610351562,19.360000610351562,18.010000228881836,18.690000534057617,5601306,2024-10-28
2024-11-04,15.229999542236328,15.229999542236328,20.0,15.229999542236328,20.0,4170351,2024-11-04
2024-11-11,15.920000076293945,15.920000076293945,16.889999389648438,14.460000038146973,14.460000038146973,5795654,2024-11-11
2024-11-18,16.420000076293945,16.420000076293945,16.690000534057617,15.15999984741211,15.920000076293945,2324560,2024-11-18
2024-11-25,18.950000762939453,18.950000762939453,19.290000915527344,16.649999618530273,16.649999618530273,2767644,2024-11-25
2024-12-02,17.520000457763672,17.520000457763672,19.200000762939453,17.510000228881836,19.0,1922644,2024-12-02
2024-12-09,17.989999771118164,17.989999771118164,18.579999923706055,17.200000762939453,17.8700008392334,646620,2024-12-09
2024-12-16,16.950000762939453,16.950000762939453,18.34000015258789,16.940000534057617,18.31999969482422,709802,2024-12-16
2024-12-23,15.619999885559082,15.619999885559082,16.950000762939453,15.619999885559082,16.610000610351562,455866,2024-12-23
2024-12-30,15.890000343322754,15.890000343322754,15.890000343322754,14.989999771118164,15.300000190734863,1352994,2024-12-30
2025-01-06,17.030000686645508,17.030000686645508,18.399999618530273,16.579999923706055,16.649999618530273,2664745,2025-01-06
2025-01-13,17.739999771118164,17.739999771118164,17.75,15.65999984741211,17.25,918416,2025-01-13
2025-01-20,19.0,19.0,19.549999237060547,17.100000381469727,18.6200008392334,1826208,2025-01-20
2025-01-27,15.84000015258789,15.84000015258789,19.950000762939453,15.3100004196167,19.950000762939453,3007517,2025-01-27
2025-02-03,14.399999618530273,14.399999618530273,15.59000015258789,13.460000038146973,15.109999656677246,2120778,2025-02-03
2025-02-10,12.65999984741211,12.65999984741211,15.119999885559082,12.489999771118164,15.119999885559082,1390653,2025-02-10
2025-02-17,13.199999809265137,13.199999809265137,13.199999809265137,10.84000015258789,12.449999809265137,714960,2025-02-17
2025-02-24,14.430000305175781,14.430000305175781,14.84000015258789,13.859999656677246,13.859999656677246,578036,2025-02-24
2025-03-03,14.199999809265137,14.199999809265137,14.34000015258789,13.850000381469727,14.140000343322754,548971,2025-03-03
2025-03-10,13.600000381469727,13.600000381469727,14.180000305175781,13.600000381469727,13.90999984741211,292841,2025-03-10
2025-03-17,13.0,13.0,13.720000267028809,12.920000076293945,13.319999694824219,914954,2025-03-17
2025-03-24,14.34000015258789,14.34000015258789,14.34000015258789,13.0,13.260000228881836,1740839,2025-03-24
2025-03-31,15.180000305175781,15.180000305175781,15.680000305175781,14.260000228881836,14.34000015258789,1327620,2025-03-31
2025-04-07,14.489999771118164,14.489999771118164,15.220000267028809,13.609999656677246,14.420000076293945,374635,2025-04-07
2025-04-14,14.979999542236328,14.979999542236328,15.789999961853027,14.699999809265137,15.289999961853027,646936,2025-04-14
2025-04-21,13.869999885559082,13.869999885559082,15.380000114440918,13.699999809265137,15.380000114440918,1098508,2025-04-21
2025-04-28,14.449999809265137,14.449999809265137,16.18000030517578,13.8100004196167,15.180000305175781,1895994,2025-04-28
2025-05-05,13.5,13.5,14.899999618530273,12.65999984741211,14.319999694824219,1073864,2025-05-05
2025-05-12,19.0,19.0,19.0,13.75,13.75,2769277,2025-05-12
2025-05-19,21.040000915527344,21.040000915527344,21.979999542236328,18.90999984741211,19.950000762939453,8000951,2025-05-19
2025-05-26,20.170000076293945,20.170000076293945,21.350000381469727,19.059999465942383,21.350000381469727,2955922,2025-05-26
2025-06-02,18.600000381469727,18.600000381469727,21.170000076293945,18.450000762939453,20.0,2003039,2025-06-02
2025-06-09,18.530000686645508,18.530000686645508,19.5,18.170000076293945,18.639999389648438,1400729,2025-06-09
2025-06-16,18.15999984741211,18.15999984741211,19.079999923706055,17.18000030517578,18.399999618530273,2645310,2025-06-16
2025-06-23,19.020000457763672,19.020000457763672,20.239999771118164,18.049999237060547,18.1299991607666,2672137,2025-06-23
2025-06-30,18.920000076293945,18.920000076293945,20.399999618530273,18.469999313354492,19.010000228881836,1581589,2025-06-30
2025-07-07,18.90999984741211,18.90999984741211,20.030000686645508,17.520000457763672,18.75,1729559,2025-07-07
2025-07-14,18.59000015258789,18.59000015258789,18.90999984741211,18.059999465942383,18.90999984741211,587688,2025-07-14
