Date,Adj Close_POCL.NS,Close_POCL.NS,High_POCL.NS,Low_POCL.NS,Open_POCL.NS,Volume_POCL.NS,Date
2020-07-13,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-07-13
2020-07-20,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-07-20
2020-07-27,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-07-27
2020-08-03,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-08-03
2020-08-10,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-08-10
2020-08-17,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-08-17
2020-08-24,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-08-24
2020-08-31,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-08-31
2020-09-07,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-09-07
2020-09-14,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-09-14
2020-09-21,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-09-21
2020-09-28,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-09-28
2020-10-05,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-10-05
2020-10-12,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-10-12
2020-10-19,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-10-19
2020-10-26,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-10-26
2020-11-02,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-11-02
2020-11-09,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-11-09
2020-11-16,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-11-16
2020-11-23,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-11-23
2020-11-30,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-11-30
2020-12-07,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-12-07
2020-12-14,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-12-14
2020-12-21,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-12-21
2020-12-28,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2020-12-28
2021-01-04,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2021-01-04
2021-01-11,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2021-01-11
2021-01-18,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2021-01-18
2021-01-25,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2021-01-25
2021-02-01,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2021-02-01
2021-02-08,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2021-02-08
2021-02-15,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2021-02-15
2021-02-22,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2021-02-22
2021-03-01,30.323623657226562,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0,2021-03-01
