Date,Adj Close_PRECAM.NS,Close_PRECAM.NS,High_PRECAM.NS,Low_PRECAM.NS,Open_PRECAM.NS,Volume_PRECAM.NS,Date
2020-07-13,32.88593292236328,33.849998474121094,35.349998474121094,32.0,33.20000076293945,1647922,2020-07-13
2020-07-20,33.22596740722656,34.20000076293945,35.20000076293945,31.5,33.849998474121094,2303759,2020-07-20
2020-07-27,29.485614776611328,30.350000381469727,34.54999923706055,28.549999237060547,34.54999923706055,2131405,2020-07-27
2020-08-03,33.03166198730469,34.0,35.099998474121094,29.549999237060547,29.549999237060547,3228987,2020-08-03
2020-08-10,31.817264556884766,32.75,35.75,32.0,34.79999923706055,1856160,2020-08-10
2020-08-17,35.21758270263672,36.25,37.349998474121094,32.25,33.29999923706055,4712384,2020-08-17
2020-08-24,39.2979621887207,40.45000076293945,43.70000076293945,34.400001525878906,36.5,5669246,2020-08-24
2020-08-31,35.36330795288086,36.400001525878906,41.79999923706055,33.54999923706055,41.0,2513467,2020-08-31
2020-09-07,34.68324279785156,35.70000076293945,38.650001525878906,34.25,37.849998474121094,1019836,2020-09-07
2020-09-14,34.58609390258789,35.599998474121094,37.70000076293945,35.29999923706055,36.29999923706055,644087,2020-09-14
2020-09-21,31.525806427001953,32.45000076293945,36.849998474121094,30.75,36.849998474121094,820964,2020-09-21
2020-09-28,34.10033416748047,35.099998474121094,35.75,32.599998474121094,33.20000076293945,524818,2020-09-28
2020-10-05,33.906028747558594,34.900001525878906,36.900001525878906,34.20000076293945,36.20000076293945,510254,2020-10-05
2020-10-12,31.768688201904297,32.70000076293945,35.400001525878906,32.0,34.099998474121094,361012,2020-10-12
2020-10-19,33.274539947509766,34.25,34.849998474121094,32.599998474121094,33.25,372467,2020-10-19
2020-10-26,31.622957229614258,32.54999923706055,34.900001525878906,32.25,34.650001525878906,286193,2020-10-26
2020-11-02,32.30302047729492,33.25,33.54999923706055,32.25,32.95000076293945,220206,2020-11-02
2020-11-09,37.8406867980957,38.95000076293945,39.95000076293945,32.900001525878906,33.599998474121094,1973375,2020-11-09
2020-11-16,36.286251068115234,37.349998474121094,41.0,36.5,38.29999923706055,1210334,2020-11-16
2020-11-23,44.83562469482422,46.150001525878906,48.29999923706055,37.349998474121094,38.599998474121094,3195025,2020-11-23
2020-11-30,46.73008728027344,48.099998474121094,49.900001525878906,45.0,46.150001525878906,2080358,2020-11-30
2020-12-07,43.42692184448242,44.70000076293945,51.900001525878906,44.5,48.099998474121094,1394445,2020-12-07
2020-12-14,45.2242317199707,46.54999923706055,49.5,44.54999923706055,45.0,1276901,2020-12-14
2020-12-21,44.3984375,45.70000076293945,47.150001525878906,37.54999923706055,47.150001525878906,1153778,2020-12-21
2020-12-28,44.544166564941406,45.849998474121094,47.650001525878906,42.900001525878906,46.5,1197794,2020-12-28
2021-01-04,45.12708282470703,46.45000076293945,48.45000076293945,43.95000076293945,46.099998474121094,1519187,2021-01-04
2021-01-11,43.71837615966797,45.0,48.900001525878906,44.0,46.95000076293945,1583639,2021-01-11
2021-01-18,42.746856689453125,44.0,46.5,43.5,45.29999923706055,642660,2021-01-18
2021-01-25,41.19242477416992,42.400001525878906,44.900001525878906,41.0,44.900001525878906,466225,2021-01-25
2021-02-01,44.544166564941406,45.849998474121094,47.5,41.20000076293945,42.650001525878906,886304,2021-02-01
2021-02-08,41.77534103393555,43.0,51.5,42.5,46.650001525878906,3466990,2021-02-08
2021-02-15,40.755245208740234,41.95000076293945,44.75,41.400001525878906,43.25,1190815,2021-02-15
2021-02-22,40.17232894897461,41.349998474121094,42.95000076293945,40.0,41.650001525878906,992838,2021-02-22
2021-03-01,40.99812316894531,42.20000076293945,45.70000076293945,41.400001525878906,41.400001525878906,1212240,2021-03-01
2021-03-08,40.26948165893555,41.45000076293945,43.5,40.0,43.20000076293945,612939,2021-03-08
2021-03-15,39.15222930908203,40.29999923706055,43.0,38.0,42.0,809677,2021-03-15
2021-03-22,39.54084396362305,40.70000076293945,44.29999923706055,38.099998474121094,40.20000076293945,907461,2021-03-22
2021-03-29,40.026607513427734,41.20000076293945,41.95000076293945,39.400001525878906,40.70000076293945,208821,2021-03-29
2021-04-05,45.80714416503906,47.150001525878906,49.0,39.54999923706055,42.0,3054201,2021-04-05
2021-04-12,43.62122344970703,44.900001525878906,46.650001525878906,42.70000076293945,46.0,851244,2021-04-12
2021-04-19,41.33815002441406,42.54999923706055,44.5,41.75,44.0,348900,2021-04-19
2021-04-26,42.018218994140625,43.25,46.900001525878906,42.150001525878906,43.0,609382,2021-04-26
2021-05-03,44.68989562988281,46.0,48.0,42.150001525878906,43.0,1010183,2021-05-03
2021-05-10,43.524070739746094,44.79999923706055,49.0,44.25,46.650001525878906,1513799,2021-05-10
2021-05-17,53.9679069519043,55.54999923706055,58.70000076293945,44.900001525878906,45.79999923706055,6832644,2021-05-17
2021-05-24,52.36490249633789,53.900001525878906,64.9000015258789,53.0,56.20000076293945,5448140,2021-05-24
2021-05-31,51.78199005126953,53.29999923706055,55.0,50.900001525878906,54.599998474121094,1416579,2021-05-31
2021-06-07,64.70320129394531,66.5999984741211,69.4000015258789,52.79999923706055,54.0,4842381,2021-06-07
2021-06-14,65.82044219970703,67.75,75.80000305175781,59.400001525878906,67.19999694824219,4304046,2021-06-14
2021-06-21,77.7215576171875,80.0,83.30000305175781,64.0999984741211,65.8499984741211,4725178,2021-06-21
2021-06-28,73.54401397705078,75.69999694824219,82.30000305175781,74.55000305175781,80.0,1351120,2021-06-28
2021-07-05,88.796875,91.4000015258789,94.0,75.94999694824219,76.44999694824219,4434858,2021-07-05
2021-07-12,89.33121490478516,91.94999694824219,95.5,85.0,92.9000015258789,2250042,2021-07-12
2021-07-19,100.68658447265625,102.5,108.5,82.55000305175781,90.0,5336664,2021-07-19
2021-07-26,107.07158660888672,109.0,111.5,100.0999984741211,103.1500015258789,3920641,2021-07-26
2021-08-02,97.59231567382812,99.3499984741211,112.0,92.0,109.9000015258789,1994845,2021-08-02
2021-08-09,92.72988891601562,94.4000015258789,102.0,80.25,100.30000305175781,1971645,2021-08-09
2021-08-16,84.38026428222656,85.9000015258789,95.0,84.5,94.5999984741211,816538,2021-08-16
2021-08-23,87.08161163330078,88.6500015258789,89.9000015258789,77.44999694824219,85.9000015258789,908035,2021-08-23
2021-08-30,83.34884643554688,84.8499984741211,91.55000305175781,83.3499984741211,90.30000305175781,748770,2021-08-30
2021-09-06,80.89307403564453,82.3499984741211,86.9000015258789,81.0,85.5,316512,2021-09-06
2021-09-13,85.75550842285156,87.30000305175781,93.4000015258789,81.25,83.9000015258789,2648418,2021-09-13
2021-09-20,94.2524642944336,95.94999694824219,103.4000015258789,87.69999694824219,88.5,5139628,2021-09-20
2021-09-27,94.30158233642578,96.0,99.30000305175781,91.9000015258789,96.0,1309625,2021-09-27
2021-10-04,95.7259292602539,97.44999694824219,104.75,95.55000305175781,96.0,1735270,2021-10-04
2021-10-11,108.20124816894531,110.1500015258789,113.5,97.05000305175781,97.44999694824219,3050425,2021-10-11
2021-10-18,99.31135559082031,101.0999984741211,115.9000015258789,99.55000305175781,111.30000305175781,2222467,2021-10-18
2021-10-25,94.79273986816406,96.5,104.9000015258789,95.44999694824219,102.5999984741211,730249,2021-10-25
2021-11-01,99.26224517822266,101.05000305175781,104.25,97.05000305175781,99.5,296877,2021-11-01
2021-11-08,97.98523712158203,99.75,108.30000305175781,98.80000305175781,102.0,1019500,2021-11-08
2021-11-15,118.76106262207031,120.9000015258789,127.30000305175781,96.3499984741211,101.0,4369253,2021-11-15
2021-11-22,132.857177734375,135.25,149.9499969482422,103.94999694824219,120.0,8417941,2021-11-22
2021-11-29,144.25196838378906,146.85000610351562,154.39999389648438,126.6500015258789,134.14999389648438,3851148,2021-11-29
2021-12-06,141.1085662841797,143.64999389648438,147.0,137.39999389648438,147.0,2543588,2021-12-06
2021-12-13,143.07318115234375,145.64999389648438,164.9499969482422,137.39999389648438,145.0,3499042,2021-12-13
2021-12-20,126.03013610839844,128.3000030517578,138.85000610351562,122.25,135.0500030517578,2392644,2021-12-20
2021-12-27,142.43467712402344,145.0,149.5,124.5,125.1500015258789,2009553,2021-12-27
2022-01-03,145.4798583984375,148.10000610351562,155.1999969482422,140.39999389648438,146.0,2541117,2022-01-03
2022-01-10,167.33619689941406,170.35000610351562,181.0,149.25,149.9499969482422,7286974,2022-01-10
2022-01-17,171.9039306640625,175.0,185.39999389648438,168.1999969482422,171.5,3453229,2022-01-17
2022-01-24,162.9158172607422,165.85000610351562,177.10000610351562,158.8000030517578,175.0,1357536,2022-01-24
2022-01-31,171.11807250976562,174.1999969482422,181.39999389648438,162.3000030517578,169.3000030517578,1516498,2022-01-31
2022-02-07,159.42861938476562,162.3000030517578,189.75,161.0,174.0,2531447,2022-02-07
2022-02-14,142.13998413085938,144.6999969482422,158.39999389648438,141.9499969482422,153.9499969482422,1683995,2022-02-14
2022-02-21,134.33062744140625,136.75,144.5500030517578,125.05000305175781,142.5,1613159,2022-02-21
2022-02-28,130.84344482421875,133.1999969482422,142.9499969482422,131.0,134.0,683725,2022-02-28
2022-03-07,136.197021484375,138.64999389648438,147.9499969482422,127.0999984741211,129.0,1035164,2022-03-07
2022-03-14,140.12625122070312,142.64999389648438,148.25,137.3000030517578,138.64999389648438,727869,2022-03-14
2022-03-21,133.0045166015625,135.39999389648438,145.14999389648438,133.9499969482422,144.39999389648438,886222,2022-03-21
2022-03-28,138.6036834716797,141.10000610351562,142.5,129.5500030517578,133.14999389648438,1009542,2022-03-28
2022-04-04,142.92584228515625,145.5,154.8000030517578,140.10000610351562,140.10000610351562,1310872,2022-04-04
2022-04-11,136.2461395263672,138.6999969482422,147.25,136.0,146.5,502278,2022-04-11
2022-04-18,131.6784210205078,134.0500030517578,142.0,133.4499969482422,138.6999969482422,716697,2022-04-18
2022-04-25,128.8788299560547,131.1999969482422,136.35000610351562,128.10000610351562,134.89999389648438,956413,2022-04-25
2022-05-02,117.6805191040039,119.80000305175781,134.64999389648438,117.4000015258789,125.6500015258789,509952,2022-05-02
2022-05-09,103.87908172607422,105.75,120.94999694824219,99.0,120.9000015258789,849703,2022-05-09
2022-05-16,110.01851654052734,112.0,119.0,103.5,106.5999984741211,412317,2022-05-16
2022-05-23,102.60208129882812,104.44999694824219,117.0,95.0,114.0,439022,2022-05-23
2022-05-30,104.51758575439453,106.4000015258789,111.25,103.4000015258789,106.0,463365,2022-05-30
2022-06-06,99.40958404541016,101.19999694824219,108.19999694824219,100.0999984741211,106.4000015258789,283241,2022-06-06
2022-06-13,91.20731353759766,92.8499984741211,105.9000015258789,90.05000305175781,100.8499984741211,418154,2022-06-13
2022-06-20,92.68077087402344,94.3499984741211,95.9000015258789,85.30000305175781,92.05000305175781,373812,2022-06-20
2022-06-27,98.5255126953125,100.30000305175781,108.0,95.0,96.69999694824219,524702,2022-06-27
2022-07-04,101.57066345214844,103.4000015258789,106.5,98.5999984741211,101.5,272163,2022-07-04
2022-07-11,120.13629150390625,122.30000305175781,123.69999694824219,100.5999984741211,103.1500015258789,973657,2022-07-11
2022-07-18,135.65676879882812,138.10000610351562,145.0,122.5,123.80000305175781,2140974,2022-07-18
2022-07-25,128.4859161376953,130.8000030517578,142.0,129.10000610351562,136.0,685394,2022-07-25
2022-08-01,128.24034118652344,130.5500030517578,136.6999969482422,127.6500015258789,131.9499969482422,493557,2022-08-01
2022-08-08,120.8730239868164,123.05000305175781,137.5,120.5999984741211,130.5500030517578,655310,2022-08-08
2022-08-15,118.07343292236328,120.19999694824219,127.80000305175781,118.4000015258789,123.05000305175781,526091,2022-08-15
2022-08-22,120.48009490966797,122.6500015258789,123.94999694824219,117.0999984741211,120.75,354005,2022-08-22
2022-08-29,121.0694808959961,123.25,128.39999389648438,116.0999984741211,116.0999984741211,416924,2022-08-29
2022-09-05,125.73544311523438,128.0,133.89999389648438,124.8499984741211,124.8499984741211,753512,2022-09-05
2022-09-12,120.1854019165039,122.3499984741211,131.0,118.0999984741211,127.80000305175781,647671,2022-09-12
2022-09-19,114.29143524169922,115.3499984741211,125.1500015258789,114.69999694824219,123.80000305175781,380080,2022-09-19
2022-09-26,111.46759033203125,112.5,115.30000305175781,108.05000305175781,115.30000305175781,247855,2022-09-26
2022-10-03,115.23271942138672,116.30000305175781,119.0,108.75,114.19999694824219,294770,2022-10-03
2022-10-10,104.72998809814453,105.69999694824219,115.0,105.0,115.0,289571,2022-10-10
2022-10-17,104.03641510009766,105.0,111.69999694824219,103.25,105.0999984741211,261569,2022-10-17
2022-10-24,103.98686981201172,104.94999694824219,109.5999984741211,104.8499984741211,107.0,118926,2022-10-24
2022-10-31,106.16669464111328,107.1500015258789,111.94999694824219,103.3499984741211,107.4000015258789,367789,2022-10-31
2022-11-07,106.71163177490234,107.69999694824219,109.80000305175781,104.05000305175781,108.25,328205,2022-11-07
2022-11-14,104.33366394042969,105.30000305175781,111.80000305175781,104.44999694824219,107.69999694824219,275249,2022-11-14
2022-11-21,107.95016479492188,108.94999694824219,110.55000305175781,100.30000305175781,105.30000305175781,474053,2022-11-21
2022-11-28,108.49512481689453,109.5,111.69999694824219,106.05000305175781,108.94999694824219,431313,2022-11-28
2022-12-05,103.68963623046875,104.6500015258789,109.94999694824219,103.6500015258789,109.94999694824219,268784,2022-12-05
2022-12-12,102.50064086914062,103.44999694824219,108.75,103.0,105.5,234385,2022-12-12
2022-12-19,91.05663299560547,91.9000015258789,105.0999984741211,88.94999694824219,104.75,419361,2022-12-19
2022-12-26,98.24010467529297,99.1500015258789,101.5,90.9000015258789,92.80000305175781,234331,2022-12-26
2023-01-02,111.66575622558594,112.69999694824219,125.0,99.30000305175781,100.44999694824219,3597476,2023-01-02
2023-01-09,106.31531524658203,107.30000305175781,116.19999694824219,106.5,114.25,558511,2023-01-09
2023-01-16,106.01806640625,107.0,109.94999694824219,103.80000305175781,107.5999984741211,467604,2023-01-16
2023-01-23,100.41991424560547,101.3499984741211,107.5999984741211,98.69999694824219,106.80000305175781,190962,2023-01-23
2023-01-30,99.7263412475586,100.6500015258789,105.4000015258789,99.0,99.0,201206,2023-01-30
2023-02-06,101.90614318847656,102.8499984741211,107.94999694824219,100.0999984741211,100.0999984741211,181453,2023-02-06
2023-02-13,99.67679595947266,100.5999984741211,105.1500015258789,99.75,104.0,213082,2023-02-13
2023-02-20,97.74469757080078,98.6500015258789,106.44999694824219,98.30000305175781,101.1500015258789,441242,2023-02-20
2023-02-27,96.95203399658203,97.8499984741211,99.5,93.0,98.6500015258789,208794,2023-02-27
2023-03-06,96.7043228149414,97.5999984741211,101.3499984741211,95.0,98.0,425849,2023-03-06
2023-03-13,89.91719055175781,90.75,97.3499984741211,90.0,96.5,345236,2023-03-13
2023-03-20,95.41626739501953,96.30000305175781,105.80000305175781,88.0,91.75,1806092,2023-03-20
2023-03-27,94.32634735107422,95.19999694824219,97.75,91.05000305175781,97.0,483575,2023-03-27
2023-04-03,100.66761779785156,101.5999984741211,103.9000015258789,95.30000305175781,96.9000015258789,392206,2023-04-03
2023-04-10,105.52265167236328,106.5,111.55000305175781,100.5,101.69999694824219,801035,2023-04-10
2023-04-17,140.64732360839844,141.9499969482422,149.1999969482422,115.19999694824219,118.30000305175781,13398904,2023-04-17
2023-04-24,137.5262451171875,138.8000030517578,147.0,134.5500030517578,145.3000030517578,1898657,2023-04-24
2023-05-01,146.64181518554688,148.0,152.9499969482422,134.0,138.8000030517578,2189219,2023-05-01
2023-05-08,153.67666625976562,155.10000610351562,162.39999389648438,147.8000030517578,149.0,3067004,2023-05-08
2023-05-15,174.43438720703125,176.0500030517578,182.4499969482422,156.25,156.3000030517578,5278887,2023-05-15
2023-05-22,158.5316925048828,160.0,177.6999969482422,158.64999389648438,176.75,1864647,2023-05-22
2023-05-29,155.55921936035156,157.0,161.4499969482422,149.35000610351562,159.0,1839790,2023-05-29
2023-06-05,171.3628387451172,172.9499969482422,176.89999389648438,157.1999969482422,158.3000030517578,3282082,2023-06-05
2023-06-12,185.72976684570312,187.4499969482422,194.9499969482422,167.64999389648438,176.8000030517578,4620924,2023-06-12
2023-06-19,180.47840881347656,182.14999389648438,201.9499969482422,177.10000610351562,189.0,2866444,2023-06-19
2023-06-26,186.0270233154297,187.75,197.5,179.0500030517578,182.0,880589,2023-06-26
2023-07-03,174.88026428222656,176.5,191.64999389648438,171.5500030517578,189.14999389648438,950722,2023-07-03
2023-07-10,216.99024963378906,219.0,219.0,176.10000610351562,176.5,3524795,2023-07-10
2023-07-17,243.59384155273438,245.85000610351562,264.95001220703125,233.0500030517578,242.0,6972296,2023-07-17
2023-07-24,238.11585998535156,239.39999389648438,254.9499969482422,231.0,247.8000030517578,1461319,2023-07-24
2023-07-31,239.3094482421875,240.60000610351562,256.04998779296875,233.0500030517578,239.9499969482422,1296750,2023-07-31
2023-08-07,231.89938354492188,233.14999389648438,262.3999938964844,225.0,241.5,2001644,2023-08-07
2023-08-14,236.42498779296875,237.6999969482422,247.85000610351562,233.25,234.64999389648438,647644,2023-08-14
2023-08-21,233.24215698242188,234.5,248.8000030517578,227.0500030517578,237.5,730657,2023-08-21
2023-08-28,258.90374755859375,260.29998779296875,273.70001220703125,235.5500030517578,235.85000610351562,2883476,2023-08-28
2023-09-04,288.19580078125,289.75,319.0,258.1000061035156,261.54998779296875,3115045,2023-09-04
2023-09-11,272.8286437988281,274.29998779296875,302.04998779296875,256.25,292.95001220703125,1293753,2023-09-11
2023-09-18,273.9725036621094,275.45001220703125,287.6000061035156,265.5,273.5,651124,2023-09-18
2023-09-25,276.40936279296875,277.8999938964844,289.8500061035156,272.6499938964844,276.0,532494,2023-09-25
2023-10-02,272.6794738769531,274.1499938964844,284.6000061035156,267.0,277.8999938964844,375897,2023-10-02
2023-10-09,274.1217041015625,275.6000061035156,292.6000061035156,256.75,270.1000061035156,801855,2023-10-09
2023-10-16,271.7345886230469,273.20001220703125,289.0,270.0,277.0,656095,2023-10-16
2023-10-23,256.5663757324219,257.95001220703125,282.79998779296875,228.8000030517578,274.45001220703125,879891,2023-10-23
2023-10-30,252.63755798339844,254.0,265.0,248.60000610351562,265.0,374624,2023-10-30
2023-11-06,235.92767333984375,237.1999969482422,263.0,235.10000610351562,256.79998779296875,482538,2023-11-06
2023-11-13,237.9666748046875,239.25,246.8000030517578,228.9499969482422,240.1999969482422,512724,2023-11-13
2023-11-20,243.53665161132812,244.85000610351562,247.25,234.0500030517578,241.35000610351562,616420,2023-11-20
2023-11-27,231.15341186523438,232.39999389648438,248.0,230.89999389648438,244.85000610351562,339341,2023-11-27
2023-12-04,237.81748962402344,239.10000610351562,247.64999389648438,230.0500030517578,234.60000610351562,512333,2023-12-04
2023-12-11,252.48837280273438,253.85000610351562,273.29998779296875,240.0500030517578,240.0500030517578,1319718,2023-12-11
2023-12-18,240.35379028320312,241.64999389648438,256.3999938964844,229.0,254.0,509591,2023-12-18
