Date,Adj Close_EIHOTEL.NS,Close_EIHOTEL.NS,High_EIHOTEL.NS,Low_EIHOTEL.NS,Open_EIHOTEL.NS,Volume_EIHOTEL.NS,Date
2020-11-30,97.51777648925781,98.30000305175781,100.5999984741211,88.5999984741211,89.8499984741211,8287778,2020-11-30
2020-12-07,99.60105895996094,100.4000015258789,105.0,98.80000305175781,100.25,5606428,2020-12-07
2020-12-14,95.78170013427734,96.55000305175781,102.8499984741211,95.30000305175781,100.55000305175781,4124089,2020-12-14
2020-12-21,90.42466735839844,91.1500015258789,98.5,85.30000305175781,98.5,4136447,2020-12-21
2020-12-28,92.65676879882812,93.4000015258789,93.9000015258789,87.0,91.6500015258789,5394654,2020-12-28
2021-01-04,97.1705551147461,97.94999694824219,99.55000305175781,93.1500015258789,96.0,4454709,2021-01-04
2021-01-11,95.9801025390625,96.75,101.0,94.5,98.8499984741211,3440620,2021-01-11
2021-01-18,92.50794982910156,93.25,97.25,92.55000305175781,97.0,3053910,2021-01-18
2021-01-25,92.25994873046875,93.0,94.9000015258789,90.5,93.69999694824219,2707214,2021-01-25
2021-02-01,95.38488006591797,96.1500015258789,97.0,90.0999984741211,93.0,4798958,2021-02-01
2021-02-08,97.76578521728516,98.55000305175781,101.3499984741211,94.0999984741211,97.0,6932073,2021-02-08
2021-02-15,96.37692260742188,97.1500015258789,101.25,95.9000015258789,99.5,3960076,2021-02-15
2021-02-22,95.93049621582031,96.69999694824219,99.0999984741211,94.5,97.25,2729140,2021-02-22
2021-03-01,108.3310317993164,109.19999694824219,111.30000305175781,96.05000305175781,97.5,8822367,2021-03-01
2021-03-08,105.75172424316406,106.5999984741211,113.0,105.0999984741211,112.0,2955025,2021-03-08
2021-03-15,97.41856384277344,98.19999694824219,107.05000305175781,95.5,106.5999984741211,4295752,2021-03-15
2021-03-22,94.93846130371094,95.69999694824219,100.0,93.5999984741211,97.9000015258789,2829249,2021-03-22
2021-03-29,94.74005126953125,95.5,97.4000015258789,90.44999694824219,95.69999694824219,1758849,2021-03-29
2021-04-05,91.21829986572266,91.94999694824219,94.5,90.0999984741211,94.4000015258789,3525945,2021-04-05
2021-04-12,86.30769348144531,87.0,90.94999694824219,86.5,90.0,2121943,2021-04-12
2021-04-19,84.52201080322266,85.19999694824219,87.0,82.0,85.80000305175781,3920723,2021-04-19
2021-04-26,86.01007080078125,86.69999694824219,90.80000305175781,85.19999694824219,87.0,2252794,2021-04-26
2021-05-03,89.23421478271484,89.94999694824219,91.30000305175781,85.69999694824219,86.55000305175781,1615590,2021-05-03
2021-05-10,91.41670989990234,92.1500015258789,94.0,88.0,89.30000305175781,2216479,2021-05-10
2021-05-17,99.05543518066406,99.8499984741211,101.69999694824219,92.5,93.4000015258789,5183597,2021-05-17
2021-05-24,109.57108306884766,110.44999694824219,114.5,101.25,101.5,9803397,2021-05-24
2021-05-31,115.72174835205078,116.6500015258789,121.25,106.94999694824219,110.9000015258789,10138955,2021-05-31
2021-06-07,113.93606567382812,114.8499984741211,120.6500015258789,113.25,118.05000305175781,4497622,2021-06-07
2021-06-14,109.819091796875,110.69999694824219,119.75,108.30000305175781,113.55000305175781,4518781,2021-06-14
2021-06-21,112.94403076171875,113.8499984741211,116.6500015258789,107.0999984741211,108.44999694824219,3639907,2021-06-21
2021-06-28,111.10874938964844,112.0,115.69999694824219,110.25,114.5999984741211,1764827,2021-06-28
2021-07-05,116.86260223388672,117.80000305175781,122.80000305175781,111.55000305175781,112.8499984741211,7701659,2021-07-05
2021-07-12,114.97772216796875,115.9000015258789,121.0,115.5,118.5,5339004,2021-07-12
2021-07-19,111.95198059082031,112.8499984741211,116.69999694824219,107.9000015258789,114.5999984741211,2331275,2021-07-19
2021-07-26,110.36471557617188,111.25,115.5,109.75,113.9000015258789,1597454,2021-07-26
2021-08-02,107.38859558105469,108.25,113.94999694824219,105.5,113.94999694824219,1761718,2021-08-02
2021-08-09,104.26365661621094,105.0999984741211,109.44999694824219,100.0,108.25,1477037,2021-08-09
2021-08-16,101.78355407714844,102.5999984741211,108.0,101.5,108.0,814855,2021-08-16
2021-08-23,103.76763916015625,104.5999984741211,106.80000305175781,100.0,103.0,849297,2021-08-23
2021-08-30,105.35490417480469,106.19999694824219,109.80000305175781,101.80000305175781,104.5999984741211,2438269,2021-08-30
2021-09-06,106.1981430053711,107.05000305175781,108.6500015258789,104.0,107.0999984741211,2268570,2021-09-06
2021-09-13,106.59495544433594,107.44999694824219,112.5,106.44999694824219,107.4000015258789,2954530,2021-09-13
2021-09-20,124.79894256591797,125.80000305175781,126.44999694824219,107.6500015258789,108.4000015258789,15871160,2021-09-20
2021-09-27,127.1302261352539,128.14999389648438,150.9499969482422,121.25,126.0,25860573,2021-09-27
2021-10-04,137.2490692138672,138.35000610351562,147.4499969482422,128.0500030517578,128.35000610351562,7727433,2021-10-04
2021-10-11,140.72122192382812,141.85000610351562,147.8000030517578,136.3000030517578,138.85000610351562,5193424,2021-10-11
2021-10-18,137.10025024414062,138.1999969482422,149.0,135.1999969482422,144.0,5220091,2021-10-18
2021-10-25,137.64588928222656,138.75,144.5,131.5,139.0,3723946,2021-10-25
2021-11-01,140.37399291992188,141.5,144.0,137.14999389648438,139.25,1323149,2021-11-01
2021-11-08,141.36605834960938,142.5,155.0,141.25,141.60000610351562,5869509,2021-11-08
2021-11-15,140.57241821289062,141.6999969482422,147.6999969482422,140.0,142.5,1480317,2021-11-15
2021-11-22,126.28700256347656,127.30000305175781,143.64999389648438,127.0,142.39999389648438,1997973,2021-11-22
2021-11-29,123.80690002441406,124.80000305175781,130.0,116.6500015258789,123.5,3366974,2021-11-29
2021-12-06,129.31272888183594,130.35000610351562,131.0,120.30000305175781,125.80000305175781,2419554,2021-12-06
2021-12-13,132.3384552001953,133.39999389648438,144.5,130.8000030517578,131.0,5531247,2021-12-13
2021-12-20,119.54110717773438,120.5,131.85000610351562,119.19999694824219,131.0500030517578,2327663,2021-12-20
2021-12-27,123.50927734375,124.5,125.9000015258789,117.44999694824219,118.5,1243457,2021-12-27
2022-01-03,126.93182373046875,127.94999694824219,128.5,123.4000015258789,124.5,1114336,2022-01-03
2022-01-10,133.57850646972656,134.64999389648438,138.9499969482422,126.0999984741211,126.0999984741211,1996867,2022-01-10
2022-01-17,138.19151306152344,139.3000030517578,147.60000610351562,133.0,133.39999389648438,2046112,2022-01-17
2022-01-24,135.26498413085938,136.35000610351562,141.0,127.6500015258789,140.89999389648438,1164266,2022-01-24
2022-01-31,139.53076171875,140.64999389648438,148.35000610351562,137.0500030517578,140.89999389648438,4355201,2022-01-31
2022-02-07,133.08248901367188,134.14999389648438,146.64999389648438,132.0,141.0500030517578,1567527,2022-02-07
2022-02-14,138.29071044921875,139.39999389648438,141.0,130.0,133.0500030517578,1504831,2022-02-14
2022-02-21,128.61830139160156,129.64999389648438,142.35000610351562,125.0,138.9499969482422,3233022,2022-02-21
2022-02-28,126.03899383544922,127.05000305175781,134.39999389648438,126.0,129.0,1161759,2022-02-28
2022-03-07,122.46763610839844,123.44999694824219,130.89999389648438,122.25,125.0,3931545,2022-03-07
2022-03-14,138.1419219970703,139.25,142.0,121.69999694824219,124.8499984741211,3841040,2022-03-14
2022-03-21,147.8143310546875,149.0,150.0,134.60000610351562,139.89999389648438,5796893,2022-03-21
2022-03-28,158.18116760253906,159.4499969482422,162.6999969482422,152.0,152.5,10663442,2022-03-28
2022-04-04,165.86949157714844,167.1999969482422,171.75,156.14999389648438,159.4499969482422,6785250,2022-04-04
2022-04-11,163.73660278320312,165.0500030517578,169.85000610351562,158.5,168.5500030517578,1890355,2022-04-11
2022-04-18,157.13951110839844,158.39999389648438,164.89999389648438,155.5,164.89999389648438,1595789,2022-04-18
2022-04-25,159.12359619140625,160.39999389648438,165.6999969482422,149.5500030517578,156.0,3363303,2022-04-25
2022-05-02,144.54058837890625,145.6999969482422,169.5,144.3000030517578,159.64999389648438,4875770,2022-05-02
2022-05-09,132.8840789794922,133.9499969482422,146.0500030517578,129.0,144.0,2549939,2022-05-09
2022-05-16,137.59628295898438,138.6999969482422,141.35000610351562,132.75,135.89999389648438,1217333,2022-05-16
2022-05-23,126.63421630859375,127.6500015258789,140.8000030517578,123.69999694824219,138.6999969482422,1849830,2022-05-23
2022-05-30,139.72918701171875,140.85000610351562,144.9499969482422,128.3000030517578,128.3000030517578,1947361,2022-05-30
2022-06-06,134.12413024902344,135.1999969482422,140.0500030517578,132.5500030517578,140.0,771478,2022-06-06
2022-06-13,124.10450744628906,125.0999984741211,133.14999389648438,123.5,132.5,1063068,2022-06-13
2022-06-20,124.45172119140625,125.44999694824219,129.89999389648438,120.25,125.0999984741211,896037,2022-06-20
2022-06-27,125.6917724609375,126.69999694824219,128.5,123.5,127.05000305175781,990464,2022-06-27
2022-07-04,132.68568420410156,133.75,135.6999969482422,125.8499984741211,127.3499984741211,1604128,2022-07-04
2022-07-11,129.4615478515625,130.5,136.6999969482422,128.35000610351562,135.89999389648438,1115131,2022-07-11
2022-07-18,139.1339569091797,140.25,140.75,130.0500030517578,132.0,2677794,2022-07-18
2022-07-25,149.94720458984375,151.14999389648438,158.8000030517578,138.5500030517578,140.1999969482422,10759993,2022-07-25
2022-08-01,154.80821228027344,156.0500030517578,159.0,146.5,151.6999969482422,3014157,2022-08-01
2022-08-08,150.8400421142578,152.0500030517578,159.0,150.75,156.10000610351562,1208039,2022-08-08
2022-08-15,152.97293090820312,154.1999969482422,162.9499969482422,150.5500030517578,152.0500030517578,1665049,2022-08-15
2022-08-22,159.71884155273438,161.0,162.5,151.0,152.89999389648438,2796878,2022-08-22
2022-08-29,186.45436096191406,187.9499969482422,191.5,156.10000610351562,156.5,12176488,2022-08-29
2022-09-05,187.19839477539062,188.6999969482422,205.5,177.75,191.8000030517578,15020830,2022-09-05
2022-09-12,182.9326171875,184.39999389648438,196.10000610351562,180.5,189.5,3893750,2022-09-12
2022-09-19,197.26763916015625,198.85000610351562,200.8000030517578,181.5,184.39999389648438,7824436,2022-09-19
2022-09-26,185.80953979492188,187.3000030517578,200.0,182.0500030517578,197.8000030517578,4299460,2022-09-26
2022-10-03,189.5297088623047,191.0500030517578,201.4499969482422,185.10000610351562,187.0,3897367,2022-10-03
2022-10-10,180.7997283935547,182.25,196.8000030517578,181.0500030517578,189.3000030517578,2226756,2022-10-10
2022-10-17,188.68646240234375,190.1999969482422,192.0,179.64999389648438,183.0,2600873,2022-10-17
2022-10-24,187.4960174560547,189.0,195.89999389648438,186.0,192.0,985139,2022-10-24
2022-10-31,185.31353759765625,186.8000030517578,197.5,186.0500030517578,189.9499969482422,3528890,2022-10-31
2022-11-07,183.1806182861328,184.64999389648438,189.39999389648438,181.0,187.0500030517578,1232693,2022-11-07
2022-11-14,164.6294403076172,165.9499969482422,184.64999389648438,164.85000610351562,184.64999389648438,2548543,2022-11-14
2022-11-21,175.59152221679688,177.0,178.0,165.0,165.9499969482422,1947440,2022-11-21
2022-11-28,174.5498504638672,175.9499969482422,181.9499969482422,173.14999389648438,176.8000030517578,2866355,2022-11-28
2022-12-05,181.89097595214844,183.35000610351562,186.60000610351562,175.6999969482422,175.9499969482422,1756501,2022-12-05
2022-12-12,177.9228057861328,179.35000610351562,187.4499969482422,178.5,182.39999389648438,1481612,2022-12-12
2022-12-19,157.2387237548828,158.5,180.6999969482422,156.1999969482422,180.6999969482422,2679101,2022-12-19
2022-12-26,175.88912963867188,177.3000030517578,180.10000610351562,152.0,155.0,5172203,2022-12-26
2023-01-02,175.54190063476562,176.9499969482422,181.60000610351562,173.25,175.25,1285828,2023-01-02
2023-01-09,173.4586181640625,174.85000610351562,184.0,172.75,178.0,1294410,2023-01-09
2023-01-16,166.7623291015625,168.10000610351562,176.5,164.9499969482422,173.5,939391,2023-01-16
2023-01-23,159.37161254882812,160.64999389648438,169.0500030517578,159.35000610351562,168.0,688940,2023-01-23
2023-01-30,165.62147521972656,166.9499969482422,177.85000610351562,155.60000610351562,160.0,3506919,2023-01-30
2023-02-06,170.4824981689453,171.85000610351562,174.60000610351562,164.10000610351562,168.8000030517578,3446957,2023-02-06
2023-02-13,162.54615783691406,163.85000610351562,173.6999969482422,162.5,171.8000030517578,1960516,2023-02-13
2023-02-20,161.20687866210938,162.5,166.9499969482422,155.5,164.25,1887096,2023-02-20
2023-02-27,159.2724151611328,160.5500030517578,164.75,155.6999969482422,161.1999969482422,2030896,2023-02-27
2023-03-06,164.6294403076172,165.9499969482422,174.39999389648438,160.0,161.0500030517578,2758554,2023-03-06
2023-03-13,161.5045166015625,162.8000030517578,170.1999969482422,160.10000610351562,166.39999389648438,1639946,2023-03-13
2023-03-20,154.6098175048828,155.85000610351562,172.0,155.5,172.0,937241,2023-03-20
2023-03-27,164.33181762695312,165.64999389648438,167.25,150.35000610351562,156.0,1333583,2023-03-27
2023-04-03,162.54615783691406,163.85000610351562,168.5,163.3000030517578,166.5,1111308,2023-04-03
2023-04-10,169.63925170898438,171.0,174.8000030517578,163.8000030517578,163.85000610351562,2540919,2023-04-10
2023-04-17,169.39125061035156,170.75,178.0,168.5,171.0,3269682,2023-04-17
2023-04-24,187.2480010986328,188.75,192.89999389648438,168.64999389648438,170.89999389648438,12247658,2023-04-24
2023-05-01,183.97425842285156,185.4499969482422,195.8000030517578,184.14999389648438,188.75,3406691,2023-05-01
2023-05-08,187.892822265625,189.39999389648438,194.6999969482422,184.0500030517578,184.0500030517578,2761112,2023-05-08
2023-05-15,203.61671447753906,205.25,218.5,189.0,189.0,17510529,2023-05-15
2023-05-22,203.319091796875,204.9499969482422,215.75,199.0,207.5,8433651,2023-05-22
2023-05-29,212.7434844970703,214.4499969482422,218.8000030517578,203.0,206.75,4873126,2023-05-29
2023-06-05,205.89840698242188,207.5500030517578,220.39999389648438,206.0,215.89999389648438,4045942,2023-06-05
2023-06-12,210.85862731933594,212.5500030517578,214.9499969482422,206.25,208.75,2006378,2023-06-12
2023-06-19,205.84881591796875,207.5,219.0,206.5,213.6999969482422,2196027,2023-06-19
2023-06-26,210.31298828125,212.0,214.60000610351562,207.0,208.0,1542566,2023-06-26
2023-07-03,204.50953674316406,206.14999389648438,216.5,203.3000030517578,212.0,2547247,2023-07-03
2023-07-10,210.66021728515625,212.35000610351562,222.0,203.39999389648438,207.5,7877572,2023-07-10
2023-07-17,216.76126098632812,218.5,223.0,210.0,214.39999389648438,5004167,2023-07-17
2023-07-24,212.8426971435547,214.5500030517578,220.89999389648438,210.0500030517578,219.25,2296647,2023-07-24
2023-07-31,207.68408203125,209.35000610351562,217.10000610351562,205.5,215.89999389648438,2621593,2023-07-31
2023-08-07,209.42721557617188,210.0,215.89999389648438,207.10000610351562,210.5,4555020,2023-08-07
2023-08-14,223.58847045898438,224.1999969482422,225.89999389648438,205.0500030517578,209.10000610351562,6298232,2023-08-14
2023-08-21,234.5584716796875,235.1999969482422,243.3000030517578,223.60000610351562,228.85000610351562,15911642,2023-08-21
2023-08-28,271.5074157714844,272.25,274.95001220703125,228.5,237.1999969482422,16261632,2023-08-28
2023-09-04,250.61456298828125,251.3000030517578,264.0,245.9499969482422,264.0,7929368,2023-09-04
2023-09-11,236.0045166015625,236.64999389648438,255.5,233.3000030517578,252.35000610351562,5670546,2023-09-11
2023-09-18,232.71353149414062,233.35000610351562,242.0,225.25,238.3000030517578,6309491,2023-09-18
2023-09-25,222.44161987304688,223.0500030517578,235.5,220.75,234.6999969482422,3671052,2023-09-25
2023-10-02,235.90480041503906,236.5500030517578,242.5,223.0500030517578,223.0500030517578,7529385,2023-10-02
2023-10-09,229.57211303710938,230.1999969482422,236.14999389648438,226.35000610351562,236.14999389648438,2819796,2023-10-09
2023-10-16,222.59120178222656,223.1999969482422,232.5,222.10000610351562,230.89999389648438,2236304,2023-10-16
2023-10-23,210.77352905273438,211.35000610351562,223.8000030517578,205.5500030517578,223.10000610351562,2736330,2023-10-23
2023-10-30,221.9928436279297,222.60000610351562,231.4499969482422,210.25,211.35000610351562,4839717,2023-10-30
2023-11-06,230.22035217285156,230.85000610351562,243.0,224.0,229.0,7427483,2023-11-06
2023-11-13,231.8658447265625,232.5,236.85000610351562,229.14999389648438,235.6999969482422,2205147,2023-11-13
2023-11-20,233.96011352539062,234.60000610351562,248.9499969482422,233.25,242.0,6776457,2023-11-20
2023-11-27,235.5557403564453,236.1999969482422,241.60000610351562,231.89999389648438,234.60000610351562,3283289,2023-11-27
2023-12-04,246.6753387451172,247.35000610351562,255.5,237.10000610351562,239.60000610351562,7004149,2023-12-04
2023-12-11,243.0851593017578,243.75,251.6999969482422,239.0,250.9499969482422,5894310,2023-12-11
2023-12-18,236.90206909179688,237.5500030517578,250.0,222.4499969482422,243.0500030517578,5484393,2023-12-18
2023-12-25,248.81947326660156,249.5,250.5,235.64999389648438,237.5500030517578,3584163,2023-12-25
2024-01-01,278.4384765625,279.20001220703125,288.0,248.5,253.0,13932169,2024-01-01
2024-01-08,278.9371032714844,279.70001220703125,282.95001220703125,270.0,278.0,4288449,2024-01-08
2024-01-15,287.6632385253906,288.45001220703125,294.5,274.3999938964844,280.1000061035156,5974468,2024-01-15
2024-01-22,309.6032409667969,310.45001220703125,316.75,288.45001220703125,288.45001220703125,8083190,2024-01-22
2024-01-29,338.0753479003906,339.0,342.0,309.5,312.5,5670941,2024-01-29
2024-02-05,406.3885192871094,407.5,426.5,335.5,339.0,20803359,2024-02-05
2024-02-12,393.6234436035156,394.70001220703125,415.29998779296875,360.0,404.0,3660729,2024-02-12
2024-02-19,406.2389221191406,407.3500061035156,485.75,390.0,403.0,11945619,2024-02-19
2024-02-26,404.9923400878906,406.1000061035156,414.75,384.3500061035156,405.0,5427054,2024-02-26
2024-03-04,423.6911926269531,424.8500061035156,432.0,407.0,409.8500061035156,5205204,2024-03-04
2024-03-11,415.9124450683594,417.04998779296875,429.6499938964844,365.75,428.25,3419902,2024-03-11
2024-03-18,420.5996398925781,421.75,425.0,396.0,417.04998779296875,1647929,2024-03-18
2024-03-25,448.2739562988281,449.5,473.8999938964844,421.75,421.75,3968646,2024-03-25
2024-04-01,477.94281005859375,479.25,496.8999938964844,446.5,464.75,5851277,2024-04-01
2024-04-08,474.053466796875,475.3500061035156,502.20001220703125,471.6000061035156,480.0,3276649,2024-04-08
2024-04-15,452.11346435546875,453.3500061035156,474.95001220703125,435.20001220703125,464.54998779296875,2347326,2024-04-15
2024-04-22,473.60467529296875,474.8999938964844,487.8500061035156,444.6499938964844,456.0,4672312,2024-04-22
2024-04-29,475.8984069824219,477.20001220703125,483.25,465.3500061035156,476.0,1592739,2024-04-29
2024-05-06,484.4749450683594,485.79998779296875,500.0,461.5,482.0,3562938,2024-05-06
2024-05-13,479.8376159667969,481.1499938964844,493.8999938964844,469.04998779296875,488.1499938964844,1842104,2024-05-13
2024-05-20,470.6627502441406,471.95001220703125,490.0,467.5,482.75,1426990,2024-05-20
2024-05-27,430.42279052734375,431.6000061035156,471.75,412.6499938964844,470.0,6822345,2024-05-27
2024-06-03,437.50341796875,438.70001220703125,444.3999938964844,377.3500061035156,444.0,5469702,2024-06-03
2024-06-10,441.2431945800781,442.45001220703125,454.70001220703125,418.95001220703125,448.0,4730352,2024-06-10
2024-06-17,444.733642578125,445.95001220703125,460.70001220703125,438.5,442.45001220703125,2819985,2024-06-17
2024-06-24,428.1290283203125,429.29998779296875,460.0,425.79998779296875,445.45001220703125,2320764,2024-06-24
2024-07-01,428.1789245605469,429.3500061035156,435.0,418.20001220703125,422.20001220703125,3051548,2024-07-01
2024-07-08,422.49444580078125,423.6499938964844,437.5,415.25,432.0,2031842,2024-07-08
2024-07-15,396.66510009765625,397.75,424.70001220703125,396.0,423.95001220703125,1907644,2024-07-15
2024-07-22,421.2977600097656,422.45001220703125,426.0,393.3500061035156,397.70001220703125,3152571,2024-07-22
2024-07-29,416.4609680175781,417.6000061035156,445.45001220703125,415.3500061035156,425.3999938964844,5433407,2024-07-29
2024-08-05,389.8500061035156,389.8500061035156,424.0,356.6499938964844,410.0,10473210,2024-08-05
2024-08-12,375.75,375.75,398.95001220703125,369.1000061035156,391.0,2695017,2024-08-12
2024-08-19,380.25,380.25,383.45001220703125,361.45001220703125,381.95001220703125,6153763,2024-08-19
2024-08-26,382.6000061035156,382.6000061035156,393.29998779296875,374.8500061035156,382.20001220703125,2928125,2024-08-26
2024-09-02,385.6499938964844,385.6499938964844,406.3999938964844,370.0,383.70001220703125,4489662,2024-09-02
2024-09-09,380.1000061035156,380.1000061035156,393.79998779296875,377.0,385.25,3086973,2024-09-09
2024-09-16,366.95001220703125,366.95001220703125,386.29998779296875,364.70001220703125,384.79998779296875,3168555,2024-09-16
2024-09-23,379.79998779296875,379.79998779296875,382.1499938964844,364.70001220703125,365.0,2275467,2024-09-23
2024-09-30,391.1499938964844,391.1499938964844,393.8999938964844,369.20001220703125,379.8500061035156,2579345,2024-09-30
2024-10-07,430.20001220703125,430.20001220703125,441.6000061035156,382.8500061035156,395.0,8144726,2024-10-07
2024-10-14,398.75,398.75,432.25,397.0,430.0,2962673,2024-10-14
2024-10-21,362.8999938964844,362.8999938964844,403.6499938964844,361.04998779296875,399.8999938964844,2605778,2024-10-21
2024-10-28,378.25,378.25,380.1000061035156,341.04998779296875,363.6000061035156,2644986,2024-10-28
2024-11-04,359.20001220703125,359.20001220703125,379.0,354.5,379.0,3477382,2024-11-04
2024-11-11,357.6499938964844,357.6499938964844,383.8999938964844,348.8500061035156,361.0,6592223,2024-11-11
2024-11-18,366.79998779296875,366.79998779296875,369.0,349.95001220703125,357.6499938964844,1676900,2024-11-18
2024-11-25,379.3999938964844,379.3999938964844,381.8999938964844,361.1000061035156,372.8500061035156,3127356,2024-11-25
2024-12-02,411.45001220703125,411.45001220703125,414.5,376.1499938964844,382.5,3714547,2024-12-02
2024-12-09,429.8500061035156,429.8500061035156,441.75,402.5,413.8500061035156,7069111,2024-12-09
2024-12-16,412.25,412.25,433.20001220703125,410.45001220703125,428.70001220703125,2581843,2024-12-16
2024-12-23,411.25,411.25,429.95001220703125,403.3999938964844,413.8999938964844,2073730,2024-12-23
2024-12-30,428.3500061035156,428.3500061035156,435.1000061035156,394.8500061035156,411.0,5034090,2024-12-30
2025-01-06,411.1499938964844,411.1499938964844,430.6499938964844,395.25,429.75,3169131,2025-01-06
2025-01-13,399.25,399.25,408.5,385.29998779296875,401.0,2272087,2025-01-13
2025-01-20,379.3500061035156,379.3500061035156,408.8999938964844,377.25,404.0,2313553,2025-01-20
2025-01-27,371.20001220703125,371.20001220703125,374.5,340.8500061035156,374.5,2160602,2025-01-27
2025-02-03,384.3500061035156,384.3500061035156,389.0,366.29998779296875,370.0,1945412,2025-02-03
2025-02-10,335.3999938964844,335.3999938964844,390.0,329.8999938964844,388.0,4689988,2025-02-10
2025-02-17,320.3500061035156,320.3500061035156,334.1499938964844,305.0,310.0,4598588,2025-02-17
2025-02-24,319.25,319.25,337.5,311.20001220703125,317.0,3644287,2025-02-24
2025-03-03,339.75,339.75,347.3500061035156,310.45001220703125,319.25,2324549,2025-03-03
2025-03-10,359.1000061035156,359.1000061035156,361.8999938964844,332.1499938964844,339.0,3027964,2025-03-10
2025-03-17,385.1499938964844,385.1499938964844,389.8999938964844,353.70001220703125,356.20001220703125,2763579,2025-03-17
2025-03-24,353.5,353.5,402.6000061035156,350.1499938964844,386.04998779296875,3217517,2025-03-24
2025-03-31,366.0,366.0,384.0,350.20001220703125,353.5,2550349,2025-03-31
2025-04-07,361.3500061035156,361.3500061035156,370.0,334.95001220703125,340.0,1468133,2025-04-07
2025-04-14,373.0,373.0,378.29998779296875,362.6000061035156,364.95001220703125,946797,2025-04-14
2025-04-21,383.79998779296875,383.79998779296875,397.3999938964844,369.0,373.8500061035156,2465588,2025-04-21
2025-04-28,365.6499938964844,365.6499938964844,385.0,363.8500061035156,383.75,1014612,2025-04-28
2025-05-05,348.0,348.0,373.3999938964844,334.1499938964844,365.0,2261254,2025-05-05
2025-05-12,375.20001220703125,375.20001220703125,376.0,361.0,361.0,1676594,2025-05-12
2025-05-19,373.6499938964844,373.6499938964844,385.0,368.1000061035156,376.54998779296875,3069475,2025-05-19
2025-05-26,369.6000061035156,369.6000061035156,377.70001220703125,362.25,374.8999938964844,1864496,2025-05-26
2025-06-02,374.6000061035156,374.6000061035156,383.25,370.29998779296875,373.6499938964844,1545987,2025-06-02
2025-06-09,358.95001220703125,358.95001220703125,385.70001220703125,354.0,376.45001220703125,1684152,2025-06-09
2025-06-16,344.54998779296875,344.54998779296875,367.70001220703125,340.5,367.70001220703125,1859505,2025-06-16
2025-06-23,358.3500061035156,358.3500061035156,370.8999938964844,341.3999938964844,343.1000061035156,2365421,2025-06-23
2025-06-30,366.45001220703125,366.45001220703125,371.6000061035156,358.3500061035156,358.3500061035156,1181015,2025-06-30
2025-07-07,377.45001220703125,377.45001220703125,383.75,365.0,366.3999938964844,2870554,2025-07-07
2025-07-14,378.79998779296875,378.79998779296875,380.79998779296875,374.5,375.20001220703125,348331,2025-07-14
