Date,Adj Close_FDC.NS,Close_FDC.NS,High_FDC.NS,Low_FDC.NS,Open_FDC.NS,Volume_FDC.NS,Date
2021-07-19,375.4432067871094,379.3500061035156,388.70001220703125,364.1499938964844,378.70001220703125,1237842,2021-07-19
2021-07-26,368.3668518066406,372.20001220703125,384.70001220703125,358.5,381.5,888321,2021-07-26
2021-08-02,356.1935119628906,359.8999938964844,378.79998779296875,355.45001220703125,373.0,898062,2021-08-02
2021-08-09,356.49041748046875,360.20001220703125,373.0,333.79998779296875,359.8999938964844,1227080,2021-08-09
2021-08-16,332.9355163574219,336.3999938964844,361.70001220703125,335.0,361.70001220703125,681001,2021-08-16
2021-08-23,335.162353515625,338.6499938964844,348.0,326.04998779296875,340.0,946437,2021-08-23
2021-08-30,336.9438171386719,340.45001220703125,350.5,338.6499938964844,340.8500061035156,526847,2021-08-30
2021-09-06,342.1397705078125,345.70001220703125,360.0,339.95001220703125,340.0,675322,2021-09-06
2021-09-13,357.77703857421875,361.5,372.0,348.6499938964844,352.0,2099158,2021-09-13
2021-09-20,350.205810546875,353.8500061035156,362.0,345.29998779296875,357.8999938964844,626556,2021-09-20
2021-09-27,342.6346130371094,346.20001220703125,357.1000061035156,343.04998779296875,355.75,371285,2021-09-27
2021-10-04,350.25531005859375,353.8999938964844,366.0,346.04998779296875,347.79998779296875,873621,2021-10-04
2021-10-11,350.4532470703125,354.1000061035156,369.0,335.54998779296875,353.8999938964844,1260527,2021-10-11
2021-10-18,329.1251525878906,332.54998779296875,361.0,321.1499938964844,358.8999938964844,1794139,2021-10-18
2021-10-25,315.7147216796875,319.0,339.0,311.8500061035156,339.0,550080,2021-10-25
2021-11-01,322.9395446777344,326.29998779296875,330.0,318.20001220703125,318.20001220703125,326472,2021-11-01
2021-11-08,303.0960388183594,306.25,345.0,304.79998779296875,328.29998779296875,959321,2021-11-08
2021-11-15,278.9967956542969,281.8999938964844,313.0,275.5,313.0,1283907,2021-11-15
2021-11-22,287.1618347167969,290.1499938964844,293.0,271.79998779296875,286.1000061035156,1483076,2021-11-22
2021-11-29,281.5700378417969,284.5,291.1000061035156,278.1000061035156,290.1000061035156,674694,2021-11-29
2021-12-06,292.1103515625,295.1499938964844,300.45001220703125,276.6000061035156,284.8999938964844,1085144,2021-12-06
2021-12-13,280.8277587890625,283.75,299.6499938964844,282.3500061035156,297.5,598428,2021-12-13
2021-12-20,287.4587707519531,290.45001220703125,298.5,272.75,283.75,855910,2021-12-20
2021-12-27,301.0671691894531,304.20001220703125,313.5,286.3999938964844,293.6499938964844,1384025,2021-12-27
2022-01-03,301.3640441894531,304.5,306.95001220703125,295.3999938964844,306.0,578450,2022-01-03
2022-01-10,304.9764709472656,308.1499938964844,322.8999938964844,297.1000061035156,304.5,1447475,2022-01-10
2022-01-17,281.9659118652344,284.8999938964844,311.5,283.0,308.0,1756806,2022-01-17
2022-01-24,281.9659118652344,284.8999938964844,291.95001220703125,277.0,285.0,630566,2022-01-24
2022-01-31,291.2196044921875,294.25,296.3500061035156,285.1000061035156,287.1499938964844,422405,2022-01-31
2022-02-07,301.56201171875,304.70001220703125,319.0,298.20001220703125,318.0,2867223,2022-02-07
2022-02-14,292.4567565917969,295.5,314.79998779296875,294.3500061035156,305.0,2770818,2022-02-14
2022-02-21,269.09979248046875,271.8999938964844,294.0,255.0500030517578,294.0,914640,2022-02-21
2022-02-28,267.5657653808594,270.3500061035156,281.75,265.0,271.0,475891,2022-02-28
2022-03-07,268.8028869628906,271.6000061035156,278.95001220703125,254.9499969482422,266.0,682970,2022-03-07
2022-03-14,259.3512268066406,262.04998779296875,272.95001220703125,259.45001220703125,271.6000061035156,511987,2022-03-14
2022-03-21,254.2542724609375,256.8999938964844,269.0,256.0,265.0,763800,2022-03-21
2022-03-28,266.0812072753906,268.8500061035156,269.95001220703125,248.1999969482422,256.0,1217197,2022-03-28
2022-04-04,279.0462951660156,281.95001220703125,288.0,264.29998779296875,271.70001220703125,1598815,2022-04-04
2022-04-11,278.2545166015625,281.1499938964844,286.54998779296875,274.29998779296875,281.20001220703125,343533,2022-04-11
2022-04-18,279.73907470703125,282.6499938964844,287.70001220703125,275.1000061035156,286.0,522296,2022-04-18
2022-04-25,266.2296447753906,269.0,281.6000061035156,266.95001220703125,281.5,234593,2022-04-25
2022-05-02,264.4976806640625,267.25,283.0,257.54998779296875,270.0,365118,2022-05-02
2022-05-09,242.72425842285156,245.25,270.0,243.0,265.95001220703125,776327,2022-05-09
2022-05-16,246.7820281982422,249.35000610351562,257.45001220703125,244.75,248.0,284995,2022-05-16
2022-05-23,243.12013244628906,245.64999389648438,252.0,229.85000610351562,249.35000610351562,406030,2022-05-23
2022-05-30,241.3386688232422,243.85000610351562,249.9499969482422,240.6999969482422,246.0,243171,2022-05-30
2022-06-06,237.9241943359375,240.39999389648438,246.8000030517578,239.85000610351562,244.89999389648438,182039,2022-06-06
2022-06-13,237.62728881835938,240.10000610351562,242.8000030517578,225.0,240.0,356811,2022-06-13
2022-06-20,229.61070251464844,232.0,240.4499969482422,229.39999389648438,240.10000610351562,287053,2022-06-20
2022-06-27,243.07064819335938,245.60000610351562,255.0,233.0500030517578,233.5,501859,2022-06-27
2022-07-04,245.99026489257812,248.5500030517578,250.0,241.3000030517578,244.0500030517578,146100,2022-07-04
2022-07-11,261.231689453125,263.95001220703125,268.54998779296875,245.0,249.8000030517578,723100,2022-07-11
2022-07-18,251.82949829101562,254.4499969482422,264.70001220703125,252.0500030517578,261.5,345949,2022-07-18
2022-07-25,250.8892822265625,253.5,255.0,249.0,254.0500030517578,220063,2022-07-25
2022-08-01,269.7430725097656,272.54998779296875,275.1000061035156,251.5500030517578,255.0,1181574,2022-08-01
2022-08-08,262.1224060058594,264.8500061035156,279.6499938964844,262.79998779296875,275.0,677772,2022-08-08
2022-08-15,258.7574157714844,261.45001220703125,268.8999938964844,260.25,264.8500061035156,469229,2022-08-15
2022-08-22,260.8357849121094,263.54998779296875,266.8500061035156,256.3999938964844,260.0,510611,2022-08-22
2022-08-29,270.78228759765625,273.6000061035156,279.0,258.04998779296875,259.0,742938,2022-08-29
2022-09-05,272.7121887207031,275.54998779296875,285.0,257.20001220703125,278.8999938964844,1187739,2022-09-05
2022-09-12,274.0978088378906,276.95001220703125,287.6000061035156,271.20001220703125,278.8999938964844,714652,2022-09-12
2022-09-19,272.7121887207031,275.54998779296875,285.0,269.25,276.1000061035156,453011,2022-09-19
2022-09-26,261.18218994140625,263.8999938964844,275.04998779296875,254.4499969482422,275.0,505179,2022-09-26
2022-10-03,280.4813537597656,283.3999938964844,289.79998779296875,262.6000061035156,265.25,1155662,2022-10-03
2022-10-10,282.06488037109375,285.0,287.0,267.0,283.0,1163716,2022-10-10
2022-10-17,289.2402038574219,292.25,305.6000061035156,279.04998779296875,286.3500061035156,2696633,2022-10-17
2022-10-24,305.1249084472656,308.29998779296875,312.0,294.6000061035156,295.0,1324587,2022-10-24
2022-10-31,301.8094177246094,304.95001220703125,318.0,303.20001220703125,318.0,1815720,2022-10-31
2022-11-07,311.21160888671875,314.45001220703125,316.29998779296875,292.8999938964844,305.0,1092812,2022-11-07
2022-11-14,282.9061279296875,285.8500061035156,316.04998779296875,278.29998779296875,316.04998779296875,1959408,2022-11-14
2022-11-21,289.6855773925781,292.70001220703125,294.75,276.54998779296875,285.0,857022,2022-11-21
2022-11-28,280.6297912597656,283.54998779296875,291.70001220703125,280.0,291.70001220703125,606794,2022-11-28
2022-12-05,280.9761962890625,283.8999938964844,290.3999938964844,282.3500061035156,283.0,489652,2022-12-05
2022-12-12,278.1060791015625,281.0,288.0,278.20001220703125,285.0,404422,2022-12-12
2022-12-19,263.7554016113281,266.5,286.04998779296875,265.0,281.0,361485,2022-12-19
2022-12-26,268.06060791015625,270.8500061035156,274.54998779296875,265.5,267.8999938964844,319543,2022-12-26
2023-01-02,269.7430725097656,272.54998779296875,278.6000061035156,263.70001220703125,270.04998779296875,318910,2023-01-02
2023-01-09,266.9224548339844,269.70001220703125,281.0,267.6499938964844,273.8500061035156,328372,2023-01-09
2023-01-16,257.3223571777344,260.0,270.95001220703125,258.25,270.0,374879,2023-01-16
2023-01-23,252.2748565673828,254.89999389648438,264.45001220703125,251.0,261.70001220703125,411140,2023-01-23
2023-01-30,253.215087890625,255.85000610351562,272.20001220703125,249.14999389648438,254.9499969482422,623328,2023-01-30
2023-02-06,261.9739685058594,264.70001220703125,269.0,253.9499969482422,257.8999938964844,495121,2023-02-06
2023-02-13,264.2997131347656,267.04998779296875,270.8999938964844,261.95001220703125,265.6000061035156,407070,2023-02-13
2023-02-20,266.4770812988281,269.25,278.3999938964844,262.0,267.79998779296875,469323,2023-02-20
2023-02-27,257.6192321777344,260.29998779296875,269.25,256.0,266.79998779296875,223301,2023-02-27
2023-03-06,253.95736694335938,256.6000061035156,268.20001220703125,255.0,260.29998779296875,221708,2023-03-06
2023-03-13,247.0789337158203,249.64999389648438,257.54998779296875,247.14999389648438,256.0,287079,2023-03-13
2023-03-20,252.1759033203125,254.8000030517578,259.8999938964844,245.25,250.85000610351562,294177,2023-03-20
2023-03-27,253.6604461669922,256.29998779296875,266.0,249.14999389648438,252.5500030517578,456833,2023-03-27
2023-04-03,262.4193115234375,265.1499938964844,270.8999938964844,257.0,257.6000061035156,156942,2023-04-03
2023-04-10,264.5966491699219,267.3500061035156,271.29998779296875,261.5,263.25,220705,2023-04-10
2023-04-17,287.0133972167969,290.0,296.95001220703125,262.0,266.0,3312983,2023-04-17
2023-04-24,291.9618835449219,295.0,302.79998779296875,278.5,287.20001220703125,1863176,2023-04-24
2023-05-01,295.1784362792969,298.25,302.79998779296875,291.0,295.0,452731,2023-05-01
2023-05-08,295.6238098144531,298.70001220703125,315.0,292.0,299.5,1433280,2023-05-08
2023-05-15,284.4896545410156,287.45001220703125,308.0,282.04998779296875,299.79998779296875,654866,2023-05-15
2023-05-22,286.5185241699219,289.5,299.8500061035156,283.0,286.79998779296875,1014454,2023-05-22
2023-05-29,293.9907531738281,297.04998779296875,303.8999938964844,288.25,290.95001220703125,1109276,2023-05-29
2023-06-05,294.88153076171875,297.95001220703125,301.1000061035156,291.25,298.0,924499,2023-06-05
2023-06-12,305.8177185058594,309.0,323.0,295.54998779296875,301.0,7204681,2023-06-12
2023-06-19,311.310546875,314.54998779296875,317.79998779296875,304.8500061035156,309.8500061035156,1718280,2023-06-19
2023-06-26,307.0548400878906,310.25,327.95001220703125,309.0,315.1499938964844,2464372,2023-06-26
2023-07-03,335.310791015625,338.79998779296875,344.0,306.54998779296875,310.25,5517742,2023-07-03
2023-07-10,326.6509094238281,330.04998779296875,339.3999938964844,321.04998779296875,339.3999938964844,988215,2023-07-10
2023-07-17,331.79736328125,335.25,337.0,325.0,331.79998779296875,772569,2023-07-17
2023-07-24,341.3479919433594,344.8999938964844,346.95001220703125,333.5,338.04998779296875,1161674,2023-07-24
2023-07-31,373.5132751464844,377.3999938964844,384.75,336.25,347.0,8430096,2023-07-31
2023-08-07,402.8084411621094,407.0,428.95001220703125,373.8500061035156,377.5,7445034,2023-08-07
2023-08-14,385.587646484375,389.6000061035156,409.1499938964844,388.0,409.1499938964844,1457763,2023-08-14
2023-08-21,378.36279296875,382.29998779296875,397.29998779296875,373.6499938964844,392.5,2210646,2023-08-21
2023-08-28,376.4823913574219,380.3999938964844,392.79998779296875,374.1499938964844,383.0,876619,2023-08-28
2023-09-04,393.6537170410156,397.75,408.25,376.1499938964844,381.0,1891371,2023-09-04
2023-09-11,369.0101623535156,372.8500061035156,402.6499938964844,365.1000061035156,399.75,1231091,2023-09-11
2023-09-18,364.2100830078125,368.0,374.79998779296875,361.04998779296875,374.5,967301,2023-09-18
2023-09-25,379.69891357421875,383.6499938964844,393.0,367.3500061035156,368.0,1017357,2023-09-25
2023-10-02,377.37310791015625,381.29998779296875,391.25,375.5,383.6499938964844,476609,2023-10-02
2023-10-09,381.38140869140625,385.3500061035156,396.75,370.0,378.04998779296875,943047,2023-10-09
2023-10-16,367.87200927734375,371.70001220703125,392.04998779296875,367.70001220703125,385.3500061035156,777891,2023-10-16
2023-10-23,360.3007507324219,364.04998779296875,372.45001220703125,343.29998779296875,372.45001220703125,517596,2023-10-23
2023-10-30,358.6182861328125,362.3500061035156,369.70001220703125,359.29998779296875,366.0,299550,2023-10-30
2023-11-06,381.9752502441406,385.95001220703125,391.20001220703125,357.29998779296875,364.20001220703125,1895719,2023-11-06
2023-11-13,382.717529296875,386.70001220703125,401.95001220703125,381.0,385.5,1566025,2023-11-13
2023-11-20,401.5713195800781,405.75,415.79998779296875,383.29998779296875,386.75,3322334,2023-11-20
2023-11-27,393.05987548828125,397.1499938964844,409.0,391.0,405.75,775327,2023-11-27
2023-12-04,399.4434509277344,403.6000061035156,424.0,396.1000061035156,400.04998779296875,1379040,2023-12-04
2023-12-11,397.3650817871094,401.5,419.04998779296875,395.3500061035156,405.5,819872,2023-12-11
2023-12-18,387.9134521484375,391.95001220703125,406.8500061035156,378.20001220703125,403.54998779296875,1037801,2023-12-18
2023-12-25,392.3670959472656,396.45001220703125,400.0,391.04998779296875,391.95001220703125,375699,2023-12-25
2024-01-01,410.5281066894531,414.79998779296875,432.79998779296875,392.0,399.70001220703125,5807598,2024-01-01
2024-01-08,420.326171875,424.70001220703125,427.5,402.0,417.6499938964844,1343446,2024-01-08
2024-01-15,437.5469665527344,442.1000061035156,456.0,406.04998779296875,424.70001220703125,4882739,2024-01-15
2024-01-22,412.952880859375,417.25,448.0,402.0,442.1000061035156,1050217,2024-01-22
2024-01-29,418.84161376953125,423.20001220703125,444.8999938964844,409.0,419.79998779296875,1785214,2024-01-29
2024-02-05,442.19854736328125,446.79998779296875,471.95001220703125,424.0,425.3500061035156,4647031,2024-02-05
2024-02-12,431.212890625,435.70001220703125,459.0,425.04998779296875,449.0,979955,2024-02-12
2024-02-19,467.58441162109375,472.45001220703125,479.0,431.95001220703125,432.45001220703125,1868044,2024-02-19
2024-02-26,439.2789306640625,443.8500061035156,487.70001220703125,434.0,478.45001220703125,1969645,2024-02-26
2024-03-04,444.7717590332031,449.3999938964844,466.20001220703125,442.29998779296875,448.45001220703125,1042573,2024-03-04
2024-03-11,423.6416320800781,428.04998779296875,452.79998779296875,419.6499938964844,451.8999938964844,690118,2024-03-11
2024-03-18,425.32415771484375,429.75,439.3500061035156,419.95001220703125,428.0,509445,2024-03-18
2024-03-25,420.5240783691406,424.8999938964844,433.25,419.8999938964844,429.75,348980,2024-03-25
2024-04-01,447.4934387207031,452.1499938964844,453.25,427.25,428.70001220703125,654883,2024-04-01
2024-04-08,445.95941162109375,450.6000061035156,458.75,445.1499938964844,456.0,326111,2024-04-08
2024-04-15,444.0790100097656,448.70001220703125,460.0,441.6499938964844,455.0,511387,2024-04-15
2024-04-22,451.9966125488281,456.70001220703125,460.0,442.04998779296875,450.0,314327,2024-04-22
2024-04-29,444.0295104980469,448.6499938964844,468.70001220703125,445.04998779296875,456.70001220703125,437139,2024-04-29
2024-05-06,435.3695983886719,439.8999938964844,456.0,437.70001220703125,449.0,383593,2024-05-06
2024-05-13,478.86700439453125,483.8500061035156,489.95001220703125,427.5,440.0,1461833,2024-05-13
2024-05-20,464.961669921875,469.79998779296875,486.8999938964844,465.75,478.04998779296875,494565,2024-05-20
2024-05-27,428.04583740234375,432.5,474.95001220703125,429.20001220703125,470.0,1132994,2024-05-27
2024-06-03,438.3882141113281,442.95001220703125,444.0,405.0,438.0,1401177,2024-06-03
2024-06-10,456.4997253417969,461.25,468.45001220703125,443.0,444.79998779296875,512229,2024-06-10
2024-06-17,455.9554138183594,460.70001220703125,469.0,451.6499938964844,461.3500061035156,372430,2024-06-17
2024-06-24,457.2914733886719,462.04998779296875,473.6499938964844,452.0,459.8999938964844,1417262,2024-06-24
2024-07-01,509.9930725097656,515.2999877929688,521.6500244140625,464.3500061035156,464.3500061035156,4534910,2024-07-01
2024-07-08,486.2402648925781,491.29998779296875,520.0999755859375,484.0,520.0,960348,2024-07-08
2024-07-15,480.6484375,485.6499938964844,504.0,476.0,493.6000061035156,537878,2024-07-15
2024-07-22,496.9290466308594,502.1000061035156,517.0,471.54998779296875,480.0,794431,2024-07-22
2024-07-29,503.3125915527344,508.54998779296875,547.2000122070312,497.5,515.0,2975207,2024-07-29
2024-08-05,484.1618957519531,489.20001220703125,530.4000244140625,484.8500061035156,490.04998779296875,1650735,2024-08-05
2024-08-12,476.93707275390625,481.8999938964844,496.04998779296875,463.29998779296875,489.20001220703125,672271,2024-08-12
2024-08-19,531.07373046875,536.5999755859375,540.0,480.04998779296875,483.8999938964844,1942367,2024-08-19
2024-08-26,537.5562744140625,543.1500244140625,550.0,520.7999877929688,536.0,2105331,2024-08-26
2024-09-02,565.2183837890625,571.0999755859375,577.5,535.2000122070312,541.0499877929688,2775656,2024-09-02
2024-09-09,591.09912109375,597.25,658.8499755859375,553.5,573.0,28308442,2024-09-09
2024-09-16,558.1915283203125,564.0,604.1500244140625,550.0499877929688,602.2000122070312,3584343,2024-09-16
2024-09-23,535.725341796875,541.2999877929688,577.0,535.0,564.2000122070312,1453871,2024-09-23
2024-09-30,513.4075927734375,518.75,548.0,516.4500122070312,539.9000244140625,930867,2024-09-30
2024-10-07,530.6778564453125,536.2000122070312,553.4000244140625,500.54998779296875,524.6500244140625,1503335,2024-10-07
2024-10-14,533.79541015625,539.3499755859375,569.9500122070312,529.2000122070312,537.0499877929688,1164967,2024-10-14
2024-10-21,511.081787109375,516.4000244140625,542.2000122070312,506.45001220703125,540.9000244140625,829317,2024-10-21
2024-10-28,545.8203125,551.5,556.0,509.6000061035156,518.5499877929688,593564,2024-10-28
2024-11-04,509.1023864746094,514.4000244140625,551.5,512.0,546.0,598685,2024-11-04
2024-11-11,491.0403137207031,496.1499938964844,527.1500244140625,484.0,510.0,556453,2024-11-11
2024-11-18,483.0237121582031,488.04998779296875,496.95001220703125,478.25,492.0,268129,2024-11-18
2024-11-25,511.70001220703125,511.70001220703125,523.7999877929688,490.25,495.0,400413,2024-11-25
2024-12-02,514.6500244140625,514.6500244140625,526.5,504.79998779296875,511.25,421219,2024-12-02
2024-12-09,503.54998779296875,503.54998779296875,523.5,494.8500061035156,514.0,754514,2024-12-09
2024-12-16,491.5,491.5,520.0,487.1000061035156,503.54998779296875,512279,2024-12-16
2024-12-23,499.70001220703125,499.70001220703125,513.5,480.3500061035156,485.20001220703125,365145,2024-12-23
2024-12-30,509.6000061035156,509.6000061035156,524.9500122070312,490.1000061035156,501.6499938964844,476329,2024-12-30
2025-01-06,488.54998779296875,488.54998779296875,511.25,472.0,509.95001220703125,475325,2025-01-06
2025-01-13,481.75,481.75,490.95001220703125,465.79998779296875,475.54998779296875,293973,2025-01-13
2025-01-20,470.8999938964844,470.8999938964844,485.0,445.79998779296875,485.0,371230,2025-01-20
2025-01-27,483.0,483.0,485.3999938964844,456.6499938964844,470.8999938964844,392371,2025-01-27
2025-02-03,472.20001220703125,472.20001220703125,486.20001220703125,470.0,479.3500061035156,326934,2025-02-03
2025-02-10,405.45001220703125,405.45001220703125,473.79998779296875,399.3999938964844,471.1000061035156,1228734,2025-02-10
2025-02-17,403.0,403.0,414.79998779296875,391.04998779296875,400.0,867368,2025-02-17
2025-02-24,381.8999938964844,381.8999938964844,406.5,370.45001220703125,398.8999938964844,448737,2025-02-24
2025-03-03,401.8500061035156,401.8500061035156,411.70001220703125,366.25,385.0,515936,2025-03-03
2025-03-10,390.8999938964844,390.8999938964844,402.1000061035156,376.79998779296875,400.79998779296875,449959,2025-03-10
2025-03-17,413.95001220703125,413.95001220703125,417.5,390.0,390.8999938964844,526372,2025-03-17
2025-03-24,393.95001220703125,393.95001220703125,424.8500061035156,382.45001220703125,415.04998779296875,997259,2025-03-24
2025-03-31,398.25,398.25,418.1499938964844,392.75,393.95001220703125,383668,2025-03-31
2025-04-07,421.5,421.5,426.5,377.29998779296875,389.95001220703125,655215,2025-04-07
2025-04-14,430.45001220703125,430.45001220703125,434.8999938964844,419.1499938964844,421.5,405653,2025-04-14
2025-04-21,425.6000061035156,425.6000061035156,442.0,413.04998779296875,430.0,753314,2025-04-21
2025-04-28,422.75,422.75,437.1499938964844,412.3500061035156,419.20001220703125,306353,2025-04-28
2025-05-05,429.54998779296875,429.54998779296875,444.29998779296875,412.95001220703125,426.6000061035156,518057,2025-05-05
2025-05-12,441.1000061035156,441.1000061035156,449.0,425.95001220703125,432.70001220703125,349542,2025-05-12
2025-05-19,466.29998779296875,466.29998779296875,483.45001220703125,442.04998779296875,443.0,601683,2025-05-19
2025-05-26,438.8999938964844,438.8999938964844,469.75,435.1000061035156,468.8999938964844,1069516,2025-05-26
2025-06-02,429.20001220703125,429.20001220703125,451.8500061035156,427.79998779296875,438.70001220703125,822105,2025-06-02
2025-06-09,475.8500061035156,475.8500061035156,479.8999938964844,428.0,433.0,971875,2025-06-09
2025-06-16,455.0,455.0,519.9000244140625,452.20001220703125,492.95001220703125,3856638,2025-06-16
2025-06-23,479.6499938964844,479.6499938964844,488.54998779296875,448.20001220703125,452.95001220703125,873101,2025-06-23
2025-06-30,489.3999938964844,489.3999938964844,494.8500061035156,475.0,481.95001220703125,674769,2025-06-30
2025-07-07,501.3500061035156,501.3500061035156,514.75,496.75,496.75,1199431,2025-07-07
2025-07-14,506.75,506.75,511.95001220703125,486.1499938964844,502.5,480970,2025-07-14
