Date,Adj Close_TREEHOUSE.NS,Close_TREEHOUSE.NS,High_TREEHOUSE.NS,Low_TREEHOUSE.NS,Open_TREEHOUSE.NS,Volume_TREEHOUSE.NS,Date
2021-04-05,8.75,8.75,9.25,7.199999809265137,7.849999904632568,670706,2021-04-05
2021-04-12,8.699999809265137,8.699999809265137,8.899999618530273,8.25,8.800000190734863,169403,2021-04-12
2021-04-19,9.0,9.0,9.149999618530273,8.350000381469727,8.350000381469727,159790,2021-04-19
2021-04-26,8.149999618530273,8.149999618530273,9.25,7.900000095367432,9.0,111101,2021-04-26
2021-05-03,8.149999618530273,8.149999618530273,8.550000190734863,7.699999809265137,8.0,67066,2021-05-03
2021-05-10,7.949999809265137,7.949999809265137,8.5,7.75,8.350000381469727,95042,2021-05-10
2021-05-17,7.800000190734863,7.800000190734863,8.350000381469727,7.75,8.199999809265137,80996,2021-05-17
2021-05-24,7.800000190734863,7.800000190734863,8.300000190734863,7.599999904632568,8.0,99774,2021-05-24
2021-05-31,7.949999809265137,7.949999809265137,8.25,7.75,8.149999618530273,86479,2021-05-31
2021-06-07,8.649999618530273,8.649999618530273,8.800000190734863,7.900000095367432,7.900000095367432,169298,2021-06-07
2021-06-14,7.949999809265137,7.949999809265137,8.899999618530273,7.849999904632568,8.649999618530273,149888,2021-06-14
2021-06-21,9.699999809265137,9.699999809265137,9.699999809265137,7.900000095367432,7.949999809265137,374523,2021-06-21
2021-06-28,11.949999809265137,11.949999809265137,12.25,9.800000190734863,10.149999618530273,384660,2021-06-28
2021-07-05,11.699999809265137,11.699999809265137,13.75,11.300000190734863,12.5,374789,2021-07-05
2021-07-12,10.800000190734863,10.800000190734863,11.600000381469727,10.25,11.25,249493,2021-07-12
2021-07-19,10.75,10.75,11.550000190734863,10.5,11.050000190734863,218885,2021-07-19
2021-07-26,11.300000190734863,11.300000190734863,11.899999618530273,10.5,10.75,174124,2021-07-26
2021-08-02,10.899999618530273,10.899999618530273,11.800000190734863,10.800000190734863,11.649999618530273,151857,2021-08-02
2021-08-09,10.25,10.25,11.350000381469727,9.5,11.350000381469727,95301,2021-08-09
2021-08-16,8.899999618530273,8.899999618530273,10.5,8.75,10.5,53931,2021-08-16
2021-08-23,8.850000381469727,8.850000381469727,9.300000190734863,8.199999809265137,9.100000381469727,60791,2021-08-23
2021-08-30,8.600000381469727,8.600000381469727,9.300000190734863,8.350000381469727,8.899999618530273,86074,2021-08-30
2021-09-06,8.949999809265137,8.949999809265137,9.100000381469727,8.550000190734863,8.850000381469727,59390,2021-09-06
2021-09-13,9.199999809265137,9.199999809265137,10.0,8.899999618530273,8.949999809265137,66380,2021-09-13
2021-09-20,8.899999618530273,8.899999618530273,9.600000381469727,8.600000381469727,9.050000190734863,60437,2021-09-20
2021-09-27,8.850000381469727,8.850000381469727,9.100000381469727,8.5,8.899999618530273,89928,2021-09-27
2021-10-04,9.050000190734863,9.050000190734863,9.100000381469727,8.600000381469727,8.850000381469727,85370,2021-10-04
2021-10-11,9.300000190734863,9.300000190734863,9.800000190734863,8.899999618530273,9.199999809265137,109115,2021-10-11
2021-10-18,9.199999809265137,9.199999809265137,9.5,9.0,9.149999618530273,107251,2021-10-18
2021-10-25,8.600000381469727,8.600000381469727,9.399999618530273,8.550000190734863,9.399999618530273,54638,2021-10-25
2021-11-01,8.800000190734863,8.800000190734863,9.0,8.399999618530273,8.899999618530273,33951,2021-11-01
2021-11-08,9.050000190734863,9.050000190734863,9.399999618530273,8.699999809265137,9.0,89722,2021-11-08
2021-11-15,8.449999809265137,8.449999809265137,9.25,8.399999618530273,9.25,59584,2021-11-15
2021-11-22,8.350000381469727,8.350000381469727,8.800000190734863,8.0,8.350000381469727,97615,2021-11-22
2021-11-29,8.600000381469727,8.600000381469727,8.600000381469727,7.699999809265137,8.550000190734863,119353,2021-11-29
2021-12-06,10.050000190734863,10.050000190734863,10.550000190734863,8.5,8.699999809265137,224326,2021-12-06
2021-12-13,11.449999809265137,11.449999809265137,12.75,10.300000190734863,10.600000381469727,734412,2021-12-13
2021-12-20,11.0,11.0,11.899999618530273,10.350000381469727,11.850000381469727,159226,2021-12-20
2021-12-27,10.550000190734863,10.550000190734863,11.25,10.149999618530273,11.0,268350,2021-12-27
2022-01-03,10.600000381469727,10.600000381469727,11.600000381469727,10.149999618530273,10.75,261889,2022-01-03
2022-01-10,12.300000190734863,12.300000190734863,12.300000190734863,10.100000381469727,11.050000190734863,375482,2022-01-10
2022-01-17,11.949999809265137,11.949999809265137,13.350000381469727,11.649999618530273,12.899999618530273,280428,2022-01-17
2022-01-24,10.75,10.75,12.199999809265137,10.550000190734863,12.199999809265137,64375,2022-01-24
2022-01-31,10.75,10.75,11.300000190734863,10.100000381469727,11.25,150896,2022-01-31
2022-02-07,10.649999618530273,10.649999618530273,11.25,9.899999618530273,11.0,103185,2022-02-07
2022-02-14,10.199999809265137,10.199999809265137,10.649999618530273,9.600000381469727,10.649999618530273,53594,2022-02-14
2022-02-21,8.899999618530273,8.899999618530273,10.550000190734863,8.699999809265137,9.800000190734863,73747,2022-02-21
2022-02-28,9.300000190734863,9.300000190734863,9.300000190734863,8.649999618530273,9.149999618530273,59776,2022-02-28
2022-03-07,9.100000381469727,9.100000381469727,9.350000381469727,8.449999809265137,9.300000190734863,81330,2022-03-07
2022-03-14,8.800000190734863,8.800000190734863,9.350000381469727,8.550000190734863,9.149999618530273,42043,2022-03-14
2022-03-21,7.699999809265137,7.699999809265137,9.0,7.599999904632568,9.0,132499,2022-03-21
2022-03-28,8.100000381469727,8.100000381469727,8.300000190734863,7.349999904632568,7.849999904632568,157011,2022-03-28
2022-04-04,9.199999809265137,9.199999809265137,9.850000381469727,8.0,8.300000190734863,146736,2022-04-04
2022-04-11,9.25,9.25,9.699999809265137,9.0,9.300000190734863,78105,2022-04-11
2022-04-18,8.449999809265137,8.449999809265137,10.0,8.100000381469727,9.25,251282,2022-04-18
2022-04-25,8.550000190734863,8.550000190734863,9.5,7.949999809265137,8.699999809265137,245532,2022-04-25
2022-05-02,8.0,8.0,9.199999809265137,7.800000190734863,8.550000190734863,93924,2022-05-02
2022-05-09,8.199999809265137,8.199999809265137,8.25,7.449999809265137,8.0,130594,2022-05-09
2022-05-16,8.800000190734863,8.800000190734863,9.699999809265137,8.0,8.449999809265137,97431,2022-05-16
2022-05-23,9.100000381469727,9.100000381469727,9.199999809265137,8.199999809265137,9.100000381469727,163710,2022-05-23
2022-05-30,9.149999618530273,9.149999618530273,9.600000381469727,8.199999809265137,9.199999809265137,291210,2022-05-30
2022-06-06,16.299999237060547,16.299999237060547,16.299999237060547,8.75,9.350000381469727,4366987,2022-06-06
2022-06-13,17.799999237060547,17.799999237060547,20.600000381469727,16.649999618530273,16.75,1602690,2022-06-13
2022-06-20,13.899999618530273,13.899999618530273,16.950000762939453,13.899999618530273,16.950000762939453,664232,2022-06-20
2022-06-27,12.949999809265137,12.949999809265137,13.25,11.399999618530273,13.25,811201,2022-06-27
2022-07-04,12.100000381469727,12.100000381469727,13.300000190734863,11.199999809265137,13.050000190734863,448754,2022-07-04
2022-07-11,14.050000190734863,14.050000190734863,14.050000190734863,11.600000381469727,12.550000190734863,398669,2022-07-11
2022-07-18,15.449999809265137,15.449999809265137,16.200000762939453,14.699999809265137,14.699999809265137,475627,2022-07-18
2022-07-25,14.300000190734863,14.300000190734863,15.949999809265137,14.149999618530273,15.949999809265137,259760,2022-07-25
2022-08-01,14.5,14.5,15.850000381469727,13.699999809265137,14.0,292314,2022-08-01
2022-08-08,13.800000190734863,13.800000190734863,15.100000381469727,13.100000381469727,14.5,96829,2022-08-08
2022-08-15,14.850000381469727,14.850000381469727,15.399999618530273,13.199999809265137,13.800000190734863,210189,2022-08-15
2022-08-22,14.350000381469727,14.350000381469727,15.350000381469727,13.699999809265137,15.350000381469727,141709,2022-08-22
2022-08-29,14.449999809265137,14.449999809265137,14.800000190734863,13.800000190734863,14.699999809265137,139799,2022-08-29
2022-09-05,14.199999809265137,14.199999809265137,15.25,13.850000381469727,14.949999809265137,150679,2022-09-05
2022-09-12,13.399999618530273,13.399999618530273,14.5,13.199999809265137,14.100000381469727,178267,2022-09-12
2022-09-19,13.25,13.25,14.600000381469727,13.0,13.199999809265137,173629,2022-09-19
2022-09-26,14.199999809265137,14.199999809265137,14.25,12.350000381469727,13.25,271100,2022-09-26
2022-10-03,16.200000762939453,16.200000762939453,16.25,13.699999809265137,13.699999809265137,281336,2022-10-03
2022-10-10,18.350000381469727,18.350000381469727,18.350000381469727,14.100000381469727,16.25,358863,2022-10-10
2022-10-17,17.0,17.0,19.5,16.200000762939453,18.5,877497,2022-10-17
2022-10-24,20.549999237060547,20.549999237060547,20.549999237060547,17.850000381469727,17.850000381469727,341894,2022-10-24
2022-10-31,23.649999618530273,23.649999618530273,26.049999237060547,21.0,21.399999618530273,955595,2022-10-31
2022-11-07,23.200000762939453,23.200000762939453,24.75,21.399999618530273,22.5,563062,2022-11-07
2022-11-14,19.950000762939453,19.950000762939453,22.75,18.100000381469727,22.049999237060547,321025,2022-11-14
2022-11-21,21.25,21.25,24.049999237060547,20.5,20.799999237060547,396981,2022-11-21
2022-11-28,19.799999237060547,19.799999237060547,22.5,19.5,20.25,208342,2022-11-28
2022-12-05,21.549999237060547,21.549999237060547,22.600000381469727,19.350000381469727,20.0,372087,2022-12-05
2022-12-12,21.0,21.0,21.25,19.200000762939453,21.200000762939453,255977,2022-12-12
2022-12-19,17.649999618530273,17.649999618530273,21.700000762939453,17.649999618530273,21.700000762939453,240701,2022-12-19
2022-12-26,17.899999618530273,17.899999618530273,18.700000762939453,16.799999237060547,16.799999237060547,130244,2022-12-26
2023-01-02,18.549999237060547,18.549999237060547,18.75,17.0,18.100000381469727,116564,2023-01-02
2023-01-09,18.0,18.0,18.700000762939453,17.25,18.700000762939453,100483,2023-01-09
2023-01-16,17.149999618530273,17.149999618530273,18.700000762939453,16.850000381469727,18.299999237060547,132639,2023-01-16
2023-01-23,16.799999237060547,16.799999237060547,18.700000762939453,16.5,17.450000762939453,110873,2023-01-23
2023-01-30,15.649999618530273,15.649999618530273,16.75,14.949999809265137,16.75,153554,2023-01-30
2023-02-06,15.149999618530273,15.149999618530273,16.399999618530273,14.350000381469727,15.899999618530273,251253,2023-02-06
2023-02-13,13.899999618530273,13.899999618530273,16.200000762939453,13.350000381469727,15.25,561897,2023-02-13
2023-02-20,11.550000190734863,11.550000190734863,14.25,11.149999618530273,14.25,216904,2023-02-20
2023-02-27,15.350000381469727,15.350000381469727,15.899999618530273,10.550000190734863,11.649999618530273,442905,2023-02-27
2023-03-06,13.850000381469727,13.850000381469727,15.850000381469727,13.649999618530273,15.850000381469727,162989,2023-03-06
2023-03-13,13.949999809265137,13.949999809265137,14.899999618530273,13.300000190734863,13.550000190734863,155371,2023-03-13
2023-03-20,14.300000190734863,14.300000190734863,14.800000190734863,13.550000190734863,13.949999809265137,139311,2023-03-20
2023-03-27,13.800000190734863,13.800000190734863,14.850000381469727,13.649999618530273,14.850000381469727,192332,2023-03-27
2023-04-03,15.449999809265137,15.449999809265137,15.600000381469727,13.600000381469727,13.800000190734863,111074,2023-04-03
2023-04-10,16.600000381469727,16.600000381469727,17.5,15.149999618530273,15.75,165257,2023-04-10
2023-04-17,16.200000762939453,16.200000762939453,17.25,15.649999618530273,16.5,115916,2023-04-17
2023-04-24,17.5,17.5,17.700000762939453,15.699999809265137,16.049999237060547,179064,2023-04-24
2023-05-01,18.0,18.0,18.299999237060547,16.649999618530273,17.5,191473,2023-05-01
2023-05-08,18.899999618530273,18.899999618530273,20.25,17.75,18.299999237060547,239228,2023-05-08
2023-05-15,17.299999237060547,17.299999237060547,19.5,16.450000762939453,18.850000381469727,144786,2023-05-15
2023-05-22,17.549999237060547,17.549999237060547,18.75,17.200000762939453,17.950000762939453,121850,2023-05-22
2023-05-29,17.450000762939453,17.450000762939453,18.549999237060547,16.850000381469727,17.450000762939453,67651,2023-05-29
2023-06-05,17.649999618530273,17.649999618530273,18.700000762939453,17.299999237060547,17.450000762939453,115016,2023-06-05
2023-06-12,18.899999618530273,18.899999618530273,20.200000762939453,17.549999237060547,18.0,223581,2023-06-12
2023-06-19,17.600000381469727,17.600000381469727,19.399999618530273,17.149999618530273,19.049999237060547,152490,2023-06-19
2023-06-26,17.600000381469727,17.600000381469727,18.5,17.100000381469727,17.600000381469727,71518,2023-06-26
2023-07-03,16.25,16.25,18.25,16.25,17.950000762939453,134522,2023-07-03
2023-07-10,16.600000381469727,16.600000381469727,17.299999237060547,15.449999809265137,16.299999237060547,147680,2023-07-10
2023-07-17,16.850000381469727,16.850000381469727,17.350000381469727,15.850000381469727,16.950000762939453,127689,2023-07-17
2023-07-24,16.200000762939453,16.200000762939453,17.700000762939453,16.049999237060547,17.049999237060547,128746,2023-07-24
2023-07-31,16.549999237060547,16.549999237060547,17.549999237060547,15.800000190734863,16.200000762939453,176653,2023-07-31
2023-08-07,16.100000381469727,16.100000381469727,16.850000381469727,15.050000190734863,16.450000762939453,101942,2023-08-07
2023-08-14,15.600000381469727,15.600000381469727,16.25,15.050000190734863,16.149999618530273,69719,2023-08-14
2023-08-21,15.5,15.5,16.399999618530273,15.050000190734863,15.649999618530273,119663,2023-08-21
2023-08-28,15.600000381469727,15.600000381469727,16.299999237060547,15.350000381469727,15.899999618530273,80567,2023-08-28
2023-09-04,16.049999237060547,16.049999237060547,16.450000762939453,15.600000381469727,15.649999618530273,107238,2023-09-04
2023-09-11,16.700000762939453,16.700000762939453,17.399999618530273,15.100000381469727,16.450000762939453,167289,2023-09-11
2023-09-18,16.299999237060547,16.299999237060547,17.799999237060547,16.0,17.25,184930,2023-09-18
2023-09-25,17.450000762939453,17.450000762939453,18.200000762939453,16.399999618530273,16.850000381469727,252409,2023-09-25
2023-10-02,20.75,20.75,22.5,17.25,17.450000762939453,1250091,2023-10-02
2023-10-09,20.899999618530273,20.899999618530273,22.200000762939453,17.649999618530273,20.100000381469727,1312635,2023-10-09
2023-10-16,21.049999237060547,21.049999237060547,25.0,20.149999618530273,21.450000762939453,1782674,2023-10-16
2023-10-23,19.25,19.25,20.899999618530273,18.149999618530273,20.600000381469727,344377,2023-10-23
2023-10-30,19.350000381469727,19.350000381469727,20.899999618530273,18.299999237060547,18.299999237060547,280805,2023-10-30
2023-11-06,21.200000762939453,21.200000762939453,22.799999237060547,19.25,19.75,388572,2023-11-06
2023-11-13,20.600000381469727,20.600000381469727,21.5,20.149999618530273,21.450000762939453,135752,2023-11-13
2023-11-20,19.350000381469727,19.350000381469727,21.600000381469727,19.200000762939453,21.600000381469727,187934,2023-11-20
2023-11-27,19.350000381469727,19.350000381469727,20.0,19.100000381469727,19.350000381469727,89130,2023-11-27
2023-12-04,18.799999237060547,18.799999237060547,19.799999237060547,18.100000381469727,19.299999237060547,132466,2023-12-04
2023-12-11,20.100000381469727,20.100000381469727,21.350000381469727,18.75,18.799999237060547,368997,2023-12-11
2023-12-18,20.549999237060547,20.549999237060547,21.0,19.100000381469727,20.100000381469727,167913,2023-12-18
2023-12-25,21.0,21.0,21.850000381469727,20.149999618530273,20.549999237060547,266352,2023-12-25
2024-01-01,24.299999237060547,24.299999237060547,24.299999237060547,20.850000381469727,21.450000762939453,641569,2024-01-01
2024-01-08,24.25,24.25,27.149999618530273,23.200000762939453,25.5,960556,2024-01-08
2024-01-15,23.799999237060547,23.799999237060547,24.700000762939453,21.100000381469727,23.5,705784,2024-01-15
2024-01-22,23.5,23.5,23.899999618530273,21.600000381469727,23.799999237060547,158349,2024-01-22
2024-01-29,23.600000381469727,23.600000381469727,26.299999237060547,23.299999237060547,23.649999618530273,1184080,2024-01-29
2024-02-05,27.5,27.5,27.5,22.950000762939453,23.899999618530273,1346675,2024-02-05
2024-02-12,30.200000762939453,30.200000762939453,31.75,28.549999237060547,29.049999237060547,2096623,2024-02-12
2024-02-19,31.200000762939453,31.200000762939453,34.650001525878906,30.149999618530273,31.5,975774,2024-02-19
2024-02-26,29.25,29.25,31.700000762939453,28.0,31.0,256806,2024-02-26
2024-03-04,27.299999237060547,27.299999237060547,29.649999618530273,26.049999237060547,28.75,92274,2024-03-04
2024-03-11,22.350000381469727,22.350000381469727,28.0,21.850000381469727,26.399999618530273,410233,2024-03-11
2024-03-18,22.649999618530273,22.649999618530273,23.799999237060547,21.25,22.799999237060547,454032,2024-03-18
2024-03-25,21.549999237060547,21.549999237060547,23.399999618530273,20.75,22.649999618530273,100339,2024-03-25
2024-04-01,24.350000381469727,24.350000381469727,24.600000381469727,20.899999618530273,21.149999618530273,86339,2024-04-01
2024-04-08,22.850000381469727,22.850000381469727,25.399999618530273,22.350000381469727,25.0,136310,2024-04-08
2024-04-15,22.25,22.25,23.950000762939453,21.700000762939453,23.850000381469727,80532,2024-04-15
2024-04-22,22.700000762939453,22.700000762939453,23.5,21.25,22.5,634471,2024-04-22
2024-04-29,21.649999618530273,21.649999618530273,23.149999618530273,21.049999237060547,23.149999618530273,620367,2024-04-29
2024-05-06,18.899999618530273,18.899999618530273,22.350000381469727,18.299999237060547,20.850000381469727,279048,2024-05-06
2024-05-13,21.049999237060547,21.049999237060547,22.200000762939453,18.049999237060547,19.100000381469727,89327,2024-05-13
2024-05-20,22.049999237060547,22.049999237060547,22.75,20.450000762939453,20.450000762939453,162857,2024-05-20
2024-05-27,20.899999618530273,20.899999618530273,22.799999237060547,20.5,22.0,83479,2024-05-27
2024-06-03,20.899999618530273,20.899999618530273,22.299999237060547,19.5,21.850000381469727,295405,2024-06-03
2024-06-10,24.0,24.0,25.0,20.93000030517578,20.93000030517578,487637,2024-06-10
2024-06-17,25.610000610351562,25.610000610351562,28.75,23.06999969482422,24.0,786930,2024-06-17
2024-06-24,27.40999984741211,27.40999984741211,28.030000686645508,25.059999465942383,25.6200008392334,819436,2024-06-24
2024-07-01,26.260000228881836,26.260000228881836,30.0,26.0,27.579999923706055,415614,2024-07-01
2024-07-08,26.5,26.5,27.600000381469727,25.5,26.989999771118164,311590,2024-07-08
2024-07-15,23.459999084472656,23.459999084472656,27.479999542236328,23.1299991607666,26.5,397642,2024-07-15
2024-07-22,22.520000457763672,22.520000457763672,24.799999237060547,22.399999618530273,24.799999237060547,183931,2024-07-22
2024-07-29,25.459999084472656,25.459999084472656,26.100000381469727,22.510000228881836,23.3799991607666,350691,2024-07-29
2024-08-05,23.8799991607666,23.8799991607666,25.989999771118164,23.0,25.989999771118164,190420,2024-08-05
2024-08-12,23.59000015258789,23.59000015258789,24.25,22.200000762939453,24.0,69534,2024-08-12
2024-08-19,22.600000381469727,22.600000381469727,24.700000762939453,22.200000762939453,23.799999237060547,259031,2024-08-19
2024-08-26,22.6299991607666,22.6299991607666,23.799999237060547,22.399999618530273,22.75,401083,2024-08-26
2024-09-02,22.1200008392334,22.1200008392334,23.09000015258789,21.049999237060547,22.989999771118164,478087,2024-09-02
2024-09-09,20.81999969482422,20.81999969482422,22.6299991607666,20.329999923706055,22.1200008392334,170411,2024-09-09
2024-09-16,19.110000610351562,19.110000610351562,21.450000762939453,18.809999465942383,20.829999923706055,432067,2024-09-16
2024-09-23,19.510000228881836,19.510000228881836,19.979999542236328,19.049999237060547,19.1200008392334,276007,2024-09-23
2024-09-30,17.450000762939453,17.450000762939453,19.899999618530273,16.469999313354492,19.899999618530273,426815,2024-09-30
2024-10-07,17.34000015258789,17.34000015258789,17.790000915527344,15.699999809265137,17.790000915527344,228068,2024-10-07
2024-10-14,19.3799991607666,19.3799991607666,19.3799991607666,16.600000381469727,17.600000381469727,257794,2024-10-14
2024-10-21,17.8799991607666,17.8799991607666,20.1200008392334,17.8799991607666,19.5,161042,2024-10-21
2024-10-28,17.0,17.0,17.799999237060547,16.809999465942383,17.520000457763672,20558,2024-10-28
2024-11-04,16.75,16.75,17.34000015258789,16.40999984741211,17.0,46232,2024-11-04
2024-11-11,16.1200008392334,16.1200008392334,16.75,16.100000381469727,16.75,15486,2024-11-11
2024-11-18,15.8100004196167,15.8100004196167,16.100000381469727,15.479999542236328,15.800000190734863,22104,2024-11-18
2024-11-25,15.6899995803833,15.6899995803833,15.6899995803833,15.09000015258789,15.520000457763672,22460,2024-11-25
2024-12-02,19.290000915527344,19.290000915527344,19.290000915527344,16.299999237060547,16.450000762939453,159014,2024-12-02
2024-12-09,18.469999313354492,18.469999313354492,21.260000228881836,18.469999313354492,19.979999542236328,102871,2024-12-09
2024-12-16,18.010000228881836,18.010000228881836,18.34000015258789,17.639999389648438,18.100000381469727,31903,2024-12-16
2024-12-23,17.280000686645508,17.280000686645508,18.3700008392334,17.280000686645508,18.360000610351562,11671,2024-12-23
2024-12-30,16.899999618530273,16.899999618530273,17.280000686645508,16.610000610351562,16.940000534057617,8283,2024-12-30
2025-01-06,16.260000228881836,16.260000228881836,16.979999542236328,16.170000076293945,16.899999618530273,34603,2025-01-06
2025-01-13,16.170000076293945,16.170000076293945,16.31999969482422,15.619999885559082,15.930000305175781,20009,2025-01-13
2025-01-20,17.889999389648438,17.889999389648438,19.0,15.550000190734863,16.170000076293945,57594,2025-01-20
2025-01-27,16.799999237060547,16.799999237060547,17.989999771118164,15.329999923706055,16.989999771118164,20000,2025-01-27
2025-02-03,16.040000915527344,16.040000915527344,17.56999969482422,15.5,16.75,46939,2025-02-03
2025-02-10,15.359999656677246,15.359999656677246,16.760000228881836,13.520000457763672,16.040000915527344,170002,2025-02-10
2025-02-17,15.149999618530273,15.149999618530273,16.719999313354492,13.829999923706055,16.0,286111,2025-02-17
2025-02-24,14.680000305175781,14.680000305175781,16.200000762939453,14.399999618530273,15.890000343322754,38724,2025-02-24
2025-03-03,14.819999694824219,14.819999694824219,15.880000114440918,14.199999809265137,14.6899995803833,282796,2025-03-03
2025-03-10,12.430000305175781,12.430000305175781,14.829999923706055,11.899999618530273,14.829999923706055,138931,2025-03-10
2025-03-17,10.989999771118164,10.989999771118164,12.979999542236328,10.600000381469727,12.979999542236328,273714,2025-03-17
2025-03-24,8.989999771118164,8.989999771118164,11.770000457763672,8.760000228881836,11.770000457763672,685005,2025-03-24
2025-03-31,10.680000305175781,10.680000305175781,10.739999771118164,8.949999809265137,8.989999771118164,578549,2025-03-31
2025-04-07,9.9399995803833,9.9399995803833,10.979999542236328,9.65999984741211,10.140000343322754,246690,2025-04-07
2025-04-14,10.010000228881836,10.010000228881836,10.4399995803833,9.710000038146973,9.9399995803833,114878,2025-04-14
2025-04-21,9.029999732971191,9.029999732971191,10.4399995803833,8.819999694824219,10.4399995803833,284761,2025-04-21
2025-04-28,9.039999961853027,9.039999961853027,9.270000457763672,8.5,8.899999618530273,71863,2025-04-28
2025-05-05,8.420000076293945,8.420000076293945,9.050000190734863,7.880000114440918,9.050000190734863,52850,2025-05-05
2025-05-12,8.09000015258789,8.09000015258789,9.199999809265137,8.0,8.600000381469727,521987,2025-05-12
2025-05-19,8.289999961853027,8.289999961853027,8.800000190734863,7.75,8.09000015258789,476898,2025-05-19
2025-05-26,8.1899995803833,8.1899995803833,8.5,7.809999942779541,8.199999809265137,200942,2025-05-26
2025-06-02,8.119999885559082,8.119999885559082,8.779999732971191,7.809999942779541,8.289999961853027,280175,2025-06-02
2025-06-09,8.369999885559082,8.369999885559082,8.520000457763672,8.039999961853027,8.4399995803833,101651,2025-06-09
2025-06-16,8.199999809265137,8.199999809265137,8.5,8.069999694824219,8.5,42907,2025-06-16
2025-06-23,8.050000190734863,8.050000190734863,8.270000457763672,7.449999809265137,8.25,148252,2025-06-23
2025-06-30,7.940000057220459,7.940000057220459,8.119999885559082,7.760000228881836,7.920000076293945,142240,2025-06-30
