Date,Adj Close_MAANALU.NS,Close_MAANALU.NS,High_MAANALU.NS,Low_MAANALU.NS,Open_MAANALU.NS,Volume_MAANALU.NS,Date
2021-05-24,23.279422760009766,23.887500762939453,24.606250762939453,23.193750381469727,23.993749618530273,1197848,2021-05-24
2021-05-31,24.9300537109375,25.581249237060547,26.956249237060547,23.756250381469727,23.887500762939453,4809512,2021-05-31
2021-06-07,27.48823356628418,28.206249237060547,29.543750762939453,25.487499237060547,26.037500381469727,4757560,2021-06-07
2021-06-14,42.41094207763672,43.51874923706055,44.66875076293945,27.549999237060547,28.725000381469727,19409552,2021-06-14
2021-06-21,39.57257843017578,40.60625076293945,46.118751525878906,40.17499923706055,42.64374923706055,5046992,2021-06-21
2021-06-28,41.3693962097168,42.45000076293945,43.75,40.0,40.60625076293945,1628704,2021-06-28
2021-07-05,40.656761169433594,41.71875,43.493751525878906,41.375,42.275001525878906,1059064,2021-07-05
2021-07-12,48.59929275512695,49.868751525878906,50.337501525878906,41.9375,42.337501525878906,3774984,2021-07-12
2021-07-19,47.75265884399414,49.0,51.25,47.625,49.70000076293945,971640,2021-07-19
2021-07-26,48.142478942871094,49.400001525878906,50.0,46.91875076293945,49.86249923706055,755928,2021-07-26
2021-08-02,53.13701629638672,54.525001525878906,58.51250076293945,47.5,49.400001525878906,681764,2021-08-02
2021-08-09,45.30411148071289,46.48749923706055,55.25,44.42499923706055,54.75,391468,2021-08-09
2021-08-16,36.93521499633789,37.900001525878906,46.48749923706055,37.900001525878906,46.48749923706055,210256,2021-08-16
2021-08-23,34.998313903808594,35.912498474121094,39.462501525878906,34.212501525878906,36.01250076293945,525148,2021-08-23
2021-08-30,34.68158721923828,35.587501525878906,37.0,32.400001525878906,35.13750076293945,656356,2021-08-30
2021-09-06,33.901947021484375,34.787498474121094,37.287498474121094,34.25,36.287498474121094,509184,2021-09-06
2021-09-13,33.2928581237793,34.162498474121094,35.5,33.162498474121094,35.5,459816,2021-09-13
2021-09-20,30.832138061523438,31.637500762939453,34.150001525878906,30.637500762939453,34.150001525878906,364620,2021-09-20
2021-09-27,31.441226959228516,32.26250076293945,32.26250076293945,28.75,31.649999618530273,405016,2021-09-27
2021-10-04,33.633949279785156,34.51250076293945,37.962501525878906,32.79999923706055,33.849998474121094,716688,2021-10-04
2021-10-11,33.183223724365234,34.04999923706055,35.0,33.04999923706055,34.98749923706055,515356,2021-10-11
2021-10-18,31.745773315429688,32.57500076293945,37.537498474121094,32.0,34.474998474121094,668016,2021-10-18
2021-10-25,32.464500427246094,33.3125,34.412498474121094,30.5,32.150001525878906,776116,2021-10-25
2021-11-01,32.476680755615234,33.32500076293945,34.650001525878906,32.462501525878906,33.63750076293945,321604,2021-11-01
2021-11-08,32.81776809692383,33.67499923706055,34.0,31.450000762939453,33.75,468844,2021-11-08
2021-11-15,30.649410247802734,31.450000762939453,34.0625,30.612499237060547,33.75,369068,2021-11-15
2021-11-22,28.615047454833984,29.362499237060547,32.462501525878906,28.399999618530273,32.462501525878906,498688,2021-11-22
2021-11-29,27.82322883605957,28.549999237060547,29.325000762939453,25.75,28.75,497704,2021-11-29
2021-12-06,30.2961368560791,31.087499618530273,32.412498474121094,27.387500762939453,28.549999237060547,504688,2021-12-06
2021-12-13,28.992685317993164,29.75,31.725000381469727,29.037500381469727,31.087499618530273,319936,2021-12-13
2021-12-20,27.348140716552734,28.0625,29.75,27.387500762939453,29.75,300056,2021-12-20
2021-12-27,28.822141647338867,29.575000762939453,30.350000381469727,27.612499237060547,27.799999237060547,347836,2021-12-27
2022-01-03,29.260683059692383,30.024999618530273,31.125,29.024999618530273,29.737499237060547,455004,2022-01-03
2022-01-10,30.68595314025879,31.487499237060547,32.01250076293945,29.5625,30.5,595692,2022-01-10
2022-01-17,28.541959762573242,29.287500381469727,32.224998474121094,29.024999618530273,31.987499237060547,374472,2022-01-17
2022-01-24,27.871959686279297,28.600000381469727,29.75,25.637500762939453,28.787500381469727,389448,2022-01-24
2022-01-31,29.06577491760254,29.825000762939453,31.225000381469727,27.899999618530273,29.225000381469727,441408,2022-01-31
2022-02-07,33.91413116455078,34.79999923706055,38.29999923706055,30.0,30.0,5157892,2022-02-07
2022-02-14,29.163230895996094,29.924999237060547,34.11249923706055,29.0625,33.75,878544,2022-02-14
2022-02-21,29.06557273864746,29.575000762939453,30.975000381469727,25.587499618530273,29.875,1171176,2022-02-21
2022-02-28,34.59368133544922,35.20000076293945,42.17499923706055,28.6875,29.212499618530273,9676140,2022-02-28
2022-03-07,32.972103118896484,33.54999923706055,38.0,32.8125,33.75,2244376,2022-03-07
2022-03-14,32.95981216430664,33.537498474121094,35.42499923706055,31.25,34.25,1064464,2022-03-14
2022-03-21,34.45854949951172,35.0625,38.625,33.25,34.375,2471764,2022-03-21
2022-03-28,32.98438262939453,33.5625,36.099998474121094,30.637500762939453,35.20000076293945,1187380,2022-03-28
2022-04-04,35.46589279174805,36.087501525878906,38.23749923706055,34.0625,34.25,1419876,2022-04-04
2022-04-11,36.75578689575195,37.400001525878906,40.224998474121094,34.287498474121094,36.474998474121094,1931820,2022-04-11
2022-04-18,35.146488189697266,35.76250076293945,39.70000076293945,35.36249923706055,38.57500076293945,1208528,2022-04-18
2022-04-25,32.25959014892578,32.82500076293945,36.25,31.737499237060547,35.875,875816,2022-04-25
2022-05-02,30.367746353149414,30.899999618530273,35.75,30.537500381469727,32.57500076293945,909948,2022-05-02
2022-05-09,29.1024227142334,29.612499237060547,31.75,28.087499618530273,30.850000381469727,993276,2022-05-09
2022-05-16,33.721466064453125,34.3125,35.5,29.75,29.75,649268,2022-05-16
2022-05-23,30.04834747314453,30.575000762939453,35.5,29.200000762939453,35.5,497968,2022-05-23
2022-05-30,30.011491775512695,30.537500381469727,31.825000762939453,30.237499237060547,31.200000762939453,157348,2022-05-30
2022-06-06,28.14422035217285,28.637500762939453,31.112499237060547,28.1875,30.950000762939453,234900,2022-06-06
2022-06-13,26.424362182617188,26.887500762939453,28.75,26.575000762939453,28.75,207816,2022-06-13
2022-06-20,25.20817756652832,25.649999618530273,26.5,25.024999618530273,26.5,263108,2022-06-20
2022-06-27,27.861669540405273,28.350000381469727,34.400001525878906,25.725000381469727,26.149999618530273,1784760,2022-06-27
2022-07-04,28.549612045288086,29.049999237060547,31.125,27.6875,28.475000381469727,487392,2022-07-04
2022-07-11,28.291635513305664,28.787500381469727,29.875,28.512500762939453,28.75,117264,2022-07-11
2022-07-18,30.502880096435547,31.037500381469727,31.399999618530273,28.712499618530273,29.237499237060547,464724,2022-07-18
2022-07-25,32.6158447265625,33.1875,33.92499923706055,31.0,31.5,797848,2022-07-25
2022-08-01,33.610904693603516,34.20000076293945,35.26250076293945,32.51250076293945,34.599998474121094,963664,2022-08-01
2022-08-08,33.586334228515625,34.17499923706055,37.0,34.0,34.0,1032568,2022-08-08
2022-08-15,35.01841354370117,35.375,38.61249923706055,34.17499923706055,34.17499923706055,2036460,2022-08-15
2022-08-22,38.03766632080078,38.42499923706055,41.82500076293945,34.25,35.224998474121094,3180056,2022-08-22
2022-08-29,38.38414001464844,38.775001525878906,41.17499923706055,35.5,37.5,966716,2022-08-29
2022-09-05,44.32366180419922,44.775001525878906,47.25,38.0,38.0,4815284,2022-09-05
2022-09-12,43.333740234375,43.775001525878906,48.724998474121094,43.0625,45.212501525878906,3567100,2022-09-12
2022-09-19,41.93547821044922,42.36249923706055,45.349998474121094,41.88750076293945,43.75,717384,2022-09-19
2022-09-26,40.35160827636719,40.76250076293945,42.525001525878906,37.98749923706055,42.36249923706055,793672,2022-09-26
2022-10-03,41.415771484375,41.837501525878906,43.25,38.837501525878906,40.76250076293945,530784,2022-10-03
2022-10-10,43.66783905029297,44.11249923706055,46.04999923706055,40.0625,40.5625,1196572,2022-10-10
2022-10-17,40.3392333984375,40.75,44.70000076293945,39.26250076293945,44.474998474121094,635172,2022-10-17
2022-10-24,44.905235290527344,45.36249923706055,46.099998474121094,40.287498474121094,41.474998474121094,690160,2022-10-24
2022-10-31,43.940067291259766,44.38750076293945,48.36249923706055,43.412498474121094,45.36249923706055,1750816,2022-10-31
2022-11-07,45.77141571044922,46.23749923706055,53.26250076293945,45.5,53.26250076293945,3907920,2022-11-07
2022-11-14,45.251708984375,45.712501525878906,47.98749923706055,43.837501525878906,46.724998474121094,1214080,2022-11-14
2022-11-21,46.254737854003906,46.474998474121094,48.29999923706055,44.73749923706055,45.5,713228,2022-11-21
2022-11-28,45.75710678100586,45.974998474121094,47.474998474121094,45.42499923706055,46.474998474121094,541724,2022-11-28
2022-12-05,44.960899353027344,45.17499923706055,47.224998474121094,44.337501525878906,46.474998474121094,496500,2022-12-05
2022-12-12,44.31398391723633,44.525001525878906,46.20000076293945,44.25,44.38750076293945,416292,2022-12-12
2022-12-19,37.3471565246582,37.525001525878906,45.587501525878906,37.0,44.98749923706055,768360,2022-12-19
2022-12-26,41.72630310058594,41.92499923706055,42.474998474121094,37.462501525878906,38.26250076293945,535360,2022-12-26
2023-01-02,46.03080368041992,46.25,46.712501525878906,41.07500076293945,42.76250076293945,1035956,2023-01-02
2023-01-09,51.09419631958008,51.337501525878906,53.474998474121094,47.0,48.0,3155760,2023-01-09
2023-01-16,57.339454650878906,57.61249923706055,62.92499923706055,50.400001525878906,51.974998474121094,14562884,2023-01-16
2023-01-23,53.33353042602539,53.587501525878906,59.412498474121094,50.54999923706055,57.32500076293945,1096124,2023-01-23
2023-01-30,54.88862609863281,55.150001525878906,64.75,52.54999923706055,53.587501525878906,4215852,2023-01-30
2023-02-06,51.34300994873047,51.587501525878906,55.712501525878906,50.599998474121094,55.67499923706055,2416908,2023-02-06
2023-02-13,51.181278228759766,51.42499923706055,54.75,50.0,52.224998474121094,662444,2023-02-13
2023-02-20,47.287498474121094,47.287498474121094,52.5,46.45000076293945,51.0,672360,2023-02-20
2023-02-27,48.599998474121094,48.599998474121094,48.98749923706055,46.400001525878906,46.400001525878906,331836,2023-02-27
2023-03-06,49.95000076293945,49.95000076293945,52.38750076293945,48.48749923706055,49.400001525878906,576844,2023-03-06
2023-03-13,46.912498474121094,46.912498474121094,51.95000076293945,45.75,51.95000076293945,569648,2023-03-13
2023-03-20,43.76250076293945,43.76250076293945,47.75,43.38750076293945,47.75,462404,2023-03-20
2023-03-27,43.525001525878906,43.525001525878906,45.5,41.04999923706055,44.48749923706055,670952,2023-03-27
2023-04-03,45.57500076293945,45.57500076293945,46.54999923706055,43.837501525878906,44.23749923706055,244924,2023-04-03
2023-04-10,48.724998474121094,48.724998474121094,49.474998474121094,45.3125,46.23749923706055,287220,2023-04-10
2023-04-17,49.48749923706055,49.48749923706055,51.25,48.01250076293945,48.26250076293945,574536,2023-04-17
2023-04-24,50.17499923706055,50.17499923706055,50.787498474121094,48.17499923706055,49.48749923706055,318968,2023-04-24
2023-05-01,45.48749923706055,45.48749923706055,50.73749923706055,45.037498474121094,50.17499923706055,1289820,2023-05-01
2023-05-08,45.849998474121094,45.849998474121094,47.0,45.0,45.13750076293945,540712,2023-05-08
2023-05-15,46.224998474121094,46.224998474121094,47.79999923706055,45.75,45.75,409992,2023-05-15
2023-05-22,46.79999923706055,46.79999923706055,47.38750076293945,45.67499923706055,45.67499923706055,455084,2023-05-22
2023-05-29,51.974998474121094,51.974998474121094,54.75,46.82500076293945,47.212501525878906,2592964,2023-05-29
2023-06-05,80.30000305175781,80.30000305175781,83.0,56.837501525878906,56.837501525878906,25700172,2023-06-05
2023-06-12,82.48750305175781,82.48750305175781,90.75,80.375,84.2874984741211,2204916,2023-06-12
2023-06-19,81.5999984741211,81.5999984741211,87.25,80.0,83.7750015258789,769844,2023-06-19
2023-06-26,83.9124984741211,83.9124984741211,85.5,79.1500015258789,82.86250305175781,854188,2023-06-26
2023-07-03,83.4375,83.4375,86.25,80.4625015258789,83.9124984741211,580968,2023-07-03
2023-07-10,81.25,81.25,84.5999984741211,79.67500305175781,84.4749984741211,524076,2023-07-10
2023-07-17,84.30000305175781,84.30000305175781,85.1875,80.0,82.11250305175781,593188,2023-07-17
2023-07-24,97.30000305175781,97.30000305175781,97.30000305175781,87.5,88.0,1962262,2023-07-24
2023-07-31,85.30000305175781,85.30000305175781,96.5,85.30000305175781,96.5,144215,2023-07-31
2023-08-07,77.19999694824219,77.19999694824219,83.5999984741211,77.19999694824219,83.5999984741211,77590,2023-08-07
2023-08-14,71.25,71.25,75.6500015258789,71.25,75.6500015258789,42620,2023-08-14
2023-08-21,64.44999694824219,64.44999694824219,69.8499984741211,64.44999694824219,69.8499984741211,149677,2023-08-21
2023-08-28,71.0,71.0,71.0,64.55000305175781,65.69999694824219,156545,2023-08-28
2023-09-04,90.55000305175781,90.55000305175781,90.55000305175781,74.55000305175781,74.55000305175781,1168986,2023-09-04
2023-09-11,96.44999694824219,96.44999694824219,99.80000305175781,91.05000305175781,95.05000305175781,1247565,2023-09-11
2023-09-18,89.0,89.0,94.55000305175781,89.0,94.55000305175781,209895,2023-09-18
2023-09-25,85.6500015258789,85.6500015258789,87.5999984741211,83.80000305175781,87.25,248326,2023-09-25
2023-10-02,88.80000305175781,88.80000305175781,90.25,85.6500015258789,85.6500015258789,210653,2023-10-02
2023-10-09,92.30000305175781,92.30000305175781,92.30000305175781,85.30000305175781,87.05000305175781,340778,2023-10-09
2023-10-16,113.75,113.75,117.6500015258789,94.0,94.0,908368,2023-10-16
2023-10-23,112.80000305175781,112.80000305175781,116.0,102.80000305175781,108.0999984741211,765009,2023-10-23
2023-10-30,128.5500030517578,128.5500030517578,150.0500030517578,113.0,114.0,2441370,2023-10-30
2023-11-06,134.9499969482422,134.9499969482422,149.0,129.85000610351562,130.9499969482422,1342691,2023-11-06
2023-11-13,134.14999389648438,134.14999389648438,140.9499969482422,130.89999389648438,133.60000610351562,626521,2023-11-13
2023-11-20,134.64999389648438,134.64999389648438,141.0500030517578,129.5500030517578,134.14999389648438,522039,2023-11-20
2023-11-27,132.85000610351562,132.85000610351562,138.0500030517578,132.5,134.64999389648438,286011,2023-11-27
2023-12-04,128.8000030517578,128.8000030517578,135.0,127.30000305175781,131.0,483714,2023-12-04
2023-12-11,134.8000030517578,134.8000030517578,141.1999969482422,122.5,128.8000030517578,659546,2023-12-11
2023-12-18,130.4499969482422,130.4499969482422,134.1999969482422,121.0,134.0,370629,2023-12-18
2023-12-25,142.3000030517578,142.3000030517578,142.3000030517578,126.3499984741211,130.4499969482422,923631,2023-12-25
2024-01-01,147.5500030517578,147.5500030517578,159.4499969482422,136.5,145.0,1179512,2024-01-01
2024-01-08,143.0500030517578,143.0500030517578,152.1999969482422,141.39999389648438,150.3000030517578,414239,2024-01-08
2024-01-15,140.89999389648438,140.89999389648438,154.89999389648438,139.0,145.5,542903,2024-01-15
2024-01-22,142.75,142.75,145.0,135.0500030517578,140.89999389648438,235653,2024-01-22
2024-01-29,139.85000610351562,139.85000610351562,143.0,137.39999389648438,142.75,391643,2024-01-29
2024-02-05,153.85000610351562,153.85000610351562,172.25,136.0500030517578,140.89999389648438,2644311,2024-02-05
2024-02-12,155.25,155.25,175.0,148.85000610351562,155.0,1510783,2024-02-12
2024-02-19,157.25,157.25,166.0,152.4499969482422,155.25,720479,2024-02-19
2024-02-26,145.75,145.75,157.25,140.39999389648438,157.1999969482422,486789,2024-02-26
2024-03-04,143.14999389648438,143.14999389648438,146.25,135.10000610351562,145.0,402354,2024-03-04
2024-03-11,146.39999389648438,146.39999389648438,170.89999389648438,137.3000030517578,157.6999969482422,4704793,2024-03-11
2024-03-18,146.35000610351562,146.35000610351562,149.39999389648438,137.8000030517578,146.39999389648438,434884,2024-03-18
2024-03-25,136.8000030517578,136.8000030517578,149.60000610351562,134.0,146.35000610351562,278350,2024-03-25
2024-04-01,153.0500030517578,153.0500030517578,161.0,138.35000610351562,138.85000610351562,1036359,2024-04-01
2024-04-08,152.0,152.0,163.0,149.14999389648438,154.8000030517578,1040079,2024-04-08
2024-04-15,151.8000030517578,151.8000030517578,174.1999969482422,148.3000030517578,152.8000030517578,2718242,2024-04-15
2024-04-22,151.64999389648438,151.64999389648438,156.35000610351562,150.10000610351562,155.0,500888,2024-04-22
2024-04-29,147.14999389648438,147.14999389648438,153.35000610351562,144.0,153.1999969482422,335924,2024-04-29
2024-05-06,145.75,145.75,158.0,137.3000030517578,146.60000610351562,588370,2024-05-06
2024-05-13,142.64999389648438,142.64999389648438,147.10000610351562,141.0,146.0500030517578,377819,2024-05-13
2024-05-20,139.39999389648438,139.39999389648438,145.4499969482422,137.9499969482422,142.25,307948,2024-05-20
2024-05-27,130.25,130.25,140.85000610351562,129.75,139.3000030517578,693836,2024-05-27
2024-06-03,139.25,139.25,141.6999969482422,117.5,139.0,786144,2024-06-03
2024-06-10,140.36000061035156,140.36000061035156,146.75,135.8000030517578,139.9499969482422,955856,2024-06-10
2024-06-17,145.75999450683594,145.75999450683594,154.4499969482422,135.80999755859375,140.36000061035156,1342211,2024-06-17
2024-06-24,144.1300048828125,144.1300048828125,148.97999572753906,141.10000610351562,145.0,669721,2024-06-24
2024-07-01,140.16000366210938,140.16000366210938,144.1300048828125,138.41000366210938,144.10000610351562,553494,2024-07-01
2024-07-08,141.66000366210938,141.66000366210938,147.0,136.5,140.0,690914,2024-07-08
2024-07-15,135.47999572753906,135.47999572753906,141.83999633789062,134.0,141.0,407368,2024-07-15
2024-07-22,139.3800048828125,139.3800048828125,142.08999633789062,130.91000366210938,134.0,456331,2024-07-22
2024-07-29,134.80999755859375,134.80999755859375,142.5,134.27000427246094,140.0,496144,2024-07-29
2024-08-05,125.81999969482422,125.81999969482422,132.8800048828125,124.37000274658203,126.76000213623047,525009,2024-08-05
2024-08-12,117.7300033569336,117.7300033569336,127.27999877929688,111.4000015258789,125.81999969482422,1033962,2024-08-12
2024-08-19,124.91000366210938,124.91000366210938,128.13999938964844,118.0999984741211,118.0999984741211,599919,2024-08-19
2024-08-26,136.86000061035156,136.86000061035156,142.0,123.9000015258789,126.80000305175781,1677931,2024-08-26
2024-09-02,130.02999877929688,130.02999877929688,136.86000061035156,129.02000427246094,134.8000030517578,836316,2024-09-02
2024-09-09,139.30999755859375,139.30999755859375,144.11000061035156,125.70999908447266,130.02999877929688,1375854,2024-09-09
2024-09-16,142.42999267578125,142.42999267578125,144.0,133.0,141.25,744406,2024-09-16
2024-09-23,142.82000732421875,142.82000732421875,147.5,137.0,142.42999267578125,771851,2024-09-23
2024-09-30,174.75,174.75,195.0,147.0,147.0,15165060,2024-09-30
2024-10-07,211.39999389648438,211.39999389648438,232.89999389648438,158.44000244140625,180.0,13208940,2024-10-07
2024-10-14,243.3000030517578,243.3000030517578,254.27000427246094,203.00999450683594,215.5500030517578,5043951,2024-10-14
2024-10-21,213.0800018310547,213.0800018310547,249.8000030517578,207.25,246.7899932861328,2182922,2024-10-21
2024-10-28,235.85000610351562,235.85000610351562,259.5,213.0,214.99000549316406,3154006,2024-10-28
2024-11-04,160.3000030517578,160.3000030517578,234.75,158.5,234.75,7786739,2024-11-04
2024-11-11,146.9499969482422,146.9499969482422,159.0,134.14999389648438,155.0,777023,2024-11-11
2024-11-18,144.10000610351562,144.10000610351562,153.39999389648438,140.0,147.0,559705,2024-11-18
2024-11-25,144.8000030517578,144.8000030517578,147.9499969482422,136.25,145.14999389648438,468950,2024-11-25
2024-12-02,143.97999572753906,143.97999572753906,147.39999389648438,142.0,145.9499969482422,260770,2024-12-02
2024-12-09,136.97000122070312,136.97000122070312,146.0,135.6999969482422,143.97999572753906,423203,2024-12-09
2024-12-16,134.72000122070312,134.72000122070312,145.72999572753906,132.39999389648438,138.77999877929688,264455,2024-12-16
2024-12-23,136.75,136.75,138.0,129.5,134.75,153738,2024-12-23
2024-12-30,123.37999725341797,123.37999725341797,138.25,119.0,136.75,472801,2024-12-30
2025-01-06,124.22000122070312,124.22000122070312,127.0,110.0,127.0,561084,2025-01-06
2025-01-13,119.9000015258789,119.9000015258789,121.98999786376953,113.0,120.98999786376953,222361,2025-01-13
2025-01-20,115.23999786376953,115.23999786376953,121.48999786376953,114.0,120.98999786376953,110177,2025-01-20
2025-01-27,117.83000183105469,117.83000183105469,120.9000015258789,104.73999786376953,116.9800033569336,180411,2025-01-27
2025-02-03,110.73999786376953,110.73999786376953,117.80000305175781,108.0,117.80000305175781,125896,2025-02-03
2025-02-10,97.5,97.5,110.73999786376953,96.93000030517578,108.52999877929688,238667,2025-02-10
2025-02-17,100.69999694824219,100.69999694824219,103.26000213623047,90.30000305175781,96.69999694824219,131549,2025-02-17
2025-02-24,89.55999755859375,89.55999755859375,99.98999786376953,88.0999984741211,99.0,124721,2025-02-24
2025-03-03,99.72000122070312,99.72000122070312,103.6500015258789,84.98999786376953,90.38999938964844,319465,2025-03-03
2025-03-10,85.9000015258789,85.9000015258789,100.98999786376953,85.11000061035156,100.5,296694,2025-03-10
2025-03-17,89.30000305175781,89.30000305175781,91.4000015258789,83.44999694824219,89.0,928922,2025-03-17
2025-03-24,76.25,76.25,91.80000305175781,75.51000213623047,90.94999694824219,1093566,2025-03-24
2025-03-31,86.88999938964844,86.88999938964844,92.66999816894531,76.25,76.25,332746,2025-03-31
2025-04-07,81.72000122070312,81.72000122070312,85.4000015258789,78.81999969482422,83.0999984741211,137584,2025-04-07
2025-04-14,83.58000183105469,83.58000183105469,86.1500015258789,78.55000305175781,83.9800033569336,136695,2025-04-14
2025-04-21,85.2699966430664,85.2699966430664,89.0999984741211,83.01000213623047,83.98999786376953,197518,2025-04-21
2025-04-28,84.3499984741211,84.3499984741211,86.9000015258789,82.0999984741211,86.48999786376953,81089,2025-04-28
2025-05-05,84.58999633789062,84.58999633789062,89.2699966430664,83.69000244140625,85.4000015258789,175622,2025-05-05
2025-05-12,101.05999755859375,101.05999755859375,102.01000213623047,85.12000274658203,85.12000274658203,923921,2025-05-12
2025-05-19,109.05000305175781,109.05000305175781,109.51000213623047,100.01000213623047,101.98999786376953,788709,2025-05-19
2025-05-26,113.56999969482422,113.56999969482422,126.2300033569336,107.58000183105469,109.05000305175781,1274420,2025-05-26
2025-06-02,124.66999816894531,124.66999816894531,129.27999877929688,113.56999969482422,113.56999969482422,880588,2025-06-02
2025-06-09,131.41000366210938,131.41000366210938,132.11000061035156,118.54000091552734,126.4000015258789,861086,2025-06-09
2025-06-16,126.33000183105469,126.33000183105469,133.6999969482422,121.0,131.02000427246094,502630,2025-06-16
2025-06-23,126.61000061035156,126.61000061035156,129.8000030517578,120.01000213623047,126.0,188873,2025-06-23
2025-06-30,123.30999755859375,123.30999755859375,127.0,120.12000274658203,126.61000061035156,152125,2025-06-30
2025-07-07,119.7699966430664,119.7699966430664,123.80000305175781,116.19999694824219,123.80000305175781,117253,2025-07-07
2025-07-14,118.7300033569336,118.7300033569336,122.94999694824219,116.5,117.41000366210938,38052,2025-07-14
