Date,Adj Close_FIEMIND.NS,Close_FIEMIND.NS,High_FIEMIND.NS,Low_FIEMIND.NS,Open_FIEMIND.NS,Volume_FIEMIND.NS,Date
2022-01-03,557.6942138671875,582.5999755859375,588.0499877929688,562.5,569.0,306210,2022-01-03
2022-01-10,633.8914184570312,662.2000122070312,680.0,578.0,582.5999755859375,1628200,2022-01-10
2022-01-17,592.9210815429688,619.4000244140625,688.7999877929688,613.3250122070312,682.5,683328,2022-01-17
2022-01-24,558.7232666015625,583.6749877929688,626.2249755859375,547.9749755859375,626.2249755859375,377200,2022-01-24
2022-01-31,559.99169921875,585.0,601.4249877929688,562.7999877929688,590.0,331128,2022-01-31
2022-02-07,535.9646606445312,559.9000244140625,592.3250122070312,552.1749877929688,592.3250122070312,260866,2022-02-07
2022-02-14,506.4334411621094,529.0499877929688,564.9500122070312,483.2749938964844,517.5,561198,2022-02-14
2022-02-21,477.6919860839844,499.0249938964844,529.0,469.79998779296875,529.0,356752,2022-02-21
2022-02-28,470.0819091796875,491.07501220703125,533.75,482.5,494.0,212584,2022-02-28
2022-03-07,468.1913146972656,489.1000061035156,512.4749755859375,463.8999938964844,482.5,378808,2022-03-07
2022-03-14,472.2835388183594,493.375,504.0,472.5,492.45001220703125,258232,2022-03-14
2022-03-21,454.7419128417969,475.04998779296875,501.3500061035156,470.0,499.5,341796,2022-03-21
2022-03-28,449.23773193359375,469.29998779296875,480.70001220703125,449.2749938964844,473.0,409372,2022-03-28
2022-04-04,464.64947509765625,485.3999938964844,510.0,465.6000061035156,468.25,594342,2022-04-04
2022-04-11,461.6341247558594,482.25,494.45001220703125,476.5,490.0,98578,2022-04-11
2022-04-18,461.6580810546875,482.2749938964844,497.45001220703125,458.25,482.25,370478,2022-04-18
2022-04-25,462.9264221191406,483.6000061035156,553.3250122070312,461.0,473.3999938964844,732122,2022-04-25
2022-05-02,439.8088073730469,459.45001220703125,489.1499938964844,455.0,471.5249938964844,138902,2022-05-02
2022-05-09,396.6846618652344,414.3999938964844,468.625,403.29998779296875,459.45001220703125,237534,2022-05-09
2022-05-16,428.8482666015625,448.0,469.3999938964844,415.5,418.5,173776,2022-05-16
2022-05-23,441.05322265625,460.75,477.70001220703125,428.32501220703125,450.75,299296,2022-05-23
2022-05-30,479.53472900390625,500.95001220703125,558.9749755859375,460.75,464.5,1775944,2022-05-30
2022-06-06,500.5942077636719,522.9500122070312,532.0,491.5,500.0,1072076,2022-06-06
2022-06-13,536.4193725585938,560.375,574.9749755859375,494.79998779296875,513.0,2243442,2022-06-13
2022-06-20,586.0288696289062,612.2000122070312,641.9500122070312,523.5,581.9000244140625,2123010,2022-06-20
2022-06-27,644.277587890625,673.0499877929688,690.0,612.7000122070312,619.0,2580366,2022-06-27
2022-07-04,729.664306640625,762.25,822.5,669.7249755859375,669.7249755859375,4472658,2022-07-04
2022-07-11,708.2936401367188,739.9249877929688,774.0,716.7999877929688,761.5,677068,2022-07-11
2022-07-18,771.8311767578125,806.2999877929688,837.5,744.0,747.0,1315162,2022-07-18
2022-07-25,772.5969848632812,807.0999755859375,845.0,775.5750122070312,804.5,655888,2022-07-25
2022-08-01,794.7813110351562,830.2750244140625,859.4249877929688,790.7750244140625,807.5,1403966,2022-08-01
2022-08-08,713.75,745.625,868.0,737.5,823.5,844306,2022-08-08
2022-08-15,734.7527465820312,757.8250122070312,794.5999755859375,740.625,745.625,535914,2022-08-15
2022-08-22,723.5786743164062,746.2999877929688,783.7249755859375,716.2249755859375,758.0,571354,2022-08-22
2022-08-29,726.244873046875,749.0499877929688,811.0,719.0,719.0,602124,2022-08-29
2022-09-05,732.3046264648438,755.2999877929688,787.5,739.0750122070312,746.5,496192,2022-09-05
2022-09-12,805.1666870117188,830.4500122070312,921.5250244140625,744.0,755.2999877929688,1483002,2022-09-12
2022-09-19,716.525146484375,739.0250244140625,828.9749755859375,736.5,823.0,657968,2022-09-19
2022-09-26,702.5877685546875,724.6500244140625,745.0499877929688,682.0,727.5,601536,2022-09-26
2022-10-03,695.9948120117188,717.8499755859375,723.5,694.0,720.0,247206,2022-10-03
2022-10-10,760.639892578125,784.5250244140625,806.6500244140625,707.5,710.625,700274,2022-10-10
2022-10-17,771.13525390625,795.3499755859375,822.2000122070312,775.0,784.5250244140625,352814,2022-10-17
2022-10-24,774.1651000976562,798.4749755859375,817.4749755859375,780.0,799.9500122070312,161996,2022-10-24
2022-10-31,745.3209228515625,768.7249755859375,816.6749877929688,761.8499755859375,800.0499877929688,218770,2022-10-31
2022-11-07,882.5614013671875,910.2750244140625,921.0,764.5750122070312,764.5750122070312,1240458,2022-11-07
2022-11-14,892.7901611328125,920.8250122070312,1026.0,912.5750122070312,915.6500244140625,1867092,2022-11-14
2022-11-21,952.4420166015625,982.3499755859375,1022.4749755859375,915.0499877929688,920.8250122070312,684226,2022-11-21
2022-11-28,962.1375122070312,992.3499755859375,1043.5,962.75,982.0,556262,2022-11-28
2022-12-05,900.2315063476562,928.5,1000.0,916.2750244140625,1000.0,417920,2022-12-05
2022-12-12,905.5883178710938,934.0250244140625,960.3499755859375,902.5250244140625,912.5250244140625,278946,2022-12-12
2022-12-19,835.2228393554688,861.4500122070312,959.5,851.0999755859375,934.9749755859375,321064,2022-12-19
2022-12-26,840.822021484375,867.2249755859375,899.4749755859375,845.0499877929688,855.4749755859375,234786,2022-12-26
2023-01-02,809.4569702148438,834.875,886.0250244140625,826.375,871.5750122070312,215002,2023-01-02
2023-01-09,726.7296752929688,749.5499877929688,849.2249755859375,741.0,838.0250244140625,434508,2023-01-09
2023-01-16,805.554443359375,830.8499755859375,847.5,737.0,749.5499877929688,1228340,2023-01-16
2023-01-23,772.322998046875,796.5750122070312,846.5,776.7750244140625,827.0,450218,2023-01-23
2023-01-30,818.498046875,844.2000122070312,874.4749755859375,785.0,799.4749755859375,385280,2023-01-30
2023-02-06,844.0458374023438,870.5499877929688,933.0,802.8250122070312,833.0,416428,2023-02-06
2023-02-13,811.3717651367188,836.8499755859375,894.3250122070312,827.75,870.5499877929688,478726,2023-02-13
2023-02-20,776.2496948242188,800.625,844.0,766.875,841.0,279488,2023-02-20
2023-02-27,813.5775756835938,839.125,880.2000122070312,765.0250244140625,804.5499877929688,644778,2023-02-27
2023-03-06,822.8367919921875,848.6749877929688,882.5,802.2249755859375,833.0750122070312,520264,2023-03-06
2023-03-13,773.6561889648438,797.9500122070312,854.2750244140625,777.2750244140625,848.9500122070312,299176,2023-03-13
2023-03-20,755.501220703125,779.2249755859375,808.25,770.75,801.6749877929688,218484,2023-03-20
2023-03-27,759.0643310546875,782.9000244140625,790.0,708.125,780.0,342970,2023-03-27
2023-04-03,775.1346435546875,799.4749755859375,830.0250244140625,782.9249877929688,784.9749755859375,534264,2023-04-03
2023-04-10,767.5237426757812,791.625,817.5,770.0250244140625,798.2999877929688,282150,2023-04-10
2023-04-17,774.7711181640625,799.0999755859375,809.3250122070312,780.0,793.9749755859375,211506,2023-04-17
2023-04-24,860.72216796875,887.75,950.0,803.2999877929688,803.2999877929688,936970,2023-04-24
2023-05-01,856.092529296875,882.9749755859375,946.9500122070312,872.0250244140625,887.75,538836,2023-05-01
2023-05-08,927.8153686523438,956.9500122070312,989.0,865.5499877929688,888.625,1690054,2023-05-08
2023-05-15,908.1334228515625,936.6500244140625,1019.3250122070312,903.0250244140625,956.9500122070312,626866,2023-05-15
2023-05-22,888.0635986328125,915.9500122070312,949.875,907.625,939.625,250676,2023-05-22
2023-05-29,867.3635864257812,894.5999755859375,932.4749755859375,867.5,922.4749755859375,446914,2023-05-29
2023-06-05,886.0517578125,913.875,924.9500122070312,892.125,912.5,256996,2023-06-05
2023-06-12,850.6387329101562,877.3499755859375,937.75,875.0,916.0,518900,2023-06-12
2023-06-19,849.9843139648438,876.6749877929688,899.9249877929688,854.0,878.2249755859375,410372,2023-06-19
2023-06-26,867.2666015625,894.5,922.5,862.25,876.0,258072,2023-06-26
2023-07-03,868.4301147460938,895.7000122070312,909.5999755859375,872.5999755859375,902.5,301780,2023-07-03
2023-07-10,889.63916015625,917.5750122070312,929.0,884.9749755859375,897.0,444410,2023-07-10
2023-07-17,931.7177124023438,960.9749755859375,987.5250244140625,920.0,922.1500244140625,551892,2023-07-17
2023-07-24,921.1047973632812,935.375,979.9749755859375,921.5,965.7999877929688,278084,2023-07-24
2023-07-31,921.917236328125,936.2000122070312,990.6749877929688,930.0,944.9749755859375,462070,2023-07-31
2023-08-07,979.1800537109375,994.3499755859375,1005.5,928.0250244140625,941.6749877929688,532900,2023-08-07
2023-08-14,885.013916015625,898.7249755859375,1005.0,888.125,1004.5,494754,2023-08-14
2023-08-21,911.158935546875,925.2750244140625,938.625,899.2249755859375,902.4749755859375,220614,2023-08-21
2023-08-28,987.033447265625,1002.3250122070312,1042.0,912.5250244140625,925.0,1186830,2023-08-28
2023-09-04,978.3922729492188,993.5499877929688,1056.7249755859375,975.5750122070312,1016.9500122070312,846248,2023-09-04
2023-09-11,899.61279296875,913.5499877929688,1010.0,890.5,994.0750122070312,776222,2023-09-11
2023-09-18,884.6446533203125,898.3499755859375,934.4749755859375,892.5,925.0,229138,2023-09-18
2023-09-25,885.1370239257812,898.8499755859375,912.4749755859375,886.0499877929688,898.0,259538,2023-09-25
2023-10-02,894.172119140625,908.0250244140625,915.3250122070312,878.5750122070312,898.8499755859375,252790,2023-10-02
2023-10-09,900.4990844726562,914.4500122070312,941.0,885.0,890.5,225174,2023-10-09
2023-10-16,885.03857421875,898.75,928.0,889.1500244140625,912.5250244140625,208278,2023-10-16
2023-10-23,854.4376220703125,867.6749877929688,907.3499755859375,822.0,903.0,228196,2023-10-23
2023-10-30,874.0340576171875,887.5750122070312,913.7000122070312,855.5,872.0250244140625,203200,2023-10-30
2023-11-06,875.8558349609375,889.4249877929688,917.5,871.0,895.0,289906,2023-11-06
2023-11-13,942.1290893554688,956.7249755859375,965.0,900.0,907.5,827674,2023-11-13
2023-11-20,1003.6017456054688,1019.1500244140625,1084.5,922.5750122070312,956.5,1913810,2023-11-20
2023-11-27,987.2057495117188,1002.5,1038.7249755859375,976.5499877929688,1019.1500244140625,369620,2023-11-27
2023-12-04,1000.5244140625,1016.0250244140625,1071.4749755859375,987.5,1017.4249877929688,802126,2023-12-04
2023-12-11,1023.86279296875,1039.7249755859375,1088.6500244140625,991.5,1014.0,575626,2023-12-11
2023-12-18,1009.7564086914062,1025.4000244140625,1075.0,986.0,1037.199951171875,393970,2023-12-18
2023-12-25,1032.873291015625,1048.875,1074.800048828125,1025.0,1025.4000244140625,263286,2023-12-25
2024-01-01,1043.7547607421875,1059.925048828125,1109.0,1016.0999755859375,1062.449951171875,935186,2024-01-01
2024-01-08,1224.824462890625,1243.800048828125,1255.0,1130.0,1162.5,2332944,2024-01-08
2024-01-15,1146.1187744140625,1163.875,1295.0,1139.2750244140625,1274.925048828125,1265152,2024-01-15
2024-01-22,1167.85693359375,1185.949951171875,1212.925048828125,1139.0,1163.875,303594,2024-01-22
2024-01-29,1165.7890625,1183.8499755859375,1212.0,1171.9749755859375,1198.9749755859375,381392,2024-01-29
2024-02-05,1139.5211181640625,1157.175048828125,1216.4749755859375,1145.574951171875,1199.5,488652,2024-02-05
2024-02-12,1181.2740478515625,1199.574951171875,1204.9000244140625,1122.5,1162.9749755859375,435080,2024-02-12
2024-02-19,1215.370849609375,1234.199951171875,1259.5,1200.5,1200.5,461276,2024-02-19
2024-02-26,1163.7210693359375,1181.75,1299.0,1161.0,1250.5,1054650,2024-02-26
2024-03-04,1119.801513671875,1137.1500244140625,1224.0,1130.050048828125,1208.9000244140625,133005,2024-03-04
2024-03-11,1004.7341918945312,1020.2999877929688,1137.1500244140625,981.0,1137.1500244140625,431635,2024-03-11
2024-03-18,1083.8583984375,1100.6500244140625,1114.0,984.0,1035.0,323684,2024-03-18
2024-03-25,1115.4686279296875,1132.75,1176.0,1068.6500244140625,1100.6500244140625,365771,2024-03-25
2024-04-01,1105.818115234375,1122.949951171875,1167.949951171875,1117.9000244140625,1145.0,219444,2024-04-01
2024-04-08,1112.514404296875,1129.75,1177.0999755859375,1124.449951171875,1148.800048828125,175877,2024-04-08
2024-04-15,1117.1427001953125,1134.449951171875,1164.949951171875,1075.300048828125,1101.050048828125,161013,2024-04-15
2024-04-22,1190.555419921875,1209.0,1217.0,1128.800048828125,1165.0,335888,2024-04-22
2024-04-29,1178.54150390625,1196.800048828125,1224.699951171875,1180.050048828125,1220.0,178395,2024-04-29
2024-05-06,1126.5963134765625,1144.050048828125,1217.199951171875,1117.0,1196.800048828125,184985,2024-05-06
2024-05-13,1177.5567626953125,1195.800048828125,1205.0999755859375,1121.0999755859375,1144.050048828125,138447,2024-05-13
2024-05-20,1208.330078125,1227.050048828125,1268.0,1187.050048828125,1198.25,349179,2024-05-20
2024-05-27,1165.887451171875,1183.949951171875,1247.449951171875,1170.25,1238.0,243204,2024-05-27
2024-06-03,1280.9549560546875,1300.800048828125,1313.949951171875,1120.0,1221.1500244140625,2862600,2024-06-03
2024-06-10,1234.6719970703125,1253.800048828125,1325.800048828125,1239.0,1320.0,1442267,2024-06-10
2024-06-17,1261.801513671875,1281.3499755859375,1356.5999755859375,1224.0,1253.800048828125,2312720,2024-06-17
2024-06-24,1258.35498046875,1277.8499755859375,1340.0,1272.0,1286.3499755859375,1020221,2024-06-24
2024-07-01,1320.88623046875,1341.3499755859375,1382.949951171875,1280.0,1280.0,1457471,2024-07-01
2024-07-08,1327.2379150390625,1347.800048828125,1406.800048828125,1323.75,1348.9000244140625,657843,2024-07-08
2024-07-15,1284.9923095703125,1304.9000244140625,1405.0,1295.25,1357.0,680656,2024-07-15
2024-07-22,1308.1337890625,1328.4000244140625,1353.0,1251.550048828125,1299.0,417920,2024-07-22
2024-07-29,1349.0999755859375,1349.0999755859375,1408.0,1331.699951171875,1338.800048828125,707471,2024-07-29
2024-08-05,1309.0999755859375,1309.0999755859375,1331.0,1264.550048828125,1322.0999755859375,455631,2024-08-05
2024-08-12,1320.800048828125,1320.800048828125,1364.9000244140625,1272.300048828125,1305.0,513083,2024-08-12
2024-08-19,1564.4000244140625,1564.4000244140625,1574.0,1340.0,1340.0,1944663,2024-08-19
2024-08-26,1523.300048828125,1523.300048828125,1618.949951171875,1509.25,1579.0,512987,2024-08-26
2024-09-02,1626.3499755859375,1626.3499755859375,1630.0,1531.0,1545.0,728036,2024-09-02
2024-09-09,1724.800048828125,1724.800048828125,1734.4000244140625,1593.949951171875,1630.0,791765,2024-09-09
2024-09-16,1692.5999755859375,1692.5999755859375,1747.199951171875,1617.050048828125,1741.9000244140625,347528,2024-09-16
2024-09-23,1717.449951171875,1717.449951171875,1724.949951171875,1655.300048828125,1702.0,236315,2024-09-23
2024-09-30,1646.25,1646.25,1790.0,1606.0,1729.0,608636,2024-09-30
2024-10-07,1674.949951171875,1674.949951171875,1684.0,1561.0999755859375,1640.0,349187,2024-10-07
2024-10-14,1619.4000244140625,1619.4000244140625,1719.5,1595.699951171875,1677.6500244140625,405166,2024-10-14
2024-10-21,1508.300048828125,1508.300048828125,1627.300048828125,1470.0,1626.699951171875,314603,2024-10-21
2024-10-28,1573.699951171875,1573.699951171875,1593.949951171875,1453.3499755859375,1485.699951171875,202346,2024-10-28
2024-11-04,1639.949951171875,1639.949951171875,1649.75,1537.5999755859375,1589.5,186836,2024-11-04
2024-11-11,1493.75,1493.75,1649.0,1456.0,1649.0,242950,2024-11-11
2024-11-18,1494.050048828125,1494.050048828125,1543.949951171875,1434.25,1500.449951171875,198721,2024-11-18
2024-11-25,1528.0999755859375,1528.0999755859375,1549.0,1448.0,1508.699951171875,261876,2024-11-25
2024-12-02,1602.1500244140625,1602.1500244140625,1624.8499755859375,1511.1500244140625,1528.0999755859375,250992,2024-12-02
2024-12-09,1579.949951171875,1579.949951171875,1648.8499755859375,1552.0,1602.1500244140625,189797,2024-12-09
2024-12-16,1567.6500244140625,1567.6500244140625,1676.949951171875,1560.0,1587.8499755859375,303783,2024-12-16
2024-12-23,1516.800048828125,1516.800048828125,1599.0,1490.3499755859375,1595.0,254541,2024-12-23
2024-12-30,1530.0999755859375,1530.0999755859375,1569.9000244140625,1473.050048828125,1517.050048828125,194704,2024-12-30
2025-01-06,1456.050048828125,1456.050048828125,1540.6500244140625,1420.0,1531.1500244140625,197550,2025-01-06
2025-01-13,1413.5999755859375,1413.5999755859375,1455.949951171875,1382.5,1435.0,195059,2025-01-13
2025-01-20,1383.699951171875,1383.699951171875,1446.5999755859375,1360.050048828125,1430.0,165160,2025-01-20
2025-01-27,1414.4000244140625,1414.4000244140625,1428.6500244140625,1263.0999755859375,1391.6500244140625,233401,2025-01-27
2025-02-03,1449.5,1449.5,1498.0,1376.1500244140625,1414.050048828125,126975,2025-02-03
2025-02-10,1373.6500244140625,1373.6500244140625,1456.75,1312.0,1450.0,213865,2025-02-10
2025-02-17,1382.050048828125,1382.050048828125,1408.4000244140625,1335.0,1370.0,182061,2025-02-17
2025-02-24,1372.949951171875,1372.949951171875,1430.0,1351.3499755859375,1368.199951171875,183895,2025-02-24
2025-03-03,1426.8499755859375,1426.8499755859375,1449.300048828125,1331.25,1379.8499755859375,189662,2025-03-03
2025-03-10,1322.5,1322.5,1440.25,1318.1500244140625,1429.0999755859375,96868,2025-03-10
2025-03-17,1370.75,1370.75,1404.449951171875,1301.0,1322.5,217833,2025-03-17
2025-03-24,1407.75,1407.75,1485.0,1372.550048828125,1377.6500244140625,249053,2025-03-24
2025-03-31,1371.8499755859375,1371.8499755859375,1458.9000244140625,1352.5999755859375,1407.75,102536,2025-03-31
2025-04-07,1364.9000244140625,1364.9000244140625,1389.0,1255.0999755859375,1341.0,192025,2025-04-07
2025-04-14,1408.0,1408.0,1431.300048828125,1371.199951171875,1402.9000244140625,78453,2025-04-14
2025-04-21,1515.5,1515.5,1544.9000244140625,1394.0,1430.0,247713,2025-04-21
2025-04-28,1431.800048828125,1431.800048828125,1525.0,1429.9000244140625,1516.9000244140625,143750,2025-04-28
2025-05-05,1468.300048828125,1468.300048828125,1491.4000244140625,1380.5,1443.5,187792,2025-05-05
2025-05-12,1616.300048828125,1616.300048828125,1637.800048828125,1470.699951171875,1470.699951171875,316261,2025-05-12
2025-05-19,1609.0999755859375,1609.0999755859375,1654.800048828125,1580.0,1618.9000244140625,184317,2025-05-19
2025-05-26,1593.300048828125,1593.300048828125,1644.5,1580.0,1609.5,578189,2025-05-26
2025-06-02,1881.199951171875,1881.199951171875,1906.0,1641.9000244140625,1641.9000244140625,1613802,2025-06-02
2025-06-09,1892.300048828125,1892.300048828125,1926.0,1822.300048828125,1899.800048828125,237927,2025-06-09
2025-06-16,1888.800048828125,1888.800048828125,1974.0,1860.0999755859375,1890.0,273538,2025-06-16
2025-06-23,1833.9000244140625,1833.9000244140625,1900.0,1811.0,1863.0,188623,2025-06-23
2025-06-30,1969.5,1969.5,1999.9000244140625,1834.5999755859375,1843.0999755859375,499808,2025-06-30
2025-07-07,1913.699951171875,1913.699951171875,1999.0,1890.0999755859375,1969.5999755859375,198674,2025-07-07
2025-07-14,1972.800048828125,1972.800048828125,1987.0,1890.0,1913.699951171875,83783,2025-07-14
