Date,Adj Close_INDOTHAI.NS,Close_INDOTHAI.NS,High_INDOTHAI.NS,Low_INDOTHAI.NS,Open_INDOTHAI.NS,Volume_INDOTHAI.NS,Date
2021-03-29,54.05147171020508,55.349998474121094,58.099998474121094,52.0,53.599998474121094,23555,2021-03-29
2021-04-05,57.81114959716797,59.20000076293945,62.5,50.29999923706055,53.099998474121094,23727,2021-04-05
2021-04-12,49.608219146728516,50.79999923706055,60.0,50.099998474121094,59.0,13617,2021-04-12
2021-04-19,49.754695892333984,50.95000076293945,52.900001525878906,47.54999923706055,49.900001525878906,7413,2021-04-19
2021-04-26,48.338714599609375,49.5,52.650001525878906,48.29999923706055,49.20000076293945,21267,2021-04-26
2021-05-03,50.975372314453125,52.20000076293945,56.25,49.0,51.29999923706055,8391,2021-05-03
2021-05-10,51.024200439453125,52.25,56.0,52.20000076293945,54.79999923706055,11958,2021-05-10
2021-05-17,52.7331428527832,54.0,54.900001525878906,50.54999923706055,53.79999923706055,18841,2021-05-17
2021-05-24,51.07302474975586,52.29999923706055,55.900001525878906,50.70000076293945,52.0,20289,2021-05-24
2021-05-31,52.098384857177734,53.349998474121094,53.599998474121094,50.20000076293945,53.599998474121094,15223,2021-05-31
2021-06-07,50.63357925415039,51.849998474121094,54.25,50.150001525878906,53.5,16821,2021-06-07
2021-06-14,50.975372314453125,52.20000076293945,53.349998474121094,49.599998474121094,51.900001525878906,22667,2021-06-14
2021-06-21,50.19414138793945,51.400001525878906,53.400001525878906,50.04999923706055,51.95000076293945,11427,2021-06-21
2021-06-28,50.09648132324219,51.29999923706055,54.79999923706055,49.599998474121094,52.650001525878906,18266,2021-06-28
2021-07-05,53.41672134399414,54.70000076293945,55.349998474121094,51.099998474121094,52.75,23486,2021-07-05
2021-07-12,61.27786636352539,62.75,62.75,55.0,56.54999923706055,109147,2021-07-12
2021-07-19,63.719215393066406,65.25,70.3499984741211,62.75,65.75,121937,2021-07-19
2021-07-26,67.72303009033203,69.3499984741211,72.9000015258789,65.30000305175781,66.0,239904,2021-07-26
2021-08-02,69.33430480957031,71.0,73.4000015258789,68.0,72.4000015258789,253386,2021-08-02
2021-08-09,72.45924377441406,74.19999694824219,74.19999694824219,68.30000305175781,72.5,299012,2021-08-09
2021-08-16,82.90821838378906,84.9000015258789,85.94999694824219,76.75,77.9000015258789,258423,2021-08-16
2021-08-23,80.56452178955078,82.5,86.3499984741211,76.3499984741211,85.9000015258789,303104,2021-08-23
2021-08-30,78.70909881591797,80.5999984741211,84.75,78.5999984741211,84.5,74529,2021-08-30
2021-09-06,81.58988952636719,83.55000305175781,84.0,79.0,80.5999984741211,55124,2021-09-06
2021-09-13,85.78900909423828,87.8499984741211,88.0,84.0,87.25,135843,2021-09-13
2021-09-20,87.8885726928711,90.0,91.0,85.5999984741211,87.0,103981,2021-09-20
2021-09-27,86.71894836425781,87.80000305175781,90.9000015258789,83.0999984741211,89.5,50726,2021-09-27
2021-10-04,95.7069091796875,96.9000015258789,99.5,86.05000305175781,88.0,188119,2021-10-04
2021-10-11,91.55860900878906,92.69999694824219,100.19999694824219,92.0999984741211,96.94999694824219,95033,2021-10-11
2021-10-18,99.70704650878906,100.94999694824219,108.8499984741211,92.05000305175781,95.5,542546,2021-10-18
2021-10-25,103.50963592529297,104.80000305175781,109.55000305175781,100.0,102.80000305175781,236625,2021-10-25
2021-11-01,105.18870544433594,106.5,108.0,102.80000305175781,104.80000305175781,94376,2021-11-01
2021-11-08,112.5469741821289,113.94999694824219,114.9000015258789,106.5,106.69999694824219,251641,2021-11-08
2021-11-15,131.41180419921875,133.0500030517578,144.8000030517578,107.30000305175781,113.6500015258789,567461,2021-11-15
2021-11-22,124.2016830444336,125.75,136.0,118.9000015258789,126.4000015258789,376257,2021-11-22
2021-11-29,134.42425537109375,136.10000610351562,136.10000610351562,116.25,120.0999984741211,138162,2021-11-29
2021-12-06,156.59783935546875,158.5500030517578,169.9499969482422,142.89999389648438,142.89999389648438,224518,2021-12-06
2021-12-13,214.130615234375,216.8000030517578,217.0500030517578,162.5,162.5500030517578,524915,2021-12-13
2021-12-20,273.0955810546875,276.5,276.5,207.10000610351562,221.0,282299,2021-12-20
2021-12-27,348.4560852050781,352.79998779296875,352.79998779296875,290.29998779296875,290.29998779296875,217650,2021-12-27
2022-01-03,444.55810546875,450.1000061035156,450.1000061035156,370.3999938964844,370.3999938964844,64047,2022-01-03
2022-01-10,380.2596435546875,385.0,496.20001220703125,385.0,472.6000061035156,112614,2022-01-10
2022-01-17,374.9754943847656,379.6499938964844,424.45001220703125,357.75,372.0,194319,2022-01-17
2022-01-24,348.0116882324219,352.3500061035156,385.0,327.6499938964844,375.0,75266,2022-01-24
2022-01-31,327.8134460449219,331.8999938964844,362.8500061035156,306.29998779296875,362.8500061035156,44206,2022-01-31
2022-02-07,295.2691650390625,298.95001220703125,348.3500061035156,296.1000061035156,348.3500061035156,41311,2022-02-07
2022-02-14,296.99761962890625,300.70001220703125,300.70001220703125,256.3999938964844,290.95001220703125,35288,2022-02-14
2022-02-21,337.4927673339844,341.70001220703125,354.79998779296875,312.0,315.70001220703125,37151,2022-02-21
2022-02-28,316.80072021484375,320.75,354.70001220703125,311.0,329.1499938964844,20644,2022-02-28
2022-03-07,302.4792785644531,306.25,330.8999938964844,295.8500061035156,305.1000061035156,20935,2022-03-07
2022-03-14,305.19537353515625,309.0,309.1000061035156,286.5,295.0,20145,2022-03-14
2022-03-21,326.5294494628906,330.6000061035156,330.79998779296875,292.0,313.0,46626,2022-03-21
2022-03-28,392.8526611328125,397.75,414.0,315.0,344.5,67796,2022-03-28
2022-04-04,367.6666259765625,372.25,417.45001220703125,364.25,408.0,59513,2022-04-04
2022-04-11,362.62939453125,367.1499938964844,387.0,356.1499938964844,387.0,12866,2022-04-11
2022-04-18,336.7026062011719,340.8999938964844,379.8999938964844,340.75,379.8999938964844,59266,2022-04-18
2022-04-25,310.5289001464844,314.3999938964844,340.8999938964844,307.75,340.0,46912,2022-04-25
2022-05-02,295.41729736328125,299.1000061035156,316.8999938964844,290.0,305.0,36037,2022-05-02
2022-05-09,299.6643371582031,303.3999938964844,336.1499938964844,292.3999938964844,298.95001220703125,67400,2022-05-09
2022-05-16,300.2076110839844,303.95001220703125,313.5,290.0,309.5,29189,2022-05-16
2022-05-23,284.8490295410156,288.3999938964844,309.0,274.04998779296875,309.0,15692,2022-05-23
2022-05-30,298.52850341796875,302.25,315.0,286.04998779296875,296.29998779296875,28159,2022-05-30
2022-06-06,288.5035095214844,292.1000061035156,307.3999938964844,275.0,307.3999938964844,17839,2022-06-06
2022-06-13,233.78561401367188,236.6999969482422,289.95001220703125,233.25,284.0,48492,2022-06-13
2022-06-20,178.0800323486328,180.3000030517578,227.0,169.0,226.10000610351562,58285,2022-06-20
2022-06-27,151.46188354492188,153.35000610351562,181.0,140.60000610351562,181.0,76965,2022-06-27
2022-07-04,193.2410430908203,195.64999389648438,195.64999389648438,157.9499969482422,161.0,49444,2022-07-04
2022-07-11,188.94459533691406,191.3000030517578,204.0,180.64999389648438,204.0,87560,2022-07-11
2022-07-18,190.57427978515625,192.9499969482422,195.6999969482422,181.1999969482422,193.75,19306,2022-07-18
2022-07-25,183.31478881835938,185.60000610351562,196.35000610351562,163.0,195.6999969482422,51246,2022-07-25
2022-08-01,168.45008850097656,170.5500030517578,191.89999389648438,166.3000030517578,189.1999969482422,30570,2022-08-01
2022-08-08,166.7216339111328,168.8000030517578,179.0,165.1999969482422,175.35000610351562,6889,2022-08-08
2022-08-15,167.7587127685547,169.85000610351562,179.89999389648438,165.39999389648438,168.8000030517578,33330,2022-08-15
2022-08-22,170.72177124023438,172.85000610351562,174.6999969482422,160.0,174.6999969482422,25496,2022-08-22
2022-08-29,165.09194946289062,167.14999389648438,175.4499969482422,164.5500030517578,172.0,20474,2022-08-29
2022-09-05,169.1908416748047,171.3000030517578,179.89999389648438,165.0,170.89999389648438,18523,2022-09-05
2022-09-12,163.01780700683594,165.0500030517578,175.25,163.60000610351562,173.9499969482422,17070,2022-09-12
2022-09-19,161.93133544921875,163.9499969482422,174.8000030517578,160.0,169.1999969482422,7534,2022-09-19
2022-09-26,157.9352569580078,158.9499969482422,168.8000030517578,156.10000610351562,168.8000030517578,6542,2022-09-26
2022-10-03,167.37460327148438,168.4499969482422,171.0,150.35000610351562,161.3000030517578,16415,2022-10-03
2022-10-10,152.76844787597656,153.75,165.0,149.0,165.0,17966,2022-10-10
2022-10-17,164.98992919921875,166.0500030517578,166.0500030517578,148.5,150.3000030517578,54840,2022-10-17
2022-10-24,180.8877716064453,182.0500030517578,182.0500030517578,160.10000610351562,171.4499969482422,45998,2022-10-24
2022-10-31,220.43370056152344,221.85000610351562,221.85000610351562,175.6999969482422,191.14999389648438,93084,2022-10-31
2022-11-07,251.4345245361328,253.0500030517578,265.3500061035156,232.89999389648438,232.89999389648438,101487,2022-11-07
2022-11-14,306.4808349609375,308.45001220703125,322.79998779296875,261.0,265.70001220703125,97633,2022-11-14
2022-11-21,289.291259765625,291.1499938964844,306.8999938964844,267.1000061035156,299.0,112696,2022-11-21
2022-11-28,324.4156188964844,326.5,341.29998779296875,286.25,298.8999938964844,66067,2022-11-28
2022-12-05,369.1283264160156,371.5,379.79998779296875,328.0,330.0,70254,2022-12-05
2022-12-12,344.43695068359375,346.6499938964844,395.0,321.0,388.5,56796,2022-12-12
2022-12-19,309.4617004394531,311.45001220703125,363.8999938964844,311.45001220703125,335.0,28088,2022-12-19
2022-12-26,329.8308410644531,331.95001220703125,337.0,295.8999938964844,308.0,23015,2022-12-26
2023-01-02,317.9570617675781,320.0,344.3999938964844,308.0,334.0,8855,2023-01-02
2023-01-09,300.3700866699219,302.29998779296875,320.0,284.0,310.0,16607,2023-01-09
2023-01-16,340.2637939453125,342.45001220703125,342.45001220703125,290.04998779296875,308.3500061035156,10790,2023-01-16
2023-01-23,412.3506164550781,415.0,416.1499938964844,353.0,359.54998779296875,85153,2023-01-23
2023-01-30,420.7466735839844,423.45001220703125,480.3500061035156,422.8500061035156,430.0,111588,2023-01-30
2023-02-06,374.2951354980469,376.70001220703125,444.6000061035156,364.6000061035156,423.45001220703125,97607,2023-02-06
2023-02-13,312.194091796875,314.20001220703125,376.0,308.3500061035156,375.8999938964844,59896,2023-02-13
2023-02-20,296.1471862792969,298.04998779296875,315.0,281.8500061035156,306.1000061035156,33911,2023-02-20
2023-02-27,304.3942565917969,306.3500061035156,310.79998779296875,284.0,298.0,6743,2023-02-27
2023-03-06,291.1791076660156,293.04998779296875,309.0,290.0,309.0,9345,2023-03-06
2023-03-13,271.2571105957031,273.0,292.5,265.04998779296875,290.0,9912,2023-03-13
2023-03-20,242.69068908691406,244.25,275.1499938964844,235.4499969482422,273.0,26331,2023-03-20
2023-03-27,207.21859741210938,208.5500030517578,243.0,202.5500030517578,243.0,24142,2023-03-27
2023-04-03,239.759521484375,241.3000030517578,241.3000030517578,209.89999389648438,209.9499969482422,2661,2023-04-03
2023-04-10,259.9299011230469,261.6000061035156,279.29998779296875,253.35000610351562,253.35000610351562,42264,2023-04-10
2023-04-17,279.0570373535156,280.8500061035156,280.8500061035156,250.0,266.0,13614,2023-04-17
2023-04-24,298.9293212890625,300.8500061035156,308.0,290.04998779296875,294.8500061035156,9700,2023-04-24
2023-05-01,278.3614807128906,280.1499938964844,308.0,280.0,300.8500061035156,8630,2023-05-01
2023-05-08,272.74755859375,274.5,290.0,271.5,286.0,4812,2023-05-08
2023-05-15,264.30181884765625,266.0,279.0,258.3500061035156,276.0,6033,2023-05-15
2023-05-22,262.4636535644531,264.1499938964844,290.0,246.0,271.0,31597,2023-05-22
2023-05-29,261.02288818359375,262.70001220703125,273.79998779296875,244.0500030517578,270.0,46180,2023-05-29
2023-06-05,255.8560791015625,257.5,275.0,242.39999389648438,267.95001220703125,16831,2023-06-05
2023-06-12,295.5510559082031,297.45001220703125,311.0,247.0,252.5500030517578,99644,2023-06-12
2023-06-19,257.1974792480469,258.8500061035156,300.0,256.1000061035156,297.45001220703125,28967,2023-06-19
2023-06-26,254.6637420654297,256.29998779296875,265.5,250.0500030517578,261.0,18831,2023-06-26
2023-07-03,241.6473846435547,243.1999969482422,256.29998779296875,231.35000610351562,256.29998779296875,27455,2023-07-03
2023-07-10,238.8155975341797,240.35000610351562,254.89999389648438,233.0,248.10000610351562,10275,2023-07-10
2023-07-17,235.48696899414062,237.0,246.89999389648438,230.0,246.75,9379,2023-07-17
2023-07-24,238.5175018310547,240.0500030517578,250.0,231.0,245.4499969482422,21722,2023-07-24
2023-07-31,240.05760192871094,241.60000610351562,245.0,232.10000610351562,240.0500030517578,11402,2023-07-31
2023-08-07,234.8907928466797,236.39999389648438,253.64999389648438,229.5,253.64999389648438,18517,2023-08-07
2023-08-14,227.09092712402344,228.5500030517578,235.9499969482422,216.3000030517578,235.9499969482422,18298,2023-08-14
2023-08-21,224.9546356201172,226.39999389648438,230.0,214.3000030517578,226.0,16297,2023-08-21
2023-08-28,225.55081176757812,227.0,239.10000610351562,216.0,218.5,8630,2023-08-28
2023-09-04,232.30740356445312,233.8000030517578,236.35000610351562,216.5,227.0,22788,2023-09-04
2023-09-11,225.65017700195312,227.10000610351562,234.0,222.0,234.0,7488,2023-09-11
2023-09-18,225.6393280029297,226.5,234.75,213.75,228.5,15076,2023-09-18
2023-09-25,224.4936981201172,225.35000610351562,230.0,216.10000610351562,226.5,7677,2023-09-25
2023-10-02,225.44007873535156,226.3000030517578,231.5,217.0,225.35000610351562,2855,2023-10-02
2023-10-09,232.96139526367188,233.85000610351562,237.9499969482422,217.0500030517578,226.25,19991,2023-10-09
2023-10-16,228.52828979492188,229.39999389648438,241.0,228.0500030517578,232.0,16316,2023-10-16
2023-10-23,223.59710693359375,224.4499969482422,233.10000610351562,207.14999389648438,232.8000030517578,9752,2023-10-23
2023-10-30,210.74612426757812,211.5500030517578,229.0,205.1999969482422,227.39999389648438,18098,2023-10-30
2023-11-06,225.58950805664062,226.4499969482422,233.89999389648438,209.89999389648438,217.39999389648438,14920,2023-11-06
2023-11-13,220.3096466064453,221.14999389648438,229.39999389648438,218.10000610351562,225.10000610351562,3723,2023-11-13
2023-11-20,214.68112182617188,215.5,226.75,211.0,220.35000610351562,17642,2023-11-20
2023-11-27,218.9149627685547,219.75,229.0,215.5,215.5,14186,2023-11-27
2023-12-04,248.45230102539062,249.39999389648438,259.0,218.9499969482422,227.89999389648438,50050,2023-12-04
2023-12-11,239.13783264160156,240.0500030517578,268.54998779296875,229.9499969482422,249.39999389648438,116748,2023-12-11
2023-12-18,228.77735900878906,229.64999389648438,248.75,220.0,240.0,23446,2023-12-18
2023-12-25,228.77735900878906,229.64999389648438,245.0,221.10000610351562,229.64999389648438,15210,2023-12-25
2024-01-01,234.20664978027344,235.10000610351562,252.0,224.5,233.5,41793,2024-01-01
2024-01-08,238.4405059814453,239.35000610351562,245.10000610351562,229.9499969482422,242.0,46014,2024-01-08
2024-01-15,306.58056640625,307.75,350.29998779296875,232.1999969482422,239.35000610351562,910833,2024-01-15
2024-01-22,296.0208740234375,297.1499938964844,316.70001220703125,282.25,307.75,111152,2024-01-22
2024-01-29,319.2821350097656,320.5,324.95001220703125,282.0,298.1000061035156,118174,2024-01-29
2024-02-05,359.0803527832031,360.45001220703125,373.29998779296875,305.04998779296875,330.0,208146,2024-02-05
2024-02-12,327.3015441894531,328.54998779296875,360.0,311.0,355.0,92660,2024-02-12
2024-02-19,330.3083190917969,330.6000061035156,334.95001220703125,318.29998779296875,328.54998779296875,50710,2024-02-19
2024-02-26,327.0111999511719,327.29998779296875,362.79998779296875,313.0,336.95001220703125,45553,2024-02-26
2024-03-04,313.4232177734375,313.70001220703125,327.8500061035156,300.6499938964844,320.1499938964844,21246,2024-03-04
2024-03-11,299.73529052734375,300.0,319.8999938964844,287.79998779296875,310.0,27492,2024-03-11
2024-03-18,282.250732421875,282.5,299.8999938964844,279.25,298.0,11659,2024-03-18
2024-03-25,284.6985778808594,284.95001220703125,296.6000061035156,271.1499938964844,282.5,18944,2024-03-25
2024-04-01,294.6398010253906,294.8999938964844,310.0,282.6000061035156,284.95001220703125,13630,2024-04-01
2024-04-08,341.7481994628906,342.04998779296875,357.3999938964844,300.0,303.5,42402,2024-04-08
2024-04-15,341.8481140136719,342.1499938964844,360.0,325.1499938964844,325.1499938964844,34986,2024-04-15
2024-04-22,343.64654541015625,343.95001220703125,364.5,332.29998779296875,342.1499938964844,32767,2024-04-22
2024-04-29,317.169921875,317.45001220703125,353.20001220703125,312.3999938964844,344.95001220703125,30209,2024-04-29
2024-05-06,325.0129699707031,325.29998779296875,333.54998779296875,296.5,323.1499938964844,62352,2024-05-06
2024-05-13,321.46612548828125,321.75,334.0,309.04998779296875,322.0,39876,2024-05-13
2024-05-20,316.9201354980469,317.20001220703125,327.8999938964844,308.79998779296875,327.1000061035156,30888,2024-05-20
2024-05-27,312.7737731933594,313.04998779296875,322.8999938964844,299.95001220703125,314.95001220703125,30891,2024-05-27
2024-06-03,310.2260437011719,310.5,323.04998779296875,276.5,323.04998779296875,53437,2024-06-03
2024-06-10,291.4925842285156,291.75,325.79998779296875,288.0,325.79998779296875,31867,2024-06-10
2024-06-17,289.5442810058594,289.79998779296875,297.0,286.0,291.75,17722,2024-06-17
2024-06-24,277.50494384765625,277.75,290.8999938964844,270.0,285.0,12811,2024-06-24
2024-07-01,284.19903564453125,284.45001220703125,284.45001220703125,265.6000061035156,278.04998779296875,24095,2024-07-01
2024-07-08,274.7074279785156,274.95001220703125,294.95001220703125,272.79998779296875,294.95001220703125,57120,2024-07-08
2024-07-15,283.2498474121094,283.5,300.0,279.0,280.04998779296875,109133,2024-07-15
2024-07-22,275.2569274902344,275.5,286.6000061035156,263.0,283.5,77691,2024-07-22
2024-07-29,271.9098815917969,272.1499938964844,285.0,261.04998779296875,285.0,63556,2024-07-29
2024-08-05,272.2595520019531,272.5,329.95001220703125,262.04998779296875,274.79998779296875,862157,2024-08-05
2024-08-12,249.2299041748047,249.4499969482422,285.70001220703125,245.35000610351562,281.0,85075,2024-08-12
2024-08-19,348.4922180175781,348.79998779296875,348.79998779296875,236.0,245.0,556875,2024-08-19
2024-08-26,421.5277404785156,421.8999938964844,438.1000061035156,354.3999938964844,366.20001220703125,767233,2024-08-26
2024-09-02,536.4263305664062,536.9000244140625,536.9000244140625,405.6000061035156,431.5,626427,2024-09-02
2024-09-09,684.445556640625,685.0499877929688,685.0499877929688,555.0,563.7000122070312,222277,2024-09-09
2024-09-16,684.3956298828125,685.0,686.0,657.9500122070312,671.3499755859375,256008,2024-09-16
2024-09-23,752.9000244140625,752.9000244140625,752.9000244140625,696.9000244140625,696.9000244140625,100265,2024-09-23
2024-09-30,811.7999877929688,811.7999877929688,811.7999877929688,764.9000244140625,765.0,108630,2024-09-30
2024-10-07,875.4500122070312,875.4500122070312,875.4500122070312,795.5999755859375,811.9000244140625,116793,2024-10-07
2024-10-14,966.5,966.5,966.5,892.9500122070312,892.9500122070312,72458,2024-10-14
2024-10-21,1018.0,1018.0,1040.4000244140625,966.0999755859375,985.7999877929688,113171,2024-10-21
2024-10-28,1028.0,1028.0,1028.0,999.0,1007.0,90972,2024-10-28
2024-11-04,1067.5,1067.5,1111.0,1047.0,1047.0,40534,2024-11-04
2024-11-11,1066.0,1066.0,1106.0,1043.699951171875,1065.050048828125,87242,2024-11-11
2024-11-18,1046.0,1046.0,1066.0,1029.0,1065.0,27509,2024-11-18
2024-11-25,1123.4000244140625,1123.4000244140625,1149.0,1012.1500244140625,1012.1500244140625,90304,2024-11-25
2024-12-02,1141.949951171875,1141.949951171875,1208.9000244140625,1082.6500244140625,1082.6500244140625,64555,2024-12-02
2024-12-09,1120.699951171875,1120.699951171875,1169.949951171875,1107.0,1141.949951171875,51386,2024-12-09
2024-12-16,1101.8499755859375,1101.8499755859375,1157.9000244140625,1089.800048828125,1157.9000244140625,40714,2024-12-16
2024-12-23,1156.449951171875,1156.449951171875,1156.5999755859375,1080.0,1112.5999755859375,59270,2024-12-23
2024-12-30,1439.5999755859375,1439.5999755859375,1475.800048828125,1174.949951171875,1210.0,174442,2024-12-30
2025-01-06,1731.3499755859375,1731.3499755859375,1731.3499755859375,1400.0,1430.0,370078,2025-01-06
2025-01-13,2099.39990234375,2099.39990234375,2149.0,1644.800048828125,1734.0,314876,2025-01-13
2025-01-20,1925.4000244140625,1925.4000244140625,2094.39990234375,1861.0,2050.0,121710,2025-01-20
2025-01-27,1753.699951171875,1753.699951171875,1950.0,1568.0999755859375,1829.1500244140625,146472,2025-01-27
2025-02-03,1995.6500244140625,1995.6500244140625,1995.6500244140625,1636.300048828125,1772.0,103539,2025-02-03
2025-02-10,1926.1500244140625,1926.1500244140625,2200.14990234375,1901.0,2095.39990234375,112003,2025-02-10
2025-02-17,1992.449951171875,1992.449951171875,2035.0,1830.050048828125,1960.0,46095,2025-02-17
2025-02-24,2002.6500244140625,2002.6500244140625,2024.0999755859375,1901.1500244140625,1901.1500244140625,91677,2025-02-24
2025-03-03,1970.0,1970.0,2050.0,1903.6500244140625,2010.0,55496,2025-03-03
2025-03-10,1970.75,1970.75,2017.9000244140625,1850.0,1955.0,20881,2025-03-10
2025-03-17,1976.1500244140625,1976.1500244140625,2099.800048828125,1926.1500244140625,1995.0,82691,2025-03-17
2025-03-24,1880.050048828125,1880.050048828125,2020.0,1811.1500244140625,1970.0,55217,2025-03-24
2025-03-31,2015.4000244140625,2015.4000244140625,2021.9000244140625,1811.5,1880.050048828125,38553,2025-03-31
2025-04-07,1977.1500244140625,1977.1500244140625,2009.9000244140625,1914.6500244140625,1914.6500244140625,31289,2025-04-07
2025-04-14,1981.5999755859375,1981.5999755859375,2024.9000244140625,1930.0,2024.9000244140625,12916,2025-04-14
2025-04-21,1982.4000244140625,1982.4000244140625,2015.0,1925.0999755859375,2015.0,29404,2025-04-21
2025-04-28,1968.9000244140625,1968.9000244140625,2030.0,1911.0,1950.0,24926,2025-04-28
2025-05-05,1729.0,1729.0,1997.699951171875,1711.5,1940.0,22125,2025-05-05
2025-05-12,1800.9000244140625,1800.9000244140625,1862.4000244140625,1755.0,1780.0,14423,2025-05-12
2025-05-19,1788.0,1788.0,1885.4000244140625,1731.199951171875,1874.0,10430,2025-05-19
2025-05-26,1898.300048828125,1898.300048828125,1920.0,1750.0999755859375,1820.0,34571,2025-05-26
2025-06-02,1801.4000244140625,1801.4000244140625,1882.0,1750.0,1880.0,20484,2025-06-02
2025-06-09,1810.0,1810.0,1839.800048828125,1665.199951171875,1839.800048828125,20129,2025-06-09
2025-06-16,1858.199951171875,1858.199951171875,1887.699951171875,1727.0,1808.0999755859375,36704,2025-06-16
2025-06-23,1794.0,1794.0,1864.0,1755.0,1858.199951171875,20207,2025-06-23
2025-06-30,1785.5999755859375,1785.5999755859375,1832.9000244140625,1750.0,1800.0,14604,2025-06-30
2025-07-07,1876.4000244140625,1876.4000244140625,1898.0,1795.0,1800.0,59829,2025-07-07
2025-07-14,2019.300048828125,2019.300048828125,2019.300048828125,1876.4000244140625,1934.0,45371,2025-07-14
