Date,Adj Close_ASAHIINDIA.NS,Close_ASAHIINDIA.NS,High_ASAHIINDIA.NS,Low_ASAHIINDIA.NS,Open_ASAHIINDIA.NS,Volume_ASAHIINDIA.NS,Date
2021-02-15,289.96002197265625,293.54998779296875,297.1499938964844,278.6499938964844,291.3500061035156,406501,2021-02-15
2021-02-22,291.3923034667969,295.0,304.75,291.8500061035156,294.0,258435,2021-02-22
2021-03-01,314.7530517578125,318.6499938964844,328.0,288.95001220703125,295.0,457812,2021-03-01
2021-03-08,317.61761474609375,321.54998779296875,347.29998779296875,314.0,323.0,531582,2021-03-08
2021-03-15,298.94873046875,302.6499938964844,328.79998779296875,299.0,321.8500061035156,139417,2021-03-15
2021-03-22,284.42852783203125,287.95001220703125,309.0,285.5,302.6499938964844,177570,2021-03-22
2021-03-29,303.294921875,307.04998779296875,339.0,284.0,287.95001220703125,1473573,2021-03-29
2021-04-05,325.37158203125,329.3999938964844,331.8999938964844,300.0,305.0,459252,2021-04-05
2021-04-12,317.22247314453125,321.1499938964844,329.0,306.04998779296875,324.8500061035156,175953,2021-04-12
2021-04-19,292.1331481933594,295.75,314.79998779296875,294.3999938964844,308.3999938964844,135699,2021-04-19
2021-04-26,290.20697021484375,293.79998779296875,324.79998779296875,290.0,295.0,246183,2021-04-26
2021-05-03,295.7384948730469,299.3999938964844,314.8500061035156,290.3500061035156,294.0,395892,2021-05-03
2021-05-10,301.467529296875,305.20001220703125,314.0,293.0,300.25,281087,2021-05-10
2021-05-17,295.1458435058594,298.79998779296875,311.1000061035156,296.1000061035156,306.0,221841,2021-05-17
2021-05-24,314.0122375488281,317.8999938964844,329.79998779296875,297.29998779296875,300.3500061035156,683731,2021-05-24
2021-05-31,327.5940856933594,331.6499938964844,358.5,310.54998779296875,320.20001220703125,1992725,2021-05-31
2021-06-07,330.65618896484375,334.75,340.0,320.70001220703125,334.0,337445,2021-06-07
2021-06-14,318.06207275390625,322.0,354.0,318.25,339.0,1425738,2021-06-14
2021-06-21,314.9505920410156,318.8500061035156,333.8999938964844,316.20001220703125,322.0,357960,2021-06-21
2021-06-28,338.11383056640625,342.29998779296875,350.0,311.0,323.6499938964844,1276599,2021-06-28
2021-07-05,356.634521484375,361.04998779296875,374.8999938964844,345.54998779296875,346.8999938964844,1296845,2021-07-05
2021-07-12,377.4270935058594,382.1000061035156,391.0,360.04998779296875,363.8999938964844,849014,2021-07-12
2021-07-19,358.90643310546875,363.3500061035156,380.95001220703125,357.25,379.0,238893,2021-07-19
2021-07-26,378.31610107421875,383.0,408.29998779296875,357.04998779296875,366.0,3664886,2021-07-26
2021-08-02,357.8692321777344,362.29998779296875,393.0,350.6000061035156,386.95001220703125,1030883,2021-08-02
2021-08-09,354.8565673828125,359.25,374.0,342.70001220703125,362.3999938964844,475535,2021-08-09
2021-08-16,330.7549743652344,334.8500061035156,362.45001220703125,334.0,362.45001220703125,336690,2021-08-16
2021-08-23,358.610107421875,363.04998779296875,365.95001220703125,324.6499938964844,334.5,426694,2021-08-23
2021-08-30,361.8203430175781,366.29998779296875,375.25,342.1000061035156,366.8500061035156,538276,2021-08-30
2021-09-06,374.90826416015625,379.54998779296875,389.1499938964844,363.95001220703125,368.79998779296875,765234,2021-09-06
2021-09-13,363.7958679199219,368.29998779296875,384.0,360.8999938964844,379.54998779296875,467183,2021-09-13
2021-09-20,354.1650695800781,358.54998779296875,367.45001220703125,355.0,367.45001220703125,189328,2021-09-20
2021-09-27,354.065673828125,357.45001220703125,384.95001220703125,354.0,358.0,749989,2021-09-27
2021-10-04,360.9498291015625,364.3999938964844,374.0,357.1499938964844,358.04998779296875,465271,2021-10-04
2021-10-11,367.2397155761719,370.75,381.1000061035156,361.1000061035156,364.3999938964844,566457,2021-10-11
2021-10-18,353.6199035644531,357.0,397.79998779296875,355.0,374.0,524899,2021-10-18
2021-10-25,425.13629150390625,429.20001220703125,439.95001220703125,345.25,357.54998779296875,6841820,2021-10-25
2021-11-01,440.3904724121094,444.6000061035156,449.1000061035156,418.79998779296875,439.8999938964844,1431170,2021-11-01
2021-11-08,477.0897216796875,481.6499938964844,498.0,412.29998779296875,449.0,3106706,2021-11-08
2021-11-15,486.2521057128906,490.8999938964844,533.0,479.25,481.8999938964844,3271963,2021-11-15
2021-11-22,474.66290283203125,479.20001220703125,524.0,471.0,497.20001220703125,1412632,2021-11-22
2021-11-29,459.9535217285156,464.3500061035156,522.0,439.04998779296875,476.0,3409486,2021-11-29
2021-12-06,469.8092956542969,474.29998779296875,488.0,455.70001220703125,464.3500061035156,501075,2021-12-06
2021-12-13,463.7174987792969,468.1499938964844,516.9000244140625,463.04998779296875,483.95001220703125,1930653,2021-12-13
2021-12-20,465.6985778808594,470.1499938964844,497.95001220703125,441.0,463.0,732832,2021-12-20
2021-12-27,477.68402099609375,482.25,504.8999938964844,461.0,473.5,936565,2021-12-27
2022-01-03,527.0125122070312,532.0499877929688,547.0,477.79998779296875,486.5,1822204,2022-01-03
2022-01-10,570.8435668945312,576.2999877929688,586.0,532.0999755859375,550.0,3626261,2022-01-10
2022-01-17,570.1997680664062,575.6500244140625,609.9000244140625,556.0,590.0,1656176,2022-01-17
2022-01-24,564.3555297851562,569.75,589.9500122070312,532.0999755859375,579.0,1302183,2022-01-24
2022-01-31,567.9215087890625,573.3499755859375,612.9000244140625,547.4000244140625,580.0,2185945,2022-01-31
2022-02-07,530.330810546875,535.4000244140625,574.7000122070312,530.0499877929688,571.2000122070312,923688,2022-02-07
2022-02-14,503.7845153808594,508.6000061035156,535.0,476.45001220703125,532.5999755859375,949226,2022-02-14
2022-02-21,466.3424072265625,470.79998779296875,506.04998779296875,441.8999938964844,500.0,907380,2022-02-21
2022-02-28,415.1319274902344,419.1000061035156,474.45001220703125,412.95001220703125,468.0,1022517,2022-02-28
2022-03-07,418.846435546875,422.8500061035156,428.0,382.04998779296875,410.1000061035156,1179316,2022-03-07
2022-03-14,427.8107604980469,431.8999938964844,455.79998779296875,411.75,424.8999938964844,1511728,2022-03-14
2022-03-21,404.6817932128906,408.54998779296875,438.75,405.79998779296875,435.0,788188,2022-03-21
2022-03-28,423.35333251953125,427.3999938964844,443.70001220703125,394.0,406.0,1338924,2022-03-28
2022-04-04,469.4626159667969,473.95001220703125,478.75,428.54998779296875,439.8999938964844,1619778,2022-04-04
2022-04-11,464.6585388183594,469.1000061035156,485.0,465.0,476.45001220703125,418424,2022-04-11
2022-04-18,452.1283264160156,456.45001220703125,475.1000061035156,431.04998779296875,461.0,721235,2022-04-18
2022-04-25,456.48663330078125,460.8500061035156,466.0,440.25,451.5,454823,2022-04-25
2022-05-02,432.6643371582031,436.79998779296875,481.3999938964844,430.79998779296875,459.45001220703125,599003,2022-05-02
2022-05-09,401.1654052734375,405.0,439.8999938964844,381.0,429.29998779296875,635552,2022-05-09
2022-05-16,423.7495422363281,427.79998779296875,436.75,398.1000061035156,404.45001220703125,613309,2022-05-16
2022-05-23,445.3926696777344,449.6499938964844,478.1499938964844,427.79998779296875,428.6000061035156,1674347,2022-05-23
2022-05-30,449.1567077636719,453.45001220703125,479.8999938964844,439.04998779296875,453.95001220703125,745020,2022-05-30
2022-06-06,450.1472473144531,454.45001220703125,468.45001220703125,447.0,453.45001220703125,347769,2022-06-06
2022-06-13,459.804931640625,464.20001220703125,474.0,421.29998779296875,445.0,857433,2022-06-13
2022-06-20,532.7080688476562,537.7999877929688,546.0,438.0,463.79998779296875,6146297,2022-06-20
2022-06-27,540.0875244140625,545.25,562.0,526.9500122070312,544.0,3630773,2022-06-27
2022-07-04,566.5347900390625,571.9500122070312,588.0,536.5499877929688,545.0,3349618,2022-07-04
2022-07-11,563.3155517578125,568.7000122070312,581.9500122070312,546.5,573.7999877929688,1002319,2022-07-11
2022-07-18,579.857421875,585.4000244140625,599.9000244140625,569.4500122070312,575.9500122070312,1600254,2022-07-18
2022-07-25,588.1778564453125,593.7999877929688,602.0,562.5999755859375,589.0,1519981,2022-07-25
2022-08-01,566.0889892578125,571.5,609.9500122070312,562.0999755859375,599.9000244140625,1442365,2022-08-01
2022-08-08,546.72412109375,551.9500122070312,572.0,522.1500244140625,571.8499755859375,1474693,2022-08-08
2022-08-15,559.2542724609375,564.5999755859375,579.25,545.4000244140625,551.9500122070312,595680,2022-08-15
2022-08-22,624.9266357421875,630.9000244140625,658.4000244140625,556.4000244140625,560.9500122070312,6217662,2022-08-22
2022-08-29,638.1502075195312,644.25,673.1500244140625,611.0999755859375,621.0,3027668,2022-08-29
2022-09-05,680.0001831054688,686.5,694.0,645.2999877929688,648.4000244140625,2899629,2022-09-05
2022-09-12,601.734130859375,605.6500244140625,690.0,583.5499877929688,690.0,7501366,2022-09-12
2022-09-19,606.1553344726562,610.0999755859375,649.9500122070312,595.0499877929688,610.0,2054129,2022-09-19
2022-09-26,631.0433959960938,635.1500244140625,649.0,565.0499877929688,596.9000244140625,2244545,2022-09-26
2022-10-03,644.4561157226562,648.6500244140625,655.9500122070312,624.7999877929688,633.9500122070312,937467,2022-10-03
2022-10-10,605.2611694335938,609.2000122070312,654.0,606.5999755859375,642.0,746547,2022-10-10
2022-10-17,601.5851440429688,605.5,629.5999755859375,597.0,605.0,714545,2022-10-17
2022-10-24,609.3843383789062,613.3499755859375,630.5999755859375,584.2999877929688,605.0,285119,2022-10-24
2022-10-31,613.5075073242188,617.5,635.0499877929688,606.0,615.1500244140625,709653,2022-10-31
2022-11-07,625.1318969726562,629.2000122070312,634.7000122070312,602.0,617.5,530942,2022-11-07
2022-11-14,624.38671875,628.4500122070312,651.9000244140625,608.0,630.0,1172235,2022-11-14
2022-11-21,612.265625,616.25,635.0,613.0,628.4500122070312,571473,2022-11-21
2022-11-28,609.135986328125,613.0999755859375,622.5499877929688,604.7999877929688,617.2000122070312,444875,2022-11-28
2022-12-05,580.1744384765625,583.9500122070312,619.0999755859375,581.0,616.2000122070312,443876,2022-12-05
2022-12-12,555.4354248046875,559.0499877929688,585.0,555.7999877929688,581.0,348375,2022-12-12
2022-12-19,483.6525573730469,486.79998779296875,564.0,481.04998779296875,557.0,512348,2022-12-19
2022-12-26,519.6185302734375,523.0,538.0,484.54998779296875,486.0,482408,2022-12-26
2023-01-02,501.4368591308594,504.70001220703125,531.75,503.0,523.0999755859375,300796,2023-01-02
2023-01-09,512.9121704101562,516.25,519.25,503.5,508.25,318595,2023-01-09
2023-01-16,507.0006408691406,510.29998779296875,520.4500122070312,501.54998779296875,518.7999877929688,324339,2023-01-16
2023-01-23,487.27899169921875,490.45001220703125,513.75,472.29998779296875,510.29998779296875,470175,2023-01-23
2023-01-30,506.6032409667969,509.8999938964844,529.7999877929688,467.0,490.0,580464,2023-01-30
2023-02-06,508.9380187988281,512.25,518.4500122070312,499.29998779296875,509.8999938964844,343065,2023-02-06
2023-02-13,510.9250793457031,514.25,521.0,500.79998779296875,512.25,250668,2023-02-13
2023-02-20,485.6893310546875,488.8500061035156,518.0,486.3500061035156,514.25,272258,2023-02-20
2023-02-27,481.21844482421875,484.3500061035156,490.0,465.04998779296875,487.0,345526,2023-02-27
2023-03-06,478.5855712890625,481.70001220703125,498.25,478.8999938964844,484.3500061035156,141543,2023-03-06
2023-03-13,456.8768310546875,459.8500061035156,484.0,456.04998779296875,480.95001220703125,296796,2023-03-13
2023-03-20,451.3627014160156,454.29998779296875,475.25,450.6499938964844,455.0,296801,2023-03-20
2023-03-27,449.22662353515625,452.1499938964844,469.0,419.6499938964844,453.75,507916,2023-03-27
2023-04-03,454.39300537109375,457.3500061035156,464.6499938964844,453.5,459.45001220703125,121181,2023-04-03
2023-04-10,471.5314636230469,474.6000061035156,477.6499938964844,447.6000061035156,459.79998779296875,707660,2023-04-10
2023-04-17,457.9200134277344,460.8999938964844,481.0,452.6499938964844,476.8500061035156,449274,2023-04-17
2023-04-24,475.1081848144531,478.20001220703125,488.70001220703125,446.8500061035156,462.95001220703125,770099,2023-04-24
2023-05-01,481.7152099609375,484.8500061035156,506.70001220703125,478.20001220703125,478.20001220703125,347576,2023-05-01
2023-05-08,494.8298034667969,498.04998779296875,511.5,485.0,489.70001220703125,447731,2023-05-08
2023-05-15,453.0020751953125,455.95001220703125,508.0,454.70001220703125,499.95001220703125,740619,2023-05-15
2023-05-22,453.8465270996094,456.79998779296875,465.1000061035156,445.45001220703125,457.95001220703125,375485,2023-05-22
2023-05-29,449.8724060058594,452.79998779296875,463.6499938964844,446.1499938964844,463.6499938964844,422353,2023-05-29
2023-06-05,467.2592468261719,470.29998779296875,485.0,453.1000061035156,456.0,869214,2023-06-05
2023-06-12,485.98736572265625,489.1499938964844,491.0,464.79998779296875,470.25,615709,2023-06-12
2023-06-19,488.024169921875,491.20001220703125,503.70001220703125,473.45001220703125,494.0,968307,2023-06-19
2023-06-26,484.2486877441406,487.3999938964844,498.0,478.95001220703125,491.20001220703125,410434,2023-06-26
2023-07-03,525.9771728515625,529.4000244140625,543.0,489.0,492.3999938964844,2463064,2023-07-03
2023-07-10,536.8067016601562,540.2999877929688,543.8499755859375,520.8499755859375,529.5,843490,2023-07-10
2023-07-17,555.9321899414062,559.5499877929688,562.9000244140625,524.7000122070312,540.5,1103225,2023-07-17
2023-07-24,553.1502685546875,556.75,573.0,550.0999755859375,561.9500122070312,663870,2023-07-24
2023-07-31,530.3486938476562,533.7999877929688,580.0,525.5499877929688,559.4500122070312,1332162,2023-07-31
2023-08-07,527.8648071289062,531.2999877929688,540.7000122070312,522.4000244140625,534.9500122070312,352588,2023-08-07
2023-08-14,494.0350036621094,497.25,534.25,494.1000061035156,531.2999877929688,346073,2023-08-14
2023-08-21,555.0877075195312,558.7000122070312,566.0,491.6000061035156,496.95001220703125,1723973,2023-08-21
2023-08-28,583.7511596679688,587.5499877929688,606.0,562.0,571.0,2072936,2023-08-28
2023-09-04,580.62158203125,584.4000244140625,606.5999755859375,549.0,592.0,2245371,2023-09-04
2023-09-11,596.617431640625,600.5,607.0,550.0999755859375,585.0,992145,2023-09-11
2023-09-18,614.7669677734375,616.6500244140625,651.0,604.9000244140625,604.9500122070312,2984610,2023-09-18
2023-09-25,626.1819458007812,628.0999755859375,632.9500122070312,605.0,611.0999755859375,763037,2023-09-25
2023-10-02,612.4241333007812,614.2999877929688,639.7999877929688,605.2000122070312,628.0999755859375,410637,2023-10-02
2023-10-09,598.7161254882812,600.5499877929688,610.9500122070312,591.5499877929688,608.0,330596,2023-10-09
2023-10-16,577.3814697265625,579.1500244140625,604.0,563.0,604.0,475497,2023-10-16
2023-10-23,559.7355346679688,561.4500122070312,581.8499755859375,532.7000122070312,579.0999755859375,223483,2023-10-23
2023-10-30,550.4140625,552.0999755859375,575.0499877929688,550.0999755859375,563.9000244140625,323505,2023-10-30
2023-11-06,556.8942260742188,558.5999755859375,568.0,547.25,556.9500122070312,272197,2023-11-06
2023-11-13,566.0162963867188,567.75,587.5499877929688,565.0,583.0499877929688,224318,2023-11-13
2023-11-20,563.872802734375,565.5999755859375,589.0999755859375,558.0499877929688,568.0,301620,2023-11-20
2023-11-27,568.5584716796875,570.2999877929688,580.9500122070312,553.0,565.5999755859375,250095,2023-11-27
2023-12-04,555.199462890625,556.9000244140625,597.2999877929688,553.0,576.9000244140625,610531,2023-12-04
2023-12-11,562.0285034179688,563.75,565.0,542.5999755859375,562.0,710021,2023-12-11
2023-12-18,560.6327514648438,562.3499755859375,574.25,548.5999755859375,567.6500244140625,532159,2023-12-18
2023-12-25,574.8392333984375,576.5999755859375,581.5,550.2000122070312,562.3499755859375,481299,2023-12-25
2024-01-01,568.3590698242188,570.0999755859375,588.0999755859375,561.0499877929688,578.9500122070312,1260240,2024-01-01
2024-01-08,567.7111206054688,569.4500122070312,572.4500122070312,550.2000122070312,570.0999755859375,610529,2024-01-08
2024-01-15,546.7752075195312,548.4500122070312,574.9000244140625,537.2999877929688,574.9000244140625,299500,2024-01-15
2024-01-22,567.810791015625,569.5499877929688,637.4500122070312,542.0,548.4500122070312,4206552,2024-01-22
2024-01-29,521.552490234375,523.1500244140625,568.5499877929688,510.0,565.0,1768707,2024-01-29
2024-02-05,544.980712890625,546.6500244140625,559.9500122070312,520.7999877929688,527.7999877929688,903962,2024-02-05
2024-02-12,541.9899291992188,543.6500244140625,553.25,511.04998779296875,552.9000244140625,688362,2024-02-12
2024-02-19,534.2136840820312,535.8499755859375,547.4500122070312,526.7999877929688,545.2999877929688,323475,2024-02-19
2024-02-26,530.8739013671875,532.5,542.0,525.0499877929688,536.5499877929688,513105,2024-02-26
2024-03-04,519.3591918945312,520.9500122070312,537.5,518.0,535.0499877929688,373822,2024-03-04
2024-03-11,507.94415283203125,509.5,532.4500122070312,505.29998779296875,520.9500122070312,528394,2024-03-11
2024-03-18,529.1790771484375,530.7999877929688,533.9000244140625,501.54998779296875,509.0,909426,2024-03-18
2024-03-25,534.712158203125,536.3499755859375,543.4000244140625,524.75,530.7999877929688,352829,2024-03-25
2024-04-01,593.7313842773438,595.5499877929688,617.0,538.0499877929688,540.0,4379173,2024-04-01
2024-04-08,585.9552001953125,587.75,611.0999755859375,585.0,599.4000244140625,561607,2024-04-08
2024-04-15,573.7426147460938,575.5,596.5499877929688,562.7999877929688,575.0999755859375,342510,2024-04-15
2024-04-22,605.0966186523438,606.9500122070312,618.7000122070312,571.5,579.8499755859375,801046,2024-04-22
2024-04-29,601.1586303710938,603.0,617.9500122070312,595.0,611.0,326040,2024-04-29
2024-05-06,606.2929077148438,608.1500244140625,660.0,599.2999877929688,600.0999755859375,3577478,2024-05-06
2024-05-13,605.8442993164062,607.7000122070312,627.0,584.0999755859375,613.7000122070312,894794,2024-05-13
2024-05-20,602.30517578125,604.1500244140625,621.9000244140625,591.0,607.0,245368,2024-05-20
2024-05-27,586.3041381835938,588.0999755859375,609.4500122070312,575.9000244140625,604.1500244140625,331435,2024-05-27
2024-06-03,600.1118774414062,601.9500122070312,615.4000244140625,540.0,598.0,460253,2024-06-03
2024-06-10,618.2064208984375,620.0999755859375,633.9500122070312,602.0999755859375,605.75,697846,2024-06-10
2024-06-17,675.8299560546875,677.9000244140625,690.0,620.0,620.0999755859375,3229438,2024-06-17
2024-06-24,668.9509887695312,671.0,722.0,667.6500244140625,680.0,1842679,2024-06-24
2024-07-01,688.3416137695312,690.4500122070312,706.4500122070312,674.5,678.0,818443,2024-07-01
2024-07-08,651.2551879882812,653.25,694.0,645.5499877929688,694.0,631245,2024-07-08
2024-07-15,615.6143798828125,617.5,659.7999877929688,615.0499877929688,654.9500122070312,366087,2024-07-15
2024-07-22,680.3660278320312,682.4500122070312,704.9500122070312,608.0,614.0,2982143,2024-07-22
2024-07-29,639.2918090820312,641.25,705.0,639.4500122070312,694.0,726517,2024-07-29
2024-08-05,634.7059326171875,636.6500244140625,656.2999877929688,606.2999877929688,638.0,485878,2024-08-05
2024-08-12,636.5004272460938,638.4500122070312,640.9500122070312,607.9500122070312,631.0,201666,2024-08-12
2024-08-19,650.607177734375,652.5999755859375,666.0,634.0,646.0,340519,2024-08-19
2024-08-26,632.363037109375,634.2999877929688,669.7999877929688,628.0,657.9500122070312,356619,2024-08-26
2024-09-02,686.2000122070312,686.2000122070312,699.0,625.2999877929688,635.0,1379428,2024-09-02
2024-09-09,684.8499755859375,684.8499755859375,721.5999755859375,664.75,687.9500122070312,1031704,2024-09-09
2024-09-16,777.5499877929688,777.5499877929688,797.4500122070312,662.2000122070312,691.9000244140625,7171402,2024-09-16
2024-09-23,761.0499877929688,761.0499877929688,833.9500122070312,753.5999755859375,777.5499877929688,4944622,2024-09-23
2024-09-30,768.8499755859375,768.8499755859375,808.7999877929688,736.0,762.5,1530805,2024-09-30
2024-10-07,735.5,735.5,780.3499755859375,720.2999877929688,780.3499755859375,827519,2024-10-07
2024-10-14,713.9500122070312,713.9500122070312,754.0,690.5999755859375,740.0,723600,2024-10-14
2024-10-21,674.7000122070312,674.7000122070312,744.75,663.5999755859375,714.4500122070312,821296,2024-10-21
2024-10-28,751.4500122070312,751.4500122070312,763.7999877929688,657.6500244140625,678.0,903484,2024-10-28
2024-11-04,697.0,697.0,754.0,694.5999755859375,754.0,604314,2024-11-04
2024-11-11,665.6500244140625,665.6500244140625,708.7000122070312,651.2000122070312,694.5999755859375,287064,2024-11-11
2024-11-18,645.7999877929688,645.7999877929688,663.9500122070312,636.4000244140625,662.0,304708,2024-11-18
2024-11-25,684.5999755859375,684.5999755859375,690.25,646.0,646.0,356053,2024-11-25
2024-12-02,749.1500244140625,749.1500244140625,779.9000244140625,675.5499877929688,684.25,1868053,2024-12-02
2024-12-09,764.0,764.0,803.9000244140625,740.0,742.8499755859375,1002980,2024-12-09
2024-12-16,757.0,757.0,773.9500122070312,732.5,752.3499755859375,427202,2024-12-16
2024-12-23,747.2000122070312,747.2000122070312,762.0,734.2000122070312,758.9000244140625,202739,2024-12-23
2024-12-30,730.25,730.25,797.0,720.4000244140625,750.3499755859375,1303206,2024-12-30
2025-01-06,673.2999877929688,673.2999877929688,734.7999877929688,669.0,734.7999877929688,430621,2025-01-06
2025-01-13,649.9500122070312,649.9500122070312,670.3499755859375,638.0,666.2999877929688,384769,2025-01-13
2025-01-20,650.5,650.5,661.75,630.0999755859375,657.0,283518,2025-01-20
2025-01-27,658.4500122070312,658.4500122070312,685.0,605.4000244140625,647.8499755859375,793996,2025-01-27
2025-02-03,665.5999755859375,665.5999755859375,686.0,651.0,655.0,299706,2025-02-03
2025-02-10,633.8499755859375,633.8499755859375,671.7000122070312,621.0,652.0499877929688,443898,2025-02-10
2025-02-17,673.2999877929688,673.2999877929688,727.0,619.0999755859375,621.0,1386690,2025-02-17
2025-02-24,615.7000122070312,615.7000122070312,696.5,608.7999877929688,661.0,834585,2025-02-24
2025-03-03,632.5499877929688,632.5499877929688,672.2999877929688,588.0499877929688,616.0,665591,2025-03-03
2025-03-10,584.7999877929688,584.7999877929688,638.9000244140625,581.5499877929688,632.7999877929688,236828,2025-03-10
2025-03-17,627.7999877929688,627.7999877929688,631.7000122070312,576.7999877929688,588.0499877929688,253516,2025-03-17
2025-03-24,602.0499877929688,602.0499877929688,639.5499877929688,595.7999877929688,626.1500244140625,417983,2025-03-24
2025-03-31,614.0499877929688,614.0499877929688,638.0,596.0,602.0499877929688,442122,2025-03-31
2025-04-07,662.75,662.75,667.0,578.6500244140625,597.0,593871,2025-04-07
2025-04-14,666.9500122070312,666.9500122070312,678.0,656.0499877929688,662.75,151435,2025-04-14
2025-04-21,704.75,704.75,742.4000244140625,659.25,668.2000122070312,5424268,2025-04-21
2025-04-28,726.75,726.75,748.7000122070312,698.0499877929688,703.7000122070312,747652,2025-04-28
2025-05-05,712.5499877929688,712.5499877929688,754.9000244140625,702.0499877929688,739.8499755859375,428382,2025-05-05
2025-05-12,750.7999877929688,750.7999877929688,780.5999755859375,723.0,723.0,464717,2025-05-12
2025-05-19,712.5499877929688,712.5499877929688,762.0,703.0,750.0,569896,2025-05-19
2025-05-26,748.25,748.25,779.0,711.25,718.2999877929688,1813575,2025-05-26
2025-06-02,742.4500122070312,742.4500122070312,759.4000244140625,725.0,744.5499877929688,408850,2025-06-02
2025-06-09,740.75,740.75,771.5499877929688,724.0499877929688,741.0,784860,2025-06-09
2025-06-16,711.0,711.0,820.0,704.2000122070312,741.0499877929688,9802182,2025-06-16
2025-06-23,733.5,733.5,738.2999877929688,688.2999877929688,701.0,1943982,2025-06-23
2025-06-30,847.8499755859375,847.8499755859375,854.7999877929688,735.0,741.0,17611134,2025-06-30
2025-07-07,851.7000122070312,851.7000122070312,864.7000122070312,801.0499877929688,844.0,2552578,2025-07-07
2025-07-14,843.7999877929688,843.7999877929688,859.9500122070312,829.3499755859375,855.0,807933,2025-07-14
