Date,Adj Close_GPTINFRA.NS,Close_GPTINFRA.NS,High_GPTINFRA.NS,Low_GPTINFRA.NS,Open_GPTINFRA.NS,Volume_GPTINFRA.NS,Date
2020-11-09,6.2199201583862305,7.237500190734863,7.349999904632568,6.75,7.224999904632568,576868,2020-11-09
2020-11-16,6.961154937744141,8.100000381469727,8.699999809265137,7.012499809265137,7.0625,999092,2020-11-16
2020-11-23,7.06857967376709,8.225000381469727,8.899999618530273,7.787499904632568,8.350000381469727,673192,2020-11-23
2020-11-30,7.347885608673096,8.550000190734863,8.975000381469727,7.849999904632568,8.225000381469727,668808,2020-11-30
2020-12-07,8.16431713104248,9.5,10.475000381469727,8.512499809265137,8.800000190734863,2403076,2020-12-07
2020-12-14,8.099862098693848,9.425000190734863,9.787500381469727,8.912500381469727,9.75,590260,2020-12-14
2020-12-21,7.917238712310791,9.212499618530273,9.662500381469727,7.5,9.662500381469727,3003192,2020-12-21
2020-12-28,10.398763656616211,12.100000381469727,12.912500381469727,9.387499809265137,9.475000381469727,22167872,2020-12-28
2021-01-04,9.657527923583984,11.237500190734863,12.25,10.949999809265137,12.0,1939924,2021-01-04
2021-01-11,9.281539916992188,10.800000190734863,11.612500190734863,10.25,11.475000381469727,891572,2021-01-11
2021-01-18,9.217085838317871,10.725000381469727,11.3125,9.324999809265137,10.574999809265137,864928,2021-01-18
2021-01-25,8.991490364074707,10.462499618530273,11.100000381469727,9.837499618530273,11.0,625516,2021-01-25
2021-02-01,9.496389389038086,11.050000190734863,11.774999618530273,10.512499809265137,10.612500190734863,1066488,2021-02-01
2021-02-08,9.8508939743042,11.462499618530273,11.725000381469727,10.5625,11.050000190734863,1276784,2021-02-08
2021-02-15,9.055946350097656,10.537500381469727,11.574999809265137,10.487500190734863,11.574999809265137,601476,2021-02-15
2021-02-22,9.318155288696289,10.487500190734863,10.925000190734863,8.5625,10.537500381469727,412788,2021-02-22
2021-03-01,9.440324783325195,10.625,10.987500190734863,9.862500190734863,10.574999809265137,545016,2021-03-01
2021-03-08,9.129348754882812,10.274999618530273,10.925000190734863,9.237500190734863,10.925000190734863,762056,2021-03-08
2021-03-15,8.829480171203613,9.9375,10.524999618530273,9.112500190734863,10.3125,570012,2021-03-15
2021-03-22,8.307486534118652,9.350000381469727,10.3125,8.662500381469727,9.800000190734863,1968520,2021-03-22
2021-03-29,8.485184669494629,9.550000190734863,9.75,9.074999809265137,9.350000381469727,161268,2021-03-29
2021-04-05,8.551822662353516,9.625,9.9375,9.25,9.9375,402772,2021-04-05
2021-04-12,8.25195598602295,9.287500381469727,9.75,8.75,9.75,417760,2021-04-12
2021-04-19,8.20753002166748,9.237500190734863,9.487500190734863,8.699999809265137,9.0,356916,2021-04-19
2021-04-26,8.729525566101074,9.824999809265137,10.762499809265137,8.824999809265137,9.612500190734863,1338816,2021-04-26
2021-05-03,8.440760612487793,9.5,10.125,9.375,9.962499618530273,414568,2021-05-03
2021-05-10,9.140457153320312,10.287500381469727,10.875,9.5,9.75,1077356,2021-05-10
2021-05-17,9.673554420471191,10.887499809265137,11.25,9.887499809265137,10.675000190734863,1985896,2021-05-17
2021-05-24,11.095159530639648,12.487500190734863,13.100000381469727,10.75,10.850000381469727,6326480,2021-05-24
2021-05-31,12.783308982849121,14.387499809265137,15.925000190734863,12.449999809265137,12.925000190734863,12091604,2021-05-31
2021-06-07,13.0498628616333,14.6875,15.5,13.649999618530273,14.725000381469727,3537184,2021-06-07
2021-06-14,14.460355758666992,16.274999618530273,18.674999237060547,14.25,14.5,13092312,2021-06-14
2021-06-21,18.325336456298828,20.625,23.350000381469727,15.5625,16.25,15836536,2021-06-21
2021-06-28,18.891754150390625,21.262500762939453,23.700000762939453,19.512500762939453,20.25,6754400,2021-06-28
2021-07-05,18.225379943847656,20.512500762939453,21.712499618530273,20.412500381469727,21.487499237060547,1110760,2021-07-05
2021-07-12,22.545713424682617,25.375,26.962499618530273,20.087499618530273,21.0,14563228,2021-07-12
2021-07-19,20.935306549072266,23.5625,26.087499618530273,23.287500381469727,25.375,2382740,2021-07-19
2021-07-26,21.379558563232422,24.0625,25.912500381469727,21.625,23.625,3738852,2021-07-26
2021-08-02,20.71318244934082,23.3125,25.0,22.4375,24.75,1102504,2021-08-02
2021-08-09,19.424856185913086,21.862499237060547,23.962499618530273,20.662500381469727,23.25,897040,2021-08-09
2021-08-16,18.658578872680664,20.762500762939453,22.237499237060547,20.75,22.024999618530273,387396,2021-08-16
2021-08-23,19.433677673339844,21.625,23.200000762939453,18.799999237060547,20.875,1281148,2021-08-23
2021-08-30,19.781909942626953,22.012500762939453,22.850000381469727,20.912500381469727,22.174999237060547,707812,2021-08-30
2021-09-06,19.68080711364746,21.899999618530273,22.5,21.5,21.75,247636,2021-09-06
2021-09-13,19.20900535583496,21.375,23.450000762939453,20.825000762939453,22.174999237060547,612488,2021-09-13
2021-09-20,19.006807327270508,21.149999618530273,22.975000381469727,20.75,21.375,1210276,2021-09-20
2021-09-27,20.590709686279297,22.912500381469727,23.412500381469727,19.399999618530273,21.637500762939453,1632456,2021-09-27
2021-10-04,19.69204330444336,21.912500381469727,23.25,21.5,22.762500762939453,830912,2021-10-04
2021-10-11,20.52330780029297,22.837499618530273,24.674999237060547,21.299999237060547,21.975000381469727,2963752,2021-10-11
2021-10-18,19.343809127807617,21.524999618530273,23.487499237060547,21.087499618530273,22.837499618530273,1052160,2021-10-18
2021-10-25,18.658578872680664,20.762500762939453,22.25,20.325000762939453,21.9375,314044,2021-10-25
2021-11-01,19.040510177612305,21.1875,23.712499618530273,20.5,21.012500762939453,2007792,2021-11-01
2021-11-08,18.759674072265625,20.875,21.75,20.612499237060547,21.5,381860,2021-11-08
2021-11-15,18.018274307250977,20.049999237060547,21.625,19.787500381469727,20.674999237060547,567372,2021-11-15
2021-11-22,17.07467269897461,19.0,21.162500381469727,18.237499237060547,19.875,801988,2021-11-22
2021-11-29,17.321807861328125,19.274999618530273,20.875,18.3125,19.0,842088,2021-11-29
2021-12-06,17.748676300048828,19.75,20.912500381469727,18.462499618530273,19.975000381469727,928640,2021-12-06
2021-12-13,17.35550880432129,19.3125,20.200000762939453,19.0,20.200000762939453,773636,2021-12-13
2021-12-20,18.13060760498047,20.174999237060547,22.600000381469727,17.774999618530273,19.237499237060547,4630132,2021-12-20
2021-12-27,18.1755428314209,20.225000381469727,20.924999237060547,19.299999237060547,20.0,998708,2021-12-27
2022-01-03,18.624876022338867,20.725000381469727,21.475000381469727,20.075000762939453,20.3125,794140,2022-01-03
2022-01-10,18.31034278869629,20.375,21.112499237060547,20.149999618530273,20.725000381469727,391512,2022-01-10
2022-01-17,17.6812744140625,19.674999237060547,21.674999237060547,19.387500762939453,20.287500381469727,1269220,2022-01-17
2022-01-24,17.827306747436523,19.837499618530273,20.600000381469727,18.462499618530273,19.5,460408,2022-01-24
2022-01-31,19.995344161987305,22.25,23.75,19.087499618530273,20.637500762939453,4402020,2022-01-31
2022-02-07,18.19800567626953,20.25,23.024999618530273,19.725000381469727,22.700000762939453,1232952,2022-02-07
2022-02-14,18.09092140197754,19.787500381469727,21.612499237060547,19.125,21.5,917564,2022-02-14
2022-02-21,16.8223819732666,18.399999618530273,19.837499618530273,17.524999618530273,19.75,818880,2022-02-21
2022-02-28,16.365249633789062,17.899999618530273,19.075000762939453,17.625,18.25,265420,2022-02-28
2022-03-07,16.47953224182129,18.024999618530273,19.049999237060547,16.875,17.75,359388,2022-03-07
2022-03-14,16.55953025817871,18.112499237060547,18.487499237060547,17.75,18.024999618530273,177180,2022-03-14
2022-03-21,17.336652755737305,18.962499618530273,21.725000381469727,17.875,18.350000381469727,2391624,2022-03-21
2022-03-28,17.462364196777344,19.100000381469727,20.625,18.6875,18.962499618530273,687976,2022-03-28
2022-04-04,18.33091163635254,20.049999237060547,20.5,19.049999237060547,19.674999237060547,775456,2022-04-04
2022-04-11,18.38805389404297,20.112499237060547,21.200000762939453,20.0,20.362499237060547,748540,2022-04-11
2022-04-18,19.56516456604004,21.399999618530273,22.149999618530273,19.662500381469727,20.5,1516320,2022-04-18
2022-04-25,21.88509750366211,23.9375,27.975000381469727,20.762500762939453,21.25,20460016,2022-04-25
2022-05-02,21.565107345581055,23.587499618530273,25.5,21.875,23.612499237060547,2408180,2022-05-02
2022-05-09,21.370826721191406,23.375,25.0,22.049999237060547,23.475000381469727,2110068,2022-05-09
2022-05-16,21.06226348876953,23.037500381469727,25.5,22.5,25.5,1189244,2022-05-16
2022-05-23,20.102291107177734,21.987499237060547,23.375,20.774999618530273,23.362499237060547,777752,2022-05-23
2022-05-30,19.210887908935547,21.012500762939453,22.5,20.587499618530273,22.5,536784,2022-05-30
2022-06-06,20.376567840576172,22.287500381469727,25.212499618530273,20.725000381469727,21.325000762939453,1885364,2022-06-06
2022-06-13,17.565217971801758,19.212499618530273,22.950000762939453,18.837499618530273,22.25,529144,2022-06-13
2022-06-20,18.845182418823242,20.612499237060547,21.924999237060547,17.875,19.149999618530273,2154824,2022-06-20
2022-06-27,18.89089584350586,20.662500381469727,21.325000762939453,19.375,20.924999237060547,568868,2022-06-27
2022-07-04,19.096603393554688,20.887500762939453,21.549999237060547,20.524999618530273,21.0,352004,2022-07-04
2022-07-11,18.94803810119629,20.725000381469727,21.362499237060547,20.3125,20.912500381469727,285300,2022-07-11
2022-07-18,19.519453048706055,21.350000381469727,21.887500762939453,20.75,20.950000762939453,344960,2022-07-18
2022-07-25,21.134397506713867,22.712499618530273,23.5,20.712499618530273,21.350000381469727,922180,2022-07-25
2022-08-01,20.12245750427246,21.625,23.5,21.137500762939453,23.262500762939453,510996,2022-08-01
2022-08-08,20.34345245361328,21.862499237060547,22.975000381469727,21.049999237060547,21.325000762939453,507736,2022-08-08
2022-08-15,21.00644874572754,22.575000762939453,23.5,21.299999237060547,21.862499237060547,1009720,2022-08-15
2022-08-22,21.646181106567383,23.262500762939453,24.462499618530273,22.112499237060547,22.575000762939453,774584,2022-08-22
2022-08-29,22.053285598754883,23.700000762939453,24.225000381469727,22.512500762939453,23.0,542888,2022-08-29
2022-09-05,22.192859649658203,23.850000381469727,24.549999237060547,23.287500381469727,23.75,503600,2022-09-05
2022-09-12,25.763723373413086,27.6875,32.474998474121094,23.524999618530273,24.212499618530273,11465328,2022-09-12
2022-09-19,28.997278213500977,31.162500381469727,32.974998474121094,26.487499237060547,28.399999618530273,4917584,2022-09-19
2022-09-26,32.509979248046875,34.9375,35.212501525878906,27.950000762939453,31.475000381469727,5686856,2022-09-26
2022-10-03,29.997583389282227,32.23749923706055,34.712501525878906,31.625,34.712501525878906,2550144,2022-10-03
2022-10-10,29.485797882080078,31.6875,34.650001525878906,30.487499237060547,31.987499237060547,1449636,2022-10-10
2022-10-17,28.997278213500977,31.162500381469727,32.07500076293945,30.5,31.549999237060547,833632,2022-10-17
2022-10-24,29.078697204589844,31.25,31.737499237060547,30.274999618530273,31.712499618530273,458808,2022-10-24
2022-10-31,29.79985237121582,32.025001525878906,32.95000076293945,30.674999237060547,31.125,1045636,2022-10-31
2022-11-07,30.358158111572266,32.625,34.375,28.575000762939453,32.974998474121094,3299602,2022-11-07
2022-11-14,28.985641479492188,31.149999618530273,32.5,30.174999237060547,32.04999923706055,366138,2022-11-14
2022-11-21,27.915550231933594,30.0,32.900001525878906,27.875,31.299999237060547,1002494,2022-11-21
2022-11-28,27.19439697265625,29.225000381469727,30.475000381469727,28.674999237060547,30.024999618530273,755954,2022-11-28
2022-12-05,24.635473251342773,26.475000381469727,29.674999237060547,25.649999618530273,29.524999618530273,782314,2022-12-05
2022-12-12,26.194087982177734,28.149999618530273,28.5,25.524999618530273,26.0,633438,2022-12-12
2022-12-19,20.65750503540039,22.200000762939453,28.5,21.274999618530273,27.774999618530273,331852,2022-12-19
2022-12-26,25.333362579345703,27.225000381469727,28.950000762939453,22.274999618530273,22.450000762939453,851138,2022-12-26
2023-01-02,24.053895950317383,25.850000381469727,29.0,25.450000762939453,27.0,406422,2023-01-02
2023-01-09,24.658735275268555,26.5,28.0,25.924999237060547,26.049999237060547,272510,2023-01-09
2023-01-16,26.938505172729492,28.950000762939453,29.575000762939453,26.5,26.5,1644588,2023-01-16
2023-01-23,25.612516403198242,27.524999618530273,30.600000381469727,26.850000381469727,29.924999237060547,1297470,2023-01-23
2023-01-30,24.681997299194336,26.524999618530273,29.25,26.25,27.700000762939453,840214,2023-01-30
2023-02-06,25.24030876159668,27.125,27.950000762939453,26.0,26.799999237060547,318878,2023-02-06
2023-02-13,24.827322006225586,26.200000762939453,27.700000762939453,25.575000762939453,27.700000762939453,212020,2023-02-13
2023-02-20,23.761262893676758,25.075000762939453,26.75,24.399999618530273,26.75,199350,2023-02-20
2023-02-27,23.761262893676758,25.075000762939453,26.0,23.850000381469727,25.25,343046,2023-02-27
2023-03-06,23.14531707763672,24.424999237060547,25.649999618530273,24.100000381469727,25.649999618530273,235478,2023-03-06
2023-03-13,21.62914276123047,22.825000762939453,24.549999237060547,21.899999618530273,24.450000762939453,568422,2023-03-13
2023-03-20,21.581762313842773,22.774999618530273,24.350000381469727,21.899999618530273,22.25,204022,2023-03-20
2023-03-27,20.87105941772461,22.024999618530273,23.0,21.299999237060547,23.0,221240,2023-03-27
2023-04-03,22.553062438964844,23.799999237060547,24.950000762939453,22.024999618530273,22.024999618530273,239216,2023-04-03
2023-04-10,21.937116622924805,23.149999618530273,24.899999618530273,23.0,24.75,317682,2023-04-10
2023-04-17,22.647823333740234,23.899999618530273,24.600000381469727,22.75,23.049999237060547,350584,2023-04-17
2023-04-24,23.24007797241211,24.524999618530273,25.850000381469727,23.649999618530273,23.899999618530273,443018,2023-04-24
2023-05-01,23.097938537597656,24.375,25.25,24.0,24.524999618530273,257202,2023-05-01
2023-05-08,23.52436065673828,24.825000762939453,25.450000762939453,24.524999618530273,24.700000762939453,208992,2023-05-08
2023-05-15,26.746227264404297,28.225000381469727,30.75,24.825000762939453,25.0,3786884,2023-05-15
2023-05-22,25.490646362304688,26.899999618530273,28.549999237060547,26.5,28.450000762939453,829516,2023-05-22
2023-05-29,27.88335418701172,29.424999237060547,29.75,26.774999618530273,27.25,1299678,2023-05-29
2023-06-05,26.912057876586914,28.399999618530273,29.875,28.149999618530273,29.549999237060547,739620,2023-06-05
2023-06-12,26.86467742919922,28.350000381469727,29.0,28.049999237060547,28.899999618530273,316062,2023-06-12
2023-06-19,30.93939208984375,32.650001525878906,35.20000076293945,28.350000381469727,28.350000381469727,6385306,2023-06-19
2023-06-26,29.897022247314453,31.549999237060547,33.0,30.649999618530273,32.57500076293945,416068,2023-06-26
2023-07-03,33.213645935058594,35.04999923706055,35.92499923706055,31.049999237060547,31.549999237060547,1425998,2023-07-03
2023-07-10,33.33209991455078,35.17499923706055,36.5,34.5,34.875,709860,2023-07-10
2023-07-17,35.29838180541992,37.25,38.0,34.849998474121094,35.5,627766,2023-07-17
2023-07-24,36.666202545166016,37.900001525878906,38.5,35.400001525878906,37.25,525546,2023-07-24
2023-07-31,38.77039337158203,40.07500076293945,40.849998474121094,37.5,39.400001525878906,682028,2023-07-31
2023-08-07,37.17410659790039,38.42499923706055,41.224998474121094,38.42499923706055,40.875,425422,2023-08-07
2023-08-14,37.14992141723633,38.400001525878906,38.400001525878906,36.92499923706055,37.67499923706055,918702,2023-08-14
2023-08-21,39.665283203125,41.0,41.5,39.150001525878906,39.150001525878906,565744,2023-08-21
2023-08-28,39.95551681518555,41.29999923706055,41.849998474121094,40.20000076293945,41.25,607972,2023-08-28
2023-09-04,42.83367156982422,44.275001525878906,44.275001525878906,41.625,41.625,578340,2023-09-04
2023-09-11,44.13971710205078,45.625,45.625,43.375,45.150001525878906,217676,2023-09-11
2023-09-18,44.7443733215332,46.25,47.17499923706055,44.650001525878906,46.25,324788,2023-09-18
2023-09-25,46.437408447265625,48.0,48.025001525878906,45.95000076293945,46.25,1492246,2023-09-25
2023-10-02,48.78346252441406,50.42499923706055,50.42499923706055,47.125,48.0,1230236,2023-10-02
2023-10-09,50.258811950683594,51.95000076293945,51.95000076293945,48.025001525878906,50.0,563840,2023-10-09
2023-10-16,55.43465042114258,57.29999923706055,57.29999923706055,52.974998474121094,52.974998474121094,50008,2023-10-16
2023-10-23,53.161155700683594,54.95000076293945,58.42499923706055,53.92499923706055,56.150001525878906,484230,2023-10-23
2023-10-30,54.27371597290039,56.099998474121094,57.349998474121094,54.04999923706055,56.025001525878906,244224,2023-10-30
2023-11-06,59.812347412109375,61.82500076293945,61.82500076293945,56.20000076293945,57.20000076293945,347188,2023-11-06
2023-11-13,65.97980499267578,68.19999694824219,68.19999694824219,64.30000305175781,64.30000305175781,219790,2023-11-13
2023-11-20,65.15748596191406,67.3499984741211,70.875,65.5,69.55000305175781,319246,2023-11-20
2023-11-27,68.23387145996094,70.0,71.3499984741211,67.0,67.3499984741211,857762,2023-11-27
2023-12-04,72.18168640136719,74.05000305175781,74.05000305175781,69.05000305175781,71.0,536456,2023-12-04
2023-12-11,77.49417877197266,79.5,79.75,74.0250015258789,74.0250015258789,928232,2023-12-11
2023-12-18,79.44371795654297,81.5,82.0,77.375,79.0,389850,2023-12-18
2023-12-25,80.4184799194336,82.5,82.5,80.05000305175781,81.5,2035168,2023-12-25
2024-01-01,76.5194091796875,78.5,84.875,78.4000015258789,83.4749984741211,815648,2024-01-01
2024-01-08,80.02857971191406,82.0999984741211,82.0999984741211,77.0,77.0,425986,2024-01-08
2024-01-15,85.65786743164062,87.875,87.875,81.8499984741211,83.0,523890,2024-01-15
2024-01-22,91.45774841308594,93.82499694824219,93.82499694824219,87.875,87.875,143256,2024-01-22
2024-01-29,92.18882751464844,94.57499694824219,99.375,94.57499694824219,95.69999694824219,835254,2024-01-29
2024-02-05,89.16704559326172,91.4749984741211,94.625,89.05000305175781,92.69999694824219,346900,2024-02-05
2024-02-12,84.97207641601562,86.69999694824219,89.82499694824219,85.0,89.6500015258789,208988,2024-02-12
2024-02-19,90.90149688720703,92.75,98.0,89.4000015258789,90.92500305175781,709062,2024-02-19
2024-02-26,96.34089660644531,98.30000305175781,98.30000305175781,86.75,92.5,910260,2024-02-26
2024-03-04,87.44674682617188,89.2249984741211,104.0250015258789,78.5,104.0250015258789,1901826,2024-03-04
2024-03-11,79.90021514892578,81.5250015258789,92.0,68.5,91.9749984741211,2210562,2024-03-11
2024-03-18,77.86656188964844,79.44999694824219,82.55000305175781,73.19999694824219,81.94999694824219,1684474,2024-03-18
2024-03-25,76.59247589111328,78.1500015258789,80.7249984741211,76.0,79.44999694824219,416916,2024-03-25
2024-04-01,84.58004760742188,86.30000305175781,94.9749984741211,78.1500015258789,79.9000015258789,1006822,2024-04-01
2024-04-08,84.384033203125,86.0999984741211,92.4749984741211,83.9000015258789,88.875,647128,2024-04-08
2024-04-15,84.43303680419922,86.1500015258789,89.5,80.2750015258789,86.5,609836,2024-04-15
2024-04-22,104.18145751953125,106.30000305175781,112.94999694824219,84.5,87.5,5794510,2024-04-22
2024-04-29,111.18894958496094,113.44999694824219,118.80000305175781,107.5,109.1500015258789,2755928,2024-04-29
2024-05-06,105.18601989746094,107.32499694824219,114.4000015258789,102.5,114.4000015258789,667510,2024-05-06
2024-05-13,124.7384262084961,127.2750015258789,128.6999969482422,102.875,107.32499694824219,1662654,2024-05-13
2024-05-20,121.72470092773438,124.19999694824219,129.9499969482422,116.6500015258789,122.57499694824219,870946,2024-05-20
2024-05-27,113.34510040283203,115.6500015258789,125.8499984741211,113.5250015258789,125.8499984741211,510810,2024-05-27
2024-06-03,124.15174102783203,126.1500015258789,129.89999389648438,109.67500305175781,120.9000015258789,1042266,2024-06-03
2024-06-10,130.2486114501953,132.34500122070312,132.34500122070312,120.9000015258789,127.94999694824219,875540,2024-06-10
2024-06-17,131.81341552734375,133.93499755859375,138.9600067138672,127.5,132.34500122070312,875160,2024-06-17
2024-06-24,133.89984130859375,136.05499267578125,143.5,131.1999969482422,140.6300048828125,1502232,2024-06-24
2024-07-01,154.46385192871094,156.9499969482422,156.9499969482422,136.0,136.0,1432752,2024-07-01
2024-07-08,196.93035888671875,200.10000610351562,200.10000610351562,164.0,164.75,1016183,2024-07-08
2024-07-15,160.4672393798828,163.0500030517578,204.0,163.0500030517578,201.0,900185,2024-07-15
2024-07-22,167.60238647460938,170.3000030517578,170.3000030517578,149.39999389648438,155.0500030517578,1773313,2024-07-22
2024-07-29,165.6340789794922,168.3000030517578,176.89999389648438,158.5,176.39999389648438,936394,2024-07-29
2024-08-05,176.62713623046875,179.47000122070312,179.47000122070312,155.00999450683594,160.0,2091635,2024-08-05
2024-08-12,179.43199157714844,182.32000732421875,184.99000549316406,168.7899932861328,180.0,1840065,2024-08-12
2024-08-19,186.78366088867188,189.7899932861328,193.0,177.52000427246094,184.7100067138672,969554,2024-08-19
2024-08-26,173.65496826171875,176.4499969482422,193.75,173.3000030517578,189.97999572753906,932482,2024-08-26
2024-09-02,156.39280700683594,158.91000366210938,185.0,158.02000427246094,183.94000244140625,1443829,2024-09-02
2024-09-09,157.21951293945312,159.75,160.0,148.00999450683594,158.91000366210938,1063893,2024-09-09
2024-09-16,147.93887329101562,150.32000732421875,165.3000030517578,150.0,162.5,826916,2024-09-16
2024-09-23,155.1232452392578,157.6199951171875,161.0,150.00999450683594,150.32000732421875,825448,2024-09-23
2024-09-30,142.70315551757812,145.0,159.00999450683594,143.6999969482422,157.6199951171875,599339,2024-09-30
2024-10-07,145.1438751220703,147.47999572753906,156.0,131.14999389648438,148.7899932861328,554781,2024-10-07
2024-10-14,140.58721923828125,142.85000610351562,152.89999389648438,137.8000030517578,148.5,719287,2024-10-14
2024-10-21,120.8744888305664,122.81999969482422,143.05999755859375,122.45999908447266,142.4199981689453,918368,2024-10-21
2024-10-28,143.2936553955078,145.60000610351562,147.0,120.0,120.0,466089,2024-10-28
2024-11-04,133.01902770996094,135.16000366210938,145.8000030517578,130.10000610351562,145.5,695380,2024-11-04
2024-11-11,116.97721862792969,118.86000061035156,136.7899932861328,115.69999694824219,135.0,1371524,2024-11-11
2024-11-18,132.20217895507812,134.3300018310547,141.74000549316406,115.0999984741211,119.98999786376953,1617814,2024-11-18
2024-11-25,146.35438537597656,148.7100067138672,153.4499969482422,134.10000610351562,135.5500030517578,1818021,2024-11-25
2024-12-02,146.0467529296875,147.33999633789062,149.8000030517578,141.60000610351562,148.7100067138672,705109,2024-12-02
2024-12-09,142.96405029296875,144.22999572753906,152.00999450683594,139.02000427246094,149.0,670952,2024-12-09
2024-12-16,137.4925079345703,138.7100067138672,149.60000610351562,136.5500030517578,145.99000549316406,826923,2024-12-16
2024-12-23,139.46502685546875,140.6999969482422,144.44000244140625,130.0,139.0399932861328,1337631,2024-12-23
2024-12-30,143.63807678222656,144.91000366210938,147.5,137.0,139.00999450683594,802874,2024-12-30
2025-01-06,129.6915740966797,130.83999633789062,145.5,130.10000610351562,145.0,1164902,2025-01-06
2025-01-13,133.43838500976562,134.6199951171875,138.47000122070312,124.91999816894531,126.69999694824219,634500,2025-01-13
2025-01-20,119.5513687133789,120.61000061035156,138.58999633789062,119.41000366210938,135.33999633789062,695182,2025-01-20
2025-01-27,115.6756820678711,116.69999694824219,122.0,99.19999694824219,122.0,2215097,2025-01-27
2025-02-03,112.93000030517578,113.93000030517578,124.4000015258789,106.19999694824219,118.0,1706702,2025-02-03
2025-02-10,101.87786865234375,102.77999877929688,115.0,102.0,112.05000305175781,757403,2025-02-10
2025-02-17,103.44999694824219,103.44999694824219,105.2300033569336,95.25,100.9000015258789,734326,2025-02-17
2025-02-24,92.83999633789062,92.83999633789062,103.88999938964844,91.5,102.98999786376953,276779,2025-02-24
2025-03-03,95.68000030517578,95.68000030517578,97.48999786376953,84.4800033569336,92.01000213623047,1416885,2025-03-03
2025-03-10,92.27999877929688,92.27999877929688,99.58000183105469,90.4800033569336,97.0,957640,2025-03-10
2025-03-17,112.26000213623047,112.26000213623047,115.7300033569336,92.51000213623047,94.5199966430664,2847531,2025-03-17
2025-03-24,119.45999908447266,119.45999908447266,126.01000213623047,105.0,113.23999786376953,3079270,2025-03-24
2025-03-31,130.25,130.25,136.39999389648438,117.18000030517578,119.45999908447266,2937563,2025-03-31
2025-04-07,129.0399932861328,129.0399932861328,135.0,109.01000213623047,110.0,853573,2025-04-07
2025-04-14,138.14999389648438,138.14999389648438,143.5,127.55000305175781,129.0399932861328,902624,2025-04-14
2025-04-21,127.18000030517578,127.18000030517578,144.50999450683594,126.3499984741211,139.5500030517578,1025178,2025-04-21
2025-04-28,125.91999816894531,125.91999816894531,133.0,123.3499984741211,125.5,397478,2025-04-28
2025-05-05,116.9800033569336,116.9800033569336,129.85000610351562,112.0,129.85000610351562,737637,2025-05-05
2025-05-12,137.6199951171875,137.6199951171875,145.02999877929688,121.02999877929688,124.19999694824219,1436207,2025-05-12
2025-05-19,141.74000549316406,141.74000549316406,145.61000061035156,138.14999389648438,139.0,1311646,2025-05-19
2025-05-26,141.3800048828125,141.3800048828125,149.8000030517578,138.0800018310547,142.0,1472437,2025-05-26
2025-06-02,139.6300048828125,139.6300048828125,145.0,139.00999450683594,140.6999969482422,532124,2025-06-02
2025-06-09,132.9600067138672,132.9600067138672,144.25,131.38999938964844,140.0,774172,2025-06-09
2025-06-16,123.80000305175781,123.80000305175781,136.0,121.69999694824219,132.0,630854,2025-06-16
2025-06-23,127.94999694824219,127.94999694824219,132.5,121.05999755859375,121.69999694824219,651868,2025-06-23
2025-06-30,129.32000732421875,129.32000732421875,131.5,124.11000061035156,128.0,632289,2025-06-30
2025-07-07,125.01000213623047,125.01000213623047,130.39999389648438,122.5,130.39999389648438,471123,2025-07-07
2025-07-14,123.8499984741211,123.8499984741211,127.37999725341797,122.9000015258789,125.0,217650,2025-07-14
