Date,Adj Close_MSTCLTD.NS,Close_MSTCLTD.NS,High_MSTCLTD.NS,Low_MSTCLTD.NS,Open_MSTCLTD.NS,Volume_MSTCLTD.NS,Date
2021-02-15,230.4043426513672,281.20001220703125,310.5,272.54998779296875,305.0,7695286,2021-02-15
2021-02-22,224.7917022705078,274.3500061035156,292.0,265.3999938964844,282.5,3077176,2021-02-22
2021-03-01,262.35943603515625,320.20001220703125,329.8999938964844,276.29998779296875,278.0,7687929,2021-03-01
2021-03-08,260.5158996582031,317.95001220703125,357.8999938964844,310.8500061035156,323.0,6101074,2021-03-08
2021-03-15,250.11001586914062,305.25,344.95001220703125,295.0,325.0,8728895,2021-03-15
2021-03-22,244.90701293945312,298.8999938964844,341.0,291.3500061035156,304.0,5111681,2021-03-22
2021-03-29,250.06900024414062,305.20001220703125,316.0,294.0,298.8999938964844,1711447,2021-03-29
2021-04-05,237.04115295410156,289.29998779296875,303.5,285.0,303.0,2430434,2021-04-05
2021-04-12,220.24424743652344,268.79998779296875,285.45001220703125,260.54998779296875,285.0,1352787,2021-04-12
2021-04-19,218.44166564941406,266.6000061035156,271.45001220703125,249.5,259.0,1275452,2021-04-19
2021-04-26,207.66705322265625,253.4499969482422,274.8999938964844,250.25,269.79998779296875,1027533,2021-04-26
2021-05-03,219.0561981201172,267.3500061035156,278.70001220703125,250.64999389648438,253.4499969482422,1570633,2021-05-03
2021-05-10,215.2461395263672,262.70001220703125,281.79998779296875,260.5,269.95001220703125,2051069,2021-05-10
2021-05-17,228.19203186035156,278.5,286.3999938964844,258.0,263.5,2861456,2021-05-17
2021-05-24,222.78427124023438,271.8999938964844,285.04998779296875,267.0,285.0,1544987,2021-05-24
2021-05-31,210.98548889160156,257.5,272.95001220703125,256.45001220703125,271.8999938964844,1521794,2021-05-31
2021-06-07,225.4881591796875,275.20001220703125,284.70001220703125,257.6000061035156,259.45001220703125,3650243,2021-06-07
2021-06-14,211.2312774658203,257.79998779296875,280.0,247.14999389648438,276.3999938964844,2517141,2021-06-14
2021-06-21,220.8177947998047,269.5,272.0,252.10000610351562,252.5,2033261,2021-06-21
2021-06-28,229.50299072265625,280.1000061035156,295.1499938964844,274.1000061035156,294.3999938964844,6243344,2021-06-28
2021-07-05,252.73193359375,308.45001220703125,334.3999938964844,275.5,281.70001220703125,10043193,2021-07-05
2021-07-12,256.2142639160156,312.70001220703125,322.0,305.0,308.1000061035156,3451693,2021-07-12
2021-07-19,246.05413818359375,300.29998779296875,311.95001220703125,292.20001220703125,306.20001220703125,1818168,2021-07-19
2021-07-26,232.69854736328125,284.0,299.8500061035156,281.25,299.3999938964844,1330528,2021-07-26
2021-08-02,229.9127197265625,280.6000061035156,301.8999938964844,279.1000061035156,286.3999938964844,2604853,2021-08-02
2021-08-09,237.53277587890625,289.8999938964844,308.3999938964844,253.0,280.95001220703125,6190309,2021-08-09
2021-08-16,214.1809844970703,261.3999938964844,298.6000061035156,257.0,291.70001220703125,2145142,2021-08-16
2021-08-23,211.0674285888672,257.6000061035156,274.0,248.1999969482422,265.0,1306077,2021-08-23
2021-08-30,222.0468292236328,271.0,282.0,259.29998779296875,259.3999938964844,1927820,2021-08-30
2021-09-06,248.26641845703125,303.0,308.0,268.0,272.3999938964844,3664378,2021-09-06
2021-09-13,264.3258361816406,322.6000061035156,334.0,302.45001220703125,303.29998779296875,8986261,2021-09-13
2021-09-20,254.8824005126953,306.6499938964844,337.0,303.0,319.29998779296875,4879169,2021-09-20
2021-09-27,261.4071960449219,314.5,322.79998779296875,293.1000061035156,308.79998779296875,3858924,2021-09-27
2021-10-04,292.99212646484375,352.5,358.0,309.1000061035156,315.6499938964844,7866744,2021-10-04
2021-10-11,381.5962829589844,459.1000061035156,471.79998779296875,370.0,370.0,18317603,2021-10-11
2021-10-18,379.97540283203125,457.1499938964844,542.0,436.45001220703125,471.0,14543832,2021-10-18
2021-10-25,323.7043762207031,389.45001220703125,461.6000061035156,378.70001220703125,460.0,8858921,2021-10-25
2021-11-01,327.5694274902344,394.1000061035156,404.3999938964844,376.20001220703125,397.0,3338359,2021-11-01
2021-11-08,324.5770568847656,390.5,412.0,384.29998779296875,394.6000061035156,3617594,2021-11-08
2021-11-15,292.9090270996094,352.3999938964844,390.0,348.1000061035156,390.0,1851872,2021-11-15
2021-11-22,288.7530822753906,347.3999938964844,371.79998779296875,340.0,358.0,2758941,2021-11-22
2021-11-29,286.0126037597656,342.1499938964844,356.70001220703125,325.04998779296875,341.0,1694664,2021-11-29
2021-12-06,306.0748596191406,366.1499938964844,370.95001220703125,335.0,343.04998779296875,2618331,2021-12-06
2021-12-13,273.13934326171875,326.75,371.45001220703125,325.1000061035156,367.95001220703125,1415228,2021-12-13
2021-12-20,274.3514099121094,328.20001220703125,336.5,307.8500061035156,322.0,1469337,2021-12-20
2021-12-27,275.1455078125,329.1499938964844,340.45001220703125,322.20001220703125,328.0,1129342,2021-12-27
2022-01-03,284.67510986328125,340.54998779296875,364.0,330.8500061035156,331.0,3533082,2022-01-03
2022-01-10,311.46661376953125,372.6000061035156,388.20001220703125,340.0,342.8999938964844,4458892,2022-01-10
2022-01-17,295.5003967285156,353.5,379.0,346.29998779296875,370.5,1729130,2022-01-17
2022-01-24,286.5977478027344,342.8500061035156,353.6000061035156,317.45001220703125,350.20001220703125,1472312,2022-01-24
2022-01-31,279.07440185546875,333.8500061035156,361.79998779296875,333.1499938964844,349.70001220703125,1388419,2022-01-31
2022-02-07,276.6920166015625,331.0,350.0,330.0,334.0,1458657,2022-02-07
2022-02-14,286.51416015625,342.75,361.5,323.1000061035156,340.1000061035156,2710573,2022-02-14
2022-02-21,256.0445861816406,306.29998779296875,341.70001220703125,282.0,339.5,1972411,2022-02-21
2022-02-28,257.1435852050781,301.5,321.79998779296875,295.29998779296875,300.0,1204683,2022-02-28
2022-03-07,267.0369567871094,313.1000061035156,320.0,290.3500061035156,297.5,1280883,2022-03-07
2022-03-14,270.5337829589844,317.20001220703125,326.0,310.79998779296875,314.0,864180,2022-03-14
2022-03-21,260.1712951660156,305.04998779296875,320.5,303.25,317.0,988272,2022-03-21
2022-03-28,268.529541015625,314.8500061035156,320.0,285.0,305.8999938964844,3247981,2022-03-28
2022-04-04,299.4891052246094,351.1499938964844,354.1000061035156,315.29998779296875,316.5,3376601,2022-04-04
2022-04-11,302.9006042480469,355.1499938964844,361.1499938964844,331.54998779296875,352.0,2141131,2022-04-11
2022-04-18,317.4422302246094,372.20001220703125,386.3999938964844,345.95001220703125,348.0,5545191,2022-04-18
2022-04-25,288.2310485839844,337.95001220703125,369.70001220703125,335.0,367.0,1896074,2022-04-25
2022-05-02,274.5849914550781,321.95001220703125,347.0,318.75,334.5,1342432,2022-05-02
2022-05-09,244.26507568359375,286.3999938964844,318.8999938964844,275.1499938964844,318.0,1444522,2022-05-09
2022-05-16,263.71075439453125,309.20001220703125,315.95001220703125,284.04998779296875,287.0,1435365,2022-05-16
2022-05-23,244.0092010498047,286.1000061035156,311.3500061035156,274.3999938964844,311.25,1017965,2022-05-23
2022-05-30,244.5208740234375,286.70001220703125,304.29998779296875,285.1000061035156,291.6000061035156,875790,2022-05-30
2022-06-06,237.5272674560547,278.5,287.0,275.79998779296875,286.95001220703125,630224,2022-06-06
2022-06-13,223.19891357421875,261.70001220703125,286.0,259.6000061035156,273.0,1006557,2022-06-13
2022-06-20,213.0070037841797,249.75,272.5,242.60000610351562,260.0,1202990,2022-06-20
2022-06-27,209.12640380859375,245.1999969482422,254.64999389648438,237.10000610351562,253.0,786715,2022-06-27
2022-07-04,195.6508331298828,229.39999389648438,248.0,228.9499969482422,244.6999969482422,1234943,2022-07-04
2022-07-11,195.13909912109375,228.8000030517578,236.89999389648438,224.3000030517578,226.64999389648438,1205696,2022-07-11
2022-07-18,213.04962158203125,249.8000030517578,259.0,228.85000610351562,229.5,2136762,2022-07-18
2022-07-25,212.06878662109375,248.64999389648438,258.3999938964844,234.5500030517578,249.0,1816767,2022-07-25
2022-08-01,213.64663696289062,250.5,266.79998779296875,246.4499969482422,246.6999969482422,1759923,2022-08-01
2022-08-08,216.8449249267578,254.25,269.8500061035156,249.0,250.5,1076747,2022-08-08
2022-08-15,216.97286987304688,254.39999389648438,262.0,247.75,254.25,1103965,2022-08-15
2022-08-22,223.79592895507812,262.3999938964844,266.0,248.4499969482422,253.4499969482422,1246575,2022-08-22
2022-08-29,230.36309814453125,270.1000061035156,285.20001220703125,253.85000610351562,258.0,3217982,2022-08-29
2022-09-05,249.25442504882812,292.25,310.0,273.04998779296875,274.0,3636330,2022-09-05
2022-09-12,236.93028259277344,277.79998779296875,298.04998779296875,275.6499938964844,290.0,1427524,2022-09-12
2022-09-19,239.69593811035156,276.70001220703125,290.04998779296875,273.20001220703125,277.79998779296875,1266006,2022-09-19
2022-09-26,219.94505310058594,253.89999389648438,275.0,249.1999969482422,274.8999938964844,936366,2022-09-26
2022-10-03,236.36080932617188,272.8500061035156,274.45001220703125,252.0,253.0,871919,2022-10-03
2022-10-10,224.88278198242188,259.6000061035156,284.20001220703125,256.6000061035156,268.95001220703125,928783,2022-10-10
2022-10-17,221.59095764160156,255.8000030517578,263.6000061035156,254.14999389648438,260.0,700870,2022-10-17
2022-10-24,228.52110290527344,263.79998779296875,268.29998779296875,253.0,257.6000061035156,605001,2022-10-24
2022-10-31,237.1837615966797,273.79998779296875,279.70001220703125,265.25,265.8500061035156,1074283,2022-10-31
2022-11-07,242.2081298828125,279.6000061035156,298.0,271.95001220703125,275.0,2176412,2022-11-07
2022-11-14,250.43763732910156,289.1000061035156,303.6499938964844,279.6000061035156,281.0,2173998,2022-11-14
2022-11-21,249.33799743652344,282.3500061035156,292.04998779296875,254.60000610351562,289.0,1093294,2022-11-21
2022-11-28,294.9491271972656,334.0,362.8500061035156,290.0,290.0,16044223,2022-11-28
2022-12-05,275.6096496582031,312.1000061035156,338.0,307.1499938964844,336.0,2139592,2022-12-05
2022-12-12,280.554931640625,317.70001220703125,340.0,307.5,312.0,2695031,2022-12-12
2022-12-19,237.85794067382812,269.3500061035156,322.8999938964844,268.04998779296875,318.70001220703125,1708789,2022-12-19
2022-12-26,259.9349670410156,294.3500061035156,298.0,271.20001220703125,271.20001220703125,950692,2022-12-26
2023-01-02,258.96356201171875,293.25,310.04998779296875,291.5,295.3999938964844,923588,2023-01-02
2023-01-09,258.7869873046875,293.04998779296875,299.3999938964844,291.0,295.0,480020,2023-01-09
2023-01-16,272.8720703125,309.0,322.1499938964844,293.1499938964844,294.29998779296875,1877161,2023-01-16
2023-01-23,252.7820281982422,286.25,311.25,280.1000061035156,309.20001220703125,646395,2023-01-23
2023-01-30,258.9194641113281,293.20001220703125,319.6000061035156,283.1000061035156,286.0,1928437,2023-01-30
2023-02-06,263.68804931640625,298.6000061035156,302.29998779296875,285.45001220703125,293.0,733363,2023-02-06
2023-02-13,252.20802307128906,285.6000061035156,299.0,276.95001220703125,299.0,843227,2023-02-13
2023-02-20,243.46546936035156,275.70001220703125,289.29998779296875,273.20001220703125,286.0,602771,2023-02-20
2023-02-27,248.33493041992188,275.0,279.0,269.1499938964844,275.95001220703125,482906,2023-02-27
2023-03-06,252.98556518554688,280.1499938964844,287.0,276.6000061035156,276.6000061035156,536985,2023-03-06
2023-03-13,236.82122802734375,262.25,281.0,253.0500030517578,278.95001220703125,948266,2023-03-13
2023-03-20,229.95814514160156,254.64999389648438,266.5,253.6999969482422,257.54998779296875,785394,2023-03-20
2023-03-27,228.37783813476562,252.89999389648438,257.0,239.0,256.8999938964844,1364215,2023-03-27
2023-04-03,244.1358184814453,270.3500061035156,274.0,254.89999389648438,254.89999389648438,622290,2023-04-03
2023-04-10,241.6524658203125,267.6000061035156,272.75,265.3500061035156,271.29998779296875,347372,2023-04-10
2023-04-17,244.5421905517578,270.79998779296875,277.6000061035156,266.0,269.0,638647,2023-04-17
2023-04-24,273.30389404296875,302.6499938964844,306.8999938964844,268.1499938964844,271.5,2401312,2023-04-24
2023-05-01,266.8471984863281,295.5,304.29998779296875,290.70001220703125,302.6499938964844,861706,2023-05-01
2023-05-08,275.8324279785156,305.45001220703125,317.29998779296875,297.0,298.8500061035156,1587839,2023-05-08
2023-05-15,279.03814697265625,309.0,320.0,300.8999938964844,307.0,1822380,2023-05-15
2023-05-22,275.92266845703125,305.54998779296875,322.6000061035156,304.8999938964844,310.79998779296875,2032234,2023-05-22
2023-05-29,276.64508056640625,306.3500061035156,314.6499938964844,304.25,306.95001220703125,804814,2023-05-29
2023-06-05,285.4045715332031,316.04998779296875,317.8999938964844,304.3500061035156,308.45001220703125,1369940,2023-06-05
2023-06-12,300.84649658203125,333.1499938964844,337.3999938964844,311.54998779296875,317.95001220703125,2795306,2023-06-12
2023-06-19,315.7466125488281,349.6499938964844,363.20001220703125,329.3999938964844,335.6000061035156,4676074,2023-06-19
2023-06-26,313.3535461425781,347.0,357.8999938964844,338.0,352.0,1501584,2023-06-26
2023-07-03,326.2218017578125,361.25,371.45001220703125,335.25,349.8999938964844,2582348,2023-07-03
2023-07-10,349.9715881347656,387.54998779296875,390.0,361.04998779296875,362.70001220703125,3200907,2023-07-10
2023-07-17,365.9102783203125,405.20001220703125,439.6000061035156,385.0,391.0,7407091,2023-07-17
2023-07-24,402.84442138671875,446.1000061035156,453.0,404.79998779296875,406.0,3320243,2023-07-24
2023-07-31,401.4898681640625,444.6000061035156,458.95001220703125,422.3999938964844,449.5,2805757,2023-07-31
2023-08-07,390.2018737792969,432.1000061035156,467.79998779296875,428.3999938964844,443.1000061035156,2348860,2023-08-07
2023-08-14,349.791015625,387.3500061035156,420.8500061035156,382.1000061035156,408.6499938964844,2818668,2023-08-14
2023-08-21,344.372802734375,381.3500061035156,407.0,376.0,383.29998779296875,2858497,2023-08-21
2023-08-28,361.3047790527344,400.1000061035156,404.95001220703125,380.3999938964844,383.8999938964844,1782518,2023-08-28
2023-09-04,371.0124206542969,410.8500061035156,434.79998779296875,401.29998779296875,403.5,2049473,2023-09-04
2023-09-11,395.574951171875,438.04998779296875,441.0,394.29998779296875,412.95001220703125,3271464,2023-09-11
2023-09-18,368.129150390625,404.6000061035156,441.8999938964844,400.04998779296875,439.95001220703125,1173990,2023-09-18
2023-09-25,392.01300048828125,430.8500061035156,441.29998779296875,396.5,405.6000061035156,2189177,2023-09-25
2023-10-02,386.59930419921875,424.8999938964844,446.0,418.29998779296875,430.8500061035156,1407846,2023-10-02
2023-10-09,415.35089111328125,456.5,467.6000061035156,410.5,420.6499938964844,3627974,2023-10-09
2023-10-16,430.1361389160156,472.75,533.0,465.54998779296875,472.0,8848737,2023-10-16
2023-10-23,403.97760009765625,444.0,479.3500061035156,417.6499938964844,474.8999938964844,1719422,2023-10-23
2023-10-30,403.7501220703125,443.75,455.04998779296875,436.0,444.1499938964844,746665,2023-10-30
2023-11-06,383.00537109375,420.95001220703125,456.95001220703125,418.20001220703125,449.04998779296875,1411862,2023-11-06
2023-11-13,408.0265197753906,448.45001220703125,457.8500061035156,420.0,426.04998779296875,1769873,2023-11-13
2023-11-20,400.1582946777344,434.3500061035156,450.3999938964844,423.70001220703125,447.0,1175673,2023-11-20
2023-11-27,385.23358154296875,418.1499938964844,440.25,417.29998779296875,434.3500061035156,982776,2023-11-27
2023-12-04,400.2964782714844,434.5,461.3999938964844,421.54998779296875,422.29998779296875,2368972,2023-12-04
2023-12-11,459.8572998046875,499.1499938964844,524.0,432.54998779296875,436.0,13496667,2023-12-11
2023-12-18,523.2875366210938,568.0,575.0,492.29998779296875,497.45001220703125,11845309,2023-12-18
2023-12-25,616.5211181640625,669.2000122070312,689.5999755859375,568.0,568.0,16326225,2023-12-25
2024-01-01,579.5316772460938,629.0499877929688,681.25,617.0,673.6500244140625,4068365,2024-01-01
2024-01-08,706.4381103515625,766.7999877929688,791.0,617.75,632.0,11037026,2024-01-08
2024-01-15,914.002685546875,992.0999755859375,1012.4000244140625,768.6500244140625,772.5,17056203,2024-01-15
2024-01-22,846.56494140625,918.9000244140625,1045.0,878.0999755859375,992.0999755859375,3134341,2024-01-22
2024-01-29,944.91162109375,1025.6500244140625,1165.0,920.5999755859375,928.0,5146892,2024-01-29
2024-02-05,909.7186889648438,987.4500122070312,1157.050048828125,923.0499877929688,1026.0,5717205,2024-02-05
2024-02-12,885.3969116210938,961.0499877929688,986.9000244140625,861.0,982.9000244140625,3843002,2024-02-12
2024-02-19,865.58935546875,939.5499877929688,1020.0,917.5499877929688,964.4500122070312,1948412,2024-02-19
2024-02-26,891.8462524414062,963.0499877929688,979.0,890.8499755859375,942.0,2722999,2024-02-26
2024-03-04,849.7103881835938,917.5499877929688,963.6500244140625,888.0999755859375,954.7999877929688,1059409,2024-03-04
2024-03-11,784.7006225585938,847.3499755859375,920.5999755859375,760.0,920.5999755859375,2887846,2024-03-11
2024-03-18,796.2301635742188,859.7999877929688,914.0,802.0499877929688,849.7999877929688,1926300,2024-03-18
2024-03-25,770.207763671875,831.7000122070312,865.0,820.0999755859375,859.7999877929688,698514,2024-03-25
2024-04-01,848.5065307617188,916.25,947.9000244140625,839.8499755859375,839.9000244140625,2208771,2024-04-01
2024-04-08,829.3369750976562,895.5499877929688,933.75,889.2999877929688,919.7999877929688,901958,2024-04-08
2024-04-15,784.2376708984375,846.8499755859375,882.2000122070312,834.2999877929688,875.0,677276,2024-04-15
2024-04-22,842.8576049804688,910.1500244140625,941.5,849.9500122070312,849.9500122070312,1310012,2024-04-22
2024-04-29,819.10400390625,884.5,934.6500244140625,872.0499877929688,914.9000244140625,866225,2024-04-29
2024-05-06,741.6849975585938,800.9000244140625,894.5,785.5499877929688,893.0,998907,2024-05-06
2024-05-13,894.531982421875,965.9500122070312,982.0,780.0,806.5,2425072,2024-05-13
2024-05-20,883.00244140625,953.5,1025.5,920.0,948.9500122070312,1775205,2024-05-20
2024-05-27,825.3086547851562,891.2000122070312,983.3499755859375,864.9000244140625,953.5,1746408,2024-05-27
2024-06-03,783.6820678710938,846.25,944.0499877929688,691.0999755859375,929.4000244140625,3425710,2024-06-03
2024-06-10,824.6603393554688,890.5,911.0,848.1500244140625,852.4000244140625,1455252,2024-06-10
2024-06-17,818.5946655273438,883.9500122070312,923.0,878.1500244140625,890.5,1080585,2024-06-17
2024-06-24,793.9150390625,857.2999877929688,911.0,850.0,887.9500122070312,873041,2024-06-24
2024-07-01,824.9844970703125,890.8499755859375,911.2999877929688,840.9000244140625,858.0,1851289,2024-07-01
2024-07-08,857.674560546875,926.1500244140625,956.0,838.0499877929688,893.9000244140625,2901876,2024-07-08
2024-07-15,778.4034423828125,840.5499877929688,934.9000244140625,830.0,930.0,1380986,2024-07-15
2024-07-22,880.8262329101562,951.1500244140625,1036.9000244140625,800.0,827.9500122070312,6593228,2024-07-22
2024-07-29,838.7828369140625,905.75,988.7000122070312,882.0499877929688,960.2999877929688,1802763,2024-07-29
2024-08-05,802.4811401367188,866.5499877929688,921.0,836.0999755859375,881.0,1923251,2024-08-05
2024-08-12,758.1689453125,818.7000122070312,874.5499877929688,814.0,866.5,1034350,2024-08-12
2024-08-19,756.7335815429688,817.1500244140625,835.0,810.0,829.7999877929688,1071769,2024-08-19
2024-08-26,758.1689453125,818.7000122070312,848.0,796.2000122070312,824.9500122070312,1899864,2024-08-26
2024-09-02,694.2705078125,749.7000122070312,822.7999877929688,744.0999755859375,822.7999877929688,1319027,2024-09-02
2024-09-09,681.120361328125,735.5,764.0,715.0,749.0,967129,2024-09-09
2024-09-16,671.7980346679688,720.5499877929688,753.7999877929688,694.0999755859375,739.9500122070312,1113495,2024-09-16
2024-09-23,634.5977172851562,680.6500244140625,725.9500122070312,664.5,723.0,1222062,2024-09-23
2024-09-30,601.779296875,645.4500122070312,684.0,635.2000122070312,679.0,899711,2024-09-30
2024-10-07,639.7255859375,686.1500244140625,738.5,600.0999755859375,645.4500122070312,3372182,2024-10-07
2024-10-14,647.3707885742188,694.3499755859375,738.0,684.0999755859375,688.0,1441616,2024-10-14
2024-10-21,607.51318359375,651.5999755859375,728.9500122070312,645.7999877929688,681.6500244140625,1132283,2024-10-21
2024-10-28,622.6171875,667.7999877929688,673.0,619.9000244140625,661.9500122070312,840966,2024-10-28
2024-11-04,593.5747680664062,636.6500244140625,676.0999755859375,634.4500122070312,668.2999877929688,1196162,2024-11-04
2024-11-11,543.2749633789062,582.7000122070312,630.0,570.0,629.5,1029259,2024-11-11
2024-11-18,585.3701171875,627.8499755859375,637.7000122070312,557.75,582.7999877929688,1106163,2024-11-18
2024-11-25,675.3045654296875,719.5999755859375,745.0499877929688,636.2999877929688,646.9000244140625,2318648,2024-11-25
2024-12-02,732.7374267578125,780.7999877929688,794.7999877929688,707.9000244140625,723.0,3473900,2024-12-02
2024-12-09,700.9710693359375,746.9500122070312,809.75,740.0,791.9500122070312,1958589,2024-12-09
2024-12-16,630.7754516601562,672.1500244140625,768.0499877929688,670.0,754.0,1135132,2024-12-16
2024-12-23,632.1361083984375,673.5999755859375,721.0,659.5499877929688,676.0,876115,2024-12-23
2024-12-30,644.6644287109375,686.9500122070312,705.9000244140625,650.0,674.5,624309,2024-12-30
2025-01-06,591.8300170898438,630.6500244140625,724.2999877929688,622.4500122070312,682.2000122070312,1795779,2025-01-06
2025-01-13,593.3314819335938,632.25,641.7000122070312,589.0499877929688,628.2999877929688,816096,2025-01-13
2025-01-20,565.27197265625,602.3499755859375,643.3499755859375,599.0499877929688,634.5499877929688,707841,2025-01-20
2025-01-27,567.4304809570312,604.6500244140625,634.9000244140625,540.4500122070312,600.0,1062953,2025-01-27
2025-02-03,541.4354858398438,576.9500122070312,598.0,568.4000244140625,597.0,538445,2025-02-03
2025-02-10,499.11163330078125,531.8499755859375,611.7999877929688,520.5999755859375,575.7999877929688,2803243,2025-02-10
2025-02-17,478.151611328125,482.3500061035156,524.0499877929688,469.54998779296875,520.9000244140625,1600549,2025-02-17
2025-02-24,429.925048828125,433.70001220703125,479.1000061035156,424.5,479.1000061035156,1089982,2025-02-24
2025-03-03,470.9646911621094,475.1000061035156,478.8500061035156,411.1000061035156,434.95001220703125,2278398,2025-03-03
2025-03-10,454.2613525390625,458.25,487.70001220703125,452.04998779296875,473.1499938964844,1854568,2025-03-10
2025-03-17,510.56695556640625,515.0499877929688,527.2000122070312,441.0,457.04998779296875,1794570,2025-03-17
2025-03-24,505.4617919921875,509.8999938964844,548.7999877929688,506.5,529.75,2118345,2025-03-24
2025-03-31,499.16705322265625,503.54998779296875,522.9000244140625,496.0,509.8999938964844,837437,2025-03-31
2025-04-07,500.0,500.0,511.29998779296875,460.54998779296875,479.95001220703125,743801,2025-04-07
2025-04-14,524.75,524.75,534.4000244140625,500.0,500.0,518239,2025-04-14
2025-04-21,518.6500244140625,518.6500244140625,565.0,515.4500122070312,528.7999877929688,1711629,2025-04-21
2025-04-28,513.7999877929688,513.7999877929688,544.2999877929688,508.70001220703125,520.0499877929688,612922,2025-04-28
2025-05-05,488.8500061035156,488.8500061035156,525.0499877929688,473.3999938964844,518.9000244140625,888536,2025-05-05
2025-05-12,573.25,573.25,580.0499877929688,504.0,509.95001220703125,1505738,2025-05-12
2025-05-19,543.0499877929688,543.0499877929688,582.4500122070312,538.9000244140625,575.4000244140625,761832,2025-05-19
2025-05-26,555.8499755859375,555.8499755859375,570.0,540.0,545.0,2049823,2025-05-26
2025-06-02,558.25,558.25,570.0,542.4500122070312,554.8499755859375,917042,2025-06-02
2025-06-09,528.5999755859375,528.5999755859375,574.9500122070312,523.75,558.0,1609507,2025-06-09
2025-06-16,502.6000061035156,502.6000061035156,529.0,490.04998779296875,527.4000244140625,899260,2025-06-16
2025-06-23,551.9500122070312,551.9500122070312,565.0,494.79998779296875,495.8999938964844,2052640,2025-06-23
2025-06-30,550.4000244140625,550.4000244140625,562.5,533.5999755859375,553.7000122070312,1124479,2025-06-30
2025-07-07,530.4500122070312,530.4500122070312,550.5999755859375,528.0999755859375,548.9000244140625,501995,2025-07-07
2025-07-14,537.2000122070312,537.2000122070312,544.5499877929688,520.0499877929688,528.0,301789,2025-07-14
